path,size_bytes,sha256,git_blob
oaci/reports/C85U_CANDIDATE_UTILITY_RECONSTRUCTION_PROTOCOL.sha256,118,c54886c02de254f923d2f0e1439ba5bafc7a387e1f36b792529a3197926bf8be,3a94beaf4b92da0995caf40ecd74a734f038006e
oaci/reports/C85U_PROTOCOL_TIMING_AUDIT.md,2347,3af3a88ea8e9be3ab212d9c427bda1d12bf9aa044e5caa9b2d8192e7e5a7fd70,9608b116bc5609e4e6b4c81dcafd8e83977fe52f
oaci/reports/c85urp_tables/authorization_and_resource_contract.csv,233,c0ff15de261dbea5551683ad46188dbd52a4c7d484e4504fc3f224dc606f90d8,02f7c573692b18b979526dc77709948410fe8916
oaci/reports/c85urp_tables/c85ep_blocker_supersession_ledger.csv,827,6a34c84c19f87fd5da3875e48e8d7af4b6b65d5879377270701773cdbda627d1,c7626d25d0925e60fe74ecf091b32308a6b6d0fc
oaci/reports/c85urp_tables/candidate_order_registry.csv,340189,09cdb44fa4c4785e7e1ef97bf7eaf376001f53d706fc2667f8f62282ae579891,18457382f27ca24e2ff154366dac5ec46cc99c51
oaci/reports/c85urp_tables/candidate_utility_artifact_schema.csv,834,cd750407958a71910af918c3481db1cbb17e0719a824bd9c867ecfdb29ee6b1c,c9c8d1bf5e564cdf4eb3656aeac2f5e363c5dd36
oaci/reports/c85urp_tables/context_descriptor_registry.csv,168238,ab9f87e18fd90a6316716f9198a347f580ecf97afa6414f7aa3791ab28c60af4,38b4f3a0b6efdc096b5840678a7a8c77fee2459e
oaci/reports/c85urp_tables/failure_reason_ledger.csv,406,b4b7ca30a5f9f83254764eac835bba2ad272a6bdb72cded554b11f571371a095,cfce9cb865cbace28229cd9dedb60bc39adcb27c
oaci/reports/c85urp_tables/frozen_input_identity_registry.csv,3107,e81dbe9fb3924cab3fa43c54887f019869566e56633a10b635d3f3d37d2fbb15,8a25f71f4f3056790e42146e5f160134930eff62
oaci/reports/c85urp_tables/future_u2_input_registry.csv,1155,b8e87c464893f6b9ff3550afe91b5fd9a259a4a18943e8fa2b940dec33d88103,226883b14cddd6fde72dd2acdf7631856ba74f12
oaci/reports/c85urp_tables/historical_decision_replay_contract.csv,289,87ec354a19407d362f7730e28c276e2f6c000d20ec2cbea6239d5e2a10a99275,d127782471eb7e69bfc7a86f523efaffbe9abbde
oaci/reports/c85urp_tables/process_isolation_audit.csv,588,016eb8b3203b379e24122ee0c7a3af840ad87d1a55deafc0092c972a23f6c56c,007fd319cb0b10baf532cb0901bb6d76868f3c25
oaci/reports/c85urp_tables/risk_register.csv,768,8c1a877699aacad8abc2a5a62bd6b2a3bc88b202c84c036bfc0960519df5142e,5116e1c9dec290ac987a19b6bc322c62f388b7ba
oaci/reports/c85urp_tables/synthetic_shadow_calibration.csv,228,3dd215250d9058c5ed33b3885f789512189e73d8fb1f4b691722cb82cca0d7d5,c9a2f900c4f7fd5a3ad0129b9375addc9a3a1c7c
oaci/reports/c85urp_tables/target_artifact_registry.csv,1084096,59886c794bc4a59f7af6c7b478d2420d1513b43ec3cd3b7633f6619c7330e613,213b5130664cd70a0dc862aa9e8bb9fecf9a95b4
oaci/slurm_c85urp_regression.sh,2423,96cd973474b6b4b82c5896e677f22f43ef2cb7d6a23821798c1407702675a354,378ff6512b432c0e0fa4248dbd3d1bd48ed7937d
oaci/tests/c85urp_test_support.py,2647,e56d7ad0eea344c0355a43c31d0b9038a35b3fd32a1f11536746b1ec843d26ca,dc2e08d807f2e63c89bd0072c5fbd8c6a21a81c4
oaci/tests/test_c85urp_candidate_utility.py,4301,d8920f9259e3f3bab9f92c01047e83ca1f3a66ee58ecc8b3efd811d080970159,02c977b1f20c3b0aa1ab48b2766c86e96b000547
oaci/tests/test_c85urp_historical_replay.py,3075,56c9217396fe09c52cf50d59cff7008d5e0c8b811c2e22c667b71637b0c6a95c,3a3e9c092a619b4cf0e16846f31c6d2c66b8467b
oaci/tests/test_c85urp_isolation.py,3841,a55af2914d7b824dbb5528d6e641cd65ac0181257b901b5c9533e89df5279979,03e7a8f9f1290467bac8beaeb389051d145eb866
oaci/tests/test_c85urp_lock.py,3638,f0c718c77cfcafe3e9d099f97446a1e347fb23d300ec6769fa3a631350b9bb8a,513a14f53fbf29c31bb3eb99ec9187e403a774ee
oaci/theory/c85u_execute.py,9278,0c64c882520acd94e5f971ebff077c965e6b6abed0ec28b929222eecda3bf97a,ddbe7cee042bbbd33c9323e6a40fdcdaff5c8db7
oaci/theory/c85u_historical_decision_replay.py,20374,8526ae808fd8560683e43023d7401410586b602fbe0ee0b7213c4bd2f216c98b,3dd3636ef4290919efe9100e7373004222a68e44
oaci/theory/c85u_input_registry.py,19872,65cab345303fcdcb17db1299dbc2478a877b6fdc43a4ba9bcdd83bee557eaff5,577e4de17836b894476b9cbba9115c134dc2d777
oaci/theory/c85u_persistence.py,12924,3f2028c4bca5d994a7a4d644908103ca1a5479701ecca723510f595e3c09a17f,075d4d1e6ac82e032a0af9a236b83b551f15bda3
oaci/theory/c85u_result_manifest.py,14856,6504d8f4951c1a6b6b82dcfd5b0c3b66864a343a3fe3058759af66880d77a381,909fe2aa79e1718a664f5d8044eed2749cdbc605
oaci/theory/c85u_runtime_guard.py,18989,81e7307e98503d78e63d725471fbf5116858e617662a24faac2a4b17b19439a5,2f748a4d532df8b60c3d5a7d18a759064d713065
oaci/theory/c85u_stage_u1.py,4961,8919b722f4c1f5bf8a8ac2d7d2b46b15724713a7783f59d351f3c931345f68de,8fbadbcac014bc1579316c405546ab4af015507f
oaci/theory/c85u_stage_u2.py,1876,7fd757c487484400995dec3685fbe64e9bdaff4c802f313707a0992690c26047,1fe79354a0d7dc259c7a359c008030afe5473606
oaci/theory/c85u_utility_builder.py,10987,ca758263d2b889aec5a5a4ff7b78056fd4635cb4a8913878625af7c9b5a43473,b87d1c1d87f2b8f7662687f67b53f209de00234a
oaci/theory/c85urp_readiness.py,24310,e70dbca4e45956ccebc08800f518c2fb603389db5629c7fb88931c66d71d04b4,1900a4fc86a8db6c7824c7be0f7a0eed8515106c
