dataset,backbone,feature_object,training_method,heldout_subject,seed,config_hash,git_sha,kind,pair,consistency,ci_lo,ci_hi,perm_p,snr,n_clusters
BNCI2014_001,EEGNet,frozen_z,erm,2,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.8041432130170387,0.7782107080249305,0.8299078994515638,0.004975124378109453,2.4015492577118094,8
BNCI2014_001,EEGNet,frozen_z,erm,2,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.6338836047936097,0.5333823648350794,0.7036905830160127,0.004975124378109453,1.483573200595021,8
BNCI2014_001,EEGNet,frozen_z,erm,2,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.8504661325416468,0.8052640411360652,0.8846554559123242,0.004975124378109453,2.1494158823675504,8
BNCI2014_001,EEGNet,frozen_z,erm,2,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.7881403214639399,0.7385979904609247,0.8326066505362578,0.004975124378109453,2.533402417889265,8
BNCI2014_001,EEGNet,frozen_z,erm,2,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.8596725303683751,0.8456204867927257,0.8715001928696031,0.004975124378109453,2.5563910433309323,8
BNCI2014_001,EEGNet,frozen_z,erm,2,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.7842442905383029,0.7561657147135077,0.8085105360794094,,,6
BNCI2014_001,EEGNet,frozen_z,erm,2,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.7835050136033844,0.7485434387279336,0.8167737383807495,0.004975124378109453,2.3485670136367047,8
BNCI2014_001,EEGNet,frozen_z,erm,2,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.7696621541456983,0.7399616601624148,0.7989488215595266,0.004975124378109453,2.4767647791878438,8
BNCI2014_001,EEGNet,frozen_z,erm,2,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.6641602424481129,0.5664454330904722,0.7394676483405977,0.004975124378109453,1.5339855596206684,8
BNCI2014_001,EEGNet,frozen_z,erm,2,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.8456725502853454,0.7899545308902508,0.889287194035309,0.004975124378109453,2.137872525495673,8
BNCI2014_001,EEGNet,frozen_z,erm,2,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.811425934413674,0.7789649113068742,0.8377304052508014,0.004975124378109453,2.544090744065466,8
BNCI2014_001,EEGNet,frozen_z,erm,2,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.8310398483336019,0.793941001419261,0.862874605187967,0.004975124378109453,2.570576977431494,8
BNCI2014_001,EEGNet,frozen_z,erm,3,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.6785236757078704,0.6291646115180618,0.7225765885065061,,,6
BNCI2014_001,EEGNet,frozen_z,erm,3,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.6439792619629582,0.5668569274183045,0.7078420497565677,0.004975124378109453,2.0869739523922433,8
BNCI2014_001,EEGNet,frozen_z,erm,3,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.6891921009854832,0.6245082338565917,0.743652372748379,0.004975124378109453,1.989156563995852,8
BNCI2014_001,EEGNet,frozen_z,erm,3,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.38971646890219475,0.3087086787458312,0.4587003652655143,0.004975124378109453,1.4144612298538974,8
BNCI2014_001,EEGNet,frozen_z,erm,3,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.8236718986217236,0.7900970060162356,0.8577797653797791,0.004975124378109453,2.012410650968192,8
BNCI2014_001,EEGNet,frozen_z,erm,3,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.7113478040464762,0.662334864144802,0.7517442274912712,0.004975124378109453,2.3530223466537463,8
BNCI2014_001,EEGNet,frozen_z,erm,3,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.8132345197283872,0.7852546235319016,0.8348604721312268,0.004975124378109453,2.218483173843296,8
BNCI2014_001,EEGNet,frozen_z,erm,3,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.6814826465294185,0.6294635419175505,0.7278607405491588,,,6
BNCI2014_001,EEGNet,frozen_z,erm,3,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.6353582904211005,0.5224492287355458,0.7173943085976822,0.004975124378109453,2.3255918683903976,8
BNCI2014_001,EEGNet,frozen_z,erm,3,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.6101115874978704,0.4778154284113944,0.6935897325916855,0.004975124378109453,2.308855657802313,8
BNCI2014_001,EEGNet,frozen_z,erm,3,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.47700781805886416,0.34746722534671104,0.58421385455407,0.004975124378109453,1.6668105810074028,8
BNCI2014_001,EEGNet,frozen_z,erm,3,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.8134218337961698,0.7846494382790551,0.8423163392784305,0.004975124378109453,1.8025958407793927,8
BNCI2014_001,EEGNet,frozen_z,erm,3,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.7500987730296342,0.688911285541374,0.8021304807417348,0.004975124378109453,2.2221166658086466,8
BNCI2014_001,EEGNet,frozen_z,erm,3,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.8028975763728721,0.7401553565615835,0.8456692667655494,0.004975124378109453,2.290752916327371,8
BNCI2014_001,EEGNet,frozen_z,erm,3,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.7245599666858817,0.6791899585645471,0.7651429051215917,,,6
BNCI2014_001,EEGNet,frozen_z,erm,3,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.7025768623650439,0.6446592391908115,0.757395716449419,0.004975124378109453,1.968208482390257,8
BNCI2014_001,EEGNet,frozen_z,erm,3,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.7527209578211992,0.7160518561926933,0.7838831612463435,0.004975124378109453,2.1803734962524848,8
BNCI2014_001,EEGNet,frozen_z,erm,3,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.4659343311810266,0.3498440111786713,0.5598878738191186,0.004975124378109453,1.4497742293006226,8
BNCI2014_001,EEGNet,frozen_z,erm,3,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.7734162842562061,0.7026240547024033,0.8300670031733328,0.004975124378109453,1.9725945343290459,8
BNCI2014_001,EEGNet,frozen_z,erm,3,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.7876966674917082,0.7403277186055124,0.8240177137399888,0.004975124378109453,2.158729266178479,8
BNCI2014_001,EEGNet,frozen_z,erm,3,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.8650146970001064,0.8367109163119264,0.8898975242036365,0.004975124378109453,2.3781341248066403,8
BNCI2014_001,EEGNet,frozen_z,erm,4,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.7418758993660289,0.6865289004103161,0.7854133213609927,,,6
BNCI2014_001,EEGNet,frozen_z,erm,4,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.7075173658209772,0.6098770261425255,0.7816217858974439,0.004975124378109453,2.3472484830097895,8
BNCI2014_001,EEGNet,frozen_z,erm,4,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.8206071273248473,0.7880150243597915,0.8486464014946402,0.004975124378109453,2.356714043914412,8
BNCI2014_001,EEGNet,frozen_z,erm,4,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.5146787915290794,0.3035421423149946,0.6533458310988128,0.004975124378109453,1.4160294161020976,8
BNCI2014_001,EEGNet,frozen_z,erm,4,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.8376848034515306,0.7916298239678513,0.8749475031418252,0.004975124378109453,2.02883919121295,8
BNCI2014_001,EEGNet,frozen_z,erm,4,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.7405577929562418,0.6820210193999638,0.790075241801207,0.004975124378109453,2.285884727443877,8
BNCI2014_001,EEGNet,frozen_z,erm,4,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.8302095151134964,0.7804778557189169,0.8646233459989221,0.004975124378109453,2.500293196866849,8
BNCI2014_001,EEGNet,frozen_z,erm,4,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.7460631935392512,0.7186938127374572,0.7714239092344813,,,6
BNCI2014_001,EEGNet,frozen_z,erm,4,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.7462619590555503,0.6851180482696322,0.7942528238274028,0.004975124378109453,2.386362416968014,8
BNCI2014_001,EEGNet,frozen_z,erm,4,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.7555118631383728,0.7032069577647407,0.7998925054298422,0.004975124378109453,2.386138780558001,8
BNCI2014_001,EEGNet,frozen_z,erm,4,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.666250940927867,0.588248275145263,0.7329249294318534,0.004975124378109453,1.596304298887693,8
BNCI2014_001,EEGNet,frozen_z,erm,4,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.8273504670487272,0.7989078334897862,0.8528340878003741,0.004975124378109453,1.9714544206178506,8
BNCI2014_001,EEGNet,frozen_z,erm,4,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.7110477018736786,0.6474884904407845,0.7663311168726588,0.004975124378109453,2.43503328242836,8
BNCI2014_001,EEGNet,frozen_z,erm,4,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.7699562291913116,0.7199961179929018,0.8121200125366065,0.004975124378109453,2.6528525843947035,8
BNCI2014_001,EEGNet,frozen_z,erm,4,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.722965916161913,0.6768090688455729,0.7606871503606596,,,6
BNCI2014_001,EEGNet,frozen_z,erm,4,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.6331920064576612,0.4696518885206618,0.7317864350939919,0.004975124378109453,2.3902125193753805,8
BNCI2014_001,EEGNet,frozen_z,erm,4,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.6610816787418387,0.5435449994230851,0.7366819606442004,0.004975124378109453,2.4904762419180284,8
BNCI2014_001,EEGNet,frozen_z,erm,4,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.697375411640347,0.60210136575668,0.761067187988206,0.004975124378109453,1.6444373001683301,8
BNCI2014_001,EEGNet,frozen_z,erm,4,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.7955468166720868,0.7378948741889013,0.8417138942772453,0.004975124378109453,2.063591022996015,8
BNCI2014_001,EEGNet,frozen_z,erm,4,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.7442550799455132,0.6685882924109586,0.7973326082269002,0.004975124378109453,2.450967548791333,8
BNCI2014_001,EEGNet,frozen_z,erm,4,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.8063445035140309,0.7441954350338422,0.851884456583659,0.004975124378109453,2.6248128390111463,8
BNCI2014_001,EEGNet,frozen_z,erm,5,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.6658565313979502,0.6099766432666712,0.7153278944716778,,,6
BNCI2014_001,EEGNet,frozen_z,erm,5,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.6531825908492107,0.5606731899699354,0.7317409253604533,0.004975124378109453,2.4751215461864486,8
BNCI2014_001,EEGNet,frozen_z,erm,5,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.6740060791081222,0.5631210654429457,0.7512144283315854,0.004975124378109453,2.5658122801934526,8
BNCI2014_001,EEGNet,frozen_z,erm,5,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.43591112100485,0.2932330974796177,0.5700013716627829,0.004975124378109453,2.114000029471099,8
BNCI2014_001,EEGNet,frozen_z,erm,5,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.7966663495540551,0.7264736658057912,0.8507805338948579,0.004975124378109453,2.023785152325229,8
BNCI2014_001,EEGNet,frozen_z,erm,5,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.7094620088875411,0.6190152615514587,0.7750434939730856,0.004975124378109453,2.38277854982311,8
BNCI2014_001,EEGNet,frozen_z,erm,5,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.7259110389839217,0.6064751092457709,0.7897035306929646,0.004975124378109453,2.4654512059930136,8
BNCI2014_001,EEGNet,frozen_z,erm,5,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.6575358153434984,0.5967117386439957,0.7122943159328329,,,6
BNCI2014_001,EEGNet,frozen_z,erm,5,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.6013354659671784,0.4728745321508531,0.6986370349906574,0.004975124378109453,2.4394705020798177,8
BNCI2014_001,EEGNet,frozen_z,erm,5,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.6116468811959352,0.47690907097101576,0.710132263167586,0.004975124378109453,2.597804000198457,8
BNCI2014_001,EEGNet,frozen_z,erm,5,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.3906414450981813,0.23878490849920814,0.5126061755066526,0.004975124378109453,2.070355699676518,8
BNCI2014_001,EEGNet,frozen_z,erm,5,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.7569652139737474,0.679778454423794,0.819664880116293,0.004975124378109453,1.9162470548010138,8
BNCI2014_001,EEGNet,frozen_z,erm,5,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.7866014889200141,0.7420625687503828,0.8240253945385592,0.004975124378109453,2.363015836432188,8
BNCI2014_001,EEGNet,frozen_z,erm,5,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.7980243969059334,0.7249699727186775,0.8455774327710479,0.004975124378109453,2.7150132975969,8
BNCI2014_001,EEGNet,frozen_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.741676284243752,0.6885427776686793,0.7826007867074495,,,6
BNCI2014_001,EEGNet,frozen_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.7089589933608818,0.6539901702707556,0.7617619265193948,0.004975124378109453,2.1750622613398214,8
BNCI2014_001,EEGNet,frozen_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.7772604682266506,0.749091532112489,0.8055301382193897,0.004975124378109453,2.335472711955768,8
BNCI2014_001,EEGNet,frozen_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.5222595200817631,0.308580972779784,0.6624982564946642,0.004975124378109453,1.4297174634688192,8
BNCI2014_001,EEGNet,frozen_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.775863413551704,0.7058508377890308,0.8310417885374495,0.004975124378109453,2.087478331028547,8
BNCI2014_001,EEGNet,frozen_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v3,0.8152491075644778,0.768428378774217,0.8547013217273614,0.004975124378109453,2.31452695176461,8
BNCI2014_001,EEGNet,frozen_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,2v3,0.8504662026770339,0.8138139567007437,0.8781494339680118,0.004975124378109453,2.512536013722689,8
BNCI2014_001,EEGNet,frozen_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_macro,macro,0.7055541733398402,0.651854135209292,0.7528002003892674,,,6
BNCI2014_001,EEGNet,frozen_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v1,0.70752284749202,0.5946254495522448,0.7813314482823082,0.004975124378109453,2.3292173490179873,8
BNCI2014_001,EEGNet,frozen_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v2,0.7126689981339787,0.6118889445845928,0.7749680505152121,0.004975124378109453,2.376415662575472,8
BNCI2014_001,EEGNet,frozen_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,0v3,0.40851667136583547,0.28360962758388575,0.5116637474706446,0.004975124378109453,1.3735253065958606,8
BNCI2014_001,EEGNet,frozen_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,multiclass_pair,1v2,0.8061550706502777,0.7568152744843066,0.8459733536553403,0.004975124378109453,2.2320095206623956,8
