dataset,backbone,feature_object,training_method,heldout_subject,seed,eraser,eraser_rank,primary_mlp_small_kl,linear_kl,mlp_large_kl,familywise_max_kl,familywise_max_perm_p,primary_perm_p,config_hash,git_sha
BNCI2014_001,EEGNet,frozen_z,erm,2,2,lw_leace_full,7,0.002357899909839034,0.0069984071888029575,0.062052350491285324,0.062052350491285324,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,2,2,random_k,7,0.016844596713781357,0.008524246513843536,0.4295046329498291,0.4295046329498291,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,0,full,0,0.017933394759893417,0.006804223172366619,0.5235642194747925,0.5235642194747925,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,0,whitening_only,0,0.13678914308547974,0.11158350855112076,1.3079415559768677,1.3079415559768677,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,0,lw_leace_full,7,0.0018872435903176665,0.003550834720954299,0.03137941658496857,0.03137941658496857,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,0,random_k,7,0.017853515222668648,0.006035635247826576,0.5013667941093445,0.5013667941093445,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,1,full,0,0.021028822287917137,0.005993584170937538,0.4778498411178589,0.4778498411178589,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,1,whitening_only,0,0.19062677025794983,0.0988461896777153,1.3620043992996216,1.3620043992996216,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,1,lw_leace_full,7,0.0014669517986476421,0.0033307592384517193,0.048924170434474945,0.048924170434474945,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,1,random_k,7,0.015646876767277718,0.005139122251421213,0.42070624232292175,0.42070624232292175,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,2,full,0,0.020619630813598633,0.009043319150805473,0.44165340065956116,0.44165340065956116,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,2,whitening_only,0,0.16590037941932678,0.09615354239940643,1.3169358968734741,1.3169358968734741,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,2,lw_leace_full,7,0.001971426885575056,0.0067010377533733845,0.07328753918409348,0.07328753918409348,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,3,2,random_k,7,0.010531144216656685,0.0068954890593886375,0.2778901755809784,0.2778901755809784,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,0,full,0,0.023504605516791344,0.007556498516350985,0.4629192650318146,0.4629192650318146,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,0,whitening_only,0,0.16180145740509033,0.10317903012037277,1.3220648765563965,1.3220648765563965,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,0,lw_leace_full,7,0.002019403036683798,0.0035916029009968042,0.06287897378206253,0.06287897378206253,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,0,random_k,7,0.024895036593079567,0.006130188703536987,0.4010348320007324,0.4010348320007324,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,1,full,0,0.022494737058877945,0.005097184330224991,0.41090965270996094,0.41090965270996094,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,1,whitening_only,0,0.21838422119617462,0.11213584989309311,1.3607817888259888,1.3607817888259888,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,1,lw_leace_full,7,0.0020098506938666105,0.0039464435540139675,0.055597785860300064,0.055597785860300064,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,1,random_k,7,0.01631576381623745,0.004618736449629068,0.3846566081047058,0.3846566081047058,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,2,full,0,0.015700306743383408,0.008831105194985867,0.4154394865036011,0.4154394865036011,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,2,whitening_only,0,0.1385667771100998,0.10952798277139664,1.3696330785751343,1.3696330785751343,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,2,lw_leace_full,7,0.0014600018039345741,0.006105097010731697,0.06425017863512039,0.06425017863512039,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,4,2,random_k,7,0.01174869667738676,0.007571302819997072,0.3452840745449066,0.3452840745449066,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,0,full,0,0.019084375351667404,0.0074788606725633144,0.5041182637214661,0.5041182637214661,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,0,whitening_only,0,0.1698685735464096,0.11175571382045746,1.4216623306274414,1.4216623306274414,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,0,lw_leace_full,7,0.0034520081244409084,0.0037961245980113745,0.07466099411249161,0.07466099411249161,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,0,random_k,7,0.016994241625070572,0.0064457375556230545,0.43021637201309204,0.43021637201309204,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,1,full,0,0.015547404065728188,0.006080931983888149,0.4663630425930023,0.4663630425930023,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,1,whitening_only,0,0.16785503923892975,0.10303943604230881,1.3003042936325073,1.3003042936325073,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,1,lw_leace_full,7,0.0018966465722769499,0.003662343602627516,0.056336164474487305,0.056336164474487305,0.047619047619047616,0.09523809523809523,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,1,random_k,7,0.013254771940410137,0.005404102150350809,0.33555951714515686,0.33555951714515686,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,2,full,0,0.01555099431425333,0.009825635701417923,0.38135069608688354,0.38135069608688354,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,2,whitening_only,0,0.1482609659433365,0.11483887583017349,1.271486520767212,1.271486520767212,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,2,lw_leace_full,7,0.0015964829362928867,0.006808151490986347,0.08208659291267395,0.08208659291267395,0.047619047619047616,0.09523809523809523,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,5,2,random_k,7,0.013491016812622547,0.00785360299050808,0.34020036458969116,0.34020036458969116,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,0,full,0,0.034795183688402176,0.009158860892057419,0.5320225954055786,0.5320225954055786,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,0,whitening_only,0,0.145477294921875,0.11995722353458405,1.4025781154632568,1.4025781154632568,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,0,lw_leace_full,7,0.00271451473236084,0.0036439024843275547,0.08944831788539886,0.08944831788539886,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,0,random_k,7,0.03493185713887215,0.009057639166712761,0.4272416830062866,0.4272416830062866,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,1,full,0,0.043185215443372726,0.011038451455533504,0.4909946620464325,0.4909946620464325,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,1,whitening_only,0,0.17013008892536163,0.11598248034715652,1.390665054321289,1.390665054321289,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,1,lw_leace_full,7,0.0031186428386718035,0.0036605666391551495,0.07474259287118912,0.07474259287118912,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,1,random_k,7,0.04127346724271774,0.008838530629873276,0.45681941509246826,0.45681941509246826,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,2,full,0,0.024814920499920845,0.009782156907022,0.5323506593704224,0.5323506593704224,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,2,whitening_only,0,0.15924684703350067,0.10816245526075363,1.349766731262207,1.349766731262207,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,2,lw_leace_full,7,0.0017986034508794546,0.005905114579945803,0.11424558609724045,0.11424558609724045,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,6,2,random_k,7,0.014913540333509445,0.00786038301885128,0.43557265400886536,0.43557265400886536,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,0,full,0,0.022788316011428833,0.007799764163792133,0.5272104740142822,0.5272104740142822,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,0,whitening_only,0,0.20618517696857452,0.10886921733617783,1.3730193376541138,1.3730193376541138,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,0,lw_leace_full,7,0.0022066987585276365,0.0035653510130941868,0.0645863339304924,0.0645863339304924,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,0,random_k,7,0.026288026943802834,0.007315181661397219,0.45338305830955505,0.45338305830955505,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,1,full,0,0.021091504022479057,0.006327174603939056,0.43741729855537415,0.43741729855537415,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,1,whitening_only,0,0.18268495798110962,0.10543733835220337,1.3069103956222534,1.3069103956222534,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,1,lw_leace_full,7,0.0017953702481463552,0.0037299711257219315,0.0375845842063427,0.0375845842063427,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,1,random_k,7,0.015189419500529766,0.00523305544629693,0.3322223424911499,0.3322223424911499,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,2,full,0,0.02152172289788723,0.010086821392178535,0.5226724743843079,0.5226724743843079,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,2,whitening_only,0,0.15399548411369324,0.10097617655992508,1.3060719966888428,1.3060719966888428,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,2,lw_leace_full,7,0.001954285893589258,0.0067939613945782185,0.09340381622314453,0.09340381622314453,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,7,2,random_k,7,0.011277045123279095,0.007930109277367592,0.37232092022895813,0.37232092022895813,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,0,full,0,0.017589932307600975,0.007733399048447609,0.5692434906959534,0.5692434906959534,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,0,whitening_only,0,0.18179205060005188,0.10972459614276886,1.446946382522583,1.446946382522583,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,0,lw_leace_full,7,0.0017960226396098733,0.0031743820291012526,0.07484565675258636,0.07484565675258636,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,0,random_k,7,0.020053397864103317,0.006567718461155891,0.5409189462661743,0.5409189462661743,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,1,full,0,0.014044069685041904,0.006160279735922813,0.3678300678730011,0.3678300678730011,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,1,whitening_only,0,0.16161566972732544,0.12218407541513443,1.3166083097457886,1.3166083097457886,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,1,lw_leace_full,7,0.0009819716215133667,0.003513703355565667,0.026298776268959045,0.026298776268959045,0.047619047619047616,0.14285714285714285,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,1,random_k,7,0.013073624111711979,0.005280180834233761,0.31809523701667786,0.31809523701667786,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,2,full,0,0.011481214314699173,0.009031151421368122,0.36997270584106445,0.36997270584106445,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,2,whitening_only,0,0.18049895763397217,0.0926138386130333,1.2762701511383057,1.2762701511383057,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,2,lw_leace_full,7,0.001089991768822074,0.006956784520298243,0.06778862327337265,0.06778862327337265,0.047619047619047616,0.09523809523809523,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,8,2,random_k,7,0.010033543221652508,0.007188465911895037,0.30594170093536377,0.30594170093536377,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,9,0,full,0,0.012157930992543697,0.007195114623755217,0.38055744767189026,0.38055744767189026,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,9,0,whitening_only,0,0.15745343267917633,0.12776100635528564,1.3596827983856201,1.3596827983856201,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,9,0,lw_leace_full,7,0.001535465708002448,0.004049998242408037,0.05538376420736313,0.05538376420736313,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,9,0,random_k,7,0.010432540439069271,0.006001246627420187,0.3302070200443268,0.3302070200443268,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,9,1,full,0,0.011210010387003422,0.006485332734882832,0.325763463973999,0.325763463973999,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,9,1,whitening_only,0,0.1646011471748352,0.1202741414308548,1.3551089763641357,1.3551089763641357,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,9,1,lw_leace_full,7,0.0008386661065742373,0.003368648700416088,0.022203506901860237,0.022203506901860237,0.047619047619047616,0.09523809523809523,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,9,1,random_k,7,0.00910499133169651,0.005795093718916178,0.28109419345855713,0.28109419345855713,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
BNCI2014_001,EEGNet,frozen_z,erm,9,2,full,0,0.008594615384936333,0.009240775369107723,0.33567190170288086,0.33567190170288086,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc
