dataset,backbone,seed,fold_id,baseline,artifact_path,source_replay_axis,BN_axis,entropy_before,entropy_after,delta_entropy,mean_max_probability_before,mean_max_probability_after,margin_before,margin_after,source_label_prior,target_predicted_marginal_before,target_predicted_marginal_after,KL_mean_p_target_source_prior,single_class_dominance,class_balance_collapse_guard,feature_mean_shift_norm,target_recenter_norm,CORAL_distance_before,CORAL_distance_after,covariance_shift,class_prototype_distance_if_available,SPDIM_recentering_magnitude,pre_metric_output_hash,details_hash
BNCI2014_001,EEGConformerMini,0,3,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2106472708138805,0.2106472708138805,0.0,0.9122161534943394,0.9122161534943394,0.8326862495177374,0.8326862495177374,"[0.25, 0.25, 0.25, 0.25]","[0.32052416739270817, 0.1877237551172513, 0.1816507519464546, 0.31010132554358605]","[0.32052416739270817, 0.1877237551172513, 0.1816507519464546, 0.31010132554358605]",0.03466130063720994,0.3159722222222222,True,15.681509140440639,0.0,1048.8419924539194,1048.8419924539194,0.0,22.490650326453963,0.0,23bd0fc0ba7483d1bf8d6717a95ad22098add1419615bd6d6fa40a3caf820fa4,ce78a03edbd4914e1921e22ba14c4b69db1b634b958c64ba5344c572e69f251f
BNCI2014_001,EEGConformerMini,0,3,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2106472708138805,0.22936707821823765,0.018719807404357164,0.9122161534943394,0.9046261461463949,0.8326862495177374,0.819024728392071,"[0.25, 0.25, 0.25, 0.25]","[0.32052416739270817, 0.1877237551172513, 0.1816507519464546, 0.31010132554358605]","[0.3210283062874302, 0.1874460029543143, 0.18141972364850742, 0.31010596710974814]",0.03494168406666772,0.3159722222222222,True,15.681509140440639,0.0,1048.8419924539194,1048.8419924539194,0.0,22.490650326453963,0.0,265cfe81ba118f2bee8d31145c8222ef28bd589227094e90e118840c8f96facd,25654a2b6f695dafa2d3ceb9054dc648bfeb9c97d0df89b5102e8cc0087cbdb1
BNCI2014_001,EEGConformerMini,0,3,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2106472708138805,0.13725481238544196,-0.07339245842843853,0.9122161534943394,0.9423034806561906,0.8326862495177374,0.8888021709743268,"[0.25, 0.25, 0.25, 0.25]","[0.32052416739270817, 0.1877237551172513, 0.1816507519464546, 0.31010132554358605]","[0.28854614694477027, 0.2150847473303374, 0.22731770476929197, 0.2690514009556002]",0.007159714698251107,0.2847222222222222,True,15.681509140440639,15.681509140440628,1048.8419924539194,0.0008342027295192547,1048.8415141703424,7.163964453628676,0.0,a5ad1c7f018772c1b0ccd1c546b730b20df0ed1f73adae8b7ae522c632e40317,2ff75cc45c44d9d03bfa2d039d2042455d0cc5fc558fab43b76cc5eea279be3d
BNCI2014_001,EEGConformerMini,0,3,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2106472708138805,0.19457479397406452,-0.01607247683981597,0.9122161534943394,0.9233224236583106,0.8326862495177374,0.8551787120737883,"[0.25, 0.25, 0.25, 0.25]","[0.32052416739270817, 0.1877237551172513, 0.1816507519464546, 0.31010132554358605]","[0.3020164414445096, 0.2311751639080558, 0.21562106303244202, 0.2511873316149922]",0.008281228763201951,0.3020833333333333,True,15.681509140440639,15.681509140440635,1048.8419924539194,1048.8419924539194,4.96042648205557e-13,19.692460109580605,15.681509140440635,963a2ba7c2adcbfbbc5c35a62e7ff6f66d40ccec72349baebbdf1cdbb699367c,d8e402592a57272f0821d91c38ffd3e48cf6e72361a063119e4e4536a957637d
BNCI2014_001,EEGConformerMini,0,3,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2106472708138805,0.13977365418876675,-0.07087361662511374,0.9122161534943394,0.9424528882005497,0.8326862495177374,0.8863811750737547,"[0.25, 0.25, 0.25, 0.25]","[0.32052416739270817, 0.1877237551172513, 0.1816507519464546, 0.31010132554358605]","[0.5586364294414419, 0.10366085470266267, 0.13434982092902625, 0.20335289492686995]",0.23247931797754978,0.5642361111111112,True,15.681509140440639,0.0,1048.8419924539194,1048.8419924539194,0.0,17.483345243021276,0.0,c18237a20a6c09ba0e37b390edf9801eaa7d4e049488033ea92bbc50a9f0d8c7,e0d6641e9c6b86e16283a1bcb6ef13ed38173da8ddc87c819b67605d6c595869
BNCI2014_001,EEGConformerMini,0,4,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2125611851393792,0.2125611851393792,0.0,0.915442349926417,0.915442349926417,0.8421513939131914,0.8421513939131914,"[0.25, 0.25, 0.25, 0.25]","[0.40533229319301906, 0.0738107035306877, 0.4185374000021439, 0.10231960327414916]","[0.40533229319301906, 0.0738107035306877, 0.4185374000021439, 0.10231960327414916]",0.2300957817350262,0.4166666666666667,True,22.82870945367497,0.0,1834.4337178538942,1834.4337178538942,0.0,28.212667998969224,0.0,509f5f83c58db313a2392b2dcc7a288c6862c351ea403f8b89e33b3106d37238,ce78a03edbd4914e1921e22ba14c4b69db1b634b958c64ba5344c572e69f251f
BNCI2014_001,EEGConformerMini,0,4,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2125611851393792,0.23311164051041405,0.020550455371034865,0.915442349926417,0.9074160491602752,0.8421513939131914,0.8281549060139193,"[0.25, 0.25, 0.25, 0.25]","[0.40533229319301906, 0.0738107035306877, 0.4185374000021439, 0.10231960327414916]","[0.40490916566270996, 0.07427920134098752, 0.41806832274291, 0.10274331025339227]",0.22870236261544688,0.4166666666666667,True,22.82870945367497,0.0,1834.4337178538942,1834.4337178538942,0.0,28.212667998969224,0.0,e046d968ca8129d9f0fac2e4c1b4c0459959fc81eaeb05075d02f2a119135927,dfe5f5101525c7625f803ac58f4cb610f24e6c2a523da6b9176bc457f12033db
BNCI2014_001,EEGConformerMini,0,4,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2125611851393792,0.16252181801670346,-0.05003936712267573,0.915442349926417,0.9355756433714973,0.8421513939131914,0.8770845096952894,"[0.25, 0.25, 0.25, 0.25]","[0.40533229319301906, 0.0738107035306877, 0.4185374000021439, 0.10231960327414916]","[0.3002115184114539, 0.1818659625585692, 0.3194816377423781, 0.19844088128759893]",0.02959400813816864,0.3246527777777778,True,22.82870945367497,22.82870945367498,1834.4337178538942,0.0036721618903724643,1834.4305179883556,10.70890675589135,0.0,8e7ebb9901c1b4cd1c9727b3cca4a9aa1e8a94adc781888bf25ba276391f73ef,b03f7514c73d4b0a252819990dcfc3532bfe495d8b7f9a70ddc8b96d54937385
BNCI2014_001,EEGConformerMini,0,4,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2125611851393792,0.2745270111758833,0.06196582603650411,0.915442349926417,0.888307465690668,0.8421513939131914,0.7919075543566448,"[0.25, 0.25, 0.25, 0.25]","[0.40533229319301906, 0.0738107035306877, 0.4185374000021439, 0.10231960327414916]","[0.3490329628795874, 0.18894900059502973, 0.2836167372241179, 0.17840129930126505]",0.03915632223242901,0.3524305555555556,True,22.82870945367497,22.82870945367497,1834.4337178538942,1834.4337178538942,3.6545780062169644e-13,27.05816176083112,22.82870945367497,48faa96416898b1d0e9660ec2a7da97bf8d1b95d5e21ef7482392421470c0b83,3903e19cb93bd2fa827dcadcbad86eac7912e1385bf65a43766122086385ccf0
BNCI2014_001,EEGConformerMini,0,4,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2125611851393792,0.223749303391712,0.011188118252332818,0.915442349926417,0.9072146940766549,0.8421513939131914,0.8246340063654256,"[0.25, 0.25, 0.25, 0.25]","[0.40533229319301906, 0.0738107035306877, 0.4185374000021439, 0.10231960327414916]","[0.4969552543121456, 0.12365829508950205, 0.29191561379821435, 0.08747083680013829]",0.2077698657426087,0.5121527777777778,True,22.82870945367497,0.0,1834.4337178538942,1834.4337178538942,0.0,27.89686734724041,0.0,ccee83a8b9ee0ab97f05ce4aaac8679df4e9e390029070eb4e2f7f1190c539a1,eaca64e3ca22c93f2be02db981e880eb138250c8acec953a3d2689078528f84f
BNCI2014_001,EEGConformerMini,0,5,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.1693530596783242,0.1693530596783242,0.0,0.9339534496691643,0.9339534496691643,0.8802286981843581,0.8802286981843581,"[0.25, 0.25, 0.25, 0.25]","[0.07744343083096443, 0.7657155981200044, 0.07911784215785064, 0.07772312889118023]","[0.07744343083096443, 0.7657155981200044, 0.07911784215785064, 0.07772312889118023]",0.584515288389586,0.765625,True,29.459598157047314,0.0,1226.4552855295663,1226.4552855295663,0.0,37.13536703442837,0.0,9e68ebe45a779d2471f2891782480e5c30738ddf8eb12fb2113b578ec841cb8f,ce78a03edbd4914e1921e22ba14c4b69db1b634b958c64ba5344c572e69f251f
BNCI2014_001,EEGConformerMini,0,5,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.1693530596783242,0.1877355766779696,0.01838251699964541,0.9339534496691643,0.9269580787745669,0.8802286981843581,0.868495151585249,"[0.25, 0.25, 0.25, 0.25]","[0.07744343083096443, 0.7657155981200044, 0.07911784215785064, 0.07772312889118023]","[0.07826589798398173, 0.7643078951609886, 0.07923604183697154, 0.07819016501805771]",0.5813012181119935,0.765625,True,29.459598157047314,0.0,1226.4552855295663,1226.4552855295663,0.0,37.13536703442837,0.0,414574fa45584b231990d5655c7a4508eaf72a5541026ddc59a5336b2ee683c4,80fd7f104f2346981dc8039c5366d37a2907d11fc9c5f8a6dcc913ac2de27083
BNCI2014_001,EEGConformerMini,0,5,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.1693530596783242,0.19702138385313955,0.02766832417481535,0.9339534496691643,0.9183023385405049,0.8802286981843581,0.8430904508693524,"[0.25, 0.25, 0.25, 0.25]","[0.07744343083096443, 0.7657155981200044, 0.07911784215785064, 0.07772312889118023]","[0.2512115073298411, 0.2922451438867403, 0.22053211884002705, 0.2360112299433914]",0.005594786186062701,0.2916666666666667,True,29.459598157047314,29.459598157047317,1226.4552855295663,0.04833756038303535,1226.424311390158,14.242574127812512,0.0,d19158b51241b6d28ca1183cb377c02717a5ad865c4f735110fda8e5911ed414,3f98d5ddd2ea82b254325a9fadac8d7728a56b608644d8674a69ffc6fabe58bc
BNCI2014_001,EEGConformerMini,0,5,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.1693530596783242,0.31090616196224613,0.14155310228392193,0.9339534496691643,0.871273874064896,0.8802286981843581,0.7615229727904577,"[0.25, 0.25, 0.25, 0.25]","[0.07744343083096443, 0.7657155981200044, 0.07911784215785064, 0.07772312889118023]","[0.35069731712471064, 0.22796208939756601, 0.1338689520542971, 0.28747164142342585]",0.05419596923018156,0.3559027777777778,True,29.459598157047314,29.459598157047303,1226.4552855295663,1226.4552855295663,2.551835578896633e-13,27.825493623208573,29.459598157047303,bc13d24253a5e03d9970f422d77fa433cfdbfa74469111a103a7ad4681133172,9ed8d1a0a13deb178daf49b0bf8feccb396d4eb0d2c546f3d62d49555e8da8ad
BNCI2014_001,EEGConformerMini,0,5,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.1693530596783242,0.2699769006485421,0.10062384097021787,0.9339534496691643,0.893294230891744,0.8802286981843581,0.8051423748636736,"[0.25, 0.25, 0.25, 0.25]","[0.07744343083096443, 0.7657155981200044, 0.07911784215785064, 0.07772312889118023]","[0.17944598677952442, 0.5035523739303425, 0.1124405263599947, 0.2045611129301381]",0.16222113015257097,0.5069444444444444,True,29.459598157047314,0.0,1226.4552855295663,1226.4552855295663,0.0,37.09811665440566,0.0,c307ddd89b22f4f83c45212c93002d3b93ec0d072d7601281cc25b7bb12f3f37,118b7152791dcd65fb3c5814de4bdb475f2b134a64263c8e2c0f7a7c71d38747
BNCI2014_001,EEGConformerMini,0,6,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.14297783665397368,0.14297783665397368,0.0,0.9421008518882172,0.9421008518882172,0.8875243672255456,0.8875243672255456,"[0.25, 0.25, 0.25, 0.25]","[0.561934633831771, 0.0339044298173348, 0.10146601429742166, 0.3026949220534725]","[0.561934633831771, 0.0339044298173348, 0.10146601429742166, 0.3026949220534725]",0.3537856545532702,0.5711805555555556,True,31.286513334105106,0.0,1965.3566948211221,1965.3566948211221,0.0,27.721771901147406,0.0,fdd33d369c6291f13d06cda07a5203009ae5e21845d1ebcc08f86fafe4f3aacf,ce78a03edbd4914e1921e22ba14c4b69db1b634b958c64ba5344c572e69f251f
BNCI2014_001,EEGConformerMini,0,6,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.14297783665397368,0.1592378434110269,0.01626000675705322,0.9421008518882172,0.9356103777381514,0.8875243672255456,0.8752177713773229,"[0.25, 0.25, 0.25, 0.25]","[0.561934633831771, 0.0339044298173348, 0.10146601429742166, 0.3026949220534725]","[0.5608418622606963, 0.03442783091858451, 0.10178366531644774, 0.3029466415042712]",0.3516222721888505,0.5711805555555556,True,31.286513334105106,0.0,1965.3566948211221,1965.3566948211221,0.0,27.721771901147406,0.0,6eda7838e59c49e29836735576a0eebdfbb023f7a714e6cfd82f2d1f71516e96,6c0b7d0ebfeea82687615cb6775f9657a55738d9b531a1c6df39724bda4287aa
BNCI2014_001,EEGConformerMini,0,6,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.14297783665397368,0.12205857040201289,-0.02091926625196079,0.9421008518882172,0.9504742855064152,0.8875243672255456,0.9040897972735868,"[0.25, 0.25, 0.25, 0.25]","[0.561934633831771, 0.0339044298173348, 0.10146601429742166, 0.3026949220534725]","[0.41481152777006713, 0.11896845355487984, 0.20052643884093035, 0.26569357983412284]",0.09365618767729435,0.4201388888888889,True,31.286513334105106,31.28651333410511,1965.3566948211221,0.004050261139517781,1965.3534998024013,16.471008640465104,0.0,e04d89ee8fe3aaf9d83a3b1861a67dbf51b5fe10b2d046154ec6fa3b6b96fea3,58051672c1cf3e093aa7487286954147ed2721c4efaa47887381e5eb15d859b6
