dataset,backbone,seed,fold_id,baseline,artifact_path,source_replay_axis,BN_axis,target_bacc,target_macro_f1,target_nll,target_ece,n_eval,prediction_change_rate_vs_erm,mean_confidence,bacc_nll_divergence_flag
BNCI2014_001,EEGConformerMini,0,7,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3315972222222222,0.3312114501712644,8.416196925882527,0.6261057691476017,576,0.19618055555555555,0.9559901706586528,True
BNCI2014_001,EEGConformerMini,0,7,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.34375,0.3393148237283406,4.191481235610372,0.5068494870031423,576,0.171875,0.8481116402354064,False
BNCI2014_001,EEGConformerMini,0,7,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3229166666666667,0.3175520749650339,3.5325203993290524,0.4969977146854915,576,0.11631944444444445,0.8182943139675859,False
BNCI2014_001,EEGConformerMini,0,8,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6597222222222222,0.6585563920381838,3.178266354696526,0.2944551558687499,576,0.0,0.9541773780909723,False
BNCI2014_001,EEGConformerMini,0,8,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6597222222222222,0.6585563920381838,2.9701449909126003,0.2891917385175406,576,0.0,0.9489139607397628,False
BNCI2014_001,EEGConformerMini,0,8,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6527777777777778,0.6540519284248706,3.46652926120174,0.3036934670082481,576,0.08159722222222222,0.956161414486854,False
BNCI2014_001,EEGConformerMini,0,8,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6753472222222223,0.6770833333333334,3.0962312316027054,0.2729512305427014,576,0.0642361111111111,0.9482984527649236,False
BNCI2014_001,EEGConformerMini,0,8,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6215277777777778,0.6299708394904124,4.345681472933129,0.3451094573483221,576,0.2013888888888889,0.9664058919739252,False
BNCI2014_001,EEGConformerMini,0,9,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4756944444444444,0.47747173355415284,4.9211562069963755,0.4627799823456399,576,0.0,0.9384744267900843,False
BNCI2014_001,EEGConformerMini,0,9,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4756944444444444,0.47747173355415284,4.61074729733356,0.4560074239986554,576,0.0,0.9317018684430999,False
BNCI2014_001,EEGConformerMini,0,9,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.48958333333333337,0.49088692062752903,5.417223147011673,0.4633574437050512,576,0.10416666666666667,0.9506956874608434,True
BNCI2014_001,EEGConformerMini,0,9,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5069444444444444,0.5071612658012523,4.601082963881373,0.43683944391659985,576,0.08680555555555555,0.9344210844364073,False
BNCI2014_001,EEGConformerMini,0,9,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4392361111111111,0.4447577901977822,6.355538436679855,0.5185229406249653,576,0.1753472222222222,0.9577590517360766,False
BNCI2014_001,EEGNetMini,0,1,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4288194444444445,0.3590439055871776,2.0676285632888596,0.3940817151113869,576,0.0,0.822523509541889,False
BNCI2014_001,EEGNetMini,0,1,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4288194444444445,0.3590439055871776,1.9925020959448883,0.38592877043605445,576,0.0,0.8142876096079281,False
BNCI2014_001,EEGNetMini,0,1,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5902777777777777,0.5886098437208901,0.9846013790773033,0.13879863601399944,576,0.5486111111111112,0.7290764137917773,False
BNCI2014_001,EEGNetMini,0,1,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6041666666666666,0.5973214116806356,0.8994727643494065,0.11848254697216304,576,0.5104166666666666,0.7226492136388297,False
BNCI2014_001,EEGNetMini,0,1,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4774305555555556,0.42679613864543503,2.7054513047640363,0.4017951848010942,576,0.12152777777777778,0.8792257403566497,True
BNCI2014_001,EEGNetMini,0,2,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2899305555555556,0.23541096230061512,3.016007998397731,0.4662271964750877,576,0.0,0.7561577520306434,False
BNCI2014_001,EEGNetMini,0,2,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2899305555555556,0.23541096230061512,2.96823328586876,0.46213305541029037,576,0.0,0.752063610965846,False
BNCI2014_001,EEGNetMini,0,2,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.296875,0.2943099773212748,2.948133058406801,0.43980908102651917,576,0.4548611111111111,0.7366840810265192,False
BNCI2014_001,EEGNetMini,0,2,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3368055555555556,0.33367283706145473,2.1789615007088665,0.284321569806008,576,0.5503472222222222,0.6211271253615636,False
BNCI2014_001,EEGNetMini,0,2,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2899305555555555,0.24316401243476674,4.090235362752728,0.4933972980933833,576,0.10069444444444445,0.7833278536489389,False
BNCI2014_001,EEGNetMini,0,3,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5798611111111112,0.5665899899950709,1.0015874672962224,0.04803061876031702,576,0.0,0.6277159694844716,False
BNCI2014_001,EEGNetMini,0,3,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5798611111111112,0.5665899899950709,1.006206978414185,0.0544632224362438,576,0.0,0.634324333547355,False
BNCI2014_001,EEGNetMini,0,3,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6111111111111112,0.6014925318924167,1.0112548496980787,0.09872599410026105,576,0.3454861111111111,0.7098371052113721,True
BNCI2014_001,EEGNetMini,0,3,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6215277777777778,0.616747686899648,0.8872536943320605,0.04258821851641407,576,0.3871527777777778,0.6369074650215238,False
BNCI2014_001,EEGNetMini,0,3,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6111111111111112,0.6088578636406939,0.9723002964620423,0.09129635817576702,576,0.1875,0.7024074692868781,False
BNCI2014_001,EEGNetMini,0,4,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_4.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.35590277777777785,0.34982756283485716,1.722507792158473,0.2588116253576394,576,0.0,0.6147144031354173,False
BNCI2014_001,EEGNetMini,0,4,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_4.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.35590277777777785,0.34982756283485716,1.7529024221108314,0.26698508239327956,576,0.0,0.6228878601710574,False
BNCI2014_001,EEGNetMini,0,4,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_4.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3802083333333333,0.37001895900481585,2.379357014236089,0.37250545468330276,576,0.2552083333333333,0.7527137880166361,True
BNCI2014_001,EEGNetMini,0,4,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_4.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3732638888888889,0.36883647669542863,1.6596661541031272,0.23698879668104217,576,0.16145833333333334,0.6102526855699311,False
BNCI2014_001,EEGNetMini,0,4,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_4.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.359375,0.3533640715144032,2.0383190786777976,0.3084330457502453,576,0.07465277777777778,0.6678080457502453,True
BNCI2014_001,EEGNetMini,0,5,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_5.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2621527777777778,0.1764839531801259,3.759595288163082,0.4892886079253953,576,0.0,0.749310459952574,False
BNCI2014_001,EEGNetMini,0,5,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_5.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2621527777777778,0.1764839531801259,3.6871333869371514,0.48515563036658,576,0.0,0.7451705659723368,False
BNCI2014_001,EEGNetMini,0,5,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_5.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.33333333333333337,0.33093817291871974,2.755962128965774,0.39742667610542853,576,0.4861111111111111,0.7307600094387618,False
BNCI2014_001,EEGNetMini,0,5,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_5.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3072916666666667,0.3015499571350635,1.6610163274347185,0.20077420643572066,576,0.6284722222222222,0.5080658731023873,False
