dataset,subject,seed,n_cls,source_sessions,cal_session,query_sessions,n_cal,n_query,cal_per_class,fallback_used,reason
Lee2019_MI,20,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,20,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,20,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,21,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,21,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,21,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,22,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,22,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,22,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,23,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,23,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,23,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,24,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,24,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,24,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,25,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,25,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,25,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,26,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,26,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,26,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,27,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,27,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,27,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,28,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,28,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,28,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,29,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,29,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,29,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,2,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,2,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,2,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,30,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,30,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,30,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,31,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,31,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,31,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,32,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,32,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,32,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,33,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,33,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,33,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,34,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,34,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,34,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,35,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,35,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,35,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,36,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,36,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,36,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,37,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,37,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,37,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,38,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,38,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,38,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,39,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,39,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,39,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,3,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,3,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,3,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,40,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,40,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,40,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,41,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,41,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,41,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,42,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,42,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,42,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,43,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,43,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,43,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,44,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,44,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,44,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,45,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,45,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,45,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,46,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,46,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,46,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,47,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,47,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,47,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,48,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,48,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,48,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,49,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,49,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,49,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,4,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,4,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,4,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,50,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,50,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,50,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,51,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,51,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,51,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,52,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,52,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,52,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,53,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,53,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,53,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,54,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,54,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,54,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,5,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,5,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,5,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,6,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,6,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,6,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,7,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,7,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,7,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,8,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,8,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,8,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,9,0,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,9,1,2,0|1,0,1,100,100,0:50;1:50,False,OK
Lee2019_MI,9,2,2,0|1,0,1,100,100,0:50;1:50,False,OK
