seed,target,level,method_id,spearman,kendall,pairwise_order_accuracy,performance_estimate_applicable,utility_estimation_MAE,incremental_R2,calibration_intercept,calibration_slope
3,2,1,U4,-0.48334349773299,-0.3502864856987346,0.3241315136476427,0,NA,NA,NA,NA
3,2,1,U5,-0.5912437622262081,-0.4393266515250679,0.2794665012406948,0,NA,NA,NA,NA
3,2,1,U6,-0.7094428274748229,-0.5351684966853572,0.2313895781637717,1,0.25929049712685626,-0.8168003773121466,1.250247790506593,-1.2839517855443214
3,2,1,U7,-0.5131180694395144,-0.3674991949002983,0.3146067415730337,1,0.24661351165980794,-0.6320030680907056,0.8595136404093688,-0.7011147135487169
3,2,1,U11,-0.3389457288083663,-0.2204362438686653,0.3892679900744417,0,NA,NA,NA,NA
3,2,1,U12,-0.4004449271788599,-0.2736130095705032,0.3629032258064516,0,NA,NA,NA,NA
3,2,1,U13,-0.03519679261153942,-0.010539372195147336,0.49485500467726845,1,0.21589077503429355,-0.3665984462455929,0.3987957467116114,0.16588040194705947
3,2,1,U14,0.31214852026389683,0.19199285756303108,0.5961538461538461,0,NA,NA,NA,NA
3,2,1,U15,-0.5812733626421647,-0.42152507187705707,0.28841974542067683,1,0.24505470108480823,-0.6315621725340872,1.0997764145016382,-1.1182226063734653
3,3,0,S1,-0.13414455179394155,-0.052615450667622465,0.47433903576982894,1,0.2061326517489712,-0.39115277411226046,0.6564643842015397,-0.2656756232432262
3,3,0,S2,-0.012173844373591852,0.014544379573627508,0.507773631840796,0,NA,NA,NA,NA
3,3,0,U1,-0.1913371477010823,-0.11171321332084105,0.44402985074626866,0,NA,NA,NA,NA
3,3,0,U2,-0.18886398265672552,-0.1123321230899316,0.4437189054726368,0,NA,NA,NA,NA
3,3,0,U3,-0.29570697117115263,-0.1754609195371659,0.41200248756218905,0,NA,NA,NA,NA
3,3,0,U4,-0.07054731521505407,-0.010830920959084313,0.4947139303482587,0,NA,NA,NA,NA
3,3,0,U5,-0.09709713722091162,-0.030636033569981343,0.4847636815920398,0,NA,NA,NA,NA
3,3,0,U6,-0.17301991618534393,-0.0950026495553967,0.45242537313432835,1,0.2052875979868552,-0.32376377331409056,0.6607381136919348,-0.28904595202279904
3,3,0,U7,-0.1823156373029301,-0.11261051787398166,0.443611371446423,1,0.21642232510288067,-0.3612747043522253,0.6082547038387955,-0.21292236677639384
3,3,0,U11,-0.18453876707686867,-0.09438373978630617,0.45242537313432835,0,NA,NA,NA,NA
3,3,0,U12,0.04151303517376961,0.060343702486326894,0.5310945273631841,0,NA,NA,NA,NA
3,3,0,U13,0.5897909397364183,0.4181282464743649,0.7102628285356696,1,0.22719478737997256,-0.6098572353259564,-1.056646400117665,2.187952474660775
3,3,0,U14,-0.2766895742090667,-0.20021731030078715,0.39925373134328357,0,NA,NA,NA,NA
3,3,0,U15,-0.13414455179394155,-0.052615450667622465,0.47433903576982894,1,0.20324262781198044,-0.28611191176589457,0.6565194924766076,-0.2938904735378312
3,3,1,S1,-0.2585442700501142,-0.13790976867555688,0.4310077519379845,1,0.2711441186556927,-0.48716740882165777,0.7452860362471424,-0.4018246085321119
3,3,1,S2,0.2878437134055744,0.24262115878411256,0.6214374225526642,0,NA,NA,NA,NA
3,3,1,U1,-0.66113714746003,-0.4886421045066012,0.2549566294919455,0,NA,NA,NA,NA
3,3,1,U2,-0.6695048285755079,-0.49235096298482967,0.2530978934324659,0,NA,NA,NA,NA
3,3,1,U3,-0.6403590998858341,-0.48926024758630593,0.2549566294919455,0,NA,NA,NA,NA
3,3,1,U4,-0.35208627462818376,-0.18327942313245701,0.4083023543990087,0,NA,NA,NA,NA
3,3,1,U5,-0.3927615612381045,-0.21480472019739902,0.39250309789343246,0,NA,NA,NA,NA
3,3,1,U6,-0.36090565243005723,-0.21356843403798953,0.39281288723667906,1,0.2658101538396634,-0.3516544478650663,0.8127193851934653,-0.5526750992856246
3,3,1,U7,-0.3827132483411051,-0.24611118565397186,0.37551148882593643,1,0.2659422153635117,-0.27015834525960947,0.6878132376697949,-0.3723543286755598
3,3,1,U11,-0.5446897417072531,-0.3903573548335467,0.30390334572490707,0,NA,NA,NA,NA
3,3,1,U12,-0.14676754582707927,-0.03307065476420387,0.4835811648079306,0,NA,NA,NA,NA
3,3,1,U13,0.4509876110730457,0.3343220306986382,0.6687578419071518,1,0.24852966392318243,-0.3364244805540757,-0.7257684420995442,1.762875757054232
3,3,1,U14,-0.21349443882486427,-0.19131528316861868,0.40396530359355637,0,NA,NA,NA,NA
3,3,1,U15,-0.2585442700501142,-0.13790976867555688,0.4310077519379845,1,0.2724739615454135,-0.36783172343845183,0.7423507786195452,-0.45532256592942355
3,5,0,S1,-0.5779680757365447,-0.43608120843451237,0.28033866415804326,1,0.24518121999314127,-1.0687046986512634,1.1799431194554344,-1.042500685794513
3,5,0,S2,-0.4635342139958924,-0.335145224943984,0.3316708229426434,0,NA,NA,NA,NA
3,5,0,U1,-0.8595471060475989,-0.6817616555521007,0.15741895261845387,0,NA,NA,NA,NA
3,5,0,U2,-0.868176462013701,-0.683001785894169,0.15679551122194513,0,NA,NA,NA,NA
3,5,0,U3,-0.27224262676826905,-0.2142325165923154,0.3924563591022444,0,NA,NA,NA,NA
3,5,0,U4,-0.4120291574442886,-0.2737587730115984,0.3622194513715711,0,NA,NA,NA,NA
3,5,0,U5,-0.6290280930735458,-0.4616385198349604,0.26776807980049877,0,NA,NA,NA,NA
3,5,0,U6,-0.7766420369491839,-0.6222353991328177,0.18734413965087282,1,0.2633339327880689,-1.2581186361578935,1.371660515278915,-1.3743158306786973
3,5,0,U7,-0.6883641040564252,-0.5094509388424532,0.24306431273644388,1,0.29458590534979423,-1.6562655066938765,0.9845323418439709,-0.756646950532928
3,5,0,U11,-0.017891230170557118,0.009611010151030068,0.5052992518703242,0,NA,NA,NA,NA
3,5,0,U12,0.09761111814012287,0.09766026443788618,0.5489401496259352,0,NA,NA,NA,NA
3,5,0,U13,0.5374277487216721,0.3620514914991315,0.6836572156737815,1,0.15453103566529494,0.2444837541876692,-0.26435032918772244,1.6262268666415425
3,5,0,U14,-0.2693737047585964,-0.2142325165923154,0.3924563591022444,0,NA,NA,NA,NA
3,5,0,U15,-0.5776841355323218,-0.4355944648060347,0.28033866415804326,1,0.2691182923379184,-1.3116236851969925,1.5939180916162825,-1.5278559263830742
3,5,1,S1,-0.4493136607853056,-0.34886244280731066,0.3236850295673825,1,0.23241651663237312,-0.8932051604201838,1.3671091139585363,-1.3796095474579195
3,5,1,S2,-0.06056191716139493,-0.06956262955182285,0.4648280136349551,0,NA,NA,NA,NA
3,5,1,U1,-0.8512094334871576,-0.6860421110021996,0.1561822125813449,0,NA,NA,NA,NA
3,5,1,U2,-0.8539986920250776,-0.6848054420323894,0.15680198326619152,0,NA,NA,NA,NA
3,5,1,U3,-0.4221266129796949,-0.3138047510893342,0.34273318872017355,0,NA,NA,NA,NA
3,5,1,U4,-0.4366939956271309,-0.27608634751012356,0.36132630926557174,0,NA,NA,NA,NA
3,5,1,U5,-0.6975291928290515,-0.46777003783070215,0.2652618531143477,0,NA,NA,NA,NA
3,5,1,U6,-0.7878921354219066,-0.614315310753209,0.1921289123024481,1,0.2566607467773636,-1.1776176029103729,1.723552510164757,-1.914176920360113
3,5,1,U7,-0.6665085511451825,-0.4990700790884953,0.2494543186778921,1,0.29586762688614543,-1.7067304840183213,1.2954143753632947,-1.1577604385396474
3,5,1,U11,-0.492027464598012,-0.352759823638355,0.3232104121475054,0,NA,NA,NA,NA
3,5,1,U12,-0.15299139543214219,-0.07574597440087377,0.461729160210722,0,NA,NA,NA,NA
3,5,1,U13,0.6216927357859575,0.45108166658751736,0.7310188189487346,1,0.15901491769547327,0.22283825878862062,-0.2511589144061189,1.6090202612612776
3,5,1,U14,0.03753641854269565,-0.002164170697167822,0.4992252866439417,0,NA,NA,NA,NA
3,5,1,U15,-0.4493136607853056,-0.34886244280731066,0.3236850295673825,1,0.24241988595423808,-1.1117789743760937,1.4064444287106892,-1.367225274122948
3,6,0,S1,-0.6784655608973963,-0.49226984693158415,0.25294482331060136,1,0.2899455589849108,-1.0347795221117386,1.1925649560966756,-1.125825253184436
3,6,0,S2,-0.5909208975598393,-0.44969909048520224,0.27461300309597525,0,NA,NA,NA,NA
3,6,0,U1,-0.8461634026248137,-0.6431778744327876,0.17770897832817337,0,NA,NA,NA,NA
3,6,0,U2,-0.8518999505420374,-0.651831877548654,0.17337461300309598,0,NA,NA,NA,NA
3,6,0,U3,0.4009033940103846,0.2444755880232268,0.6226006191950464,0,NA,NA,NA,NA
3,6,0,U4,-0.6244480841075501,-0.4360999427316979,0.28142414860681114,0,NA,NA,NA,NA
3,6,0,U5,-0.7039241160788501,-0.4929691060645344,0.2529411764705882,0,NA,NA,NA,NA
3,6,0,U6,-0.7133194071558777,-0.547365697078552,0.22569659442724457,1,0.2834495060388159,-0.938310496642575,1.4246975068987506,-1.481649557498742
3,6,0,U7,-0.4615766914463518,-0.33659157337103657,0.33094198378041173,1,0.29275120027434837,-1.0303801611757835,1.1535878434525564,-0.9724716785445822
3,6,0,U11,-0.6844559888952012,-0.4762792429125063,0.2613003095975232,0,NA,NA,NA,NA
3,6,0,U12,-0.4345435047296944,-0.2871274605228542,0.3560371517027864,0,NA,NA,NA,NA
3,6,0,U13,0.42241360106781045,0.2982167084831147,0.649812734082397,1,0.23377057613168728,-0.40607722108093003,-0.5726795943414147,1.5717272518558205
3,6,0,U14,0.29708091064236375,0.185751995451276,0.5931888544891641,0,NA,NA,NA,NA
3,6,0,U15,-0.6784655608973963,-0.49226984693158415,0.25294482331060136,1,0.27224883975996,-0.7741477577963081,1.194918891061313,-1.2398638458946378
3,6,1,S1,-0.7013088214217158,-0.5312309026560689,0.2336332609370152,1,0.32121913580246914,-1.2831143658583768,1.1557416377408798,-1.1933876250829278
3,6,1,S2,-0.6034475955831505,-0.41879193649996493,0.2905824039653036,0,NA,NA,NA,NA
3,6,1,U1,-0.8418883302801494,-0.659249594505111,0.17007434944237917,0,NA,NA,NA,NA
3,6,1,U2,-0.8580817479242648,-0.6784120299759581,0.16016109045848823,0,NA,NA,NA,NA
3,6,1,U3,-0.0003839443513946465,-0.029361796285975402,0.4851301115241636,0,NA,NA,NA,NA
3,6,1,U4,-0.7155480537094641,-0.547365697078552,0.2258364312267658,0,NA,NA,NA,NA
3,6,1,U5,-0.7892653691772361,-0.5943445711361126,0.2022924411400248,0,NA,NA,NA,NA
3,6,1,U6,-0.7464894514395032,-0.5745639925855608,0.21251548946716234,1,0.30016386964481667,-0.9887041094727926,1.3024445625854046,-1.460113306849875
3,6,1,U7,-0.4712200368458819,-0.33168049757767787,0.3334372078529137,1,0.2632844650205761,-0.5553557796282333,0.8484855621331082,-0.5955002156130205
3,6,1,U11,-0.6082694849374304,-0.36810420396417587,0.3159851301115242,0,NA,NA,NA,NA
3,6,1,U12,-0.6557769521820562,-0.47071595519516357,0.2642503097893433,0,NA,NA,NA,NA
3,6,1,U13,0.379207139975797,0.2593058221257875,0.6305772230889236,1,0.27028034979423865,-0.7900866639633259,-0.30606689636272916,1.086335743860293
3,6,1,U14,0.5562337328425325,0.3569776285294904,0.6787484510532837,0,NA,NA,NA,NA
3,6,1,U15,-0.7013088214217158,-0.5312309026560689,0.2336332609370152,1,0.30633154395505346,-1.04308451201556,1.2179921566951564,-1.3824999293402491
3,7,0,S1,-0.625989498690661,-0.46058767821072494,0.2696002479082739,1,0.28954207390260633,-1.1861399851361445,0.9543664546069222,-0.7316753476244121
3,7,0,S2,-0.5047569045142473,-0.3619227731671284,0.3190830235439901,0,NA,NA,NA,NA
3,7,0,U1,-0.8758123448022549,-0.6802664592150723,0.15954151177199505,0,NA,NA,NA,NA
3,7,0,U2,-0.8774158589846979,-0.6839753176933008,0.1576827757125155,0,NA,NA,NA,NA
3,7,0,U3,-0.2700340467940937,-0.19935114320478037,0.40055762081784385,0,NA,NA,NA,NA
3,7,0,U4,-0.636324113948362,-0.4441358027678596,0.2778810408921933,0,NA,NA,NA,NA
3,7,0,U5,-0.6857055753555703,-0.48555138910807744,0.25712515489467164,0,NA,NA,NA,NA
3,7,0,U6,-0.7008486212615996,-0.5578741294335327,0.22087980173482033,1,0.27942254247146797,-0.9932290782407096,1.0577392867923257,-0.9390367791007319
3,7,0,U7,-0.5676975999123789,-0.4313607280382231,0.28371223917782623,1,0.2782621742112483,-0.9981389478587783,0.9567620582098284,-0.8173470865584227
3,7,0,U11,-0.7192551572995026,-0.510895255375972,0.24411400247831475,0,NA,NA,NA,NA
3,7,0,U12,-0.5331120038953358,-0.3594502008483094,0.32032218091697645,0,NA,NA,NA,NA
3,7,0,U13,-0.019725659335459847,0.006205417813044206,0.5026537620980331,1,0.23573388203017834,-0.4488314399217499,0.24208091646593566,0.3986177541196935
3,7,0,U14,0.45144570412471363,0.27909160048669257,0.6400247831474597,0,NA,NA,NA,NA
3,7,0,U15,-0.625989498690661,-0.46058767821072494,0.2696002479082739,1,0.26532940018021367,-0.8114016809223024,1.0130061174367746,-0.8952100476534505
3,7,1,S1,-0.733494442628257,-0.5359525303757912,0.2313895781637717,1,0.301708783436214,-1.1137727953925003,1.4301071352799228,-1.526000905633748
3,7,1,S2,-0.6729679081327931,-0.4693885629420366,0.26503409795412275,0,NA,NA,NA,NA
3,7,1,U1,-0.8673803574802804,-0.6672862442878229,0.16553006819590824,0,NA,NA,NA,NA
3,7,1,U2,-0.8653476994364522,-0.6623388022541782,0.1680099194048357,0,NA,NA,NA,NA
3,7,1,U3,-0.4784086557043625,-0.3277680347289584,0.33570985740855547,0,NA,NA,NA,NA
3,7,1,U4,-0.7527271512636774,-0.5423633329382953,0.22814631122132673,0,NA,NA,NA,NA
3,7,1,U5,-0.7945547367877883,-0.5862718809868916,0.20613763174209548,0,NA,NA,NA,NA
3,7,1,U6,-0.8198952070675142,-0.6171933936971707,0.19063856168629884,1,0.2884879651779551,-0.8560030468557922,1.6551427103252223,-2.048835928859522
3,7,1,U7,-0.5901793932232972,-0.40978783207868374,0.2942457231726283,1,0.28420353223593964,-0.8519527174980612,1.2598286192912438,-1.4839701980682436
3,7,1,U11,-0.6298416799695695,-0.4260984451476459,0.2861128332300062,0,NA,NA,NA,NA
3,7,1,U12,-0.6900422357009506,-0.49041519158502644,0.2541847489150651,0,NA,NA,NA,NA
3,7,1,U13,-0.285377891509126,-0.17550395190365525,0.411783042394015,1,0.2677383401920439,-0.7753769585527548,0.812669181487749,-0.4642573143495774
3,7,1,U14,0.6415294637215821,0.43228274768970176,0.7166769993800371,0,NA,NA,NA,NA
3,7,1,U15,-0.733494442628257,-0.5359525303757912,0.2313895781637717,1,0.2811172076171006,-0.7863954873307295,1.3896698807779528,-1.723454563034422
3,8,0,S1,-0.1511826860651944,-0.06315808845689407,0.46782716816910164,1,0.23696844993141286,-1.6253656749989447,0.6484639328864373,-0.2658121841128072
3,8,0,S2,-0.06587276089653786,-0.0018570174179579877,0.49860205032618826,0,NA,NA,NA,NA
3,8,0,U1,-0.29856747001245804,-0.1683695792281909,0.41503572538055294,0,NA,NA,NA,NA
3,8,0,U2,-0.3082795520236054,-0.17579764890002283,0.4113078595837217,0,NA,NA,NA,NA
3,8,0,U3,-0.20361492867556616,-0.12194414377924119,0.43833488661074865,0,NA,NA,NA,NA
3,8,0,U4,-0.26764691123743306,-0.14051431795882108,0.4290152221186704,0,NA,NA,NA,NA
3,8,0,U5,-0.28195529252594903,-0.14856139343663902,0.4249767008387698,0,NA,NA,NA,NA
3,8,0,U6,-0.14410019356074455,-0.06437660382254357,0.46722584653619137,1,0.2215633741819104,-1.2225614863214007,0.6173488099385089,-0.21464292565254295
3,8,0,U7,-0.06760335899179955,-0.018006831044776083,0.49046577055329793,1,0.20013288751714686,-0.7590568968560993,0.5166059599603416,-0.03169691395940315
3,8,0,U11,0.03378901090389872,0.03156929610528579,0.5156881018949985,0,NA,NA,NA,NA
3,8,0,U12,-0.25079757825995413,-0.12256314958522718,0.4380242311276794,0,NA,NA,NA,NA
3,8,0,U13,0.049110899134209685,0.03812184088928126,0.5193146417445483,1,0.27102194787379974,-2.4289537663872762,0.4132771276247499,0.11360462526784793
3,8,0,U14,0.12076861049675568,0.03590233674718776,0.5178626902764834,0,NA,NA,NA,NA
3,8,0,U15,-0.1511826860651944,-0.06315808845689407,0.46782716816910164,1,0.22302218931503429,-1.2072724877652252,0.6722563362359956,-0.3239037964916264
3,8,1,S1,-0.15259309490305145,-0.11073325595956289,0.4440993788819876,1,0.19279888974622772,-0.31321726624120894,0.537229526315491,-0.0659561817432086
3,8,1,S2,-0.03723194031033368,-0.02257620148268903,0.48851644941030414,0,NA,NA,NA,NA
3,8,1,U1,-0.4839587606732363,-0.3374059701042977,0.3302296710117939,0,NA,NA,NA,NA
3,8,1,U2,-0.5046130581641676,-0.3584358564169395,0.3196772191185599,0,NA,NA,NA,NA
3,8,1,U3,-0.2186035488405943,-0.14380731081438902,0.42830540037243947,0,NA,NA,NA,NA
3,8,1,U4,-0.23303558393813942,-0.15617783217476655,0.42116697703289885,0,NA,NA,NA,NA
3,8,1,U5,-0.2771673469750773,-0.18463003130363495,0.4068901303538175,0,NA,NA,NA,NA
3,8,1,U6,-0.16531342863299203,-0.10855132493731301,0.4447548106765984,1,0.20487371776840807,-0.44688991289373736,0.5057754689551759,-0.009703971667644102
3,8,1,U7,-0.07606344833350938,-0.04619439346204502,0.47629444791016845,1,0.22447702331961591,-0.7296609034447803,0.4906742802014023,0.014615410914457061
3,8,1,U11,-0.19001050277879117,-0.13762205013420023,0.4301675977653631,0,NA,NA,NA,NA
3,8,1,U12,-0.13390850718833386,-0.08133617794448239,0.4590316573556797,0,NA,NA,NA,NA
3,8,1,U13,0.3346868260048919,0.23354092451674424,0.6175273865414711,1,0.22099194101508912,-0.7006762054699014,-0.2375348221513046,1.053821231197479
3,8,1,U14,-0.01585491179730315,-0.017627992938538006,0.49130974549968964,0,NA,NA,NA,NA
3,8,1,U15,-0.15259309490305145,-0.11073325595956289,0.4440993788819876,1,0.19697388058810597,-0.3944034342854046,0.5309278509257923,-0.0533738964805638
3,9,0,S1,-0.25916933924130753,-0.20333749248211785,0.39776605646912816,1,0.25598690414951986,-0.525587570853298,0.7487513745208612,-0.4210681721949666
3,9,0,S2,-0.23031493853341228,-0.19277116712571044,0.40365551425030977,0,NA,NA,NA,NA
3,9,0,U1,-0.4934110236917753,-0.3595923694460368,0.32001239157372985,0,NA,NA,NA,NA
3,9,0,U2,-0.4905315223520018,-0.3552673753118061,0.322180916976456,0,NA,NA,NA,NA
3,9,0,U3,0.3166773944023835,0.21933898823598463,0.6096654275092936,0,NA,NA,NA,NA
3,9,0,U4,-0.340108630794658,-0.2564103665293905,0.37174721189591076,0,NA,NA,NA,NA
3,9,0,U5,-0.3406393624141457,-0.25702822283428056,0.3714374225526642,0,NA,NA,NA,NA
3,9,0,U6,-0.27100059864009424,-0.2100711436626332,0.3946716232961586,1,0.26875965493010595,-0.674786795720481,0.7053472901116252,-0.31546091153499145
3,9,0,U7,-0.0883912713495757,-0.07676868622449406,0.46158670429601756,1,0.29137517146776404,-1.0263894493683607,0.39524956219464824,0.14196352832877748
3,9,0,U11,-0.13496392161950108,-0.08402845746505327,0.45848822800495664,0,NA,NA,NA,NA
3,9,0,U12,-0.2862901861461856,-0.21686756301642424,0.3915737298636927,0,NA,NA,NA,NA
3,9,0,U13,0.11469791090188954,0.06841050292702636,0.5348258706467661,1,0.3629158093278464,-1.9996458340598813,-0.006108435834531994,0.6009160244890169
3,9,0,U14,0.14888715750946466,0.101328434001976,0.5504956629491945,0,NA,NA,NA,NA
3,9,0,U15,-0.25916933924130753,-0.20333749248211785,0.39776605646912816,1,0.2497614338197041,-0.4388952926643441,0.7854318246251523,-0.4864020790358754
3,9,1,S1,-0.06124972482796655,-0.05346937639446047,0.4727216367017979,1,0.22680094735939643,-0.25780006751791107,0.440170578812274,0.10105855375759204
3,9,1,S2,0.015481816507953935,0.006490502336899826,0.5032537960954447,0,NA,NA,NA,NA
3,9,1,U1,-0.34792870052995534,-0.25065701882027425,0.37403160830492715,0,NA,NA,NA,NA
3,9,1,U2,-0.35120348301522636,-0.2531295911390932,0.372792066935234,0,NA,NA,NA,NA
3,9,1,U3,-0.45361383597703103,-0.30134475135606337,0.3492407809110629,0,NA,NA,NA,NA
3,9,1,U4,-0.09972277285320293,-0.083758387299993,0.45770065075921906,0,NA,NA,NA,NA
3,9,1,U5,-0.12277046613747279,-0.09797567813320214,0.4505732878834831,0,NA,NA,NA,NA
3,9,1,U6,-0.05023968026541726,-0.04234280095977506,0.4784629687015804,1,0.2401796210153165,-0.41285004160989014,0.25794991634680786,0.37144627998733176
3,9,1,U7,0.20759747363282477,0.13806120323153326,0.5699498117942283,1,0.2636445473251029,-0.7240212701348179,-0.13184335999956534,0.8772290969837737
3,9,1,U11,-0.3442812703825672,-0.23025829719001764,0.3845677099473195,0,NA,NA,NA,NA
3,9,1,U12,0.0188469378204049,-0.0003090715398523727,0.49953517198636505,0,NA,NA,NA,NA
3,9,1,U13,0.43704615534756214,0.2911118551597584,0.6459240821406347,1,0.32511574074074073,-1.4241489932888567,-0.5070128483536215,1.2340291401462073
3,9,1,U14,-0.2629989106274596,-0.17277099077747635,0.41369693213511,0,NA,NA,NA,NA
3,9,1,U15,-0.06124972482796655,-0.05346937639446047,0.4727216367017979,1,0.22524210433775396,-0.21290580809292337,0.4286736393726268,0.12048070087648614
4,1,0,S1,-0.5962360477043125,-0.4397345066297335,0.27919254658385095,1,0.28223701131687245,-0.815610536259187,1.286914472946597,-1.3021903987442975
4,1,0,S2,-0.526594545468146,-0.38849456976630803,0.3049953459509773,0,NA,NA,NA,NA
4,1,0,U1,-0.7435631071991722,-0.5542852460360064,0.2221532733478126,0,NA,NA,NA,NA
4,1,0,U2,-0.7494805342718344,-0.5592342214470422,0.2196711138690661,0,NA,NA,NA,NA
