pair_id,pair_key,seed,target,level,regime,selected_order,better_order,ucl_delta_better_minus_selected,ucl_plateau_eps,ucl_plateau,ucl_prefers,uncertainty_class
2|3|1|S0_full_support|nearest_continuous_better|5|4,2|3|1|5|4,2,3,1,S0_full_support,5,4,0.03479671195522238,0.02,0,selected,ucl_prefers_selected
2|4|0|S0_full_support|nearest_continuous_better|23|21,2|4|0|23|21,2,4,0,S0_full_support,23,21,0.0009915945275955629,0.02,1,selected,ucl_plateau
2|4|1|S0_full_support|nearest_continuous_better|14|12,2|4|1|14|12,2,4,1,S0_full_support,14,12,0.0640612418865214,0.02,0,selected,ucl_prefers_selected
2|5|0|S0_full_support|nearest_continuous_better|17|15,2|5|0|17|15,2,5,0,S0_full_support,17,15,0.20122206238144802,0.02,0,selected,ucl_prefers_selected
2|6|0|S0_full_support|nearest_continuous_better|21|20,2|6|0|21|20,2,6,0,S0_full_support,21,20,0.09967622002186194,0.02,0,selected,ucl_prefers_selected
2|7|0|S0_full_support|nearest_continuous_better|20|18,2|7|0|20|18,2,7,0,S0_full_support,20,18,0.20595224608748897,0.02,0,selected,ucl_prefers_selected
2|7|1|S0_full_support|nearest_continuous_better|19|18,2|7|1|19|18,2,7,1,S0_full_support,19,18,0.19511589343301794,0.02,0,selected,ucl_prefers_selected
2|8|0|S0_full_support|nearest_continuous_better|10|11,2|8|0|10|11,2,8,0,S0_full_support,10,11,0.0942209849334601,0.02,0,selected,ucl_prefers_selected
2|9|1|S0_full_support|nearest_continuous_better|29|23,2|9|1|29|23,2,9,1,S0_full_support,29,23,0.0026770823995341253,0.02,1,selected,ucl_plateau
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,0.18161744302517868,0.02,0,selected,ucl_prefers_selected
0|1|1|S2_rare_cells|nearest_continuous_better|14|13,0|1|1|14|13,0,1,1,S2_rare_cells,14,13,0.07194884043731697,0.02,0,selected,ucl_prefers_selected
0|2|0|S2_rare_cells|nearest_continuous_better|2|1,0|2|0|2|1,0,2,0,S2_rare_cells,2,1,0.1020128418707702,0.02,0,selected,ucl_prefers_selected
0|2|1|S2_rare_cells|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S2_rare_cells,0,1,0.037730449232161956,0.02,0,selected,ucl_prefers_selected
0|3|0|S2_rare_cells|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S2_rare_cells,0,1,0.06282225040515188,0.02,0,selected,ucl_prefers_selected
0|3|1|S2_rare_cells|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S2_rare_cells,4,10,0.13528854197183038,0.02,0,selected,ucl_prefers_selected
0|4|1|S2_rare_cells|nearest_continuous_better|2|1,0|4|1|2|1,0,4,1,S2_rare_cells,2,1,0.04810739005239473,0.02,0,selected,ucl_prefers_selected
0|5|0|S2_rare_cells|nearest_continuous_better|19|18,0|5|0|19|18,0,5,0,S2_rare_cells,19,18,0.15142964480228116,0.02,0,selected,ucl_prefers_selected
0|6|1|S2_rare_cells|nearest_continuous_better|20|19,0|6|1|20|19,0,6,1,S2_rare_cells,20,19,0.09338254039849825,0.02,0,selected,ucl_prefers_selected
0|7|1|S2_rare_cells|nearest_continuous_better|5|0,0|7|1|5|0,0,7,1,S2_rare_cells,5,0,0.19423986020575046,0.02,0,selected,ucl_prefers_selected
0|8|0|S2_rare_cells|nearest_continuous_better|17|15,0|8|0|17|15,0,8,0,S2_rare_cells,17,15,0.09004379201368362,0.02,0,selected,ucl_prefers_selected
0|9|0|S2_rare_cells|nearest_continuous_better|19|18,0|9|0|19|18,0,9,0,S2_rare_cells,19,18,0.1411641398861585,0.02,0,selected,ucl_prefers_selected
0|9|1|S2_rare_cells|nearest_continuous_better|12|13,0|9|1|12|13,0,9,1,S2_rare_cells,12,13,0.02832701085729261,0.02,0,selected,ucl_prefers_selected
1|1|0|S2_rare_cells|nearest_continuous_better|6|5,1|1|0|6|5,1,1,0,S2_rare_cells,6,5,0.15448749866754974,0.02,0,selected,ucl_prefers_selected
1|1|1|S2_rare_cells|nearest_continuous_better|16|15,1|1|1|16|15,1,1,1,S2_rare_cells,16,15,0.10563229155547882,0.02,0,selected,ucl_prefers_selected
1|2|0|S2_rare_cells|nearest_continuous_better|18|17,1|2|0|18|17,1,2,0,S2_rare_cells,18,17,0.25124017799897413,0.02,0,selected,ucl_prefers_selected
1|2|1|S2_rare_cells|nearest_continuous_better|2|1,1|2|1|2|1,1,2,1,S2_rare_cells,2,1,0.11783304230562663,0.02,0,selected,ucl_prefers_selected
1|3|0|S2_rare_cells|nearest_continuous_better|8|11,1|3|0|8|11,1,3,0,S2_rare_cells,8,11,0.18356414599146964,0.02,0,selected,ucl_prefers_selected
1|3|1|S2_rare_cells|nearest_continuous_better|11|3,1|3|1|11|3,1,3,1,S2_rare_cells,11,3,0.13134369036894777,0.02,0,selected,ucl_prefers_selected
1|5|1|S2_rare_cells|nearest_continuous_better|17|16,1|5|1|17|16,1,5,1,S2_rare_cells,17,16,0.016462711005816866,0.02,1,selected,ucl_plateau
1|6|0|S2_rare_cells|nearest_continuous_better|18|17,1|6|0|18|17,1,6,0,S2_rare_cells,18,17,0.09616374966092245,0.02,0,selected,ucl_prefers_selected
1|6|1|S2_rare_cells|nearest_continuous_better|6|5,1|6|1|6|5,1,6,1,S2_rare_cells,6,5,0.019622880876281945,0.02,1,selected,ucl_plateau
1|7|1|S2_rare_cells|nearest_continuous_better|15|14,1|7|1|15|14,1,7,1,S2_rare_cells,15,14,0.06523262630225846,0.02,0,selected,ucl_prefers_selected
1|8|0|S2_rare_cells|nearest_continuous_better|15|14,1|8|0|15|14,1,8,0,S2_rare_cells,15,14,0.07970275381564296,0.02,0,selected,ucl_prefers_selected
1|8|1|S2_rare_cells|nearest_continuous_better|21|20,1|8|1|21|20,1,8,1,S2_rare_cells,21,20,0.16555315865748654,0.02,0,selected,ucl_prefers_selected
1|9|1|S2_rare_cells|nearest_continuous_better|14|16,1|9|1|14|16,1,9,1,S2_rare_cells,14,16,0.21921888089990937,0.02,0,selected,ucl_prefers_selected
2|1|1|S2_rare_cells|nearest_continuous_better|1|0,2|1|1|1|0,2,1,1,S2_rare_cells,1,0,0.20382073005577217,0.02,0,selected,ucl_prefers_selected
2|2|1|S2_rare_cells|nearest_continuous_better|0|1,2|2|1|0|1,2,2,1,S2_rare_cells,0,1,0.018843645303830314,0.02,1,selected,ucl_plateau
2|3|0|S2_rare_cells|nearest_continuous_better|15|16,2|3|0|15|16,2,3,0,S2_rare_cells,15,16,0.1280876365521597,0.02,0,selected,ucl_prefers_selected
2|3|1|S2_rare_cells|nearest_continuous_better|5|4,2|3|1|5|4,2,3,1,S2_rare_cells,5,4,0.03479671195522238,0.02,0,selected,ucl_prefers_selected
2|4|0|S2_rare_cells|nearest_continuous_better|23|21,2|4|0|23|21,2,4,0,S2_rare_cells,23,21,0.0009915945275955629,0.02,1,selected,ucl_plateau
2|4|1|S2_rare_cells|nearest_continuous_better|14|12,2|4|1|14|12,2,4,1,S2_rare_cells,14,12,0.0640612418865214,0.02,0,selected,ucl_prefers_selected
2|5|0|S2_rare_cells|nearest_continuous_better|17|15,2|5|0|17|15,2,5,0,S2_rare_cells,17,15,0.20122206238144802,0.02,0,selected,ucl_prefers_selected
2|6|0|S2_rare_cells|nearest_continuous_better|21|20,2|6|0|21|20,2,6,0,S2_rare_cells,21,20,0.09967622002186194,0.02,0,selected,ucl_prefers_selected
2|7|0|S2_rare_cells|nearest_continuous_better|20|18,2|7|0|20|18,2,7,0,S2_rare_cells,20,18,0.20595224608748897,0.02,0,selected,ucl_prefers_selected
2|7|1|S2_rare_cells|nearest_continuous_better|19|18,2|7|1|19|18,2,7,1,S2_rare_cells,19,18,0.19511589343301794,0.02,0,selected,ucl_prefers_selected
2|8|0|S2_rare_cells|nearest_continuous_better|10|11,2|8|0|10|11,2,8,0,S2_rare_cells,10,11,0.0942209849334601,0.02,0,selected,ucl_prefers_selected
2|9|1|S2_rare_cells|nearest_continuous_better|29|23,2|9|1|29|23,2,9,1,S2_rare_cells,29,23,0.0026770823995341253,0.02,1,selected,ucl_plateau
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,0.18161744302517868,0.02,0,selected,ucl_prefers_selected
0|1|1|S3_nonestimable_cells|nearest_continuous_better|14|13,0|1|1|14|13,0,1,1,S3_nonestimable_cells,14,13,0.07194884043731697,0.02,0,selected,ucl_prefers_selected
0|2|0|S3_nonestimable_cells|nearest_continuous_better|2|1,0|2|0|2|1,0,2,0,S3_nonestimable_cells,2,1,0.1020128418707702,0.02,0,selected,ucl_prefers_selected
0|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S3_nonestimable_cells,0,1,0.037730449232161956,0.02,0,selected,ucl_prefers_selected
0|3|0|S3_nonestimable_cells|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S3_nonestimable_cells,0,1,0.06282225040515188,0.02,0,selected,ucl_prefers_selected
0|3|1|S3_nonestimable_cells|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S3_nonestimable_cells,4,10,0.13528854197183038,0.02,0,selected,ucl_prefers_selected
0|4|1|S3_nonestimable_cells|nearest_continuous_better|2|1,0|4|1|2|1,0,4,1,S3_nonestimable_cells,2,1,0.04810739005239473,0.02,0,selected,ucl_prefers_selected
0|5|0|S3_nonestimable_cells|nearest_continuous_better|19|18,0|5|0|19|18,0,5,0,S3_nonestimable_cells,19,18,0.15142964480228116,0.02,0,selected,ucl_prefers_selected
0|6|1|S3_nonestimable_cells|nearest_continuous_better|20|19,0|6|1|20|19,0,6,1,S3_nonestimable_cells,20,19,0.09338254039849825,0.02,0,selected,ucl_prefers_selected
0|7|1|S3_nonestimable_cells|nearest_continuous_better|5|0,0|7|1|5|0,0,7,1,S3_nonestimable_cells,5,0,0.19423986020575046,0.02,0,selected,ucl_prefers_selected
0|8|0|S3_nonestimable_cells|nearest_continuous_better|17|15,0|8|0|17|15,0,8,0,S3_nonestimable_cells,17,15,0.09004379201368362,0.02,0,selected,ucl_prefers_selected
0|9|0|S3_nonestimable_cells|nearest_continuous_better|19|18,0|9|0|19|18,0,9,0,S3_nonestimable_cells,19,18,0.1411641398861585,0.02,0,selected,ucl_prefers_selected
0|9|1|S3_nonestimable_cells|nearest_continuous_better|12|13,0|9|1|12|13,0,9,1,S3_nonestimable_cells,12,13,0.02832701085729261,0.02,0,selected,ucl_prefers_selected
1|1|0|S3_nonestimable_cells|nearest_continuous_better|6|5,1|1|0|6|5,1,1,0,S3_nonestimable_cells,6,5,0.15448749866754974,0.02,0,selected,ucl_prefers_selected
1|1|1|S3_nonestimable_cells|nearest_continuous_better|16|15,1|1|1|16|15,1,1,1,S3_nonestimable_cells,16,15,0.10563229155547882,0.02,0,selected,ucl_prefers_selected
1|2|0|S3_nonestimable_cells|nearest_continuous_better|18|17,1|2|0|18|17,1,2,0,S3_nonestimable_cells,18,17,0.25124017799897413,0.02,0,selected,ucl_prefers_selected
1|2|1|S3_nonestimable_cells|nearest_continuous_better|2|1,1|2|1|2|1,1,2,1,S3_nonestimable_cells,2,1,0.11783304230562663,0.02,0,selected,ucl_prefers_selected
1|3|0|S3_nonestimable_cells|nearest_continuous_better|8|11,1|3|0|8|11,1,3,0,S3_nonestimable_cells,8,11,0.18356414599146964,0.02,0,selected,ucl_prefers_selected
1|3|1|S3_nonestimable_cells|nearest_continuous_better|11|3,1|3|1|11|3,1,3,1,S3_nonestimable_cells,11,3,0.13134369036894777,0.02,0,selected,ucl_prefers_selected
1|5|1|S3_nonestimable_cells|nearest_continuous_better|17|16,1|5|1|17|16,1,5,1,S3_nonestimable_cells,17,16,0.016462711005816866,0.02,1,selected,ucl_plateau
1|6|0|S3_nonestimable_cells|nearest_continuous_better|18|17,1|6|0|18|17,1,6,0,S3_nonestimable_cells,18,17,0.09616374966092245,0.02,0,selected,ucl_prefers_selected
1|6|1|S3_nonestimable_cells|nearest_continuous_better|6|5,1|6|1|6|5,1,6,1,S3_nonestimable_cells,6,5,0.019622880876281945,0.02,1,selected,ucl_plateau
1|7|1|S3_nonestimable_cells|nearest_continuous_better|15|14,1|7|1|15|14,1,7,1,S3_nonestimable_cells,15,14,0.06523262630225846,0.02,0,selected,ucl_prefers_selected
1|8|0|S3_nonestimable_cells|nearest_continuous_better|15|14,1|8|0|15|14,1,8,0,S3_nonestimable_cells,15,14,0.07970275381564296,0.02,0,selected,ucl_prefers_selected
1|8|1|S3_nonestimable_cells|nearest_continuous_better|21|20,1|8|1|21|20,1,8,1,S3_nonestimable_cells,21,20,0.16555315865748654,0.02,0,selected,ucl_prefers_selected
1|9|1|S3_nonestimable_cells|nearest_continuous_better|14|16,1|9|1|14|16,1,9,1,S3_nonestimable_cells,14,16,0.21921888089990937,0.02,0,selected,ucl_prefers_selected
2|1|1|S3_nonestimable_cells|nearest_continuous_better|1|0,2|1|1|1|0,2,1,1,S3_nonestimable_cells,1,0,0.20382073005577217,0.02,0,selected,ucl_prefers_selected
2|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,2|2|1|0|1,2,2,1,S3_nonestimable_cells,0,1,0.018843645303830314,0.02,1,selected,ucl_plateau
2|3|0|S3_nonestimable_cells|nearest_continuous_better|15|16,2|3|0|15|16,2,3,0,S3_nonestimable_cells,15,16,0.1280876365521597,0.02,0,selected,ucl_prefers_selected
2|3|1|S3_nonestimable_cells|nearest_continuous_better|5|4,2|3|1|5|4,2,3,1,S3_nonestimable_cells,5,4,0.03479671195522238,0.02,0,selected,ucl_prefers_selected
2|4|0|S3_nonestimable_cells|nearest_continuous_better|23|21,2|4|0|23|21,2,4,0,S3_nonestimable_cells,23,21,0.0009915945275955629,0.02,1,selected,ucl_plateau
2|4|1|S3_nonestimable_cells|nearest_continuous_better|14|12,2|4|1|14|12,2,4,1,S3_nonestimable_cells,14,12,0.0640612418865214,0.02,0,selected,ucl_prefers_selected
2|5|0|S3_nonestimable_cells|nearest_continuous_better|17|15,2|5|0|17|15,2,5,0,S3_nonestimable_cells,17,15,0.20122206238144802,0.02,0,selected,ucl_prefers_selected
2|6|0|S3_nonestimable_cells|nearest_continuous_better|21|20,2|6|0|21|20,2,6,0,S3_nonestimable_cells,21,20,0.09967622002186194,0.02,0,selected,ucl_prefers_selected
2|7|0|S3_nonestimable_cells|nearest_continuous_better|20|18,2|7|0|20|18,2,7,0,S3_nonestimable_cells,20,18,0.20595224608748897,0.02,0,selected,ucl_prefers_selected
2|7|1|S3_nonestimable_cells|nearest_continuous_better|19|18,2|7|1|19|18,2,7,1,S3_nonestimable_cells,19,18,0.19511589343301794,0.02,0,selected,ucl_prefers_selected
2|8|0|S3_nonestimable_cells|nearest_continuous_better|10|11,2|8|0|10|11,2,8,0,S3_nonestimable_cells,10,11,0.0942209849334601,0.02,0,selected,ucl_prefers_selected
2|9|1|S3_nonestimable_cells|nearest_continuous_better|29|23,2|9|1|29|23,2,9,1,S3_nonestimable_cells,29,23,0.0026770823995341253,0.02,1,selected,ucl_plateau
