dataset,backbone,seed,fold,eraser,src_task_full,src_task_eras,task_drop,subj_full,subj_eras,domain_gain,tgt_bacc_full,tgt_bacc_eras,tgt_nll_full,tgt_nll_eras
Lee2019_MI,EEGNet,0,7,leace_baseline,0.7957432342749265,0.5,0.29574323427492655,0.25245283018867926,0.01660377358490566,0.2358490566037736,0.65,0.5,0.7950094720519898,0.6931471805599452
Lee2019_MI,EEGNet,0,7,tp_leace_task_carrier_preserving,0.7957432342749265,0.7957432342749265,0.0,0.25245283018867926,0.02547169811320755,0.22698113207547171,0.65,0.65,0.7950094720519898,0.7958574340786536
Lee2019_MI,EEGNet,0,7,cc_leace_predicted_route_deployable,0.7957432342749265,0.7957432342749265,0.0,0.25245283018867926,0.017358490566037735,0.23509433962264153,0.65,0.65,0.7950094720519898,0.6937122352462306
Lee2019_MI,EEGNet,0,7,random_k,0.7957432342749265,0.7524969679776283,0.04324626629729822,0.25245283018867926,0.1660377358490566,0.08641509433962266,0.65,0.6799999999999999,0.7950094720519898,0.6531367326584683
Lee2019_MI,EEGNet,0,7,cc_leace_oracle_route_diagnostic,0.7957432342749265,1.0,-0.20425676572507345,0.25245283018867926,0.015283018867924528,0.23716981132075474,0.65,1.0,0.7950094720519898,0.025518218487562087
Lee2019_MI,EEGNet,0,8,leace_baseline,0.7833959675953855,0.5,0.28339596759538555,0.29415094339622644,0.01660377358490566,0.27754716981132077,0.69,0.5,0.7034683208382992,0.6931471805599452
Lee2019_MI,EEGNet,0,8,tp_leace_task_carrier_preserving,0.7833959675953855,0.7833959675953855,0.0,0.29415094339622644,0.027169811320754716,0.2669811320754717,0.69,0.69,0.7034683208382992,0.7027455831146228
Lee2019_MI,EEGNet,0,8,cc_leace_predicted_route_deployable,0.7833959675953855,0.7833959675953855,0.0,0.29415094339622644,0.017547169811320755,0.2766037735849057,0.69,0.69,0.7034683208382992,0.6423250963196208
Lee2019_MI,EEGNet,0,8,random_k,0.7833959675953855,0.742931072689354,0.04046489490603156,0.29415094339622644,0.19716981132075473,0.09698113207547171,0.69,0.69,0.7034683208382992,0.6188840222342212
Lee2019_MI,EEGNet,0,8,cc_leace_oracle_route_diagnostic,0.7833959675953855,1.0,-0.21660403240461445,0.29415094339622644,0.01660377358490566,0.27754716981132077,0.69,1.0,0.7034683208382992,0.02574930685732526
Lee2019_MI,EEGNet,0,9,leace_baseline,0.7911426494606162,0.5,0.2911426494606162,0.25207547169811323,0.01660377358490566,0.23547169811320756,0.8,0.5,0.46617115917285884,0.6931471805599452
Lee2019_MI,EEGNet,0,9,tp_leace_task_carrier_preserving,0.7911426494606162,0.7911426494606162,0.0,0.25207547169811323,0.025660377358490565,0.22641509433962267,0.8,0.8,0.46617115917285884,0.46603846001702515
Lee2019_MI,EEGNet,0,9,cc_leace_predicted_route_deployable,0.7911426494606162,0.7911426494606162,0.0,0.25207547169811323,0.01867924528301887,0.23339622641509436,0.8,0.8,0.46617115917285884,0.5009476476218293
Lee2019_MI,EEGNet,0,9,random_k,0.7911426494606162,0.7173468707649242,0.07379577869569198,0.25207547169811323,0.18037735849056605,0.07169811320754718,0.8,0.775,0.46617115917285884,0.4838155054846323
Lee2019_MI,EEGNet,0,9,cc_leace_oracle_route_diagnostic,0.7911426494606162,1.0,-0.2088573505393838,0.25207547169811323,0.015283018867924528,0.2367924528301887,0.8,1.0,0.46617115917285884,0.01971087306125953
Lee2019_MI,EEGNet,0,10,leace_baseline,0.8011776608452976,0.5,0.3011776608452976,0.2683018867924528,0.01660377358490566,0.25169811320754715,0.65,0.5,0.6633924778705363,0.6931471805599452
Lee2019_MI,EEGNet,0,10,tp_leace_task_carrier_preserving,0.8011776608452976,0.8009869667186768,0.0001906941266208717,0.2683018867924528,0.022641509433962263,0.24566037735849056,0.65,0.65,0.6633924778705363,0.6632769302507611
Lee2019_MI,EEGNet,0,10,cc_leace_predicted_route_deployable,0.8011776608452976,0.8011776608452976,0.0,0.2683018867924528,0.015660377358490567,0.25264150943396224,0.65,0.65,0.6633924778705363,0.7039580255720508
Lee2019_MI,EEGNet,0,10,random_k,0.8011776608452976,0.7734765974585129,0.027701063386784686,0.2683018867924528,0.16377358490566038,0.10452830188679244,0.65,0.665,0.6633924778705363,0.7040664740257018
Lee2019_MI,EEGNet,0,10,cc_leace_oracle_route_diagnostic,0.8011776608452976,1.0,-0.19882233915470238,0.2683018867924528,0.015283018867924528,0.25301886792452827,0.65,1.0,0.6633924778705363,0.021495960559712146
Lee2019_MI,EEGNet,0,11,leace_baseline,0.802757517135149,0.5,0.302757517135149,0.2862264150943396,0.01660377358490566,0.26962264150943394,0.51,0.5,0.8015249240542992,0.6931471805599452
Lee2019_MI,EEGNet,0,11,tp_leace_task_carrier_preserving,0.802757517135149,0.8025669683546611,0.00019054878048785362,0.2862264150943396,0.026226415094339622,0.26,0.51,0.51,0.8015249240542992,0.8017606239927327
Lee2019_MI,EEGNet,0,11,cc_leace_predicted_route_deployable,0.802757517135149,0.802757517135149,0.0,0.2862264150943396,0.020943396226415095,0.2652830188679245,0.51,0.51,0.8015249240542992,0.8900773877955233
Lee2019_MI,EEGNet,0,11,random_k,0.802757517135149,0.7938868875095701,0.00887062962557883,0.2862264150943396,0.2111320754716981,0.0750943396226415,0.51,0.515,0.8015249240542992,0.7784093553797963
Lee2019_MI,EEGNet,0,11,cc_leace_oracle_route_diagnostic,0.802757517135149,1.0,-0.19724248286485102,0.2862264150943396,0.01660377358490566,0.26962264150943394,0.51,1.0,0.8015249240542992,0.022819779501374614
Lee2019_MI,EEGNet,0,12,leace_baseline,0.799286505567669,0.5,0.299286505567669,0.2467924528301887,0.01660377358490566,0.23018867924528302,0.675,0.5,0.6022644858346644,0.6931471805599452
Lee2019_MI,EEGNet,0,12,tp_leace_task_carrier_preserving,0.799286505567669,0.799476691950324,-0.00019018638265499987,0.2467924528301887,0.025283018867924528,0.22150943396226416,0.675,0.675,0.6022644858346644,0.6022992157445608
Lee2019_MI,EEGNet,0,12,cc_leace_predicted_route_deployable,0.799286505567669,0.799286505567669,0.0,0.2467924528301887,0.017735849056603775,0.22905660377358492,0.675,0.675,0.6022644858346644,0.667679488684207
Lee2019_MI,EEGNet,0,12,random_k,0.799286505567669,0.7233740844387664,0.07591242112890262,0.2467924528301887,0.1750943396226415,0.07169811320754718,0.675,0.6699999999999999,0.6022644858346644,0.6133128688177115
Lee2019_MI,EEGNet,0,12,cc_leace_oracle_route_diagnostic,0.799286505567669,1.0,-0.200713494432331,0.2467924528301887,0.015283018867924528,0.23150943396226417,0.675,1.0,0.6022644858346644,0.02314254325715738
Lee2019_MI,EEGNet,0,13,leace_baseline,0.8060646728307579,0.5,0.3060646728307579,0.2683018867924528,0.01660377358490566,0.25169811320754715,0.54,0.5,0.9522356733397485,0.6931471805599452
Lee2019_MI,EEGNet,0,13,tp_leace_task_carrier_preserving,0.8060646728307579,0.8058772665339062,0.00018740629685165544,0.2683018867924528,0.025660377358490565,0.24264150943396226,0.54,0.54,0.9522356733397485,0.9532012473390529
Lee2019_MI,EEGNet,0,13,cc_leace_predicted_route_deployable,0.8060646728307579,0.8060646728307579,0.0,0.2683018867924528,0.02150943396226415,0.24679245283018866,0.54,0.54,0.9522356733397485,0.8520072530740594
Lee2019_MI,EEGNet,0,13,random_k,0.8060646728307579,0.7471530192350633,0.05891165359569461,0.2683018867924528,0.17622641509433962,0.0920754716981132,0.54,0.535,0.9522356733397485,0.7899232194267498
Lee2019_MI,EEGNet,0,13,cc_leace_oracle_route_diagnostic,0.8060646728307579,1.0,-0.1939353271692421,0.2683018867924528,0.01660377358490566,0.25169811320754715,0.54,1.0,0.9522356733397485,0.025210900708964326
Lee2019_MI,EEGNet,0,14,leace_baseline,0.7867915156465655,0.5,0.28679151564656546,0.27811320754716984,0.01660377358490566,0.26150943396226417,0.755,0.5,0.5318331953635004,0.6931471805599452
Lee2019_MI,EEGNet,0,14,tp_leace_task_carrier_preserving,0.7867915156465655,0.7867915156465655,0.0,0.27811320754716984,0.02188679245283019,0.25622641509433963,0.755,0.755,0.5318331953635004,0.531790058017611
Lee2019_MI,EEGNet,0,14,cc_leace_predicted_route_deployable,0.7867915156465655,0.7867915156465655,0.0,0.27811320754716984,0.020566037735849058,0.25754716981132075,0.755,0.755,0.5318331953635004,0.5584762490593975
Lee2019_MI,EEGNet,0,14,random_k,0.7867915156465655,0.7760284319371414,0.010763083709424026,0.27811320754716984,0.20452830188679244,0.0735849056603774,0.755,0.7050000000000001,0.5318331953635004,0.5989660132062988
Lee2019_MI,EEGNet,0,14,cc_leace_oracle_route_diagnostic,0.7867915156465655,1.0,-0.21320848435343454,0.27811320754716984,0.01660377358490566,0.26150943396226417,0.755,1.0,0.5318331953635004,0.026020566510505966
Lee2019_MI,EEGNet,0,15,leace_baseline,0.8056836579170678,0.5,0.30568365791706775,0.2809433962264151,0.01660377358490566,0.26433962264150945,0.525,0.5,0.8180137152811423,0.6931471805599452
Lee2019_MI,EEGNet,0,15,tp_leace_task_carrier_preserving,0.8056836579170678,0.805495758631085,0.00018789928598272887,0.2809433962264151,0.02547169811320755,0.2554716981132076,0.525,0.525,0.8180137152811423,0.8179620459847666
Lee2019_MI,EEGNet,0,15,cc_leace_predicted_route_deployable,0.8056836579170678,0.8056836579170678,0.0,0.2809433962264151,0.016792452830188678,0.26415094339622647,0.525,0.525,0.8180137152811423,0.8701597245705779
Lee2019_MI,EEGNet,0,15,random_k,0.8056836579170678,0.7633968488456689,0.04228680907139881,0.2809433962264151,0.19169811320754718,0.08924528301886794,0.525,0.515,0.8180137152811423,0.8472608640568194
Lee2019_MI,EEGNet,0,15,cc_leace_oracle_route_diagnostic,0.8056836579170678,1.0,-0.19431634208293225,0.2809433962264151,0.01660377358490566,0.26433962264150945,0.525,1.0,0.8180137152811423,0.026628308946154266
Cho2017,EEGNet,0,1,leace_baseline,0.7751622596153847,0.5,0.27516225961538465,0.3236434108527132,0.021705426356589147,0.3019379844961241,0.6699999999999999,0.5,0.6349381869588467,0.6931471805599452
Cho2017,EEGNet,0,1,tp_leace_task_carrier_preserving,0.7751622596153847,0.7749699519230769,0.00019230769230771383,0.3236434108527132,0.032364341085271316,0.2912790697674419,0.6699999999999999,0.6699999999999999,0.6349381869588467,0.6347070680627509
Cho2017,EEGNet,0,1,cc_leace_predicted_route_deployable,0.7751622596153847,0.7751622596153847,0.0,0.3236434108527132,0.021705426356589147,0.3019379844961241,0.6699999999999999,0.6699999999999999,0.6349381869588467,0.660682498563539
Cho2017,EEGNet,0,1,random_k,0.7751622596153847,0.7598437499999999,0.015318509615384723,0.3236434108527132,0.1883720930232558,0.1352713178294574,0.6699999999999999,0.6599999999999999,0.6349381869588467,0.6029491287873475
Cho2017,EEGNet,0,1,cc_leace_oracle_route_diagnostic,0.7751622596153847,1.0,-0.22483774038461535,0.3236434108527132,0.02112403100775194,0.30251937984496124,0.6699999999999999,1.0,0.6349381869588467,0.03460530643273104
Cho2017,EEGNet,0,2,leace_baseline,0.7646965144230768,0.5,0.26469651442307685,0.31492248062015504,0.021705426356589147,0.2932170542635659,0.535,0.5,0.8141307251286058,0.6931471805599452
Cho2017,EEGNet,0,2,tp_leace_task_carrier_preserving,0.7646965144230768,0.7646965144230768,0.0,0.31492248062015504,0.03391472868217054,0.2810077519379845,0.535,0.535,0.8141307251286058,0.8149349355217013
Cho2017,EEGNet,0,2,cc_leace_predicted_route_deployable,0.7646965144230768,0.7646965144230768,0.0,0.31492248062015504,0.024806201550387597,0.29011627906976745,0.535,0.535,0.8141307251286058,0.8125387535866974
Cho2017,EEGNet,0,2,random_k,0.7646965144230768,0.7508924278846154,0.013804086538461435,0.31492248062015504,0.19127906976744186,0.12364341085271319,0.535,0.525,0.8141307251286058,0.8066838114992957
Cho2017,EEGNet,0,2,cc_leace_oracle_route_diagnostic,0.7646965144230768,1.0,-0.23530348557692315,0.31492248062015504,0.02112403100775194,0.2937984496124031,0.535,1.0,0.8141307251286058,0.03420684313379815
Cho2017,EEGNet,0,3,leace_baseline,0.7617427884615384,0.5,0.2617427884615384,0.29127906976744183,0.021705426356589147,0.26957364341085266,0.905,0.5,0.19061296486814364,0.6931471805599452
Cho2017,EEGNet,0,3,tp_leace_task_carrier_preserving,0.7617427884615384,0.7617427884615384,0.0,0.29127906976744183,0.026550387596899226,0.26472868217054263,0.905,0.905,0.19061296486814364,0.1910165559220498
Cho2017,EEGNet,0,3,cc_leace_predicted_route_deployable,0.7617427884615384,0.7617427884615384,0.0,0.29127906976744183,0.018410852713178296,0.27286821705426356,0.905,0.905,0.19061296486814364,0.39012174126966115
Cho2017,EEGNet,0,3,random_k,0.7617427884615384,0.7430799278846154,0.018662860576923013,0.29127906976744183,0.16046511627906976,0.13081395348837208,0.905,0.9099999999999999,0.19061296486814364,0.19472753570314313
Cho2017,EEGNet,0,3,cc_leace_oracle_route_diagnostic,0.7617427884615384,1.0,-0.23825721153846158,0.29127906976744183,0.021705426356589147,0.26957364341085266,0.905,1.0,0.19061296486814364,0.04011688858425872
Cho2017,EEGNet,0,4,leace_baseline,0.7690925480769231,0.5,0.26909254807692307,0.31356589147286823,0.021705426356589147,0.29186046511627906,0.755,0.5,0.5330448352670508,0.6931471805599452
Cho2017,EEGNet,0,4,tp_leace_task_carrier_preserving,0.7690925480769231,0.7690925480769231,0.0,0.31356589147286823,0.025775193798449614,0.2877906976744186,0.755,0.755,0.5330448352670508,0.5301481557733241
Cho2017,EEGNet,0,4,cc_leace_predicted_route_deployable,0.7690925480769231,0.7690925480769231,0.0,0.31356589147286823,0.021705426356589147,0.29186046511627906,0.755,0.755,0.5330448352670508,0.5528974664223516
Cho2017,EEGNet,0,4,random_k,0.7690925480769231,0.7636658653846153,0.005426682692307727,0.31356589147286823,0.20426356589147288,0.10930232558139535,0.755,0.77,0.5330448352670508,0.47758492580740963
Cho2017,EEGNet,0,4,cc_leace_oracle_route_diagnostic,0.7690925480769231,1.0,-0.23090745192307693,0.31356589147286823,0.021705426356589147,0.29186046511627906,0.755,1.0,0.5330448352670508,0.043656911022899945
Cho2017,EEGNet,0,5,leace_baseline,0.7727944711538461,0.5,0.27279447115384614,0.33468992248062013,0.021705426356589147,0.312984496124031,0.585,0.5,0.7256313288989675,0.6931471805599452
Cho2017,EEGNet,0,5,tp_leace_task_carrier_preserving,0.7727944711538461,0.7727944711538461,0.0,0.33468992248062013,0.02248062015503876,0.31220930232558136,0.585,0.585,0.7256313288989675,0.725517002749497
Cho2017,EEGNet,0,5,cc_leace_predicted_route_deployable,0.7727944711538461,0.7727944711538461,0.0,0.33468992248062013,0.01744186046511628,0.3172480620155039,0.585,0.585,0.7256313288989675,0.7597504505846346
Cho2017,EEGNet,0,5,random_k,0.7727944711538461,0.7459585336538461,0.026835937500000018,0.33468992248062013,0.19496124031007753,0.1397286821705426,0.585,0.66,0.7256313288989675,0.6340440875547853
Cho2017,EEGNet,0,5,cc_leace_oracle_route_diagnostic,0.7727944711538461,1.0,-0.22720552884615386,0.33468992248062013,0.021705426356589147,0.312984496124031,0.585,1.0,0.7256313288989675,0.03812474019885457
Cho2017,EEGNet,0,6,leace_baseline,0.7648257211538461,0.5,0.26482572115384606,0.28081395348837207,0.021705426356589147,0.2591085271317829,0.515,0.5,0.8755536186719662,0.6931471805599452
Cho2017,EEGNet,0,6,tp_leace_task_carrier_preserving,0.7648257211538461,0.7648257211538461,0.0,0.28081395348837207,0.023643410852713178,0.2571705426356589,0.515,0.515,0.8755536186719662,0.8703211822380515
Cho2017,EEGNet,0,6,cc_leace_predicted_route_deployable,0.7648257211538461,0.7648257211538461,0.0,0.28081395348837207,0.021705426356589147,0.2591085271317829,0.515,0.515,0.8755536186719662,0.8275224553735191
Cho2017,EEGNet,0,6,random_k,0.7648257211538461,0.737881610576923,0.02694411057692303,0.28081395348837207,0.16608527131782946,0.1147286821705426,0.515,0.52,0.8755536186719662,0.8092481505951935
Cho2017,EEGNet,0,6,cc_leace_oracle_route_diagnostic,0.7648257211538461,1.0,-0.23517427884615394,0.28081395348837207,0.021705426356589147,0.2591085271317829,0.515,1.0,0.8755536186719662,0.03982148094378673
Cho2017,EEGNet,0,7,leace_baseline,0.7696995135870228,0.5,0.2696995135870228,0.28424124513618676,0.024319066147859923,0.2599221789883268,0.575,0.5,0.7400038123852176,0.6931471805599453
Cho2017,EEGNet,0,7,tp_leace_task_carrier_preserving,0.7696995135870228,0.7696995135870228,0.0,0.28424124513618676,0.025486381322957198,0.25875486381322954,0.575,0.575,0.7400038123852176,0.7402348033954234
Cho2017,EEGNet,0,7,cc_leace_predicted_route_deployable,0.7696995135870228,0.7696995135870228,0.0,0.28424124513618676,0.022762645914396886,0.2614785992217899,0.575,0.575,0.7400038123852176,0.7652745242113065
Cho2017,EEGNet,0,7,random_k,0.7696995135870228,0.7582787343359592,0.011420779251063662,0.28424124513618676,0.18093385214007782,0.10330739299610894,0.575,0.5875,0.7400038123852176,0.736029885262943
Cho2017,EEGNet,0,7,cc_leace_oracle_route_diagnostic,0.7696995135870228,1.0,-0.23030048641297718,0.28424124513618676,0.024319066147859923,0.2599221789883268,0.575,1.0,0.7400038123852176,0.039377620750815176
Cho2017,EEGNet,0,8,leace_baseline,0.7656093210992303,0.5,0.2656093210992303,0.3383720930232558,0.021705426356589147,0.31666666666666665,0.585,0.5,0.7491502975029576,0.6931471805599452
Cho2017,EEGNet,0,8,tp_leace_task_carrier_preserving,0.7656093210992303,0.7656093210992303,0.0,0.3383720930232558,0.023255813953488372,0.31511627906976747,0.585,0.585,0.7491502975029576,0.7493535395536761
Cho2017,EEGNet,0,8,cc_leace_predicted_route_deployable,0.7656093210992303,0.7656093210992303,0.0,0.3383720930232558,0.017829457364341085,0.3205426356589147,0.585,0.585,0.7491502975029576,0.7481544408002462
Cho2017,EEGNet,0,8,random_k,0.7656093210992303,0.7507074402659,0.014901880833330328,0.3383720930232558,0.20465116279069767,0.13372093023255816,0.585,0.625,0.7491502975029576,0.7166389886838003
Cho2017,EEGNet,0,8,cc_leace_oracle_route_diagnostic,0.7656093210992303,1.0,-0.2343906789007697,0.3383720930232558,0.021705426356589147,0.31666666666666665,0.585,1.0,0.7491502975029576,0.03608912958532894
Cho2017,EEGNet,0,9,leace_baseline,0.7671203422016672,0.5,0.26712034220166725,0.28171206225680934,0.016731517509727626,0.2649805447470817,0.7208333333333333,0.5,0.5823343574550897,0.6931471805599453
Cho2017,EEGNet,0,9,tp_leace_task_carrier_preserving,0.7671203422016672,0.7671203422016672,0.0,0.28171206225680934,0.03073929961089494,0.2509727626459144,0.7208333333333333,0.7208333333333333,0.5823343574550897,0.5826610085396576
Cho2017,EEGNet,0,9,cc_leace_predicted_route_deployable,0.7671203422016672,0.7671203422016672,0.0,0.28171206225680934,0.02762645914396887,0.25408560311284045,0.7208333333333333,0.7208333333333333,0.5823343574550897,0.5965640880306611
Cho2017,EEGNet,0,9,random_k,0.7671203422016672,0.751952094916172,0.015168247285495262,0.28171206225680934,0.1708171206225681,0.11089494163424124,0.7208333333333333,0.7708333333333334,0.5823343574550897,0.5346874723761866
Cho2017,EEGNet,0,9,cc_leace_oracle_route_diagnostic,0.7671203422016672,1.0,-0.23287965779833275,0.28171206225680934,0.01906614785992218,0.26264591439688717,0.7208333333333333,1.0,0.5823343574550897,0.03637562567295638
Cho2017,EEGNet,0,10,leace_baseline,0.7627670974760341,0.5,0.2627670974760341,0.34244186046511627,0.020736434108527133,0.3217054263565891,0.83,0.5,0.379879430005793,0.6931471805599452
Cho2017,EEGNet,0,10,tp_leace_task_carrier_preserving,0.7627670974760341,0.7625742706345378,0.00019282684149635188,0.34244186046511627,0.022674418604651164,0.31976744186046513,0.83,0.83,0.379879430005793,0.37970074081755356
Cho2017,EEGNet,0,10,cc_leace_predicted_route_deployable,0.7627670974760341,0.7627670974760341,0.0,0.34244186046511627,0.020736434108527133,0.3217054263565891,0.83,0.83,0.379879430005793,0.4693081525829415
Cho2017,EEGNet,0,10,random_k,0.7627670974760341,0.7557999414383305,0.006967156037703592,0.34244186046511627,0.21124031007751937,0.1312015503875969,0.83,0.835,0.379879430005793,0.4125601758369041
Cho2017,EEGNet,0,10,cc_leace_oracle_route_diagnostic,0.7627670974760341,1.0,-0.2372329025239659,0.34244186046511627,0.020736434108527133,0.3217054263565891,0.83,1.0,0.379879430005793,0.03494896680975116
Cho2017,EEGNet,0,11,leace_baseline,0.7747340799921156,0.5,0.27473407999211563,0.33468992248062013,0.020736434108527133,0.31395348837209297,0.65,0.5,0.6540462945581015,0.6931471805599452
Cho2017,EEGNet,0,11,tp_leace_task_carrier_preserving,0.7747340799921156,0.7747340799921156,0.0,0.33468992248062013,0.02112403100775194,0.3135658914728682,0.65,0.65,0.6540462945581015,0.6541692426981522
Cho2017,EEGNet,0,11,cc_leace_predicted_route_deployable,0.7747340799921156,0.7747340799921156,0.0,0.33468992248062013,0.020736434108527133,0.31395348837209297,0.65,0.65,0.6540462945581015,0.6839404124301702
