candidate_count,effective_multiplicity,top_gap,association_strength,transport_heterogeneity,label_budget,cell_id,replicates,association_detection_rate,mean_local_excess_r2,median_incremental_R2,median_trajectory_incremental_R2,transport_qualification_rate,mean_positive_regimes,mean_positive_trajectories,mean_top1_increment,mean_regret_reduction,actionability_qualification_rate,association_detection_count,transport_qualification_count,actionability_qualification_count
40,8,0.01,0.2,0.0,32,syn_077b311c0dee53b2,400,1.0,0.08776734005086194,0.09995964849005548,0.10025883583497519,1.0,3.0,2.0,0.1624537037037037,0.4176523083270453,0.985,400,400,394
80,2,0.03,0.0,0.75,128,syn_077f7cadcb16cb9f,400,0.0125,-0.00017813385654350395,-0.00015553083568895879,-0.00014179345256987164,0.0,1.24,0.71,-4.6296296296296294e-05,4.31781532814134e-05,0.0,5,0,0
40,8,0.01,0.0,0.75,128,syn_0796fc30c89a76ec,400,0.015,-0.0005545894319440362,-0.00042836405765123153,-0.00039772803985163585,0.0,1.105,0.595,-9.259259259259259e-05,-0.003646597209370851,0.0,6,0,0
80,20,0.03,0.5,0.0,128,syn_0897486317dc5e49,400,1.0,0.304994994736288,0.30776345935185445,0.307859768206874,1.0,3.0,2.0,0.5793518518518519,1.5820931066768589,1.0,400,400,400
20,8,0.01,0.0,1.5,8,syn_093216fd6116b42a,400,0.02,0.00017667940132544386,-0.0009624000098553132,-0.0006639695035456639,0.0,1.1625,0.6925,-0.0022222222222222222,0.0003025202272233769,0.0,8,0,0
20,2,0.03,0.5,0.0,8,syn_0a2a8c9f127f1fe0,400,1.0,0.31650420792065853,0.4231057270794498,0.42400189173830366,1.0,3.0,2.0,0.4698611111111111,1.353272829577885,1.0,400,400,400
20,20,0.03,0.5,1.5,8,syn_0afae02858cf39ef,400,0.98,0.0546209297549284,0.15034341252813832,0.15302427091786017,0.84,2.8475,1.96,0.3176851851851852,0.0726375,0.7925,392,336,317
20,2,0.03,0.2,0.0,32,syn_0ca3a5c3d9ae7869,400,1.0,0.09008341975126083,0.11006465419606612,0.10986115331855073,1.0,3.0,2.0,0.1386574074074074,0.32414686891266004,0.955,400,400,382
20,20,0.03,0.5,1.5,128,syn_0cf3595f1e550a27,400,1.0,0.20380755879132295,0.1517848584439329,0.15478697015557163,0.8925,2.9,1.975,0.3219444444444444,0.07501111111111111,0.8525,400,357,341
20,8,0.03,0.5,0.0,8,syn_0d0414616889fd01,400,1.0,0.1826850818440586,0.2331840956273366,0.23164499553358042,1.0,3.0,2.0,0.4632407407407408,0.8122389409918597,1.0,400,400,400
40,2,0.01,0.0,1.5,32,syn_0d59888c3fafd50c,400,0.0225,0.0005020418215734983,-0.0003968069681117107,-0.00025382340850432783,0.0,1.165,0.71,-0.0002777777777777778,-0.00036278441148171,0.0,9,0,0
80,20,0.03,0.0,0.75,8,syn_0d6fcc591f1372a1,400,0.035,0.00014195154593594236,-0.000201004872102728,-0.00012620305256003106,0.0,1.155,0.72,-0.0008796296296296296,-0.0021739811976266197,0.0,14,0,0
40,20,0.03,0.0,0.75,32,syn_0e2f849071f370fe,400,0.0325,0.00023293142661455452,-0.00048070240429184025,-0.00024255065147282817,0.0,1.1725,0.695,0.0006944444444444445,-0.0001556735575301824,0.0,13,0,0
80,8,0.01,0.5,0.0,8,syn_0f7b20ebfdbecde1,400,1.0,0.3766624732023297,0.41539935557628993,0.41560237560374846,1.0,3.0,2.0,0.575925925925926,2.202230056950409,1.0,400,400,400
40,20,0.01,0.2,0.75,128,syn_0f90ba69fc7fd0c2,400,1.0,0.052637424973931785,0.05778327306967514,0.05838447361284624,1.0,3.0,2.0,0.15773148148148147,0.2068739114931192,0.91,400,400,364
20,20,0.03,0.0,0.75,128,syn_10d6ec3e7c5581ce,400,0.025,-2.9477662859184028e-05,-0.0010520919679458673,-0.0011698804441452326,0.0,1.155,0.6075,-0.0012037037037037036,-0.0004805555555555556,0.0,10,0,0
40,2,0.01,0.2,1.5,32,syn_118490fb9bc7a674,400,1.0,0.1380362193865258,0.10018466536592058,0.10490976729044518,0.87,2.8775,1.98,0.15555555555555556,0.43889976634925276,0.84,400,348,336
80,8,0.03,0.5,0.0,32,syn_11d247df84134c4d,400,1.0,0.39483657491567387,0.41712985519079626,0.4172479379532221,1.0,3.0,2.0,0.575925925925926,2.1994874004792653,1.0,400,400,400
80,8,0.01,0.0,1.5,128,syn_11d437da3c400eb5,400,0.025,-4.110687345033619e-05,-0.00019887928743844707,-0.00013781553026132043,0.0,1.2175,0.715,-4.6296296296296294e-05,0.001226076888254622,0.0,10,0,0
20,20,0.01,0.2,1.5,128,syn_1268e2166738c204,400,0.7975,0.03242720387458587,0.06094718238163186,0.05909121283144125,0.7775,2.825,1.9375,0.12513888888888888,0.010638888888888887,0.1425,319,311,57
80,8,0.03,0.2,0.75,32,syn_12845780ef24e178,400,1.0,0.11555452928688908,0.11075735368434822,0.11160966430168184,1.0,3.0,2.0,0.18453703703703703,0.58565060043499,0.9925,400,400,397
80,2,0.01,0.0,0.75,8,syn_1332a36887274c2d,400,0.02,2.4365899133601836e-05,-0.00024222825725293368,-0.00018451716347411828,0.0,1.1825,0.645,0.00032407407407407406,0.00030230452491513435,0.0,8,0,0
20,20,0.03,0.5,0.0,128,syn_1376ffe10da7877a,400,1.0,0.2080713633403047,0.26529233393241336,0.26423104685252563,1.0,3.0,2.0,0.4575925925925926,0.13179583333333333,1.0,400,400,400
80,2,0.01,0.0,0.0,32,syn_1441a477617f3457,400,0.0175,-0.00017306679425272388,-0.00020121671991004306,-0.00014185894311277703,0.0,1.125,0.725,0.00032407407407407406,0.0010257013938526492,0.0,7,0,0
80,8,0.03,0.5,1.5,32,syn_15573187d0aaf5ae,400,1.0,0.38140996166452573,0.29185844665362437,0.3044729706825311,0.945,2.945,1.9975,0.4389814814814815,2.175999252056442,0.9425,400,378,377
80,2,0.01,0.2,0.0,8,syn_15a34318ea8a97a8,400,1.0,0.09718917316991348,0.11608177619130694,0.11623713171419892,1.0,3.0,2.0,0.1821759259259259,0.6110173044750932,1.0,400,400,400
40,20,0.01,0.2,0.0,32,syn_17b0be48e8b74d4d,400,1.0,0.04979589192919314,0.061454355668585495,0.061777148963814366,1.0,3.0,2.0,0.1563425925925926,0.22860038139026795,0.9625,400,400,385
80,20,0.01,0.5,1.5,128,syn_1806a3cb0785f6db,400,1.0,0.28430244705389773,0.21196229685893403,0.22025347751338778,0.9175,2.9175,1.995,0.4296759259259259,1.3571619259234535,0.9125,400,367,365
20,2,0.01,0.2,1.5,32,syn_1849c9d766393a01,400,1.0,0.12242762724227091,0.10052138694134612,0.10278427020740696,0.8175,2.825,1.96,0.13597222222222222,0.32744433432746467,0.78,400,327,312
20,8,0.01,0.2,1.5,128,syn_1952bc48a54ad0ce,400,1.0,0.07057289661841173,0.06069363058171362,0.06255444783209638,0.765,2.8,1.9475,0.12407407407407409,0.17109761466667947,0.66,400,306,264
40,2,0.03,0.2,1.5,8,syn_1b089a2e86809410,400,1.0,0.128773590858569,0.1043732241748589,0.1106241393685127,0.875,2.885,1.9875,0.16560185185185183,0.4614579195557116,0.85,400,350,340
80,2,0.03,0.5,1.5,32,syn_1bf700b5ab82a4c2,400,1.0,0.4107478946542985,0.31790053591437145,0.3302937416842269,0.9225,2.925,1.9975,0.4358333333333333,2.395921865579468,0.92,400,369,368
80,20,0.03,0.0,0.0,32,syn_1cb8f6baceda604a,400,0.025,-2.3869583233774188e-05,-0.00016437665259412998,-8.547619043552945e-05,0.0,1.3025,0.77,-0.0007407407407407407,-0.0017860670215876049,0.0,10,0,0
20,8,0.01,0.5,1.5,32,syn_1cefa7f12344ccc8,400,1.0,0.19034524909430225,0.1526039438886231,0.16169475530226565,0.8675,2.8725,1.985,0.35041666666666665,0.6907217347139967,0.8525,400,347,341
80,8,0.01,0.0,1.5,8,syn_1d24180eaadb938e,400,0.02,-0.00011621176621326404,-0.00023072072520359993,-0.00011228184508191297,0.0,1.115,0.7225,4.6296296296296294e-05,-0.0007066623691117644,0.0,8,0,0
20,20,0.03,0.0,1.5,32,syn_1d87fc926506adf5,400,0.015,-0.00031920936955441044,-0.0021720092946222276,-0.001895079761383034,0.0,1.025,0.63,-0.0029166666666666664,-0.001447222222222222,0.0,6,0,0
80,20,0.01,0.0,0.75,8,syn_1f3883e6c67bd971,400,0.025,0.0002096060611327511,-0.0002390022067928303,-0.00018853738767288242,0.0,1.14,0.63,0.0006481481481481481,-0.0014153632410103948,0.0,10,0,0
40,8,0.01,0.2,1.5,32,syn_1f9300c7e07115a0,400,1.0,0.11677965815581466,0.08913919013864427,0.09128163489129404,0.885,2.89,1.985,0.16458333333333333,0.37190984450032794,0.835,400,354,334
40,2,0.01,0.5,0.75,128,syn_1fcc264cb663d9cf,400,1.0,0.38235796553476115,0.40981162620792155,0.41785178025547365,1.0,3.0,2.0,0.48171296296296295,1.8969325770788361,1.0,400,400,400
80,2,0.03,0.5,0.0,8,syn_206143dc98fdcd9f,400,1.0,0.39403253007987826,0.4549483343923264,0.4547934996441868,1.0,3.0,2.0,0.5721296296296297,2.3970139517933076,1.0,400,400,400
40,2,0.01,0.0,0.75,32,syn_20ad4243f4bfb54f,400,0.0275,2.634012906044512e-05,-0.0003640789067427078,-0.00033075899720108604,0.0,1.24,0.6325,-0.0007870370370370369,-0.002404375995169429,0.0,11,0,0
80,20,0.03,0.2,0.75,32,syn_20d8b66720745714,400,1.0,0.09556814168683773,0.09312536867696533,0.09295950811475262,1.0,3.0,2.0,0.176712962962963,0.46895059761360436,0.9875,400,400,395
40,2,0.03,0.2,0.75,8,syn_21257c6d1e2777e4,400,1.0,0.10277544752705642,0.11191533357307615,0.11211035132052857,0.995,2.995,2.0,0.16365740740740742,0.4717478570907702,0.975,400,398,390
40,20,0.03,0.0,1.5,8,syn_21a3301a6f624f14,400,0.0175,0.00012543014197420523,-0.000466302569316864,-0.0004653022775496507,0.0,1.125,0.6125,-0.001388888888888889,-0.003402493088328668,0.0,7,0,0
80,8,0.03,0.2,1.5,32,syn_21dbcdc35e87324a,400,1.0,0.14381876957635875,0.10534476974766116,0.10955148020198366,0.9325,2.9425,1.9975,0.1910648148148148,0.5653757893914644,0.9175,400,373,367
40,8,0.01,0.5,0.75,128,syn_22fd2e87b0763219,400,1.0,0.2972129522166036,0.30343849998555783,0.306522663553097,1.0,3.0,2.0,0.47263888888888883,1.4980353782118998,1.0,400,400,400
40,2,0.01,0.0,0.0,128,syn_232f1966071e5841,400,0.0225,0.0003171982897388206,-0.00034161585152660734,-0.00035827248282671587,0.0,1.1925,0.655,-0.0014814814814814814,-0.004483798579034698,0.0,9,0,0
80,2,0.03,0.2,0.0,8,syn_237254e01bb6d08d,400,1.0,0.09749333390401406,0.11527961047527588,0.11572151161319105,1.0,3.0,2.0,0.18768518518518518,0.6007024890056921,1.0,400,400,400
80,2,0.03,0.5,0.75,32,syn_23a42b01531b0b74,400,1.0,0.40026270396111857,0.4121225850750528,0.41613109968174616,1.0,3.0,2.0,0.51,2.43671775133797,1.0,400,400,400
80,8,0.01,0.5,0.0,32,syn_244e9ed47a97fb51,400,1.0,0.39313930341005304,0.4157945847127463,0.4155089425746108,1.0,3.0,2.0,0.5766666666666667,2.187803801875187,1.0,400,400,400
40,20,0.03,0.5,1.5,32,syn_24dceab466c0c813,400,1.0,0.17247896634799312,0.12414628891796847,0.1289476921079204,0.885,2.8925,1.9975,0.3880092592592592,0.5549067262249602,0.84,400,354,336
40,2,0.03,0.2,0.0,128,syn_24f7db24c5c1d3c8,400,1.0,0.10227926862784194,0.1128450372997063,0.11278849419403242,1.0,3.0,2.0,0.15449074074074073,0.447407795409637,0.9825,400,400,393
20,2,0.01,0.0,1.5,32,syn_2509d569a6c5126c,400,0.025,-0.00026005586860277903,-0.0009649955010422688,-0.0008036791936919807,0.0,1.15,0.6175,-0.0013425925925925925,-0.001795227550507648,0.0,10,0,0
20,20,0.01,0.0,0.0,32,syn_26f2919ee207e9c8,400,0.02,-0.0002731386321794482,-0.008174437452556766,-0.010200691053403349,0.0,0.6475,0.3775,-0.00787037037037037,-0.002025462962962963,0.0,8,0,0
40,2,0.01,0.5,1.5,128,syn_274b618f0b1f2558,400,1.0,0.39393450236900596,0.320710472817028,0.34133475326226437,0.925,2.93,1.995,0.4218518518518518,1.9269700583395386,0.925,400,370,370
40,20,0.03,0.5,0.75,8,syn_27785a50b032812e,400,1.0,0.15809495012780256,0.16285728271464953,0.1643144848483747,1.0,3.0,2.0,0.45388888888888884,0.7391165545984147,1.0,400,400,400
40,2,0.01,0.5,0.0,32,syn_284f3204cd3748b9,400,1.0,0.3915028928837249,0.4464510567398499,0.44723602144027164,1.0,3.0,2.0,0.5317592592592593,1.8921949198061543,1.0,400,400,400
40,20,0.03,0.5,1.5,8,syn_289fd8a78df968e0,400,1.0,0.16908200611466753,0.12068401184552306,0.12807802345559738,0.88,2.8775,1.99,0.3857407407407408,0.5557100236042584,0.8425,400,352,337
40,20,0.01,0.5,0.0,8,syn_28d78ca780378424,400,1.0,0.1513794010860308,0.17002662289214293,0.16965151402069203,1.0,3.0,2.0,0.5261111111111112,0.6566494020019831,1.0,400,400,400
40,20,0.03,0.0,1.5,32,syn_2946aa53e6997bc9,400,0.035,-0.00025008844205786035,-0.0003839671419569498,-0.0003381298582779413,0.0,1.2025,0.6825,-9.259259259259259e-05,0.0004113505699536773,0.0,14,0,0
40,20,0.01,0.0,0.75,128,syn_297ad3f71b482c10,400,0.0325,0.000320267013603409,-0.00028537537811497893,-0.00019812955929274234,0.0,1.245,0.74,9.259259259259252e-05,-0.0009525592795141549,0.0,13,0,0
20,2,0.01,0.0,0.0,8,syn_2a20c83e9fa831de,400,0.025,0.0001375287379490639,-0.0010767729695529047,-0.0006485843386262458,0.0,1.2225,0.76,-0.0009722222222222222,-0.003286055518756986,0.0,10,0,0
40,20,0.01,0.2,0.75,32,syn_2a4763ab9cafc10b,400,1.0,0.05198022210215056,0.058908222916523686,0.05935765578549376,0.9975,2.9975,2.0,0.1572222222222222,0.19595363758376558,0.9075,400,399,363
20,2,0.03,0.0,0.75,8,syn_2ae03b69af7f212b,400,0.025,0.00038316803553904857,-0.0010209343876841728,-0.0006635826138207679,0.0,1.0925,0.7025,-0.0018055555555555553,-0.0005601744660142054,0.0,10,0,0
40,8,0.01,0.5,0.0,8,syn_2aefc5e4ec65dae5,400,1.0,0.29660770984127316,0.33773229592249315,0.33774735464117017,1.0,3.0,2.0,0.5330092592592592,1.4977660922573954,1.0,400,400,400
80,2,0.03,0.2,0.75,32,syn_2be985c475e97e0f,400,1.0,0.1184279081124037,0.11291012974003464,0.1141793085972804,1.0,3.0,2.0,0.1821296296296296,0.6065627581514359,1.0,400,400,400
80,2,0.01,0.2,0.0,128,syn_2c5186e8f11c8871,400,1.0,0.1097271988616746,0.1153084165033798,0.1155887826461689,1.0,3.0,2.0,0.1837962962962963,0.6128112264186931,0.9925,400,400,397
40,8,0.03,0.0,0.0,32,syn_2dc625f5b06d191a,400,0.0175,-0.00025997545330530596,-0.0003997896390306085,-0.00032070098965181204,0.0,1.1825,0.6825,0.0007870370370370369,-0.0017988754965238569,0.0,7,0,0
80,20,0.01,0.5,0.75,8,syn_2e90479b7b70342d,400,1.0,0.2703879296854631,0.26935521301656545,0.27212964889022134,1.0,3.0,2.0,0.5084259259259258,1.5454115365833438,1.0,400,400,400
20,8,0.03,0.0,0.75,128,syn_2efd6b58456aee58,400,0.0225,-0.00010610179718007925,-0.0008213531672801218,-0.0005247736526920455,0.0,1.195,0.715,-0.0006018518518518519,-0.001774165286885948,0.0,9,0,0
80,2,0.01,0.2,0.75,128,syn_2f35a3748e04d8ae,400,1.0,0.12163037039413302,0.11368510027539108,0.1152882269125659,1.0,3.0,2.0,0.1877777777777778,0.6116773495094512,0.9775,400,400,391
40,20,0.01,0.5,0.75,128,syn_300cf464ac5d5f74,400,1.0,0.14764300409881417,0.15208036530058364,0.15262174531467942,1.0,3.0,2.0,0.45625,0.6654163313512663,0.9975,400,400,399
80,2,0.03,0.5,0.0,32,syn_3042eb4aadb1551e,400,1.0,0.41908035528117826,0.45328201151909764,0.45387075488184314,1.0,3.0,2.0,0.5770833333333334,2.4204579651506526,1.0,400,400,400
80,8,0.01,0.5,1.5,128,syn_3050f8b60f45bfce,400,1.0,0.3839605019250378,0.29352776727497043,0.31098287034489847,0.945,2.9475,1.9975,0.44370370370370366,2.1926358714494034,0.945,400,378,378
80,8,0.03,0.5,1.5,8,syn_3068387d235b087c,400,1.0,0.37175964590258487,0.2981536518837956,0.3135169541722942,0.9475,2.9475,2.0,0.45004629629629633,2.2202819641412823,0.9475,400,379,379
40,20,0.03,0.5,1.5,128,syn_307ce0c8f7ae9ab2,400,1.0,0.17365615708255205,0.1187632435686159,0.12495820239790634,0.89,2.895,1.995,0.38185185185185183,0.5358296916584085,0.8275,400,356,331
20,2,0.03,0.0,0.0,8,syn_3103b0ca3a089af5,400,0.035,-0.00032846347491799943,-0.0008875284773337359,-0.000718597117917108,0.0,1.1875,0.69,-0.0010648148148148149,-0.003594433385384768,0.0,14,0,0
40,20,0.01,0.0,0.0,8,syn_3220d5b403a23a62,400,0.0275,0.0002733690428606439,-0.0004609751305137596,-0.00031713198056496084,0.0,1.1225,0.6525,-0.0011574074074074073,0.0009262111252734469,0.0,11,0,0
20,8,0.03,0.0,0.75,8,syn_326bd42cac4b78a3,400,0.0325,0.000711262806993044,-0.0008883582212116566,-0.0007370140912431877,0.0,1.15,0.65,-0.001990740740740741,-0.0005207579560029252,0.0,13,0,0
80,8,0.01,0.2,0.75,8,syn_327a76bfbd8e2234,400,1.0,0.10647951974739764,0.10959614037723495,0.11024869042767962,0.9975,2.9975,2.0,0.18287037037037038,0.5848625356198273,0.9875,400,399,395
40,2,0.01,0.0,0.75,128,syn_32ad5838dd5962a2,400,0.0325,0.00025453284330166057,-0.0004076289249041095,-0.0003022011842746253,0.0,1.1675,0.67,0.0007407407407407407,-0.001038863830833818,0.0,13,0,0
20,8,0.01,0.2,0.75,32,syn_32ef69923f07aa09,400,0.99,0.0555813275455671,0.06915338061222404,0.07038901635128195,0.965,2.9675,1.9975,0.1347685185185185,0.2204137352570677,0.8725,396,386,349
20,2,0.03,0.5,0.75,8,syn_338b17a7064c1ed4,400,1.0,0.3092971673608976,0.38106918050029825,0.38320093765980257,0.995,2.995,2.0,0.4220833333333333,1.3589996244610654,0.995,400,398,398
80,2,0.01,0.2,0.0,32,syn_346e04f505b290e6,400,1.0,0.10718334496770206,0.11558473017601971,0.11559339818539302,1.0,3.0,2.0,0.1851851851851852,0.6037214487822931,0.995,400,400,398
40,20,0.03,0.5,0.75,32,syn_34c85a9092f9f827,400,1.0,0.1627360031827849,0.16599544264817345,0.16741923590980834,1.0,3.0,2.0,0.4554166666666667,0.7238885167668377,1.0,400,400,400
20,2,0.01,0.5,0.75,8,syn_34ccbef7d3cb4779,400,1.0,0.30679004423516415,0.37991968538900633,0.3865210819537025,0.995,2.995,2.0,0.4203703703703704,1.3660123427745632,0.995,400,398,398
40,8,0.03,0.5,0.0,128,syn_35db97cfc0555918,400,1.0,0.31679439771311724,0.3436731133251516,0.3439001806558286,1.0,3.0,2.0,0.5297222222222222,1.4921832981295535,1.0,400,400,400
80,2,0.01,0.5,0.0,32,syn_36d63ca85ccaeb44,400,1.0,0.4186814570061605,0.454129345683255,0.4547322698632369,1.0,3.0,2.0,0.576388888888889,2.4333835203039733,1.0,400,400,400
40,8,0.01,0.5,1.5,32,syn_372550d38edd4de0,400,1.0,0.3060184449901582,0.2316826109031949,0.24600636564522468,0.895,2.895,1.99,0.4056944444444444,1.3689354503954154,0.895,400,358,358
40,2,0.03,0.5,0.0,8,syn_3759bb9c96b4d514,400,1.0,0.36780711269304706,0.44865214775960305,0.4502766158538235,1.0,3.0,2.0,0.5369444444444444,1.8827688327726069,1.0,400,400,400
80,8,0.03,0.2,1.5,128,syn_37c1a1c3606d3333,400,1.0,0.14249198124371293,0.09928513503375516,0.10107062916920817,0.9075,2.9225,1.99,0.18296296296296297,0.5248878307628279,0.8875,400,363,355
40,20,0.03,0.5,0.0,8,syn_381c4bc84d55c45a,400,1.0,0.16706603594935296,0.18483690163256233,0.18542689897657932,1.0,3.0,2.0,0.52625,0.7366226483913987,1.0,400,400,400
20,8,0.03,0.5,0.0,32,syn_386cd0c0fd4f59e1,400,1.0,0.19118772308570509,0.23288125012006494,0.23269459181848492,1.0,3.0,2.0,0.4582407407407408,0.8060062407244416,1.0,400,400,400
80,20,0.01,0.0,0.0,32,syn_3931b97f2f232c20,400,0.025,1.320852727487284e-05,-0.0002015208112720786,-0.00010208272958087128,0.0,1.2075,0.7175,-0.000462962962962963,-0.002097655948112827,0.0,10,0,0
20,8,0.01,0.2,0.0,128,syn_3a8a554840d96183,400,1.0,0.05362120793263461,0.07464104839871495,0.07458333432828115,1.0,3.0,2.0,0.13324074074074072,0.24493830421820018,0.93,400,400,372
80,2,0.01,0.0,1.5,128,syn_3b07615ae493808c,400,0.0175,-0.00020314405093799614,-0.00017734299518786428,-9.069421806945366e-05,0.0,1.2,0.775,-0.0007407407407407407,-0.0014226968030224534,0.0,7,0,0
40,2,0.03,0.2,0.75,32,syn_3b1e3b39448c628c,400,1.0,0.10976079460278665,0.10854250936159159,0.10970335696969108,0.9975,2.9975,2.0,0.15819444444444444,0.44683446289996304,0.975,400,399,390
80,2,0.01,0.5,1.5,32,syn_3b6a4112ea31d9cb,400,1.0,0.41040183982712347,0.31316362187865876,0.3275149653923429,0.935,2.9375,1.995,0.43958333333333327,2.4012784692491094,0.935,400,374,374
80,20,0.03,0.0,0.0,128,syn_3b6fdaaf6e16a2d9,400,0.0075,5.5267272538357e-05,-0.00019600109510448105,-0.00011945788019321335,0.0,1.23,0.7175,-4.6296296296296294e-05,0.0009391624474568711,0.0,3,0,0
40,2,0.03,0.5,1.5,128,syn_3bfc8092f955596d,400,1.0,0.38874545182804654,0.31088708801021114,0.3189437133379385,0.9,2.9,1.995,0.41004629629629635,1.8514719266897317,0.9,400,360,360
80,20,0.03,0.5,0.75,8,syn_3d8151e334a968f8,400,1.0,0.2766539666896183,0.27265816906651624,0.27717598449792014,0.9975,2.9975,2.0,0.4981481481481482,1.5525501901650347,0.9975,400,399,399
80,2,0.03,0.0,0.75,32,syn_3d8968afb9f7275f,400,0.025,-0.00013396293134998883,-0.00018355280674292596,-0.00014997690168586097,0.0,1.145,0.6725,-9.259259259259259e-05,-0.003028692082770026,0.0,10,0,0
20,2,0.03,0.5,0.75,128,syn_3dacae91f9b99775,400,1.0,0.3290201210923357,0.3835673593473681,0.38668621991763996,1.0,3.0,2.0,0.4153703703703704,1.3606908739810324,1.0,400,400,400
40,2,0.01,0.2,0.75,128,syn_3e0f194e4f989733,400,1.0,0.1141887520672448,0.11113879671214061,0.11293730685199577,0.9925,2.995,1.9975,0.1562037037037037,0.4545796538785298,0.9775,400,397,391
80,20,0.03,0.0,1.5,8,syn_3e659532d10bdae3,400,0.0275,-1.8788948907441867e-05,-0.00022586906512045424,-0.00015303372241584623,0.0,1.21,0.685,-0.0002777777777777778,-0.0011582475442101785,0.0,11,0,0
80,2,0.03,0.0,1.5,128,syn_3e741048054d5771,400,0.02,-6.168237370240818e-05,-0.0001703755686809731,-0.00014441956004387912,0.0,1.1775,0.66,-0.00037037037037037035,-0.0001632052256682793,0.0,8,0,0
80,20,0.03,0.0,0.75,128,syn_3f089b53e20914cd,400,0.01,4.523395199967893e-05,-0.0002043882704274395,-9.784074637284035e-05,0.0,1.065,0.7125,-0.0011574074074074073,-0.00271909293210969,0.0,4,0,0
40,20,0.03,0.2,0.0,32,syn_3f63b29a08990292,400,1.0,0.05662068812525575,0.06975252220442513,0.06951091109006263,1.0,3.0,2.0,0.1586574074074074,0.2605594716835654,0.9625,400,400,385
20,8,0.03,0.0,0.0,128,syn_3fb88146a476da18,400,0.03,-0.0002644616372786155,-0.0007783600020846252,-0.000564443950199417,0.0,1.1475,0.7075,4.6296296296296294e-05,-0.0006082340671976481,0.0,12,0,0
40,2,0.01,0.2,0.0,128,syn_3ff2967f0a42c1db,400,1.0,0.1031295428803871,0.11364159626705184,0.11395184031985162,1.0,3.0,2.0,0.1610648148148148,0.4583221218963327,0.9875,400,400,395
80,2,0.03,0.2,0.75,8,syn_4020b50dfe05863e,400,1.0,0.10824867529134906,0.11357883694169857,0.11319216440713933,0.995,2.995,2.0,0.17861111111111108,0.60814080229887,0.9875,400,398,395
80,2,0.01,0.2,0.75,8,syn_4077d69da1375cd2,400,1.0,0.10926569434388679,0.11407571556030033,0.11531682391848516,1.0,3.0,2.0,0.18226851851851855,0.6182780746098208,0.99,400,400,396
20,20,0.03,0.5,0.0,8,syn_40fa45caf9ec0056,400,1.0,0.05634177406374786,0.2628885010083115,0.2609635147230036,0.9975,2.9975,2.0,0.45782407407407405,0.12932916666666666,0.9975,400,399,399
20,20,0.01,0.5,0.0,8,syn_41b92959956e181e,400,0.125,0.007666952192111247,0.23490072004829948,0.23024064814300518,0.8975,2.9375,1.9275,0.4147222222222222,0.04420416666666666,0.875,50,359,350
