unit_id,dataset,panel,training_seed,level,regime,epoch,trajectory_order,checkpoint_path,checkpoint_sha256,optimizer_path,optimizer_sha256,sidecar_path,sidecar_sha256,source_audit_path,source_audit_sha256,canary_target_path,canary_target_sha256,model_state_hash,parent_ERM_model_state_hash,previous_trajectory_model_state_hash,model_state_source_audit_reusable,canary_target_slice_only,complete_target_artifact_reusable,manifest_replay_pass,failed_job_895366_artifact_reused
c84v2_39ead2f10a5ce089b794ceb74675e99a,Lee2019_MI,A,5,0,SRC,89,18,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_39ead2f10a5ce089b794ceb74675e99a.pt,39bb8e662c480576e10a8fb258b08bccc0bc72f557902aa3474204891cb9b805,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_18_4e2d188cde32d83a.pt,b661d65055aaf0655b2580e80c56dcccb1a10d1d49151e56982bc52295340c6c,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_39ead2f10a5ce089b794ceb74675e99a.json,54137b2647a2d84f2ec876f8befdb0c0eb10e9d161e05ca5f8c5a17e6e0f4c3b,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_39ead2f10a5ce089b794ceb74675e99a.npz,021bf39f27b7dc9877f196b46de46298ce9eb9a6b18dba2c35ccd0dcbd7aa830,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_39ead2f10a5ce089b794ceb74675e99a.npz,ad4a9f501ce7ce825db245d64adb138c1aac0a47967baacacfa1e7c4a8369aaf,2506764479f1fc2d5678a8c2a7b7944ec7baf4f9729f2e23284f42b3e983f9ea,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,70b1ad81f7d84bd92c070e37e0b2a4a78e688148d104792caccd81bf7c16c9b3,1,1,0,1,0
c84v2_56ebb9711fb4cfd3faecd3336dd87d63,Lee2019_MI,A,5,0,SRC,94,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_56ebb9711fb4cfd3faecd3336dd87d63.pt,8d24156d68bb9d4d6905d20de8165fa460d6882780d7c401965ec5dfbf5ce23b,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_19_de24692f38677fe0.pt,42557d9f166a80c3624f24ddd0b6794334e5fe11c5ab5a4558460cc6dd682140,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_56ebb9711fb4cfd3faecd3336dd87d63.json,5e20ce65ac37cfe285027b5bf02060160105c3c6bb74484b4321b3882aa2b6dc,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_56ebb9711fb4cfd3faecd3336dd87d63.npz,5ea3d50cdb4725eade5b23f4c5da4401cc377f0f7e161f3941bb537056646755,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_56ebb9711fb4cfd3faecd3336dd87d63.npz,f0a080df44d76fef8e3235a21913cfd605bde047a7dde4228fd37f57eb5c243d,562cbe8f226f7ffee23c1e45a981b781ca628b979b75c0769b4793042a98de39,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,2506764479f1fc2d5678a8c2a7b7944ec7baf4f9729f2e23284f42b3e983f9ea,1,1,0,1,0
c84v2_09cafb459eefd4422cf94802309bd3f9,Lee2019_MI,A,5,0,SRC,99,20,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_09cafb459eefd4422cf94802309bd3f9.pt,82deb01289770f450e68e355979eb3ef5394e4c2b314e89601b70dd29ab80572,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_20_beaf9e1d73cd5daa.pt,d6e5a5702369fb27e914e4eaa350f5bffcd3ea29769268d56bc015c268de45b3,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_09cafb459eefd4422cf94802309bd3f9.json,626c3f5216f4fc280883bbe2efad4541a97d29064fe3b19138a89a07c25e5f92,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_09cafb459eefd4422cf94802309bd3f9.npz,bb6d1b41a7858f0fee8c069a4281ddfc456bd02207c8d8eef2e10c0dcc0257dc,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_09cafb459eefd4422cf94802309bd3f9.npz,f029ba3912b859d5c29df1f0c658db6526fc55b32269a0f2c15b9c58f7d88e4f,18714c2691f2cf55612036d1eef86b2084f110d9a10fc0f223c2e1a32e4225cb,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,562cbe8f226f7ffee23c1e45a981b781ca628b979b75c0769b4793042a98de39,1,1,0,1,0
c84v2_9c0169c925120ff13ec1f0963565a3c7,Lee2019_MI,A,5,0,SRC,104,21,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_9c0169c925120ff13ec1f0963565a3c7.pt,34d18b3b603132fc1149382a16618f072e21f390dd6931a3f6cf2ca1a8e617da,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_21_74337756d1705494.pt,8fe455178a6a0e1983601fa60aac659d541946bc687725b018f317026b683d25,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_9c0169c925120ff13ec1f0963565a3c7.json,d773b3a58cefb2cf4cd60b1265303bcaa9548ea4b1c6a0c70c7a33e2b851480f,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_9c0169c925120ff13ec1f0963565a3c7.npz,5625729de7221a47d3f6680f01df4a952ee38a14430e95c82cda56f54d5a89da,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_9c0169c925120ff13ec1f0963565a3c7.npz,954dd062a1d869c77ab59b5445987a9507d9d5d0cb4a852e83232cd243122535,eee89fb7b2e35ca0ae59b281a8e802e898eff8d47351bf0a64123d1e9d1b70eb,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,18714c2691f2cf55612036d1eef86b2084f110d9a10fc0f223c2e1a32e4225cb,1,1,0,1,0
c84v2_0450f1f154b12bd8601079a8a7d28098,Lee2019_MI,A,5,0,SRC,109,22,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_0450f1f154b12bd8601079a8a7d28098.pt,8c1be774da9d7145409f835a704348914943289c7843cd7521979797fbc013be,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_22_7154fc441f2ac30d.pt,2e3d0c5c2e515f1fedc27e5094ae65ac97d944fab1eb0931da6784c0156fa9d9,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_0450f1f154b12bd8601079a8a7d28098.json,21093cefd20d890bdd5ecf721462f53be158f1ec57ab7f9b091e3853f746288a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_0450f1f154b12bd8601079a8a7d28098.npz,67559edd6e99a94e98a25218c130bfd19a7c084502fd93ba1e7102716315d6b8,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_0450f1f154b12bd8601079a8a7d28098.npz,e5ca0becb5ef8d12188bd356634b33c8b679a8dd8a55e25fd55f491ac06e1ab7,6c13db76b5a3f98506866ae289fb151f394abb5af6b6db104e86f209a8e59959,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,eee89fb7b2e35ca0ae59b281a8e802e898eff8d47351bf0a64123d1e9d1b70eb,1,1,0,1,0
c84v2_5bebf659e076f1c7bf638dc8bf1a9973,Lee2019_MI,A,5,0,SRC,114,23,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_5bebf659e076f1c7bf638dc8bf1a9973.pt,cfd1a9e33495be3413f18b5becbbe21c93dfb7c2d091ef0cda320de001d1dbfc,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_23_25c97fb137f49786.pt,66cff36eb576cfa74f93281e8e40efa47daae3604cf00e50c4b4b38596fa8cad,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_5bebf659e076f1c7bf638dc8bf1a9973.json,8b164af7966f5552d4e514020a629cfa7e03dace416c65ba471b1aff40acb0a6,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_5bebf659e076f1c7bf638dc8bf1a9973.npz,d9095835a61f433a65e90e440e7efdf07626977c65b5b58937514b769fecd83f,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_5bebf659e076f1c7bf638dc8bf1a9973.npz,ad5da1edce22e9fdaf023a5e0029cf7001299698ab3fdb4928f17beb0b23e10d,0cb0f3165f2f73748fddbbcdb3f1a31b711870dbb892c7b37eddb1b6654746b0,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,6c13db76b5a3f98506866ae289fb151f394abb5af6b6db104e86f209a8e59959,1,1,0,1,0
c84v2_a1f282ba596f4d262bb8d1fe7363c03f,Lee2019_MI,A,5,0,SRC,119,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_a1f282ba596f4d262bb8d1fe7363c03f.pt,ebb833fb68c9d71cf2b4e157969128974cf97a05384601f9a84ac6d6a96a0aeb,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_24_c2fc186296377202.pt,8d8a83b34bd73e4cbfa583b279d9d5ca4cf60e2c6990dbc1ee17737d776edad2,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_a1f282ba596f4d262bb8d1fe7363c03f.json,5c29840fc5b46bbcff193f2c9a5bdcb893ffd624b8a617f3a7f68c422ca35c51,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_a1f282ba596f4d262bb8d1fe7363c03f.npz,7051ad08e75773e8765b221f1884cebd61043d97cc543b5bd71f91a14d0a1bd4,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_a1f282ba596f4d262bb8d1fe7363c03f.npz,0a66997c3d98469649602bcdb474e7c13bea5562eda55adcae86ded23d052256,af7a781f91de5153d045286e58895c0a48a20b46426cf19f7399a6fff559b87b,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,0cb0f3165f2f73748fddbbcdb3f1a31b711870dbb892c7b37eddb1b6654746b0,1,1,0,1,0
c84v2_3d7b525aadb9bf29dfb4984681665a08,Lee2019_MI,A,5,0,SRC,124,25,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_3d7b525aadb9bf29dfb4984681665a08.pt,463224a8625edf1932ae8e8ac336a920fcceb431afe530d33af213561c418cbb,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_25_91b5381ed3c02e24.pt,e79569dd6d106707963f5638c3b78bcd8fe293117d8f305297dce4503d422aa4,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_3d7b525aadb9bf29dfb4984681665a08.json,37b38bf039537fddc984e6bd47e1c275f7e58a07c42828f85a447f3652815c82,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_3d7b525aadb9bf29dfb4984681665a08.npz,0acf49419d634adeff41945fb7d127d2d6b22be731efe8c2676a8a7dadcc8b0f,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_3d7b525aadb9bf29dfb4984681665a08.npz,3d038d6414d965d5b7fdd444604d2eade7ebc05b88cb724b3941f7342458ca0c,528623bd35e5495162003b7be28e385caf2d69ad89faba900264af6fa82b12aa,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,af7a781f91de5153d045286e58895c0a48a20b46426cf19f7399a6fff559b87b,1,1,0,1,0
c84v2_e0d29c4b5f38909fcfbd7017f74b6348,Lee2019_MI,A,5,0,SRC,129,26,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_e0d29c4b5f38909fcfbd7017f74b6348.pt,73054bcaf8834a98ea681ea5b13e537433f0cde10e572a6590c0b9128ad99a5c,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_26_222d6a6a6f049fba.pt,279652975c540c6aaffbb7152e3b4319218fd0145833994c3fdb931eab18a2db,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_e0d29c4b5f38909fcfbd7017f74b6348.json,586cb8906f15ba4761f5830ff008a865b875110b9410f59ae9cea7fa6dc02c48,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_e0d29c4b5f38909fcfbd7017f74b6348.npz,3cd0f654dacb5829b73b71934b9460f517bad28699278773f769a3d4b8acc2a6,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_e0d29c4b5f38909fcfbd7017f74b6348.npz,4376f9152ad11b17ee345e96ac983f1b26b127a9e26374972a61defe6d0fb77c,876f7b15f34904382fa13e0c2d30a658d403bb299140e295905f8af99cd6a64d,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,528623bd35e5495162003b7be28e385caf2d69ad89faba900264af6fa82b12aa,1,1,0,1,0
c84v2_9a3d98a4b4b096c948fd63f9b2e2ace0,Lee2019_MI,A,5,0,SRC,134,27,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_9a3d98a4b4b096c948fd63f9b2e2ace0.pt,0ae71ea7def114ae5654482d70e51803a11c1f6ea22fce2cc03e2f07e72847ad,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_27_74b8cc154a4740c7.pt,671ea37fe302d4769964176789ea9403389963d7ad9fef807a3c8f56bcbc2923,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_9a3d98a4b4b096c948fd63f9b2e2ace0.json,e9566b73763f0d8bacd85a5ef612f2421e7fa7f431557c62fed90fee84aae3e4,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_9a3d98a4b4b096c948fd63f9b2e2ace0.npz,c847b7f2c27f50d4b7a728f1cf25c0cf0672207dcffd0eb98709041eae5b2583,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_9a3d98a4b4b096c948fd63f9b2e2ace0.npz,f3b1462776adaac6bd7bf5bb4b4fe1d15aefeb28ae6a9b7a44f3422932145b95,d1a926086603ab1b3ca1cab664f52cdb2c37cf6fd41b30dcd3363e7428ec09ef,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,876f7b15f34904382fa13e0c2d30a658d403bb299140e295905f8af99cd6a64d,1,1,0,1,0
c84v2_f9d6e5a8ef9bed4fc4e3372e90b4c303,Lee2019_MI,A,5,0,SRC,139,28,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_f9d6e5a8ef9bed4fc4e3372e90b4c303.pt,8859577efd52f070a56fa5e74c0644d5cfffdcb02626cc5406f2187c7f5e3e0a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_28_285348aa07c33039.pt,e808b5791528ce6fd2d33a4a5ad8af8674aea107784b033f49fc32574faf8886,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_f9d6e5a8ef9bed4fc4e3372e90b4c303.json,f8f6faf015c6d669d62d3022c987cc4d2962952e74279efe3670cb48d75be170,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_f9d6e5a8ef9bed4fc4e3372e90b4c303.npz,6fd42ab202139f9ae206275b51f7cf9b45e43c2b9ec59293a1ab930e24b13ed6,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_f9d6e5a8ef9bed4fc4e3372e90b4c303.npz,71ca551876352a5628c6a1e3daa8c82a78e9c0ba124f69ba551bd7ceeaa05761,50eb1b9f3a03cf3961a5b79dee02fcd6d5140a2549395b42c91681773c49dd96,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,d1a926086603ab1b3ca1cab664f52cdb2c37cf6fd41b30dcd3363e7428ec09ef,1,1,0,1,0
c84v2_e6252c607c7bf2804802abb54f949c77,Lee2019_MI,A,5,0,SRC,144,29,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_e6252c607c7bf2804802abb54f949c77.pt,4810cb25305590c6f4d66f1b919050a72fbce663393aa8eb22e7f115844a91e0,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_29_b772bd37a374901a.pt,34b980e8026f5d0a87bf24d6c7052bb2710ae382732a43eaa21ad5656b51793b,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_e6252c607c7bf2804802abb54f949c77.json,150f9040bf71cb466a440e0d871424c1bf9e836b6a11ed2e217f835e1a413b6d,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_e6252c607c7bf2804802abb54f949c77.npz,0a99161851ad2cd93e31f996fe83c276873c88a0568eb0ac049b8e2de8fe1c0e,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_e6252c607c7bf2804802abb54f949c77.npz,5377ff1edd98293e5e393a927cd20b607890556caa940974f4b7e0655582add3,2e0a41d6fda1b836e8800125267bcea8ce7d20de845f1c46f0ddc2db4b7fbf72,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,50eb1b9f3a03cf3961a5b79dee02fcd6d5140a2549395b42c91681773c49dd96,1,1,0,1,0
c84v2_ed50c2e7d26d7beaf4e55085dda3f88d,Lee2019_MI,A,5,0,SRC,149,30,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_ed50c2e7d26d7beaf4e55085dda3f88d.pt,dad66446e4ffc26126c94334325e10885077cfae8ae544d91d43726d711ffe10,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_30_68c7296059842bd0.pt,4336513a5a9921e866f68d0b6b5d0c7d68e449f9f49e86ec563a24b97043268d,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_ed50c2e7d26d7beaf4e55085dda3f88d.json,60f3bacf86e1e2328fdbd5eb216d95deb36ffdad62cf58afe5d5e6256c5b84a2,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_ed50c2e7d26d7beaf4e55085dda3f88d.npz,674b9068d2b1afa5027f0a9acc695706ddce18c3993788718f3351baaa19a6fd,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_ed50c2e7d26d7beaf4e55085dda3f88d.npz,335f6bea2e3dd274192c5b1fdee6c062d22987fd45f3c47441b4b19b6850faf2,5aebc1806a6bea14ad3935a9ac170b57a99b730b0e6b3002c18fec15b55f2039,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,2e0a41d6fda1b836e8800125267bcea8ce7d20de845f1c46f0ddc2db4b7fbf72,1,1,0,1,0
c84v2_259bef65ecefce04fdd43e9cae5b7ec6,Lee2019_MI,A,5,0,SRC,154,31,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_259bef65ecefce04fdd43e9cae5b7ec6.pt,e6d93be818e0d3d1d8caa19eb06b6e9ae7a43de06fdb31e5016fca36cc2711b2,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_31_b36eda901dfc7299.pt,08c28cc4a0d39b933a06ff1f0675410316ca56d0233190152a253fd99c268713,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_259bef65ecefce04fdd43e9cae5b7ec6.json,3c82c129941fcddaaeff9d81c9fa67ea239bb550b35348099985c31a282f03ef,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_259bef65ecefce04fdd43e9cae5b7ec6.npz,f360f26527f634eb95c5892d3b6f3509f73b218aaf05f7610e0864cb641d75e3,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_259bef65ecefce04fdd43e9cae5b7ec6.npz,7eaa468bae5995cfab386de3752dbafd8ad7957d8ed696753af9e0008dd92447,bbcba24a4b38409eb4e7e02138fa57336f4e37b22212f5cafbf8ead746596257,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,5aebc1806a6bea14ad3935a9ac170b57a99b730b0e6b3002c18fec15b55f2039,1,1,0,1,0
c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69,Lee2019_MI,A,5,0,SRC,159,32,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69.pt,4cb0ae33f7d1110f188c1cf3ed5b407048782f940c4ee4a32d5db851310d9b2f,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_32_0ee53c48f33151f2.pt,1bdf789656b3ccc91a954e84ca437ae725538f0d91aeea36d0e61944c5ab1f5d,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69.json,cffd3250b43b3ce5ca8adf9fa169d4fbe76097bc474dd279ef526a89ca964ee5,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69.npz,2c2004112da2217112cd5f54d4aa96aea554371d32ed3489cc45852e943a4679,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69.npz,522ebba1de62ee1f1c8864a1e176fe1d24e4cb9b805d5e4982ced2ec8cc1313a,288dfe953f24df5bb96dad7ffdeb098391b90a300e7f5d85c1ba9d66121fcb71,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,bbcba24a4b38409eb4e7e02138fa57336f4e37b22212f5cafbf8ead746596257,1,1,0,1,0
