path,kernel,bandwidth_factor,statistic,orbit,family,scope,median_effect_retention,median_candidate_order_spearman,all_signs_match,orbit_family_pass
strict_source,rbf,2.0,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
strict_source,rbf,2.0,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
strict_source,rbf,2.0,centered_hsic,O3,diagonal,global,1.00701051484937,0.9804347826086955,1,1
strict_source,rbf,2.0,centered_hsic,O4,diagonal,checkpoint,1.0023211504412377,0.9795652173913042,1,1
strict_source,rbf,2.0,centered_hsic,O5,nonorthogonal,global,0.9962279198692503,0.987391304347826,1,1
strict_source,rbf,2.0,centered_hsic,O6,nonorthogonal,checkpoint,0.9951850885763793,0.9826086956521738,1,1
strict_source,rbf,2.0,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,0.5,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
strict_source,laplacian,0.5,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,0.5,normalized_alignment,O3,diagonal,global,0.986147371544474,0.9804347826086955,1,1
strict_source,laplacian,0.5,normalized_alignment,O4,diagonal,checkpoint,0.9968424618510205,0.9795652173913042,1,1
strict_source,laplacian,0.5,normalized_alignment,O5,nonorthogonal,global,0.8971572596381423,0.987391304347826,1,1
strict_source,laplacian,0.5,normalized_alignment,O6,nonorthogonal,checkpoint,0.9637891790352489,0.9826086956521738,1,1
strict_source,laplacian,0.5,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,0.5,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
strict_source,laplacian,0.5,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,0.5,centered_hsic,O3,diagonal,global,0.999043580741742,0.9804347826086955,1,1
strict_source,laplacian,0.5,centered_hsic,O4,diagonal,checkpoint,0.9999069333898637,0.9795652173913042,1,1
strict_source,laplacian,0.5,centered_hsic,O5,nonorthogonal,global,0.9978063661749861,0.987391304347826,1,1
strict_source,laplacian,0.5,centered_hsic,O6,nonorthogonal,checkpoint,0.9989504267052929,0.9826086956521738,1,1
strict_source,laplacian,0.5,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,1.0,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
strict_source,laplacian,1.0,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,1.0,normalized_alignment,O3,diagonal,global,0.9983016237551849,0.9804347826086955,1,1
strict_source,laplacian,1.0,normalized_alignment,O4,diagonal,checkpoint,1.0112046546473996,0.9795652173913042,1,1
strict_source,laplacian,1.0,normalized_alignment,O5,nonorthogonal,global,1.0428651168383374,0.987391304347826,1,1
strict_source,laplacian,1.0,normalized_alignment,O6,nonorthogonal,checkpoint,1.0136910729633493,0.9826086956521738,1,1
strict_source,laplacian,1.0,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,1.0,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
strict_source,laplacian,1.0,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,1.0,centered_hsic,O3,diagonal,global,0.9997308704797978,0.9804347826086955,1,1
strict_source,laplacian,1.0,centered_hsic,O4,diagonal,checkpoint,1.0014431994883997,0.9795652173913042,1,1
strict_source,laplacian,1.0,centered_hsic,O5,nonorthogonal,global,0.9973232556034668,0.987391304347826,1,1
strict_source,laplacian,1.0,centered_hsic,O6,nonorthogonal,checkpoint,0.997546842742551,0.9826086956521738,1,1
strict_source,laplacian,1.0,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,2.0,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
strict_source,laplacian,2.0,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,2.0,normalized_alignment,O3,diagonal,global,0.9981493343671768,0.9804347826086955,1,1
strict_source,laplacian,2.0,normalized_alignment,O4,diagonal,checkpoint,1.0039803530136144,0.9795652173913042,1,1
strict_source,laplacian,2.0,normalized_alignment,O5,nonorthogonal,global,1.0112324786598907,0.987391304347826,1,1
strict_source,laplacian,2.0,normalized_alignment,O6,nonorthogonal,checkpoint,1.0034558062694658,0.9826086956521738,1,1
strict_source,laplacian,2.0,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,2.0,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
strict_source,laplacian,2.0,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
strict_source,laplacian,2.0,centered_hsic,O3,diagonal,global,1.0009279449156112,0.9804347826086955,1,1
strict_source,laplacian,2.0,centered_hsic,O4,diagonal,checkpoint,1.0018344626741378,0.9795652173913042,1,1
strict_source,laplacian,2.0,centered_hsic,O5,nonorthogonal,global,0.9971039364406687,0.987391304347826,1,1
strict_source,laplacian,2.0,centered_hsic,O6,nonorthogonal,checkpoint,0.9968624156609627,0.9826086956521738,1,1
strict_source,laplacian,2.0,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,0.5,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,0.5,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,0.5,normalized_alignment,O3,diagonal,global,0.9510165631938052,0.9817391304347824,1,1
target_unlabeled,rbf,0.5,normalized_alignment,O4,diagonal,checkpoint,0.9307180895898304,0.9743478260869565,1,1
target_unlabeled,rbf,0.5,normalized_alignment,O5,nonorthogonal,global,0.9707917296899022,0.9843478260869564,1,1
target_unlabeled,rbf,0.5,normalized_alignment,O6,nonorthogonal,checkpoint,0.9961755803214702,0.9821739130434781,1,1
target_unlabeled,rbf,0.5,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,0.5,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,0.5,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,0.5,centered_hsic,O3,diagonal,global,0.989154633169691,0.9817391304347824,1,1
target_unlabeled,rbf,0.5,centered_hsic,O4,diagonal,checkpoint,0.9938954275803841,0.9743478260869565,1,1
target_unlabeled,rbf,0.5,centered_hsic,O5,nonorthogonal,global,0.9968951377852187,0.9843478260869564,1,1
target_unlabeled,rbf,0.5,centered_hsic,O6,nonorthogonal,checkpoint,1.0020018418787782,0.9821739130434781,1,1
target_unlabeled,rbf,0.5,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,1.0,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,1.0,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,1.0,normalized_alignment,O3,diagonal,global,1.0380882639082718,0.9817391304347824,1,1
target_unlabeled,rbf,1.0,normalized_alignment,O4,diagonal,checkpoint,1.3392625511165257,0.9743478260869565,1,0
target_unlabeled,rbf,1.0,normalized_alignment,O5,nonorthogonal,global,1.321721953505433,0.9843478260869564,1,0
target_unlabeled,rbf,1.0,normalized_alignment,O6,nonorthogonal,checkpoint,1.2022955204199355,0.9821739130434781,1,1
target_unlabeled,rbf,1.0,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,1.0,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,1.0,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,1.0,centered_hsic,O3,diagonal,global,0.9907476446513657,0.9817391304347824,1,1
target_unlabeled,rbf,1.0,centered_hsic,O4,diagonal,checkpoint,0.9935212256816395,0.9743478260869565,1,1
target_unlabeled,rbf,1.0,centered_hsic,O5,nonorthogonal,global,0.991245327966234,0.9843478260869564,1,1
target_unlabeled,rbf,1.0,centered_hsic,O6,nonorthogonal,checkpoint,0.9905684424801213,0.9821739130434781,1,1
target_unlabeled,rbf,1.0,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,2.0,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,2.0,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,2.0,normalized_alignment,O3,diagonal,global,0.9997467398997837,0.9817391304347824,1,1
target_unlabeled,rbf,2.0,normalized_alignment,O4,diagonal,checkpoint,1.0077743373793568,0.9743478260869565,1,1
target_unlabeled,rbf,2.0,normalized_alignment,O5,nonorthogonal,global,1.0107051556750393,0.9843478260869564,1,1
target_unlabeled,rbf,2.0,normalized_alignment,O6,nonorthogonal,checkpoint,1.0039349274880989,0.9821739130434781,1,1
target_unlabeled,rbf,2.0,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,2.0,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,2.0,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,rbf,2.0,centered_hsic,O3,diagonal,global,0.9924084733034713,0.9817391304347824,1,1
target_unlabeled,rbf,2.0,centered_hsic,O4,diagonal,checkpoint,0.9968151058319451,0.9743478260869565,1,1
target_unlabeled,rbf,2.0,centered_hsic,O5,nonorthogonal,global,0.9883985560501745,0.9843478260869564,1,1
target_unlabeled,rbf,2.0,centered_hsic,O6,nonorthogonal,checkpoint,0.9964408351396544,0.9821739130434781,1,1
target_unlabeled,rbf,2.0,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,0.5,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,0.5,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,0.5,normalized_alignment,O3,diagonal,global,0.9226544794195912,0.9817391304347824,1,1
target_unlabeled,laplacian,0.5,normalized_alignment,O4,diagonal,checkpoint,0.8946460244927201,0.9743478260869565,1,1
target_unlabeled,laplacian,0.5,normalized_alignment,O5,nonorthogonal,global,0.9499674810814818,0.9843478260869564,1,1
target_unlabeled,laplacian,0.5,normalized_alignment,O6,nonorthogonal,checkpoint,0.9617375784821004,0.9821739130434781,1,1
target_unlabeled,laplacian,0.5,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,0.5,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,0.5,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,0.5,centered_hsic,O3,diagonal,global,0.9917675105169094,0.9817391304347824,1,1
target_unlabeled,laplacian,0.5,centered_hsic,O4,diagonal,checkpoint,0.9951349340085436,0.9743478260869565,1,1
target_unlabeled,laplacian,0.5,centered_hsic,O5,nonorthogonal,global,0.9971312352364781,0.9843478260869564,1,1
target_unlabeled,laplacian,0.5,centered_hsic,O6,nonorthogonal,checkpoint,0.9977413348872792,0.9821739130434781,1,1
target_unlabeled,laplacian,0.5,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,1.0,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,1.0,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,1.0,normalized_alignment,O3,diagonal,global,1.1331233014013318,0.9817391304347824,1,1
target_unlabeled,laplacian,1.0,normalized_alignment,O4,diagonal,checkpoint,1.2859395671098608,0.9743478260869565,1,0
target_unlabeled,laplacian,1.0,normalized_alignment,O5,nonorthogonal,global,1.232259127788619,0.9843478260869564,1,1
target_unlabeled,laplacian,1.0,normalized_alignment,O6,nonorthogonal,checkpoint,1.1223379210971831,0.9821739130434781,1,1
target_unlabeled,laplacian,1.0,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,1.0,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,1.0,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,1.0,centered_hsic,O3,diagonal,global,0.9897745322327924,0.9817391304347824,1,1
target_unlabeled,laplacian,1.0,centered_hsic,O4,diagonal,checkpoint,0.9976850579069745,0.9743478260869565,1,1
target_unlabeled,laplacian,1.0,centered_hsic,O5,nonorthogonal,global,0.9949307184883761,0.9843478260869564,1,1
target_unlabeled,laplacian,1.0,centered_hsic,O6,nonorthogonal,checkpoint,0.9976853453681132,0.9821739130434781,1,1
target_unlabeled,laplacian,1.0,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,2.0,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,2.0,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,2.0,normalized_alignment,O3,diagonal,global,1.0082027588444409,0.9817391304347824,1,1
target_unlabeled,laplacian,2.0,normalized_alignment,O4,diagonal,checkpoint,1.02241087480408,0.9743478260869565,1,1
target_unlabeled,laplacian,2.0,normalized_alignment,O5,nonorthogonal,global,1.0224170701217448,0.9843478260869564,1,1
target_unlabeled,laplacian,2.0,normalized_alignment,O6,nonorthogonal,checkpoint,1.0113324509226265,0.9821739130434781,1,1
target_unlabeled,laplacian,2.0,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,2.0,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,2.0,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled,laplacian,2.0,centered_hsic,O3,diagonal,global,0.9896330672586642,0.9817391304347824,1,1
target_unlabeled,laplacian,2.0,centered_hsic,O4,diagonal,checkpoint,0.9975170512965885,0.9743478260869565,1,1
target_unlabeled,laplacian,2.0,centered_hsic,O5,nonorthogonal,global,0.9932763279740899,0.9843478260869564,1,1
target_unlabeled,laplacian,2.0,centered_hsic,O6,nonorthogonal,checkpoint,0.9949451816676699,0.9821739130434781,1,1
target_unlabeled,laplacian,2.0,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,0.5,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,0.5,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,0.5,normalized_alignment,O3,diagonal,global,1.0000897306180758,0.9882608695652173,1,1
target_unlabeled_full_C75,rbf,0.5,normalized_alignment,O4,diagonal,checkpoint,0.9586879329561999,0.9813043478260869,1,1
target_unlabeled_full_C75,rbf,0.5,normalized_alignment,O5,nonorthogonal,global,0.9845535343821333,0.9921739130434782,1,1
target_unlabeled_full_C75,rbf,0.5,normalized_alignment,O6,nonorthogonal,checkpoint,0.9835488966027621,0.9908695652173911,1,1
target_unlabeled_full_C75,rbf,0.5,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,0.5,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,0.5,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,0.5,centered_hsic,O3,diagonal,global,0.9954148968389199,0.9882608695652173,1,1
target_unlabeled_full_C75,rbf,0.5,centered_hsic,O4,diagonal,checkpoint,0.9928855247908585,0.9813043478260869,1,1
target_unlabeled_full_C75,rbf,0.5,centered_hsic,O5,nonorthogonal,global,0.9973254601411667,0.9921739130434782,1,1
target_unlabeled_full_C75,rbf,0.5,centered_hsic,O6,nonorthogonal,checkpoint,0.9965353495869634,0.9908695652173911,1,1
target_unlabeled_full_C75,rbf,0.5,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,1.0,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,1.0,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,1.0,normalized_alignment,O3,diagonal,global,0.9576549219602424,0.9882608695652173,1,1
target_unlabeled_full_C75,rbf,1.0,normalized_alignment,O4,diagonal,checkpoint,1.1626422625822002,0.9813043478260869,1,1
target_unlabeled_full_C75,rbf,1.0,normalized_alignment,O5,nonorthogonal,global,1.2066628807008175,0.9921739130434782,1,1
target_unlabeled_full_C75,rbf,1.0,normalized_alignment,O6,nonorthogonal,checkpoint,1.0829279458498662,0.9908695652173911,1,1
target_unlabeled_full_C75,rbf,1.0,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,1.0,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,1.0,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,1.0,centered_hsic,O3,diagonal,global,0.9996496813838578,0.9882608695652173,1,1
target_unlabeled_full_C75,rbf,1.0,centered_hsic,O4,diagonal,checkpoint,0.9973704505344839,0.9813043478260869,1,1
target_unlabeled_full_C75,rbf,1.0,centered_hsic,O5,nonorthogonal,global,0.9930275525776702,0.9921739130434782,1,1
target_unlabeled_full_C75,rbf,1.0,centered_hsic,O6,nonorthogonal,checkpoint,0.9973118558191335,0.9908695652173911,1,1
target_unlabeled_full_C75,rbf,1.0,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,2.0,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,2.0,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,2.0,normalized_alignment,O3,diagonal,global,0.9992212522302811,0.9882608695652173,1,1
target_unlabeled_full_C75,rbf,2.0,normalized_alignment,O4,diagonal,checkpoint,1.0045953852132534,0.9813043478260869,1,1
target_unlabeled_full_C75,rbf,2.0,normalized_alignment,O5,nonorthogonal,global,1.0081316986723485,0.9921739130434782,1,1
target_unlabeled_full_C75,rbf,2.0,normalized_alignment,O6,nonorthogonal,checkpoint,1.0020620980312258,0.9908695652173911,1,1
target_unlabeled_full_C75,rbf,2.0,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,2.0,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,2.0,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,rbf,2.0,centered_hsic,O3,diagonal,global,1.0020284349623099,0.9882608695652173,1,1
target_unlabeled_full_C75,rbf,2.0,centered_hsic,O4,diagonal,checkpoint,1.0002640747326528,0.9813043478260869,1,1
target_unlabeled_full_C75,rbf,2.0,centered_hsic,O5,nonorthogonal,global,0.9910486917845162,0.9921739130434782,1,1
target_unlabeled_full_C75,rbf,2.0,centered_hsic,O6,nonorthogonal,checkpoint,0.999066691665263,0.9908695652173911,1,1
target_unlabeled_full_C75,rbf,2.0,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,0.5,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,0.5,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,0.5,normalized_alignment,O3,diagonal,global,0.9975646893935499,0.9882608695652173,1,1
target_unlabeled_full_C75,laplacian,0.5,normalized_alignment,O4,diagonal,checkpoint,0.9482944124015396,0.9813043478260869,1,1
target_unlabeled_full_C75,laplacian,0.5,normalized_alignment,O5,nonorthogonal,global,0.9741701454379921,0.9921739130434782,1,1
target_unlabeled_full_C75,laplacian,0.5,normalized_alignment,O6,nonorthogonal,checkpoint,0.9714963552037872,0.9908695652173911,1,1
target_unlabeled_full_C75,laplacian,0.5,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,0.5,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,0.5,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,0.5,centered_hsic,O3,diagonal,global,0.9971201508623505,0.9882608695652173,1,1
target_unlabeled_full_C75,laplacian,0.5,centered_hsic,O4,diagonal,checkpoint,0.9953470559293246,0.9813043478260869,1,1
target_unlabeled_full_C75,laplacian,0.5,centered_hsic,O5,nonorthogonal,global,0.9980283108468506,0.9921739130434782,1,1
target_unlabeled_full_C75,laplacian,0.5,centered_hsic,O6,nonorthogonal,checkpoint,0.9969942272737452,0.9908695652173911,1,1
target_unlabeled_full_C75,laplacian,0.5,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,1.0,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,1.0,normalized_alignment,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,1.0,normalized_alignment,O3,diagonal,global,0.9926556040836486,0.9882608695652173,1,1
target_unlabeled_full_C75,laplacian,1.0,normalized_alignment,O4,diagonal,checkpoint,1.2157946535873019,0.9813043478260869,1,1
target_unlabeled_full_C75,laplacian,1.0,normalized_alignment,O5,nonorthogonal,global,1.2390235221396877,0.9921739130434782,1,1
target_unlabeled_full_C75,laplacian,1.0,normalized_alignment,O6,nonorthogonal,checkpoint,1.1952531858587976,0.9908695652173911,1,1
target_unlabeled_full_C75,laplacian,1.0,normalized_alignment,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,1.0,centered_hsic,O1,orthogonal,global,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,1.0,centered_hsic,O2,orthogonal,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,1.0,centered_hsic,O3,diagonal,global,0.9980352328075964,0.9882608695652173,1,1
target_unlabeled_full_C75,laplacian,1.0,centered_hsic,O4,diagonal,checkpoint,0.9955216841720875,0.9813043478260869,1,1
target_unlabeled_full_C75,laplacian,1.0,centered_hsic,O5,nonorthogonal,global,0.9961246202515108,0.9921739130434782,1,1
target_unlabeled_full_C75,laplacian,1.0,centered_hsic,O6,nonorthogonal,checkpoint,0.996149215448086,0.9908695652173911,1,1
target_unlabeled_full_C75,laplacian,1.0,centered_hsic,O7,signed_permutation,checkpoint,1.0,0.9999999999999999,1,1
target_unlabeled_full_C75,laplacian,2.0,normalized_alignment,O1,orthogonal,global,1.0,0.9999999999999999,1,1
