trajectory_id,seed,target,level,regime,n_candidates,front_fraction,max_pareto_layer,mean_n_dominators,mean_n_dominated,layer_auc_vs_target_utility,n_dominators_auc_vs_target_utility,n_dominated_auc_vs_target_utility,layer_spearman_vs_target_utility,front_joint_good_rate,front_pareto_good_rate,target_labels_diagnostic_only
1|8|1|S3_nonestimable_cells,1,8,1,S3_nonestimable_cells,22,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.045454545454545456,0.18181818181818182,1
1|9|0|S0_full_support,1,9,0,S0_full_support,22,1.0,0,0.0,0.0,0.5,0.5,0.5,,1.0,0.22727272727272727,1
1|9|0|S2_rare_cells,1,9,0,S2_rare_cells,22,1.0,0,0.0,0.0,0.5,0.5,0.5,,1.0,0.22727272727272727,1
1|9|0|S3_nonestimable_cells,1,9,0,S3_nonestimable_cells,22,1.0,0,0.0,0.0,0.5,0.5,0.5,,1.0,0.22727272727272727,1
1|9|1|S0_full_support,1,9,1,S0_full_support,20,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.7,0.2,1
1|9|1|S2_rare_cells,1,9,1,S2_rare_cells,20,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.7,0.2,1
1|9|1|S3_nonestimable_cells,1,9,1,S3_nonestimable_cells,20,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.7,0.2,1
2|1|0|S0_full_support,2,1,0,S0_full_support,21,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.9047619047619048,0.23809523809523808,1
2|1|0|S2_rare_cells,2,1,0,S2_rare_cells,21,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.9047619047619048,0.23809523809523808,1
2|1|0|S3_nonestimable_cells,2,1,0,S3_nonestimable_cells,21,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.9047619047619048,0.23809523809523808,1
2|1|1|S0_full_support,2,1,1,S0_full_support,27,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.18518518518518517,0.1111111111111111,1
2|1|1|S2_rare_cells,2,1,1,S2_rare_cells,27,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.18518518518518517,0.1111111111111111,1
2|1|1|S3_nonestimable_cells,2,1,1,S3_nonestimable_cells,27,0.9629629629629629,1,0.037037037037037035,0.037037037037037035,0.4811046511627907,0.4811046511627907,0.5290697674418605,-0.17652253504704093,0.19230769230769232,0.11538461538461539,1
2|2|0|S0_full_support,2,2,0,S0_full_support,26,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.23076923076923078,0.07692307692307693,1
2|2|0|S2_rare_cells,2,2,0,S2_rare_cells,26,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.23076923076923078,0.07692307692307693,1
2|2|0|S3_nonestimable_cells,2,2,0,S3_nonestimable_cells,26,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.23076923076923078,0.07692307692307693,1
2|2|1|S0_full_support,2,2,1,S0_full_support,33,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.030303030303030304,0.030303030303030304,1
2|2|1|S2_rare_cells,2,2,1,S2_rare_cells,33,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.030303030303030304,0.030303030303030304,1
2|2|1|S3_nonestimable_cells,2,2,1,S3_nonestimable_cells,33,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.030303030303030304,0.030303030303030304,1
2|3|0|S0_full_support,2,3,0,S0_full_support,22,0.9545454545454546,1,0.045454545454545456,0.045454545454545456,0.4805194805194805,0.4805194805194805,0.49783549783549785,-0.1547818111102747,0.5238095238095238,0.23809523809523808,1
2|3|0|S2_rare_cells,2,3,0,S2_rare_cells,22,0.9545454545454546,1,0.045454545454545456,0.045454545454545456,0.4805194805194805,0.4805194805194805,0.49783549783549785,-0.1547818111102747,0.5238095238095238,0.23809523809523808,1
2|3|0|S3_nonestimable_cells,2,3,0,S3_nonestimable_cells,22,0.9545454545454546,1,0.045454545454545456,0.045454545454545456,0.4805194805194805,0.4805194805194805,0.49783549783549785,-0.1547818111102747,0.5238095238095238,0.23809523809523808,1
2|3|1|S0_full_support,2,3,1,S0_full_support,34,0.38235294117647056,1,1.2352941176470589,1.2352941176470589,0.4076086956521739,0.4076086956521739,0.4963768115942029,-0.30555478507423584,0.07692307692307693,0.3076923076923077,1
2|3|1|S2_rare_cells,2,3,1,S2_rare_cells,34,0.38235294117647056,1,1.2352941176470589,1.2352941176470589,0.4076086956521739,0.4076086956521739,0.4963768115942029,-0.30555478507423584,0.07692307692307693,0.3076923076923077,1
2|3|1|S3_nonestimable_cells,2,3,1,S3_nonestimable_cells,34,0.38235294117647056,1,1.2352941176470589,1.2352941176470589,0.4076086956521739,0.4076086956521739,0.4963768115942029,-0.30555478507423584,0.07692307692307693,0.3076923076923077,1
2|4|0|S0_full_support,2,4,0,S0_full_support,31,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.9354838709677419,0.41935483870967744,1
2|4|0|S2_rare_cells,2,4,0,S2_rare_cells,31,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.9354838709677419,0.41935483870967744,1
2|4|0|S3_nonestimable_cells,2,4,0,S3_nonestimable_cells,31,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.9354838709677419,0.41935483870967744,1
2|4|1|S0_full_support,2,4,1,S0_full_support,20,0.95,1,0.05,0.05,0.4864864864864865,0.4864864864864865,0.527027027027027,-0.09953920466677617,1.0,0.05263157894736842,1
2|4|1|S2_rare_cells,2,4,1,S2_rare_cells,20,0.95,1,0.05,0.05,0.4864864864864865,0.4864864864864865,0.527027027027027,-0.09953920466677617,1.0,0.05263157894736842,1
2|4|1|S3_nonestimable_cells,2,4,1,S3_nonestimable_cells,20,0.95,1,0.05,0.05,0.4864864864864865,0.4864864864864865,0.527027027027027,-0.09953920466677617,1.0,0.05263157894736842,1
2|5|0|S0_full_support,2,5,0,S0_full_support,22,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.0,0.18181818181818182,1
2|5|0|S2_rare_cells,2,5,0,S2_rare_cells,22,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.0,0.18181818181818182,1
2|5|0|S3_nonestimable_cells,2,5,0,S3_nonestimable_cells,22,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.0,0.18181818181818182,1
2|5|1|S0_full_support,2,5,1,S0_full_support,25,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.0,0.08,1
2|5|1|S2_rare_cells,2,5,1,S2_rare_cells,25,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.0,0.08,1
2|5|1|S3_nonestimable_cells,2,5,1,S3_nonestimable_cells,25,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.0,0.08,1
2|6|0|S0_full_support,2,6,0,S0_full_support,23,0.9565217391304348,1,0.043478260869565216,0.043478260869565216,0.5282258064516129,0.5282258064516129,0.4798387096774194,0.22521117203016533,0.2727272727272727,0.13636363636363635,1
2|6|0|S2_rare_cells,2,6,0,S2_rare_cells,23,0.9130434782608695,1,0.08695652173913043,0.08695652173913043,0.4879032258064516,0.4879032258064516,0.43548387096774194,-0.06985537697024388,0.23809523809523808,0.09523809523809523,1
2|6|0|S3_nonestimable_cells,2,6,0,S3_nonestimable_cells,23,0.9565217391304348,1,0.043478260869565216,0.043478260869565216,0.5282258064516129,0.5282258064516129,0.4798387096774194,0.22521117203016533,0.2727272727272727,0.13636363636363635,1
2|6|1|S0_full_support,2,6,1,S0_full_support,20,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.9,0.15,1
2|6|1|S2_rare_cells,2,6,1,S2_rare_cells,20,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.9,0.15,1
2|6|1|S3_nonestimable_cells,2,6,1,S3_nonestimable_cells,20,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.9,0.15,1
2|7|0|S0_full_support,2,7,0,S0_full_support,21,0.9523809523809523,1,0.047619047619047616,0.047619047619047616,0.5047619047619047,0.5047619047619047,0.4857142857142857,0.03692744729379982,0.4,0.2,1
2|7|0|S2_rare_cells,2,7,0,S2_rare_cells,21,0.9523809523809523,1,0.047619047619047616,0.047619047619047616,0.5047619047619047,0.5047619047619047,0.4857142857142857,0.03692744729379982,0.4,0.2,1
2|7|0|S3_nonestimable_cells,2,7,0,S3_nonestimable_cells,21,0.9523809523809523,1,0.047619047619047616,0.047619047619047616,0.5047619047619047,0.5047619047619047,0.4857142857142857,0.03692744729379982,0.4,0.2,1
2|7|1|S0_full_support,2,7,1,S0_full_support,23,0.9565217391304348,1,0.043478260869565216,0.043478260869565216,0.49604743083003955,0.49604743083003955,0.5,-0.03214121732666125,0.7272727272727273,0.09090909090909091,1
2|7|1|S2_rare_cells,2,7,1,S2_rare_cells,23,0.9565217391304348,1,0.043478260869565216,0.043478260869565216,0.49604743083003955,0.49604743083003955,0.5,-0.03214121732666125,0.7272727272727273,0.09090909090909091,1
2|7|1|S3_nonestimable_cells,2,7,1,S3_nonestimable_cells,23,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.7391304347826086,0.08695652173913043,1
2|8|0|S0_full_support,2,8,0,S0_full_support,23,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.08695652173913043,0.17391304347826086,1
2|8|0|S2_rare_cells,2,8,0,S2_rare_cells,23,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.08695652173913043,0.17391304347826086,1
2|8|0|S3_nonestimable_cells,2,8,0,S3_nonestimable_cells,23,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.08695652173913043,0.17391304347826086,1
2|8|1|S0_full_support,2,8,1,S0_full_support,18,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.2222222222222222,0.2777777777777778,1
2|8|1|S2_rare_cells,2,8,1,S2_rare_cells,18,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.2222222222222222,0.2777777777777778,1
2|8|1|S3_nonestimable_cells,2,8,1,S3_nonestimable_cells,18,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.2222222222222222,0.2777777777777778,1
2|9|0|S0_full_support,2,9,0,S0_full_support,24,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.375,0.08333333333333333,1
2|9|0|S2_rare_cells,2,9,0,S2_rare_cells,24,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.375,0.08333333333333333,1
2|9|0|S3_nonestimable_cells,2,9,0,S3_nonestimable_cells,24,1.0,0,0.0,0.0,0.5,0.5,0.5,,0.375,0.08333333333333333,1
