trajectory_id,seed,target,level,regime,n_candidates,n_front,n_not_front,n_joint_good_front,n_joint_bad_front,front_contains_joint_good,front_contains_joint_bad,front_contains_both_good_and_bad,target_labels_diagnostic_only
0|8|1|S0_full_support,0,8,1,S0_full_support,24,21,3,15,6,1,1,1,1
0|8|1|S2_rare_cells,0,8,1,S2_rare_cells,24,23,1,16,7,1,1,1,1
0|8|1|S3_nonestimable_cells,0,8,1,S3_nonestimable_cells,24,21,3,15,6,1,1,1,1
0|9|0|S0_full_support,0,9,0,S0_full_support,24,24,0,8,16,1,1,1,1
0|9|0|S2_rare_cells,0,9,0,S2_rare_cells,24,24,0,8,16,1,1,1,1
0|9|0|S3_nonestimable_cells,0,9,0,S3_nonestimable_cells,24,24,0,8,16,1,1,1,1
0|9|1|S0_full_support,0,9,1,S0_full_support,19,19,0,10,9,1,1,1,1
0|9|1|S2_rare_cells,0,9,1,S2_rare_cells,19,19,0,10,9,1,1,1,1
0|9|1|S3_nonestimable_cells,0,9,1,S3_nonestimable_cells,19,19,0,10,9,1,1,1,1
1|1|0|S0_full_support,1,1,0,S0_full_support,28,28,0,27,1,1,1,1,1
1|1|0|S2_rare_cells,1,1,0,S2_rare_cells,28,27,1,26,1,1,1,1,1
1|1|0|S3_nonestimable_cells,1,1,0,S3_nonestimable_cells,28,27,1,26,1,1,1,1,1
1|1|1|S0_full_support,1,1,1,S0_full_support,18,18,0,4,14,1,1,1,1
1|1|1|S2_rare_cells,1,1,1,S2_rare_cells,18,18,0,4,14,1,1,1,1
1|1|1|S3_nonestimable_cells,1,1,1,S3_nonestimable_cells,18,18,0,4,14,1,1,1,1
1|2|0|S0_full_support,1,2,0,S0_full_support,23,23,0,3,20,1,1,1,1
1|2|0|S2_rare_cells,1,2,0,S2_rare_cells,23,23,0,3,20,1,1,1,1
1|2|0|S3_nonestimable_cells,1,2,0,S3_nonestimable_cells,23,23,0,3,20,1,1,1,1
1|2|1|S0_full_support,1,2,1,S0_full_support,29,29,0,19,10,1,1,1,1
1|2|1|S2_rare_cells,1,2,1,S2_rare_cells,29,29,0,19,10,1,1,1,1
1|2|1|S3_nonestimable_cells,1,2,1,S3_nonestimable_cells,29,29,0,19,10,1,1,1,1
1|3|0|S0_full_support,1,3,0,S0_full_support,28,28,0,7,21,1,1,1,1
1|3|0|S2_rare_cells,1,3,0,S2_rare_cells,28,28,0,7,21,1,1,1,1
1|3|0|S3_nonestimable_cells,1,3,0,S3_nonestimable_cells,28,28,0,7,21,1,1,1,1
1|3|1|S0_full_support,1,3,1,S0_full_support,20,18,2,2,16,1,1,1,1
1|3|1|S2_rare_cells,1,3,1,S2_rare_cells,20,18,2,2,16,1,1,1,1
1|3|1|S3_nonestimable_cells,1,3,1,S3_nonestimable_cells,20,18,2,2,16,1,1,1,1
1|4|0|S0_full_support,1,4,0,S0_full_support,18,17,1,16,1,1,1,1,1
1|4|0|S2_rare_cells,1,4,0,S2_rare_cells,18,17,1,16,1,1,1,1,1
1|4|0|S3_nonestimable_cells,1,4,0,S3_nonestimable_cells,18,17,1,16,1,1,1,1,1
1|4|1|S0_full_support,1,4,1,S0_full_support,24,24,0,13,11,1,1,1,1
1|4|1|S2_rare_cells,1,4,1,S2_rare_cells,24,24,0,13,11,1,1,1,1
1|4|1|S3_nonestimable_cells,1,4,1,S3_nonestimable_cells,24,24,0,13,11,1,1,1,1
1|5|0|S0_full_support,1,5,0,S0_full_support,18,17,1,5,12,1,1,1,1
1|5|0|S2_rare_cells,1,5,0,S2_rare_cells,18,17,1,5,12,1,1,1,1
1|5|0|S3_nonestimable_cells,1,5,0,S3_nonestimable_cells,18,17,1,5,12,1,1,1,1
1|5|1|S0_full_support,1,5,1,S0_full_support,19,19,0,2,17,1,1,1,1
1|5|1|S2_rare_cells,1,5,1,S2_rare_cells,19,19,0,2,17,1,1,1,1
1|5|1|S3_nonestimable_cells,1,5,1,S3_nonestimable_cells,19,19,0,2,17,1,1,1,1
1|6|0|S0_full_support,1,6,0,S0_full_support,21,21,0,21,0,1,0,0,1
1|6|0|S2_rare_cells,1,6,0,S2_rare_cells,21,21,0,21,0,1,0,0,1
1|6|0|S3_nonestimable_cells,1,6,0,S3_nonestimable_cells,21,21,0,21,0,1,0,0,1
1|6|1|S0_full_support,1,6,1,S0_full_support,25,25,0,23,2,1,1,1,1
1|6|1|S2_rare_cells,1,6,1,S2_rare_cells,25,25,0,23,2,1,1,1,1
1|6|1|S3_nonestimable_cells,1,6,1,S3_nonestimable_cells,25,25,0,23,2,1,1,1,1
1|7|0|S0_full_support,1,7,0,S0_full_support,26,26,0,7,19,1,1,1,1
1|7|0|S2_rare_cells,1,7,0,S2_rare_cells,26,26,0,7,19,1,1,1,1
1|7|0|S3_nonestimable_cells,1,7,0,S3_nonestimable_cells,26,26,0,7,19,1,1,1,1
1|7|1|S0_full_support,1,7,1,S0_full_support,21,21,0,11,10,1,1,1,1
1|7|1|S2_rare_cells,1,7,1,S2_rare_cells,21,21,0,11,10,1,1,1,1
1|7|1|S3_nonestimable_cells,1,7,1,S3_nonestimable_cells,21,21,0,11,10,1,1,1,1
1|8|0|S0_full_support,1,8,0,S0_full_support,23,23,0,13,10,1,1,1,1
1|8|0|S2_rare_cells,1,8,0,S2_rare_cells,23,23,0,13,10,1,1,1,1
1|8|0|S3_nonestimable_cells,1,8,0,S3_nonestimable_cells,23,23,0,13,10,1,1,1,1
1|8|1|S0_full_support,1,8,1,S0_full_support,22,21,1,1,20,1,1,1,1
1|8|1|S2_rare_cells,1,8,1,S2_rare_cells,22,22,0,1,21,1,1,1,1
1|8|1|S3_nonestimable_cells,1,8,1,S3_nonestimable_cells,22,22,0,1,21,1,1,1,1
1|9|0|S0_full_support,1,9,0,S0_full_support,22,22,0,22,0,1,0,0,1
1|9|0|S2_rare_cells,1,9,0,S2_rare_cells,22,22,0,22,0,1,0,0,1
1|9|0|S3_nonestimable_cells,1,9,0,S3_nonestimable_cells,22,22,0,22,0,1,0,0,1
1|9|1|S0_full_support,1,9,1,S0_full_support,20,20,0,14,6,1,1,1,1
1|9|1|S2_rare_cells,1,9,1,S2_rare_cells,20,20,0,14,6,1,1,1,1
1|9|1|S3_nonestimable_cells,1,9,1,S3_nonestimable_cells,20,20,0,14,6,1,1,1,1
2|1|0|S0_full_support,2,1,0,S0_full_support,21,21,0,19,2,1,1,1,1
2|1|0|S2_rare_cells,2,1,0,S2_rare_cells,21,21,0,19,2,1,1,1,1
2|1|0|S3_nonestimable_cells,2,1,0,S3_nonestimable_cells,21,21,0,19,2,1,1,1,1
2|1|1|S0_full_support,2,1,1,S0_full_support,27,27,0,5,22,1,1,1,1
2|1|1|S2_rare_cells,2,1,1,S2_rare_cells,27,27,0,5,22,1,1,1,1
2|1|1|S3_nonestimable_cells,2,1,1,S3_nonestimable_cells,27,26,1,5,21,1,1,1,1
2|2|0|S0_full_support,2,2,0,S0_full_support,26,26,0,6,20,1,1,1,1
2|2|0|S2_rare_cells,2,2,0,S2_rare_cells,26,26,0,6,20,1,1,1,1
2|2|0|S3_nonestimable_cells,2,2,0,S3_nonestimable_cells,26,26,0,6,20,1,1,1,1
2|2|1|S0_full_support,2,2,1,S0_full_support,33,33,0,1,32,1,1,1,1
2|2|1|S2_rare_cells,2,2,1,S2_rare_cells,33,33,0,1,32,1,1,1,1
2|2|1|S3_nonestimable_cells,2,2,1,S3_nonestimable_cells,33,33,0,1,32,1,1,1,1
2|3|0|S0_full_support,2,3,0,S0_full_support,22,21,1,11,10,1,1,1,1
2|3|0|S2_rare_cells,2,3,0,S2_rare_cells,22,21,1,11,10,1,1,1,1
2|3|0|S3_nonestimable_cells,2,3,0,S3_nonestimable_cells,22,21,1,11,10,1,1,1,1
2|3|1|S0_full_support,2,3,1,S0_full_support,34,13,21,1,12,1,1,1,1
2|3|1|S2_rare_cells,2,3,1,S2_rare_cells,34,13,21,1,12,1,1,1,1
2|3|1|S3_nonestimable_cells,2,3,1,S3_nonestimable_cells,34,13,21,1,12,1,1,1,1
2|4|0|S0_full_support,2,4,0,S0_full_support,31,31,0,29,2,1,1,1,1
2|4|0|S2_rare_cells,2,4,0,S2_rare_cells,31,31,0,29,2,1,1,1,1
2|4|0|S3_nonestimable_cells,2,4,0,S3_nonestimable_cells,31,31,0,29,2,1,1,1,1
2|4|1|S0_full_support,2,4,1,S0_full_support,20,19,1,19,0,1,0,0,1
2|4|1|S2_rare_cells,2,4,1,S2_rare_cells,20,19,1,19,0,1,0,0,1
2|4|1|S3_nonestimable_cells,2,4,1,S3_nonestimable_cells,20,19,1,19,0,1,0,0,1
2|5|0|S0_full_support,2,5,0,S0_full_support,22,22,0,0,22,0,1,0,1
2|5|0|S2_rare_cells,2,5,0,S2_rare_cells,22,22,0,0,22,0,1,0,1
2|5|0|S3_nonestimable_cells,2,5,0,S3_nonestimable_cells,22,22,0,0,22,0,1,0,1
2|5|1|S0_full_support,2,5,1,S0_full_support,25,25,0,0,25,0,1,0,1
2|5|1|S2_rare_cells,2,5,1,S2_rare_cells,25,25,0,0,25,0,1,0,1
2|5|1|S3_nonestimable_cells,2,5,1,S3_nonestimable_cells,25,25,0,0,25,0,1,0,1
2|6|0|S0_full_support,2,6,0,S0_full_support,23,22,1,6,16,1,1,1,1
2|6|0|S2_rare_cells,2,6,0,S2_rare_cells,23,21,2,5,16,1,1,1,1
2|6|0|S3_nonestimable_cells,2,6,0,S3_nonestimable_cells,23,22,1,6,16,1,1,1,1
2|6|1|S0_full_support,2,6,1,S0_full_support,20,20,0,18,2,1,1,1,1
2|6|1|S2_rare_cells,2,6,1,S2_rare_cells,20,20,0,18,2,1,1,1,1
2|6|1|S3_nonestimable_cells,2,6,1,S3_nonestimable_cells,20,20,0,18,2,1,1,1,1
2|7|0|S0_full_support,2,7,0,S0_full_support,21,20,1,8,12,1,1,1,1
2|7|0|S2_rare_cells,2,7,0,S2_rare_cells,21,20,1,8,12,1,1,1,1
2|7|0|S3_nonestimable_cells,2,7,0,S3_nonestimable_cells,21,20,1,8,12,1,1,1,1
2|7|1|S0_full_support,2,7,1,S0_full_support,23,22,1,16,6,1,1,1,1
2|7|1|S2_rare_cells,2,7,1,S2_rare_cells,23,22,1,16,6,1,1,1,1
2|7|1|S3_nonestimable_cells,2,7,1,S3_nonestimable_cells,23,23,0,17,6,1,1,1,1
2|8|0|S0_full_support,2,8,0,S0_full_support,23,23,0,2,21,1,1,1,1
2|8|0|S2_rare_cells,2,8,0,S2_rare_cells,23,23,0,2,21,1,1,1,1
2|8|0|S3_nonestimable_cells,2,8,0,S3_nonestimable_cells,23,23,0,2,21,1,1,1,1
2|8|1|S0_full_support,2,8,1,S0_full_support,18,18,0,4,14,1,1,1,1
2|8|1|S2_rare_cells,2,8,1,S2_rare_cells,18,18,0,4,14,1,1,1,1
2|8|1|S3_nonestimable_cells,2,8,1,S3_nonestimable_cells,18,18,0,4,14,1,1,1,1
2|9|0|S0_full_support,2,9,0,S0_full_support,24,24,0,9,15,1,1,1,1
2|9|0|S2_rare_cells,2,9,0,S2_rare_cells,24,24,0,9,15,1,1,1,1
2|9|0|S3_nonestimable_cells,2,9,0,S3_nonestimable_cells,24,24,0,9,15,1,1,1,1
2|9|1|S0_full_support,2,9,1,S0_full_support,30,30,0,27,3,1,1,1,1
2|9|1|S2_rare_cells,2,9,1,S2_rare_cells,30,30,0,27,3,1,1,1,1
2|9|1|S3_nonestimable_cells,2,9,1,S3_nonestimable_cells,30,30,0,27,3,1,1,1,1
