dataset,backbone,seed,fold_id,artifact_path,variant,variant_key,target_bacc,target_nll,target_ece,target_n_eval,entropy_mean,confidence_mean,mean_prediction,predicted_label_counts,collapse_passed,collapse_warnings,boundary_hit,boundary_hits,log_t_abs,beta_norm,diag_max_abs_delta,shift_norm,adapter_state_hash,predictions_hash,proba_hash
BNCI2014_001,EEGConformerMini,0,3,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_3.npz,ERM_NO_ADAPT,BNCI2014_001|EEGConformerMini|seed0|fold3|ERM_NO_ADAPT,0.5520833333333334,2.994691534301647,0.36013282016100606,576,0.2106472708138805,0.9122161534943394,"[0.32052416739270817, 0.1877237551172513, 0.1816507519464546, 0.31010132554358605]","[182, 109, 106, 179]",True,[],False,[],0.0,0.0,0.0,0.0,5be77060dbd3121dc5e1f0944e719fe225e5f5cdbac62c19956f17b0599bd584,8ced1248c3bff3a16d2311f7f9648b45b85c6ea4d68cbe7deffd5ad7153efb2b,6252c9f0ed91d19cca5798f175f381a4800187cc6f699807998080dc4f922fa6
BNCI2014_001,EEGConformerMini,0,3,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_3.npz,TTA_CONTROL_REPLAY,BNCI2014_001|EEGConformerMini|seed0|fold3|TTA_CONTROL_REPLAY,0.5520833333333334,2.7682781259482274,0.35254281281306143,576,0.22936707821823765,0.9046261461463949,"[0.3210283062874302, 0.1874460029543143, 0.18141972364850742, 0.31010596710974814]","[182, 109, 106, 179]",True,[],False,[],0.08785904972458586,0.0,0.0,0.0,cc02eafc7b75fee19e0ca1b1e86cf8e70dc0e26334ec0ce8018748dfc3570718,8ced1248c3bff3a16d2311f7f9648b45b85c6ea4d68cbe7deffd5ad7153efb2b,23cf0725dc3ac0b890078334d897608dfbdaced772a3838ce29f66e22d609651
BNCI2014_001,EEGConformerMini,0,3,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_3.npz,TALOS_L,BNCI2014_001|EEGConformerMini|seed0|fold3|TALOS_L,0.5555555555555556,2.788423507199072,0.3516328900624094,576,0.22326489455283227,0.9071884456179653,"[0.3145586847082718, 0.19195002966636013, 0.1850199516736719, 0.3084713339516962]","[180, 111, 107, 178]",True,[],False,[],0.06724824204986887,0.26795748169110395,0.0,0.0,57173ec101880fc8ba29e71372550f0fac981629c6104d9a29bcb477a9f7cc3a,9ff9702572d313531b3616c77620059a5ef8ebc700ac6564e0924ac9a029316a,af8f7c534c3087b4afe3acb7078dbad35358ffeee0db04f58f443928d3b2bddb
BNCI2014_001,EEGConformerMini,0,3,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_3.npz,TALOS_D,BNCI2014_001|EEGConformerMini|seed0|fold3|TALOS_D,0.5607638888888888,3.5606787488746354,0.3834695183182026,576,0.14968880716506117,0.9384748118534834,"[0.2679366828910013, 0.20448715925276212, 0.21076510178078206, 0.3168110560754545]","[147, 123, 122, 184]",True,[],True,"[""diag"", ""shift""]",0.0,0.0,0.3500000000000001,1.5,934738cc4b2b91c1bc31afa9daa53de05cdd8989df93400c92c58760300bc60e,ee0ed4ed6b6bef67dbc81de1f28048bd0dab670c522c55e2732ad80b21c010af,254042dbf943c18ec9d35d6418d595a570ef9e565716cb79d4df78d2e535de21
BNCI2014_001,EEGConformerMini,0,3,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_3.npz,TALOS_LD,BNCI2014_001|EEGConformerMini|seed0|fold3|TALOS_LD,0.5625,3.331904632921323,0.3741608695601887,576,0.16195438474532833,0.934211078566007,"[0.2685047301069434, 0.2061476714471033, 0.21197419028791692, 0.313373408158036]","[147, 123, 123, 183]",True,[],True,"[""diag"", ""shift""]",0.07689719738201578,0.17982633138887333,0.3500000000000001,1.5,9e5ece86dde2bd6a70a5bc328442ba862238c06159c636cfc75c8ff33c45540f,f46eb039e1d32ce858f1538d5d83b7fbfbc89cc8f6ea77c4d94d2d4f10402cb3,17c5f7dd6eab3f819eebf120fda7ea9fb61b0fad3cd98ab04ee1f3df455f180e
BNCI2014_001,EEGConformerMini,0,4,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,ERM_NO_ADAPT,BNCI2014_001|EEGConformerMini|seed0|fold4|ERM_NO_ADAPT,0.37847222222222227,5.5514725852340785,0.5369701277041949,576,0.2125611851393792,0.915442349926417,"[0.40533229319301906, 0.0738107035306877, 0.4185374000021439, 0.10231960327414916]","[233, 42, 240, 61]",True,[],False,[],0.0,0.0,0.0,0.0,5be77060dbd3121dc5e1f0944e719fe225e5f5cdbac62c19956f17b0599bd584,e2b775c5b6b2ad42c4aa596a8fc46f97057ca0386e1ff3967b0d956f8ac938f7,55ea2c8a0f485a39228e9f0029534a078b449b180d6fd48af6212c113a7ecf6f
BNCI2014_001,EEGConformerMini,0,4,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,TTA_CONTROL_REPLAY,BNCI2014_001|EEGConformerMini|seed0|fold4|TTA_CONTROL_REPLAY,0.37847222222222227,5.185815818369591,0.5289438269380531,576,0.23311164051041405,0.9074160491602752,"[0.40490916566270996, 0.07427920134098752, 0.41806832274291, 0.10274331025339227]","[233, 42, 240, 61]",True,[],False,[],0.08852753909730111,0.0,0.0,0.0,b3f3032f2c596430547d997aa6dee5acbdadac714cb2d5d2da1243fb417f916d,e2b775c5b6b2ad42c4aa596a8fc46f97057ca0386e1ff3967b0d956f8ac938f7,09d32ab2e9363ef9ed480c3c7d36c4b97be0f720074ad3c3b9b28425993ad0a7
BNCI2014_001,EEGConformerMini,0,4,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,TALOS_L,BNCI2014_001|EEGConformerMini|seed0|fold4|TALOS_L,0.3802083333333333,5.0657718523502915,0.5282633189887096,576,0.23676515241643697,0.9084716523220427,"[0.3872818422869137, 0.08584952784340355, 0.41041205153335064, 0.11645657833633297]","[224, 48, 238, 66]",True,[],False,[],0.06775542160098025,0.7865713789143538,0.0,0.0,f747b7bf89710192c99ed6c36475eee000c6a29f77347654e39779b038581ed1,77fb7b8e68fe3e94782838bb1b3f51f348cfcef337fd67fda97f926ae4fe7f78,53da5b9c64a7f92d2fe5a2e11a0af4be10f6f0bbadf6c7b7740ab64e79a46d98
BNCI2014_001,EEGConformerMini,0,4,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,TALOS_D,BNCI2014_001|EEGConformerMini|seed0|fold4|TALOS_D,0.3732638888888889,6.348639694183436,0.5631698206173213,576,0.16664298152205104,0.9354953514398078,"[0.3501706991625926, 0.08307831050115591, 0.43942265895049876, 0.12732833138575278]","[207, 46, 253, 70]",True,[],True,"[""diag"", ""shift""]",0.0,0.0,0.3500000000000001,1.5,d7e3e52444e13c9eabf7276654b8a61a91a0ab19beec53030b85b250fc657bef,5b3f2a34cf6e258a7681a2646de90870765c4ade374663f85bcab5e64cd7b50c,3bd3465055c612a577a567dd295f6bfd199b3d104eb5c28849abbf753b4f8f86
BNCI2014_001,EEGConformerMini,0,4,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,TALOS_LD,BNCI2014_001|EEGConformerMini|seed0|fold4|TALOS_LD,0.3784722222222222,5.8803877212957865,0.547299761682023,576,0.18833046109485366,0.9257719839042452,"[0.3400449368661026, 0.09314103868292094, 0.42999849578076044, 0.13681552867021604]","[204, 50, 247, 75]",True,[],True,"[""diag"", ""shift""]",0.07507832013592085,0.6908248218207944,0.3500000000000001,1.5,af6c9648db3f0923367271620e2490c5a6702e0cdf6b29442199b8b149c918d5,c59f5af64c7cf11f089dcc0f7fb91a78f398e2d6a42ee89ecb771c69159da034,3e7ce17756ca1df70b6cb73d40bc55fb0789a9339a4ff944de2156f90feb5479
BNCI2014_001,EEGConformerMini,0,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,ERM_NO_ADAPT,BNCI2014_001|EEGConformerMini|seed0|fold5|ERM_NO_ADAPT,0.2604166666666667,8.25372683493965,0.6735367830024974,576,0.1693530596783242,0.9339534496691643,"[0.07744343083096443, 0.7657155981200044, 0.07911784215785064, 0.07772312889118023]","[45, 441, 46, 44]",True,[],False,[],0.0,0.0,0.0,0.0,5be77060dbd3121dc5e1f0944e719fe225e5f5cdbac62c19956f17b0599bd584,c051976af48d2f4075e5258b13681200b949d48a0b21e28f8402d2c27aaef9e6,2af411cde641110105c613c8ebb96de5aec41d95d8aa2630f6cc1d4734a8a20e
BNCI2014_001,EEGConformerMini,0,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,TTA_CONTROL_REPLAY,BNCI2014_001|EEGConformerMini|seed0|fold5|TTA_CONTROL_REPLAY,0.2604166666666667,7.766059963543087,0.6673982156146023,576,0.1877355766779696,0.9269580787745669,"[0.07826589798398173, 0.7643078951609886, 0.07923604183697154, 0.07819016501805771]","[45, 441, 46, 44]",True,[],False,[],0.09627212144942654,0.0,0.0,0.0,6aa78f180ce8d020da3a37687c09f15c387c9f35de6e4b64cd955057f89da667,c051976af48d2f4075e5258b13681200b949d48a0b21e28f8402d2c27aaef9e6,ba34755fe1d4ff20588075692b790d6d0fc5c131272d43e1035c3184eb0b05cd
BNCI2014_001,EEGConformerMini,0,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,TALOS_L,BNCI2014_001|EEGConformerMini|seed0|fold5|TALOS_L,0.26041666666666663,7.491747486573505,0.6617354836133889,576,0.20198485703303815,0.9221521502800556,"[0.09482170114236058, 0.7239177596300129, 0.09006719026587238, 0.09119334896175334]","[53, 421, 54, 48]",True,[],False,[],0.0745744489659683,0.9885713469308158,0.0,0.0,89d8291de915eaf0080d2a8e4daa85b73043588f23b173a80717c8fddb525020,f410bd7cdeaa40bf6512d813663f7fa618413500de2506283ba0d6ca715d3d3a,adbb044bd23e7bc4307813b54f967fce5050603b1c46763bebd302cca976ffb5
BNCI2014_001,EEGConformerMini,0,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,TALOS_D,BNCI2014_001|EEGConformerMini|seed0|fold5|TALOS_D,0.2725694444444444,9.654433521936955,0.6776683556564607,576,0.12000371369132418,0.9502378001009054,"[0.052731571877481204, 0.7808220892613539, 0.09590784646042579, 0.07053849240073867]","[29, 448, 57, 42]",True,[],True,"[""diag"", ""shift""]",0.0,0.0,0.3500000000000001,1.5,9cc26777d6f25635f299901f82bca82fc0f085af4dcdc410843b36ade2e08302,031584fe2c2e3ebd6a689e4f0ca1af67b0eec3cb3ed065cb7d937559c756ff35,cec84db2069d5c24a85f3d15c2caa0aaa0b506e27e8a486d2142c47b4c6188fc
BNCI2014_001,EEGConformerMini,0,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,TALOS_LD,BNCI2014_001|EEGConformerMini|seed0|fold5|TALOS_LD,0.26909722222222227,9.019566145397205,0.6784210694374055,576,0.13738978064641244,0.947518291659628,"[0.06659714172060424, 0.7501128550312486, 0.10386504241539801, 0.07942496083274925]","[39, 431, 59, 47]",True,[],True,"[""diag"", ""shift""]",0.08139112188864447,1.0600104477223873,0.3500000000000001,1.5,a2e058763aa95e13d8749bd9446dc0bc50333c333949ee70a571ea52bf9ca5b2,67bfd74d0b405096878ca3e0407cfa46814de9e887dce5f0fbf1874cd4317b76,827f600404b9811dc2d5d97282e591c86de51309d07aaa2bd3f64b609de7d1ce
BNCI2014_001,EEGConformerMini,0,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,ERM_NO_ADAPT,BNCI2014_001|EEGConformerMini|seed0|fold6|ERM_NO_ADAPT,0.2881944444444445,7.753686434492585,0.6539064074437728,576,0.14297783665397368,0.9421008518882172,"[0.561934633831771, 0.0339044298173348, 0.10146601429742166, 0.3026949220534725]","[329, 18, 57, 172]",True,[],False,[],0.0,0.0,0.0,0.0,5be77060dbd3121dc5e1f0944e719fe225e5f5cdbac62c19956f17b0599bd584,000a74cecf7bb89f128af058def66a78833976bf63079ab7b89f77d253ce2d5a,55d8e1479292489e35b7f3b18e7058229b1eb9c7aa49f810824eb9e4dd1c05ab
BNCI2014_001,EEGConformerMini,0,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,TTA_CONTROL_REPLAY,BNCI2014_001|EEGConformerMini|seed0|fold6|TTA_CONTROL_REPLAY,0.2881944444444445,7.234720604962841,0.6474159332937071,576,0.1592378434110269,0.9356103777381514,"[0.5608418622606963, 0.03442783091858451, 0.10178366531644774, 0.3029466415042712]","[329, 18, 57, 172]",True,[],False,[],0.10021154217716832,0.0,0.0,0.0,045cc12099a0bb51b6b4fb06d213a4a2afb89c3caa1ee2d32e826a0453ebfd0f,000a74cecf7bb89f128af058def66a78833976bf63079ab7b89f77d253ce2d5a,807c95f26af2c2ba3e0eb4a379eecd9fc06fb04f0c2cf11c8b616298ad95d842
BNCI2014_001,EEGConformerMini,0,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,TALOS_L,BNCI2014_001|EEGConformerMini|seed0|fold6|TALOS_L,0.2951388888888889,7.0388142825515105,0.6338525297363897,576,0.16812315176998494,0.9289914186252786,"[0.5365951377778252, 0.04223872440368582, 0.11176139335004914, 0.30940474446843996]","[313, 19, 65, 179]",True,[],False,[],0.07810649958275745,1.0719508374058875,0.0,0.0,bd09d3d24e919290dc55e8e74db8d76f53c06a985e1ff09b6904b308abf4df81,7d15d0d2fa7c30606df85866651b0a7f119d79c0a64abdb517aa8fa08db87b3f,ef5a2c86d143fca4428400c10c0e52e0bc6e6f52737220570965389c127cf559
BNCI2014_001,EEGConformerMini,0,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,TALOS_D,BNCI2014_001|EEGConformerMini|seed0|fold6|TALOS_D,0.2899305555555556,8.212609027260495,0.6561715578987828,576,0.13023830962021904,0.946102113454338,"[0.5272393281755032, 0.04138343645071992, 0.12376735623431372, 0.307609879139463]","[304, 22, 69, 181]",True,[],True,"[""diag"", ""shift""]",0.0,0.0,0.3500000000000001,1.5,75fcc79b3a26a77e5d54aeb797668f93d971ca39295889d7f3ce5d73a0871bef,85f414371eba500ac2ba952ed97b7450603af0e8697cec2e97a0370acd27632b,e1e812b4230ab26b5b1b9fb36c7d3429d32250b91b26c063b1e0652ceebbff29
BNCI2014_001,EEGConformerMini,0,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,TALOS_LD,BNCI2014_001|EEGConformerMini|seed0|fold6|TALOS_LD,0.2934027777777778,7.601989839092997,0.6428779272876675,576,0.15036722119052498,0.9359354175724725,"[0.5054204565459327, 0.05078638507991246, 0.1325260585275423, 0.31126709984661227]","[294, 28, 74, 180]",True,[],True,"[""diag"", ""shift""]",0.07982571451972505,0.9656417742675121,0.3500000000000001,1.5,666b0f38da08007c819a60224b507177f4e5c5cf63b853e6ae086af1ef94e679,ce4b285356c8cdf64590de702056dc48e3909b587bdb2325d04e2503dcdae8d8,c708afbc941b6b63422d4c8f793b6787bf26737abdc1ed59d0ba7129af0076e6
BNCI2014_001,EEGConformerMini,0,7,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,ERM_NO_ADAPT,BNCI2014_001|EEGConformerMini|seed0|fold7|ERM_NO_ADAPT,0.3177083333333333,4.422925561439354,0.5495882225681065,576,0.3307679447716625,0.8667212172565446,"[0.3922062582303909, 0.3250924082150439, 0.16260080325221543, 0.12010053030234993]","[225, 191, 93, 67]",True,[],False,[],0.0,0.0,0.0,0.0,5be77060dbd3121dc5e1f0944e719fe225e5f5cdbac62c19956f17b0599bd584,dd43e4ea8008fdc7a313324b82d92de36c751800b88397c22b2920986a5c9f12,d39303f6c3eee3fad86547ba2363bb9f2a6d8dd6c45aee77399cb6b932fa55b5
BNCI2014_001,EEGConformerMini,0,7,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,TTA_CONTROL_REPLAY,BNCI2014_001|EEGConformerMini|seed0|fold7|TTA_CONTROL_REPLAY,0.3177083333333333,4.172870816053524,0.5405509007590803,576,0.3534861321723126,0.8576178191176935,"[0.39178254118361155, 0.3245033396528378, 0.16283682492065266, 0.12087729424289817]","[225, 191, 93, 67]",True,[],False,[],0.06782044063378057,0.0,0.0,0.0,7c2b1d4418ac7be2edbae91bb021e542aa616edd1da0195dc953c6c7b2dc99a3,dd43e4ea8008fdc7a313324b82d92de36c751800b88397c22b2920986a5c9f12,9142d7744146692204d6551f602ed9f2624f8b8edaff36f3802202b1bbeac96a
BNCI2014_001,EEGConformerMini,0,7,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,TALOS_L,BNCI2014_001|EEGConformerMini|seed0|fold7|TALOS_L,0.3211805555555556,4.146757832519785,0.5361168439101134,576,0.3538342945481342,0.8567215607348322,"[0.3641799273633628, 0.32082738889272766, 0.17507902774503645, 0.13991365599887284]","[212, 190, 96, 78]",True,[],False,[],0.049484379770953324,0.4856964157544173,0.0,0.0,842628624b7529dbab35025840924c6b605b498960c00399f902fded59702f09,e1d524a2f095324ce5c457eb42a22e04aae171657613ca714af692278d1b5cc5,fb55157416a1f396a333e3bd21c0bc54d28d0abed1e8ee89bd4389ff5aa856a2
BNCI2014_001,EEGConformerMini,0,7,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,TALOS_D,BNCI2014_001|EEGConformerMini|seed0|fold7|TALOS_D,0.3333333333333333,5.497575062109011,0.5690705150004995,576,0.24207745381735352,0.902403848333833,"[0.30425652971440403, 0.34707489819023174, 0.20217065318524202, 0.14649791891012193]","[173, 199, 122, 82]",True,[],True,"[""diag"", ""shift""]",0.0,0.0,0.3500000000000001,1.5,c2b6bb38b0c3cbcedaf66e48f1ff89eee22e8216a518c361138b6f84a1b40a91,93cd677165f3ebba1d365e43053e123acda7b2ee834215b083d7af082a980b3e,e5101d6cb7fe61fdff84df5196555f3d641c0b4b27f555f244ab93b962924e28
