source_space,neighborhood,label,global_hit,within_target_hit,within_trajectory_hit,within_target_seed_hit,within_target_level_hit,within_regime_hit,best_conditioned_scope,best_conditioned_hit,best_conditioned_gain,best_mixed_scope,best_mixed_hit,best_mixed_gain,conditioned_minus_mixed_hit,conditioned_minus_mixed_gain,target_labels_diagnostic_only
leakage_only,eps_q02,primary_joint_good,1.0,1.0,0.43856349712117654,0.9629629629629629,1.0,0.7868852459016393,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
leakage_only,eps_q02,pareto_good,1.0,1.0,0.15701940642247147,1.0,1.0,0.3636363636363636,within_target,1.0,0.8629907965526881,global,1.0,0.863564668769716,0.0,-0.000573872217027982,1
leakage_only,eps_q02,preference_robust_better_candidate,1.0,1.0,0.033277176379283735,0.9629629629629629,0.9444444444444444,0.0,within_target,1.0,0.970046003320417,global,1.0,0.9700315457413249,0.0,1.4457579092130857e-05,1
leakage_only,eps_q05,primary_joint_good,1.0,1.0,0.4443651413451634,0.9629629629629629,1.0,0.5508982035928144,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
leakage_only,eps_q05,pareto_good,1.0,1.0,0.11569301825297473,1.0,1.0,0.11428571428571428,within_target,1.0,0.8629907965526881,global,1.0,0.863564668769716,0.0,-0.000573872217027982,1
leakage_only,eps_q05,preference_robust_better_candidate,1.0,1.0,0.03628177666630577,0.9259259259259259,0.9444444444444444,0.0,within_target,1.0,0.970046003320417,global,1.0,0.9700315457413249,0.0,1.4457579092130857e-05,1
leakage_only,eps_q10,primary_joint_good,1.0,1.0,0.41409585629983164,0.9629629629629629,1.0,0.2542372881355932,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
leakage_only,eps_q10,pareto_good,1.0,1.0,0.11247508151185183,1.0,1.0,0.2631578947368421,within_target,1.0,0.8629907965526881,global,1.0,0.863564668769716,0.0,-0.000573872217027982,1
leakage_only,eps_q10,preference_robust_better_candidate,1.0,0.8888888888888888,0.03703289364895159,0.8148148148148148,0.8888888888888888,0.0,within_target,0.8888888888888888,0.8589348922093059,global,1.0,0.9700315457413249,-0.11111111111111116,-0.11109665353201903,1
leakage_only,knn_10,primary_joint_good,1.0,1.0,0.32323559294893484,0.6666666666666666,0.7916666666666666,0.8478260869565218,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
leakage_only,knn_10,pareto_good,1.0,0.48148148148148157,0.0030864197530864196,0.35802469135802467,0.35846560846560843,0.0,within_target,0.48148148148148157,0.3444722780341696,global,1.0,0.863564668769716,-0.5185185185185184,-0.5190923907355465,1
leakage_only,knn_10,preference_robust_better_candidate,0.0,0.2222222222222222,0.0011757789535567313,0.07407407407407407,0.05555555555555555,0.0,within_target,0.2222222222222222,0.19226822554263928,global,0.0,-0.02996845425867508,0.2222222222222222,0.22223667980131437,1
leakage_only,knn_3,primary_joint_good,1.0,1.0,0.44365070145298896,0.9629629629629629,1.0,0.6728395061728395,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
leakage_only,knn_3,pareto_good,1.0,1.0,0.10620845204178538,1.0,1.0,0.42857142857142855,within_target,1.0,0.8629907965526881,global,1.0,0.863564668769716,0.0,-0.000573872217027982,1
leakage_only,knn_3,preference_robust_better_candidate,1.0,1.0,0.0018616500097981578,0.9629629629629629,1.0,0.0,within_target,1.0,0.970046003320417,global,1.0,0.9700315457413249,0.0,1.4457579092130857e-05,1
leakage_only,knn_5,primary_joint_good,1.0,1.0,0.35961899242128,0.8148148148148148,0.8888888888888888,0.8314606741573035,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
leakage_only,knn_5,pareto_good,1.0,0.6666666666666666,0.06748971193415639,0.48148148148148145,0.5555555555555556,0.4000000000000001,within_target,0.6666666666666666,0.5296574632193547,global,1.0,0.863564668769716,-0.33333333333333337,-0.33390720555036135,1
leakage_only,knn_5,preference_robust_better_candidate,1.0,0.2222222222222222,0.0011757789535567313,0.18518518518518517,0.2222222222222222,0.0,within_target,0.2222222222222222,0.19226822554263928,global,1.0,0.9700315457413249,-0.7777777777777778,-0.7777633201986855,1
leakage_rank,eps_q01,primary_joint_good,0.9960474308300395,0.9357533321049076,0.44880127684496696,0.7634374665020828,0.88333480323073,1.0,within_target,0.9357533321049076,0.5119720613919513,within_regime,1.0,0.5757097791798107,-0.06424666789509237,-0.06373771778785942,1
leakage_rank,eps_q01,pareto_good,0.9142857142857143,0.7719519809857595,0.16437347053433038,0.4380950222487207,0.5390134765214083,0.7731481481481483,within_target,0.7719519809857595,0.6349427775384475,global,0.9142857142857143,0.7778503830554303,-0.1423337332999548,-0.14290760551698278,1
leakage_rank,eps_q01,preference_robust_better_candidate,0.8571428571428571,0.3551502325678849,0.0332416515961607,0.14110884629427256,0.19485986083890872,0.032240133719535234,within_target,0.3551502325678849,0.325196235888302,global,0.8571428571428571,0.827174402884182,-0.5019926245749722,-0.50197816699588,1
leakage_rank,eps_q02,primary_joint_good,0.9750778816199377,1.0,0.4549268531760941,0.7984231789418644,0.9128355643332602,0.9766185996488064,within_target,1.0,0.5762187292870437,within_regime,0.9766185996488064,0.5523283788286171,0.023381400351193626,0.02389035045842658,1
leakage_rank,eps_q02,pareto_good,0.8947368421052632,0.8917748917748918,0.14910693369091305,0.509194691998764,0.5766961638258685,0.611111111111111,within_target,0.8917748917748918,0.7547656883275798,global,0.8947368421052632,0.7583015108749792,-0.002961950330371388,-0.00353582254739937,1
leakage_rank,eps_q02,preference_robust_better_candidate,0.8571428571428571,0.3573145629256177,0.03435026931014045,0.1441048405864567,0.19824909022022064,0.011140428026971563,within_target,0.3573145629256177,0.32736056624603477,global,0.8571428571428571,0.827174402884182,-0.4998282942172394,-0.4998138366381472,1
leakage_rank,eps_q05,primary_joint_good,0.9131832797427653,0.972028959794284,0.4564473952667991,0.9392446633825945,0.9687037037037037,0.8521283222591363,within_target,0.972028959794284,0.5482476890813277,global,0.9131832797427653,0.48889305892257595,0.0588456800515188,0.05935463015875175,1
leakage_rank,eps_q05,pareto_good,0.8421052631578947,0.9495884773662553,0.13770667588898072,0.8335721157149728,0.9121326204659539,0.05128205128205129,within_target,0.9495884773662553,0.8125792739189434,global,0.8421052631578947,0.7056699319276107,0.1074832142083606,0.10690934199133262,1
leakage_rank,eps_q05,preference_robust_better_candidate,0.8857142857142857,0.8927536231884058,0.03577967572202503,0.5360922947151012,0.6213507916365085,0.0,within_target,0.8927536231884058,0.8627996265088229,global,0.8857142857142857,0.8557458314556106,0.007039337474120111,0.007053795053212353,1
leakage_rank,eps_q10,primary_joint_good,0.8379629629629629,0.9214559493536334,0.488990131841034,0.9179793454082659,0.9608680064465881,0.4144891680147175,within_target_level,0.9608680064465881,0.5353765280806633,global,0.8379629629629629,0.4136727421427736,0.12290504348362519,0.12170378593788966,1
leakage_rank,eps_q10,pareto_good,0.7450980392156863,0.8262037037037038,0.11463707486123394,0.8775889748111971,0.9095548741382076,0.14691662105455208,within_target_level,0.9095548741382076,0.7718414123480536,global,0.7450980392156863,0.6086627079854023,0.16445683492252128,0.16317870436265125,1
leakage_rank,eps_q10,preference_robust_better_candidate,0.7,0.8128306878306878,0.037916095408972415,0.6963144517066086,0.7555555555555555,0.2962962962962963,within_target,0.8128306878306878,0.7828766911511049,global,0.7,0.6700315457413248,0.11283068783068784,0.11284514540978008,1
leakage_rank,knn_10,primary_joint_good,0.9621848739495799,0.881740456262391,0.33249749162828157,0.7561067019400354,0.8337333481063531,0.9502147074610843,within_target,0.881740456262391,0.4579591855494346,global,0.9621848739495799,0.5378946531293906,-0.08044441768718891,-0.07993546757995595,1
leakage_rank,knn_10,pareto_good,1.0,0.32870370370370366,0.006716859957600698,0.32345679012345674,0.439484126984127,0.0,within_target_level,0.439484126984127,0.301770665193973,global,1.0,0.863564668769716,-0.560515873015873,-0.561794003575743,1
leakage_rank,knn_10,preference_robust_better_candidate,1.0,0.1728395061728395,0.0,0.10277777777777777,0.09259259259259259,0.0,within_target,0.1728395061728395,0.14288550949325657,global,1.0,0.9700315457413249,-0.8271604938271605,-0.8271460362480683,1
leakage_rank,knn_3,primary_joint_good,0.8541076487252125,0.9077466062062215,0.45009106522184034,0.8754658149497286,0.8842118633005043,0.705180989522881,within_target,0.9077466062062215,0.48396533549326515,global,0.8541076487252125,0.4298174279050232,0.053638957481009,0.05414790758824195,1
leakage_rank,knn_3,pareto_good,0.6285714285714286,0.6208513708513709,0.08983975558049631,0.7499545721767945,0.6362854737854737,0.14444444444444446,within_target_seed,0.7499545721767945,0.6116965513246159,global,0.6285714285714286,0.4921360973411446,0.12138314360536595,0.11956045398347126,1
leakage_rank,knn_3,preference_robust_better_candidate,0.6666666666666666,0.48661616161616167,0.0013451166832809344,0.5934744268077602,0.608068783068783,0.06666666666666667,within_target_level,0.608068783068783,0.5781068031014504,global,0.6666666666666666,0.6366982124079915,-0.05859788359788365,-0.058591409306541165,1
leakage_rank,knn_5,primary_joint_good,0.9339853300733496,0.9568712363653221,0.4244271072850077,0.8512792937687896,0.8432169268143496,0.8598663522012578,within_target,0.9568712363653221,0.5330899656523658,global,0.9339853300733496,0.5096951092531603,0.022885906291972513,0.023394856399205466,1
leakage_rank,knn_5,pareto_good,0.875,0.49867724867724866,0.06585854132150429,0.5938305521638855,0.6148148148148148,0.225,within_target_level,0.6148148148148148,0.47710135302466083,global,0.875,0.738564668769716,-0.2601851851851852,-0.2614633157450552,1
leakage_rank,knn_5,preference_robust_better_candidate,1.0,0.3333333333333333,0.0005144032921810699,0.3301907968574635,0.1984126984126984,0.0,within_target,0.3333333333333333,0.3033793366537504,global,1.0,0.9700315457413249,-0.6666666666666667,-0.6666522090875745,1
rank_only,eps_q01,primary_joint_good,0.4634551495016611,0.5203877563784685,0.45231077297017164,0.4446666141416827,0.543999629378596,0.5179729448240363,within_target_level,0.543999629378596,0.11850815101267115,within_regime,0.5179729448240363,0.09368272400384703,0.026026684554559698,0.02482542700882412,1
rank_only,eps_q01,pareto_good,0.1484375,0.12911243346025955,0.14791008809788445,0.13087704088495833,0.14428592378464644,0.1148575923166087,within_trajectory,0.14791008809788445,0.010190913664642642,global,0.1484375,0.012002168769716076,-0.0005274119021155543,-0.0018112551050734338,1
rank_only,eps_q01,preference_robust_better_candidate,0.0,0.0042194092827004225,0.03337786395603068,0.021776643042697705,0.018533133143573265,0.0392156862745098,within_trajectory,0.03337786395603068,0.003180732487241468,within_regime,0.0392156862745098,0.009247232015834727,-0.0058378223184791245,-0.006066499528593259,1
rank_only,eps_q02,primary_joint_good,0.42323651452282157,0.5094829850429168,0.4484294251818793,0.523825829786399,0.5481467571504957,0.4787487620803879,within_target_level,0.5481467571504957,0.12265527878457078,within_regime,0.4787487620803879,0.05445854126019861,0.06939799507010774,0.06819673752437216,1
rank_only,eps_q02,pareto_good,0.1509433962264151,0.17243677152143974,0.152987640891981,0.15981987339375656,0.10423280423280423,0.13431669883282785,within_target,0.17243677152143974,0.03542756807412778,global,0.1509433962264151,0.014508064996131165,0.021493375295024653,0.020919503077996615,1
rank_only,eps_q02,preference_robust_better_candidate,0.0,0.05555555555555555,0.034220189671324605,0.03465908662185249,0.07853455272698996,0.044444444444444446,within_target_level,0.07853455272698996,0.04857257275965728,within_regime,0.044444444444444446,0.01447599018576937,0.034090108282545516,0.03409658257388791,1
rank_only,eps_q05,primary_joint_good,0.16,0.45582736925926987,0.4708834414849194,0.5477890064026163,0.4802860888049433,0.3534193264915419,within_target_seed,0.5477890064026163,0.12260578181719323,within_regime,0.3534193264915419,-0.0708708943286474,0.1943696799110744,0.19347667614584063,1
rank_only,eps_q05,pareto_good,0.0,0.2110536715375425,0.130563613757354,0.21762065095398433,0.18862539344995483,0.1114996114996115,within_target_seed,0.21762065095398433,0.07936263010180572,within_regime,0.1114996114996115,-0.02493571973067242,0.10612103945437283,0.10429834983247814,1
rank_only,eps_q05,preference_robust_better_candidate,0.0,0.0,0.03630014579484375,0.038920276208411805,0.057971014492753624,0.0,within_target_level,0.057971014492753624,0.028009034525420945,global,0.0,-0.02996845425867508,0.057971014492753624,0.057977488784096025,1
rank_only,eps_q10,primary_joint_good,0.0,0.29534231200897865,0.45644160719051785,0.4468563027749717,0.5796393479128082,0.3333333333333333,within_target_level,0.5796393479128082,0.15414786954688336,within_regime,0.3333333333333333,-0.09095688748685599,0.24630601457947493,0.24510475703373935,1
rank_only,eps_q10,pareto_good,0.0,0.5185185185185185,0.11903088287892209,0.19228395061728398,0.36203703703703705,0.0,within_target,0.5185185185185185,0.38150931507120656,global,0.0,-0.13643533123028392,0.5185185185185185,0.5179446463014905,1
rank_only,eps_q10,preference_robust_better_candidate,0.0,0.0,0.03755497659364762,0.0,0.041666666666666664,0.0,within_target_level,0.041666666666666664,0.011704686699333985,global,0.0,-0.02996845425867508,0.041666666666666664,0.041673140958009065,1
rank_only,knn_10,primary_joint_good,0.2,0.42184368371004316,0.27301536869891985,0.3789381038805929,0.4395193543896696,0.13333333333333333,within_target_level,0.4395193543896696,0.014027876023744723,global,0.2,-0.2242902208201893,0.2395193543896696,0.238318096843934,1
rank_only,knn_10,pareto_good,0.25,0.027777777777777776,0.0015432098765432098,0.046296296296296294,0.0,0.0,within_target_seed,0.046296296296296294,-0.09196172455588232,global,0.25,0.11356466876971608,-0.20370370370370372,-0.2055263933255984,1
rank_only,knn_10,preference_robust_better_candidate,0.0,0.0,0.0,0.0,0.0,0.0,within_target,0.0,-0.029953996679582928,global,0.0,-0.02996845425867508,0.0,1.4457579092151673e-05,1
rank_only,knn_3,primary_joint_good,0.49743589743589745,0.5441261325652464,0.4241764193195646,0.5458990307886173,0.605779489745265,0.5575353340541384,within_target_level,0.605779489745265,0.18028801137934009,within_regime,0.5575353340541384,0.13324511323394905,0.04824415569112661,0.04704289814539103,1
rank_only,knn_3,pareto_good,0.18181818181818182,0.40598290598290593,0.048838918283362724,0.1610710277376944,0.2313331729998397,0.19999999999999998,within_target,0.40598290598290593,0.26897370253559394,within_regime,0.19999999999999998,0.06356466876971606,0.20598290598290594,0.20540903376587788,1
rank_only,knn_3,preference_robust_better_candidate,0.0,0.0,0.0002469135802469136,0.046296296296296294,0.04783950617283951,0.0,within_target_level,0.04783950617283951,0.01787752620550683,global,0.0,-0.02996845425867508,0.04783950617283951,0.04784598046418191,1
rank_only,knn_5,primary_joint_good,0.5357142857142857,0.5912917608396333,0.34675943752149113,0.5108917167268625,0.5474793986744891,0.6058064516129033,within_target,0.5912917608396333,0.16751049012667696,within_regime,0.6058064516129033,0.18151623079271395,-0.014514690773269945,-0.014005740666036992,1
rank_only,knn_5,pareto_good,0.0,0.15600448933782265,0.010199882422104643,0.09085593368892896,0.06986531986531987,0.05555555555555555,within_target,0.15600448933782265,0.018995285890510694,within_regime,0.05555555555555555,-0.08087977567472837,0.1004489337822671,0.09987506156523906,1
rank_only,knn_5,preference_robust_better_candidate,0.0,0.0,0.0002469135802469136,0.012345679012345678,0.0,0.0,within_target_seed,0.012345679012345678,-0.01774594778941874,global,0.0,-0.02996845425867508,0.012345679012345678,0.01222250646925634,1
rank_risk,eps_q01,primary_joint_good,1.0,0.8433916921103876,0.4453201302139772,0.6536538367639189,0.7759597450470255,1.0,within_target,0.8433916921103876,0.4196104213974312,global,1.0,0.5757097791798107,-0.15660830788961244,-0.1560993577823795,1
rank_risk,eps_q01,pareto_good,0.9696969696969697,0.7025420902896151,0.13930542172349386,0.37971937511922355,0.5106117820761892,0.2222222222222222,within_target,0.7025420902896151,0.5655328868423032,global,0.9696969696969697,0.8332616384666858,-0.2671548794073546,-0.2677287516243826,1
rank_risk,eps_q01,preference_robust_better_candidate,1.0,0.3578663184644499,0.03239783051174626,0.14080371406061595,0.1953275666728308,0.031728498225385406,within_target,0.3578663184644499,0.32791232178486696,global,1.0,0.9700315457413249,-0.6421336815355501,-0.6421192239564579,1
rank_risk,eps_q02,primary_joint_good,1.0,0.9378109452736317,0.45203953318588735,0.7618012718095473,0.8847967915348236,1.0,within_target,0.9378109452736317,0.5140296745606754,global,1.0,0.5757097791798107,-0.062189054726368265,-0.06168010461913531,1
rank_risk,eps_q02,pareto_good,0.9487179487179487,0.7896632820303938,0.14449645113987306,0.4409553454098977,0.553396452807723,0.38888888888888884,within_target,0.7896632820303938,0.6526540785830819,global,0.9487179487179487,0.8122826174876647,-0.15905466668755486,-0.15962853890458284,1
rank_risk,eps_q02,preference_robust_better_candidate,1.0,0.4661720868055295,0.033583774707415956,0.17790924827378593,0.2504688910074546,0.03246948199213203,within_target,0.4661720868055295,0.4362180901259466,global,1.0,0.9700315457413249,-0.5338279131944705,-0.5338134556153783,1
rank_risk,eps_q05,primary_joint_good,0.9980769230769231,1.0,0.4596383144564571,0.940675188462799,0.9667260843731432,0.9597467209407508,within_target,1.0,0.5762187292870437,global,0.9980769230769231,0.5737867022567338,0.0019230769230769162,0.002432027030309869,1
rank_risk,eps_q05,pareto_good,0.9826086956521739,1.0,0.14899817026799372,0.8106796607121362,0.9024290430601299,0.0,within_target,1.0,0.8629907965526881,global,0.9826086956521739,0.84617336442189,0.017391304347826098,0.016817432130798116,1
rank_risk,eps_q05,preference_robust_better_candidate,1.0,0.8925318761384334,0.03558961181722083,0.3967152491047944,0.5728779988743165,0.0,within_target,0.8925318761384334,0.8625778794588506,global,1.0,0.9700315457413249,-0.10746812386156657,-0.10745366628247432,1
rank_risk,eps_q10,primary_joint_good,0.8562691131498471,0.9309326622788296,0.45923380174846523,0.9129430330485794,0.9448592282893653,0.44205157515139143,within_target_level,0.9448592282893653,0.5193677499234404,global,0.8562691131498471,0.4319788923296578,0.0885901151395182,0.08738885759378257,1
rank_risk,eps_q10,pareto_good,0.7752808988764045,0.864341784876738,0.12479182602091822,0.8990186427337711,0.908919629752963,0.17396638449270027,within_target_level,0.908919629752963,0.771206167962809,global,0.7752808988764045,0.6388455676461205,0.13363873087655853,0.1323606003166885,1
rank_risk,eps_q10,preference_robust_better_candidate,0.8,0.8765432098765432,0.03707288114799594,0.7355555555555555,0.7268518518518517,0.0,within_target,0.8765432098765432,0.8465892131969603,global,0.8,0.7700315457413249,0.07654320987654317,0.07655766745563541,1
rank_risk,knn_10,primary_joint_good,0.9748953974895398,0.9247968206301541,0.37331293500525814,0.7412698412698412,0.9271375179977331,0.9645833333333332,within_target_level,0.9271375179977331,0.5016460396318083,global,0.9748953974895398,0.5506051766693505,-0.047757879491806654,-0.04895913703754218,1
rank_risk,knn_10,pareto_good,0.3333333333333333,0.5833333333333334,0.014814814814814817,0.3732323232323232,0.4722222222222222,0.0,within_target,0.5833333333333334,0.44632412988602144,global,0.3333333333333333,0.1968980021030494,0.25000000000000006,0.24942612778297205,1
rank_risk,knn_10,preference_robust_better_candidate,0.0,0.0,0.0,0.024691358024691357,0.030555555555555558,0.024691358024691357,within_target_level,0.030555555555555558,0.0005935755882228791,within_regime,0.024691358024691357,-0.00527709623398372,0.005864197530864201,0.005870671822206599,1
rank_risk,knn_3,primary_joint_good,0.8926701570680629,0.9240660689635684,0.520686305657984,0.8826390871217845,0.9020385238165828,0.6987506825349068,within_target,0.9240660689635684,0.500284798250612,global,0.8926701570680629,0.46837993624787355,0.0313959118955055,0.031904862002738454,1
rank_risk,knn_3,pareto_good,0.7,0.732064232064232,0.10415686850872037,0.7506210082964471,0.6419869279518403,0.16666666666666666,within_target_seed,0.7506210082964471,0.6123629874442684,global,0.7,0.563564668769716,0.05062100829644711,0.04879831867455242,1
rank_risk,knn_3,preference_robust_better_candidate,0.0,0.4279008029008029,0.0011503928170594835,0.5372134038800706,0.5478327228327228,0.0,within_target_level,0.5478327228327228,0.5178707428653901,global,0.0,-0.02996845425867508,0.5478327228327228,0.5478391971240653,1
rank_risk,knn_5,primary_joint_good,0.9431072210065645,0.8562437539757547,0.45844418868809644,0.8211351919685254,0.9181541539060564,0.8710974628939093,within_target_level,0.9181541539060564,0.4926626755401315,global,0.9431072210065645,0.5188170001863752,-0.024953067100508153,-0.026154324646243732,1
rank_risk,knn_5,pareto_good,0.7368421052631579,0.9285714285714286,0.07624458874458874,0.6310394040657199,0.628968253968254,0.0,within_target,0.9285714285714286,0.7915622251241167,global,0.7368421052631579,0.6004067740328739,0.19172932330827075,0.19115545109124277,1
rank_risk,knn_5,preference_robust_better_candidate,0.14285714285714285,0.07948717948717948,0.0002805836139169473,0.2074074074074074,0.12962962962962965,0.10317460317460318,within_target_seed,0.2074074074074074,0.177315780605643,global,0.14285714285714285,0.11288868859846776,0.06455026455026455,0.06442709200717522,1
risk_only,eps_q01,primary_joint_good,1.0,1.0,0.450319518909018,0.9629629629629629,1.0,1.0,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
risk_only,eps_q01,pareto_good,1.0,1.0,0.14076143235446992,1.0,1.0,0.6666666666666666,within_target,1.0,0.8629907965526881,global,1.0,0.863564668769716,0.0,-0.000573872217027982,1
risk_only,eps_q01,preference_robust_better_candidate,1.0,1.0,0.03260070062669859,0.9629629629629629,1.0,0.031959629941127,within_target,1.0,0.970046003320417,global,1.0,0.9700315457413249,0.0,1.4457579092130857e-05,1
risk_only,eps_q02,primary_joint_good,1.0,1.0,0.4533771226607484,0.9629629629629629,1.0,1.0,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
