group_scope,source_space,neighborhood,neighborhood_kind,neighborhood_value,label,n_groups,mean_n_candidates,mean_group_base_rate,mean_neighbor_count,mean_empty_neighborhood_fraction,mean_local_purity,mean_max_local_purity,mean_conditional_entropy_bits,mean_local_bayes_top1_hit,mean_random_top1_baseline,mean_local_bayes_gain_vs_random,mean_local_bayes_enrichment,mean_c47_actual_strict_source_top1_hit,mean_gap_vs_c47_actual_top1,target_labels_diagnostic_only
global,leakage_only,eps_q05,epsilon,0.03778895837186143,preference_robust_better_candidate,1,3804.0,0.02996845425867508,7.900630914826499,0.0,0.03000678758747254,1.0,0.025353486609729445,1.0,0.02996845425867508,0.9700315457413249,33.368421052631575,0.0,1.0,1
global,leakage_only,eps_q10,epsilon,0.1498723513890061,preference_robust_better_candidate,1,3804.0,0.02996845425867508,36.86435331230284,0.0,0.028014104535662273,1.0,0.08690805770893013,1.0,0.02996845425867508,0.9700315457413249,33.368421052631575,0.0,1.0,1
global,leakage_only,knn_10,knn,10,preference_robust_better_candidate,1,3804.0,0.02996845425867508,10.0,0.0,0.031545741324921134,0.8,0.09025401011490804,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,0.0,1
global,leakage_only,knn_3,knn,3,preference_robust_better_candidate,1,3804.0,0.02996845425867508,3.0,0.0,0.02917981072555205,1.0,0.05141877304248325,1.0,0.02996845425867508,0.9700315457413249,33.368421052631575,0.0,1.0,1
global,leakage_only,knn_5,knn,5,preference_robust_better_candidate,1,3804.0,0.02996845425867508,5.0,0.0,0.028548895899053628,1.0,0.05436710741820305,1.0,0.02996845425867508,0.9700315457413249,33.368421052631575,0.0,1.0,1
global,leakage_rank,eps_q01,epsilon,0.013725785898876791,primary_joint_good,1,3804.0,0.4242902208201893,0.47213459516298634,0.8456887486855941,0.42932070715740817,1.0,0.8333779725296137,0.9960474308300395,0.4242902208201893,0.5717572100098502,2.347561602774145,0.0,0.9960474308300395,1
global,leakage_rank,eps_q02,epsilon,0.024647781281230786,primary_joint_good,1,3804.0,0.4242902208201893,1.0436382754994742,0.7833859095688749,0.4284282585156205,1.0,0.7767345208506431,0.9750778816199377,0.4242902208201893,0.5507876607997484,2.2981389477585146,0.0,0.9750778816199377,1
global,leakage_rank,eps_q05,epsilon,0.0721181236321331,primary_joint_good,1,3804.0,0.4242902208201893,3.715036803364879,0.5770241850683491,0.43238933301457594,1.0,0.6009650592615687,0.9131832797427653,0.4242902208201893,0.48889305892257595,2.1522609641520933,0.0,0.9131832797427653,1
global,leakage_rank,eps_q10,epsilon,0.34259135004506114,primary_joint_good,1,3804.0,0.4242902208201893,28.92744479495268,0.035226077812828605,0.42580373209302336,1.0,0.699849780727617,0.8379629629629629,0.4242902208201893,0.4136727421427736,1.9749759052733027,0.0,0.8379629629629629,1
global,leakage_rank,knn_10,knn,10,primary_joint_good,1,3804.0,0.4242902208201893,10.0,0.0,0.42644584647739225,1.0,0.7070634336753987,0.9621848739495799,0.4242902208201893,0.5378946531293906,2.2677517103495672,0.0,0.9621848739495799,1
global,leakage_rank,knn_3,knn,3,primary_joint_good,1,3804.0,0.4242902208201893,3.0,0.0,0.42797055730809674,1.0,0.45480266860111956,0.8541076487252125,0.4242902208201893,0.4298174279050232,2.013026949040092,0.0,0.8541076487252125,1
global,leakage_rank,knn_5,knn,5,primary_joint_good,1,3804.0,0.4242902208201893,5.0,0.0,0.42476340694006315,1.0,0.584210457011753,0.9339853300733496,0.4242902208201893,0.5096951092531603,2.2012888448568906,0.0,0.9339853300733496,1
global,leakage_rank,eps_q01,epsilon,0.013725785898876791,pareto_good,1,3804.0,0.13643533123028392,0.47213459516298634,0.8456887486855941,0.12999050275742252,1.0,0.49543723947483453,0.9142857142857143,0.13643533123028392,0.7778503830554303,6.701238645747315,1.0,-0.08571428571428574,1
global,leakage_rank,eps_q02,epsilon,0.024647781281230786,pareto_good,1,3804.0,0.13643533123028392,1.0436382754994742,0.7833859095688749,0.1276105181562642,1.0,0.46825928478196843,0.8947368421052632,0.13643533123028392,0.7583015108749792,6.5579555825981135,1.0,-0.10526315789473684,1
global,leakage_rank,eps_q05,epsilon,0.0721181236321331,pareto_good,1,3804.0,0.13643533123028392,3.715036803364879,0.5770241850683491,0.13320722942865695,1.0,0.3617920172083568,0.8421052631578947,0.13643533123028392,0.7056699319276107,6.172193489504107,1.0,-0.1578947368421053,1
global,leakage_rank,eps_q10,epsilon,0.34259135004506114,pareto_good,1,3804.0,0.13643533123028392,28.92744479495268,0.035226077812828605,0.139072482920605,1.0,0.4020729425632552,0.7450980392156863,0.13643533123028392,0.6086627079854023,5.461181004193585,1.0,-0.2549019607843137,1
global,leakage_rank,knn_10,knn,10,pareto_good,1,3804.0,0.13643533123028392,10.0,0.0,0.1383280757097792,1.0,0.4190444310990199,1.0,0.13643533123028392,0.863564668769716,7.329479768786126,1.0,0.0,1
global,leakage_rank,knn_3,knn,3,pareto_good,1,3804.0,0.13643533123028392,3.0,0.0,0.13932702418506834,1.0,0.254438435618673,0.6285714285714286,0.13643533123028392,0.4921360973411446,4.607101568951279,1.0,-0.37142857142857144,1
global,leakage_rank,knn_5,knn,5,pareto_good,1,3804.0,0.13643533123028392,5.0,0.0,0.13859095688748688,1.0,0.3353188812221241,0.875,0.13643533123028392,0.738564668769716,6.41329479768786,1.0,-0.125,1
global,leakage_rank,eps_q01,epsilon,0.013725785898876791,preference_robust_better_candidate,1,3804.0,0.02996845425867508,0.47213459516298634,0.8456887486855941,0.0274470340037218,1.0,0.16478696025524248,0.8571428571428571,0.02996845425867508,0.827174402884182,28.601503759398494,0.0,0.8571428571428571,1
global,leakage_rank,eps_q02,epsilon,0.024647781281230786,preference_robust_better_candidate,1,3804.0,0.02996845425867508,1.0436382754994742,0.7833859095688749,0.026048718986378824,1.0,0.15357150991533156,0.8571428571428571,0.02996845425867508,0.827174402884182,28.601503759398494,0.0,0.8571428571428571,1
global,leakage_rank,eps_q05,epsilon,0.0721181236321331,preference_robust_better_candidate,1,3804.0,0.02996845425867508,3.715036803364879,0.5770241850683491,0.02918544340955266,1.0,0.12084021405201818,0.8857142857142857,0.02996845425867508,0.8557458314556106,29.55488721804511,0.0,0.8857142857142857,1
global,leakage_rank,eps_q10,epsilon,0.34259135004506114,preference_robust_better_candidate,1,3804.0,0.02996845425867508,28.92744479495268,0.035226077812828605,0.030571542011121545,1.0,0.08961203376252111,0.7,0.02996845425867508,0.6700315457413248,23.357894736842102,0.0,0.7,1
global,leakage_rank,knn_10,knn,10,preference_robust_better_candidate,1,3804.0,0.02996845425867508,10.0,0.0,0.028601472134595168,0.6,0.1029159940676419,1.0,0.02996845425867508,0.9700315457413249,33.368421052631575,0.0,1.0,1
global,leakage_rank,knn_3,knn,3,preference_robust_better_candidate,1,3804.0,0.02996845425867508,3.0,0.0,0.030318962495618645,1.0,0.06276469948847721,0.6666666666666666,0.02996845425867508,0.6366982124079915,22.245614035087716,0.0,0.6666666666666666,1
global,leakage_rank,knn_5,knn,5,preference_robust_better_candidate,1,3804.0,0.02996845425867508,5.0,0.0,0.030073606729758152,1.0,0.08329067658601082,1.0,0.02996845425867508,0.9700315457413249,33.368421052631575,0.0,1.0,1
global,rank_only,eps_q01,epsilon,0.0015776773858283371,primary_joint_good,1,3804.0,0.4242902208201893,2.8848580441640377,0.15036803364879076,0.42775760314967937,1.0,0.5311198037031989,0.4634551495016611,0.4242902208201893,0.03916492868147181,1.0923069322827255,0.0,0.4634551495016611,1
global,rank_only,eps_q02,epsilon,0.003482576102854704,primary_joint_good,1,3804.0,0.4242902208201893,6.256572029442692,0.04968454258675079,0.4291997893344587,1.0,0.7043349793408229,0.42323651452282157,0.4242902208201893,-0.0010537062973677291,0.9975165435221891,0.0,0.42323651452282157,1
global,rank_only,eps_q05,epsilon,0.01542488137453127,primary_joint_good,1,3804.0,0.4242902208201893,26.68559411146162,0.009200841219768665,0.4265291765620859,1.0,0.8868547690062875,0.16,0.4242902208201893,-0.26429022082018927,0.3771003717472119,0.0,0.16,1
global,rank_only,eps_q10,epsilon,0.07679219616459493,primary_joint_good,1,3804.0,0.4242902208201893,124.63091482649843,0.001840168243953733,0.42561982039502755,1.0,0.9349710876268016,0.0,0.4242902208201893,-0.4242902208201893,0.0,0.0,0.0,1
global,rank_only,knn_10,knn,10,primary_joint_good,1,3804.0,0.4242902208201893,10.0,0.0,0.42255520504731864,1.0,0.8502833053572721,0.2,0.4242902208201893,-0.2242902208201893,0.47137546468401487,0.0,0.2,1
global,rank_only,knn_3,knn,3,primary_joint_good,1,3804.0,0.4242902208201893,3.0,0.0,0.4213985278654048,1.0,0.6117144173223126,0.49743589743589745,0.4242902208201893,0.07314567661570814,1.1723953865217804,0.0,0.49743589743589745,1
global,rank_only,knn_5,knn,5,primary_joint_good,1,3804.0,0.4242902208201893,5.0,0.0,0.42691903259726605,1.0,0.7577478808970326,0.5357142857142857,0.4242902208201893,0.1114240648940964,1.2626128518321826,0.0,0.5357142857142857,1
global,rank_only,eps_q01,epsilon,0.0015776773858283371,pareto_good,1,3804.0,0.13643533123028392,2.8848580441640377,0.15036803364879076,0.1356716152947827,1.0,0.2932910683942843,0.1484375,0.13643533123028392,0.012002168769716076,1.0879696531791907,1.0,-0.8515625,1
global,rank_only,eps_q02,epsilon,0.003482576102854704,pareto_good,1,3804.0,0.13643533123028392,6.256572029442692,0.04968454258675079,0.13729215463266006,1.0,0.3758051761906138,0.1509433962264151,0.13643533123028392,0.014508064996131165,1.1063365688733775,1.0,-0.8490566037735849,1
global,rank_only,eps_q05,epsilon,0.01542488137453127,pareto_good,1,3804.0,0.13643533123028392,26.68559411146162,0.009200841219768665,0.13785201682737955,1.0,0.5133524487167401,0.0,0.13643533123028392,-0.13643533123028392,0.0,1.0,-1.0,1
global,rank_only,eps_q10,epsilon,0.07679219616459493,pareto_good,1,3804.0,0.13643533123028392,124.63091482649843,0.001840168243953733,0.13655925269587973,0.43137254901960786,0.5491089395865206,0.0,0.13643533123028392,-0.13643533123028392,0.0,1.0,-1.0,1
global,rank_only,knn_10,knn,10,pareto_good,1,3804.0,0.13643533123028392,10.0,0.0,0.1357781282860147,0.7,0.47069564928343893,0.25,0.13643533123028392,0.11356466876971608,1.8323699421965316,1.0,-0.75,1
global,rank_only,knn_3,knn,3,pareto_good,1,3804.0,0.13643533123028392,3.0,0.0,0.1376621100595864,1.0,0.3174445377974905,0.18181818181818182,0.13643533123028392,0.0453828505878979,1.3326326852338413,1.0,-0.8181818181818181,1
global,rank_only,knn_5,knn,5,pareto_good,1,3804.0,0.13643533123028392,5.0,0.0,0.13617245005257625,1.0,0.39364471231457265,0.0,0.13643533123028392,-0.13643533123028392,0.0,1.0,-1.0,1
global,rank_only,eps_q01,epsilon,0.0015776773858283371,preference_robust_better_candidate,1,3804.0,0.02996845425867508,2.8848580441640377,0.15036803364879076,0.03222836954277709,1.0,0.08473875278421132,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,0.0,1
global,rank_only,eps_q02,epsilon,0.003482576102854704,preference_robust_better_candidate,1,3804.0,0.02996845425867508,6.256572029442692,0.04968454258675079,0.03136899866216092,1.0,0.102051244175575,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,0.0,1
global,rank_only,eps_q05,epsilon,0.01542488137453127,preference_robust_better_candidate,1,3804.0,0.02996845425867508,26.68559411146162,0.009200841219768665,0.030657041343861425,0.5,0.1545055929620315,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,0.0,1
global,rank_only,eps_q10,epsilon,0.07679219616459493,preference_robust_better_candidate,1,3804.0,0.02996845425867508,124.63091482649843,0.001840168243953733,0.029987558747023982,0.125,0.1803580718995075,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,0.0,1
global,rank_only,knn_10,knn,10,preference_robust_better_candidate,1,3804.0,0.02996845425867508,10.0,0.0,0.030573080967402737,0.3,0.13313621199609715,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,0.0,1
global,rank_only,knn_3,knn,3,preference_robust_better_candidate,1,3804.0,0.02996845425867508,3.0,0.0,0.031545741324921134,0.6666666666666666,0.08473234430944422,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,0.0,1
global,rank_only,knn_5,knn,5,preference_robust_better_candidate,1,3804.0,0.02996845425867508,5.0,0.0,0.028391167192429023,0.4,0.09763350500044518,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,0.0,1
global,rank_risk,eps_q01,epsilon,0.008378019510584195,primary_joint_good,1,3804.0,0.4242902208201893,0.4048370136698212,0.8930073606729758,0.42305832810888105,1.0,0.8781809749060564,1.0,0.4242902208201893,0.5757097791798107,2.356877323420074,0.0,1.0,1
global,rank_risk,eps_q02,epsilon,0.013781377493962084,primary_joint_good,1,3804.0,0.4242902208201893,0.844900105152471,0.8501577287066246,0.42669678604955114,1.0,0.8360427650415619,1.0,0.4242902208201893,0.5757097791798107,2.356877323420074,0.0,1.0,1
global,rank_risk,eps_q05,epsilon,0.05129695965569682,primary_joint_good,1,3804.0,0.4242902208201893,3.305993690851735,0.6898002103049422,0.43755835018807565,1.0,0.6867314157133759,0.9980769230769231,0.4242902208201893,0.5737867022567338,2.3523448670288816,0.0,0.9980769230769231,1
global,rank_risk,eps_q10,epsilon,0.3554688303888576,primary_joint_good,1,3804.0,0.4242902208201893,33.53049421661409,0.0473186119873817,0.4216803885915838,1.0,0.6423158465329621,0.8562691131498471,0.4242902208201893,0.4319788923296578,2.0181212555278925,0.0,0.8562691131498471,1
global,rank_risk,knn_10,knn,10,primary_joint_good,1,3804.0,0.4242902208201893,10.0,0.0,0.4216876971608833,1.0,0.6976776769702024,0.9748953974895398,0.4242902208201893,0.5506051766693505,2.297708855049696,0.0,0.9748953974895398,1
global,rank_risk,knn_3,knn,3,primary_joint_good,1,3804.0,0.4242902208201893,3.0,0.0,0.4199964949176305,1.0,0.42100629195347794,0.8926701570680629,0.4242902208201893,0.46837993624787355,2.1039140504875533,0.0,0.8926701570680629,1
global,rank_risk,knn_5,knn,5,primary_joint_good,1,3804.0,0.4242902208201893,5.0,0.0,0.41924290220820193,1.0,0.5592307729527815,0.9431072210065645,0.4242902208201893,0.5188170001863752,2.2227880227440964,0.0,0.9431072210065645,1
global,rank_risk,eps_q01,epsilon,0.008378019510584195,pareto_good,1,3804.0,0.13643533123028392,0.4048370136698212,0.8930073606729758,0.13103859626426775,1.0,0.5142899843126665,0.9696969696969697,0.13643533123028392,0.8332616384666858,7.107374321247153,1.0,-0.030303030303030276,1
global,rank_risk,eps_q02,epsilon,0.013781377493962084,pareto_good,1,3804.0,0.13643533123028392,0.844900105152471,0.8501577287066246,0.12870352534308294,1.0,0.4917476421733681,0.9487179487179487,0.13643533123028392,0.8122826174876647,6.953609011412479,1.0,-0.05128205128205132,1
global,rank_risk,eps_q05,epsilon,0.05129695965569682,pareto_good,1,3804.0,0.13643533123028392,3.305993690851735,0.6898002103049422,0.1334022438949012,1.0,0.41026865677132196,0.9826086956521739,0.13643533123028392,0.84617336442189,7.202010555415933,1.0,-0.017391304347826098,1
global,rank_risk,eps_q10,epsilon,0.3554688303888576,pareto_good,1,3804.0,0.13643533123028392,33.53049421661409,0.0473186119873817,0.1291410089364007,1.0,0.33382129167078683,0.7752808988764045,0.13643533123028392,0.6388455676461205,5.68240566344093,1.0,-0.2247191011235955,1
global,rank_risk,knn_10,knn,10,pareto_good,1,3804.0,0.13643533123028392,10.0,0.0,0.13761829652996846,0.9,0.40598801850690647,0.3333333333333333,0.13643533123028392,0.1968980021030494,2.4431599229287086,1.0,-0.6666666666666667,1
global,rank_risk,knn_3,knn,3,pareto_good,1,3804.0,0.13643533123028392,3.0,0.0,0.13380651945320715,1.0,0.23391920693974774,0.7,0.13643533123028392,0.563564668769716,5.130635838150289,1.0,-0.30000000000000004,1
global,rank_risk,knn_5,knn,5,pareto_good,1,3804.0,0.13643533123028392,5.0,0.0,0.1353312302839117,1.0,0.3160332598301343,0.7368421052631579,0.13643533123028392,0.6004067740328739,5.400669303316093,1.0,-0.26315789473684215,1
global,rank_risk,eps_q01,epsilon,0.008378019510584195,preference_robust_better_candidate,1,3804.0,0.02996845425867508,0.4048370136698212,0.8930073606729758,0.028339337307234286,1.0,0.17345206380656283,1.0,0.02996845425867508,0.9700315457413249,33.368421052631575,0.0,1.0,1
global,rank_risk,eps_q02,epsilon,0.013781377493962084,preference_robust_better_candidate,1,3804.0,0.02996845425867508,0.844900105152471,0.8501577287066246,0.02758096242706498,1.0,0.16512922412435216,1.0,0.02996845425867508,0.9700315457413249,33.368421052631575,0.0,1.0,1
global,rank_risk,eps_q05,epsilon,0.05129695965569682,preference_robust_better_candidate,1,3804.0,0.02996845425867508,3.305993690851735,0.6898002103049422,0.027737177701041903,1.0,0.13601507330759116,1.0,0.02996845425867508,0.9700315457413249,33.368421052631575,0.0,1.0,1
global,rank_risk,eps_q10,epsilon,0.3554688303888576,preference_robust_better_candidate,1,3804.0,0.02996845425867508,33.53049421661409,0.0473186119873817,0.02838721031538952,1.0,0.09266086900452906,0.8,0.02996845425867508,0.7700315457413249,26.694736842105264,0.0,0.8,1
global,rank_risk,knn_10,knn,10,preference_robust_better_candidate,1,3804.0,0.02996845425867508,10.0,0.0,0.025709779179810724,0.5,0.09705187811776343,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,0.0,1
global,rank_risk,knn_3,knn,3,preference_robust_better_candidate,1,3804.0,0.02996845425867508,3.0,0.0,0.02584998247458815,1.0,0.054798410707247405,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,0.0,1
global,rank_risk,knn_5,knn,5,preference_robust_better_candidate,1,3804.0,0.02996845425867508,5.0,0.0,0.026288117770767613,0.6,0.07524118097810711,0.14285714285714285,0.02996845425867508,0.11288868859846776,4.7669172932330826,0.0,0.14285714285714285,1
global,risk_only,eps_q01,epsilon,0.004126726070289123,primary_joint_good,1,3804.0,0.4242902208201893,2.7003154574132493,0.0,0.4242902208201893,1.0,0.0,1.0,0.4242902208201893,0.5757097791798107,2.356877323420074,0.0,1.0,1
