dataset,target_subject,source_seed,hardware_group,slurm_array_job_id,slurm_array_task_id,raw_path,raw_sha256,stdout_path,stdout_sha256,stdout_status,stderr_path,stderr_sha256,stderr_status,source_model_sha256,p9_reference_source_model_sha256,p9_state_hash_matches_actual,source_checkpoint_file_sha256,status
BNCI2014_001,4,1,V100,893448,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target4_seed1.json,cd59172153d82cd7b280f16614dc47d57ba41692f02e0f2ebb952588a940a18b,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.out,93f12447185005d0ae9e1034ae7fffd0864fde07c5fc5dd26094467c2688f1b1,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,760e5fd57edb1d9567b0411905cd1f9eb8e0adc48bd06fb674387e7db34d675f,c0d3b32968996abd63addd51756e74be80564dcc12c340b1b4eb1c60ed1e3dec,False,98a128ea9538e9679290074e89289449ebd441c35212e14328630231a2f3a707,pass
BNCI2014_001,4,2,V100,893448,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target4_seed2.json,bbd087cc3e19bd77d8a60b4b15d9f548179714a3256e20da5395cfa48d7e06c5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.out,b296f7c92e62b710bf7a5a57af2c74bdbad97874431ed924928eae8df24c4dcc,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,d010f0991816251ffe5eb0d1c18b6ed37758ef2f37fd8d7437e8357b5af9a7b3,359085e06589c3e2d948de33ed553798d8f46bb03e34d2048b49171557895eb7,False,b358dc45c807f33a1cfdb4259e87da51829b5a3b9670d73a41ff6e57d32f3f1e,pass
BNCI2014_001,5,0,V100,893456,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target5_seed0.json,0592ac46e7ede75fb0c88183cbea23072817b8a93eee79ccc2c4ca38eef747e9,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.out,68cc2c32dad021d13f20c2b0afc5e258b2d4330c6bc4e765f7a3a39a4ace077d,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,4b79e290dde45f9eaf2a6f76a36ad1980586b544a17834ef624787a54a2dfd01,73719d70c7bf765d344784dc62e2bef8164f2c350834059a6e5b1e78e145bbc6,False,326a34d47add8ad5fc523e1a3c444dfda05891708078c173367b5f5039521039,pass
BNCI2014_001,5,1,V100,893448,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target5_seed1.json,f52c2418a79a359fd5485e7c5d3392ae8adf48dea858073b68e8cdfd0482adf2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.out,b8313c7911f318cbadf37c823512cb0f14f883b9b0b6a8f6e55717b79cc0c8fa,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,06e8cfe6a832c64d51bf26cbd73a8817dafced28ae2257bd5ec265d1119f6383,79326ea51075ae885e37132db45fd1c15c91a926d980096bd6cc12d7a921bb8f,False,2d292ee41b30cffc6c4aeb3d28234aee670d8fb9f7704a043832feee19940f2f,pass
BNCI2014_001,5,2,V100,893448,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target5_seed2.json,482120625e1eb262753a1a0462c05fa1a7c892f4a78072dcfb864422904e2cb4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.out,eb226513fc8feccfb1b11b491537d6affea5a84c23f31464fe64ee85373f0fac,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,acec7a58b755b17a87796b29fdd3f9a8a4f9104bfa32bd9b839cc8dc695074a3,30d28f839bd4e29e627c604bea98df4d0a8ba615d8e6ca6533873715ecfef90e,False,aaa82818a5c976ac9c834ea8d3b58e273757d6042c38b089d1f79f7acdf3cec1,pass
BNCI2014_001,6,0,V100,893448,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target6_seed0.json,625806690d35ea769221bcbad396cab01bb49e5ed135d48d07eb6543e15b8e79,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.out,3005f8dcd1ea9d1c229cc3da6cd5730c625110c676a8481efe08b37ff2d9e3b3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,3de0f29f10685eb23ae1940f22f5f6278f8d282e5ed36037ada2a4868f74a45b,b065ee2f21b8bca942f22b49ea3cf1012e6bd5b9c7a9fa91eb1a195ddd3f7f23,False,9817fc77bf4be378a47acc4b7de1a4304f2697575facd51820554cf59105bb00,pass
BNCI2014_001,6,1,V100,893448,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target6_seed1.json,551ddf5a84dd4fd27e842343f8c41b05a95c6843181a98743b26743cfcad2959,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.out,93f12447185005d0ae9e1034ae7fffd0864fde07c5fc5dd26094467c2688f1b1,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,56c10c97d8831cc5219c0c207c54a0e17f80f98a68dc1898b4ed2c8c959c56b7,57f13ceaba5110530ef805fd07f3529d9c4b6e6cebbc6f3fd89668200ee78f27,False,91fe58e961a8ed9e145e3f275edfdf7965205a7620315564db8391961d67981b,pass
BNCI2014_001,6,2,V100,893448,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target6_seed2.json,9ade5837c3ab87febe8b9716ca9e5a34b1088de28f1ea4e26a589020a2550f5c,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.out,b296f7c92e62b710bf7a5a57af2c74bdbad97874431ed924928eae8df24c4dcc,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,7121b68ae1b7e733dbae6d0c0a6fcebf0f88497d8868c407cbca4b23005b9728,68fd8325849416e11bec8b2a492d77a0126a8b481fd30208623dfec947f9fe32,False,96033e862edb1e0f99ef60ec9d93b1af8608d0a80017ee268d179c1e995adb68,pass
BNCI2014_001,7,0,V100,893456,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target7_seed0.json,ddd169118d8bce5afca3313d2d185f1efe8e261f8ad5d9b6766191975be71f0c,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.out,68cc2c32dad021d13f20c2b0afc5e258b2d4330c6bc4e765f7a3a39a4ace077d,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,0829e3841660be922a771417b9d676306ba70e47770de3702f02a7fa8dd0150d,9a099a6eec0096df2fb489070a48f420a4dc90e9674cbdc84d1545dee969a371,False,565f356f82b7e84f4ae4da5e1137b639652bc11ce2c50188e2cc1fd8fffd5782,pass
BNCI2014_001,7,1,V100,893448,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target7_seed1.json,43338588897dc8287a379520a95d524d3c830b018be8f7dd80c50cffadca5269,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.out,b8313c7911f318cbadf37c823512cb0f14f883b9b0b6a8f6e55717b79cc0c8fa,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,9597ae4c3d922daa1fd9c0d5d93f7b1d7910ef93bd9a607465f12e3eb1a5a684,a0c16b538836d51ff2aa559bc8fcfc2195a3e78aae4bdaeb674e6baa4c802495,False,67ab0a414ed2ee38e2200c14dc7a9e7dbfadbce6b73e116fd58d19a2d21c7ceb,pass
BNCI2014_001,7,2,V100,893448,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target7_seed2.json,168abe46753a1a9170734180fec35b885fa09922bb7145704cebcb3b479b1b42,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.out,eb226513fc8feccfb1b11b491537d6affea5a84c23f31464fe64ee85373f0fac,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,1b0f093acb9fdf1946a646940f17a23bc3186d1902791d8eeb118ebb443e567b,0c7a5e265880b300a29a1c916399ae9ec3f5a02af7d01eaeb76da0133c05f7ff,False,b6dba1dc0fe01ce9a8ee1834664cb7a2607f3d9f3b0b545b201b401893135f09,pass
BNCI2014_001,8,0,V100,893448,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target8_seed0.json,c63ac3dbf973eccbb193f9458e8cc02026af6ff4fb019e419310a95d794b57fd,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.out,3005f8dcd1ea9d1c229cc3da6cd5730c625110c676a8481efe08b37ff2d9e3b3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,1c9a0384909d79168e5c96c88f94646f52e7d1675d713a2056b7902d58841fd4,034203564fa2f39219a075697a6a7af2d8d4c3e7db730a7d4d34cf83bb2b0640,False,b562249b4a3ad8807018410ec9bcd9d8e8c67bd99ab992aeea532ae2abd9b501,pass
BNCI2014_001,8,1,V100,893448,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target8_seed1.json,69f0e7045d647400d1b2455f511522dc05313a4a8d96939d611262b07858d1c1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.out,93f12447185005d0ae9e1034ae7fffd0864fde07c5fc5dd26094467c2688f1b1,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,bea0dc61cd5fe83e87d866e00e6396d8ec5e4686ec157bdc2d4c25ced14cceab,b484f83cdb5c28cee41e66c3ced2ba8ae7e042896226e28d8ce582f7981bde9a,False,2b1e0e27f12bd14842d7ae7d4c617d24e46bf6ffef80c22881a32b5c7787ccdc,pass
BNCI2014_001,8,2,V100,893448,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target8_seed2.json,e1e51cd339196593d0606f1547ed31e675ed811274450571f0f84b9016a65da5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.out,b296f7c92e62b710bf7a5a57af2c74bdbad97874431ed924928eae8df24c4dcc,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,a587256cad4d01a4d72b5f50c8a788e683f7c262399e85fe80ed6521fed9caf1,68e26156ff38ed6d1a7fa00a2ad9949f2a441bccde5badb526092d24f7d52d98,False,57d1664c6520a654e44eb2dc3a089a3d2ba668ad1303fcf11d010ec677ebba6a,pass
BNCI2014_001,9,0,V100,893456,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target9_seed0.json,ab0b2c1bcbe721dd80e40912b435c1ce2b8b771b46f68b5fa198408a49a17de9,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.out,68cc2c32dad021d13f20c2b0afc5e258b2d4330c6bc4e765f7a3a39a4ace077d,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,33514798c6e4efce8a7e3167438a5a55488a662515396290e6a6283e64f8fee8,10310982726ff9533466884009273e62e7db52147eac0b28e73c299826a49771,False,b0325fc14de525cd30e093a9d95dcd2caa548d3ea37befe00aa161612ee94760,pass
BNCI2014_001,9,1,V100,893448,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target9_seed1.json,7c17caf50b09ebdcff608d558e41ca86c7ea75488d396aa8077d327416569c5e,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.out,b8313c7911f318cbadf37c823512cb0f14f883b9b0b6a8f6e55717b79cc0c8fa,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,4e71c138d00a839d62a030d7c448a449e4c235989ce7a5c5a70dc0fbb3670825,cc278febe078f21cfa1d171fef4a5b286002481973a1662319efb9966ed54cdd,False,7f884a483770d885ce30804ed5a704fead02ac45542875a885b4197440cb57de,pass
BNCI2014_001,9,2,V100,893448,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/BNCI2014_001_target9_seed2.json,564b2449a352fb23820a1add258e824e5e7611000a8d563bb28fb5cb4efca619,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.out,eb226513fc8feccfb1b11b491537d6affea5a84c23f31464fe64ee85373f0fac,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,8b86d31693b59dc09c2509de948d471d80199bf7f3bbcca7b27fe157a66bc797,43a4818317d406d5a198a52bd29caf73590e63881c6f20f3c68969d42d112b84,False,373fc22916ee31e852689679f1b812af7642df7011aa9162cd2f9ec0d59e835d,pass
Lee2019_MI,1,0,V100,893448,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target1_seed0.json,1defebc6d9e7e49fb6e181fd0021cb9b93db1c4ba55640ac32c3c57eeb27d522,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.out,3005f8dcd1ea9d1c229cc3da6cd5730c625110c676a8481efe08b37ff2d9e3b3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,9d088de5208bfb276919392d1167804faa89eab84b30b7053a96351251bf2d1d,6ff3bc39145ae8512e07cb38a68522410f179edcc2b5fc448f5bee0252c3319b,False,8ae4e3d0dd15dbe22a6133e36f4672ac6ebec4923f4239feae95c7916548d36d,pass
Lee2019_MI,1,1,V100,893448,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target1_seed1.json,b9f02c5c76e4900cf5c68321718ddd7e91eb568b228c407c64e97c23fa0a0431,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.out,93f12447185005d0ae9e1034ae7fffd0864fde07c5fc5dd26094467c2688f1b1,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,2a0059256de889c391b55ebe437bdffa2eb6aac7c0c68083833771ca487bc05d,71d24ab4ef819557c890a78a651dcfbd808ee1f0f5aaec1b7b5e5a33605f5893,False,09ea1e97bed1994859a29ebc1021a422a17ad3e1d57919e79a42787b8d23f387,pass
Lee2019_MI,1,2,V100,893448,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target1_seed2.json,dd8de17d05adb62a267ef67c72baa6d956f5234fb269759084e92db2ac4ab686,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.out,b296f7c92e62b710bf7a5a57af2c74bdbad97874431ed924928eae8df24c4dcc,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,284f8b458111ddc96545355e87d24f10ddb11e611bc62612ea8c50a98ef523cc,85b93096619c5cd97d55d0c7ef46066524e6bc55e072ba16a1cd899ccbc55873,False,21a2068c24d74e3f21cb8888a81518930954ba17f072fbdfd43a2dd532f7a40e,pass
