path,cell_id,target_id,level,candidate_count,joint_good_prevalence,utility_range,random_top1,random_top5,random_top10,random_expected_regret,random_joint_good_coverage_top1,random_joint_good_coverage_top5,random_joint_good_coverage_top10,prior_spearman,prior_pairwise,prior_selected_true_rank,prior_regret,prior_standardized_regret,prior_oracle_best_in_predicted_top1,prior_selected_within_true_top1,prior_joint_good_coverage_top1,prior_oracle_best_in_predicted_top5,prior_selected_within_true_top5,prior_joint_good_coverage_top5,prior_oracle_best_in_predicted_top10,prior_selected_within_true_top10,prior_joint_good_coverage_top10,full_spearman,full_pairwise,full_selected_true_rank,full_regret,full_standardized_regret,full_oracle_best_in_predicted_top1,full_selected_within_true_top1,full_joint_good_coverage_top1,full_oracle_best_in_predicted_top5,full_selected_within_true_top5,full_joint_good_coverage_top5,full_oracle_best_in_predicted_top10,full_selected_within_true_top10,full_joint_good_coverage_top10
strict_source_F2,target-7|level-0,7,0,81,0.12345679012345678,0.8958333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.43333333333333324,0.12345679012345678,0.4918384865642249,0.7541844552945219,0.6600832254966735,0.7431135871247292,26,0.22499999999999987,0.2511627906976743,0,0,0,0,0,1,0,0,1,0.625856102348892,0.7288765088207985,26,0.22499999999999987,0.2511627906976743,0,0,0,0,0,1,0,0,1
strict_source_F2,target-7|level-1,7,1,81,0.012345679012345678,0.6708333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4083333333333333,0.012345679012345734,0.06172839506172845,0.12345679012345678,0.627737975482011,0.7224121852657756,15,0.22916666666666663,0.3416149068322981,0,0,0,1,0,0,1,0,0,0.6090133503497936,0.72023624494871,15,0.22916666666666663,0.3416149068322981,0,0,0,1,0,0,1,0,0
strict_source_F2,target-8|level-0,8,0,81,0.037037037037037035,0.9791666666666666,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4791666666666665,0.03703703703703709,0.17604313173933428,0.3301101734646038,0.48813953900603685,0.6683214396524977,50,0.5416666666666666,0.5531914893617021,0,0,0,0,0,0,0,0,0,0.5140343675298272,0.68352466645982,40,0.4958333333333333,0.5063829787234042,0,0,0,0,0,0,1,0,1
strict_source_F2,target-8|level-1,8,1,81,0.04938271604938271,0.8583333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.41666666666666674,0.04938271604938271,0.22886087970476154,0.4159934845588854,0.5996499191258495,0.7208436724565757,38,0.3916666666666666,0.45631067961165045,0,0,0,0,0,0,1,0,1,0.49101073153303854,0.6755583126550868,38,0.3916666666666666,0.45631067961165045,0,0,0,0,0,0,0,0,0
strict_source_F2,target-9|level-0,9,0,81,0.06172839506172839,0.9583333333333334,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4625,0.06172839506172845,0.27893484855510176,0.4918384865642249,0.6045261565911259,0.7090176634645181,47,0.5583333333333333,0.5826086956521739,0,0,0,0,0,0,0,0,0,0.6401662326241825,0.7285404400371862,21,0.2875000000000001,0.3000000000000001,0,0,0,1,0,1,1,0,1
strict_source_F2,target-9|level-1,9,1,81,0.07407407407407407,0.875,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4125,0.07407407407407407,0.3263733453606872,0.558701843595248,0.7722167471606084,0.7757067412239826,15,0.17499999999999982,0.1999999999999998,0,0,0,0,0,1,0,0,1,0.7328119407891315,0.7558247903075489,2,0.0,0.0,0,0,1,0,1,1,0,1,1
target_unlabeled_F4_geometry,target-1|level-0,1,0,81,0.12345679012345678,0.95,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4541666666666665,0.12345679012345678,0.4918384865642249,0.7541844552945219,0.6478905076579629,0.7290762554246745,12,0.15416666666666645,0.16228070175438575,0,0,0,0,0,1,0,0,1,0.6012512446615991,0.707997520148791,21,0.23749999999999982,0.24999999999999983,0,0,0,0,0,0,0,0,1
target_unlabeled_F4_geometry,target-1|level-1,1,1,81,0.07407407407407407,0.9083333333333332,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.42499999999999993,0.07407407407407407,0.3263733453606872,0.558701843595248,0.739950653887624,0.7767441860465116,17,0.22916666666666663,0.25229357798165136,0,0,0,0,0,0,1,0,1,0.7306791082190537,0.7702325581395348,1,0.0,0.0,1,1,1,1,1,1,1,1,1
target_unlabeled_F4_geometry,target-2|level-0,2,0,81,0.012345679012345678,0.8416666666666668,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.44166666666666676,0.012345679012345734,0.06172839506172845,0.12345679012345678,0.8260422791750223,0.8087871287128713,9,0.19374999999999998,0.23019801980198015,0,0,0,0,0,0,0,1,0,0.8191201056280537,0.7973391089108911,32,0.36041666666666683,0.4282178217821784,0,0,0,0,0,0,0,0,0
target_unlabeled_F4_geometry,target-2|level-1,2,1,81,0.1111111111111111,0.95,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4666666666666668,0.11111111111111116,0.4539159855615552,0.7145367867936384,0.7038185102051386,0.7657072113896627,24,0.2875,0.3026315789473684,0,0,0,1,0,1,1,0,1,0.6726177377678835,0.7523986381925101,24,0.2875,0.3026315789473684,0,0,0,1,0,1,1,0,1
target_unlabeled_F4_geometry,target-3|level-0,3,0,81,0.13580246913580246,0.9416666666666667,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4458333333333333,0.13580246913580252,0.5276245086371669,0.7888063629995189,0.8141606923936879,0.8074303405572756,18,0.17083333333333328,0.18141592920353977,0,0,0,0,0,1,0,0,1,0.7955056192455511,0.7981424148606812,25,0.2749999999999999,0.2920353982300884,0,0,0,0,0,1,0,0,1
target_unlabeled_F4_geometry,target-3|level-1,3,1,81,0.14814814814814814,0.9791666666666666,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.47916666666666663,0.14814814814814814,0.5613656151630835,0.8189768825710162,0.7223489599986033,0.7665116279069767,40,0.49166666666666664,0.502127659574468,0,0,0,0,0,1,0,0,1,0.6938001173546713,0.7525581395348837,6,0.07083333333333341,0.07234042553191498,0,0,1,0,0,1,0,1,1
target_unlabeled_F4_geometry,target-5|level-0,5,0,81,0.07407407407407407,0.9,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4833333333333334,0.07407407407407407,0.3263733453606872,0.558701843595248,0.7323922997389307,0.7690402476780186,14,0.2875000000000001,0.31944444444444453,0,0,0,0,0,1,0,0,1,0.7334876642034399,0.7625386996904024,14,0.2875000000000001,0.31944444444444453,0,0,0,0,0,1,0,0,1
target_unlabeled_F4_geometry,target-5|level-1,5,1,81,0.06172839506172839,0.9416666666666667,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4666666666666667,0.06172839506172845,0.27893484855510176,0.4918384865642249,0.8103865899854926,0.8097742035261367,10,0.20416666666666683,0.21681415929203557,0,0,0,0,0,1,1,1,1,0.8276636955756522,0.8332817816269719,10,0.20416666666666683,0.21681415929203557,0,0,0,0,0,1,1,1,1
target_unlabeled_F4_geometry,target-6|level-0,6,0,81,0.14814814814814814,0.9458333333333334,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4750000000000001,0.14814814814814814,0.5613656151630835,0.8189768825710162,0.7832524047686689,0.7924294135898231,26,0.3208333333333334,0.33920704845814986,0,0,0,1,0,1,1,0,1,0.8376623430038209,0.8234564070741545,13,0.13750000000000007,0.1453744493392071,0,0,0,1,0,1,1,0,1
target_unlabeled_F4_geometry,target-6|level-1,6,1,81,0.09876543209876543,0.9625,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4625,0.09876543209876543,0.41376274920578715,0.6692251656497714,0.7618956235729366,0.7764341085271318,30,0.3916666666666666,0.40692640692640686,0,0,0,1,0,1,1,0,1,0.7859833014759271,0.7925581395348837,30,0.3916666666666666,0.40692640692640686,0,0,0,1,0,1,1,0,1
target_unlabeled_F4_geometry,target-7|level-0,7,0,81,0.12345679012345678,0.8958333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.43333333333333324,0.12345679012345678,0.4918384865642249,0.7541844552945219,0.6538385540678635,0.7387805632930982,31,0.3041666666666666,0.33953488372093016,0,0,0,0,0,1,0,0,1,0.7077934186010538,0.7647787062828846,18,0.17083333333333317,0.1906976744186045,0,0,0,0,0,1,0,0,1
target_unlabeled_F4_geometry,target-7|level-1,7,1,81,0.012345679012345678,0.6708333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4083333333333333,0.012345679012345734,0.06172839506172845,0.12345679012345678,0.6377891916265669,0.7298725520671433,24,0.36249999999999993,0.5403726708074533,0,0,0,0,0,1,0,0,1,0.6485293113495697,0.7326701896176562,31,0.3916666666666666,0.5838509316770186,0,0,0,0,0,0,0,0,0
target_unlabeled_F4_geometry,target-8|level-0,8,0,81,0.037037037037037035,0.9791666666666666,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4791666666666665,0.03703703703703709,0.17604313173933428,0.3301101734646038,0.5194211242702756,0.6751473782190506,50,0.5416666666666666,0.5531914893617021,0,0,0,0,0,0,0,0,0,0.5405051385981939,0.6838349363946633,33,0.4541666666666666,0.4638297872340425,0,0,0,0,0,0,0,0,0
target_unlabeled_F4_geometry,target-8|level-1,8,1,81,0.04938271604938271,0.8583333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.41666666666666674,0.04938271604938271,0.22886087970476154,0.4159934845588854,0.6082665199713084,0.7214640198511166,58,0.5166666666666666,0.6019417475728155,0,0,0,0,0,1,0,0,1,0.6100508226365542,0.7180521091811415,12,0.15000000000000002,0.1747572815533981,0,0,0,0,0,1,0,0,1
target_unlabeled_F4_geometry,target-9|level-0,9,0,81,0.06172839506172839,0.9583333333333334,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4625,0.06172839506172845,0.27893484855510176,0.4918384865642249,0.5680729989755658,0.6981716764797025,35,0.42500000000000004,0.44347826086956527,0,0,0,0,0,0,0,0,0,0.33231321844891015,0.6207003408738767,35,0.42500000000000004,0.44347826086956527,0,0,0,0,0,0,1,0,1
target_unlabeled_F4_geometry,target-9|level-1,9,1,81,0.07407407407407407,0.875,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4125,0.07407407407407407,0.3263733453606872,0.558701843595248,0.7749386039492372,0.7707362534948742,20,0.23749999999999982,0.27142857142857124,0,0,0,0,0,1,0,0,1,0.8106276805138308,0.7996272134203168,2,0.0,0.0,0,0,1,0,1,1,0,1,1
target_unlabeled_F4_full_mixed,target-1|level-0,1,0,81,0.12345679012345678,0.95,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4541666666666665,0.12345679012345678,0.4918384865642249,0.7541844552945219,0.6478905076579629,0.7290762554246745,12,0.15416666666666645,0.16228070175438575,0,0,0,0,0,1,0,0,1,0.6249435385517615,0.7200867947923124,21,0.23749999999999982,0.24999999999999983,0,0,0,0,0,1,0,0,1
target_unlabeled_F4_full_mixed,target-1|level-1,1,1,81,0.07407407407407407,0.9083333333333332,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.42499999999999993,0.07407407407407407,0.3263733453606872,0.558701843595248,0.739950653887624,0.7767441860465116,17,0.22916666666666663,0.25229357798165136,0,0,0,0,0,0,1,0,1,0.7354673364327856,0.7773643410852713,26,0.2749999999999999,0.3027522935779816,0,0,0,1,0,1,1,0,1
target_unlabeled_F4_full_mixed,target-2|level-0,2,0,81,0.012345679012345678,0.8416666666666668,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.44166666666666676,0.012345679012345734,0.06172839506172845,0.12345679012345678,0.8260422791750223,0.8087871287128713,9,0.19374999999999998,0.23019801980198015,0,0,0,0,0,0,0,1,0,0.8341162662648793,0.8106435643564357,26,0.3104166666666668,0.3688118811881189,0,0,0,0,0,0,0,0,0
target_unlabeled_F4_full_mixed,target-2|level-1,2,1,81,0.1111111111111111,0.95,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4666666666666668,0.11111111111111116,0.4539159855615552,0.7145367867936384,0.7038185102051386,0.7657072113896627,24,0.2875,0.3026315789473684,0,0,0,1,0,1,1,0,1,0.7621322231497586,0.787372330547818,8,0.10416666666666674,0.10964912280701762,0,0,1,1,0,1,1,1,1
target_unlabeled_F4_full_mixed,target-3|level-0,3,0,81,0.13580246913580246,0.9416666666666667,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4458333333333333,0.13580246913580252,0.5276245086371669,0.7888063629995189,0.8141606923936879,0.8074303405572756,18,0.17083333333333328,0.18141592920353977,0,0,0,0,0,1,0,0,1,0.8014002610030132,0.7990712074303405,25,0.2749999999999999,0.2920353982300884,0,0,0,0,0,1,0,0,1
target_unlabeled_F4_full_mixed,target-3|level-1,3,1,81,0.14814814814814814,0.9791666666666666,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.47916666666666663,0.14814814814814814,0.5613656151630835,0.8189768825710162,0.7223489599986033,0.7665116279069767,40,0.49166666666666664,0.502127659574468,0,0,0,0,0,1,0,0,1,0.6596047472890755,0.7389147286821706,14,0.15833333333333333,0.16170212765957448,0,0,0,0,0,1,0,0,1
target_unlabeled_F4_full_mixed,target-5|level-0,5,0,81,0.07407407407407407,0.9,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4833333333333334,0.07407407407407407,0.3263733453606872,0.558701843595248,0.7323922997389307,0.7690402476780186,14,0.2875000000000001,0.31944444444444453,0,0,0,0,0,1,0,0,1,0.7333408627803613,0.7625386996904024,14,0.2875000000000001,0.31944444444444453,0,0,0,0,0,1,0,0,1
target_unlabeled_F4_full_mixed,target-5|level-1,5,1,81,0.06172839506172839,0.9416666666666667,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4666666666666667,0.06172839506172845,0.27893484855510176,0.4918384865642249,0.8103865899854926,0.8097742035261367,10,0.20416666666666683,0.21681415929203557,0,0,0,0,0,1,1,1,1,0.8438228708040958,0.8450355706773894,17,0.25416666666666665,0.26991150442477874,0,0,0,1,0,1,1,0,1
target_unlabeled_F4_full_mixed,target-6|level-0,6,0,81,0.14814814814814814,0.9458333333333334,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4750000000000001,0.14814814814814814,0.5613656151630835,0.8189768825710162,0.7832524047686689,0.7924294135898231,26,0.3208333333333334,0.33920704845814986,0,0,0,1,0,1,1,0,1,0.803670247925405,0.8029785913744958,1,0.0,0.0,1,1,1,1,1,1,1,1,1
target_unlabeled_F4_full_mixed,target-6|level-1,6,1,81,0.09876543209876543,0.9625,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4625,0.09876543209876543,0.41376274920578715,0.6692251656497714,0.7618956235729366,0.7764341085271318,30,0.3916666666666666,0.40692640692640686,0,0,0,1,0,1,1,0,1,0.6044053488260503,0.7190697674418605,1,0.0,0.0,1,1,1,1,1,1,1,1,1
target_unlabeled_F4_full_mixed,target-7|level-0,7,0,81,0.12345679012345678,0.8958333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.43333333333333324,0.12345679012345678,0.4918384865642249,0.7541844552945219,0.6538385540678635,0.7387805632930982,31,0.3041666666666666,0.33953488372093016,0,0,0,0,0,1,0,0,1,0.6626465897179029,0.7452800990405447,18,0.17083333333333317,0.1906976744186045,0,0,0,0,0,1,0,0,1
target_unlabeled_F4_full_mixed,target-7|level-1,7,1,81,0.012345679012345678,0.6708333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4083333333333333,0.012345679012345734,0.06172839506172845,0.12345679012345678,0.6377891916265669,0.7298725520671433,24,0.36249999999999993,0.5403726708074533,0,0,0,0,0,1,0,0,1,0.6334976611378802,0.722101336649052,73,0.5791666666666666,0.8633540372670807,0,0,0,0,0,0,0,0,0
target_unlabeled_F4_full_mixed,target-8|level-0,8,0,81,0.037037037037037035,0.9791666666666666,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4791666666666665,0.03703703703703709,0.17604313173933428,0.3301101734646038,0.5194211242702756,0.6751473782190506,50,0.5416666666666666,0.5531914893617021,0,0,0,0,0,0,0,0,0,0.5241754735107971,0.6794911573068569,21,0.36249999999999993,0.37021276595744673,0,0,0,0,0,0,0,0,0
target_unlabeled_F4_full_mixed,target-8|level-1,8,1,81,0.04938271604938271,0.8583333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.41666666666666674,0.04938271604938271,0.22886087970476154,0.4159934845588854,0.6082665199713084,0.7214640198511166,58,0.5166666666666666,0.6019417475728155,0,0,0,0,0,1,0,0,1,0.5949745944207119,0.7130893300248139,58,0.5166666666666666,0.6019417475728155,0,0,0,0,0,1,0,0,1
target_unlabeled_F4_full_mixed,target-9|level-0,9,0,81,0.06172839506172839,0.9583333333333334,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4625,0.06172839506172845,0.27893484855510176,0.4918384865642249,0.5680729989755658,0.6981716764797025,35,0.42500000000000004,0.44347826086956527,0,0,0,0,0,0,0,0,0,0.3315453080654349,0.6172916021072203,35,0.42500000000000004,0.44347826086956527,0,0,0,1,0,1,1,0,1
target_unlabeled_F4_full_mixed,target-9|level-1,9,1,81,0.07407407407407407,0.875,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4125,0.07407407407407407,0.3263733453606872,0.558701843595248,0.7749386039492372,0.7707362534948742,20,0.23749999999999982,0.27142857142857124,0,0,0,0,0,1,0,0,1,0.8115537894626589,0.8067722895309102,2,0.0,0.0,0,0,1,0,1,1,1,1,1
construction_F5_positive,target-1|level-0,1,0,81,0.12345679012345678,0.95,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4541666666666665,0.12345679012345678,0.4918384865642249,0.7541844552945219,0.6012512446615991,0.707997520148791,21,0.23749999999999982,0.24999999999999983,0,0,0,0,0,0,0,0,1,0.8029406483214195,0.8044017358958463,21,0.23749999999999982,0.24999999999999983,0,0,0,1,0,1,1,0,1
construction_F5_positive,target-1|level-1,1,1,81,0.07407407407407407,0.9083333333333332,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.42499999999999993,0.07407407407407407,0.3263733453606872,0.558701843595248,0.7306791082190537,0.7702325581395348,1,0.0,0.0,1,1,1,1,1,1,1,1,1,0.7862293312929852,0.7956589147286822,1,0.0,0.0,1,1,1,1,1,1,1,1,1
construction_F5_positive,target-2|level-0,2,0,81,0.012345679012345678,0.8416666666666668,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.44166666666666676,0.012345679012345734,0.06172839506172845,0.12345679012345678,0.8191201056280537,0.7973391089108911,32,0.36041666666666683,0.4282178217821784,0,0,0,0,0,0,0,0,0,0.8327950683774482,0.8060024752475248,9,0.19374999999999998,0.23019801980198015,0,0,0,0,0,0,0,1,0
construction_F5_positive,target-2|level-1,2,1,81,0.1111111111111111,0.95,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4666666666666668,0.11111111111111116,0.4539159855615552,0.7145367867936384,0.6726177377678835,0.7523986381925101,24,0.2875,0.3026315789473684,0,0,0,1,0,1,1,0,1,0.8493882378521365,0.8322500773754256,1,0.0,0.0,1,1,1,1,1,1,1,1,1
construction_F5_positive,target-3|level-0,3,0,81,0.13580246913580246,0.9416666666666667,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4458333333333333,0.13580246913580252,0.5276245086371669,0.7888063629995189,0.7955056192455511,0.7981424148606812,25,0.2749999999999999,0.2920353982300884,0,0,0,0,0,1,0,0,1,0.9225001426256644,0.8767801857585139,25,0.2749999999999999,0.2920353982300884,0,0,0,0,0,1,1,0,1
construction_F5_positive,target-3|level-1,3,1,81,0.14814814814814814,0.9791666666666666,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.47916666666666663,0.14814814814814814,0.5613656151630835,0.8189768825710162,0.6938001173546713,0.7525581395348837,6,0.07083333333333341,0.07234042553191498,0,0,1,0,0,1,0,1,1,0.8839751609163071,0.8493023255813954,10,0.09583333333333333,0.09787234042553192,0,0,0,1,0,1,1,1,1
construction_F5_positive,target-5|level-0,5,0,81,0.07407407407407407,0.9,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4833333333333334,0.07407407407407407,0.3263733453606872,0.558701843595248,0.7334876642034399,0.7625386996904024,14,0.2875000000000001,0.31944444444444453,0,0,0,0,0,1,0,0,1,0.8170628436037793,0.8102167182662539,1,0.0,0.0,1,1,1,1,1,1,1,1,1
construction_F5_positive,target-5|level-1,5,1,81,0.06172839506172839,0.9416666666666667,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4666666666666667,0.06172839506172845,0.27893484855510176,0.4918384865642249,0.8276636955756522,0.8332817816269719,10,0.20416666666666683,0.21681415929203557,0,0,0,0,0,1,1,1,1,0.8979239249756348,0.8679245283018868,2,0.06249999999999989,0.06637168141592908,0,0,1,0,1,1,0,1,1
construction_F5_positive,target-6|level-0,6,0,81,0.14814814814814814,0.9458333333333334,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4750000000000001,0.14814814814814814,0.5613656151630835,0.8189768825710162,0.8376623430038209,0.8234564070741545,13,0.13750000000000007,0.1453744493392071,0,0,0,1,0,1,1,0,1,0.9041445568664903,0.8644120384734719,13,0.13750000000000007,0.1453744493392071,0,0,0,1,0,1,1,0,1
construction_F5_positive,target-6|level-1,6,1,81,0.09876543209876543,0.9625,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4625,0.09876543209876543,0.41376274920578715,0.6692251656497714,0.7859833014759271,0.7925581395348837,30,0.3916666666666666,0.40692640692640686,0,0,0,1,0,1,1,0,1,0.8156496539612328,0.8096124031007752,24,0.2958333333333334,0.3073593073593074,0,0,0,0,0,1,0,0,1
construction_F5_positive,target-7|level-0,7,0,81,0.12345679012345678,0.8958333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.43333333333333324,0.12345679012345678,0.4918384865642249,0.7541844552945219,0.7077934186010538,0.7647787062828846,18,0.17083333333333317,0.1906976744186045,0,0,0,0,0,1,0,0,1,0.8675576344686923,0.841225626740947,5,0.04583333333333339,0.05116279069767449,0,0,1,0,1,1,1,1,1
construction_F5_positive,target-7|level-1,7,1,81,0.012345679012345678,0.6708333333333333,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4083333333333333,0.012345679012345734,0.06172839506172845,0.12345679012345678,0.6485293113495697,0.7326701896176562,31,0.3916666666666666,0.5838509316770186,0,0,0,0,0,0,0,0,0,0.7021960294607262,0.7528753497046938,1,0.0,0.0,1,1,0,1,1,0,1,1,0
construction_F5_positive,target-8|level-0,8,0,81,0.037037037037037035,0.9791666666666666,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.4791666666666665,0.03703703703703709,0.17604313173933428,0.3301101734646038,0.5405051385981939,0.6838349363946633,33,0.4541666666666666,0.4638297872340425,0,0,0,0,0,0,0,0,0,0.8194871899944955,0.8333850449891406,5,0.15416666666666679,0.15744680851063841,0,0,0,1,1,1,1,1,1
