path,kernel,bandwidth_factor,statistic,target_id,association,bandwidth,rows
strict_source,rbf,1.0,centered_hsic,3,0.02920463820348789,6.548919074905189,162
strict_source,rbf,1.0,centered_hsic,5,0.04109449449065919,6.538571513281759,162
strict_source,rbf,1.0,centered_hsic,6,0.07096598127949308,6.533220095507759,162
strict_source,rbf,1.0,centered_hsic,7,0.060902332967290106,6.528059457939082,162
strict_source,rbf,1.0,centered_hsic,8,0.05441799912737711,6.5490139063589226,162
strict_source,rbf,1.0,centered_hsic,9,0.09568773561403768,6.515442992454544,162
strict_source,rbf,2.0,normalized_alignment,1,0.0060396416979899385,12.89008312129208,162
strict_source,rbf,2.0,normalized_alignment,2,-0.002154195263058549,13.050992695698922,162
strict_source,rbf,2.0,normalized_alignment,3,-0.00531179406265549,13.097838149810379,162
strict_source,rbf,2.0,normalized_alignment,5,-0.004898630061301512,13.077143026563517,162
strict_source,rbf,2.0,normalized_alignment,6,-0.0013333247553772975,13.066440191015518,162
strict_source,rbf,2.0,normalized_alignment,7,-0.002336758281208513,13.056118915878164,162
strict_source,rbf,2.0,normalized_alignment,8,-0.003469459510346396,13.098027812717845,162
strict_source,rbf,2.0,normalized_alignment,9,-0.0007522955336167427,13.030885984909087,162
strict_source,rbf,2.0,centered_hsic,1,0.14669483697077138,12.89008312129208,162
strict_source,rbf,2.0,centered_hsic,2,0.06051541374200787,13.050992695698922,162
strict_source,rbf,2.0,centered_hsic,3,0.02232695192420414,13.097838149810379,162
strict_source,rbf,2.0,centered_hsic,5,0.03501131455256564,13.077143026563517,162
strict_source,rbf,2.0,centered_hsic,6,0.06886436770294443,13.066440191015518,162
strict_source,rbf,2.0,centered_hsic,7,0.05404736541624031,13.056118915878164,162
strict_source,rbf,2.0,centered_hsic,8,0.05020604078917113,13.098027812717845,162
strict_source,rbf,2.0,centered_hsic,9,0.08574748052733518,13.030885984909087,162
strict_source,laplacian,0.5,normalized_alignment,1,0.0813329964801349,3.22252078032302,162
strict_source,laplacian,0.5,normalized_alignment,2,0.04189913071784398,3.2627481739247304,162
strict_source,laplacian,0.5,normalized_alignment,3,0.010942595489387056,3.2744595374525947,162
strict_source,laplacian,0.5,normalized_alignment,5,0.023549693892229436,3.2692857566408793,162
strict_source,laplacian,0.5,normalized_alignment,6,0.04806780391616399,3.2666100477538795,162
strict_source,laplacian,0.5,normalized_alignment,7,0.03620415448068349,3.264029728969541,162
strict_source,laplacian,0.5,normalized_alignment,8,0.02398537118844351,3.2745069531794613,162
strict_source,laplacian,0.5,normalized_alignment,9,0.062008930328543814,3.257721496227272,162
strict_source,laplacian,0.5,centered_hsic,1,0.15302851630583433,3.22252078032302,162
strict_source,laplacian,0.5,centered_hsic,2,0.09777840360217255,3.2627481739247304,162
strict_source,laplacian,0.5,centered_hsic,3,0.05326678324169872,3.2744595374525947,162
strict_source,laplacian,0.5,centered_hsic,5,0.07504285869920527,3.2692857566408793,162
strict_source,laplacian,0.5,centered_hsic,6,0.10688622479175666,3.2666100477538795,162
strict_source,laplacian,0.5,centered_hsic,7,0.09180259824926021,3.264029728969541,162
strict_source,laplacian,0.5,centered_hsic,8,0.07945784185423142,3.2745069531794613,162
strict_source,laplacian,0.5,centered_hsic,9,0.1287002938663421,3.257721496227272,162
strict_source,laplacian,1.0,normalized_alignment,1,0.04658040731751306,6.44504156064604,162
strict_source,laplacian,1.0,normalized_alignment,2,0.019988754412604864,6.525496347849461,162
strict_source,laplacian,1.0,normalized_alignment,3,0.0024537438104870525,6.548919074905189,162
strict_source,laplacian,1.0,normalized_alignment,5,0.006913137142663439,6.538571513281759,162
strict_source,laplacian,1.0,normalized_alignment,6,0.021316026281025975,6.533220095507759,162
strict_source,laplacian,1.0,normalized_alignment,7,0.015640829545394166,6.528059457939082,162
strict_source,laplacian,1.0,normalized_alignment,8,0.009135865010898473,6.5490139063589226,162
strict_source,laplacian,1.0,normalized_alignment,9,0.028577086084562987,6.515442992454544,162
strict_source,laplacian,1.0,centered_hsic,1,0.15785600449788387,6.44504156064604,162
strict_source,laplacian,1.0,centered_hsic,2,0.09362203563989312,6.525496347849461,162
strict_source,laplacian,1.0,centered_hsic,3,0.044644986345221474,6.548919074905189,162
strict_source,laplacian,1.0,centered_hsic,5,0.06492561543636868,6.538571513281759,162
strict_source,laplacian,1.0,centered_hsic,6,0.09472305854170823,6.533220095507759,162
strict_source,laplacian,1.0,centered_hsic,7,0.08103097087608216,6.528059457939082,162
strict_source,laplacian,1.0,centered_hsic,8,0.07100817277325214,6.5490139063589226,162
strict_source,laplacian,1.0,centered_hsic,9,0.12057328769423943,6.515442992454544,162
strict_source,laplacian,2.0,normalized_alignment,1,0.020907522042866392,12.89008312129208,162
strict_source,laplacian,2.0,normalized_alignment,2,0.006212177325308304,13.050992695698922,162
strict_source,laplacian,2.0,normalized_alignment,3,-0.00227273456922659,13.097838149810379,162
strict_source,laplacian,2.0,normalized_alignment,5,-0.0005595346337142455,13.077143026563517,162
strict_source,laplacian,2.0,normalized_alignment,6,0.0068687012253252555,13.066440191015518,162
strict_source,laplacian,2.0,normalized_alignment,7,0.004232731978334367,13.056118915878164,162
strict_source,laplacian,2.0,normalized_alignment,8,0.0010942662069640795,13.098027812717845,162
strict_source,laplacian,2.0,normalized_alignment,9,0.009993876626514932,13.030885984909087,162
strict_source,laplacian,2.0,centered_hsic,1,0.15786581629704766,12.89008312129208,162
strict_source,laplacian,2.0,centered_hsic,2,0.08813799202641232,13.050992695698922,162
strict_source,laplacian,2.0,centered_hsic,3,0.03962770415310392,13.097838149810379,162
strict_source,laplacian,2.0,centered_hsic,5,0.05861701344470649,13.077143026563517,162
strict_source,laplacian,2.0,centered_hsic,6,0.08869237832198218,13.066440191015518,162
strict_source,laplacian,2.0,centered_hsic,7,0.0746418656287713,13.056118915878164,162
strict_source,laplacian,2.0,centered_hsic,8,0.06645197577751502,13.098027812717845,162
strict_source,laplacian,2.0,centered_hsic,9,0.11410791473233269,13.030885984909087,162
target_unlabeled,rbf,0.5,normalized_alignment,1,0.04819772178440952,2.888812969957199,162
target_unlabeled,rbf,0.5,normalized_alignment,2,0.06366562117120668,2.884221872323403,162
target_unlabeled,rbf,0.5,normalized_alignment,3,0.033662673645250836,2.912893467407221,162
target_unlabeled,rbf,0.5,normalized_alignment,5,0.014143972532045367,2.8967339307843627,162
target_unlabeled,rbf,0.5,normalized_alignment,6,0.07917722094880554,2.9074292877938444,162
target_unlabeled,rbf,0.5,normalized_alignment,7,0.024525214082183923,2.8955494723372057,162
target_unlabeled,rbf,0.5,normalized_alignment,8,0.12170825608514832,2.9122855046774996,162
target_unlabeled,rbf,0.5,normalized_alignment,9,0.0651781753831947,2.8841525637721808,162
target_unlabeled,rbf,0.5,centered_hsic,1,0.09560213021893925,2.888812969957199,162
target_unlabeled,rbf,0.5,centered_hsic,2,0.10452898909284675,2.884221872323403,162
target_unlabeled,rbf,0.5,centered_hsic,3,0.07478089151657497,2.912893467407221,162
target_unlabeled,rbf,0.5,centered_hsic,5,0.04722382573542004,2.8967339307843627,162
target_unlabeled,rbf,0.5,centered_hsic,6,0.12908971558660368,2.9074292877938444,162
target_unlabeled,rbf,0.5,centered_hsic,7,0.05768455443063835,2.8955494723372057,162
target_unlabeled,rbf,0.5,centered_hsic,8,0.19402663434784545,2.9122855046774996,162
target_unlabeled,rbf,0.5,centered_hsic,9,0.11254360326985294,2.8841525637721808,162
target_unlabeled,rbf,1.0,normalized_alignment,1,0.008969377856212189,5.777625939914398,162
target_unlabeled,rbf,1.0,normalized_alignment,2,0.0245181861467812,5.768443744646806,162
target_unlabeled,rbf,1.0,normalized_alignment,3,0.006849778172237162,5.825786934814442,162
target_unlabeled,rbf,1.0,normalized_alignment,5,0.0032622303776958113,5.793467861568725,162
target_unlabeled,rbf,1.0,normalized_alignment,6,0.02746155897926902,5.814858575587689,162
target_unlabeled,rbf,1.0,normalized_alignment,7,0.004449578383523162,5.791098944674411,162
target_unlabeled,rbf,1.0,normalized_alignment,8,0.06194093693345831,5.824571009354999,162
target_unlabeled,rbf,1.0,normalized_alignment,9,0.019394944151513025,5.7683051275443615,162
target_unlabeled,rbf,1.0,centered_hsic,1,0.07638094367920781,5.777625939914398,162
target_unlabeled,rbf,1.0,centered_hsic,2,0.10547107007529125,5.768443744646806,162
target_unlabeled,rbf,1.0,centered_hsic,3,0.058640723166280516,5.825786934814442,162
target_unlabeled,rbf,1.0,centered_hsic,5,0.049434686529953684,5.793467861568725,162
target_unlabeled,rbf,1.0,centered_hsic,6,0.11627801338391258,5.814858575587689,162
target_unlabeled,rbf,1.0,centered_hsic,7,0.044261123656734284,5.791098944674411,162
target_unlabeled,rbf,1.0,centered_hsic,8,0.23200496645348695,5.824571009354999,162
target_unlabeled,rbf,1.0,centered_hsic,9,0.09962661146545244,5.7683051275443615,162
target_unlabeled,rbf,2.0,normalized_alignment,1,-0.002698136453909141,11.555251879828797,162
target_unlabeled,rbf,2.0,normalized_alignment,2,0.0019229854699193527,11.536887489293612,162
target_unlabeled,rbf,2.0,normalized_alignment,3,-0.003513207172169592,11.651573869628884,162
target_unlabeled,rbf,2.0,normalized_alignment,5,-0.003493454380470975,11.58693572313745,162
target_unlabeled,rbf,2.0,normalized_alignment,6,0.0031019794262094574,11.629717151175377,162
target_unlabeled,rbf,2.0,normalized_alignment,7,-0.003660336576629185,11.582197889348823,162
target_unlabeled,rbf,2.0,normalized_alignment,8,0.016230601405070343,11.649142018709998,162
target_unlabeled,rbf,2.0,normalized_alignment,9,0.00019175815129682754,11.536610255088723,162
target_unlabeled,rbf,2.0,centered_hsic,1,0.06854318765010925,11.555251879828797,162
target_unlabeled,rbf,2.0,centered_hsic,2,0.09984738329071614,11.536887489293612,162
target_unlabeled,rbf,2.0,centered_hsic,3,0.043789845090313084,11.651573869628884,162
target_unlabeled,rbf,2.0,centered_hsic,5,0.04872420923144499,11.58693572313745,162
target_unlabeled,rbf,2.0,centered_hsic,6,0.11347721588179148,11.629717151175377,162
target_unlabeled,rbf,2.0,centered_hsic,7,0.037806390340004464,11.582197889348823,162
target_unlabeled,rbf,2.0,centered_hsic,8,0.2517673761904569,11.649142018709998,162
target_unlabeled,rbf,2.0,centered_hsic,9,0.09355971047943354,11.536610255088723,162
target_unlabeled,laplacian,0.5,normalized_alignment,1,0.04526415195671228,2.888812969957199,162
target_unlabeled,laplacian,0.5,normalized_alignment,2,0.05329676999901262,2.884221872323403,162
target_unlabeled,laplacian,0.5,normalized_alignment,3,0.028556412222636877,2.912893467407221,162
target_unlabeled,laplacian,0.5,normalized_alignment,5,0.015676157234585965,2.8967339307843627,162
target_unlabeled,laplacian,0.5,normalized_alignment,6,0.07144243604118197,2.9074292877938444,162
target_unlabeled,laplacian,0.5,normalized_alignment,7,0.02505791568463284,2.8955494723372057,162
target_unlabeled,laplacian,0.5,normalized_alignment,8,0.11118636680171314,2.9122855046774996,162
target_unlabeled,laplacian,0.5,normalized_alignment,9,0.0603540513604911,2.8841525637721808,162
target_unlabeled,laplacian,0.5,centered_hsic,1,0.10912539572624079,2.888812969957199,162
target_unlabeled,laplacian,0.5,centered_hsic,2,0.10763736355433828,2.884221872323403,162
target_unlabeled,laplacian,0.5,centered_hsic,3,0.0812404061175828,2.912893467407221,162
target_unlabeled,laplacian,0.5,centered_hsic,5,0.06057592642680054,2.8967339307843627,162
target_unlabeled,laplacian,0.5,centered_hsic,6,0.13862462176356805,2.9074292877938444,162
target_unlabeled,laplacian,0.5,centered_hsic,7,0.07249138198002202,2.8955494723372057,162
target_unlabeled,laplacian,0.5,centered_hsic,8,0.2023785320443962,2.9122855046774996,162
target_unlabeled,laplacian,0.5,centered_hsic,9,0.1200906294857592,2.8841525637721808,162
target_unlabeled,laplacian,1.0,normalized_alignment,1,0.018939547723037388,5.777625939914398,162
target_unlabeled,laplacian,1.0,normalized_alignment,2,0.02964573515567335,5.768443744646806,162
target_unlabeled,laplacian,1.0,normalized_alignment,3,0.013103907340012896,5.825786934814442,162
target_unlabeled,laplacian,1.0,normalized_alignment,5,0.005990262248676086,5.793467861568725,162
target_unlabeled,laplacian,1.0,normalized_alignment,6,0.037734262252100526,5.814858575587689,162
target_unlabeled,laplacian,1.0,normalized_alignment,7,0.00969197813943058,5.791098944674411,162
target_unlabeled,laplacian,1.0,normalized_alignment,8,0.06923785187060853,5.824571009354999,162
target_unlabeled,laplacian,1.0,normalized_alignment,9,0.030300061711357344,5.7683051275443615,162
target_unlabeled,laplacian,1.0,centered_hsic,1,0.09934960156731745,5.777625939914398,162
target_unlabeled,laplacian,1.0,centered_hsic,2,0.11035017005178366,5.768443744646806,162
target_unlabeled,laplacian,1.0,centered_hsic,3,0.07416219010493376,5.825786934814442,162
target_unlabeled,laplacian,1.0,centered_hsic,5,0.05815474763742804,5.793467861568725,162
target_unlabeled,laplacian,1.0,centered_hsic,6,0.13322692507703196,5.814858575587689,162
target_unlabeled,laplacian,1.0,centered_hsic,7,0.06222245188342233,5.791098944674411,162
target_unlabeled,laplacian,1.0,centered_hsic,8,0.22257806284149736,5.824571009354999,162
target_unlabeled,laplacian,1.0,centered_hsic,9,0.11615291856756606,5.7683051275443615,162
target_unlabeled,laplacian,2.0,normalized_alignment,1,0.0054001121789103304,11.555251879828797,162
target_unlabeled,laplacian,2.0,normalized_alignment,2,0.011783301599977774,11.536887489293612,162
target_unlabeled,laplacian,2.0,normalized_alignment,3,0.003124817957339512,11.651573869628884,162
target_unlabeled,laplacian,2.0,normalized_alignment,5,-4.732436578398552e-05,11.58693572313745,162
target_unlabeled,laplacian,2.0,normalized_alignment,6,0.01586622957184298,11.629717151175377,162
target_unlabeled,laplacian,2.0,normalized_alignment,7,0.0012492904359436964,11.582197889348823,162
target_unlabeled,laplacian,2.0,normalized_alignment,8,0.03507237177068609,11.649142018709998,162
target_unlabeled,laplacian,2.0,normalized_alignment,9,0.011272794457107271,11.536610255088723,162
target_unlabeled,laplacian,2.0,centered_hsic,1,0.09312033090337975,11.555251879828797,162
target_unlabeled,laplacian,2.0,centered_hsic,2,0.1100362828136029,11.536887489293612,162
target_unlabeled,laplacian,2.0,centered_hsic,3,0.06835843150089706,11.651573869628884,162
target_unlabeled,laplacian,2.0,centered_hsic,5,0.05677523658343029,11.58693572313745,162
target_unlabeled,laplacian,2.0,centered_hsic,6,0.12979821905115554,11.629717151175377,162
target_unlabeled,laplacian,2.0,centered_hsic,7,0.05630111754069271,11.582197889348823,162
target_unlabeled,laplacian,2.0,centered_hsic,8,0.2349662237244124,11.649142018709998,162
target_unlabeled,laplacian,2.0,centered_hsic,9,0.11243852336175476,11.536610255088723,162
