pair_id,pair_key,seed,target,level,regime,selected_order,better_order,persisted_point_delta_better_minus_selected,recomputed_point_delta_better_minus_selected,delta_drift,point_sign_stable_under_observed_drift,stable_at_1e_9,stable_at_1e_8,stable_at_1e_6,stable_at_1e_4,stable_at_1e_3,diagnostic_concentration_class,diagnostic_top3_positive_share,diagnostic_support_artifact_flag,diagnostic_atom_target_gauge_conflict,pattern_claim_elevated
1|6|0|S0_full_support|nearest_continuous_better|18|17,1|6|0|18|17,1,6,0,S0_full_support,18,17,0.060212420475399986,0.06021286080093313,4.403255331464351e-07,1,1,1,1,1,1,broad,0.34422728877880393,0,1,0
1|6|1|S0_full_support|nearest_continuous_better|6|5,1|6|1|6|5,1,6,1,S0_full_support,6,5,0.012957627418111572,0.012957627221945822,-1.9616575031022876e-10,1,1,1,1,1,1,broad,0.4441869456942126,0,0,0
1|7|1|S0_full_support|nearest_continuous_better|15|14,1|7|1|15|14,1,7,1,S0_full_support,15,14,0.07785198978081231,0.07785199112095009,1.3401377785271507e-09,1,1,1,1,1,1,broad,0.49438837764565696,0,1,0
1|8|0|S0_full_support|nearest_continuous_better|15|14,1|8|0|15|14,1,8,0,S0_full_support,15,14,0.09666820626234918,0.096668216734215,1.047186581892845e-08,1,1,1,1,1,1,broad,0.39546659134522183,0,1,0
1|8|1|S0_full_support|nearest_continuous_better|21|20,1|8|1|21|20,1,8,1,S0_full_support,21,20,0.23117249558026498,0.23117252251236353,2.6932098551313288e-08,1,1,1,1,1,1,broad,0.2666629712267191,0,1,0
1|9|1|S0_full_support|nearest_continuous_better|14|16,1|9|1|14|16,1,9,1,S0_full_support,14,16,0.396858735192256,0.3961720870058629,-0.0006866481863930796,1,1,1,1,1,1,broad,0.24491220932770705,0,1,0
2|1|1|S0_full_support|nearest_continuous_better|1|0,2|1|1|1|0,2,1,1,S0_full_support,1,0,0.2618609464164152,0.2618609464460053,2.959010814151952e-11,1,1,1,1,1,1,broad,0.2598243793404171,0,1,0
2|2|1|S0_full_support|nearest_continuous_better|0|1,2|2|1|0|1,2,2,1,S0_full_support,0,1,0.0285569991753003,0.028556999163726893,-1.1573408897902482e-11,1,1,1,1,1,1,mixed,0.6000849186854538,0,1,0
2|3|0|S0_full_support|nearest_continuous_better|15|16,2|3|0|15|16,2,3,0,S0_full_support,15,16,0.0911043054681665,0.09118176461409144,7.745914592494074e-05,1,1,1,1,1,1,broad,0.38198762400420816,0,1,0
2|3|1|S0_full_support|nearest_continuous_better|5|4,2|3|1|5|4,2,3,1,S0_full_support,5,4,0.06377832166037023,0.06377832178451825,1.2414802519344903e-10,1,1,1,1,1,1,broad,0.44655830912319927,0,1,0
2|4|0|S0_full_support|nearest_continuous_better|23|21,2|4|0|23|21,2,4,0,S0_full_support,23,21,0.0019176236934286273,0.0019176254942954163,1.8008667890256902e-09,1,1,1,1,1,0,broad,0.36144684297820007,0,1,0
2|4|1|S0_full_support|nearest_continuous_better|14|12,2|4|1|14|12,2,4,1,S0_full_support,14,12,0.1594415910441751,0.15939264874787318,-4.8942296301923705e-05,1,1,1,1,1,1,broad,0.3292477092318105,0,1,0
2|5|0|S0_full_support|nearest_continuous_better|17|15,2|5|0|17|15,2,5,0,S0_full_support,17,15,0.2900655638023286,0.2900660325042268,4.6870189818193353e-07,1,1,1,1,1,1,broad,0.2442469004709621,0,1,0
2|6|0|S0_full_support|nearest_continuous_better|21|20,2|6|0|21|20,2,6,0,S0_full_support,21,20,0.09585078516887113,0.09585073561867297,-4.955019816677009e-08,1,1,1,1,1,1,broad,0.38517622979478827,0,1,0
2|7|0|S0_full_support|nearest_continuous_better|20|18,2|7|0|20|18,2,7,0,S0_full_support,20,18,0.2045184358628126,0.2045184362541207,3.9130809703635805e-10,1,1,1,1,1,1,broad,0.30656058249531604,0,1,0
2|7|1|S0_full_support|nearest_continuous_better|19|18,2|7|1|19|18,2,7,1,S0_full_support,19,18,0.1812271619841398,0.18122715535404965,-6.630090143566747e-09,1,1,1,1,1,1,broad,0.3054847800931264,0,1,0
2|8|0|S0_full_support|nearest_continuous_better|10|11,2|8|0|10|11,2,8,0,S0_full_support,10,11,0.07222574350774247,0.07222574428781126,7.800687873427137e-10,1,1,1,1,1,1,broad,0.3954554559278803,0,1,0
2|9|1|S0_full_support|nearest_continuous_better|29|23,2|9|1|29|23,2,9,1,S0_full_support,29,23,0.002343838949781407,0.002343838945593202,-4.1882053380959405e-12,1,1,1,1,1,1,broad,0.356714489623582,0,1,0
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,0.16375864111347316,0.16375864628985737,5.176384210159313e-09,1,1,1,1,1,1,broad,0.37849858071799164,0,1,0
0|1|1|S2_rare_cells|nearest_continuous_better|14|13,0|1|1|14|13,0,1,1,S2_rare_cells,14,13,0.08401434840161248,0.08401434800437113,-3.972413509245598e-10,1,1,1,1,1,1,broad,0.3364399069328015,0,1,0
0|2|0|S2_rare_cells|nearest_continuous_better|2|1,0|2|0|2|1,0,2,0,S2_rare_cells,2,1,0.16653191429953473,0.1665319133565093,-9.430254355180523e-10,1,1,1,1,1,1,broad,0.38128164356916383,0,0,0
0|2|1|S2_rare_cells|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S2_rare_cells,0,1,0.06267554697388711,0.06267554707797296,1.040858510492626e-10,1,1,1,1,1,1,broad,0.4495046822483768,0,1,0
0|3|0|S2_rare_cells|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S2_rare_cells,0,1,0.04941994698924046,0.049419946901913425,-8.732703449254586e-11,1,1,1,1,1,1,broad,0.4523003670098862,0,1,0
0|3|1|S2_rare_cells|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S2_rare_cells,4,10,0.21159165582700323,0.21159165589984807,7.284484127012547e-11,1,1,1,1,1,1,broad,0.2640193199857037,0,1,0
0|4|1|S2_rare_cells|nearest_continuous_better|2|1,0|4|1|2|1,0,4,1,S2_rare_cells,2,1,0.08921276927072941,0.08921276926935917,-1.3702372569923682e-12,1,1,1,1,1,1,broad,0.30629169528850275,0,1,0
0|5|0|S2_rare_cells|nearest_continuous_better|19|18,0|5|0|19|18,0,5,0,S2_rare_cells,19,18,0.21739103570510399,0.21736855049508041,-2.2485210023570623e-05,1,1,1,1,1,1,broad,0.2768010556990299,0,0,0
0|6|1|S2_rare_cells|nearest_continuous_better|20|19,0|6|1|20|19,0,6,1,S2_rare_cells,20,19,0.10749488959088027,0.10749488937830676,-2.1257351434655902e-10,1,1,1,1,1,1,broad,0.41983568447643754,0,1,0
0|7|1|S2_rare_cells|nearest_continuous_better|5|0,0|7|1|5|0,0,7,1,S2_rare_cells,5,0,0.27387454439460646,0.27387454439026215,-4.3443026953582375e-12,1,1,1,1,1,1,broad,0.34174591190788606,0,1,0
0|8|0|S2_rare_cells|nearest_continuous_better|17|15,0|8|0|17|15,0,8,0,S2_rare_cells,17,15,0.13477679329854064,0.1347767933914812,9.294054414965558e-11,1,1,1,1,1,1,broad,0.40398799002062385,0,1,0
0|9|0|S2_rare_cells|nearest_continuous_better|19|18,0|9|0|19|18,0,9,0,S2_rare_cells,19,18,0.19372275436954256,0.19372269865704583,-5.5712496727089444e-08,1,1,1,1,1,1,broad,0.31791645235323684,0,1,0
0|9|1|S2_rare_cells|nearest_continuous_better|12|13,0|9|1|12|13,0,9,1,S2_rare_cells,12,13,0.13371667441660084,0.133622578984817,-9.409543178384716e-05,1,1,1,1,1,1,broad,0.3569144375376524,0,1,0
1|1|0|S2_rare_cells|nearest_continuous_better|6|5,1|1|0|6|5,1,1,0,S2_rare_cells,6,5,0.18555515390434185,0.18555515373550957,-1.6883228148856233e-10,1,1,1,1,1,1,broad,0.38086628629212016,0,1,0
1|1|1|S2_rare_cells|nearest_continuous_better|16|15,1|1|1|16|15,1,1,1,S2_rare_cells,16,15,0.07262083109822148,0.07262082918174917,-1.9164723141784634e-09,1,1,1,1,1,1,broad,0.48404142136119244,0,1,0
1|2|0|S2_rare_cells|nearest_continuous_better|18|17,1|2|0|18|17,1,2,0,S2_rare_cells,18,17,0.36993217060358663,0.36998092239176217,4.875178817553838e-05,1,1,1,1,1,1,broad,0.26921799488418185,0,1,0
1|2|1|S2_rare_cells|nearest_continuous_better|2|1,1|2|1|2|1,1,2,1,S2_rare_cells,2,1,0.14826715774043864,0.14826715786090872,1.204700783574708e-10,1,1,1,1,1,1,broad,0.4076877347076853,0,1,0
1|3|0|S2_rare_cells|nearest_continuous_better|8|11,1|3|0|8|11,1,3,0,S2_rare_cells,8,11,0.20083372493716922,0.20083372498321728,4.604805425856284e-11,1,1,1,1,1,1,broad,0.312935819115278,0,1,0
1|3|1|S2_rare_cells|nearest_continuous_better|11|3,1|3|1|11|3,1,3,1,S2_rare_cells,11,3,0.21573926378238029,0.21573926385488362,7.250333666775077e-11,1,1,1,1,1,1,broad,0.3074028360411242,0,1,0
1|5|1|S2_rare_cells|nearest_continuous_better|17|16,1|5|1|17|16,1,5,1,S2_rare_cells,17,16,0.00524736136122228,0.005247442251908874,8.089068659344889e-08,1,1,1,1,1,1,mixed,0.5583980160869491,0,1,0
1|6|0|S2_rare_cells|nearest_continuous_better|18|17,1|6|0|18|17,1,6,0,S2_rare_cells,18,17,0.060212420475399986,0.06021286080093313,4.403255331464351e-07,1,1,1,1,1,1,broad,0.34422728877880393,0,1,0
1|6|1|S2_rare_cells|nearest_continuous_better|6|5,1|6|1|6|5,1,6,1,S2_rare_cells,6,5,0.012957627418111572,0.012957627221945822,-1.9616575031022876e-10,1,1,1,1,1,1,broad,0.4441869456942126,0,0,0
1|7|1|S2_rare_cells|nearest_continuous_better|15|14,1|7|1|15|14,1,7,1,S2_rare_cells,15,14,0.07785198978081231,0.07785199112095009,1.3401377785271507e-09,1,1,1,1,1,1,broad,0.49438837764565696,0,1,0
1|8|0|S2_rare_cells|nearest_continuous_better|15|14,1|8|0|15|14,1,8,0,S2_rare_cells,15,14,0.09666820626234918,0.096668216734215,1.047186581892845e-08,1,1,1,1,1,1,broad,0.39546659134522183,0,1,0
1|8|1|S2_rare_cells|nearest_continuous_better|21|20,1|8|1|21|20,1,8,1,S2_rare_cells,21,20,0.23117249558026498,0.23117252251236353,2.6932098551313288e-08,1,1,1,1,1,1,broad,0.2666629712267191,0,1,0
1|9|1|S2_rare_cells|nearest_continuous_better|14|16,1|9|1|14|16,1,9,1,S2_rare_cells,14,16,0.396858735192256,0.3961720870058629,-0.0006866481863930796,1,1,1,1,1,1,broad,0.24491220932770705,0,1,0
2|1|1|S2_rare_cells|nearest_continuous_better|1|0,2|1|1|1|0,2,1,1,S2_rare_cells,1,0,0.2618609464164152,0.2618609464460053,2.959010814151952e-11,1,1,1,1,1,1,broad,0.2598243793404171,0,1,0
2|2|1|S2_rare_cells|nearest_continuous_better|0|1,2|2|1|0|1,2,2,1,S2_rare_cells,0,1,0.0285569991753003,0.028556999163726893,-1.1573408897902482e-11,1,1,1,1,1,1,mixed,0.6000849186854538,0,1,0
2|3|0|S2_rare_cells|nearest_continuous_better|15|16,2|3|0|15|16,2,3,0,S2_rare_cells,15,16,0.0911043054681665,0.09118176461409144,7.745914592494074e-05,1,1,1,1,1,1,broad,0.38198762400420816,0,1,0
2|3|1|S2_rare_cells|nearest_continuous_better|5|4,2|3|1|5|4,2,3,1,S2_rare_cells,5,4,0.06377832166037023,0.06377832178451825,1.2414802519344903e-10,1,1,1,1,1,1,broad,0.44655830912319927,0,1,0
2|4|0|S2_rare_cells|nearest_continuous_better|23|21,2|4|0|23|21,2,4,0,S2_rare_cells,23,21,0.0019176236934286273,0.0019176254942954163,1.8008667890256902e-09,1,1,1,1,1,0,broad,0.36144684297820007,0,1,0
2|4|1|S2_rare_cells|nearest_continuous_better|14|12,2|4|1|14|12,2,4,1,S2_rare_cells,14,12,0.1594415910441751,0.15939264874787318,-4.8942296301923705e-05,1,1,1,1,1,1,broad,0.3292477092318105,0,1,0
2|5|0|S2_rare_cells|nearest_continuous_better|17|15,2|5|0|17|15,2,5,0,S2_rare_cells,17,15,0.2900655638023286,0.2900660325042268,4.6870189818193353e-07,1,1,1,1,1,1,broad,0.2442469004709621,0,1,0
2|6|0|S2_rare_cells|nearest_continuous_better|21|20,2|6|0|21|20,2,6,0,S2_rare_cells,21,20,0.09585078516887113,0.09585073561867297,-4.955019816677009e-08,1,1,1,1,1,1,broad,0.38517622979478827,0,1,0
2|7|0|S2_rare_cells|nearest_continuous_better|20|18,2|7|0|20|18,2,7,0,S2_rare_cells,20,18,0.2045184358628126,0.2045184362541207,3.9130809703635805e-10,1,1,1,1,1,1,broad,0.30656058249531604,0,1,0
2|7|1|S2_rare_cells|nearest_continuous_better|19|18,2|7|1|19|18,2,7,1,S2_rare_cells,19,18,0.1812271619841398,0.18122715535404965,-6.630090143566747e-09,1,1,1,1,1,1,broad,0.3054847800931264,0,1,0
2|8|0|S2_rare_cells|nearest_continuous_better|10|11,2|8|0|10|11,2,8,0,S2_rare_cells,10,11,0.07222574350774247,0.07222574428781126,7.800687873427137e-10,1,1,1,1,1,1,broad,0.3954554559278803,0,1,0
2|9|1|S2_rare_cells|nearest_continuous_better|29|23,2|9|1|29|23,2,9,1,S2_rare_cells,29,23,0.002343838949781407,0.002343838945593202,-4.1882053380959405e-12,1,1,1,1,1,1,broad,0.356714489623582,0,1,0
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,0.16375864111347316,0.16375864628985737,5.176384210159313e-09,1,1,1,1,1,1,broad,0.37849858071799164,0,1,0
0|1|1|S3_nonestimable_cells|nearest_continuous_better|14|13,0|1|1|14|13,0,1,1,S3_nonestimable_cells,14,13,0.08401434840161248,0.08401434800437113,-3.972413509245598e-10,1,1,1,1,1,1,broad,0.3364399069328015,0,1,0
0|2|0|S3_nonestimable_cells|nearest_continuous_better|2|1,0|2|0|2|1,0,2,0,S3_nonestimable_cells,2,1,0.16653191429953473,0.1665319133565093,-9.430254355180523e-10,1,1,1,1,1,1,broad,0.38128164356916383,0,0,0
0|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S3_nonestimable_cells,0,1,0.06267554697388711,0.06267554707797296,1.040858510492626e-10,1,1,1,1,1,1,broad,0.4495046822483768,0,1,0
0|3|0|S3_nonestimable_cells|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S3_nonestimable_cells,0,1,0.04941994698924046,0.049419946901913425,-8.732703449254586e-11,1,1,1,1,1,1,broad,0.4523003670098862,0,1,0
0|3|1|S3_nonestimable_cells|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S3_nonestimable_cells,4,10,0.21159165582700323,0.21159165589984807,7.284484127012547e-11,1,1,1,1,1,1,broad,0.2640193199857037,0,1,0
0|4|1|S3_nonestimable_cells|nearest_continuous_better|2|1,0|4|1|2|1,0,4,1,S3_nonestimable_cells,2,1,0.08921276927072941,0.08921276926935917,-1.3702372569923682e-12,1,1,1,1,1,1,broad,0.30629169528850275,0,1,0
0|5|0|S3_nonestimable_cells|nearest_continuous_better|19|18,0|5|0|19|18,0,5,0,S3_nonestimable_cells,19,18,0.21739103570510399,0.21736855049508041,-2.2485210023570623e-05,1,1,1,1,1,1,broad,0.2768010556990299,0,0,0
0|6|1|S3_nonestimable_cells|nearest_continuous_better|20|19,0|6|1|20|19,0,6,1,S3_nonestimable_cells,20,19,0.10749488959088027,0.10749488937830676,-2.1257351434655902e-10,1,1,1,1,1,1,broad,0.41983568447643754,0,1,0
0|7|1|S3_nonestimable_cells|nearest_continuous_better|5|0,0|7|1|5|0,0,7,1,S3_nonestimable_cells,5,0,0.27387454439460646,0.27387454439026215,-4.3443026953582375e-12,1,1,1,1,1,1,broad,0.34174591190788606,0,1,0
0|8|0|S3_nonestimable_cells|nearest_continuous_better|17|15,0|8|0|17|15,0,8,0,S3_nonestimable_cells,17,15,0.13477679329854064,0.1347767933914812,9.294054414965558e-11,1,1,1,1,1,1,broad,0.40398799002062385,0,1,0
0|9|0|S3_nonestimable_cells|nearest_continuous_better|19|18,0|9|0|19|18,0,9,0,S3_nonestimable_cells,19,18,0.19372275436954256,0.19372269865704583,-5.5712496727089444e-08,1,1,1,1,1,1,broad,0.31791645235323684,0,1,0
0|9|1|S3_nonestimable_cells|nearest_continuous_better|12|13,0|9|1|12|13,0,9,1,S3_nonestimable_cells,12,13,0.13371667441660084,0.133622578984817,-9.409543178384716e-05,1,1,1,1,1,1,broad,0.3569144375376524,0,1,0
1|1|0|S3_nonestimable_cells|nearest_continuous_better|6|5,1|1|0|6|5,1,1,0,S3_nonestimable_cells,6,5,0.18555515390434185,0.18555515373550957,-1.6883228148856233e-10,1,1,1,1,1,1,broad,0.38086628629212016,0,1,0
1|1|1|S3_nonestimable_cells|nearest_continuous_better|16|15,1|1|1|16|15,1,1,1,S3_nonestimable_cells,16,15,0.07262083109822148,0.07262082918174917,-1.9164723141784634e-09,1,1,1,1,1,1,broad,0.48404142136119244,0,1,0
1|2|0|S3_nonestimable_cells|nearest_continuous_better|18|17,1|2|0|18|17,1,2,0,S3_nonestimable_cells,18,17,0.36993217060358663,0.36998092239176217,4.875178817553838e-05,1,1,1,1,1,1,broad,0.26921799488418185,0,1,0
1|2|1|S3_nonestimable_cells|nearest_continuous_better|2|1,1|2|1|2|1,1,2,1,S3_nonestimable_cells,2,1,0.14826715774043864,0.14826715786090872,1.204700783574708e-10,1,1,1,1,1,1,broad,0.4076877347076853,0,1,0
1|3|0|S3_nonestimable_cells|nearest_continuous_better|8|11,1|3|0|8|11,1,3,0,S3_nonestimable_cells,8,11,0.20083372493716922,0.20083372498321728,4.604805425856284e-11,1,1,1,1,1,1,broad,0.312935819115278,0,1,0
1|3|1|S3_nonestimable_cells|nearest_continuous_better|11|3,1|3|1|11|3,1,3,1,S3_nonestimable_cells,11,3,0.21573926378238029,0.21573926385488362,7.250333666775077e-11,1,1,1,1,1,1,broad,0.3074028360411242,0,1,0
1|5|1|S3_nonestimable_cells|nearest_continuous_better|17|16,1|5|1|17|16,1,5,1,S3_nonestimable_cells,17,16,0.00524736136122228,0.005247442251908874,8.089068659344889e-08,1,1,1,1,1,1,mixed,0.5583980160869491,0,1,0
1|6|0|S3_nonestimable_cells|nearest_continuous_better|18|17,1|6|0|18|17,1,6,0,S3_nonestimable_cells,18,17,0.060212420475399986,0.06021286080093313,4.403255331464351e-07,1,1,1,1,1,1,broad,0.34422728877880393,0,1,0
1|6|1|S3_nonestimable_cells|nearest_continuous_better|6|5,1|6|1|6|5,1,6,1,S3_nonestimable_cells,6,5,0.012957627418111572,0.012957627221945822,-1.9616575031022876e-10,1,1,1,1,1,1,broad,0.4441869456942126,0,0,0
1|7|1|S3_nonestimable_cells|nearest_continuous_better|15|14,1|7|1|15|14,1,7,1,S3_nonestimable_cells,15,14,0.07785198978081231,0.07785199112095009,1.3401377785271507e-09,1,1,1,1,1,1,broad,0.49438837764565696,0,1,0
1|8|0|S3_nonestimable_cells|nearest_continuous_better|15|14,1|8|0|15|14,1,8,0,S3_nonestimable_cells,15,14,0.09666820626234918,0.096668216734215,1.047186581892845e-08,1,1,1,1,1,1,broad,0.39546659134522183,0,1,0
1|8|1|S3_nonestimable_cells|nearest_continuous_better|21|20,1|8|1|21|20,1,8,1,S3_nonestimable_cells,21,20,0.23117249558026498,0.23117252251236353,2.6932098551313288e-08,1,1,1,1,1,1,broad,0.2666629712267191,0,1,0
1|9|1|S3_nonestimable_cells|nearest_continuous_better|14|16,1|9|1|14|16,1,9,1,S3_nonestimable_cells,14,16,0.396858735192256,0.3961720870058629,-0.0006866481863930796,1,1,1,1,1,1,broad,0.24491220932770705,0,1,0
2|1|1|S3_nonestimable_cells|nearest_continuous_better|1|0,2|1|1|1|0,2,1,1,S3_nonestimable_cells,1,0,0.2618609464164152,0.2618609464460053,2.959010814151952e-11,1,1,1,1,1,1,broad,0.2598243793404171,0,1,0
2|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,2|2|1|0|1,2,2,1,S3_nonestimable_cells,0,1,0.0285569991753003,0.028556999163726893,-1.1573408897902482e-11,1,1,1,1,1,1,mixed,0.6000849186854538,0,1,0
2|3|0|S3_nonestimable_cells|nearest_continuous_better|15|16,2|3|0|15|16,2,3,0,S3_nonestimable_cells,15,16,0.0911043054681665,0.09118176461409144,7.745914592494074e-05,1,1,1,1,1,1,broad,0.38198762400420816,0,1,0
2|3|1|S3_nonestimable_cells|nearest_continuous_better|5|4,2|3|1|5|4,2,3,1,S3_nonestimable_cells,5,4,0.06377832166037023,0.06377832178451825,1.2414802519344903e-10,1,1,1,1,1,1,broad,0.44655830912319927,0,1,0
2|4|0|S3_nonestimable_cells|nearest_continuous_better|23|21,2|4|0|23|21,2,4,0,S3_nonestimable_cells,23,21,0.0019176236934286273,0.0019176254942954163,1.8008667890256902e-09,1,1,1,1,1,0,broad,0.36144684297820007,0,1,0
2|4|1|S3_nonestimable_cells|nearest_continuous_better|14|12,2|4|1|14|12,2,4,1,S3_nonestimable_cells,14,12,0.1594415910441751,0.15939264874787318,-4.8942296301923705e-05,1,1,1,1,1,1,broad,0.3292477092318105,0,1,0
2|5|0|S3_nonestimable_cells|nearest_continuous_better|17|15,2|5|0|17|15,2,5,0,S3_nonestimable_cells,17,15,0.2900655638023286,0.2900660325042268,4.6870189818193353e-07,1,1,1,1,1,1,broad,0.2442469004709621,0,1,0
2|6|0|S3_nonestimable_cells|nearest_continuous_better|21|20,2|6|0|21|20,2,6,0,S3_nonestimable_cells,21,20,0.09585078516887113,0.09585073561867297,-4.955019816677009e-08,1,1,1,1,1,1,broad,0.38517622979478827,0,1,0
2|7|0|S3_nonestimable_cells|nearest_continuous_better|20|18,2|7|0|20|18,2,7,0,S3_nonestimable_cells,20,18,0.2045184358628126,0.2045184362541207,3.9130809703635805e-10,1,1,1,1,1,1,broad,0.30656058249531604,0,1,0
2|7|1|S3_nonestimable_cells|nearest_continuous_better|19|18,2|7|1|19|18,2,7,1,S3_nonestimable_cells,19,18,0.1812271619841398,0.18122715535404965,-6.630090143566747e-09,1,1,1,1,1,1,broad,0.3054847800931264,0,1,0
2|8|0|S3_nonestimable_cells|nearest_continuous_better|10|11,2|8|0|10|11,2,8,0,S3_nonestimable_cells,10,11,0.07222574350774247,0.07222574428781126,7.800687873427137e-10,1,1,1,1,1,1,broad,0.3954554559278803,0,1,0
2|9|1|S3_nonestimable_cells|nearest_continuous_better|29|23,2|9|1|29|23,2,9,1,S3_nonestimable_cells,29,23,0.002343838949781407,0.002343838945593202,-4.1882053380959405e-12,1,1,1,1,1,1,broad,0.356714489623582,0,1,0
