job_key,seed,target,level,regime,candidate_role,candidate_order,candidate_id,split,persisted_point_available,persisted_point,recomputed_point,signed_drift_recomputed_minus_persisted,abs_drift,pass_1e_9,selected_capacity,atom_sum,additive_abs_diff,atom_additive_identity_pass,support_graph_hash,fold_plan_hash,bootstrap_plan_hash,population_hash,feature_population_hash_matches,target_labels_loaded_for_replay
0|3|1|10|better|selection,0,3,1,S0_full_support,better,10,s0_t003_l001_S0_full_support_o010,selection,1,1.3924069728601534,1.3924069728762782,1.6124879209655774e-11,1.6124879209655774e-11,1,64,1.3924069728762782,0.0,1,a85c1c529c1eb5bc0499f588c1390ac82adb5564c3286c172fca3467a4374047,1955d963b31a332cef57df270b2130cbad4592e46d1f86162d84ffc307455633,52204b93d50e5309e051dbba2139a2d0ca4e4cbdf8966f54676276b658dccc0d,94dbce38ab699b9455ed525adf120b7361fde79c7725d26acfa7034ba642449e,1,0
0|3|1|4|selected|selection,0,3,1,S0_full_support,selected,4,s0_t003_l001_S0_full_support_o004,selection,1,1.1808153170446576,1.1808153169764302,-6.822742371070945e-11,6.822742371070945e-11,1,64,1.1808153169764302,0.0,1,a85c1c529c1eb5bc0499f588c1390ac82adb5564c3286c172fca3467a4374047,1955d963b31a332cef57df270b2130cbad4592e46d1f86162d84ffc307455633,52204b93d50e5309e051dbba2139a2d0ca4e4cbdf8966f54676276b658dccc0d,94dbce38ab699b9455ed525adf120b7361fde79c7725d26acfa7034ba642449e,1,0
0|4|1|1|better|selection,0,4,1,S0_full_support,better,1,s0_t004_l001_S0_full_support_o001,selection,1,1.3113635434276674,1.3113635434278619,1.9451107391432743e-13,1.9451107391432743e-13,1,64,1.3113635434278619,0.0,1,18e36c773a70b6dc92c1378f0343594a9b479a3da4c50f295286533425311239,1f89f91eaf245dffbfaf052a98448ee47690dcd15918762ca399c74bedc1b952,71c822f1055a2cfe83eb51f94e78c2bcdbacd86d3fe06dd58058a640330cce51,411808d121bb8dc3ab1bc901a9ffac59707d3d7b97970244475c54bf3de02f67,1,0
0|4|1|2|selected|selection,0,4,1,S0_full_support,selected,2,s0_t004_l001_S0_full_support_o002,selection,1,1.222150774156938,1.2221507741585027,1.5647483309066956e-12,1.5647483309066956e-12,1,64,1.2221507741585027,0.0,1,18e36c773a70b6dc92c1378f0343594a9b479a3da4c50f295286533425311239,1f89f91eaf245dffbfaf052a98448ee47690dcd15918762ca399c74bedc1b952,71c822f1055a2cfe83eb51f94e78c2bcdbacd86d3fe06dd58058a640330cce51,411808d121bb8dc3ab1bc901a9ffac59707d3d7b97970244475c54bf3de02f67,1,0
0|5|0|18|better|selection,0,5,0,S0_full_support,better,18,s0_t005_l000_S0_full_support_o018,selection,1,1.1421225060721663,1.1421225077789456,1.7067793844915968e-09,1.7067793844915968e-09,0,64,1.1421225077789459,2.220446049250313e-16,1,5ba1db8abff9410be649393bef7f9e9155edb1e7219801e8050350c381e02229,6079a63547148a52dcc6e2ba10f7bb2cc70dea24eb2e934fc04059365d8d2d69,0941a2b5330ef61a1c108be9c7574c3b7f7442f2d16b9da7c77795a23725550c,13a14242dfeddc73ee5d47a60ae5493695eb3310296083b6effafe4ae2c2baa0,1,0
0|5|0|19|selected|selection,0,5,0,S0_full_support,selected,19,s0_t005_l000_S0_full_support_o019,selection,1,0.9247366889337748,0.9247539572838652,1.726835009041583e-05,1.726835009041583e-05,0,64,0.9247539572838654,2.220446049250313e-16,1,5ba1db8abff9410be649393bef7f9e9155edb1e7219801e8050350c381e02229,6079a63547148a52dcc6e2ba10f7bb2cc70dea24eb2e934fc04059365d8d2d69,0941a2b5330ef61a1c108be9c7574c3b7f7442f2d16b9da7c77795a23725550c,13a14242dfeddc73ee5d47a60ae5493695eb3310296083b6effafe4ae2c2baa0,1,0
0|6|1|19|better|selection,0,6,1,S0_full_support,better,19,s0_t006_l001_S0_full_support_o019,selection,1,1.1903891024342155,1.1903891024193414,-1.4874101950113072e-11,1.4874101950113072e-11,1,64,1.1903891024193414,0.0,1,ca6c5788328fe5e8e628d6bbc79306a43066102522c6df92db0af4feee699a8d,613086e4dc5cb20386b1a4857d88f8b4a968f30237e78b165647208fc10509e4,c9d78b865cb1b8684e4c27c24af490eb635966f204e2f8b1ce16a8b7853552ec,6e3a06c84088d8b1f0180598df4229c4fe3070ba8a41ada029d0cd935784a99c,1,0
0|6|1|20|selected|selection,0,6,1,S0_full_support,selected,20,s0_t006_l001_S0_full_support_o020,selection,1,1.0828942132914716,1.0828942130410346,-2.504370044675852e-10,2.504370044675852e-10,1,64,1.082894213041035,4.440892098500626e-16,1,ca6c5788328fe5e8e628d6bbc79306a43066102522c6df92db0af4feee699a8d,613086e4dc5cb20386b1a4857d88f8b4a968f30237e78b165647208fc10509e4,c9d78b865cb1b8684e4c27c24af490eb635966f204e2f8b1ce16a8b7853552ec,6e3a06c84088d8b1f0180598df4229c4fe3070ba8a41ada029d0cd935784a99c,1,0
0|7|1|0|better|selection,0,7,1,S0_full_support,better,0,s0_t007_l001_S0_full_support_o000,selection,1,1.2820411840054342,1.282041184006565,1.1308731728831845e-12,1.1308731728831845e-12,1,64,1.2820411840065655,4.440892098500626e-16,1,3ed1b7adbd54f8b2709f8f631944775196b56cc720cdb1a48cd80f5ce1084a0f,db2c17127ff204f18310f1fec3bd106ceb0d81653eadcf7dcf7dea7540d5dfc9,ed10e19d0e487d662e2931c8f9e1ca4f5b467c9fd7d05b40045467a6501e176d,10519121c0f102db9ee9a42c45487dc2175571b3297897645d5a29761507f582,1,0
0|7|1|5|selected|selection,0,7,1,S0_full_support,selected,5,s0_t007_l001_S0_full_support_o005,selection,1,1.0081666395384052,1.008166639616303,7.789768829979948e-11,7.789768829979948e-11,1,64,1.0081666396163032,2.220446049250313e-16,1,3ed1b7adbd54f8b2709f8f631944775196b56cc720cdb1a48cd80f5ce1084a0f,db2c17127ff204f18310f1fec3bd106ceb0d81653eadcf7dcf7dea7540d5dfc9,ed10e19d0e487d662e2931c8f9e1ca4f5b467c9fd7d05b40045467a6501e176d,10519121c0f102db9ee9a42c45487dc2175571b3297897645d5a29761507f582,1,0
0|8|0|15|better|selection,0,8,0,S0_full_support,better,15,s0_t008_l000_S0_full_support_o015,selection,1,0.9312035502667975,0.9312035503597944,9.299694347930654e-11,9.299694347930654e-11,1,64,0.9312035503597945,1.1102230246251565e-16,1,cad2fa68a707c64f06bcff114ea375eb875307edd8c897e20369dcf84d262b1d,5a8ef7d0d90a6f2bcc57a696a45594c42a123e5ac01e7c6572fde1f78497d088,71277a978ff698fb9d85b9213d72b235881e2207c7bf045d82bd81021a6544b6,507a216d955d1aea40203f04f8a9cf85ab0a1f6222bc2369d47be5f92d35b818,1,0
0|8|0|17|selected|selection,0,8,0,S0_full_support,selected,17,s0_t008_l000_S0_full_support_o017,selection,1,0.7964267569680739,0.7964267569683132,2.3936408410918375e-13,2.3936408410918375e-13,1,64,0.7964267569683133,1.1102230246251565e-16,1,cad2fa68a707c64f06bcff114ea375eb875307edd8c897e20369dcf84d262b1d,5a8ef7d0d90a6f2bcc57a696a45594c42a123e5ac01e7c6572fde1f78497d088,71277a978ff698fb9d85b9213d72b235881e2207c7bf045d82bd81021a6544b6,507a216d955d1aea40203f04f8a9cf85ab0a1f6222bc2369d47be5f92d35b818,1,0
0|9|0|18|better|selection,0,9,0,S0_full_support,better,18,s0_t009_l000_S0_full_support_o018,selection,1,0.9131204017907918,0.9131203610509945,-4.0739797313449344e-08,4.0739797313449344e-08,0,64,0.9131203610509945,0.0,1,46456940154d2552899441aca03309ad2935c3260e0e3d356a677bafdd8ed336,c27c9d898d0e5441c23a00d7d37ae0ce0894da51ce417178a35392733d7994a3,a231a4353034e70e7522044a6dcd2f6cdc5c41bed2c357c84ecf1bd6dab627f0,00061012495b54f6102c93064eb5a0d1dae43023ca67502013d361661e9faebc,1,0
0|9|0|19|selected|selection,0,9,0,S0_full_support,selected,19,s0_t009_l000_S0_full_support_o019,selection,1,0.7193969473835693,0.7193976623939486,7.15010379348513e-07,7.15010379348513e-07,0,64,0.7193976623939488,1.1102230246251565e-16,1,46456940154d2552899441aca03309ad2935c3260e0e3d356a677bafdd8ed336,c27c9d898d0e5441c23a00d7d37ae0ce0894da51ce417178a35392733d7994a3,a231a4353034e70e7522044a6dcd2f6cdc5c41bed2c357c84ecf1bd6dab627f0,00061012495b54f6102c93064eb5a0d1dae43023ca67502013d361661e9faebc,1,0
0|9|1|13|better|selection,0,9,1,S0_full_support,better,13,s0_t009_l001_S0_full_support_o013,selection,1,0.8874721465331173,0.8874724178320088,2.7129889146326747e-07,2.7129889146326747e-07,0,64,0.8874724178320088,0.0,1,8cdb487419f650fcf2403b9deecd9b506b396af078d9e29c16c9cb3e413a2b5d,9233e31e17095ea709555064aedc676208620f34a1b0c5e40d39f9572cc8b9f6,79601b8fb8b679487071068e1c1926560b69249a15d8e268a4e850ca9c632a7b,0c7e3b0340bfb03f77b1c0a4f2e6b4a09615805dfd0263d67b98d5f5f49a8b01,1,0
0|9|1|12|selected|selection,0,9,1,S0_full_support,selected,12,s0_t009_l001_S0_full_support_o012,selection,1,0.7536346230647282,0.7538498388471918,0.00021521578246364026,0.00021521578246364026,0,64,0.7538498388471919,1.1102230246251565e-16,1,8cdb487419f650fcf2403b9deecd9b506b396af078d9e29c16c9cb3e413a2b5d,9233e31e17095ea709555064aedc676208620f34a1b0c5e40d39f9572cc8b9f6,79601b8fb8b679487071068e1c1926560b69249a15d8e268a4e850ca9c632a7b,0c7e3b0340bfb03f77b1c0a4f2e6b4a09615805dfd0263d67b98d5f5f49a8b01,1,0
1|1|0|5|better|selection,1,1,0,S0_full_support,better,5,s1_t001_l000_S0_full_support_o005,selection,1,1.403762174436289,1.40376217445456,1.8271162360861126e-11,1.8271162360861126e-11,1,64,1.4037621744545603,2.220446049250313e-16,1,6d099aeb534a6eecc0a7234658c41c57514663adaa55daafa9bcfdc92c6456da,28b27033fc50c1cc90045ee226d76343347525de5e2746369a3f5e88351ad322,93aea42ea78a3786a8def4930d44da3dca36a2c9e97ab1749406cbfff36e05a3,282e5d280b6f9a804734bb584b7dfdebcedae513d37bc03468ef53c0ae2819b2,1,0
1|1|0|6|selected|selection,1,1,0,S0_full_support,selected,6,s1_t001_l000_S0_full_support_o006,selection,1,1.2182070205184097,1.2182070207190505,2.0064083727788784e-10,2.0064083727788784e-10,1,64,1.2182070207190507,2.220446049250313e-16,1,6d099aeb534a6eecc0a7234658c41c57514663adaa55daafa9bcfdc92c6456da,28b27033fc50c1cc90045ee226d76343347525de5e2746369a3f5e88351ad322,93aea42ea78a3786a8def4930d44da3dca36a2c9e97ab1749406cbfff36e05a3,282e5d280b6f9a804734bb584b7dfdebcedae513d37bc03468ef53c0ae2819b2,1,0
1|1|1|15|better|selection,1,1,1,S0_full_support,better,15,s1_t001_l001_S0_full_support_o015,selection,1,1.1009618390836946,1.100961841749076,2.665381471089745e-09,2.665381471089745e-09,0,64,1.100961841749076,0.0,1,e2039c342b23c14150f8a71be0a703ad33435c9a7954203c3afb6122219cc907,e36f08dde175f5f058ecd110aa083835ffd84f3a84ac094f643b45926f048a2c,35ddeea3c75ed6adb76e525d229f401919365970fe62470045644b9abfededd1,48fc9b6b9a69770a5bab019b1b4e57c09253e499eeecaec55984ca4c4beb18c9,1,0
1|1|1|16|selected|selection,1,1,1,S0_full_support,selected,16,s1_t001_l001_S0_full_support_o016,selection,1,1.028341012563107,1.028341012567327,4.21995771660022e-12,4.21995771660022e-12,1,64,1.028341012567327,0.0,1,e2039c342b23c14150f8a71be0a703ad33435c9a7954203c3afb6122219cc907,e36f08dde175f5f058ecd110aa083835ffd84f3a84ac094f643b45926f048a2c,35ddeea3c75ed6adb76e525d229f401919365970fe62470045644b9abfededd1,48fc9b6b9a69770a5bab019b1b4e57c09253e499eeecaec55984ca4c4beb18c9,1,0
1|2|0|17|better|selection,1,2,0,S0_full_support,better,17,s1_t002_l000_S0_full_support_o017,selection,1,0.9692250534256242,0.9692243922003048,-6.612253193871709e-07,6.612253193871709e-07,0,64,0.9692243922003048,0.0,1,594639c2db73a69dab2744a59da9d026603d82a8d5e835a7a68feb338d8b677b,4692b6362ad150928c6f12742bd0a01d8927fb33c5fee7662f4d92e83ccbace9,9e49940a6eec21284a4c208b8e42cf54c61487f61c17fc59800d149162907911,37702911db3d7411e3cfc97b0e49e803a4e796e6c623e6223a242792b5289e55,1,0
1|2|0|18|selected|selection,1,2,0,S0_full_support,selected,18,s1_t002_l000_S0_full_support_o018,selection,1,0.5992915296061538,0.5992434698085426,-4.8059797611244015e-05,4.8059797611244015e-05,0,64,0.5992434698085427,1.1102230246251565e-16,1,594639c2db73a69dab2744a59da9d026603d82a8d5e835a7a68feb338d8b677b,4692b6362ad150928c6f12742bd0a01d8927fb33c5fee7662f4d92e83ccbace9,9e49940a6eec21284a4c208b8e42cf54c61487f61c17fc59800d149162907911,37702911db3d7411e3cfc97b0e49e803a4e796e6c623e6223a242792b5289e55,1,0
1|2|1|1|better|selection,1,2,1,S0_full_support,better,1,s1_t002_l001_S0_full_support_o001,selection,1,1.172174652744605,1.1721746519060623,-8.385427907597887e-10,8.385427907597887e-10,1,64,1.1721746519060625,2.220446049250313e-16,1,09a28a9a02806da98c8ae80d00ed1d3d7168aaddd0ce94b941119034e1b0cb86,7ddeeb5689f36446f8b030f38e088da19f3833713598a0b911a820381fd8c2c5,549d11e663431eb82097223d87ec2a2233f6c3e1170cc1bf5cc0464448dd385d,d1ff616b8edc48c51ad30f18f259def73e03a2615d033642c969491241f9ccc2,1,0
1|2|1|2|selected|selection,1,2,1,S0_full_support,selected,2,s1_t002_l001_S0_full_support_o002,selection,1,1.0239074940670214,1.0239074940451536,-2.1867840871436783e-11,2.1867840871436783e-11,1,64,1.0239074940451538,2.220446049250313e-16,1,09a28a9a02806da98c8ae80d00ed1d3d7168aaddd0ce94b941119034e1b0cb86,7ddeeb5689f36446f8b030f38e088da19f3833713598a0b911a820381fd8c2c5,549d11e663431eb82097223d87ec2a2233f6c3e1170cc1bf5cc0464448dd385d,d1ff616b8edc48c51ad30f18f259def73e03a2615d033642c969491241f9ccc2,1,0
1|3|0|11|better|selection,1,3,0,S0_full_support,better,11,s1_t003_l000_S0_full_support_o011,selection,1,1.26898620819707,1.2689862081903898,-6.680211939169567e-12,6.680211939169567e-12,1,64,1.2689862081903895,2.220446049250313e-16,1,e02503a5746abc03f6bfbc4cd04543850b027aaf63045d9b3de5ebf6c7d7aa19,bdef080b9332e4c46dfa36ad421402a7d50ce4023a01a95387bdeb4ece3c1945,cf0be326fc2230f9e0254abb0555396acfd920958a23a741e81aec03b5cb9c04,f64cb3ae48faf4ffb4e4ad33dda6ab04e2d5db82e6c9ad5c38c7e480ff311b69,1,0
1|3|0|8|selected|selection,1,3,0,S0_full_support,selected,8,s1_t003_l000_S0_full_support_o008,selection,1,1.0681524832686051,1.0681524832071725,-6.143263675539856e-11,6.143263675539856e-11,1,64,1.0681524832071727,2.220446049250313e-16,1,e02503a5746abc03f6bfbc4cd04543850b027aaf63045d9b3de5ebf6c7d7aa19,bdef080b9332e4c46dfa36ad421402a7d50ce4023a01a95387bdeb4ece3c1945,cf0be326fc2230f9e0254abb0555396acfd920958a23a741e81aec03b5cb9c04,f64cb3ae48faf4ffb4e4ad33dda6ab04e2d5db82e6c9ad5c38c7e480ff311b69,1,0
1|3|1|3|better|selection,1,3,1,S0_full_support,better,3,s1_t003_l001_S0_full_support_o003,selection,1,1.2247938573795585,1.2247938574485722,6.901368365674898e-11,6.901368365674898e-11,1,64,1.2247938574485722,0.0,1,a85c1c529c1eb5bc0499f588c1390ac82adb5564c3286c172fca3467a4374047,93507608e07b16fb0482ca64588f172503c2a06545eef046652b4b0174451bb0,3ed3856548d7e058c7a0e9b8bcc66ef345770cef4203e289845d521238c945a7,94dbce38ab699b9455ed525adf120b7361fde79c7725d26acfa7034ba642449e,1,0
1|3|1|11|selected|selection,1,3,1,S0_full_support,selected,11,s1_t003_l001_S0_full_support_o011,selection,1,1.0090545935937127,1.0090545935936885,-2.4202861936828413e-14,2.4202861936828413e-14,1,64,1.0090545935936888,2.220446049250313e-16,1,a85c1c529c1eb5bc0499f588c1390ac82adb5564c3286c172fca3467a4374047,93507608e07b16fb0482ca64588f172503c2a06545eef046652b4b0174451bb0,3ed3856548d7e058c7a0e9b8bcc66ef345770cef4203e289845d521238c945a7,94dbce38ab699b9455ed525adf120b7361fde79c7725d26acfa7034ba642449e,1,0
1|5|1|16|better|selection,1,5,1,S0_full_support,better,16,s1_t005_l001_S0_full_support_o016,selection,1,1.073615103245778,1.0736151110086884,7.762910536612821e-09,7.762910536612821e-09,0,64,1.0736151110086882,2.220446049250313e-16,1,90799c3507f2561bc9db38dc719ec12fb97aaa374a146ceb958735185f7e7ef5,1ee8e34464578a880018c8c64501fa1b5671527ce834ac6712e4a61c3978fbbe,8aa6008e3b852e897432eef479b686fcfeca40528a15c1f781c7a511675d9205,b45396b5bed75ebaf6a4a37545d2eee488d631179734965338a88bb0bb356bef,1,0
1|5|1|17|selected|selection,1,5,1,S0_full_support,selected,17,s1_t005_l001_S0_full_support_o017,selection,1,1.0683680452493673,1.0683676687567796,-3.764925877725034e-07,3.764925877725034e-07,0,64,1.0683676687567796,0.0,1,90799c3507f2561bc9db38dc719ec12fb97aaa374a146ceb958735185f7e7ef5,1ee8e34464578a880018c8c64501fa1b5671527ce834ac6712e4a61c3978fbbe,8aa6008e3b852e897432eef479b686fcfeca40528a15c1f781c7a511675d9205,b45396b5bed75ebaf6a4a37545d2eee488d631179734965338a88bb0bb356bef,1,0
1|6|0|17|better|selection,1,6,0,S0_full_support,better,17,s1_t006_l000_S0_full_support_o017,selection,1,1.0572426279284124,1.0572426280743132,1.4590084695953465e-10,1.4590084695953465e-10,1,64,1.0572426280743132,0.0,1,789e6b29b510c6c18e26d33cf9f60f6791aec871d92f4946dfeb5c39d85886c7,55a399e600c68f41a2172036c15baabe22584a7095939a386a1126301d401801,dfa846cdcd8bbfcdc8bf471726666d41081737ebf32549ea006f3ec305d43255,346065a7721a98a4afbdd144cfa69fc8ca5794d775b1ce13044cf3423acf90a5,1,0
1|6|0|18|selected|selection,1,6,0,S0_full_support,selected,18,s1_t006_l000_S0_full_support_o018,selection,1,0.9970300923314885,0.9970297672733801,-3.2505810843019844e-07,3.2505810843019844e-07,0,64,0.9970297672733802,1.1102230246251565e-16,1,789e6b29b510c6c18e26d33cf9f60f6791aec871d92f4946dfeb5c39d85886c7,55a399e600c68f41a2172036c15baabe22584a7095939a386a1126301d401801,dfa846cdcd8bbfcdc8bf471726666d41081737ebf32549ea006f3ec305d43255,346065a7721a98a4afbdd144cfa69fc8ca5794d775b1ce13044cf3423acf90a5,1,0
1|6|1|5|better|selection,1,6,1,S0_full_support,better,5,s1_t006_l001_S0_full_support_o005,selection,1,1.2354336480166408,1.23543364815677,1.401292415437183e-10,1.401292415437183e-10,1,64,1.2354336481567698,2.220446049250313e-16,1,ca6c5788328fe5e8e628d6bbc79306a43066102522c6df92db0af4feee699a8d,7e23aedde978c2528a2a60fcd4f335ec0c397c5dc33452b55ca9f00267bb72a5,4a78e5a07d241c6a2990ec3fbceb7db2cd3de0c0ee6df01b2396650f8bf71b57,6e3a06c84088d8b1f0180598df4229c4fe3070ba8a41ada029d0cd935784a99c,1,0
1|6|1|6|selected|selection,1,6,1,S0_full_support,selected,6,s1_t006_l001_S0_full_support_o006,selection,1,1.2224760209318413,1.2224760209348242,2.9829472225628706e-12,2.9829472225628706e-12,1,0,1.222476020934824,2.220446049250313e-16,1,ca6c5788328fe5e8e628d6bbc79306a43066102522c6df92db0af4feee699a8d,7e23aedde978c2528a2a60fcd4f335ec0c397c5dc33452b55ca9f00267bb72a5,4a78e5a07d241c6a2990ec3fbceb7db2cd3de0c0ee6df01b2396650f8bf71b57,6e3a06c84088d8b1f0180598df4229c4fe3070ba8a41ada029d0cd935784a99c,1,0
1|7|1|14|better|selection,1,7,1,S0_full_support,better,14,s1_t007_l001_S0_full_support_o014,selection,1,1.0292999897068538,1.0292999896349104,-7.194334017412984e-11,7.194334017412984e-11,1,64,1.0292999896349104,0.0,1,3ed1b7adbd54f8b2709f8f631944775196b56cc720cdb1a48cd80f5ce1084a0f,9312aa10935020d39d424d58efc57702dbeca29f777d2e8d01769647a2848c56,d526208c97e27f115232828467207d4b874a6c9cd897fc38dc5be26104ba1711,10519121c0f102db9ee9a42c45487dc2175571b3297897645d5a29761507f582,1,0
1|7|1|15|selected|selection,1,7,1,S0_full_support,selected,15,s1_t007_l001_S0_full_support_o015,selection,1,0.9514480031790055,0.9514479985139603,-4.665045127971723e-09,4.665045127971723e-09,0,64,0.9514479985139604,1.1102230246251565e-16,1,3ed1b7adbd54f8b2709f8f631944775196b56cc720cdb1a48cd80f5ce1084a0f,9312aa10935020d39d424d58efc57702dbeca29f777d2e8d01769647a2848c56,d526208c97e27f115232828467207d4b874a6c9cd897fc38dc5be26104ba1711,10519121c0f102db9ee9a42c45487dc2175571b3297897645d5a29761507f582,1,0
