candidate_key,seed,target,level,candidate_role,candidate_order,candidate_id,selection_persisted_point_available,selection_pass_1e_9,selection_abs_drift,selection_additive_abs_diff,source_audit_persisted_point_available,source_audit_additive_abs_diff,source_audit_additive_pass,contrast_class,interpretation
0|3|1|better|10,0,3,1,better,10,s0_t003_l001_S0_full_support_o010,1,1,1.6124879209655774e-11,0.0,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|3|1|selected|4,0,3,1,selected,4,s0_t003_l001_S0_full_support_o004,1,1,6.822742371070945e-11,0.0,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|4|1|better|1,0,4,1,better,1,s0_t004_l001_S0_full_support_o001,1,1,1.9451107391432743e-13,0.0,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|4|1|selected|2,0,4,1,selected,2,s0_t004_l001_S0_full_support_o002,1,1,1.5647483309066956e-12,0.0,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|5|0|better|18,0,5,0,better,18,s0_t005_l000_S0_full_support_o018,1,0,1.7067793844915968e-09,2.220446049250313e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|5|0|selected|19,0,5,0,selected,19,s0_t005_l000_S0_full_support_o019,1,0,1.726835009041583e-05,2.220446049250313e-16,0,1.1102230246251565e-16,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|6|1|better|19,0,6,1,better,19,s0_t006_l001_S0_full_support_o019,1,1,1.4874101950113072e-11,0.0,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|6|1|selected|20,0,6,1,selected,20,s0_t006_l001_S0_full_support_o020,1,1,2.504370044675852e-10,4.440892098500626e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|7|1|better|0,0,7,1,better,0,s0_t007_l001_S0_full_support_o000,1,1,1.1308731728831845e-12,4.440892098500626e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|7|1|selected|5,0,7,1,selected,5,s0_t007_l001_S0_full_support_o005,1,1,7.789768829979948e-11,2.220446049250313e-16,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|8|0|better|15,0,8,0,better,15,s0_t008_l000_S0_full_support_o015,1,1,9.299694347930654e-11,1.1102230246251565e-16,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|8|0|selected|17,0,8,0,selected,17,s0_t008_l000_S0_full_support_o017,1,1,2.3936408410918375e-13,1.1102230246251565e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|9|0|better|18,0,9,0,better,18,s0_t009_l000_S0_full_support_o018,1,0,4.0739797313449344e-08,0.0,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|9|0|selected|19,0,9,0,selected,19,s0_t009_l000_S0_full_support_o019,1,0,7.15010379348513e-07,1.1102230246251565e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|9|1|better|13,0,9,1,better,13,s0_t009_l001_S0_full_support_o013,1,0,2.7129889146326747e-07,0.0,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
0|9|1|selected|12,0,9,1,selected,12,s0_t009_l001_S0_full_support_o012,1,0,0.00021521578246364026,1.1102230246251565e-16,0,1.1102230246251565e-16,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|1|0|better|5,1,1,0,better,5,s1_t001_l000_S0_full_support_o005,1,1,1.8271162360861126e-11,2.220446049250313e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|1|0|selected|6,1,1,0,selected,6,s1_t001_l000_S0_full_support_o006,1,1,2.0064083727788784e-10,2.220446049250313e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|1|1|better|15,1,1,1,better,15,s1_t001_l001_S0_full_support_o015,1,0,2.665381471089745e-09,0.0,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|1|1|selected|16,1,1,1,selected,16,s1_t001_l001_S0_full_support_o016,1,1,4.21995771660022e-12,0.0,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|2|0|better|17,1,2,0,better,17,s1_t002_l000_S0_full_support_o017,1,0,6.612253193871709e-07,0.0,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|2|0|selected|18,1,2,0,selected,18,s1_t002_l000_S0_full_support_o018,1,0,4.8059797611244015e-05,1.1102230246251565e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|2|1|better|1,1,2,1,better,1,s1_t002_l001_S0_full_support_o001,1,1,8.385427907597887e-10,2.220446049250313e-16,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|2|1|selected|2,1,2,1,selected,2,s1_t002_l001_S0_full_support_o002,1,1,2.1867840871436783e-11,2.220446049250313e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|3|0|better|11,1,3,0,better,11,s1_t003_l000_S0_full_support_o011,1,1,6.680211939169567e-12,2.220446049250313e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|3|0|selected|8,1,3,0,selected,8,s1_t003_l000_S0_full_support_o008,1,1,6.143263675539856e-11,2.220446049250313e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|3|1|better|3,1,3,1,better,3,s1_t003_l001_S0_full_support_o003,1,1,6.901368365674898e-11,0.0,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|3|1|selected|11,1,3,1,selected,11,s1_t003_l001_S0_full_support_o011,1,1,2.4202861936828413e-14,2.220446049250313e-16,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|5|1|better|16,1,5,1,better,16,s1_t005_l001_S0_full_support_o016,1,0,7.762910536612821e-09,2.220446049250313e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|5|1|selected|17,1,5,1,selected,17,s1_t005_l001_S0_full_support_o017,1,0,3.764925877725034e-07,0.0,0,1.1102230246251565e-16,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|6|0|better|17,1,6,0,better,17,s1_t006_l000_S0_full_support_o017,1,1,1.4590084695953465e-10,0.0,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|6|0|selected|18,1,6,0,selected,18,s1_t006_l000_S0_full_support_o018,1,0,3.2505810843019844e-07,1.1102230246251565e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|6|1|better|5,1,6,1,better,5,s1_t006_l001_S0_full_support_o005,1,1,1.401292415437183e-10,2.220446049250313e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|6|1|selected|6,1,6,1,selected,6,s1_t006_l001_S0_full_support_o006,1,1,2.9829472225628706e-12,2.220446049250313e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|7|1|better|14,1,7,1,better,14,s1_t007_l001_S0_full_support_o014,1,1,7.194334017412984e-11,0.0,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|7|1|selected|15,1,7,1,selected,15,s1_t007_l001_S0_full_support_o015,1,0,4.665045127971723e-09,1.1102230246251565e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|8|0|better|14,1,8,0,better,14,s1_t008_l000_S0_full_support_o014,1,0,5.413944847987295e-09,1.1102230246251565e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|8|0|selected|15,1,8,0,selected,15,s1_t008_l000_S0_full_support_o015,1,0,1.3454675373836267e-08,0.0,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|8|1|better|20,1,8,1,better,20,s1_t008_l001_S0_full_support_o020,1,1,3.150457672518314e-11,2.220446049250313e-16,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|8|1|selected|21,1,8,1,selected,21,s1_t008_l001_S0_full_support_o021,1,0,4.4452559355701027e-07,2.220446049250313e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|9|1|better|16,1,9,1,better,16,s1_t009_l001_S0_full_support_o016,1,0,4.4437802548813465e-08,2.220446049250313e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
1|9|1|selected|14,1,9,1,selected,14,s1_t009_l001_S0_full_support_o014,1,0,6.717444444037657e-05,1.1102230246251565e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|1|1|better|0,2,1,1,better,0,s2_t001_l001_S0_full_support_o000,1,1,1.0129674876679928e-12,2.220446049250313e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|1|1|selected|1,2,1,1,selected,1,s2_t001_l001_S0_full_support_o001,1,1,6.24389429049188e-13,0.0,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|2|1|better|1,2,2,1,better,1,s2_t002_l001_S0_full_support_o001,1,1,2.190470027585434e-12,0.0,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|2|1|selected|0,2,2,1,selected,0,s2_t002_l001_S0_full_support_o000,1,1,1.8638646182012053e-11,0.0,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|3|0|better|16,2,3,0,better,16,s2_t003_l000_S0_full_support_o016,1,0,3.429937564192187e-06,2.220446049250313e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|3|0|selected|15,2,3,0,selected,15,s2_t003_l000_S0_full_support_o015,1,0,8.058136013067152e-05,1.1102230246251565e-16,0,1.1102230246251565e-16,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|3|1|better|4,2,3,1,better,4,s2_t003_l001_S0_full_support_o004,1,1,2.4599655645829444e-11,0.0,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|3|1|selected|5,2,3,1,selected,5,s2_t003_l001_S0_full_support_o005,1,1,1.1823431123048067e-10,0.0,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|4|0|better|21,2,4,0,better,21,s2_t004_l000_S0_full_support_o021,1,1,2.300006851641001e-10,0.0,0,2.220446049250313e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|4|0|selected|23,2,4,0,selected,23,s2_t004_l000_S0_full_support_o023,1,0,1.57086610386159e-09,2.220446049250313e-16,0,1.1102230246251565e-16,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|4|1|better|12,2,4,1,better,12,s2_t004_l001_S0_full_support_o012,1,0,1.7103990201938757e-06,0.0,0,1.1102230246251565e-16,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|4|1|selected|14,2,4,1,selected,14,s2_t004_l001_S0_full_support_o014,1,0,4.723189728172983e-05,2.220446049250313e-16,0,1.1102230246251565e-16,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|5|0|better|15,2,5,0,better,15,s2_t005_l000_S0_full_support_o015,1,1,1.0003886607989898e-10,2.220446049250313e-16,0,5.551115123125783e-17,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|5|0|selected|17,2,5,0,selected,17,s2_t005_l000_S0_full_support_o017,1,0,4.687604395758882e-07,1.1102230246251565e-16,0,1.1102230246251565e-16,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|6|0|better|20,2,6,0,better,20,s2_t006_l000_S0_full_support_o020,1,0,2.027865431131204e-09,1.1102230246251565e-16,0,2.220446049250313e-16,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|6|0|selected|21,2,6,0,selected,21,s2_t006_l000_S0_full_support_o021,1,0,5.0129514428398636e-08,0.0,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|7|0|better|18,2,7,0,better,18,s2_t007_l000_S0_full_support_o018,1,1,9.278378065857851e-11,0.0,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|7|0|selected|20,2,7,0,selected,20,s2_t007_l000_S0_full_support_o020,1,1,8.943512597170411e-11,0.0,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|7|1|better|18,2,7,1,better,18,s2_t007_l001_S0_full_support_o018,1,0,6.62210664081897e-09,2.220446049250313e-16,0,0.0,1,selection_persisted_identity_failed_audit_additive_passed,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|7|1|selected|19,2,7,1,selected,19,s2_t007_l001_S0_full_support_o019,1,1,1.266298177426961e-11,2.220446049250313e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|8|0|better|11,2,8,0,better,11,s2_t008_l000_S0_full_support_o011,1,1,7.871101548317938e-10,2.220446049250313e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|8|0|selected|10,2,8,0,selected,10,s2_t008_l000_S0_full_support_o010,1,1,9.25814980234918e-12,2.220446049250313e-16,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|9|1|better|23,2,9,1,better,23,s2_t009_l001_S0_full_support_o023,1,1,5.142553050063725e-13,2.220446049250313e-16,0,1.1102230246251565e-16,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
2|9|1|selected|29,2,9,1,selected,29,s2_t009_l001_S0_full_support_o029,1,1,5.4072302191343624e-12,4.440892098500626e-16,0,0.0,1,both_available_gates_passed_or_not_comparable,audit has no persisted aggregate point identity target; contrast is selection persisted-trace specific
