job_key,seed,target,level,candidate_role,candidate_order,candidate_id,persisted_point,recomputed_point,atom_sum,recomputed_minus_persisted,atom_sum_minus_recomputed,first_path_difference
1|3|0|8|selected|selection,1,3,0,selected,8,s1_t003_l000_S0_full_support_o008,1.0681524832686051,1.0681524832071725,1.0681524832071727,-6.143263675539856e-11,2.220446049250313e-16,none
1|3|1|3|better|selection,1,3,1,better,3,s1_t003_l001_S0_full_support_o003,1.2247938573795585,1.2247938574485722,1.2247938574485722,6.901368365674898e-11,0.0,none
1|3|1|11|selected|selection,1,3,1,selected,11,s1_t003_l001_S0_full_support_o011,1.0090545935937127,1.0090545935936885,1.0090545935936888,-2.4202861936828413e-14,2.220446049250313e-16,none
1|5|1|16|better|selection,1,5,1,better,16,s1_t005_l001_S0_full_support_o016,1.073615103245778,1.0736151110086884,1.0736151110086882,7.762910536612821e-09,-2.220446049250313e-16,persisted_aggregate_vs_recomputed_point
1|5|1|17|selected|selection,1,5,1,selected,17,s1_t005_l001_S0_full_support_o017,1.0683680452493673,1.0683676687567796,1.0683676687567796,-3.764925877725034e-07,0.0,persisted_aggregate_vs_recomputed_point
1|6|0|17|better|selection,1,6,0,better,17,s1_t006_l000_S0_full_support_o017,1.0572426279284124,1.0572426280743132,1.0572426280743132,1.4590084695953465e-10,0.0,none
1|6|0|18|selected|selection,1,6,0,selected,18,s1_t006_l000_S0_full_support_o018,0.9970300923314885,0.9970297672733801,0.9970297672733802,-3.2505810843019844e-07,1.1102230246251565e-16,persisted_aggregate_vs_recomputed_point
1|6|1|5|better|selection,1,6,1,better,5,s1_t006_l001_S0_full_support_o005,1.2354336480166408,1.23543364815677,1.2354336481567698,1.401292415437183e-10,-2.220446049250313e-16,none
1|6|1|6|selected|selection,1,6,1,selected,6,s1_t006_l001_S0_full_support_o006,1.2224760209318413,1.2224760209348242,1.222476020934824,2.9829472225628706e-12,-2.220446049250313e-16,none
1|7|1|14|better|selection,1,7,1,better,14,s1_t007_l001_S0_full_support_o014,1.0292999897068538,1.0292999896349104,1.0292999896349104,-7.194334017412984e-11,0.0,none
1|7|1|15|selected|selection,1,7,1,selected,15,s1_t007_l001_S0_full_support_o015,0.9514480031790055,0.9514479985139603,0.9514479985139604,-4.665045127971723e-09,1.1102230246251565e-16,persisted_aggregate_vs_recomputed_point
1|8|0|14|better|selection,1,8,0,better,14,s1_t008_l000_S0_full_support_o014,0.87000183731591,0.8700018319019651,0.8700018319019652,-5.413944847987295e-09,1.1102230246251565e-16,persisted_aggregate_vs_recomputed_point
1|8|0|15|selected|selection,1,8,0,selected,15,s1_t008_l000_S0_full_support_o015,0.7733336286224255,0.7733336151677501,0.7733336151677501,-1.3454675373836267e-08,0.0,persisted_aggregate_vs_recomputed_point
1|8|1|20|better|selection,1,8,1,better,20,s1_t008_l001_S0_full_support_o020,1.1098728685441155,1.109872868512611,1.1098728685126107,-3.150457672518314e-11,-2.220446049250313e-16,none
1|8|1|21|selected|selection,1,8,1,selected,21,s1_t008_l001_S0_full_support_o021,0.8787007905258409,0.8787003460002474,0.8787003460002476,-4.4452559355701027e-07,2.220446049250313e-16,persisted_aggregate_vs_recomputed_point
1|9|1|16|better|selection,1,9,1,better,16,s1_t009_l001_S0_full_support_o016,1.0960530108776572,1.0960530553154597,1.09605305531546,4.4437802548813465e-08,2.220446049250313e-16,persisted_aggregate_vs_recomputed_point
1|9|1|14|selected|selection,1,9,1,selected,14,s1_t009_l001_S0_full_support_o014,0.6998137938651564,0.6998809683095968,0.6998809683095969,6.717444444037657e-05,1.1102230246251565e-16,persisted_aggregate_vs_recomputed_point
2|1|1|0|better|selection,2,1,1,better,0,s2_t001_l001_S0_full_support_o000,1.4111121047486932,1.4111121047476802,1.41111210474768,-1.0129674876679928e-12,-2.220446049250313e-16,none
2|1|1|1|selected|selection,2,1,1,selected,1,s2_t001_l001_S0_full_support_o001,1.1492511583022993,1.149251158301675,1.149251158301675,-6.24389429049188e-13,0.0,none
2|2|1|1|better|selection,2,2,1,better,1,s2_t002_l001_S0_full_support_o001,1.2316695975570517,1.2316695975592422,1.2316695975592422,2.190470027585434e-12,0.0,none
2|2|1|0|selected|selection,2,2,1,selected,0,s2_t002_l001_S0_full_support_o000,1.2031125983768767,1.2031125983955153,1.2031125983955153,1.8638646182012053e-11,0.0,none
2|3|0|16|better|selection,2,3,0,better,16,s2_t003_l000_S0_full_support_o016,0.8676575826796558,0.8676541527420916,0.8676541527420918,-3.429937564192187e-06,2.220446049250313e-16,persisted_aggregate_vs_recomputed_point
2|3|0|15|selected|selection,2,3,0,selected,15,s2_t003_l000_S0_full_support_o015,0.7765529694881308,0.7764723881280001,0.7764723881280002,-8.058136013067152e-05,1.1102230246251565e-16,persisted_aggregate_vs_recomputed_point
2|3|1|4|better|selection,2,3,1,better,4,s2_t003_l001_S0_full_support_o004,1.2325901344357453,1.232590134460345,1.232590134460345,2.4599655645829444e-11,0.0,none
2|3|1|5|selected|selection,2,3,1,selected,5,s2_t003_l001_S0_full_support_o005,1.168811812794061,1.1688118126758267,1.1688118126758267,-1.1823431123048067e-10,0.0,none
2|4|0|21|better|selection,2,4,0,better,21,s2_t004_l000_S0_full_support_o021,1.1388925657837978,1.1388925660137985,1.1388925660137985,2.300006851641001e-10,0.0,none
2|4|0|23|selected|selection,2,4,0,selected,23,s2_t004_l000_S0_full_support_o023,1.1369749420903692,1.136974940519503,1.1369749405195033,-1.57086610386159e-09,2.220446049250313e-16,persisted_aggregate_vs_recomputed_point
2|4|1|12|better|selection,2,4,1,better,12,s2_t004_l001_S0_full_support_o012,1.0551391987452514,1.0551374883462312,1.0551374883462312,-1.7103990201938757e-06,0.0,persisted_aggregate_vs_recomputed_point
2|4|1|14|selected|selection,2,4,1,selected,14,s2_t004_l001_S0_full_support_o014,0.8956976077010763,0.895744839598358,0.8957448395983583,4.723189728172983e-05,2.220446049250313e-16,persisted_aggregate_vs_recomputed_point
2|5|0|15|better|selection,2,5,0,better,15,s2_t005_l000_S0_full_support_o015,1.1199990599474914,1.1199990598474525,1.1199990598474527,-1.0003886607989898e-10,2.220446049250313e-16,none
2|5|0|17|selected|selection,2,5,0,selected,17,s2_t005_l000_S0_full_support_o017,0.8299334961036653,0.8299330273432257,0.8299330273432258,-4.687604395758882e-07,1.1102230246251565e-16,persisted_aggregate_vs_recomputed_point
2|6|0|20|better|selection,2,6,0,better,20,s2_t006_l000_S0_full_support_o020,0.9597525951108405,0.959752597138706,0.9597525971387061,2.027865431131204e-09,1.1102230246251565e-16,persisted_aggregate_vs_recomputed_point
2|6|0|21|selected|selection,2,6,0,selected,21,s2_t006_l000_S0_full_support_o021,0.8639018113905186,0.863901861520033,0.863901861520033,5.0129514428398636e-08,0.0,persisted_aggregate_vs_recomputed_point
2|7|0|18|better|selection,2,7,0,better,18,s2_t007_l000_S0_full_support_o018,1.0420246891643659,1.0420246892571496,1.0420246892571496,9.278378065857851e-11,0.0,none
2|7|0|20|selected|selection,2,7,0,selected,20,s2_t007_l000_S0_full_support_o020,0.8375062530924641,0.8375062530030289,0.8375062530030289,-8.943512597170411e-11,0.0,none
2|7|1|18|better|selection,2,7,1,better,18,s2_t007_l001_S0_full_support_o018,1.047404781729621,1.0474047751075144,1.0474047751075146,-6.62210664081897e-09,2.220446049250313e-16,persisted_aggregate_vs_recomputed_point
2|7|1|19|selected|selection,2,7,1,selected,19,s2_t007_l001_S0_full_support_o019,0.8661776197408018,0.8661776197534647,0.8661776197534645,1.266298177426961e-11,-2.220446049250313e-16,none
2|8|0|11|better|selection,2,8,0,better,11,s2_t008_l000_S0_full_support_o011,1.0464789631427869,1.046478963929897,1.0464789639298973,7.871101548317938e-10,2.220446049250313e-16,none
2|8|0|10|selected|selection,2,8,0,selected,10,s2_t008_l000_S0_full_support_o010,0.9742532196328276,0.9742532196420858,0.974253219642086,9.25814980234918e-12,2.220446049250313e-16,none
2|9|1|23|better|selection,2,9,1,better,23,s2_t009_l001_S0_full_support_o023,1.1595233237610352,1.1595233237615494,1.1595233237615497,5.142553050063725e-13,2.220446049250313e-16,none
2|9|1|29|selected|selection,2,9,1,selected,29,s2_t009_l001_S0_full_support_o029,1.157179484810549,1.1571794848159562,1.1571794848159567,5.4072302191343624e-12,4.440892098500626e-16,none
