group_scope,source_space,neighborhood,neighborhood_kind,neighborhood_value,min_neighbor_count,label,n_groups,n_evaluable_groups,mean_n_candidates,mean_coverage,mean_empty_fraction,mean_neighbor_count,mean_group_base_rate,mean_covered_base_rate,mean_local_purity_all,mean_local_purity_covered,mean_local_bayes_top1_hit,mean_local_bayes_gain_vs_covered_random,mean_local_bayes_enrichment,mean_c47_actual_strict_source_top1_hit,mean_gap_vs_c47_actual_top1,target_labels_diagnostic_only,coverage_threshold,passes_reliability_with_coverage
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,2,pareto_good,1,1,3804.0,0.05573080967402734,0.8483175604626709,0.5289169295478444,0.13643533123028392,0.04716981132075472,0.12844515912426333,0.04871967654986523,0.75,0.7028301886792453,15.899999999999999,1.0,-0.25,1,0.5,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,2,pareto_good,1,1,3804.0,0.05573080967402734,0.8483175604626709,0.5289169295478444,0.13643533123028392,0.04716981132075472,0.12844515912426333,0.04871967654986523,0.75,0.7028301886792453,15.899999999999999,1.0,-0.25,1,0.75,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,2,preference_robust_better_candidate,1,1,3804.0,0.05573080967402734,0.8483175604626709,0.5289169295478444,0.02996845425867508,0.0,0.027000053073802436,0.0,0.0,0.0,,0.0,0.0,1,0.25,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,2,preference_robust_better_candidate,1,1,3804.0,0.05573080967402734,0.8483175604626709,0.5289169295478444,0.02996845425867508,0.0,0.027000053073802436,0.0,0.0,0.0,,0.0,0.0,1,0.5,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,2,preference_robust_better_candidate,1,1,3804.0,0.05573080967402734,0.8483175604626709,0.5289169295478444,0.02996845425867508,0.0,0.027000053073802436,0.0,0.0,0.0,,0.0,0.0,1,0.75,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,2,primary_joint_good,1,1,3804.0,0.05573080967402734,0.8483175604626709,0.5289169295478444,0.4242902208201893,0.419811320754717,0.42591602065897777,0.419811320754717,1.0,0.5801886792452831,2.3820224719101124,0.0,1.0,1,0.25,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,2,primary_joint_good,1,1,3804.0,0.05573080967402734,0.8483175604626709,0.5289169295478444,0.4242902208201893,0.419811320754717,0.42591602065897777,0.419811320754717,1.0,0.5801886792452831,2.3820224719101124,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,2,primary_joint_good,1,1,3804.0,0.05573080967402734,0.8483175604626709,0.5289169295478444,0.4242902208201893,0.419811320754717,0.42591602065897777,0.419811320754717,1.0,0.5801886792452831,2.3820224719101124,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,pareto_good,1,1,3804.0,0.03943217665615142,0.8483175604626709,0.5289169295478444,0.13643533123028392,0.05333333333333334,0.12844515912426333,0.05219047619047619,1.0,0.9466666666666667,18.75,1.0,0.0,1,0.25,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,pareto_good,1,1,3804.0,0.03943217665615142,0.8483175604626709,0.5289169295478444,0.13643533123028392,0.05333333333333334,0.12844515912426333,0.05219047619047619,1.0,0.9466666666666667,18.75,1.0,0.0,1,0.5,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,pareto_good,1,1,3804.0,0.03943217665615142,0.8483175604626709,0.5289169295478444,0.13643533123028392,0.05333333333333334,0.12844515912426333,0.05219047619047619,1.0,0.9466666666666667,18.75,1.0,0.0,1,0.75,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,preference_robust_better_candidate,1,1,3804.0,0.03943217665615142,0.8483175604626709,0.5289169295478444,0.02996845425867508,0.0,0.027000053073802436,0.0,0.0,0.0,,0.0,0.0,1,0.25,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,preference_robust_better_candidate,1,1,3804.0,0.03943217665615142,0.8483175604626709,0.5289169295478444,0.02996845425867508,0.0,0.027000053073802436,0.0,0.0,0.0,,0.0,0.0,1,0.5,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,preference_robust_better_candidate,1,1,3804.0,0.03943217665615142,0.8483175604626709,0.5289169295478444,0.02996845425867508,0.0,0.027000053073802436,0.0,0.0,0.0,,0.0,0.0,1,0.75,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,primary_joint_good,1,1,3804.0,0.03943217665615142,0.8483175604626709,0.5289169295478444,0.4242902208201893,0.44,0.42591602065897777,0.44,1.0,0.56,2.272727272727273,0.0,1.0,1,0.25,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,primary_joint_good,1,1,3804.0,0.03943217665615142,0.8483175604626709,0.5289169295478444,0.4242902208201893,0.44,0.42591602065897777,0.44,1.0,0.56,2.272727272727273,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,primary_joint_good,1,1,3804.0,0.03943217665615142,0.8483175604626709,0.5289169295478444,0.4242902208201893,0.44,0.42591602065897777,0.44,1.0,0.56,2.272727272727273,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,pareto_good,1,1,3804.0,0.025499474237644586,0.8483175604626709,0.5289169295478444,0.13643533123028392,0.041237113402061855,0.12844515912426333,0.04977908689248895,0.0,-0.041237113402061855,0.0,1.0,-1.0,1,0.25,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,pareto_good,1,1,3804.0,0.025499474237644586,0.8483175604626709,0.5289169295478444,0.13643533123028392,0.041237113402061855,0.12844515912426333,0.04977908689248895,0.0,-0.041237113402061855,0.0,1.0,-1.0,1,0.5,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,pareto_good,1,1,3804.0,0.025499474237644586,0.8483175604626709,0.5289169295478444,0.13643533123028392,0.041237113402061855,0.12844515912426333,0.04977908689248895,0.0,-0.041237113402061855,0.0,1.0,-1.0,1,0.75,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,preference_robust_better_candidate,1,1,3804.0,0.025499474237644586,0.8483175604626709,0.5289169295478444,0.02996845425867508,0.0,0.027000053073802436,0.0,0.0,0.0,,0.0,0.0,1,0.25,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,preference_robust_better_candidate,1,1,3804.0,0.025499474237644586,0.8483175604626709,0.5289169295478444,0.02996845425867508,0.0,0.027000053073802436,0.0,0.0,0.0,,0.0,0.0,1,0.5,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,preference_robust_better_candidate,1,1,3804.0,0.025499474237644586,0.8483175604626709,0.5289169295478444,0.02996845425867508,0.0,0.027000053073802436,0.0,0.0,0.0,,0.0,0.0,1,0.75,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,primary_joint_good,1,1,3804.0,0.025499474237644586,0.8483175604626709,0.5289169295478444,0.4242902208201893,0.4329896907216495,0.42591602065897777,0.4329896907216495,1.0,0.5670103092783505,2.3095238095238093,0.0,1.0,1,0.25,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,primary_joint_good,1,1,3804.0,0.025499474237644586,0.8483175604626709,0.5289169295478444,0.4242902208201893,0.4329896907216495,0.42591602065897777,0.4329896907216495,1.0,0.5670103092783505,2.3095238095238093,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,primary_joint_good,1,1,3804.0,0.025499474237644586,0.8483175604626709,0.5289169295478444,0.4242902208201893,0.4329896907216495,0.42591602065897777,0.4329896907216495,1.0,0.5670103092783505,2.3095238095238093,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,pareto_good,1,1,3804.0,0.35830704521556256,0.6416929547844374,1.386435331230284,0.13643533123028392,0.12619222303741745,0.13174809153896416,0.12335370262736366,0.9932885906040269,0.8670963675666095,7.871234587170283,1.0,-0.006711409395973145,1,0.25,1
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,pareto_good,1,1,3804.0,0.35830704521556256,0.6416929547844374,1.386435331230284,0.13643533123028392,0.12619222303741745,0.13174809153896416,0.12335370262736366,0.9932885906040269,0.8670963675666095,7.871234587170283,1.0,-0.006711409395973145,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,pareto_good,1,1,3804.0,0.35830704521556256,0.6416929547844374,1.386435331230284,0.13643533123028392,0.12619222303741745,0.13174809153896416,0.12335370262736366,0.9932885906040269,0.8670963675666095,7.871234587170283,1.0,-0.006711409395973145,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,preference_robust_better_candidate,1,1,3804.0,0.35830704521556256,0.6416929547844374,1.386435331230284,0.02996845425867508,0.025678650036683785,0.028159743299708866,0.024920518464172172,1.0,0.9743213499633162,38.94285714285714,0.0,1.0,1,0.25,1
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,preference_robust_better_candidate,1,1,3804.0,0.35830704521556256,0.6416929547844374,1.386435331230284,0.02996845425867508,0.025678650036683785,0.028159743299708866,0.024920518464172172,1.0,0.9743213499633162,38.94285714285714,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,preference_robust_better_candidate,1,1,3804.0,0.35830704521556256,0.6416929547844374,1.386435331230284,0.02996845425867508,0.025678650036683785,0.028159743299708866,0.024920518464172172,1.0,0.9743213499633162,38.94285714285714,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,primary_joint_good,1,1,3804.0,0.35830704521556256,0.6416929547844374,1.386435331230284,0.4242902208201893,0.42406456346294935,0.42420936619928556,0.42406456346294935,1.0,0.5759354365370506,2.3581314878892736,0.0,1.0,1,0.25,1
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,primary_joint_good,1,1,3804.0,0.35830704521556256,0.6416929547844374,1.386435331230284,0.4242902208201893,0.42406456346294935,0.42420936619928556,0.42406456346294935,1.0,0.5759354365370506,2.3581314878892736,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,primary_joint_good,1,1,3804.0,0.35830704521556256,0.6416929547844374,1.386435331230284,0.4242902208201893,0.42406456346294935,0.42420936619928556,0.42406456346294935,1.0,0.5759354365370506,2.3581314878892736,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,pareto_good,1,1,3804.0,0.13564668769716087,0.6416929547844374,1.386435331230284,0.13643533123028392,0.10271317829457365,0.13174809153896416,0.10102925713390831,0.9696969696969697,0.8669837914023961,9.44082332761578,1.0,-0.030303030303030276,1,0.25,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,pareto_good,1,1,3804.0,0.13564668769716087,0.6416929547844374,1.386435331230284,0.13643533123028392,0.10271317829457365,0.13174809153896416,0.10102925713390831,0.9696969696969697,0.8669837914023961,9.44082332761578,1.0,-0.030303030303030276,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,pareto_good,1,1,3804.0,0.13564668769716087,0.6416929547844374,1.386435331230284,0.13643533123028392,0.10271317829457365,0.13174809153896416,0.10102925713390831,0.9696969696969697,0.8669837914023961,9.44082332761578,1.0,-0.030303030303030276,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,preference_robust_better_candidate,1,1,3804.0,0.13564668769716087,0.6416929547844374,1.386435331230284,0.02996845425867508,0.007751937984496124,0.028159743299708866,0.00768733850129199,1.0,0.9922480620155039,129.0,0.0,1.0,1,0.25,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,preference_robust_better_candidate,1,1,3804.0,0.13564668769716087,0.6416929547844374,1.386435331230284,0.02996845425867508,0.007751937984496124,0.028159743299708866,0.00768733850129199,1.0,0.9922480620155039,129.0,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,preference_robust_better_candidate,1,1,3804.0,0.13564668769716087,0.6416929547844374,1.386435331230284,0.02996845425867508,0.007751937984496124,0.028159743299708866,0.00768733850129199,1.0,0.9922480620155039,129.0,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,primary_joint_good,1,1,3804.0,0.13564668769716087,0.6416929547844374,1.386435331230284,0.4242902208201893,0.40310077519379844,0.42420936619928556,0.40310077519379844,1.0,0.5968992248062015,2.480769230769231,0.0,1.0,1,0.25,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,primary_joint_good,1,1,3804.0,0.13564668769716087,0.6416929547844374,1.386435331230284,0.4242902208201893,0.40310077519379844,0.42420936619928556,0.40310077519379844,1.0,0.5968992248062015,2.480769230769231,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,primary_joint_good,1,1,3804.0,0.13564668769716087,0.6416929547844374,1.386435331230284,0.4242902208201893,0.40310077519379844,0.42420936619928556,0.40310077519379844,1.0,0.5968992248062015,2.480769230769231,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,pareto_good,1,1,3804.0,0.08885383806519453,0.6416929547844374,1.386435331230284,0.13643533123028392,0.09763313609467456,0.13174809153896416,0.09210383633460556,0.9230769230769231,0.8254437869822486,9.454545454545455,1.0,-0.07692307692307687,1,0.25,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,pareto_good,1,1,3804.0,0.08885383806519453,0.6416929547844374,1.386435331230284,0.13643533123028392,0.09763313609467456,0.13174809153896416,0.09210383633460556,0.9230769230769231,0.8254437869822486,9.454545454545455,1.0,-0.07692307692307687,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,pareto_good,1,1,3804.0,0.08885383806519453,0.6416929547844374,1.386435331230284,0.13643533123028392,0.09763313609467456,0.13174809153896416,0.09210383633460556,0.9230769230769231,0.8254437869822486,9.454545454545455,1.0,-0.07692307692307687,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,preference_robust_better_candidate,1,1,3804.0,0.08885383806519453,0.6416929547844374,1.386435331230284,0.02996845425867508,0.005917159763313609,0.028159743299708866,0.004339250493096647,0.0,-0.005917159763313609,0.0,0.0,0.0,1,0.25,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,preference_robust_better_candidate,1,1,3804.0,0.08885383806519453,0.6416929547844374,1.386435331230284,0.02996845425867508,0.005917159763313609,0.028159743299708866,0.004339250493096647,0.0,-0.005917159763313609,0.0,0.0,0.0,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,preference_robust_better_candidate,1,1,3804.0,0.08885383806519453,0.6416929547844374,1.386435331230284,0.02996845425867508,0.005917159763313609,0.028159743299708866,0.004339250493096647,0.0,-0.005917159763313609,0.0,0.0,0.0,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,primary_joint_good,1,1,3804.0,0.08885383806519453,0.6416929547844374,1.386435331230284,0.4242902208201893,0.4437869822485207,0.42420936619928556,0.4437869822485207,1.0,0.5562130177514792,2.2533333333333334,0.0,1.0,1,0.25,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,primary_joint_good,1,1,3804.0,0.08885383806519453,0.6416929547844374,1.386435331230284,0.4242902208201893,0.4437869822485207,0.42420936619928556,0.4437869822485207,1.0,0.5562130177514792,2.2533333333333334,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,primary_joint_good,1,1,3804.0,0.08885383806519453,0.6416929547844374,1.386435331230284,0.4242902208201893,0.4437869822485207,0.42420936619928556,0.4437869822485207,1.0,0.5562130177514792,2.2533333333333334,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,pareto_good,1,1,3804.0,0.07202944269190326,0.6416929547844374,1.386435331230284,0.13643533123028392,0.06204379562043796,0.13174809153896416,0.07347115577042583,0.8571428571428571,0.7950990615224192,13.815126050420167,1.0,-0.1428571428571429,1,0.25,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,pareto_good,1,1,3804.0,0.07202944269190326,0.6416929547844374,1.386435331230284,0.13643533123028392,0.06204379562043796,0.13174809153896416,0.07347115577042583,0.8571428571428571,0.7950990615224192,13.815126050420167,1.0,-0.1428571428571429,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,pareto_good,1,1,3804.0,0.07202944269190326,0.6416929547844374,1.386435331230284,0.13643533123028392,0.06204379562043796,0.13174809153896416,0.07347115577042583,0.8571428571428571,0.7950990615224192,13.815126050420167,1.0,-0.1428571428571429,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,preference_robust_better_candidate,1,1,3804.0,0.07202944269190326,0.6416929547844374,1.386435331230284,0.02996845425867508,0.0,0.028159743299708866,0.0029197080291970805,0.0,0.0,,0.0,0.0,1,0.25,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,preference_robust_better_candidate,1,1,3804.0,0.07202944269190326,0.6416929547844374,1.386435331230284,0.02996845425867508,0.0,0.028159743299708866,0.0029197080291970805,0.0,0.0,,0.0,0.0,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,preference_robust_better_candidate,1,1,3804.0,0.07202944269190326,0.6416929547844374,1.386435331230284,0.02996845425867508,0.0,0.028159743299708866,0.0029197080291970805,0.0,0.0,,0.0,0.0,1,0.75,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,primary_joint_good,1,1,3804.0,0.07202944269190326,0.6416929547844374,1.386435331230284,0.4242902208201893,0.43795620437956206,0.42420936619928556,0.43795620437956206,1.0,0.5620437956204379,2.283333333333333,0.0,1.0,1,0.25,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,primary_joint_good,1,1,3804.0,0.07202944269190326,0.6416929547844374,1.386435331230284,0.4242902208201893,0.43795620437956206,0.42420936619928556,0.43795620437956206,1.0,0.5620437956204379,2.283333333333333,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,primary_joint_good,1,1,3804.0,0.07202944269190326,0.6416929547844374,1.386435331230284,0.4242902208201893,0.43795620437956206,0.42420936619928556,0.43795620437956206,1.0,0.5620437956204379,2.283333333333333,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,pareto_good,1,1,3804.0,0.6982124079915878,0.3017875920084122,4.013669821240799,0.13643533123028392,0.12914156626506024,0.1308862416292634,0.12848776464809944,1.0,0.8708584337349398,7.743440233236152,1.0,0.0,1,0.25,1
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,pareto_good,1,1,3804.0,0.6982124079915878,0.3017875920084122,4.013669821240799,0.13643533123028392,0.12914156626506024,0.1308862416292634,0.12848776464809944,1.0,0.8708584337349398,7.743440233236152,1.0,0.0,1,0.5,1
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,pareto_good,1,1,3804.0,0.6982124079915878,0.3017875920084122,4.013669821240799,0.13643533123028392,0.12914156626506024,0.1308862416292634,0.12848776464809944,1.0,0.8708584337349398,7.743440233236152,1.0,0.0,1,0.75,0
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,preference_robust_better_candidate,1,1,3804.0,0.6982124079915878,0.3017875920084122,4.013669821240799,0.02996845425867508,0.028990963855421686,0.029496372675540884,0.029292325364758478,1.0,0.9710090361445783,34.493506493506494,0.0,1.0,1,0.25,1
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,preference_robust_better_candidate,1,1,3804.0,0.6982124079915878,0.3017875920084122,4.013669821240799,0.02996845425867508,0.028990963855421686,0.029496372675540884,0.029292325364758478,1.0,0.9710090361445783,34.493506493506494,0.0,1.0,1,0.5,1
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,preference_robust_better_candidate,1,1,3804.0,0.6982124079915878,0.3017875920084122,4.013669821240799,0.02996845425867508,0.028990963855421686,0.029496372675540884,0.029292325364758478,1.0,0.9710090361445783,34.493506493506494,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,primary_joint_good,1,1,3804.0,0.6982124079915878,0.3017875920084122,4.013669821240799,0.4242902208201893,0.42093373493975905,0.42169144014869675,0.42056817199701235,1.0,0.579066265060241,2.37567084078712,0.0,1.0,1,0.25,1
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,primary_joint_good,1,1,3804.0,0.6982124079915878,0.3017875920084122,4.013669821240799,0.4242902208201893,0.42093373493975905,0.42169144014869675,0.42056817199701235,1.0,0.579066265060241,2.37567084078712,0.0,1.0,1,0.5,1
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,primary_joint_good,1,1,3804.0,0.6982124079915878,0.3017875920084122,4.013669821240799,0.4242902208201893,0.42093373493975905,0.42169144014869675,0.42056817199701235,1.0,0.579066265060241,2.37567084078712,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,pareto_good,1,1,3804.0,0.3646161934805468,0.3017875920084122,4.013669821240799,0.13643533123028392,0.1247296322999279,0.1308862416292634,0.12347765169816301,1.0,0.8752703677000722,8.017341040462428,1.0,0.0,1,0.25,1
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,pareto_good,1,1,3804.0,0.3646161934805468,0.3017875920084122,4.013669821240799,0.13643533123028392,0.1247296322999279,0.1308862416292634,0.12347765169816301,1.0,0.8752703677000722,8.017341040462428,1.0,0.0,1,0.5,0
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,pareto_good,1,1,3804.0,0.3646161934805468,0.3017875920084122,4.013669821240799,0.13643533123028392,0.1247296322999279,0.1308862416292634,0.12347765169816301,1.0,0.8752703677000722,8.017341040462428,1.0,0.0,1,0.75,0
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,preference_robust_better_candidate,1,1,3804.0,0.3646161934805468,0.3017875920084122,4.013669821240799,0.02996845425867508,0.022350396539293438,0.029496372675540884,0.02292748101571631,1.0,0.9776496034607065,44.74193548387097,0.0,1.0,1,0.25,1
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,preference_robust_better_candidate,1,1,3804.0,0.3646161934805468,0.3017875920084122,4.013669821240799,0.02996845425867508,0.022350396539293438,0.029496372675540884,0.02292748101571631,1.0,0.9776496034607065,44.74193548387097,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,preference_robust_better_candidate,1,1,3804.0,0.3646161934805468,0.3017875920084122,4.013669821240799,0.02996845425867508,0.022350396539293438,0.029496372675540884,0.02292748101571631,1.0,0.9776496034607065,44.74193548387097,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,primary_joint_good,1,1,3804.0,0.3646161934805468,0.3017875920084122,4.013669821240799,0.4242902208201893,0.43330930064888246,0.42169144014869675,0.4326092752877179,1.0,0.5666906993511176,2.307820299500832,0.0,1.0,1,0.25,1
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,primary_joint_good,1,1,3804.0,0.3646161934805468,0.3017875920084122,4.013669821240799,0.4242902208201893,0.43330930064888246,0.42169144014869675,0.4326092752877179,1.0,0.5666906993511176,2.307820299500832,0.0,1.0,1,0.5,0
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,primary_joint_good,1,1,3804.0,0.3646161934805468,0.3017875920084122,4.013669821240799,0.4242902208201893,0.43330930064888246,0.42169144014869675,0.4326092752877179,1.0,0.5666906993511176,2.307820299500832,0.0,1.0,1,0.75,0
global,all_source_objectives,eps_q05,epsilon,0.33442145137782736,3,pareto_good,1,1,3804.0,0.15115667718191378,0.3017875920084122,4.013669821240799,0.13643533123028392,0.0782608695652174,0.1308862416292634,0.07524087461800362,0.0,-0.0782608695652174,0.0,1.0,-1.0,1,0.25,0
