dataset,backbone,feature_object,training_method,heldout_subject,seed,policy,accepted,refusal_reason,policy_positive,rank,chance,source_task_full,source_task_after_erasure,source_cv_task_drop,subject_decode_full,subject_decode_after_erasure,subject_decode_random,subject_decode_reduction,subject_reduction_vs_random,task_direction_consistency,task_direction_consistency_p,config_hash,git_sha,gated_target_bacc,identity_target_bacc,gated_minus_identity
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,0,G0,True,,,10,0.5,0.6914444444444443,0.6826111111111111,0.008833333333333249,0.8022222222222222,0.051111111111111114,0.7935555555555556,0.7511111111111111,0.7424444444444445,0.3780045318798391,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4866666666666667,0.47833333333333333,0.00833333333333336
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,0,G1,True,,,10,0.5,0.6914444444444443,0.6826111111111111,0.008833333333333249,0.8022222222222222,0.051111111111111114,0.7935555555555556,0.7511111111111111,0.7424444444444445,0.3780045318798391,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4866666666666667,0.47833333333333333,0.00833333333333336
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,0,G2,True,,,10,0.5,0.6914444444444443,0.6826111111111111,0.008833333333333249,0.8022222222222222,0.051111111111111114,0.7935555555555556,0.7511111111111111,0.7424444444444445,0.3780045318798391,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4866666666666667,0.47833333333333333,0.00833333333333336
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,0,G3,True,,,10,0.5,0.6914444444444443,0.6826111111111111,0.008833333333333249,0.8022222222222222,0.051111111111111114,0.7935555555555556,0.7511111111111111,0.7424444444444445,0.3780045318798391,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4866666666666667,0.47833333333333333,0.00833333333333336
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,1,G0,True,,,10,0.5,0.6711111111111111,0.6608333333333333,0.01027777777777783,0.7755555555555556,0.051111111111111114,0.7641111111111111,0.7244444444444444,0.713,0.3983392033095459,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.5316666666666666,0.52,0.011666666666666603
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,1,G1,True,,,10,0.5,0.6711111111111111,0.6608333333333333,0.01027777777777783,0.7755555555555556,0.051111111111111114,0.7641111111111111,0.7244444444444444,0.713,0.3983392033095459,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.5316666666666666,0.52,0.011666666666666603
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,1,G2,True,,,10,0.5,0.6711111111111111,0.6608333333333333,0.01027777777777783,0.7755555555555556,0.051111111111111114,0.7641111111111111,0.7244444444444444,0.713,0.3983392033095459,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.5316666666666666,0.52,0.011666666666666603
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,1,G3,True,,,10,0.5,0.6711111111111111,0.6608333333333333,0.01027777777777783,0.7755555555555556,0.051111111111111114,0.7641111111111111,0.7244444444444444,0.713,0.3983392033095459,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.5316666666666666,0.52,0.011666666666666603
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,2,G0,True,,,10,0.5,0.6813333333333335,0.6796111111111112,0.0017222222222222916,0.7711111111111111,0.057777777777777775,0.7556666666666667,0.7133333333333333,0.6978888888888889,0.33105615257391546,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4816666666666667,0.4766666666666667,0.0050000000000000044
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,2,G1,True,,,10,0.5,0.6813333333333335,0.6796111111111112,0.0017222222222222916,0.7711111111111111,0.057777777777777775,0.7556666666666667,0.7133333333333333,0.6978888888888889,0.33105615257391546,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4816666666666667,0.4766666666666667,0.0050000000000000044
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,2,G2,True,,,10,0.5,0.6813333333333335,0.6796111111111112,0.0017222222222222916,0.7711111111111111,0.057777777777777775,0.7556666666666667,0.7133333333333333,0.6978888888888889,0.33105615257391546,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4816666666666667,0.4766666666666667,0.0050000000000000044
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,2,G3,True,,,10,0.5,0.6813333333333335,0.6796111111111112,0.0017222222222222916,0.7711111111111111,0.057777777777777775,0.7556666666666667,0.7133333333333333,0.6978888888888889,0.33105615257391546,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4816666666666667,0.4766666666666667,0.0050000000000000044
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,0,G0,True,,,10,0.5,0.6802222222222223,0.6609999999999999,0.019222222222222363,0.7863247863247863,0.05555555555555555,0.7692307692307693,0.7307692307692307,0.7136752136752137,0.36054752968997184,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.495,0.515,-0.020000000000000018
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,0,G1,True,,,10,0.5,0.6802222222222223,0.6609999999999999,0.019222222222222363,0.7863247863247863,0.05555555555555555,0.7692307692307693,0.7307692307692307,0.7136752136752137,0.36054752968997184,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.495,0.515,-0.020000000000000018
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,0,G2,True,,,10,0.5,0.6802222222222223,0.6609999999999999,0.019222222222222363,0.7863247863247863,0.05555555555555555,0.7692307692307693,0.7307692307692307,0.7136752136752137,0.36054752968997184,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.495,0.515,-0.020000000000000018
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,0,G3,True,,,10,0.5,0.6802222222222223,0.6609999999999999,0.019222222222222363,0.7863247863247863,0.05555555555555555,0.7692307692307693,0.7307692307692307,0.7136752136752137,0.36054752968997184,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.495,0.515,-0.020000000000000018
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,1,G0,True,,,10,0.5,0.6900000000000001,0.6753333333333333,0.014666666666666717,0.8076923076923077,0.07051282051282051,0.7947649572649574,0.7371794871794872,0.724252136752137,0.3869587839657599,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4775,0.48250000000000004,-0.00500000000000006
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,1,G1,True,,,10,0.5,0.6900000000000001,0.6753333333333333,0.014666666666666717,0.8076923076923077,0.07051282051282051,0.7947649572649574,0.7371794871794872,0.724252136752137,0.3869587839657599,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4775,0.48250000000000004,-0.00500000000000006
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,1,G2,True,,,10,0.5,0.6900000000000001,0.6753333333333333,0.014666666666666717,0.8076923076923077,0.07051282051282051,0.7947649572649574,0.7371794871794872,0.724252136752137,0.3869587839657599,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4775,0.48250000000000004,-0.00500000000000006
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,1,G3,True,,,10,0.5,0.6900000000000001,0.6753333333333333,0.014666666666666717,0.8076923076923077,0.07051282051282051,0.7947649572649574,0.7371794871794872,0.724252136752137,0.3869587839657599,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.4775,0.48250000000000004,-0.00500000000000006
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,2,G0,True,,,10,0.5,0.7003333333333333,0.6552222222222222,0.0451111111111111,0.7393162393162394,0.057692307692307696,0.7206196581196581,0.6816239316239316,0.6629273504273504,0.35079617262424473,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.45999999999999996,0.495,-0.03500000000000003
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,2,G1,False,source_task_drop>0.02,,10,0.5,0.7003333333333333,0.6552222222222222,0.0451111111111111,0.7393162393162394,0.057692307692307696,0.7206196581196581,0.6816239316239316,0.6629273504273504,0.35079617262424473,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.495,0.495,0.0
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,2,G2,False,source_task_drop>0.02,,10,0.5,0.7003333333333333,0.6552222222222222,0.0451111111111111,0.7393162393162394,0.057692307692307696,0.7206196581196581,0.6816239316239316,0.6629273504273504,0.35079617262424473,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.495,0.495,0.0
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,2,G3,False,source_task_drop>0.02,,10,0.5,0.7003333333333333,0.6552222222222222,0.0451111111111111,0.7393162393162394,0.057692307692307696,0.7206196581196581,0.6816239316239316,0.6629273504273504,0.35079617262424473,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.495,0.495,0.0
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,0,G0,True,,,10,0.5,0.6394444444444444,0.6467777777777778,-0.007333333333333414,0.782051282051282,0.05128205128205128,0.7619658119658119,0.7307692307692307,0.7106837606837606,0.2848992662184446,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.7575,0.7749999999999999,-0.01749999999999996
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,0,G1,True,,,10,0.5,0.6394444444444444,0.6467777777777778,-0.007333333333333414,0.782051282051282,0.05128205128205128,0.7619658119658119,0.7307692307692307,0.7106837606837606,0.2848992662184446,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.7575,0.7749999999999999,-0.01749999999999996
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,0,G2,True,,,10,0.5,0.6394444444444444,0.6467777777777778,-0.007333333333333414,0.782051282051282,0.05128205128205128,0.7619658119658119,0.7307692307692307,0.7106837606837606,0.2848992662184446,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.7575,0.7749999999999999,-0.01749999999999996
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,0,G3,True,,,10,0.5,0.6394444444444444,0.6467777777777778,-0.007333333333333414,0.782051282051282,0.05128205128205128,0.7619658119658119,0.7307692307692307,0.7106837606837606,0.2848992662184446,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.7575,0.7749999999999999,-0.01749999999999996
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,1,G0,True,,,10,0.5,0.6482222222222223,0.6561111111111112,-0.007888888888888945,0.7649572649572649,0.05982905982905983,0.7411324786324787,0.7051282051282051,0.6813034188034188,0.36607545615313564,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.8325,0.8425,-0.010000000000000009
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,1,G1,True,,,10,0.5,0.6482222222222223,0.6561111111111112,-0.007888888888888945,0.7649572649572649,0.05982905982905983,0.7411324786324787,0.7051282051282051,0.6813034188034188,0.36607545615313564,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.8325,0.8425,-0.010000000000000009
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,1,G2,True,,,10,0.5,0.6482222222222223,0.6561111111111112,-0.007888888888888945,0.7649572649572649,0.05982905982905983,0.7411324786324787,0.7051282051282051,0.6813034188034188,0.36607545615313564,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.8325,0.8425,-0.010000000000000009
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,1,G3,True,,,10,0.5,0.6482222222222223,0.6561111111111112,-0.007888888888888945,0.7649572649572649,0.05982905982905983,0.7411324786324787,0.7051282051282051,0.6813034188034188,0.36607545615313564,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.8325,0.8425,-0.010000000000000009
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,2,G0,True,,,10,0.5,0.6647777777777778,0.6613333333333333,0.003444444444444472,0.7777777777777778,0.07264957264957266,0.7712606837606838,0.7051282051282052,0.6986111111111112,0.31763004929890737,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.7825,0.8125,-0.030000000000000027
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,2,G1,True,,,10,0.5,0.6647777777777778,0.6613333333333333,0.003444444444444472,0.7777777777777778,0.07264957264957266,0.7712606837606838,0.7051282051282052,0.6986111111111112,0.31763004929890737,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.7825,0.8125,-0.030000000000000027
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,2,G2,True,,,10,0.5,0.6647777777777778,0.6613333333333333,0.003444444444444472,0.7777777777777778,0.07264957264957266,0.7712606837606838,0.7051282051282052,0.6986111111111112,0.31763004929890737,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.7825,0.8125,-0.030000000000000027
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,2,G3,True,,,10,0.5,0.6647777777777778,0.6613333333333333,0.003444444444444472,0.7777777777777778,0.07264957264957266,0.7712606837606838,0.7051282051282052,0.6986111111111112,0.31763004929890737,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.7825,0.8125,-0.030000000000000027
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,0,G0,True,,,10,0.5,0.6461111111111111,0.619,0.027111111111111086,0.7371794871794872,0.06196581196581197,0.7155982905982905,0.6752136752136753,0.6536324786324785,0.2777697785092375,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.5625,0.59,-0.02749999999999997
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,0,G1,False,source_task_drop>0.02,,10,0.5,0.6461111111111111,0.619,0.027111111111111086,0.7371794871794872,0.06196581196581197,0.7155982905982905,0.6752136752136753,0.6536324786324785,0.2777697785092375,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.59,0.59,0.0
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,0,G2,False,source_task_drop>0.02,,10,0.5,0.6461111111111111,0.619,0.027111111111111086,0.7371794871794872,0.06196581196581197,0.7155982905982905,0.6752136752136753,0.6536324786324785,0.2777697785092375,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.59,0.59,0.0
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,0,G3,False,source_task_drop>0.02,,10,0.5,0.6461111111111111,0.619,0.027111111111111086,0.7371794871794872,0.06196581196581197,0.7155982905982905,0.6752136752136753,0.6536324786324785,0.2777697785092375,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.59,0.59,0.0
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,1,G0,True,,,10,0.5,0.643,0.6286666666666666,0.01433333333333342,0.7457264957264957,0.0405982905982906,0.7400641025641026,0.7051282051282052,0.699465811965812,0.3176246101689153,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.49749999999999994,0.6475,-0.15000000000000002
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,1,G1,True,,,10,0.5,0.643,0.6286666666666666,0.01433333333333342,0.7457264957264957,0.0405982905982906,0.7400641025641026,0.7051282051282052,0.699465811965812,0.3176246101689153,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.49749999999999994,0.6475,-0.15000000000000002
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,1,G2,True,,,10,0.5,0.643,0.6286666666666666,0.01433333333333342,0.7457264957264957,0.0405982905982906,0.7400641025641026,0.7051282051282052,0.699465811965812,0.3176246101689153,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.49749999999999994,0.6475,-0.15000000000000002
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,1,G3,True,,,10,0.5,0.643,0.6286666666666666,0.01433333333333342,0.7457264957264957,0.0405982905982906,0.7400641025641026,0.7051282051282052,0.699465811965812,0.3176246101689153,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.49749999999999994,0.6475,-0.15000000000000002
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,G0,True,,,10,0.5,0.6724444444444445,0.6539999999999999,0.018444444444444597,0.7222222222222222,0.07478632478632478,0.7230769230769231,0.6474358974358975,0.6482905982905983,0.2830587895403767,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.675,0.6849999999999999,-0.009999999999999898
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,G1,True,,,10,0.5,0.6724444444444445,0.6539999999999999,0.018444444444444597,0.7222222222222222,0.07478632478632478,0.7230769230769231,0.6474358974358975,0.6482905982905983,0.2830587895403767,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.675,0.6849999999999999,-0.009999999999999898
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,G2,True,,,10,0.5,0.6724444444444445,0.6539999999999999,0.018444444444444597,0.7222222222222222,0.07478632478632478,0.7230769230769231,0.6474358974358975,0.6482905982905983,0.2830587895403767,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.675,0.6849999999999999,-0.009999999999999898
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,G3,True,,,10,0.5,0.6724444444444445,0.6539999999999999,0.018444444444444597,0.7222222222222222,0.07478632478632478,0.7230769230769231,0.6474358974358975,0.6482905982905983,0.2830587895403767,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.675,0.6849999999999999,-0.009999999999999898
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,G0,True,,,10,0.5,0.6563333333333332,0.6395555555555555,0.01677777777777767,0.7371794871794872,0.06196581196581197,0.735576923076923,0.6752136752136753,0.673611111111111,0.3336552724627714,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.5725,0.6725,-0.09999999999999998
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,G1,True,,,10,0.5,0.6563333333333332,0.6395555555555555,0.01677777777777767,0.7371794871794872,0.06196581196581197,0.735576923076923,0.6752136752136753,0.673611111111111,0.3336552724627714,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.5725,0.6725,-0.09999999999999998
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,G2,True,,,10,0.5,0.6563333333333332,0.6395555555555555,0.01677777777777767,0.7371794871794872,0.06196581196581197,0.735576923076923,0.6752136752136753,0.673611111111111,0.3336552724627714,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.5725,0.6725,-0.09999999999999998
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,G3,True,,,10,0.5,0.6563333333333332,0.6395555555555555,0.01677777777777767,0.7371794871794872,0.06196581196581197,0.735576923076923,0.6752136752136753,0.673611111111111,0.3336552724627714,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.5725,0.6725,-0.09999999999999998
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,G0,True,,,10,0.5,0.6425555555555555,0.6313333333333333,0.011222222222222245,0.8034188034188035,0.05982905982905983,0.7922008547008548,0.7435897435897436,0.7323717948717949,0.32692327289605516,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.63,0.72,-0.08999999999999997
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,G1,True,,,10,0.5,0.6425555555555555,0.6313333333333333,0.011222222222222245,0.8034188034188035,0.05982905982905983,0.7922008547008548,0.7435897435897436,0.7323717948717949,0.32692327289605516,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.63,0.72,-0.08999999999999997
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,G2,True,,,10,0.5,0.6425555555555555,0.6313333333333333,0.011222222222222245,0.8034188034188035,0.05982905982905983,0.7922008547008548,0.7435897435897436,0.7323717948717949,0.32692327289605516,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.63,0.72,-0.08999999999999997
