dataset,backbone,feature_object,training_method,heldout_subject,seed,eraser,eraser_rank,primary_mlp_small_kl,linear_kl,mlp_large_kl,familywise_max_kl,familywise_max_perm_p,primary_perm_p,config_hash,git_sha
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,1,2,lw_leace_full,10,0.12767645716667175,0.06769172102212906,0.504365861415863,0.504365861415863,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,1,2,random_k,10,0.7089675664901733,0.44879648089408875,1.2130972146987915,1.2130972146987915,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,0,full,0,0.8627946376800537,0.4628835916519165,1.5110797882080078,1.5110797882080078,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,0,whitening_only,0,0.2722054719924927,0.1897447556257248,1.4219917058944702,1.4219917058944702,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,0,lw_leace_full,10,0.1450747400522232,0.07637887448072433,0.5437934994697571,0.5437934994697571,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,0,random_k,10,0.8329853415489197,0.37918850779533386,1.4953844547271729,1.4953844547271729,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,1,full,0,0.9668982625007629,0.6049949526786804,1.5390849113464355,1.5390849113464355,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,1,whitening_only,0,0.2584666907787323,0.21672144532203674,1.3844493627548218,1.3844493627548218,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,1,lw_leace_full,10,0.17416514456272125,0.11452296376228333,0.5463199615478516,0.5463199615478516,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,1,random_k,10,0.9501147270202637,0.5819340944290161,1.4728418588638306,1.4728418588638306,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,2,full,0,1.0083436965942383,0.5411260724067688,1.5083285570144653,1.5083285570144653,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,2,whitening_only,0,0.3214780390262604,0.19013631343841553,1.4011523723602295,1.4011523723602295,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,2,lw_leace_full,10,0.1854635626077652,0.10294891893863678,0.6482836008071899,0.6482836008071899,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,2,random_k,10,0.9620833992958069,0.50501948595047,1.4824339151382446,1.4824339151382446,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,0,full,0,0.7366713285446167,0.40561965107917786,1.3554049730300903,1.3554049730300903,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,0,whitening_only,0,0.26202601194381714,0.19222596287727356,1.4211134910583496,1.4211134910583496,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,0,lw_leace_full,10,0.14837513864040375,0.07579895108938217,0.5063511729240417,0.5063511729240417,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,0,random_k,10,0.7029843330383301,0.35205507278442383,1.317388892173767,1.317388892173767,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,1,full,0,0.8555179834365845,0.5566290616989136,1.458892583847046,1.458892583847046,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,1,whitening_only,0,0.29870375990867615,0.20063269138336182,1.4016084671020508,1.4016084671020508,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,1,lw_leace_full,10,0.15615175664424896,0.0945410504937172,0.5873600840568542,0.5873600840568542,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,1,random_k,10,0.8181642889976501,0.495008647441864,1.4226452112197876,1.4226452112197876,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,2,full,0,0.8049666285514832,0.5275444984436035,1.4748761653900146,1.4748761653900146,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,2,whitening_only,0,0.2531336545944214,0.19226711988449097,1.374985933303833,1.374985933303833,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,2,lw_leace_full,10,0.1546192169189453,0.09568984806537628,0.6022945642471313,0.6022945642471313,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,2,random_k,10,0.7851127982139587,0.5207381248474121,1.4646625518798828,1.4646625518798828,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,0,full,0,0.7778414487838745,0.49020224809646606,1.351772427558899,1.351772427558899,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,0,whitening_only,0,0.28216755390167236,0.20544424653053284,1.4187486171722412,1.4187486171722412,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,0,lw_leace_full,10,0.14158035814762115,0.08767864853143692,0.4832373261451721,0.4832373261451721,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,0,random_k,10,0.7668167948722839,0.4482553005218506,1.3210936784744263,1.3210936784744263,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,1,full,0,0.905546247959137,0.520398736000061,1.4589112997055054,1.4589112997055054,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,1,whitening_only,0,0.2958871126174927,0.2055574208498001,1.3755896091461182,1.3755896091461182,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,1,lw_leace_full,10,0.14028581976890564,0.09717018902301788,0.5790631771087646,0.5790631771087646,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,1,random_k,10,0.8928123712539673,0.4660998582839966,1.411580204963684,1.411580204963684,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,2,full,0,0.8648179769515991,0.4966261386871338,1.4960994720458984,1.4960994720458984,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,2,whitening_only,0,0.30815452337265015,0.19906176626682281,1.4471769332885742,1.4471769332885742,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,2,lw_leace_full,10,0.1680143177509308,0.09395813196897507,0.6334383487701416,0.6334383487701416,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,2,random_k,10,0.824277937412262,0.46160364151000977,1.488437294960022,1.488437294960022,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,0,full,0,0.7463403940200806,0.4247724711894989,1.3118486404418945,1.3118486404418945,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,0,whitening_only,0,0.2586115896701813,0.19938524067401886,1.3522605895996094,1.3522605895996094,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,0,lw_leace_full,10,0.13861367106437683,0.08506480604410172,0.5024895668029785,0.5024895668029785,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,0,random_k,10,0.727401077747345,0.3985595703125,1.2759637832641602,1.2759637832641602,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,1,full,0,0.9245660305023193,0.5815029740333557,1.4755465984344482,1.4755465984344482,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,1,whitening_only,0,0.280825674533844,0.18949536979198456,1.4225831031799316,1.4225831031799316,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,1,lw_leace_full,10,0.1843309998512268,0.11466045677661896,0.6520997881889343,0.6520997881889343,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,1,random_k,10,0.8626720309257507,0.5472856760025024,1.4053364992141724,1.4053364992141724,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,full,0,0.8266078233718872,0.4777541160583496,1.4186530113220215,1.4186530113220215,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,whitening_only,0,0.2828867435455322,0.19761915504932404,1.383918285369873,1.383918285369873,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,lw_leace_full,10,0.13901115953922272,0.09577862173318863,0.5671277046203613,0.5671277046203613,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,random_k,10,0.7937452793121338,0.4733365774154663,1.379686951637268,1.379686951637268,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,full,0,0.8015036582946777,0.4361354112625122,1.4062230587005615,1.4062230587005615,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,whitening_only,0,0.29035231471061707,0.20068971812725067,1.432863473892212,1.432863473892212,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,lw_leace_full,10,0.1497778594493866,0.07346757501363754,0.5324735045433044,0.5324735045433044,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,random_k,10,0.7774894833564758,0.40421974658966064,1.3888317346572876,1.3888317346572876,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,full,0,0.9154480695724487,0.5014894604682922,1.4568464756011963,1.4568464756011963,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,whitening_only,0,0.31436488032341003,0.18980911374092102,1.4187848567962646,1.4187848567962646,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,lw_leace_full,10,0.17861244082450867,0.10589118301868439,0.6375119090080261,0.6375119090080261,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,random_k,10,0.8752608299255371,0.4892551302909851,1.4053937196731567,1.4053937196731567,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,2,full,0,0.8817844390869141,0.5357226729393005,1.533906102180481,1.533906102180481,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,2,whitening_only,0,0.30573904514312744,0.18923720717430115,1.4634919166564941,1.4634919166564941,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,2,lw_leace_full,10,0.16564643383026123,0.08942209929227829,0.6237145066261292,0.6237145066261292,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,2,random_k,10,0.8263847827911377,0.4857637286186218,1.4916772842407227,1.4916772842407227,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,0,full,0,0.763522744178772,0.42069607973098755,1.2796341180801392,1.2796341180801392,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,0,whitening_only,0,0.3050365746021271,0.19756574928760529,1.4148154258728027,1.4148154258728027,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,0,lw_leace_full,10,0.1206870898604393,0.06475412100553513,0.4688715636730194,0.4688715636730194,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,0,random_k,10,0.7277839779853821,0.3757713735103607,1.247354507446289,1.247354507446289,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,1,full,0,0.8603179454803467,0.5314391851425171,1.3853518962860107,1.3853518962860107,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,1,whitening_only,0,0.29457545280456543,0.20028503239154816,1.3994191884994507,1.3994191884994507,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,1,lw_leace_full,10,0.18036840856075287,0.09972831606864929,0.6442831158638,0.6442831158638,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,1,random_k,10,0.8309451341629028,0.4896034300327301,1.341152548789978,1.341152548789978,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,full,0,0.8701967000961304,0.474179208278656,1.4503700733184814,1.4503700733184814,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,whitening_only,0,0.3132041394710541,0.20160984992980957,1.4693195819854736,1.4693195819854736,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,lw_leace_full,10,0.15160609781742096,0.0764223262667656,0.6067153215408325,0.6067153215408325,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,random_k,10,0.8119223117828369,0.44552695751190186,1.39553701877594,1.39553701877594,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,full,0,0.8182564973831177,0.5127196311950684,1.3703526258468628,1.3703526258468628,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,whitening_only,0,0.27273255586624146,0.1974145919084549,1.3768045902252197,1.3768045902252197,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,lw_leace_full,10,0.13051170110702515,0.06641171872615814,0.5403885841369629,0.5403885841369629,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,random_k,10,0.7928851246833801,0.4781394302845001,1.3291432857513428,1.3291432857513428,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,full,0,0.8900094032287598,0.5206671953201294,1.4075895547866821,1.4075895547866821,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,whitening_only,0,0.30714553594589233,0.2071002721786499,1.3925986289978027,1.3925986289978027,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,lw_leace_full,10,0.2028934210538864,0.09466547518968582,0.6920688152313232,0.6920688152313232,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,random_k,10,0.8553540110588074,0.4796490967273712,1.3945952653884888,1.3945952653884888,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,full,0,0.9419194459915161,0.5344395637512207,1.491923451423645,1.491923451423645,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,whitening_only,0,0.3212275803089142,0.1856662631034851,1.4651952981948853,1.4651952981948853,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,lw_leace_full,10,0.22028474509716034,0.10172272473573685,0.7189199328422546,0.7189199328422546,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,random_k,10,0.8921342492103577,0.5007057189941406,1.4559288024902344,1.4559288024902344,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,full,0,0.7598442435264587,0.43759283423423767,1.3262112140655518,1.3262112140655518,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,whitening_only,0,0.3038151264190674,0.17779433727264404,1.37969970703125,1.37969970703125,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,lw_leace_full,10,0.14636415243148804,0.07505305111408234,0.4975719153881073,0.4975719153881073,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
