dataset,backbone,feature_object,training_method,heldout_subject,seed,config_hash,git_sha,kind,pair,consistency,ci_lo,ci_hi,perm_p,snr,n_clusters
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.2830587895403767,0.21942341659801806,0.3435303126293712,0.004975124378109453,1.6541159131485732,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3336552724627714,0.2662371037056929,0.39566356934352137,0.004975124378109453,1.572815455831522,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.32692327289605516,0.27407766123549837,0.3759309064651099,0.004975124378109453,1.7157874877429677,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3019447956044118,0.23246267535034165,0.3666182515768471,0.004975124378109453,1.7501893881381592,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.35640054311343794,0.2755667114453834,0.43519943236696773,0.004975124378109453,1.432945514074403,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.33247006907804477,0.2519078210422562,0.4101376636904832,0.004975124378109453,1.7461971829246132,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.287227748585582,0.18865416081078812,0.37568476535717066,0.004975124378109453,1.7858154432972215,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3148530161496272,0.21036102545343766,0.4127346194443068,0.004975124378109453,1.522795539584492,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3145984887608807,0.25906693867418495,0.36899052119876263,0.004975124378109453,1.862515301973421,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.2337490935986718,0.14118310382437932,0.31484492374117445,0.004975124378109453,1.9192949122564587,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.43095523444362427,0.3498593188934809,0.5055282545783549,0.004975124378109453,1.4400986055775031,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.380159184814895,0.30395553509812456,0.45054700100304984,0.004975124378109453,1.6511357150466086,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.35583286191047214,0.2992975027364444,0.4086000105423563,0.004975124378109453,1.618301471171451,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3403949416007207,0.24441772428277764,0.4196723995158151,0.004975124378109453,1.7302985570969989,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3558538222420885,0.2919636082799012,0.4170893069627651,0.004975124378109453,2.0162752226208798,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.2522350653279237,0.19315101307171936,0.3083652900893926,0.004975124378109453,1.8621636719548658,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3912094741913374,0.2699294726715014,0.4963943790522945,0.004975124378109453,1.5391296860831003,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.244518295384715,0.1693418172592656,0.3148120701932765,0.004975124378109453,1.5649987978503903,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.320028615700056,0.2595219732132748,0.37615736005887057,0.004975124378109453,1.9981427607047273,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.35291302496004706,0.28971663555839233,0.41486910368785707,0.004975124378109453,1.820129502000322,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.37077211173845176,0.30175583627549823,0.43791754459171295,0.004975124378109453,1.7284368286668732,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3395666540829692,0.2663689342644012,0.4065219969335604,0.004975124378109453,1.8408223207469525,11
