unit_id,level,regime,trajectory_order,checkpoint_id,parent_ERM_checkpoint_id,previous_trajectory_checkpoint_id,genealogy_rule,passed
c78_ad91da8c2d2220bf900e,0,OACI,10,02131df3a5851bcf055da696758e56c4e6ae666e5c7dcd4e5bd85fc91aa7460d,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,421c5f4420d6d646044f7df86cbc8999d5d30cb1f3e489492bf10e3aed1fc1fe,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_e6d07130fc3dcddf4a3d,0,OACI,11,df6ebcfb43ce7679642024b5ae1407f191cc5cf1e19399f8cce9757b8862aef5,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,02131df3a5851bcf055da696758e56c4e6ae666e5c7dcd4e5bd85fc91aa7460d,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_823c430715d4bef9c6a6,0,OACI,12,dc7a589a1ba60b94c4d5c27a4eb0dea29b6e1db148a8b7d850c42b0919bcd127,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,df6ebcfb43ce7679642024b5ae1407f191cc5cf1e19399f8cce9757b8862aef5,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_bc943d21bf343732a80e,0,OACI,13,fcb885351bf9d41adb1c84ab426f19d1f123ca7de159c2e9503596e549fa9961,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,dc7a589a1ba60b94c4d5c27a4eb0dea29b6e1db148a8b7d850c42b0919bcd127,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_91d45da142c2a96861a0,0,OACI,14,5d00e2d5879937d851c12d1e46c6a3a00048708687db48d0a5f23af3deb247b3,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,fcb885351bf9d41adb1c84ab426f19d1f123ca7de159c2e9503596e549fa9961,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_5f6f19e3a371da3a9c97,0,OACI,15,bc34bdb9757cbe538513ffc2a71f57e65a381e16dc44e036ab51dd60d843dd3a,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,5d00e2d5879937d851c12d1e46c6a3a00048708687db48d0a5f23af3deb247b3,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_c86c27e79aaca54b9d4e,0,OACI,16,699638f7149536d0666ea2953647d4c2d9275873718b01d9621de0e146122dd5,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,bc34bdb9757cbe538513ffc2a71f57e65a381e16dc44e036ab51dd60d843dd3a,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_0ccbd83dfdaa96d8c816,0,OACI,17,0251afcb9a4c9d03b4e88ad406114bd57913803e1130a9f9e40179afd34ec2b6,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,699638f7149536d0666ea2953647d4c2d9275873718b01d9621de0e146122dd5,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_c6fecc8049ac2743c0b4,0,OACI,18,e7753c25d92bd8164b7fe34165b36668cec08a721fb0c8475f32c5f4d9e57ffe,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,0251afcb9a4c9d03b4e88ad406114bd57913803e1130a9f9e40179afd34ec2b6,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_d9ba50b87d120202851d,0,OACI,19,c41bc611200c12e36ac12c5f851198861e437a40057b2b99690562e6df6719a7,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,e7753c25d92bd8164b7fe34165b36668cec08a721fb0c8475f32c5f4d9e57ffe,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_81ecfc71ed489566af41,0,OACI,20,1e5ba214b5225fa63605cf9f9c13a68a1a737ac6c4d74336eb663a8b7130cb5c,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,c41bc611200c12e36ac12c5f851198861e437a40057b2b99690562e6df6719a7,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_870e27f3395235b84774,0,OACI,21,88480249d1e5e714f24d078b39fb1ff689cbd63865c0e2305906c3debc65acd3,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,1e5ba214b5225fa63605cf9f9c13a68a1a737ac6c4d74336eb663a8b7130cb5c,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_558f1c461335aca82157,0,OACI,22,cb1c808840b5bb2a57ebef8d3ebcfec463ffc50f1933dc1032988e4b8e7b5162,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,88480249d1e5e714f24d078b39fb1ff689cbd63865c0e2305906c3debc65acd3,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_9661117823d5e6b84704,0,OACI,23,e8e9577ba19e69df139ef642924cbd893d183a46e6dcce3b1ecb6c68863d1593,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,cb1c808840b5bb2a57ebef8d3ebcfec463ffc50f1933dc1032988e4b8e7b5162,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_ab55b7d251a40c57454f,0,OACI,24,2f954c9b3018086683ab349340db01b4ec30d07dcad0788de0501d714c7c1de5,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,e8e9577ba19e69df139ef642924cbd893d183a46e6dcce3b1ecb6c68863d1593,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_82d07c62e9b1f21bd757,0,OACI,25,83f1b83c3ee0a1b9e00f36fa91a626242bd2ada8287f9ca57ec043e2dbcf125d,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,2f954c9b3018086683ab349340db01b4ec30d07dcad0788de0501d714c7c1de5,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_6fa63f59766b49c6a58b,0,OACI,26,dc7cd975d4ebc6ce5b0b987f10d2a00d5528cbe6c89718979549d0844c8439d5,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,83f1b83c3ee0a1b9e00f36fa91a626242bd2ada8287f9ca57ec043e2dbcf125d,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_365b4ad106c76d589ddd,0,OACI,27,872dd0fef54468bac576a1b744a137e4af06b5a50307ffd8bb72bdd8420f73ca,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,dc7cd975d4ebc6ce5b0b987f10d2a00d5528cbe6c89718979549d0844c8439d5,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_3f198bbe4b3a02299676,0,OACI,28,c9715189ac76f7d9b6acf4a88c830a872d4901826720b8d8869031dc8b212c31,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,872dd0fef54468bac576a1b744a137e4af06b5a50307ffd8bb72bdd8420f73ca,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_8d3c51412b3cfc3daa2a,0,OACI,29,6f3aefdcf0a35a663c5741eb01994f8884f8b3705278988b657381f0bcc15a69,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,c9715189ac76f7d9b6acf4a88c830a872d4901826720b8d8869031dc8b212c31,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_fbf52cbf22413c8a1288,0,OACI,30,e07e1a4d0f731f26d71e00f8837980ef9b159895acdc135ad4d08b9d030db938,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,6f3aefdcf0a35a663c5741eb01994f8884f8b3705278988b657381f0bcc15a69,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_e050c55e4344d612714a,0,OACI,31,1b41315b33decd9b61fae355603d4d2207cbdd9200f5b70d46fc9567d76d9d95,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,e07e1a4d0f731f26d71e00f8837980ef9b159895acdc135ad4d08b9d030db938,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_9cf32c565e5c3f03c054,0,OACI,32,1836dc9acd6311ac3f93eb695f66ec5c86bad8942ede7a909648ad52c150cc53,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,1b41315b33decd9b61fae355603d4d2207cbdd9200f5b70d46fc9567d76d9d95,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_b96ec861204d9b0ccd24,0,OACI,33,80cd51c56302a15c0b6ba9863e50bdcfdd28517f3720861e8f564a88f9b56839,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,1836dc9acd6311ac3f93eb695f66ec5c86bad8942ede7a909648ad52c150cc53,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_1efcdbed9c200371062f,0,OACI,34,d9af5acfd8f707963c0d05a5fe65522399d29dd321ba861d9e0aaf5c0b45a444,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,80cd51c56302a15c0b6ba9863e50bdcfdd28517f3720861e8f564a88f9b56839,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_e860d47ddc07e82dc8f9,0,OACI,35,3e63280e406e6e6cd3dd8410e822d5bbdde4a36ca37d91e6e2e6677e79d9c767,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,d9af5acfd8f707963c0d05a5fe65522399d29dd321ba861d9e0aaf5c0b45a444,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_aca27dcdecc430c8ac0b,0,OACI,36,3ebcb32502a5db1e08b61069eb55cee6cecaf24d5303efab0bf44ede9df861a8,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,3e63280e406e6e6cd3dd8410e822d5bbdde4a36ca37d91e6e2e6677e79d9c767,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_5131c1dd5976a7508fab,0,OACI,37,522d6858ba73b3d7335cdc926ef43a2ccd829cc75b4730b079909349e98c8a8d,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,3ebcb32502a5db1e08b61069eb55cee6cecaf24d5303efab0bf44ede9df861a8,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_249daf9cfc104048df05,0,OACI,38,e2e2541e2c22eac34cf1731d696d4eec3674a1ebe18871580470938bad9cb0c3,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,522d6858ba73b3d7335cdc926ef43a2ccd829cc75b4730b079909349e98c8a8d,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_0132e7d3a72a1a805b00,0,OACI,39,5e99a6af5a4c91d62b17155ec3bc388abcbfdcc5b7fdb38ae1d06d3fdb9d6d42,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,e2e2541e2c22eac34cf1731d696d4eec3674a1ebe18871580470938bad9cb0c3,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_506314566db0b3934624,0,OACI,40,3e0d8a6f2e9b0956d1f3f5b50430df7470308a204907786a659007bd0d11162a,f00195eb88e57314caa278ca4cb91e13940c2294c3866ed85aa9bb8c089c0a5a,5e99a6af5a4c91d62b17155ec3bc388abcbfdcc5b7fdb38ae1d06d3fdb9d6d42,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_7f5e69edb1934d355a64,1,ERM,0,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_dee11a00851012c4b208,1,OACI,1,1c6ff7c16f7e9f046ca46ae02becef0ed8718f94c160c2035bae63eeb661c45a,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_b9b3bd8e8cca37ee2389,1,OACI,2,b85d0167c194c43f02a63997469038ec8735cf0fc2cf8633971747ba97658bf2,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,1c6ff7c16f7e9f046ca46ae02becef0ed8718f94c160c2035bae63eeb661c45a,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_4da1e3875851a766630c,1,OACI,3,82fb1073c7a3e7d72b68cbcf51fa758c53df1acdf4c76b7bfd86c35a17dfa2e1,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,b85d0167c194c43f02a63997469038ec8735cf0fc2cf8633971747ba97658bf2,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_fe7d711893e405fabafa,1,OACI,4,cc12cf30a50ed593a453ffdb56b52191631dfd2140e15ef34061ef4525b91ec2,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,82fb1073c7a3e7d72b68cbcf51fa758c53df1acdf4c76b7bfd86c35a17dfa2e1,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_396df7ae700f9f73cad4,1,OACI,5,0026338fc3efacfbf2688cd0853db02539b0c66b751a3bcad49a64cdcfbf7338,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,cc12cf30a50ed593a453ffdb56b52191631dfd2140e15ef34061ef4525b91ec2,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_40607821a887ae42d05c,1,OACI,6,d9296ec922fda48830708b1ef49fbdefb4b77d9910c8f8f31c8ad139d7300567,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,0026338fc3efacfbf2688cd0853db02539b0c66b751a3bcad49a64cdcfbf7338,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_091eb66dbdc1c8259587,1,OACI,7,351a10fe3439652ef47c5891edf8cd88c9127d589eb2606dffbba324ea7aa001,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,d9296ec922fda48830708b1ef49fbdefb4b77d9910c8f8f31c8ad139d7300567,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_f09994e2e7296e92d92b,1,OACI,8,5e88f763fe2e4d7dafff90ea4caab774a5fc04b33eb2e6a6f1653e3d4cb6ab4b,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,351a10fe3439652ef47c5891edf8cd88c9127d589eb2606dffbba324ea7aa001,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_e31b4fcf2053eddbf27d,1,OACI,9,68a78c2dd42cfe2e5c28293898930b48115ddc7c227ff85aab9cc0633cdae29d,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,5e88f763fe2e4d7dafff90ea4caab774a5fc04b33eb2e6a6f1653e3d4cb6ab4b,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_379979ff7729bc95bba8,1,OACI,10,e14f6cef2d815344c87845d35dc2e6a1a3236e5ea26d326713535c39ed892f5f,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,68a78c2dd42cfe2e5c28293898930b48115ddc7c227ff85aab9cc0633cdae29d,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_4537b65a5f15c097f610,1,OACI,11,19532e815ab8a0740f03c4c4e57ebd8d0975703cf8771d9f0f81df216c14283c,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,e14f6cef2d815344c87845d35dc2e6a1a3236e5ea26d326713535c39ed892f5f,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_c21e437887d769cae94b,1,OACI,12,7fa7229850c0b1cde214b0b04a7bed0326e17d4831a66ff242a4ebfe73cbbfbb,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,19532e815ab8a0740f03c4c4e57ebd8d0975703cf8771d9f0f81df216c14283c,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_fa8b56ed8d5b77624a58,1,OACI,13,f4799b0b4b55d817fa3f7c3bc47db17a221fc70a60f82bf2eb6a73e5d16efb8a,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,7fa7229850c0b1cde214b0b04a7bed0326e17d4831a66ff242a4ebfe73cbbfbb,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_acf6b1f8a396e41a84e5,1,OACI,14,efd704ebda3c4af66b0b032182cc19b42e64f306d49ae1c33dea1f23c9d664af,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,f4799b0b4b55d817fa3f7c3bc47db17a221fc70a60f82bf2eb6a73e5d16efb8a,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_51935db6c1e47c3fa650,1,OACI,15,c3409d8081cbc36a1befa3eb2bc46c12bec761cb680eb8b322204898791641c4,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,efd704ebda3c4af66b0b032182cc19b42e64f306d49ae1c33dea1f23c9d664af,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_c35bc5d7bd807fefc33c,1,OACI,16,98c7e8de67a05946d2e5ff1a1e2cd03b41af5bcc9c0740eda8fc22f8d294e75d,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,c3409d8081cbc36a1befa3eb2bc46c12bec761cb680eb8b322204898791641c4,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_200084d0267bc2344082,1,OACI,17,da973a6aba3ae0b387e43ceaa0845eb2c46eb700a8f5aaa8c0d185b451501b73,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,98c7e8de67a05946d2e5ff1a1e2cd03b41af5bcc9c0740eda8fc22f8d294e75d,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_96649fc6463b8f808566,1,OACI,18,731074ddc9311c28c3fe801a127e4561ee853235b0994a122d4eefbcb3423bd5,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,da973a6aba3ae0b387e43ceaa0845eb2c46eb700a8f5aaa8c0d185b451501b73,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_89496d376f4028b7d265,1,OACI,19,5993c222137152bba8f0480119c27d82ac0ff7ed309fc323d7121e9c35f3ad5b,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,731074ddc9311c28c3fe801a127e4561ee853235b0994a122d4eefbcb3423bd5,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_a42885c094ec1ae7be10,1,OACI,20,87981b94181d303589a23492d4aed13657c86f9a0db5deb87cb87e4136453aa2,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,5993c222137152bba8f0480119c27d82ac0ff7ed309fc323d7121e9c35f3ad5b,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_aee24e48d7ec3b1f17f0,1,OACI,21,b34367b5ee173a6236666f254e17346d82db06060f119f543f450b9fc0966be8,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,87981b94181d303589a23492d4aed13657c86f9a0db5deb87cb87e4136453aa2,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_8340ce875bbcc73e99d5,1,OACI,22,46e704829379216ea69581f1d0e7dd082893376a48349ef72fa3786d220809b0,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,b34367b5ee173a6236666f254e17346d82db06060f119f543f450b9fc0966be8,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_9f3beed3e0c282f4ebf6,1,OACI,23,5a268b4b5aa241f378e325cbd8c5ae08ed1c8945f2f4d0af5c5c066c5b3214d6,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,46e704829379216ea69581f1d0e7dd082893376a48349ef72fa3786d220809b0,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_028e723722f25a7adf6c,1,OACI,24,3eaed41c29684062844b2433e75bbc504728952de63ab7e301aaec8ff61400c3,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,5a268b4b5aa241f378e325cbd8c5ae08ed1c8945f2f4d0af5c5c066c5b3214d6,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_bfabd24bd94bc7826848,1,OACI,25,2d96caff734fefa61eb76571f7d73c877bebe3346755f56c679e7daea707eec4,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,3eaed41c29684062844b2433e75bbc504728952de63ab7e301aaec8ff61400c3,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_f3e2a4d4936fe49e8442,1,OACI,26,2b305a0732cf5d5f5d07062c1e7fcdb6d2a29928958baf5c82be61faf7dc090b,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,2d96caff734fefa61eb76571f7d73c877bebe3346755f56c679e7daea707eec4,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_f6ae8c36dabdef37c3c3,1,OACI,27,187caffdfd05d7f7988ece62afc37ab029a21956934ca84b0919d100444c8608,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,2b305a0732cf5d5f5d07062c1e7fcdb6d2a29928958baf5c82be61faf7dc090b,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_8b7e4be408692d15b53b,1,OACI,28,bdc452d365afc4220599a8be6ee31f351e5ac70bca5980078230354deab663d4,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,187caffdfd05d7f7988ece62afc37ab029a21956934ca84b0919d100444c8608,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_c8993b24a16fc248c24b,1,OACI,29,dd0cf6b99f83f9ad4b286fc101a8ad9123942a7ed78695f5480e335e93cf2d5a,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,bdc452d365afc4220599a8be6ee31f351e5ac70bca5980078230354deab663d4,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_6b965249e4053a16219f,1,OACI,30,064fc7fc3b66da1b71cfb389e7537c89e0aa2dff5b8466416786c18353984d84,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,dd0cf6b99f83f9ad4b286fc101a8ad9123942a7ed78695f5480e335e93cf2d5a,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_58adb20dce79a8d020d2,1,OACI,31,e3b3b49212b1d0fc25f4c246cde468361b6bc224a2331ff36880548f42dc5f14,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,064fc7fc3b66da1b71cfb389e7537c89e0aa2dff5b8466416786c18353984d84,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_be82417f145b096763e1,1,OACI,32,ece0b17466dd0cdb03e1e160a93d4906b10f251049868dde349d525f67c08d15,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,e3b3b49212b1d0fc25f4c246cde468361b6bc224a2331ff36880548f42dc5f14,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_cf9f27a974ed5cf1979f,1,OACI,33,de9e65ad7aec74e3646f4b6ae6ec915fcac7a8c12569af88991a07d048edd46d,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,ece0b17466dd0cdb03e1e160a93d4906b10f251049868dde349d525f67c08d15,shared_level_ERM_parent_plus_previous_OACI_order,1
c78_620d54c90621cd3511e8,1,OACI,34,1292852e3bcb24902e8e3e5e8ea9c9096b3453e7d55c664811329fb361a5ba3f,6a1e2397d30b2adef632f5df1fe46be3b3c480d542bb95009980e1442e0e62b9,de9e65ad7aec74e3646f4b6ae6ec915fcac7a8c12569af88991a07d048edd46d,shared_level_ERM_parent_plus_previous_OACI_order,1
