path,object_class,commit,blob,sha256,bytes,runtime_replay_required
oaci/train/checkpoint.py,implementation,ddaa6d4531f13922481f53b827f13e62280d7968,baac8aeb6ad0a69347d0d814f8c7ccb018c74d7f,067e882ed5281e7758942cc072dc0ac8d808ff1688d3319e8b40f94f6b8407ae,2799,1
oaci/train/data.py,implementation,ddaa6d4531f13922481f53b827f13e62280d7968,13881209350043803d53f6747adbe26c7df72f6b,a230dd1caa6223801dd2bc853916c02ecad7ff0b08b980deb154719eabdcdab1,4499,1
oaci/train/engine.py,implementation,ddaa6d4531f13922481f53b827f13e62280d7968,fcbba5ea4cdc2cff6836ff8594fb26e8935029e9,bd8753f0d5fa5cd7806080803718ab5958bcff0b121bbddfec7bb99d7354cc12,17929,1
oaci/train/evaluate.py,implementation,ddaa6d4531f13922481f53b827f13e62280d7968,7a7dde9fc56de9e71515f2a55dc44a1574772f88,ef8edb4a526ee81d412886dec73d34fc5a1277e5e65b1e5a563c29b2f0920534,3558,1
oaci/train/objective.py,implementation,ddaa6d4531f13922481f53b827f13e62280d7968,422ca3334bcf9831c17476b5cf7e0c01f786e2e1,2fc435844cf04e9b50a1258c1a50d692c1f4bcdabe3891ac6c3427af7bb33727,3425,1
oaci/train/risk.py,implementation,ddaa6d4531f13922481f53b827f13e62280d7968,07d70df001323adbda3876942dd7c29166bd2d32,875a024589018bf40f44538d453518737bc9ef4ba107a215ad0c0ddf443cae38,4542,1
oaci/train/rng.py,implementation,ddaa6d4531f13922481f53b827f13e62280d7968,c32d42184edbcd97f8dfe7b90536dac4a6432d11,e6dfbea28ab42f3512f5ad4ce89a1d6a33be47f4201efa81d85b852a0ab318bb,2057,1
oaci/reports/C84R_COMMON_MONTAGE_REPAIR_PROTOCOL.json,registry,ddaa6d4531f13922481f53b827f13e62280d7968,7cf33be63528af5e0f46799cb4e89bb01a1643fd,a6a1fd85ef1b7520a55ef8e075933d08bf6639cbf89bbcf761dec2a753ab1c91,3483,1
oaci/reports/C84R_COMMON_MONTAGE_REPAIR_PROTOCOL.sha256,registry,ddaa6d4531f13922481f53b827f13e62280d7968,ceaeeace448db7e484ede81db43da388bd17f502,55d8c8c49fdf4cf6fa4d0076777a06c79a8f7f51ebf5746f3aa8c9806e32ec06,107,1
oaci/reports/C84R2_CANARY_RUNTIME_AND_REPLAY_REPAIR_PROTOCOL.json,registry,ddaa6d4531f13922481f53b827f13e62280d7968,0e6c57c19c9591edf4e6791912a2052bad85c45b,ff7c01f1760aaa19f2019672ad5426c8c28eba6c7071cd3b78b39bfe69dc8874,6241,1
oaci/reports/C84R2_CANARY_RUNTIME_AND_REPLAY_REPAIR_PROTOCOL.sha256,registry,ddaa6d4531f13922481f53b827f13e62280d7968,1b013be2f7989ea2e8bbc3c419d9a65f5c05d93b,be3faa0b0323e176a82d24043744e4c26d2aea5729c55b2fa73c7e170643c2c1,119,1
oaci/reports/C84_MULTIDATASET_EXTERNAL_VALIDITY_PROTOCOL_V2.json,registry,ddaa6d4531f13922481f53b827f13e62280d7968,165eaf787d18096be72b95aaa6e9c74ef498c455,522e6fe8372f8c73741ed146a27068076db8c3d7087f4c4a36760fe0328b7c2f,7619,1
oaci/reports/C84_MULTIDATASET_EXTERNAL_VALIDITY_PROTOCOL_V2.sha256,registry,ddaa6d4531f13922481f53b827f13e62280d7968,94099a437b13e0db9e0530d6b53dc394ac266b51,e4c908682f44d0fe24a112b82f5b49ca35f304dd8f4c6eb42aeeb5312db40b57,118,1
oaci/reports/C84_CANARY_PROTOCOL_V3.json,registry,ddaa6d4531f13922481f53b827f13e62280d7968,82f06538388d8a809fa4bf08d2ed5b27a5c624b7,34cf9e9daca2578ed22c64345e014c0b9fa08b31c4c04939ba13c112c5f57dac,5876,1
oaci/reports/C84_CANARY_PROTOCOL_V3.sha256,registry,ddaa6d4531f13922481f53b827f13e62280d7968,5f7216e8dbe844c9863bc4de07babc296ea47497,faf492fca8fe3d3d358bd9b07867e9557eef0eb415cd4b35c130e29195a505d7,94,1
oaci/reports/C84_FIELD_GENERATION_PROTOCOL_V3.json,registry,ddaa6d4531f13922481f53b827f13e62280d7968,0d31df48d8b5be73a446a9b67cf97f32ae40de18,1a6d39443194501d8b09bd44fa87fd77a5665b5a215ccec7c9ec0b3ef865af81,1745,1
oaci/reports/C84_FIELD_GENERATION_PROTOCOL_V3.sha256,registry,ddaa6d4531f13922481f53b827f13e62280d7968,e8694def09f99ddba199090fc2b251a5cc9587d1,12a808b68ec76ab0cd84a6380915fd1b6e0ef7ee6dd9f6b25d794ceb8f32f0c6,104,1
oaci/reports/C84_SCIENTIFIC_ANALYSIS_PROTOCOL_V2.json,registry,ddaa6d4531f13922481f53b827f13e62280d7968,cb5ce53afb07c188344fd7cd39d5ad93b7038ea0,dc33b22527352bd42989c26f6771b4a49dc1443d458962587ca3d70ad76dd631,2544,1
oaci/reports/C84_SCIENTIFIC_ANALYSIS_PROTOCOL_V2.sha256,registry,ddaa6d4531f13922481f53b827f13e62280d7968,edaf75d96259a8c2928501d546153bd4fd0dcec0,73abb75264b30ff022ef26c50374586b17b3e7d921b3e1c077a2f275c1fb5185,107,1
oaci/reports/c84p_tables/subject_partition_registry.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,12c61906ce57204515f8aaf1f8adc358c27ffee3,bb98564730b4e9cd4fc9c2326c5c30943a2dcf7e47bc1ce09ae9cefc68555d63,29808,1
oaci/reports/c84p_tables/selector_registry_replay.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,0f4465bb0a3c482ae894f19f827b01a3e1d4a4da,d589437e40812350eec44bdfbf1b75c52f10ef41e0e3ca5868e07844b0228e68,3526,1
oaci/reports/c84r_tables/subject_partition_identity_replay.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,9db20f8dcf186c0efbce7fc9307b3716ea492376,f39c1e1650b84c6785af9fd4c0413df9b38301fb0debb2b60dd97a58df4f94e1,57677,1
oaci/reports/c84r_tables/resource_estimate.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,0008934ef8ecc29c2744e8e776a63f90f87f8098,19262ea39af6f7eefeeed4f870a5e7f2aceab0fe85e2517e2afa568ea19709c1,710,1
oaci/reports/c84r_tables/candidate_unit_id_migration.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,7b9133718bcac59340dff8b913315246717a9da8,6ae5201fe57de042499411ca8daff3d5f7d125ba765cfdedc600dca3a2fd24a6,381258,1
oaci/reports/c84r_tables/channel_order_registry.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,055bf729e6eae5c378badd658cc1a8fc10da7a9d,e895dd5811d1581b5c1cce4180677e3005bbbb6b0f7711c8ba3bfb1fb576bd35,2233,1
oaci/reports/c84r_tables/dataset_registry_v2_replay.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,41e36044c8509f32117bff65a34a9a29591a8fee,ee944950d3bc9e05e540fe8deee3568f51f234c8218cde99ec12c2a4de73e8ef,738,1
oaci/reports/c84r2_tables/environment_version_registry.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,778ff699290bfaeb338b7ec0600178a0a6f1cac7,40f100f5e814fc60af97ebb8cd67277e631c6971eb6ef0567d5c78955824e3da,425,1
oaci/reports/c84r2_tables/loader_source_identity_registry.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,614278b49ec527df498c74fe8a76d017e62f5ea6,70a23a6abc85d973724ad24711ef0277998d258dd68ea3aac8f1e24c320e28b7,626,1
oaci/reports/c84r2_tables/exact_subject_identity_contract.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,398ca030e70cb8c93d2149fb8ba9b5866351d07a,54acba509c772c5c8e93cb31c73cdde875425394eed9b1f37ed2e3e6f6c29850,417,1
oaci/reports/c84r2_tables/actual_epoch_interface_contract.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,d266e6e5b2f015c365b46f0c4f62fd9339b20c4e,6508f2acf5d1e3f17779cc13bab1acfd672b4114059a60b4b793776ddbfe7cf2,535,1
oaci/reports/c84r2_tables/source_audit_instrumentation_contract.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,c498da04649822d18cde765144e053244c75b73e,0af4383c47a779031f96e2baa7b966356e1b046ca166625220f3b708da68832c,320,1
oaci/reports/c84r2_tables/target_unlabeled_instrumentation_contract.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,0bf08b1a80bd7f74593e93a5d32ce64b74f5ed45,010782e964835ae9902eb4c877e6d34211ac86f085ec92659b004ec959c3ca4d,327,1
oaci/reports/c84r2_tables/persisted_artifact_replay_contract.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,1fdd71c596930a5ab1ce1ec292784e8d3c77ddea,4671147dd9d4a53f8e534ce45b6fe8246a176bdfe61df4eea5151479db251903,351,1
oaci/reports/c84r2_tables/optimizer_replay_contract.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,6d6652e6a51649ecdc62ccdcac06f1a5c9b7601b,0586aa340e0e7ff633b2f2edc3481b2f56410151bd8689509dd1d78f0c05550f,210,1
oaci/reports/c84r2_tables/deterministic_prefix_contract.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,241a46ced407027ba34b0197ab6c672de0ac472a,12651056debca98cd2114fc784fa740b82e65768efd9c24029e2651583303a11,262,1
oaci/reports/c84r2_tables/attempt_ledger_contract.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,e1c8bdfe4ef94d487224006d13fcd00d3be17f9d,96d4c2c663ba89ab7f52d1615b15b4254698af3a84ef57ce11097c82d4fb9eae,380,1
oaci/reports/c84r2_tables/canary_complete_gate.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,f3f411c6acbe8f939d9131131e7592aae27d833e,0430744904848248c8d70e255feb8c7ea5ffd3d8ec00b9b15df907370d94f468,232,1
oaci/reports/c84r2_tables/runtime_hash_replay_fixture.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,e7987708446b75635c33a19256c7057b21b98fb3,6a86830bf760c229234b8997898b573f27f16644629a5290c9285b56c166af9f,524,1
oaci/reports/c84r2_tables/synthetic_calibration.csv,registry,ddaa6d4531f13922481f53b827f13e62280d7968,8712df2f782efc29bbb25995aab48e6e90acc304,1a67a2d8c9b75cb0e63ccbc256c9e887b42ca60e21d1f014fcb3366670fbc311,1534,1
