pair_id,pair_key,seed,target,level,regime,selected_order,better_order,n_atoms_compared,n_selection_nonflat_atoms,atom_sign_preservation_rate,atom_sign_inversion_rate,atom_delta_spearman,selection_top_atom_id,selection_top_class_id,selection_top_domain_id,selection_top_positive_share,selection_top_delta,audit_top_atom_same_delta,top_atom_sign_preserved,selection_point_prefers,source_audit_leakage_prefers,selection_to_audit_inversion
0|2|1|S2_rare_cells|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S2_rare_cells,0,1,7,7,0.42857142857142855,0.5714285714285714,0.1785714285714286,y2:d0,2,0,0.1361517988159976,0.011053168959777024,-0.001505041130038992,0,selected,better,1
0|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S3_nonestimable_cells,0,1,7,7,0.42857142857142855,0.5714285714285714,0.1785714285714286,y2:d0,2,0,0.1361517988159976,0.011053168959777024,-0.001505041130038992,0,selected,better,1
0|3|0|S0_full_support|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S0_full_support,0,1,8,8,0.5,0.5,-0.19047619047619052,y1:d0,1,0,0.08277534719711332,0.007053230602040675,-0.0008136258460870044,0,selected,selected,0
0|3|0|S2_rare_cells|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S2_rare_cells,0,1,8,8,0.5,0.5,-0.19047619047619052,y1:d0,1,0,0.08277534719711332,0.007053230602040675,-0.0008136258460870044,0,selected,selected,0
0|3|0|S3_nonestimable_cells|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S3_nonestimable_cells,0,1,8,8,0.5,0.5,-0.19047619047619052,y1:d0,1,0,0.08277534719711332,0.007053230602040675,-0.0008136258460870044,0,selected,selected,0
0|3|1|S0_full_support|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S0_full_support,4,10,8,8,0.375,0.625,0.523809523809524,y2:d1,2,1,0.09620238980150224,0.021759909371436827,0.0005797074717240058,1,selected,better,1
0|3|1|S2_rare_cells|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S2_rare_cells,4,10,8,8,0.375,0.625,0.523809523809524,y2:d1,2,1,0.09620238980150224,0.021759909371436827,0.0005797074717240058,1,selected,better,1
0|3|1|S3_nonestimable_cells|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S3_nonestimable_cells,4,10,8,8,0.375,0.625,0.523809523809524,y2:d1,2,1,0.09620238980150224,0.021759909371436827,0.0005797074717240058,1,selected,better,1
0|4|1|S0_full_support|nearest_continuous_better|2|1,0|4|1|2|1,0,4,1,S0_full_support,2,1,8,8,0.625,0.375,0.7619047619047621,y2:d1,2,1,0.080338153589742,0.008557666707910541,0.002268442811262081,1,selected,selected,0
0|4|1|S2_rare_cells|nearest_continuous_better|2|1,0|4|1|2|1,0,4,1,S2_rare_cells,2,1,8,8,0.625,0.375,0.7619047619047621,y2:d1,2,1,0.080338153589742,0.008557666707910541,0.002268442811262081,1,selected,selected,0
0|4|1|S3_nonestimable_cells|nearest_continuous_better|2|1,0|4|1|2|1,0,4,1,S3_nonestimable_cells,2,1,8,8,0.625,0.375,0.7619047619047621,y2:d1,2,1,0.080338153589742,0.008557666707910541,0.002268442811262081,1,selected,selected,0
0|5|0|S0_full_support|nearest_continuous_better|19|18,0|5|0|19|18,0,5,0,S0_full_support,19,18,8,8,0.875,0.125,-0.19047619047619052,y1:d1,1,1,0.10184653196909255,0.02270379889496804,0.00035034466779539086,1,selected,selected,0
0|5|0|S2_rare_cells|nearest_continuous_better|19|18,0|5|0|19|18,0,5,0,S2_rare_cells,19,18,8,8,0.875,0.125,-0.19047619047619052,y1:d1,1,1,0.10184653196909255,0.02270379889496804,0.00035034466779539086,1,selected,selected,0
0|5|0|S3_nonestimable_cells|nearest_continuous_better|19|18,0|5|0|19|18,0,5,0,S3_nonestimable_cells,19,18,8,8,0.875,0.125,-0.19047619047619052,y1:d1,1,1,0.10184653196909255,0.02270379889496804,0.00035034466779539086,1,selected,selected,0
0|6|1|S0_full_support|nearest_continuous_better|20|19,0|6|1|20|19,0,6,1,S0_full_support,20,19,8,8,0.125,0.875,0.523809523809524,y2:d0,2,0,0.1853950063571457,0.022344286923019305,-0.007293601753858972,0,selected,better,1
0|6|1|S2_rare_cells|nearest_continuous_better|20|19,0|6|1|20|19,0,6,1,S2_rare_cells,20,19,8,8,0.125,0.875,0.523809523809524,y2:d0,2,0,0.1853950063571457,0.022344286923019305,-0.007293601753858972,0,selected,better,1
0|6|1|S3_nonestimable_cells|nearest_continuous_better|20|19,0|6|1|20|19,0,6,1,S3_nonestimable_cells,20,19,8,8,0.125,0.875,0.523809523809524,y2:d0,2,0,0.1853950063571457,0.022344286923019305,-0.007293601753858972,0,selected,better,1
0|7|1|S0_full_support|nearest_continuous_better|5|0,0|7|1|5|0,0,7,1,S0_full_support,5,0,7,7,0.42857142857142855,0.5714285714285714,0.0,y1:d0,1,0,0.1158749087842456,0.0337552379321594,-0.003094028938650087,0,selected,better,1
0|7|1|S2_rare_cells|nearest_continuous_better|5|0,0|7|1|5|0,0,7,1,S2_rare_cells,5,0,7,7,0.42857142857142855,0.5714285714285714,0.0,y1:d0,1,0,0.1158749087842456,0.0337552379321594,-0.003094028938650087,0,selected,better,1
0|7|1|S3_nonestimable_cells|nearest_continuous_better|5|0,0|7|1|5|0,0,7,1,S3_nonestimable_cells,5,0,7,7,0.42857142857142855,0.5714285714285714,0.0,y1:d0,1,0,0.1158749087842456,0.0337552379321594,-0.003094028938650087,0,selected,better,1
0|8|0|S0_full_support|nearest_continuous_better|17|15,0|8|0|17|15,0,8,0,S0_full_support,17,15,8,8,0.25,0.75,0.30952380952380953,y1:d1,1,1,0.015636955098740326,0.0033187339645247213,0.005306627524981344,1,selected,selected,0
0|8|0|S2_rare_cells|nearest_continuous_better|17|15,0|8|0|17|15,0,8,0,S2_rare_cells,17,15,8,8,0.25,0.75,0.30952380952380953,y1:d1,1,1,0.015636955098740326,0.0033187339645247213,0.005306627524981344,1,selected,selected,0
0|8|0|S3_nonestimable_cells|nearest_continuous_better|17|15,0|8|0|17|15,0,8,0,S3_nonestimable_cells,17,15,8,8,0.25,0.75,0.30952380952380953,y1:d1,1,1,0.015636955098740326,0.0033187339645247213,0.005306627524981344,1,selected,selected,0
0|9|0|S0_full_support|nearest_continuous_better|19|18,0|9|0|19|18,0,9,0,S0_full_support,19,18,8,8,0.75,0.25,-0.261904761904762,y1:d1,1,1,0.12480086922822453,0.028396452661561412,-0.005995138316424314,0,selected,selected,0
0|9|0|S2_rare_cells|nearest_continuous_better|19|18,0|9|0|19|18,0,9,0,S2_rare_cells,19,18,8,8,0.75,0.25,-0.261904761904762,y1:d1,1,1,0.12480086922822453,0.028396452661561412,-0.005995138316424314,0,selected,selected,0
0|9|0|S3_nonestimable_cells|nearest_continuous_better|19|18,0|9|0|19|18,0,9,0,S3_nonestimable_cells,19,18,8,8,0.75,0.25,-0.261904761904762,y1:d1,1,1,0.12480086922822453,0.028396452661561412,-0.005995138316424314,0,selected,selected,0
0|9|1|S0_full_support|nearest_continuous_better|12|13,0|9|1|12|13,0,9,1,S0_full_support,12,13,7,7,0.14285714285714285,0.8571428571428571,-0.5,y1:d1,1,1,0.12442236755449537,0.02128624024645387,-0.014056847047722629,0,selected,better,1
0|9|1|S2_rare_cells|nearest_continuous_better|12|13,0|9|1|12|13,0,9,1,S2_rare_cells,12,13,7,7,0.14285714285714285,0.8571428571428571,-0.5,y1:d1,1,1,0.12442236755449537,0.02128624024645387,-0.014056847047722629,0,selected,better,1
0|9|1|S3_nonestimable_cells|nearest_continuous_better|12|13,0|9|1|12|13,0,9,1,S3_nonestimable_cells,12,13,7,7,0.14285714285714285,0.8571428571428571,-0.5,y1:d1,1,1,0.12442236755449537,0.02128624024645387,-0.014056847047722629,0,selected,better,1
1|1|0|S0_full_support|nearest_continuous_better|6|5,1|1|0|6|5,1,1,0,S0_full_support,6,5,8,8,0.875,0.125,0.5952380952380953,y1:d0,1,0,0.13564039527248653,0.027436252609290994,0.031117952236430532,1,selected,selected,0
1|1|0|S2_rare_cells|nearest_continuous_better|6|5,1|1|0|6|5,1,1,0,S2_rare_cells,6,5,8,8,0.875,0.125,0.5952380952380953,y1:d0,1,0,0.13564039527248653,0.027436252609290994,0.031117952236430532,1,selected,selected,0
1|1|0|S3_nonestimable_cells|nearest_continuous_better|6|5,1|1|0|6|5,1,1,0,S3_nonestimable_cells,6,5,8,8,0.875,0.125,0.5952380952380953,y1:d0,1,0,0.13564039527248653,0.027436252609290994,0.031117952236430532,1,selected,selected,0
1|1|1|S0_full_support|nearest_continuous_better|16|15,1|1|1|16|15,1,1,1,S0_full_support,16,15,7,7,0.2857142857142857,0.7142857142857143,-0.39285714285714296,y1:d0,1,0,0.19492342488332154,0.02178260935894759,-0.00415040487448419,0,selected,better,1
1|1|1|S2_rare_cells|nearest_continuous_better|16|15,1|1|1|16|15,1,1,1,S2_rare_cells,16,15,7,7,0.2857142857142857,0.7142857142857143,-0.39285714285714296,y1:d0,1,0,0.19492342488332154,0.02178260935894759,-0.00415040487448419,0,selected,better,1
1|1|1|S3_nonestimable_cells|nearest_continuous_better|16|15,1|1|1|16|15,1,1,1,S3_nonestimable_cells,16,15,7,7,0.2857142857142857,0.7142857142857143,-0.39285714285714296,y1:d0,1,0,0.19492342488332154,0.02178260935894759,-0.00415040487448419,0,selected,better,1
1|2|0|S0_full_support|nearest_continuous_better|18|17,1|2|0|18|17,1,2,0,S0_full_support,18,17,8,8,0.5,0.5,0.8333333333333335,y0:d1,0,1,0.09493924904174007,0.03535791972224979,0.001034324435356726,1,selected,selected,0
1|2|0|S2_rare_cells|nearest_continuous_better|18|17,1|2|0|18|17,1,2,0,S2_rare_cells,18,17,8,8,0.5,0.5,0.8333333333333335,y0:d1,0,1,0.09493924904174007,0.03535791972224979,0.001034324435356726,1,selected,selected,0
1|2|0|S3_nonestimable_cells|nearest_continuous_better|18|17,1|2|0|18|17,1,2,0,S3_nonestimable_cells,18,17,8,8,0.5,0.5,0.8333333333333335,y0:d1,0,1,0.09493924904174007,0.03535791972224979,0.001034324435356726,1,selected,selected,0
1|2|1|S0_full_support|nearest_continuous_better|2|1,1|2|1|2|1,1,2,1,S0_full_support,2,1,7,7,0.8571428571428571,0.14285714285714285,0.07142857142857144,y2:d0,2,0,0.12531145413275246,0.021014607504567892,0.004867762624896896,1,selected,selected,0
1|2|1|S2_rare_cells|nearest_continuous_better|2|1,1|2|1|2|1,1,2,1,S2_rare_cells,2,1,7,7,0.8571428571428571,0.14285714285714285,0.07142857142857144,y2:d0,2,0,0.12531145413275246,0.021014607504567892,0.004867762624896896,1,selected,selected,0
1|2|1|S3_nonestimable_cells|nearest_continuous_better|2|1,1|2|1|2|1,1,2,1,S3_nonestimable_cells,2,1,7,7,0.8571428571428571,0.14285714285714285,0.07142857142857144,y2:d0,2,0,0.12531145413275246,0.021014607504567892,0.004867762624896896,1,selected,selected,0
1|3|0|S0_full_support|nearest_continuous_better|8|11,1|3|0|8|11,1,3,0,S0_full_support,8,11,8,8,0.25,0.75,0.4761904761904762,y1:d1,1,1,0.08602600900959174,0.019931077659769314,0.0015223309010122948,1,selected,better,1
1|3|0|S2_rare_cells|nearest_continuous_better|8|11,1|3|0|8|11,1,3,0,S2_rare_cells,8,11,8,8,0.25,0.75,0.4761904761904762,y1:d1,1,1,0.08602600900959174,0.019931077659769314,0.0015223309010122948,1,selected,better,1
1|3|0|S3_nonestimable_cells|nearest_continuous_better|8|11,1|3|0|8|11,1,3,0,S3_nonestimable_cells,8,11,8,8,0.25,0.75,0.4761904761904762,y1:d1,1,1,0.08602600900959174,0.019931077659769314,0.0015223309010122948,1,selected,better,1
1|3|1|S0_full_support|nearest_continuous_better|11|3,1|3|1|11|3,1,3,1,S0_full_support,11,3,8,8,0.25,0.75,0.04761904761904763,y0:d1,0,1,0.1080912084039357,0.02664172705906013,0.00452920795696779,1,selected,better,1
1|3|1|S2_rare_cells|nearest_continuous_better|11|3,1|3|1|11|3,1,3,1,S2_rare_cells,11,3,8,8,0.25,0.75,0.04761904761904763,y0:d1,0,1,0.1080912084039357,0.02664172705906013,0.00452920795696779,1,selected,better,1
1|3|1|S3_nonestimable_cells|nearest_continuous_better|11|3,1|3|1|11|3,1,3,1,S3_nonestimable_cells,11,3,8,8,0.25,0.75,0.04761904761904763,y0:d1,0,1,0.1080912084039357,0.02664172705906013,0.00452920795696779,1,selected,better,1
1|5|1|S0_full_support|nearest_continuous_better|17|16,1|5|1|17|16,1,5,1,S0_full_support,17,16,8,8,0.5,0.5,0.261904761904762,y0:d1,0,1,0.1922833816110019,0.011079287255083947,0.010040228772894455,1,selected,selected,0
1|5|1|S2_rare_cells|nearest_continuous_better|17|16,1|5|1|17|16,1,5,1,S2_rare_cells,17,16,8,8,0.5,0.5,0.261904761904762,y0:d1,0,1,0.1922833816110019,0.011079287255083947,0.010040228772894455,1,selected,selected,0
1|5|1|S3_nonestimable_cells|nearest_continuous_better|17|16,1|5|1|17|16,1,5,1,S3_nonestimable_cells,17,16,8,8,0.5,0.5,0.261904761904762,y0:d1,0,1,0.1922833816110019,0.011079287255083947,0.010040228772894455,1,selected,selected,0
1|6|0|S0_full_support|nearest_continuous_better|18|17,1|6|0|18|17,1,6,0,S0_full_support,18,17,8,8,0.375,0.625,-0.023809523809523815,y1:d0,1,0,0.13198452855555953,0.014037118659493628,0.00806345796822032,1,selected,selected,0
1|6|0|S2_rare_cells|nearest_continuous_better|18|17,1|6|0|18|17,1,6,0,S2_rare_cells,18,17,8,8,0.375,0.625,-0.023809523809523815,y1:d0,1,0,0.13198452855555953,0.014037118659493628,0.00806345796822032,1,selected,selected,0
1|6|0|S3_nonestimable_cells|nearest_continuous_better|18|17,1|6|0|18|17,1,6,0,S3_nonestimable_cells,18,17,8,8,0.375,0.625,-0.023809523809523815,y1:d0,1,0,0.13198452855555953,0.014037118659493628,0.00806345796822032,1,selected,selected,0
1|6|1|S0_full_support|nearest_continuous_better|6|5,1|6|1|6|5,1,6,1,S0_full_support,6,5,8,8,0.25,0.75,-0.7142857142857144,y0:d1,0,1,0.1116886985508204,0.006603727579690015,-0.001417309803336042,0,selected,selected,0
1|6|1|S2_rare_cells|nearest_continuous_better|6|5,1|6|1|6|5,1,6,1,S2_rare_cells,6,5,8,8,0.25,0.75,-0.7142857142857144,y0:d1,0,1,0.1116886985508204,0.006603727579690015,-0.001417309803336042,0,selected,selected,0
1|6|1|S3_nonestimable_cells|nearest_continuous_better|6|5,1|6|1|6|5,1,6,1,S3_nonestimable_cells,6,5,8,8,0.25,0.75,-0.7142857142857144,y0:d1,0,1,0.1116886985508204,0.006603727579690015,-0.001417309803336042,0,selected,selected,0
1|7|1|S0_full_support|nearest_continuous_better|15|14,1|7|1|15|14,1,7,1,S0_full_support,15,14,7,7,0.5714285714285714,0.42857142857142855,-0.7857142857142859,y0:d0,0,0,0.0773888554959163,0.007391952345995462,-0.008676783640483063,0,selected,better,1
1|7|1|S2_rare_cells|nearest_continuous_better|15|14,1|7|1|15|14,1,7,1,S2_rare_cells,15,14,7,7,0.5714285714285714,0.42857142857142855,-0.7857142857142859,y0:d0,0,0,0.0773888554959163,0.007391952345995462,-0.008676783640483063,0,selected,better,1
1|7|1|S3_nonestimable_cells|nearest_continuous_better|15|14,1|7|1|15|14,1,7,1,S3_nonestimable_cells,15,14,7,7,0.5714285714285714,0.42857142857142855,-0.7857142857142859,y0:d0,0,0,0.0773888554959163,0.007391952345995462,-0.008676783640483063,0,selected,better,1
1|8|0|S0_full_support|nearest_continuous_better|15|14,1|8|0|15|14,1,8,0,S0_full_support,15,14,8,8,0.5,0.5,-0.5714285714285715,y0:d1,0,1,0.11990704657493584,0.020965164766603164,-0.010334996689723513,0,selected,better,1
1|8|0|S2_rare_cells|nearest_continuous_better|15|14,1|8|0|15|14,1,8,0,S2_rare_cells,15,14,8,8,0.5,0.5,-0.5714285714285715,y0:d1,0,1,0.11990704657493584,0.020965164766603164,-0.010334996689723513,0,selected,better,1
1|8|0|S3_nonestimable_cells|nearest_continuous_better|15|14,1|8|0|15|14,1,8,0,S3_nonestimable_cells,15,14,8,8,0.5,0.5,-0.5714285714285715,y0:d1,0,1,0.11990704657493584,0.020965164766603164,-0.010334996689723513,0,selected,better,1
1|8|1|S0_full_support|nearest_continuous_better|21|20,1|8|1|21|20,1,8,1,S0_full_support,21,20,7,7,0.42857142857142855,0.5714285714285714,0.6071428571428572,y3:d0,3,0,0.07157132306594008,0.01682558633029453,0.005318427517774477,1,selected,selected,0
1|8|1|S2_rare_cells|nearest_continuous_better|21|20,1|8|1|21|20,1,8,1,S2_rare_cells,21,20,7,7,0.42857142857142855,0.5714285714285714,0.6071428571428572,y3:d0,3,0,0.07157132306594008,0.01682558633029453,0.005318427517774477,1,selected,selected,0
1|8|1|S3_nonestimable_cells|nearest_continuous_better|21|20,1|8|1|21|20,1,8,1,S3_nonestimable_cells,21,20,7,7,0.42857142857142855,0.5714285714285714,0.6071428571428572,y3:d0,3,0,0.07157132306594008,0.01682558633029453,0.005318427517774477,1,selected,selected,0
1|9|1|S0_full_support|nearest_continuous_better|14|16,1|9|1|14|16,1,9,1,S0_full_support,14,16,7,7,0.8571428571428571,0.14285714285714285,0.07142857142857144,y2:d1,2,1,0.059923860820799736,0.023740161002825097,0.002194065002129278,1,selected,selected,0
1|9|1|S2_rare_cells|nearest_continuous_better|14|16,1|9|1|14|16,1,9,1,S2_rare_cells,14,16,7,7,0.8571428571428571,0.14285714285714285,0.07142857142857144,y2:d1,2,1,0.059923860820799736,0.023740161002825097,0.002194065002129278,1,selected,selected,0
1|9|1|S3_nonestimable_cells|nearest_continuous_better|14|16,1|9|1|14|16,1,9,1,S3_nonestimable_cells,14,16,7,7,0.8571428571428571,0.14285714285714285,0.07142857142857144,y2:d1,2,1,0.059923860820799736,0.023740161002825097,0.002194065002129278,1,selected,selected,0
2|1|1|S0_full_support|nearest_continuous_better|1|0,2|1|1|1|0,2,1,1,S0_full_support,1,0,7,7,0.42857142857142855,0.5714285714285714,-0.3214285714285715,y0:d0,0,0,0.054129144740268205,0.014238974002071712,-0.008526750464255967,0,selected,better,1
2|1|1|S2_rare_cells|nearest_continuous_better|1|0,2|1|1|1|0,2,1,1,S2_rare_cells,1,0,7,7,0.42857142857142855,0.5714285714285714,-0.3214285714285715,y0:d0,0,0,0.054129144740268205,0.014238974002071712,-0.008526750464255967,0,selected,better,1
2|1|1|S3_nonestimable_cells|nearest_continuous_better|1|0,2|1|1|1|0,2,1,1,S3_nonestimable_cells,1,0,7,7,0.42857142857142855,0.5714285714285714,-0.3214285714285715,y0:d0,0,0,0.054129144740268205,0.014238974002071712,-0.008526750464255967,0,selected,better,1
2|2|1|S0_full_support|nearest_continuous_better|0|1,2|2|1|0|1,2,2,1,S0_full_support,0,1,7,7,0.5714285714285714,0.42857142857142855,0.42857142857142866,y0:d0,0,0,0.2438785320487453,0.019076458762396463,-0.00013419330074390667,0,selected,better,1
2|2|1|S2_rare_cells|nearest_continuous_better|0|1,2|2|1|0|1,2,2,1,S2_rare_cells,0,1,7,7,0.5714285714285714,0.42857142857142855,0.42857142857142866,y0:d0,0,0,0.2438785320487453,0.019076458762396463,-0.00013419330074390667,0,selected,better,1
2|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,2|2|1|0|1,2,2,1,S3_nonestimable_cells,0,1,7,7,0.5714285714285714,0.42857142857142855,0.42857142857142866,y0:d0,0,0,0.2438785320487453,0.019076458762396463,-0.00013419330074390667,0,selected,better,1
2|3|0|S0_full_support|nearest_continuous_better|15|16,2|3|0|15|16,2,3,0,S0_full_support,15,16,8,8,0.375,0.625,0.11904761904761905,y3:d1,3,1,0.09207222565846794,0.01084795903971035,0.001017760465795478,1,selected,selected,0
2|3|0|S2_rare_cells|nearest_continuous_better|15|16,2|3|0|15|16,2,3,0,S2_rare_cells,15,16,8,8,0.375,0.625,0.11904761904761905,y3:d1,3,1,0.09207222565846794,0.01084795903971035,0.001017760465795478,1,selected,selected,0
2|3|0|S3_nonestimable_cells|nearest_continuous_better|15|16,2|3|0|15|16,2,3,0,S3_nonestimable_cells,15,16,8,8,0.375,0.625,0.11904761904761905,y3:d1,3,1,0.09207222565846794,0.01084795903971035,0.001017760465795478,1,selected,selected,0
2|3|1|S0_full_support|nearest_continuous_better|5|4,2|3|1|5|4,2,3,1,S0_full_support,5,4,8,8,0.75,0.25,-0.11904761904761905,y1:d0,1,0,0.16411792972954783,0.017084968934292115,0.0010625715041529954,1,selected,selected,0
2|3|1|S2_rare_cells|nearest_continuous_better|5|4,2|3|1|5|4,2,3,1,S2_rare_cells,5,4,8,8,0.75,0.25,-0.11904761904761905,y1:d0,1,0,0.16411792972954783,0.017084968934292115,0.0010625715041529954,1,selected,selected,0
2|3|1|S3_nonestimable_cells|nearest_continuous_better|5|4,2|3|1|5|4,2,3,1,S3_nonestimable_cells,5,4,8,8,0.75,0.25,-0.11904761904761905,y1:d0,1,0,0.16411792972954783,0.017084968934292115,0.0010625715041529954,1,selected,selected,0
2|4|0|S0_full_support|nearest_continuous_better|23|21,2|4|0|23|21,2,4,0,S0_full_support,23,21,8,8,0.5,0.5,-0.4285714285714286,y1:d1,1,1,0.09783618893815407,0.0002736546879179777,-7.709797667670992e-05,0,selected,better,1
2|4|0|S2_rare_cells|nearest_continuous_better|23|21,2|4|0|23|21,2,4,0,S2_rare_cells,23,21,8,8,0.5,0.5,-0.4285714285714286,y1:d1,1,1,0.09783618893815407,0.0002736546879179777,-7.709797667670992e-05,0,selected,better,1
2|4|0|S3_nonestimable_cells|nearest_continuous_better|23|21,2|4|0|23|21,2,4,0,S3_nonestimable_cells,23,21,8,8,0.5,0.5,-0.4285714285714286,y1:d1,1,1,0.09783618893815407,0.0002736546879179777,-7.709797667670992e-05,0,selected,better,1
2|4|1|S0_full_support|nearest_continuous_better|14|12,2|4|1|14|12,2,4,1,S0_full_support,14,12,8,8,0.5,0.5,0.0,y3:d0,3,0,0.057344951359034654,0.010531326571982677,0.0001376073533086858,1,selected,selected,0
2|4|1|S2_rare_cells|nearest_continuous_better|14|12,2|4|1|14|12,2,4,1,S2_rare_cells,14,12,8,8,0.5,0.5,0.0,y3:d0,3,0,0.057344951359034654,0.010531326571982677,0.0001376073533086858,1,selected,selected,0
2|4|1|S3_nonestimable_cells|nearest_continuous_better|14|12,2|4|1|14|12,2,4,1,S3_nonestimable_cells,14,12,8,8,0.5,0.5,0.0,y3:d0,3,0,0.057344951359034654,0.010531326571982677,0.0001376073533086858,1,selected,selected,0
2|5|0|S0_full_support|nearest_continuous_better|17|15,2|5|0|17|15,2,5,0,S0_full_support,17,15,8,8,1.0,0.0,0.19047619047619052,y0:d1,0,1,0.08607423468839986,0.024967211756901836,0.004059635815247681,1,selected,selected,0
2|5|0|S2_rare_cells|nearest_continuous_better|17|15,2|5|0|17|15,2,5,0,S2_rare_cells,17,15,8,8,1.0,0.0,0.19047619047619052,y0:d1,0,1,0.08607423468839986,0.024967211756901836,0.004059635815247681,1,selected,selected,0
2|5|0|S3_nonestimable_cells|nearest_continuous_better|17|15,2|5|0|17|15,2,5,0,S3_nonestimable_cells,17,15,8,8,1.0,0.0,0.19047619047619052,y0:d1,0,1,0.08607423468839986,0.024967211756901836,0.004059635815247681,1,selected,selected,0
2|6|0|S0_full_support|nearest_continuous_better|21|20,2|6|0|21|20,2,6,0,S0_full_support,21,20,8,8,0.625,0.375,-0.4523809523809524,y2:d0,2,0,0.08302104037617256,0.010604354145657732,-0.010602481809193307,0,selected,selected,0
2|6|0|S2_rare_cells|nearest_continuous_better|21|20,2|6|0|21|20,2,6,0,S2_rare_cells,21,20,8,8,0.625,0.375,-0.4523809523809524,y2:d0,2,0,0.08302104037617256,0.010604354145657732,-0.010602481809193307,0,selected,selected,0
2|6|0|S3_nonestimable_cells|nearest_continuous_better|21|20,2|6|0|21|20,2,6,0,S3_nonestimable_cells,21,20,8,8,0.625,0.375,-0.4523809523809524,y2:d0,2,0,0.08302104037617256,0.010604354145657732,-0.010602481809193307,0,selected,selected,0
2|7|0|S0_full_support|nearest_continuous_better|20|18,2|7|0|20|18,2,7,0,S0_full_support,20,18,8,8,0.75,0.25,-0.2142857142857143,y1:d0,1,0,0.1173795200969312,0.025012100041927735,0.0005440698414025807,1,selected,selected,0
2|7|0|S2_rare_cells|nearest_continuous_better|20|18,2|7|0|20|18,2,7,0,S2_rare_cells,20,18,8,8,0.75,0.25,-0.2142857142857143,y1:d0,1,0,0.1173795200969312,0.025012100041927735,0.0005440698414025807,1,selected,selected,0
