pair_id,pair_key,seed,target,level,regime,selected_order,better_order,split,atom_id,class_id,class_name,domain_id,domain_name,selected_atom,better_atom,atom_delta_better_minus_selected,positive_selected_advantage,positive_advantage_share,selected_advantage_sign,selected_point,better_point,point_delta_better_minus_selected,atom_fraction_of_point_delta,support_count,support_m,cell_mass,class_overlap_mass,p_ref_y,p_d_given_y,eligible,present,support_edge,selected_oof_mass,better_oof_mass,selected_capacity,better_capacity
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y1:d4,1,right_hand,4,BNCI2014_001|subject-008,0.05322277342227265,0.06019171252308199,0.00696893910080934,0.00696893910080934,0.03979886525786829,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.042556161027132354,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y1:d5,1,right_hand,5,BNCI2014_001|subject-009,0.04786762434992783,0.05586128281580563,0.007993658465877802,0.007993658465877802,0.04565092786704675,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.048813659001595906,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y2:d0,2,feet,0,BNCI2014_001|subject-004,0.02921449557153777,0.050671150058217304,0.021456654486679536,0.021456654486679536,0.12253665707895484,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.13102609023124215,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y2:d1,2,feet,1,BNCI2014_001|subject-005,0.041355423375975295,0.05874727875796301,0.017391855381987717,0.017391855381987717,0.09932302448326381,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.1062041994470166,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y2:d2,2,feet,2,BNCI2014_001|subject-006,0.04229866599582662,0.0492438194405123,0.00694515344468568,0.00694515344468568,0.039663027921734074,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.042410912776646575,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y2:d3,2,feet,3,BNCI2014_001|subject-007,0.035191626250274256,0.03694024132032355,0.0017486150700492947,0.0017486150700492947,0.009986153495398978,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.010678001833427698,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y2:d4,2,feet,4,BNCI2014_001|subject-008,0.06162990177081825,0.05952879518684711,-0.0021011065839711407,0.0,0.0,better,0.974831609010045,1.138590250123518,0.16375864111347316,-0.012830508177673644,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y2:d5,2,feet,5,BNCI2014_001|subject-009,0.04483413048313057,0.0573978407453791,0.012563710262248527,0.012563710262248527,0.07175000450327598,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.07672089959236267,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y3:d0,3,tongue,0,BNCI2014_001|subject-004,0.035536732947858383,0.052458675733890486,0.016921942786032103,0.016921942786032103,0.09663940394664002,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.1033346556308219,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y3:d1,3,tongue,1,BNCI2014_001|subject-005,0.059878323520950086,0.06468884131293415,0.004810517791984062,0.004810517791984062,0.027472352197986247,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.02937565773186108,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y3:d2,3,tongue,2,BNCI2014_001|subject-006,0.043489161907257975,0.05196531484933943,0.008476152942081455,0.008476152942081455,0.048406402175017786,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.05176003467327309,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y3:d3,3,tongue,3,BNCI2014_001|subject-007,0.030382744353890122,0.03899187893616028,0.00860913458227016,0.00860913458227016,0.049165846087940765,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.05257209344027616,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y3:d4,3,tongue,4,BNCI2014_001|subject-008,0.0525864321418997,0.05551128115546533,0.002924849013565628,0.002924849013565628,0.016703499644155108,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.01786073085168626,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,selection,y3:d5,3,tongue,5,BNCI2014_001|subject-009,0.05795705489196936,0.06326980243185303,0.005312747539883665,0.005312747539883665,0.030340532530173128,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.03244254778715651,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y0:d0,0,left_hand,0,BNCI2014_001|subject-004,0.013991962241221158,0.014144269117796537,0.0001523068765753796,0.0001523068765753796,0.0008698082693772341,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.0009300692503294634,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y0:d1,0,left_hand,1,BNCI2014_001|subject-005,0.04781677509417715,0.0452580451697617,-0.0025587299244154496,0.0,0.0,better,0.974831609010045,1.138590250123518,0.16375864111347316,-0.015625007065382467,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y0:d2,0,left_hand,2,BNCI2014_001|subject-006,0.028935296386684004,0.035634665237185295,0.006699368850501292,0.006699368850501292,0.03825937841283418,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.040910017358162507,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y0:d3,0,left_hand,3,BNCI2014_001|subject-007,0.02615402890419951,0.02400657135132215,-0.0021474575528773604,0.0,0.0,better,0.974831609010045,1.138590250123518,0.16375864111347316,-0.013113552593473979,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y0:d4,0,left_hand,4,BNCI2014_001|subject-008,0.05696836935852949,0.05801506640541093,0.0010466970468814424,0.0010466970468814424,0.005977574797547777,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.006391705743064607,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y0:d5,0,left_hand,5,BNCI2014_001|subject-009,0.03544626366160963,0.030908239222388875,-0.004538024439220752,0.0,0.0,better,0.974831609010045,1.138590250123518,0.16375864111347316,-0.027711663997481647,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y1:d0,1,right_hand,0,BNCI2014_001|subject-004,0.03585396558964803,0.03784381294748977,0.0019898473578417383,0.0019898473578417383,0.011363805269767876,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.012151098374484647,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y1:d1,1,right_hand,1,BNCI2014_001|subject-005,0.05089086196182871,0.05606876612772818,0.005177904165899472,0.005177904165899472,0.02957045645482186,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.031619120253395055,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y1:d2,1,right_hand,2,BNCI2014_001|subject-006,0.021939364706320824,0.04936745698889124,0.027428092282570413,0.027428092282570413,0.15663889915577292,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.1674909616742892,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y1:d3,1,right_hand,3,BNCI2014_001|subject-007,0.02138962970136133,0.03187544704327872,0.010485817341917392,0.010485817341917392,0.059883380450422206,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.06403214676562602,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y1:d4,1,right_hand,4,BNCI2014_001|subject-008,0.05322277342227265,0.06019171252308199,0.00696893910080934,0.00696893910080934,0.03979886525786829,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.042556161027132354,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y1:d5,1,right_hand,5,BNCI2014_001|subject-009,0.04786762434992783,0.05586128281580563,0.007993658465877802,0.007993658465877802,0.04565092786704675,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.048813659001595906,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y2:d0,2,feet,0,BNCI2014_001|subject-004,0.02921449557153777,0.050671150058217304,0.021456654486679536,0.021456654486679536,0.12253665707895484,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.13102609023124215,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y2:d1,2,feet,1,BNCI2014_001|subject-005,0.041355423375975295,0.05874727875796301,0.017391855381987717,0.017391855381987717,0.09932302448326381,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.1062041994470166,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y2:d2,2,feet,2,BNCI2014_001|subject-006,0.04229866599582662,0.0492438194405123,0.00694515344468568,0.00694515344468568,0.039663027921734074,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.042410912776646575,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y2:d3,2,feet,3,BNCI2014_001|subject-007,0.035191626250274256,0.03694024132032355,0.0017486150700492947,0.0017486150700492947,0.009986153495398978,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.010678001833427698,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y2:d4,2,feet,4,BNCI2014_001|subject-008,0.06162990177081825,0.05952879518684711,-0.0021011065839711407,0.0,0.0,better,0.974831609010045,1.138590250123518,0.16375864111347316,-0.012830508177673644,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y2:d5,2,feet,5,BNCI2014_001|subject-009,0.04483413048313057,0.0573978407453791,0.012563710262248527,0.012563710262248527,0.07175000450327598,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.07672089959236267,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y3:d0,3,tongue,0,BNCI2014_001|subject-004,0.035536732947858383,0.052458675733890486,0.016921942786032103,0.016921942786032103,0.09663940394664002,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.1033346556308219,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y3:d1,3,tongue,1,BNCI2014_001|subject-005,0.059878323520950086,0.06468884131293415,0.004810517791984062,0.004810517791984062,0.027472352197986247,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.02937565773186108,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y3:d2,3,tongue,2,BNCI2014_001|subject-006,0.043489161907257975,0.05196531484933943,0.008476152942081455,0.008476152942081455,0.048406402175017786,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.05176003467327309,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y3:d3,3,tongue,3,BNCI2014_001|subject-007,0.030382744353890122,0.03899187893616028,0.00860913458227016,0.00860913458227016,0.049165846087940765,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.05257209344027616,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y3:d4,3,tongue,4,BNCI2014_001|subject-008,0.0525864321418997,0.05551128115546533,0.002924849013565628,0.002924849013565628,0.016703499644155108,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.01786073085168626,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,selection,y3:d5,3,tongue,5,BNCI2014_001|subject-009,0.05795705489196936,0.06326980243185303,0.005312747539883665,0.005312747539883665,0.030340532530173128,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.03244254778715651,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y0:d0,0,left_hand,0,BNCI2014_001|subject-004,0.013991962241221158,0.014144269117796537,0.0001523068765753796,0.0001523068765753796,0.0008698082693772341,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.0009300692503294634,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y0:d1,0,left_hand,1,BNCI2014_001|subject-005,0.04781677509417715,0.0452580451697617,-0.0025587299244154496,0.0,0.0,better,0.974831609010045,1.138590250123518,0.16375864111347316,-0.015625007065382467,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y0:d2,0,left_hand,2,BNCI2014_001|subject-006,0.028935296386684004,0.035634665237185295,0.006699368850501292,0.006699368850501292,0.03825937841283418,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.040910017358162507,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y0:d3,0,left_hand,3,BNCI2014_001|subject-007,0.02615402890419951,0.02400657135132215,-0.0021474575528773604,0.0,0.0,better,0.974831609010045,1.138590250123518,0.16375864111347316,-0.013113552593473979,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y0:d4,0,left_hand,4,BNCI2014_001|subject-008,0.05696836935852949,0.05801506640541093,0.0010466970468814424,0.0010466970468814424,0.005977574797547777,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.006391705743064607,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y0:d5,0,left_hand,5,BNCI2014_001|subject-009,0.03544626366160963,0.030908239222388875,-0.004538024439220752,0.0,0.0,better,0.974831609010045,1.138590250123518,0.16375864111347316,-0.027711663997481647,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y1:d0,1,right_hand,0,BNCI2014_001|subject-004,0.03585396558964803,0.03784381294748977,0.0019898473578417383,0.0019898473578417383,0.011363805269767876,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.012151098374484647,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y1:d1,1,right_hand,1,BNCI2014_001|subject-005,0.05089086196182871,0.05606876612772818,0.005177904165899472,0.005177904165899472,0.02957045645482186,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.031619120253395055,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y1:d2,1,right_hand,2,BNCI2014_001|subject-006,0.021939364706320824,0.04936745698889124,0.027428092282570413,0.027428092282570413,0.15663889915577292,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.1674909616742892,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y1:d3,1,right_hand,3,BNCI2014_001|subject-007,0.02138962970136133,0.03187544704327872,0.010485817341917392,0.010485817341917392,0.059883380450422206,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.06403214676562602,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y1:d4,1,right_hand,4,BNCI2014_001|subject-008,0.05322277342227265,0.06019171252308199,0.00696893910080934,0.00696893910080934,0.03979886525786829,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.042556161027132354,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y1:d5,1,right_hand,5,BNCI2014_001|subject-009,0.04786762434992783,0.05586128281580563,0.007993658465877802,0.007993658465877802,0.04565092786704675,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.048813659001595906,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y2:d0,2,feet,0,BNCI2014_001|subject-004,0.02921449557153777,0.050671150058217304,0.021456654486679536,0.021456654486679536,0.12253665707895484,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.13102609023124215,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y2:d1,2,feet,1,BNCI2014_001|subject-005,0.041355423375975295,0.05874727875796301,0.017391855381987717,0.017391855381987717,0.09932302448326381,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.1062041994470166,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,selection,y2:d2,2,feet,2,BNCI2014_001|subject-006,0.04229866599582662,0.0492438194405123,0.00694515344468568,0.00694515344468568,0.039663027921734074,selected,0.974831609010045,1.138590250123518,0.16375864111347316,0.042410912776646575,144,8,144.0,864.0,0.25,0.16666666666666666,1,1,0,144.0,144.0,64,64
