group_scope,score,label,top_k,n_groups,mean_n_candidates,mean_base_rate,mean_any_hit,mean_random_any_hit,mean_any_hit_gain_vs_random,mean_any_hit_enrichment,mean_precision_at_k,mean_random_precision_at_k,mean_precision_gain_vs_random,mean_precision_enrichment,mean_regret_vs_oracle,mean_random_expected_regret,mean_absolute_regret_reduction_vs_random,mean_relative_regret_reduction_vs_random,source_only,hindsight_diagnostic_only,target_label_used,diagnostic_ceiling,target_labels_diagnostic_only
global,C30_source_rank,primary_joint_good,3,1,3804.0,0.4242902208201893,0.0,0.8092966826284852,-0.8092966826284852,0.0,0.0,0.4242902208201893,-0.4242902208201893,0.0,4.100057218459515,3.272347471331572,-0.8277097471279431,-0.2529406654945278,1,0,0,0,1
global,C30_source_rank,primary_joint_good,5,1,3804.0,0.4242902208201893,0.0,0.9368787308720679,-0.9368787308720679,0.0,0.0,0.4242902208201893,-0.4242902208201893,0.0,3.9316761790599286,2.997606327457539,-0.9340698516023895,-0.3116052441731512,1,0,0,0,1
global,C30_source_rank,primary_joint_good,10,1,3804.0,0.4242902208201893,1.0,0.9960350190040961,0.003964980995903922,1.0039807646520986,0.1,0.4242902208201893,-0.3242902208201893,0.23568773234200743,3.6538156683011187,2.638399088602834,-1.0154165796982846,-0.3848608741886729,1,0,0,0,1
global,C30_source_rank,pareto_good,1,1,3804.0,0.13643533123028392,1.0,0.13643533123028395,0.863564668769716,7.329479768786125,1.0,0.13643533123028392,0.863564668769716,7.329479768786126,4.100057218459515,4.019083959148395,-0.08097325931112032,-0.02014719277680324,1,0,0,0,1
global,C30_source_rank,pareto_good,3,1,3804.0,0.13643533123028392,1.0,0.35608215806376375,0.6439178419362362,2.8083406521618803,1.0,0.13643533123028392,0.863564668769716,7.329479768786126,4.100057218459515,3.272347471331572,-0.8277097471279431,-0.2529406654945278,1,0,0,0,1
global,C30_source_rank,pareto_good,5,1,3804.0,0.13643533123028392,1.0,0.5199419024019205,0.4800580975980795,1.9232918050659236,0.8,0.13643533123028392,0.6635646687697161,5.8635838150289015,3.9316761790599286,2.997606327457539,-0.9340698516023895,-0.3116052441731512,1,0,0,0,1
global,C30_source_rank,pareto_good,10,1,3804.0,0.13643533123028392,1.0,0.7697839973671243,0.23021600263287567,1.2990657163831394,0.4,0.13643533123028392,0.26356466876971607,2.9317919075144507,3.6538156683011187,2.638399088602834,-1.0154165796982846,-0.3848608741886729,1,0,0,0,1
global,C30_source_rank,preference_robust_better_candidate,1,1,3804.0,0.02996845425867508,0.0,0.029968454258675115,-0.029968454258675115,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,4.100057218459515,4.019083959148395,-0.08097325931112032,-0.02014719277680324,1,0,0,0,1
global,C30_source_rank,preference_robust_better_candidate,3,1,3804.0,0.02996845425867508,0.0,0.08726020164732007,-0.08726020164732007,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,4.100057218459515,3.272347471331572,-0.8277097471279431,-0.2529406654945278,1,0,0,0,1
global,C30_source_rank,preference_robust_better_candidate,5,1,3804.0,0.02996845425867508,0.0,0.14119613590356728,-0.14119613590356728,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.9316761790599286,2.997606327457539,-0.9340698516023895,-0.3116052441731512,1,0,0,0,1
global,C30_source_rank,preference_robust_better_candidate,10,1,3804.0,0.02996845425867508,0.0,0.26260601799076266,-0.26260601799076266,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.6538156683011187,2.638399088602834,-1.0154165796982846,-0.3848608741886729,1,0,0,0,1
global,C43_best_hindsight_scalarization,primary_joint_good,1,1,3804.0,0.4242902208201893,0.0,0.4242902208201893,-0.4242902208201893,0.0,0.0,0.4242902208201893,-0.4242902208201893,0.0,3.9316761790599286,4.019083959148395,0.08740778008846606,0.021748184655238437,1,1,0,0,1
global,C43_best_hindsight_scalarization,primary_joint_good,3,1,3804.0,0.4242902208201893,0.0,0.8092966826284852,-0.8092966826284852,0.0,0.0,0.4242902208201893,-0.4242902208201893,0.0,3.9316761790599286,3.272347471331572,-0.6593287077283567,-0.20148493199594877,1,1,0,0,1
global,C43_best_hindsight_scalarization,primary_joint_good,5,1,3804.0,0.4242902208201893,0.0,0.9368787308720679,-0.9368787308720679,0.0,0.0,0.4242902208201893,-0.4242902208201893,0.0,3.9316761790599286,2.997606327457539,-0.9340698516023895,-0.3116052441731512,1,1,0,0,1
global,C43_best_hindsight_scalarization,primary_joint_good,10,1,3804.0,0.4242902208201893,0.0,0.9960350190040961,-0.9960350190040961,0.0,0.0,0.4242902208201893,-0.4242902208201893,0.0,3.9316761790599286,2.638399088602834,-1.2932770904570945,-0.4901749307160162,1,1,0,0,1
global,C43_best_hindsight_scalarization,pareto_good,1,1,3804.0,0.13643533123028392,0.0,0.13643533123028395,-0.13643533123028395,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,3.9316761790599286,4.019083959148395,0.08740778008846606,0.021748184655238437,1,1,0,0,1
global,C43_best_hindsight_scalarization,pareto_good,3,1,3804.0,0.13643533123028392,0.0,0.35608215806376375,-0.35608215806376375,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,3.9316761790599286,3.272347471331572,-0.6593287077283567,-0.20148493199594877,1,1,0,0,1
global,C43_best_hindsight_scalarization,pareto_good,5,1,3804.0,0.13643533123028392,0.0,0.5199419024019205,-0.5199419024019205,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,3.9316761790599286,2.997606327457539,-0.9340698516023895,-0.3116052441731512,1,1,0,0,1
global,C43_best_hindsight_scalarization,pareto_good,10,1,3804.0,0.13643533123028392,0.0,0.7697839973671243,-0.7697839973671243,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,3.9316761790599286,2.638399088602834,-1.2932770904570945,-0.4901749307160162,1,1,0,0,1
global,C43_best_hindsight_scalarization,preference_robust_better_candidate,1,1,3804.0,0.02996845425867508,0.0,0.029968454258675115,-0.029968454258675115,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.9316761790599286,4.019083959148395,0.08740778008846606,0.021748184655238437,1,1,0,0,1
global,C43_best_hindsight_scalarization,preference_robust_better_candidate,3,1,3804.0,0.02996845425867508,0.0,0.08726020164732007,-0.08726020164732007,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.9316761790599286,3.272347471331572,-0.6593287077283567,-0.20148493199594877,1,1,0,0,1
global,C43_best_hindsight_scalarization,preference_robust_better_candidate,5,1,3804.0,0.02996845425867508,0.0,0.14119613590356728,-0.14119613590356728,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.9316761790599286,2.997606327457539,-0.9340698516023895,-0.3116052441731512,1,1,0,0,1
global,C43_best_hindsight_scalarization,preference_robust_better_candidate,10,1,3804.0,0.02996845425867508,0.0,0.26260601799076266,-0.26260601799076266,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.9316761790599286,2.638399088602834,-1.2932770904570945,-0.4901749307160162,1,1,0,0,1
global,R_src,primary_joint_good,1,1,3804.0,0.4242902208201893,0.0,0.4242902208201893,-0.4242902208201893,0.0,0.0,0.4242902208201893,-0.4242902208201893,0.0,3.9316761790599286,4.019083959148395,0.08740778008846606,0.021748184655238437,1,0,0,0,1
global,R_src,primary_joint_good,3,1,3804.0,0.4242902208201893,0.0,0.8092966826284852,-0.8092966826284852,0.0,0.0,0.4242902208201893,-0.4242902208201893,0.0,3.9316761790599286,3.272347471331572,-0.6593287077283567,-0.20148493199594877,1,0,0,0,1
global,R_src,primary_joint_good,5,1,3804.0,0.4242902208201893,1.0,0.9368787308720679,0.06312126912793214,1.0673740016161724,0.4,0.4242902208201893,-0.02429022082018928,0.9427509293680297,3.1705630751769913,2.997606327457539,-0.17295674771945224,-0.05769828617427155,1,0,0,0,1
global,R_src,primary_joint_good,10,1,3804.0,0.4242902208201893,1.0,0.9960350190040961,0.003964980995903922,1.0039807646520986,0.4,0.4242902208201893,-0.02429022082018928,0.9427509293680297,3.1705630751769913,2.638399088602834,-0.5321639865741572,-0.20169957944306482,1,0,0,0,1
global,R_src,pareto_good,1,1,3804.0,0.13643533123028392,0.0,0.13643533123028395,-0.13643533123028395,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,3.9316761790599286,4.019083959148395,0.08740778008846606,0.021748184655238437,1,0,0,0,1
global,R_src,pareto_good,3,1,3804.0,0.13643533123028392,0.0,0.35608215806376375,-0.35608215806376375,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,3.9316761790599286,3.272347471331572,-0.6593287077283567,-0.20148493199594877,1,0,0,0,1
global,R_src,pareto_good,5,1,3804.0,0.13643533123028392,0.0,0.5199419024019205,-0.5199419024019205,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,3.1705630751769913,2.997606327457539,-0.17295674771945224,-0.05769828617427155,1,0,0,0,1
global,R_src,pareto_good,10,1,3804.0,0.13643533123028392,1.0,0.7697839973671243,0.23021600263287567,1.2990657163831394,0.1,0.13643533123028392,-0.03643533123028392,0.7329479768786127,3.1705630751769913,2.638399088602834,-0.5321639865741572,-0.20169957944306482,1,0,0,0,1
global,R_src,preference_robust_better_candidate,1,1,3804.0,0.02996845425867508,0.0,0.029968454258675115,-0.029968454258675115,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.9316761790599286,4.019083959148395,0.08740778008846606,0.021748184655238437,1,0,0,0,1
global,R_src,preference_robust_better_candidate,3,1,3804.0,0.02996845425867508,0.0,0.08726020164732007,-0.08726020164732007,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.9316761790599286,3.272347471331572,-0.6593287077283567,-0.20148493199594877,1,0,0,0,1
global,R_src,preference_robust_better_candidate,5,1,3804.0,0.02996845425867508,0.0,0.14119613590356728,-0.14119613590356728,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.1705630751769913,2.997606327457539,-0.17295674771945224,-0.05769828617427155,1,0,0,0,1
global,R_src,preference_robust_better_candidate,10,1,3804.0,0.02996845425867508,0.0,0.26260601799076266,-0.26260601799076266,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.1705630751769913,2.638399088602834,-0.5321639865741572,-0.20169957944306482,1,0,0,0,1
global,selection_leakage,primary_joint_good,1,1,3804.0,0.4242902208201893,0.0,0.4242902208201893,-0.4242902208201893,0.0,0.0,0.4242902208201893,-0.4242902208201893,0.0,4.530287636914057,4.019083959148395,-0.5112036777656623,-0.1271940777952749,1,0,0,0,1
global,selection_leakage,primary_joint_good,3,1,3804.0,0.4242902208201893,0.0,0.8092966826284852,-0.8092966826284852,0.0,0.0,0.4242902208201893,-0.4242902208201893,0.0,4.530287636914057,3.272347471331572,-1.2579401655824851,-0.3844152177001572,1,0,0,0,1
global,selection_leakage,primary_joint_good,5,1,3804.0,0.4242902208201893,1.0,0.9368787308720679,0.06312126912793214,1.0673740016161724,0.4,0.4242902208201893,-0.02429022082018928,0.9427509293680297,3.1379015992122308,2.997606327457539,-0.1402952717546917,-0.046802433818481114,1,0,0,0,1
global,selection_leakage,primary_joint_good,10,1,3804.0,0.4242902208201893,1.0,0.9960350190040961,0.003964980995903922,1.0039807646520986,0.3,0.4242902208201893,-0.12429022082018931,0.7070631970260223,3.1379015992122308,2.638399088602834,-0.49950251060939665,-0.189320301377874,1,0,0,0,1
global,selection_leakage,pareto_good,1,1,3804.0,0.13643533123028392,0.0,0.13643533123028395,-0.13643533123028395,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,4.530287636914057,4.019083959148395,-0.5112036777656623,-0.1271940777952749,1,0,0,0,1
global,selection_leakage,pareto_good,3,1,3804.0,0.13643533123028392,0.0,0.35608215806376375,-0.35608215806376375,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,4.530287636914057,3.272347471331572,-1.2579401655824851,-0.3844152177001572,1,0,0,0,1
global,selection_leakage,pareto_good,5,1,3804.0,0.13643533123028392,0.0,0.5199419024019205,-0.5199419024019205,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,3.1379015992122308,2.997606327457539,-0.1402952717546917,-0.046802433818481114,1,0,0,0,1
global,selection_leakage,pareto_good,10,1,3804.0,0.13643533123028392,0.0,0.7697839973671243,-0.7697839973671243,0.0,0.0,0.13643533123028392,-0.13643533123028392,0.0,3.1379015992122308,2.638399088602834,-0.49950251060939665,-0.189320301377874,1,0,0,0,1
global,selection_leakage,preference_robust_better_candidate,1,1,3804.0,0.02996845425867508,0.0,0.029968454258675115,-0.029968454258675115,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,4.530287636914057,4.019083959148395,-0.5112036777656623,-0.1271940777952749,1,0,0,0,1
global,selection_leakage,preference_robust_better_candidate,3,1,3804.0,0.02996845425867508,0.0,0.08726020164732007,-0.08726020164732007,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,4.530287636914057,3.272347471331572,-1.2579401655824851,-0.3844152177001572,1,0,0,0,1
global,selection_leakage,preference_robust_better_candidate,5,1,3804.0,0.02996845425867508,0.0,0.14119613590356728,-0.14119613590356728,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.1379015992122308,2.997606327457539,-0.1402952717546917,-0.046802433818481114,1,0,0,0,1
global,selection_leakage,preference_robust_better_candidate,10,1,3804.0,0.02996845425867508,0.0,0.26260601799076266,-0.26260601799076266,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,3.1379015992122308,2.638399088602834,-0.49950251060939665,-0.189320301377874,1,0,0,0,1
global,target_utility_oracle_ceiling,primary_joint_good,1,1,3804.0,0.4242902208201893,1.0,0.4242902208201893,0.5757097791798107,2.356877323420074,1.0,0.4242902208201893,0.5757097791798107,2.356877323420074,0.0,4.019083959148395,4.019083959148395,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,primary_joint_good,3,1,3804.0,0.4242902208201893,1.0,0.8092966826284852,0.1907033173715148,1.2356407995546657,1.0,0.4242902208201893,0.5757097791798107,2.356877323420074,0.0,3.272347471331572,3.272347471331572,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,primary_joint_good,5,1,3804.0,0.4242902208201893,1.0,0.9368787308720679,0.06312126912793214,1.0673740016161724,1.0,0.4242902208201893,0.5757097791798107,2.356877323420074,0.0,2.997606327457539,2.997606327457539,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,primary_joint_good,10,1,3804.0,0.4242902208201893,1.0,0.9960350190040961,0.003964980995903922,1.0039807646520986,1.0,0.4242902208201893,0.5757097791798107,2.356877323420074,0.0,2.638399088602834,2.638399088602834,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,pareto_good,1,1,3804.0,0.13643533123028392,1.0,0.13643533123028395,0.863564668769716,7.329479768786125,1.0,0.13643533123028392,0.863564668769716,7.329479768786126,0.0,4.019083959148395,4.019083959148395,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,pareto_good,3,1,3804.0,0.13643533123028392,1.0,0.35608215806376375,0.6439178419362362,2.8083406521618803,1.0,0.13643533123028392,0.863564668769716,7.329479768786126,0.0,3.272347471331572,3.272347471331572,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,pareto_good,5,1,3804.0,0.13643533123028392,1.0,0.5199419024019205,0.4800580975980795,1.9232918050659236,0.6,0.13643533123028392,0.463564668769716,4.397687861271676,0.0,2.997606327457539,2.997606327457539,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,pareto_good,10,1,3804.0,0.13643533123028392,1.0,0.7697839973671243,0.23021600263287567,1.2990657163831394,0.3,0.13643533123028392,0.16356466876971607,2.198843930635838,0.0,2.638399088602834,2.638399088602834,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,preference_robust_better_candidate,1,1,3804.0,0.02996845425867508,0.0,0.029968454258675115,-0.029968454258675115,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,4.019083959148395,4.019083959148395,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,preference_robust_better_candidate,3,1,3804.0,0.02996845425867508,0.0,0.08726020164732007,-0.08726020164732007,0.0,0.0,0.02996845425867508,-0.02996845425867508,0.0,0.0,3.272347471331572,3.272347471331572,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,preference_robust_better_candidate,5,1,3804.0,0.02996845425867508,1.0,0.14119613590356728,0.8588038640964327,7.082346790870892,0.4,0.02996845425867508,0.37003154574132496,13.347368421052632,0.0,2.997606327457539,2.997606327457539,1.0,0,1,1,1,1
global,target_utility_oracle_ceiling,preference_robust_better_candidate,10,1,3804.0,0.02996845425867508,1.0,0.26260601799076266,0.7373939820092373,3.8079858475869948,0.3,0.02996845425867508,0.27003154574132493,10.010526315789473,0.0,2.638399088602834,2.638399088602834,1.0,0,1,1,1,1
within_target,C19_robust_core,primary_joint_good,1,9,422.6666666666667,0.42378127071295635,0.4444444444444444,0.42378127071295635,0.02066317373148807,1.0487590536899496,0.4444444444444444,0.42378127071295635,0.02066317373148811,0.9262137497811429,1.4664220034827127,1.6169401687295937,0.150518165246881,0.1572080943717663,1,0,0,0,1
within_target,C19_robust_core,primary_joint_good,3,9,422.6666666666667,0.42378127071295635,0.7777777777777778,0.7647597261696675,0.013018051608110315,1.0170224073818739,0.5185185185185185,0.42378127071295635,0.09473724780556217,1.1470241431003432,1.1244638871885204,0.9846644006207801,-0.13979948656774033,-0.1313658677868201,1,0,0,0,1
within_target,C19_robust_core,primary_joint_good,5,9,422.6666666666667,0.42378127071295635,0.7777777777777778,0.8834043580451839,-0.10562658026740612,0.8804323531965148,0.5111111111111111,0.42378127071295635,0.08732984039815479,1.1318564157677107,1.1057548828107886,0.7863043036978389,-0.3194505791129497,-0.4238619745667546,1,0,0,0,1
within_target,C19_robust_core,primary_joint_good,10,9,422.6666666666667,0.42378127071295635,0.8888888888888888,0.9690071796829263,-0.08011829079403743,0.9173191979648145,0.5555555555555556,0.42378127071295635,0.13177428484259923,1.2725336758679051,0.8164511134428941,0.5709791692453763,-0.24547194419751783,-0.4025041921882261,1,0,0,0,1
within_target,C19_robust_core,pareto_good,1,9,422.6666666666667,0.13700920344731196,0.2222222222222222,0.13700920344731202,0.08521301877491019,1.621951056066679,0.2222222222222222,0.13700920344731196,0.08521301877491023,1.1466547192353644,1.4664220034827127,1.6169401687295937,0.150518165246881,0.1572080943717663,1,0,0,0,1
within_target,C19_robust_core,pareto_good,3,9,422.6666666666667,0.13700920344731196,0.5555555555555556,0.35417722199305834,0.20137833356249724,1.5685807021391232,0.2962962962962963,0.13700920344731196,0.15928709284898432,1.8950777921682413,1.1244638871885204,0.9846644006207801,-0.13979948656774033,-0.1313658677868201,1,0,0,0,1
within_target,C19_robust_core,pareto_good,5,9,422.6666666666667,0.13700920344731196,0.6666666666666666,0.5136548583844732,0.1530118082821934,1.2978883695628618,0.2888888888888889,0.13700920344731196,0.1518796854415769,2.1210399285162094,1.1057548828107886,0.7863043036978389,-0.3194505791129497,-0.4238619745667546,1,0,0,0,1
within_target,C19_robust_core,pareto_good,10,9,422.6666666666667,0.13700920344731196,0.7777777777777778,0.7544089187874579,0.02336885899031993,1.0309763821825968,0.2222222222222222,0.13700920344731196,0.08521301877491025,1.618628388914517,0.8164511134428941,0.5709791692453763,-0.24547194419751783,-0.4025041921882261,1,0,0,0,1
within_target,C19_robust_core,preference_robust_better_candidate,1,9,422.6666666666667,0.029953996679582928,0.0,0.029953996679582946,-0.029953996679582946,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.4664220034827127,1.6169401687295937,0.150518165246881,0.1572080943717663,1,0,0,0,1
within_target,C19_robust_core,preference_robust_better_candidate,3,9,422.6666666666667,0.029953996679582928,0.0,0.08730446567282972,-0.08730446567282972,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.1244638871885204,0.9846644006207801,-0.13979948656774033,-0.1313658677868201,1,0,0,0,1
within_target,C19_robust_core,preference_robust_better_candidate,5,9,422.6666666666667,0.029953996679582928,0.0,0.1413995577436207,-0.1413995577436207,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.1057548828107886,0.7863043036978389,-0.3194505791129497,-0.4238619745667546,1,0,0,0,1
within_target,C19_robust_core,preference_robust_better_candidate,10,9,422.6666666666667,0.029953996679582928,0.0,0.2635348873254412,-0.2635348873254412,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,0.8164511134428941,0.5709791692453763,-0.24547194419751783,-0.4025041921882261,1,0,0,0,1
within_target,C30_source_rank,primary_joint_good,1,9,422.6666666666667,0.42378127071295635,0.4444444444444444,0.42378127071295635,0.02066317373148807,1.0487590536899496,0.4444444444444444,0.42378127071295635,0.02066317373148811,0.9262137497811429,1.4664220034827127,1.6169401687295937,0.150518165246881,0.1572080943717663,1,0,0,0,1
within_target,C30_source_rank,primary_joint_good,3,9,422.6666666666667,0.42378127071295635,0.7777777777777778,0.7647597261696675,0.013018051608110315,1.0170224073818739,0.5185185185185185,0.42378127071295635,0.09473724780556217,1.1470241431003432,1.1244638871885204,0.9846644006207801,-0.13979948656774033,-0.1313658677868201,1,0,0,0,1
within_target,C30_source_rank,primary_joint_good,5,9,422.6666666666667,0.42378127071295635,0.7777777777777778,0.8834043580451839,-0.10562658026740612,0.8804323531965148,0.5111111111111111,0.42378127071295635,0.08732984039815479,1.1318564157677107,1.1057548828107886,0.7863043036978389,-0.3194505791129497,-0.4238619745667546,1,0,0,0,1
within_target,C30_source_rank,primary_joint_good,10,9,422.6666666666667,0.42378127071295635,0.8888888888888888,0.9690071796829263,-0.08011829079403743,0.9173191979648145,0.5555555555555556,0.42378127071295635,0.13177428484259923,1.2725336758679051,0.8164511134428941,0.5709791692453763,-0.24547194419751783,-0.4025041921882261,1,0,0,0,1
within_target,C30_source_rank,pareto_good,1,9,422.6666666666667,0.13700920344731196,0.2222222222222222,0.13700920344731202,0.08521301877491019,1.621951056066679,0.2222222222222222,0.13700920344731196,0.08521301877491023,1.1466547192353644,1.4664220034827127,1.6169401687295937,0.150518165246881,0.1572080943717663,1,0,0,0,1
within_target,C30_source_rank,pareto_good,3,9,422.6666666666667,0.13700920344731196,0.5555555555555556,0.35417722199305834,0.20137833356249724,1.5685807021391232,0.2962962962962963,0.13700920344731196,0.15928709284898432,1.8950777921682413,1.1244638871885204,0.9846644006207801,-0.13979948656774033,-0.1313658677868201,1,0,0,0,1
within_target,C30_source_rank,pareto_good,5,9,422.6666666666667,0.13700920344731196,0.6666666666666666,0.5136548583844732,0.1530118082821934,1.2978883695628618,0.2888888888888889,0.13700920344731196,0.1518796854415769,2.1210399285162094,1.1057548828107886,0.7863043036978389,-0.3194505791129497,-0.4238619745667546,1,0,0,0,1
within_target,C30_source_rank,pareto_good,10,9,422.6666666666667,0.13700920344731196,0.7777777777777778,0.7544089187874579,0.02336885899031993,1.0309763821825968,0.2222222222222222,0.13700920344731196,0.08521301877491025,1.618628388914517,0.8164511134428941,0.5709791692453763,-0.24547194419751783,-0.4025041921882261,1,0,0,0,1
within_target,C30_source_rank,preference_robust_better_candidate,1,9,422.6666666666667,0.029953996679582928,0.0,0.029953996679582946,-0.029953996679582946,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.4664220034827127,1.6169401687295937,0.150518165246881,0.1572080943717663,1,0,0,0,1
within_target,C30_source_rank,preference_robust_better_candidate,3,9,422.6666666666667,0.029953996679582928,0.0,0.08730446567282972,-0.08730446567282972,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.1244638871885204,0.9846644006207801,-0.13979948656774033,-0.1313658677868201,1,0,0,0,1
