candidate_count,rank_snr,gauge_sd,gauge_shape,label_budget,outcome_type,replicates,mean_spearman,mean_pairwise_accuracy,mean_top1,mean_top3,mean_regret,mean_gauge_recovery,high_reliability_poor_top1,common_offset_rank_flip_rate,candidate_specific_rank_flip_rate
2,0.5,0.25,skewed,8,multiclass4,128,0.5041322314049587,0.7401574803149606,0.7421875,1.0,0.018657684326171875,1.0,0,0.0,0.09375
2,0.5,0.25,skewed,16,binary,128,0.5084745762711864,0.7380952380952381,0.7421875,1.0,0.0182342529296875,1.0,0,0.0,0.09375
2,0.5,0.25,skewed,16,multiclass4,128,0.6198347107438017,0.79296875,0.79296875,1.0,0.012569427490234375,1.0,0,0.0,0.0859375
2,0.5,0.25,skewed,32,binary,128,0.5772357723577236,0.7795275590551181,0.78125,1.0,0.0176239013671875,1.0,0,0.0,0.109375
2,0.5,0.25,skewed,32,multiclass4,128,0.616,0.8031496062992126,0.8046875,1.0,0.01026153564453125,1.0,0,0.0,0.1640625
2,0.5,0.25,skewed,64,binary,128,0.6692913385826772,0.83203125,0.83203125,1.0,0.01058197021484375,1.0,0,0.0,0.1171875
2,0.5,0.25,skewed,64,multiclass4,128,0.6535433070866141,0.82421875,0.82421875,1.0,0.00658416748046875,1.0,0,0.0,0.1328125
2,0.5,0.25,skewed,256,binary,128,0.7480314960629921,0.87109375,0.87109375,1.0,0.003997802734375,1.0,0,0.0,0.1015625
2,0.5,0.25,skewed,256,multiclass4,128,0.6875,0.84375,0.84375,1.0,0.00559234619140625,1.0,0,0.0,0.140625
2,0.5,0.25,heteroskedastic,4,binary,128,0.31958762886597936,0.624,0.6328125,1.0,0.035614013671875,1.0,0,0.0,0.140625
2,0.5,0.25,heteroskedastic,4,multiclass4,128,0.543859649122807,0.7421875,0.7421875,1.0,0.0162811279296875,1.0,0,0.0,0.0859375
2,0.5,0.25,heteroskedastic,8,binary,128,0.23893805309734514,0.60546875,0.60546875,1.0,0.02730560302734375,1.0,0,0.0,0.1640625
2,0.5,0.25,heteroskedastic,8,multiclass4,128,0.3504273504273504,0.66015625,0.66015625,1.0,0.024566650390625,1.0,0,0.0,0.1640625
2,0.5,0.25,heteroskedastic,16,binary,128,0.5213675213675214,0.73828125,0.73828125,1.0,0.01898193359375,1.0,0,0.0,0.0703125
2,0.5,0.25,heteroskedastic,16,multiclass4,128,0.7258064516129032,0.8543307086614174,0.85546875,1.0,0.0040740966796875,1.0,0,0.0,0.15625
2,0.5,0.25,heteroskedastic,32,binary,128,0.5,0.7421875,0.7421875,1.0,0.01541900634765625,1.0,0,0.0,0.125
2,0.5,0.25,heteroskedastic,32,multiclass4,128,0.5555555555555556,0.7734375,0.7734375,1.0,0.00786590576171875,1.0,0,0.0,0.125
2,0.5,0.25,heteroskedastic,64,binary,128,0.664,0.82421875,0.82421875,1.0,0.0075531005859375,1.0,0,0.0,0.109375
2,0.5,0.25,heteroskedastic,64,multiclass4,128,0.59375,0.796875,0.796875,1.0,0.00676727294921875,1.0,0,0.0,0.109375
2,0.5,0.25,heteroskedastic,256,binary,128,0.7419354838709677,0.8650793650793651,0.8671875,1.0,0.0058746337890625,1.0,0,0.0,0.125
2,0.5,0.25,heteroskedastic,256,multiclass4,128,0.703125,0.8515625,0.8515625,1.0,0.00201416015625,1.0,0,0.0,0.09375
2,0.5,0.5,gaussian,4,binary,128,0.08571428571428572,0.5354330708661418,0.5390625,1.0,0.05804443359375,1.0,0,0.0,0.1796875
2,0.5,0.5,gaussian,4,multiclass4,128,0.3103448275862069,0.640625,0.640625,1.0,0.032512664794921875,1.0,0,0.0,0.171875
2,0.5,0.5,gaussian,8,binary,128,0.6756756756756757,0.79296875,0.79296875,1.0,0.0254974365234375,1.0,0,0.0,0.09375
2,0.5,0.5,gaussian,8,multiclass4,128,0.4700854700854701,0.7182539682539683,0.72265625,1.0,0.026153564453125,1.0,0,0.0,0.1484375
2,0.5,0.5,gaussian,16,binary,128,0.39344262295081966,0.6889763779527559,0.69140625,1.0,0.02379608154296875,1.0,0,0.0,0.171875
2,0.5,0.5,gaussian,16,multiclass4,128,0.5118110236220472,0.75390625,0.75390625,1.0,0.018474578857421875,1.0,0,0.0,0.15625
2,0.5,0.5,gaussian,32,binary,128,0.55,0.7598425196850394,0.76171875,1.0,0.0150299072265625,1.0,0,0.0,0.0859375
2,0.5,0.5,gaussian,32,multiclass4,128,0.36507936507936506,0.6796875,0.6796875,1.0,0.019161224365234375,1.0,0,0.0,0.1640625
2,0.5,0.5,gaussian,64,binary,128,0.5748031496062992,0.78515625,0.78515625,1.0,0.01262664794921875,1.0,0,0.0,0.1484375
2,0.5,0.5,gaussian,64,multiclass4,128,0.6507936507936508,0.8203125,0.8203125,1.0,0.008388519287109375,1.0,0,0.0,0.0703125
2,0.5,0.5,gaussian,256,binary,128,0.578125,0.7890625,0.7890625,1.0,0.0114288330078125,1.0,0,0.0,0.1171875
2,0.5,0.5,gaussian,256,multiclass4,128,0.65625,0.828125,0.828125,1.0,0.00617218017578125,1.0,0,0.0,0.1171875
2,0.5,0.5,skewed,4,binary,128,0.21495327102803738,0.58984375,0.58984375,1.0,0.06433868408203125,1.0,0,0.0,0.0625
2,0.5,0.5,skewed,4,multiclass4,128,0.45901639344262296,0.71875,0.71875,1.0,0.037464141845703125,1.0,0,0.0,0.171875
2,0.5,0.5,skewed,8,binary,128,0.34513274336283184,0.6535433070866141,0.65625,1.0,0.04680633544921875,1.0,0,0.0,0.1171875
2,0.5,0.5,skewed,8,multiclass4,128,0.5081967213114754,0.7421875,0.7421875,1.0,0.028839111328125,1.0,0,0.0,0.125
2,0.5,0.5,skewed,16,binary,128,0.41379310344827586,0.6875,0.6875,1.0,0.02899169921875,1.0,0,0.0,0.15625
2,0.5,0.5,skewed,16,multiclass4,128,0.5873015873015873,0.7890625,0.7890625,1.0,0.020900726318359375,1.0,0,0.0,0.1328125
2,0.5,0.5,skewed,32,binary,128,0.55,0.7598425196850394,0.76171875,1.0,0.02210235595703125,1.0,0,0.0,0.140625
2,0.5,0.5,skewed,32,multiclass4,128,0.6507936507936508,0.8203125,0.8203125,1.0,0.014019012451171875,1.0,0,0.0,0.1015625
2,0.5,0.5,skewed,64,binary,128,0.532258064516129,0.7578125,0.7578125,1.0,0.02223968505859375,1.0,0,0.0,0.140625
2,0.5,0.5,skewed,64,multiclass4,128,0.5433070866141733,0.76953125,0.76953125,1.0,0.016513824462890625,1.0,0,0.0,0.1796875
2,0.5,0.5,skewed,256,binary,128,0.6031746031746031,0.7992125984251969,0.80078125,1.0,0.01152801513671875,1.0,0,0.0,0.140625
2,0.5,0.5,skewed,256,multiclass4,128,0.6535433070866141,0.82421875,0.82421875,1.0,0.011753082275390625,1.0,0,0.0,0.1484375
2,0.5,0.5,heteroskedastic,4,binary,128,0.3333333333333333,0.6456692913385826,0.6484375,1.0,0.04271697998046875,1.0,0,0.0,0.109375
2,0.5,0.5,heteroskedastic,4,multiclass4,128,0.3333333333333333,0.6484375,0.6484375,1.0,0.029552459716796875,1.0,0,0.0,0.1171875
2,0.5,0.5,heteroskedastic,8,binary,128,0.3565217391304348,0.66015625,0.66015625,1.0,0.035430908203125,1.0,0,0.0,0.1328125
2,0.5,0.5,heteroskedastic,8,multiclass4,128,0.639344262295082,0.8046875,0.8046875,1.0,0.018535614013671875,1.0,0,0.0,0.0625
2,0.5,0.5,heteroskedastic,16,binary,128,0.23076923076923078,0.6062992125984252,0.609375,1.0,0.03907012939453125,1.0,0,0.0,0.1171875
2,0.5,0.5,heteroskedastic,16,multiclass4,128,0.6,0.7952755905511811,0.796875,1.0,0.018291473388671875,1.0,0,0.0,0.109375
2,0.5,0.5,heteroskedastic,32,binary,128,0.5789473684210527,0.7578125,0.7578125,1.0,0.016448974609375,1.0,0,0.0,0.1484375
2,0.5,0.5,heteroskedastic,32,multiclass4,128,0.5806451612903226,0.7834645669291339,0.78515625,1.0,0.0099334716796875,1.0,0,0.0,0.1640625
2,0.5,0.5,heteroskedastic,64,binary,128,0.52,0.7559055118110236,0.7578125,1.0,0.01508331298828125,1.0,0,0.0,0.1484375
2,0.5,0.5,heteroskedastic,64,multiclass4,128,0.6850393700787402,0.84251968503937,0.84375,1.0,0.0082244873046875,1.0,0,0.0,0.171875
2,0.5,0.5,heteroskedastic,256,binary,128,0.6535433070866141,0.8267716535433071,0.828125,1.0,0.0119476318359375,1.0,0,0.0,0.171875
2,0.5,0.5,heteroskedastic,256,multiclass4,128,0.578125,0.7890625,0.7890625,1.0,0.01084136962890625,1.0,0,0.0,0.140625
2,0.5,1.0,gaussian,4,binary,128,0.4563106796116505,0.68359375,0.68359375,1.0,0.05754852294921875,1.0,0,0.0,0.09375
2,0.5,1.0,gaussian,4,multiclass4,128,0.5315315315315315,0.7322834645669292,0.734375,1.0,0.038501739501953125,1.0,0,0.0,0.15625
2,0.5,1.0,gaussian,8,binary,128,0.4642857142857143,0.703125,0.703125,1.0,0.036651611328125,1.0,0,0.0,0.1640625
2,0.5,1.0,gaussian,8,multiclass4,128,0.6271186440677966,0.7890625,0.7890625,1.0,0.02561187744140625,1.0,0,0.0,0.078125
2,0.5,1.0,gaussian,16,binary,128,0.48760330578512395,0.73046875,0.73046875,1.0,0.03379058837890625,1.0,0,0.0,0.078125
2,0.5,1.0,gaussian,16,multiclass4,128,0.6984126984126984,0.84375,0.84375,1.0,0.0112457275390625,1.0,0,0.0,0.09375
2,0.5,1.0,gaussian,32,binary,128,0.7560975609756098,0.8661417322834646,0.8671875,1.0,0.0120697021484375,1.0,0,0.0,0.140625
2,0.5,1.0,gaussian,32,multiclass4,128,0.59375,0.796875,0.796875,1.0,0.02143096923828125,1.0,0,0.0,0.078125
2,0.5,1.0,gaussian,64,binary,128,0.7580645161290323,0.8700787401574803,0.87109375,1.0,0.009033203125,1.0,0,0.0,0.0546875
2,0.5,1.0,gaussian,64,multiclass4,128,0.648,0.81640625,0.81640625,1.0,0.01300811767578125,1.0,0,0.0,0.0859375
2,0.5,1.0,gaussian,256,binary,128,0.6692913385826772,0.8346456692913385,0.8359375,1.0,0.0112152099609375,1.0,0,0.0,0.1171875
2,0.5,1.0,gaussian,256,multiclass4,128,0.568,0.7817460317460317,0.78515625,1.0,0.019489288330078125,1.0,0,0.0,0.109375
2,0.5,1.0,skewed,4,binary,128,0.4444444444444444,0.6875,0.6875,1.0,0.08713531494140625,1.0,0,0.0,0.1171875
2,0.5,1.0,skewed,4,multiclass4,128,0.5702479338842975,0.76953125,0.76953125,1.0,0.05828857421875,1.0,0,0.0,0.0703125
2,0.5,1.0,skewed,8,binary,128,0.6379310344827587,0.7890625,0.7890625,1.0,0.05284881591796875,1.0,0,0.0,0.1171875
2,0.5,1.0,skewed,8,multiclass4,128,0.6410256410256411,0.79296875,0.79296875,1.0,0.041980743408203125,1.0,0,0.0,0.0859375
2,0.5,1.0,skewed,16,binary,128,0.7627118644067796,0.8515625,0.8515625,1.0,0.0363006591796875,1.0,0,0.0,0.109375
2,0.5,1.0,skewed,16,multiclass4,128,0.8412698412698413,0.9140625,0.9140625,1.0,0.01396942138671875,1.0,0,0.0,0.1171875
2,0.5,1.0,skewed,32,binary,128,0.552,0.76953125,0.76953125,1.0,0.043365478515625,1.0,0,0.0,0.140625
2,0.5,1.0,skewed,32,multiclass4,128,0.7480314960629921,0.87109375,0.87109375,1.0,0.022380828857421875,1.0,0,0.0,0.0859375
2,0.5,1.0,skewed,64,binary,128,0.6507936507936508,0.8203125,0.8203125,1.0,0.0312652587890625,1.0,0,0.0,0.0625
2,0.5,1.0,skewed,64,multiclass4,128,0.796875,0.8984375,0.8984375,1.0,0.01751708984375,1.0,0,0.0,0.109375
2,0.5,1.0,skewed,256,binary,128,0.7301587301587301,0.859375,0.859375,1.0,0.0245361328125,1.0,0,0.0,0.15625
2,0.5,1.0,skewed,256,multiclass4,128,0.78125,0.890625,0.890625,1.0,0.0158233642578125,1.0,0,0.0,0.125
2,0.5,1.0,heteroskedastic,4,binary,128,0.5576923076923077,0.7283464566929134,0.73046875,1.0,0.0460662841796875,1.0,0,0.0,0.1015625
2,0.5,1.0,heteroskedastic,4,multiclass4,128,0.36283185840707965,0.66015625,0.66015625,1.0,0.061260223388671875,1.0,0,0.0,0.1328125
2,0.5,1.0,heteroskedastic,8,binary,128,0.5454545454545454,0.734375,0.734375,1.0,0.0417022705078125,1.0,0,0.0,0.09375
2,0.5,1.0,heteroskedastic,8,multiclass4,128,0.5333333333333333,0.75,0.75,1.0,0.025787353515625,1.0,0,0.0,0.1171875
2,0.5,1.0,heteroskedastic,16,binary,128,0.5798319327731093,0.7716535433070866,0.7734375,1.0,0.0248870849609375,1.0,0,0.0,0.1015625
2,0.5,1.0,heteroskedastic,16,multiclass4,128,0.5573770491803278,0.765625,0.765625,1.0,0.028484344482421875,1.0,0,0.0,0.1328125
2,0.5,1.0,heteroskedastic,32,binary,128,0.6290322580645161,0.8046875,0.8046875,1.0,0.01700592041015625,1.0,0,0.0,0.140625
2,0.5,1.0,heteroskedastic,32,multiclass4,128,0.6377952755905512,0.81640625,0.81640625,1.0,0.0185089111328125,1.0,0,0.0,0.1640625
2,0.5,1.0,heteroskedastic,64,binary,128,0.6612903225806451,0.8203125,0.8203125,1.0,0.01674652099609375,1.0,0,0.0,0.0546875
2,0.5,1.0,heteroskedastic,64,multiclass4,128,0.744,0.8661417322834646,0.8671875,1.0,0.010711669921875,1.0,0,0.0,0.03125
2,0.5,1.0,heteroskedastic,256,binary,128,0.632,0.8110236220472441,0.8125,1.0,0.0185546875,1.0,0,0.0,0.109375
2,0.5,1.0,heteroskedastic,256,multiclass4,128,0.7165354330708661,0.8582677165354331,0.859375,1.0,0.01207733154296875,1.0,0,0.0,0.109375
2,1.0,0.0,gaussian,4,binary,128,0.5221238938053098,0.73046875,0.73046875,1.0,0.03873443603515625,0.0,0,0.0,0.0625
2,1.0,0.0,gaussian,4,multiclass4,128,0.6612903225806451,0.8203125,0.8203125,1.0,0.015045166015625,0.0,0,0.0,0.0703125
2,1.0,0.0,gaussian,8,binary,128,0.5126050420168067,0.73828125,0.73828125,1.0,0.02179718017578125,0.0,0,0.0,0.109375
2,1.0,0.0,gaussian,8,multiclass4,128,0.65,0.8046875,0.8046875,1.0,0.016021728515625,0.0,0,0.0,0.078125
2,1.0,0.0,gaussian,16,binary,128,0.6422764227642277,0.8110236220472441,0.8125,1.0,0.0153350830078125,0.0,0,0.0,0.0625
2,1.0,0.0,gaussian,16,multiclass4,128,0.889763779527559,0.94140625,0.94140625,1.0,0.002552032470703125,0.0,0,0.0,0.09375
2,1.0,0.0,gaussian,32,binary,128,0.8512396694214877,0.9087301587301587,0.91015625,1.0,0.00682830810546875,0.0,0,0.0,0.078125
2,1.0,0.0,gaussian,32,multiclass4,128,0.808,0.89453125,0.89453125,1.0,0.00289154052734375,0.0,0,0.0,0.1171875
2,1.0,0.0,gaussian,64,binary,128,0.856,0.91796875,0.91796875,1.0,0.0037078857421875,0.0,0,0.0,0.078125
2,1.0,0.0,gaussian,64,multiclass4,128,0.78125,0.890625,0.890625,1.0,0.003143310546875,0.0,0,0.0,0.0859375
2,1.0,0.0,gaussian,256,binary,128,0.90625,0.953125,0.953125,1.0,0.001251220703125,0.0,0,0.0,0.1171875
2,1.0,0.0,gaussian,256,multiclass4,128,0.921875,0.9609375,0.9609375,1.0,0.0007476806640625,0.0,0,0.0,0.0625
2,1.0,0.0,skewed,4,binary,128,0.4444444444444444,0.6889763779527559,0.69140625,1.0,0.041656494140625,0.0,0,0.0,0.09375
2,1.0,0.0,skewed,4,multiclass4,128,0.6521739130434783,0.79296875,0.79296875,1.0,0.022777557373046875,0.0,0,0.0,0.1015625
2,1.0,0.0,skewed,8,binary,128,0.5966386554621849,0.77734375,0.77734375,1.0,0.01941680908203125,0.0,0,0.0,0.09375
2,1.0,0.0,skewed,8,multiclass4,128,0.7833333333333333,0.8700787401574803,0.87109375,1.0,0.009464263916015625,0.0,0,0.0,0.0625
2,1.0,0.0,skewed,16,binary,128,0.6229508196721312,0.7992125984251969,0.80078125,1.0,0.0166015625,0.0,0,0.0,0.0859375
2,1.0,0.0,skewed,16,multiclass4,128,0.8412698412698413,0.9140625,0.9140625,1.0,0.004642486572265625,0.0,0,0.0,0.0546875
2,1.0,0.0,skewed,32,binary,128,0.792,0.88671875,0.88671875,1.0,0.007537841796875,0.0,0,0.0,0.0703125
2,1.0,0.0,skewed,32,multiclass4,128,0.8387096774193549,0.9126984126984127,0.9140625,1.0,0.003192901611328125,0.0,0,0.0,0.0859375
2,1.0,0.0,skewed,64,binary,128,0.8253968253968254,0.90625,0.90625,1.0,0.005401611328125,0.0,0,0.0,0.0390625
2,1.0,0.0,skewed,64,multiclass4,128,0.84251968503937,0.91796875,0.91796875,1.0,0.00319671630859375,0.0,0,0.0,0.1015625
2,1.0,0.0,skewed,256,binary,128,0.9365079365079365,0.9682539682539683,0.96875,1.0,0.00067138671875,0.0,0,0.0,0.0703125
2,1.0,0.0,skewed,256,multiclass4,128,0.921875,0.9609375,0.9609375,1.0,0.00104522705078125,0.0,0,0.0,0.1015625
2,1.0,0.0,heteroskedastic,4,binary,128,0.4594594594594595,0.69921875,0.69921875,1.0,0.03681182861328125,0.0,0,0.0,0.046875
2,1.0,0.0,heteroskedastic,4,multiclass4,128,0.5478260869565217,0.74609375,0.74609375,1.0,0.022754669189453125,0.0,0,0.0,0.0703125
2,1.0,0.0,heteroskedastic,8,binary,128,0.6724137931034483,0.8070866141732284,0.80859375,1.0,0.01795196533203125,0.0,0,0.0,0.0625
2,1.0,0.0,heteroskedastic,8,multiclass4,128,0.68,0.83203125,0.83203125,1.0,0.01316070556640625,0.0,0,0.0,0.1015625
2,1.0,0.0,heteroskedastic,16,binary,128,0.744,0.86328125,0.86328125,1.0,0.0116729736328125,0.0,0,0.0,0.0390625
2,1.0,0.0,heteroskedastic,16,multiclass4,128,0.8064516129032258,0.890625,0.890625,1.0,0.00479888916015625,0.0,0,0.0,0.0859375
2,1.0,0.0,heteroskedastic,32,binary,128,0.8225806451612904,0.9015748031496063,0.90234375,1.0,0.00582122802734375,0.0,0,0.0,0.0625
2,1.0,0.0,heteroskedastic,32,multiclass4,128,0.808,0.8976377952755905,0.8984375,1.0,0.003856658935546875,0.0,0,0.0,0.078125
2,1.0,0.0,heteroskedastic,64,binary,128,0.8360655737704918,0.9015748031496063,0.90234375,1.0,0.00521087646484375,0.0,0,0.0,0.078125
2,1.0,0.0,heteroskedastic,64,multiclass4,128,0.8125,0.90625,0.90625,1.0,0.003021240234375,0.0,0,0.0,0.109375
2,1.0,0.0,heteroskedastic,256,binary,128,0.9375,0.96875,0.96875,1.0,0.00067138671875,0.0,0,0.0,0.078125
2,1.0,0.0,heteroskedastic,256,multiclass4,128,0.9375,0.96875,0.96875,1.0,0.00057220458984375,0.0,0,0.0,0.0546875
2,1.0,0.25,gaussian,4,binary,128,0.4766355140186916,0.69921875,0.69921875,1.0,0.03766632080078125,1.0,0,0.0,0.0859375
2,1.0,0.25,gaussian,4,multiclass4,128,0.6206896551724138,0.78125,0.78125,1.0,0.01868438720703125,1.0,0,0.0,0.0859375
2,1.0,0.25,gaussian,8,binary,128,0.680672268907563,0.8188976377952756,0.8203125,1.0,0.015350341796875,1.0,0,0.0,0.0234375
2,1.0,0.25,gaussian,8,multiclass4,128,0.6694214876033058,0.81640625,0.81640625,1.0,0.012424468994140625,1.0,0,0.0,0.1171875
2,1.0,0.25,gaussian,16,binary,128,0.7520661157024794,0.85546875,0.85546875,1.0,0.00749969482421875,1.0,0,0.0,0.0859375
2,1.0,0.25,gaussian,16,multiclass4,128,0.696,0.84251968503937,0.84375,1.0,0.007297515869140625,1.0,0,0.0,0.1015625
2,1.0,0.25,gaussian,32,binary,128,0.744,0.8661417322834646,0.8671875,1.0,0.005950927734375,1.0,0,0.0,0.0859375
2,1.0,0.25,gaussian,32,multiclass4,128,0.7903225806451613,0.8828125,0.8828125,1.0,0.0068511962890625,1.0,0,0.0,0.0703125
2,1.0,0.25,gaussian,64,binary,128,0.7322834645669292,0.8661417322834646,0.8671875,1.0,0.00555419921875,1.0,0,0.0,0.0625
