seed,target,level,budget,MC_chains,expected_standardized_regret,MC_standard_error,source_standardized_regret,regret_reduction_vs_source,top1,top5,top10,source_top1,source_top5,source_top10,delta_top1_vs_source,delta_top5_vs_source,delta_top10_vs_source,coverage_top1,coverage_top5,coverage_top10,source_coverage_top1,source_coverage_top5,source_coverage_top10,reliability,probability_beats_random_expectation,random_expected_regret,evaluation_best_local_index,same_label_oracle_accessed,target4_primary,material_topk_component,material_regret_component,material_actionability
3,1,1,8,2048,0.15553471080043868,0.003433656640651476,0.7982456140350878,0.6427109032346491,0.0869140625,0.37744140625,0.60009765625,0,0,0,0.0869140625,0.37744140625,0.60009765625,0.41455078125,0.90478515625,0.9833984375,0,0,0,0.6992126640776795,0.955078125,0.4736842105263158,63,0,0,1,1,1
3,1,1,16,2048,0.10383472108004395,0.002557946999688464,0.7982456140350878,0.6944108929550438,0.11474609375,0.50634765625,0.74560546875,0,0,0,0.11474609375,0.50634765625,0.74560546875,0.5478515625,0.95361328125,0.99755859375,0,0,0,0.7855778558831099,0.9921875,0.4736842105263158,63,0,0,1,1,1
3,1,1,32,2048,0.07720411869517554,0.0021441676857579125,0.7982456140350878,0.7210414953399122,0.1708984375,0.68896484375,0.91552734375,0,0,0,0.1708984375,0.68896484375,0.91552734375,0.65087890625,0.9794921875,1.0,0,0,0,0.8466362017370213,1.0,0.4736842105263158,63,0,0,1,1,1
3,1,1,FULL,2048,0.026315789473684348,0.0,0.7982456140350878,0.7719298245614035,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.8851426898664285,1.0,0.4736842105263158,63,0,0,1,1,1
3,2,0,1,2048,0.3750985320908072,0.005033729008283582,0.7533632286995515,0.37826469660874434,0.0146484375,0.09326171875,0.20654296875,0,0,0,0.0146484375,0.09326171875,0.20654296875,0.06689453125,0.32275390625,0.56982421875,0,0,0,0.32860518590401816,0.599609375,0.46188340807174894,19,0,0,1,1,1
3,2,0,2,2048,0.3117248808856502,0.004643894458597296,0.7533632286995515,0.4416383478139013,0.03173828125,0.14892578125,0.283203125,0,0,0,0.03173828125,0.14892578125,0.283203125,0.09619140625,0.41943359375,0.68603515625,0,0,0,0.4092446280164465,0.712890625,0.46188340807174894,19,0,0,1,1,1
3,2,0,4,2048,0.2681408527186099,0.004066584077972822,0.7533632286995515,0.48522237598094164,0.03369140625,0.17236328125,0.31201171875,0,0,0,0.03369140625,0.17236328125,0.31201171875,0.10888671875,0.474609375,0.74658203125,0,0,0,0.4874653112327407,0.78955078125,0.46188340807174894,19,0,0,1,1,1
3,2,0,8,2048,0.24297794632847536,0.0037003225295473676,0.7533632286995515,0.5103852823710762,0.03076171875,0.18798828125,0.3564453125,0,0,0,0.03076171875,0.18798828125,0.3564453125,0.13818359375,0.54736328125,0.80908203125,0,0,0,0.547211162006823,0.8154296875,0.46188340807174894,19,0,0,1,1,1
3,2,0,16,2048,0.2248677480381166,0.00336710623418681,0.7533632286995515,0.5284954806614349,0.0390625,0.203125,0.3828125,0,0,0,0.0390625,0.203125,0.3828125,0.14501953125,0.57275390625,0.84716796875,0,0,0,0.5940921709191636,0.8486328125,0.46188340807174894,19,0,0,1,1,1
3,2,0,32,2048,0.21839309487107622,0.0030683345135723477,0.7533632286995515,0.5349701338284754,0.03369140625,0.1806640625,0.40625,0,0,0,0.03369140625,0.1806640625,0.40625,0.12158203125,0.56787109375,0.90673828125,0,0,0,0.6291105763973288,0.8623046875,0.46188340807174894,19,0,0,1,1,1
3,2,0,FULL,2048,0.13452914798206275,6.134671572157401e-19,0.7533632286995515,0.6188340807174888,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0.652922578033227,1.0,0.46188340807174894,19,0,0,0,1,1
3,2,1,1,2048,0.3069283621651785,0.0046031068630147404,0.6875,0.3805716378348215,0.0478515625,0.171875,0.2978515625,0,0,0,0.0478515625,0.171875,0.2978515625,0.12158203125,0.44921875,0.69775390625,0,0,0,0.45242830749114915,0.767578125,0.46428571428571425,0,0,0,1,1,1
3,2,1,2,2048,0.243467058454241,0.003858293183415228,0.6875,0.444032941545759,0.06787109375,0.23779296875,0.3779296875,0,0,0,0.06787109375,0.23779296875,0.3779296875,0.1513671875,0.52587890625,0.765625,0,0,0,0.5389715920557321,0.88037109375,0.46428571428571425,0,0,0,1,1,1
3,2,1,4,2048,0.20782034737723204,0.0033377923386346308,0.6875,0.47967965262276796,0.08984375,0.30322265625,0.4833984375,0,0,0,0.08984375,0.30322265625,0.4833984375,0.15625,0.609375,0.84130859375,0,0,0,0.6202877500536138,0.943359375,0.46428571428571425,0,0,0,1,1,1
3,2,1,8,2048,0.1828046526227678,0.0030686221200361087,0.6875,0.5046953473772322,0.12451171875,0.4189453125,0.60400390625,0,0,0,0.12451171875,0.4189453125,0.60400390625,0.1923828125,0.689453125,0.89599609375,0,0,0,0.674039440072491,0.984375,0.46428571428571425,0,0,0,1,1,1
3,2,1,16,2048,0.17391967773437494,0.003292269314740281,0.6875,0.513580322265625,0.18798828125,0.572265625,0.74072265625,0,0,0,0.18798828125,0.572265625,0.74072265625,0.2353515625,0.775390625,0.9375,0,0,0,0.7153131383152671,0.9951171875,0.46428571428571425,0,0,0,1,1,1
3,2,1,32,2048,0.1672188895089285,0.0037540573032459686,0.6875,0.5202811104910715,0.31298828125,0.78515625,0.90478515625,0,0,0,0.31298828125,0.78515625,0.90478515625,0.33203125,0.8916015625,0.98388671875,0,0,0,0.7499607557496797,1.0,0.46428571428571425,0,0,0,1,1,1
3,2,1,FULL,2048,0.0,0.0,0.6875,0.6875,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.7900472622474156,1.0,0.46428571428571425,0,0,0,1,1,1
3,3,0,1,2048,0.39379882812500006,0.005539451953815501,0.768867924528302,0.37506909640330194,0.021484375,0.10107421875,0.20556640625,0,0,0,0.021484375,0.10107421875,0.20556640625,0.0419921875,0.17529296875,0.31982421875,0,0,0,0.30453921066044914,0.59130859375,0.45283018867924535,18,0,0,1,1,1
3,3,0,2,2048,0.3077024063974057,0.005110130236189474,0.768867924528302,0.4611655181308963,0.02783203125,0.1337890625,0.26220703125,0,0,0,0.02783203125,0.1337890625,0.26220703125,0.05810546875,0.2431640625,0.4140625,0,0,0,0.41828878359136806,0.73095703125,0.45283018867924535,18,0,0,1,1,1
3,3,0,4,2048,0.22476599351415097,0.004064662381786395,0.768867924528302,0.544101931014151,0.03759765625,0.1875,0.34375,0,0,0,0.03759765625,0.1875,0.34375,0.09033203125,0.33642578125,0.544921875,0,0,0,0.5416945549673524,0.857421875,0.45283018867924535,18,0,0,1,1,1
3,3,0,8,2048,0.1596863944575472,0.002715764008805595,0.768867924528302,0.6091815300707548,0.0498046875,0.2705078125,0.45068359375,0,0,0,0.0498046875,0.2705078125,0.45068359375,0.12890625,0.46875,0.66845703125,0,0,0,0.6619745683148525,0.95166015625,0.45283018867924535,18,0,0,1,1,1
3,3,0,16,2048,0.11998590433372647,0.0017439232105097954,0.768867924528302,0.6488820201945755,0.078125,0.36572265625,0.59033203125,0,0,0,0.078125,0.36572265625,0.59033203125,0.1943359375,0.60107421875,0.8037109375,0,0,0,0.7576492067589962,0.9912109375,0.45283018867924535,18,0,0,1,1,1
3,3,0,32,2048,0.09693764740566042,0.0015253758313180294,0.768867924528302,0.6719302771226415,0.13525390625,0.55224609375,0.79345703125,0,0,0,0.13525390625,0.55224609375,0.79345703125,0.30810546875,0.77685546875,0.94580078125,0,0,0,0.8282745451544617,0.99951171875,0.45283018867924535,18,0,0,1,1,1
3,3,0,FULL,2048,0.09905660377358494,0.0,0.768867924528302,0.669811320754717,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.8802265698879362,1.0,0.45283018867924535,18,0,0,1,1,1
3,3,1,1,2048,0.42207879535222464,0.005849944538715726,0.8389830508474576,0.41690425549523297,0.02392578125,0.1494140625,0.279296875,0,0,0,0.02392578125,0.1494140625,0.279296875,0.21142578125,0.63623046875,0.8330078125,0,0,0,0.46629943590274603,0.51904296875,0.49576271186440696,21,0,0,1,1,1
3,3,1,2,2048,0.31037928694385597,0.005326524307696553,0.8389830508474576,0.5286037639036016,0.048828125,0.21923828125,0.404296875,0,0,0,0.048828125,0.21923828125,0.404296875,0.31494140625,0.80615234375,0.939453125,0,0,0,0.596161872602953,0.7119140625,0.49576271186440696,21,0,0,1,1,1
3,3,1,4,2048,0.2215462377515891,0.004413557553061223,0.8389830508474576,0.6174368130958685,0.0673828125,0.32373046875,0.55029296875,0,0,0,0.0673828125,0.32373046875,0.55029296875,0.45068359375,0.92919921875,0.9921875,0,0,0,0.7241307985304559,0.865234375,0.49576271186440696,21,0,0,1,1,1
3,3,1,8,2048,0.1588879601430086,0.0035727594806205386,0.8389830508474576,0.680095090704449,0.09228515625,0.44775390625,0.7060546875,0,0,0,0.09228515625,0.44775390625,0.7060546875,0.56396484375,0.97705078125,0.9970703125,0,0,0,0.8260682248703463,0.96435546875,0.49576271186440696,21,0,0,1,1,1
3,3,1,16,2048,0.1214775473384535,0.003018927001432001,0.8389830508474576,0.7175055035090041,0.1298828125,0.576171875,0.85400390625,0,0,0,0.1298828125,0.576171875,0.85400390625,0.642578125,0.9970703125,1.0,0,0,0,0.891611002363521,0.99755859375,0.49576271186440696,21,0,0,1,1,1
3,3,1,32,2048,0.11138398768538146,0.002577691013216189,0.8389830508474576,0.7275990631620761,0.12158203125,0.6650390625,0.93798828125,0,0,0,0.12158203125,0.6650390625,0.93798828125,0.58984375,1.0,1.0,0,0,0,0.9287067313559181,1.0,0.49576271186440696,21,0,0,1,1,1
3,3,1,FULL,2048,0.1483050847457627,6.134671572157401e-19,0.8389830508474576,0.6906779661016949,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.9511405985319032,1.0,0.49576271186440696,21,0,0,1,1,1
3,5,0,1,2048,0.2285548618861607,0.0038019379313533126,0.8839285714285714,0.6553737095424107,0.08203125,0.27294921875,0.4228515625,0,0,0,0.08203125,0.27294921875,0.4228515625,0.216796875,0.61962890625,0.7919921875,0,0,0,0.5519755372746782,0.92724609375,0.4999999999999999,5,0,0,1,1,1
3,5,0,2,2048,0.19483729771205358,0.003202735163610044,0.8839285714285714,0.6890912737165178,0.09326171875,0.3349609375,0.4716796875,0,0,0,0.09326171875,0.3349609375,0.4716796875,0.2470703125,0.6865234375,0.8291015625,0,0,0,0.6252860966436007,0.9609375,0.4999999999999999,5,0,0,1,1,1
3,5,0,4,2048,0.17918287004743305,0.0029319894583819768,0.8839285714285714,0.7047457013811383,0.1181640625,0.376953125,0.5224609375,0,0,0,0.1181640625,0.376953125,0.5224609375,0.27099609375,0.72509765625,0.85595703125,0,0,0,0.6901095882417545,0.9755859375,0.4999999999999999,5,0,0,1,1,1
3,5,0,8,2048,0.16750117710658483,0.0025894481879274282,0.8839285714285714,0.7164273943219865,0.13232421875,0.45166015625,0.59130859375,0,0,0,0.13232421875,0.45166015625,0.59130859375,0.27734375,0.77001953125,0.888671875,0,0,0,0.7341266111375548,0.9873046875,0.4999999999999999,5,0,0,1,1,1
3,5,0,16,2048,0.16580418178013392,0.0024184316746340513,0.8839285714285714,0.7181243896484375,0.16015625,0.52978515625,0.68212890625,0,0,0,0.16015625,0.52978515625,0.68212890625,0.26904296875,0.81640625,0.91845703125,0,0,0,0.772935667302938,0.99267578125,0.4999999999999999,5,0,0,1,1,1
3,5,0,32,2048,0.16972242082868305,0.0022056785414865353,0.8839285714285714,0.7142061505998883,0.1748046875,0.66455078125,0.79931640625,0,0,0,0.1748046875,0.66455078125,0.79931640625,0.24365234375,0.8798828125,0.95068359375,0,0,0,0.8110855607340018,0.99755859375,0.4999999999999999,5,0,0,1,1,1
3,5,0,FULL,2048,0.2232142857142857,1.2269343144314802e-18,0.8839285714285714,0.6607142857142857,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.851011185176816,1.0,0.4999999999999999,5,0,0,1,1,1
3,5,1,1,2048,0.2864667784492924,0.005094371585010966,0.6886792452830189,0.4022124668337265,0.07666015625,0.2724609375,0.37451171875,0,0,0,0.07666015625,0.2724609375,0.37451171875,0.1630859375,0.5439453125,0.67626953125,0,0,0,0.5206790068076819,0.76806640625,0.4952830188679246,13,0,0,1,1,1
3,5,1,2,2048,0.23485982642983488,0.004261311256335866,0.6886792452830189,0.45381941885318405,0.07275390625,0.275390625,0.37548828125,0,0,0,0.07275390625,0.275390625,0.37548828125,0.1923828125,0.583984375,0.71240234375,0,0,0,0.5949237599562494,0.84814453125,0.4952830188679246,13,0,0,1,1,1
3,5,1,4,2048,0.21073251400353774,0.0038341761113919676,0.6886792452830189,0.4779467312794812,0.08447265625,0.287109375,0.38134765625,0,0,0,0.08447265625,0.287109375,0.38134765625,0.21533203125,0.61962890625,0.740234375,0,0,0,0.6488188573223417,0.88720703125,0.4952830188679246,13,0,0,1,1,1
3,5,1,8,2048,0.18806889372051888,0.0033929381684536,0.6886792452830189,0.5006103515625,0.07275390625,0.296875,0.380859375,0,0,0,0.07275390625,0.296875,0.380859375,0.2265625,0.6494140625,0.75244140625,0,0,0,0.6893846605518144,0.921875,0.4952830188679246,13,0,0,1,1,1
3,5,1,16,2048,0.17372448039504718,0.0029179371332273708,0.6886792452830189,0.5149547648879718,0.056640625,0.2578125,0.3486328125,0,0,0,0.056640625,0.2578125,0.3486328125,0.22802734375,0.64013671875,0.75439453125,0,0,0,0.7132220833153643,0.95361328125,0.4952830188679246,13,0,0,1,1,1
3,5,1,32,2048,0.16736645968455188,0.0024531807402154203,0.6886792452830189,0.521312785598467,0.02734375,0.18310546875,0.28076171875,0,0,0,0.02734375,0.18310546875,0.28076171875,0.21923828125,0.63525390625,0.7548828125,0,0,0,0.7271952011886967,0.97802734375,0.4952830188679246,13,0,0,1,1,1
3,5,1,FULL,2048,0.21226415094339623,0.0,0.6886792452830189,0.4764150943396227,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0.7229158558523873,1.0,0.4952830188679246,13,0,0,0,1,1
3,6,0,1,2048,0.33385863733905574,0.005350609013747258,0.8283261802575107,0.49446754291845496,0.03515625,0.14111328125,0.265625,0,0,0,0.03515625,0.14111328125,0.265625,0.2412109375,0.6689453125,0.84765625,0,0,0,0.42716199923276427,0.72607421875,0.4935622317596566,35,0,0,1,1,1
3,6,0,2,2048,0.25610037218347637,0.00438419982891908,0.8283261802575107,0.5722258080740343,0.037109375,0.18603515625,0.32958984375,0,0,0,0.037109375,0.18603515625,0.32958984375,0.31005859375,0.7890625,0.927734375,0,0,0,0.5244652866920323,0.84814453125,0.4935622317596566,35,0,0,1,1,1
3,6,0,4,2048,0.20774585903969953,0.0037575856606667096,0.8283261802575107,0.6205803212178111,0.0458984375,0.2275390625,0.392578125,0,0,0,0.0458984375,0.2275390625,0.392578125,0.36181640625,0.84765625,0.9658203125,0,0,0,0.6110948054376013,0.93701171875,0.4935622317596566,35,0,0,1,1,1
3,6,0,8,2048,0.18135981089055792,0.0034115949585550908,0.8283261802575107,0.6469663693669527,0.0751953125,0.283203125,0.50048828125,0,0,0,0.0751953125,0.283203125,0.50048828125,0.4033203125,0.8974609375,0.98291015625,0,0,0,0.679447295419449,0.97705078125,0.4935622317596566,35,0,0,1,1,1
3,6,0,16,2048,0.16498667180793986,0.0032832230387103848,0.8283261802575107,0.6633395084495708,0.11474609375,0.40283203125,0.619140625,0,0,0,0.11474609375,0.40283203125,0.619140625,0.439453125,0.91357421875,0.99267578125,0,0,0,0.7365972492991477,0.9951171875,0.4935622317596566,35,0,0,1,1,1
3,6,0,32,2048,0.12639359240879822,0.0031252384230174945,0.8283261802575107,0.7019325878487125,0.1826171875,0.58349609375,0.79833984375,0,0,0,0.1826171875,0.58349609375,0.79833984375,0.55908203125,0.96142578125,0.998046875,0,0,0,0.7851307822173554,1.0,0.4935622317596566,35,0,0,1,1,1
3,6,0,FULL,2048,0.0042918454935621025,0.0,0.8283261802575107,0.8240343347639486,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.8230949136813481,1.0,0.4935622317596566,35,0,0,1,1,1
3,6,1,1,2048,0.35154387910487284,0.004960177142847059,0.9618644067796609,0.6103205276747881,0.04296875,0.16357421875,0.287109375,0,0,0,0.04296875,0.16357421875,0.287109375,0.24853515625,0.6904296875,0.86376953125,0,0,0,0.5096985881350835,0.7578125,0.5042372881355931,3,0,0,1,1,1
3,6,1,2,2048,0.28822042174258466,0.004299690795257238,0.9618644067796609,0.6736439850370762,0.0576171875,0.21923828125,0.3662109375,0,0,0,0.0576171875,0.21923828125,0.3662109375,0.3212890625,0.79296875,0.93701171875,0,0,0,0.6062497981862871,0.86767578125,0.5042372881355931,3,0,0,1,1,1
3,6,1,4,2048,0.23781158964512705,0.0038654528284583663,0.9618644067796609,0.7240528171345338,0.0810546875,0.287109375,0.45947265625,0,0,0,0.0810546875,0.287109375,0.45947265625,0.419921875,0.8837890625,0.9794921875,0,0,0,0.673501709391948,0.9443359375,0.5042372881355931,3,0,0,1,1,1
3,6,1,8,2048,0.19431110963983042,0.003577687320001792,0.9618644067796609,0.7675532971398304,0.10986328125,0.361328125,0.5390625,0,0,0,0.10986328125,0.361328125,0.5390625,0.5283203125,0.94580078125,0.99658203125,0,0,0,0.7088504200520629,0.978515625,0.5042372881355931,3,0,0,1,1,1
3,6,1,16,2048,0.14914923199152536,0.0032897169519504844,0.9618644067796609,0.8127151747881356,0.12109375,0.4638671875,0.66845703125,0,0,0,0.12109375,0.4638671875,0.66845703125,0.68408203125,0.9912109375,0.99951171875,0,0,0,0.734862632046428,0.99658203125,0.5042372881355931,3,0,0,1,1,1
3,6,1,32,2048,0.09558726165254233,0.002666947866772128,0.9618644067796609,0.8662771451271185,0.1357421875,0.6337890625,0.845703125,0,0,0,0.1357421875,0.6337890625,0.845703125,0.8662109375,0.99951171875,1.0,0,0,0,0.7494100698747859,0.99951171875,0.5042372881355931,3,0,0,1,1,1
3,6,1,FULL,2048,0.021186440677966028,0.0,0.9618644067796609,0.9406779661016949,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.7536916897202576,1.0,0.5042372881355931,3,0,0,1,1,1
3,7,0,1,2048,0.32162982047872346,0.005262595392093971,0.7574468085106383,0.4358169880319148,0.08447265625,0.298828125,0.462890625,0,0,0,0.08447265625,0.298828125,0.462890625,0.3251953125,0.76123046875,0.900390625,0,0,0,0.4356159453235845,0.6884765625,0.4936170212765958,9,0,0,1,1,1
3,7,0,2,2048,0.2387508311170213,0.004593607611288203,0.7574468085106383,0.518695977393617,0.14892578125,0.44189453125,0.63671875,0,0,0,0.14892578125,0.44189453125,0.63671875,0.4248046875,0.88525390625,0.970703125,0,0,0,0.5435498019071527,0.83544921875,0.4936170212765958,9,0,0,1,1,1
3,7,0,4,2048,0.17101687167553198,0.003799751923440622,0.7574468085106383,0.5864299368351062,0.23193359375,0.55517578125,0.74755859375,0,0,0,0.23193359375,0.55517578125,0.74755859375,0.541015625,0.9677734375,0.99658203125,0,0,0,0.6334117566959618,0.93017578125,0.4936170212765958,9,0,0,1,1,1
3,7,0,8,2048,0.12429978390957452,0.0030956292964426256,0.7574468085106383,0.6331470246010638,0.3349609375,0.69970703125,0.84765625,0,0,0,0.3349609375,0.69970703125,0.84765625,0.6396484375,0.98974609375,0.99951171875,0,0,0,0.6933172979237027,0.97607421875,0.4936170212765958,9,0,0,1,1,1
3,7,0,16,2048,0.08770985704787239,0.0025858883202063633,0.7574468085106383,0.6697369514627659,0.4765625,0.83447265625,0.94580078125,0,0,0,0.4765625,0.83447265625,0.94580078125,0.73291015625,0.99853515625,1.0,0,0,0,0.7346684235945418,0.99755859375,0.4936170212765958,9,0,0,1,1,1
3,7,0,32,2048,0.03942195811170216,0.0018358626303843994,0.7574468085106383,0.7180248503989362,0.71533203125,0.95947265625,0.998046875,0,0,0,0.71533203125,0.95947265625,0.998046875,0.88720703125,1.0,1.0,0,0,0,0.7662812499083005,1.0,0.4936170212765958,9,0,0,1,1,1
3,7,0,FULL,2048,0.0,0.0,0.7574468085106383,0.7574468085106383,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.7911257675502116,1.0,0.4936170212765958,9,0,0,1,1,1
3,7,1,1,2048,0.37854524585308047,0.006473507321462749,0.8483412322274881,0.46979598637440767,0.02783203125,0.1689453125,0.3271484375,0,0,0,0.02783203125,0.1689453125,0.3271484375,0.32373046875,0.7744140625,0.90771484375,0,0,0,0.4101379022762386,0.7158203125,0.5639810426540284,74,0,0,1,1,1
3,7,1,2,2048,0.2745019994075829,0.005404228269276499,0.8483412322274881,0.5738392328199052,0.044921875,0.212890625,0.390625,0,0,0,0.044921875,0.212890625,0.390625,0.4140625,0.86572265625,0.9697265625,0,0,0,0.5227380044138976,0.845703125,0.5639810426540284,74,0,0,1,1,1
3,7,1,4,2048,0.21039136552132692,0.004341548667025167,0.8483412322274881,0.6379498667061612,0.04443359375,0.2099609375,0.38525390625,0,0,0,0.04443359375,0.2099609375,0.38525390625,0.4921875,0.939453125,0.994140625,0,0,0,0.6109635907129997,0.919921875,0.5639810426540284,74,0,0,1,1,1
3,7,1,8,2048,0.1514620667950236,0.0031118372712663155,0.8483412322274881,0.6968791654324645,0.03662109375,0.220703125,0.39306640625,0,0,0,0.03662109375,0.220703125,0.39306640625,0.60302734375,0.98193359375,0.99951171875,0,0,0,0.6768292822398208,0.97119140625,0.5639810426540284,74,0,0,1,1,1
3,7,1,16,2048,0.117185185870853,0.002269865933259999,0.8483412322274881,0.7311560463566351,0.02197265625,0.15283203125,0.35205078125,0,0,0,0.02197265625,0.15283203125,0.35205078125,0.69140625,0.99560546875,1.0,0,0,0,0.7154902899977927,0.9892578125,0.5639810426540284,74,0,0,1,1,1
3,7,1,32,2048,0.08807112707345965,0.001421583967424704,0.8483412322274881,0.7602701051540285,0.0048828125,0.06689453125,0.23193359375,0,0,0,0.0048828125,0.06689453125,0.23193359375,0.806640625,1.0,1.0,0,0,0,0.7406163639386087,0.9990234375,0.5639810426540284,74,0,0,1,1,1
3,7,1,FULL,2048,0.07109004739336491,6.134671572157401e-19,0.8483412322274881,0.7772511848341233,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.750057879301041,1.0,0.5639810426540284,74,0,0,0,1,1
3,8,0,1,2048,0.39169009701236257,0.005595805963433661,0.6043956043956044,0.2127055073832418,0.02099609375,0.099609375,0.1923828125,0,0,0,0.02099609375,0.099609375,0.1923828125,0.0,0.0,0.0,0,0,0,0.29450103769605873,0.5771484375,0.46153846153846145,7,0,0,1,1,1
3,8,0,2,2048,0.30134733430631866,0.0049364267880926994,0.6043956043956044,0.3030482700892857,0.037109375,0.14697265625,0.2646484375,0,0,0,0.037109375,0.14697265625,0.2646484375,0.0,0.0,0.0,0,0,0,0.43477129929560593,0.75,0.46153846153846145,7,0,0,1,1,1
3,8,0,4,2048,0.211178957760989,0.0037963776592022714,0.6043956043956044,0.39321664663461536,0.0576171875,0.20947265625,0.36572265625,0,0,0,0.0576171875,0.20947265625,0.36572265625,0.0,0.0,0.0,0,0,0,0.581332027060638,0.90380859375,0.46153846153846145,7,0,0,1,1,1
3,8,0,8,2048,0.14734825721153844,0.0024685426500896755,0.6043956043956044,0.4570473471840659,0.06005859375,0.26904296875,0.4765625,0,0,0,0.06005859375,0.26904296875,0.4765625,0.0,0.0,0.0,0,0,0,0.7047682161036376,0.98779296875,0.46153846153846145,7,0,0,1,1,1
3,8,0,16,2048,0.11052058293269229,0.0019139833670199723,0.6043956043956044,0.49387502146291207,0.0947265625,0.32958984375,0.59228515625,0,0,0,0.0947265625,0.32958984375,0.59228515625,0.0,0.0,0.0,0,0,0,0.7865705945533046,0.99951171875,0.46153846153846145,7,0,0,1,1,1
