path,new_block,outcome,target_id,prior_rho,full_rho,delta_rho,increment_residual_rho,positive_increment
P_F1_strict_functional,F1,negNLL,6,0.48260869565217385,0.1660869565217391,-0.31652173913043474,-0.13652173913043478,0
P_F1_strict_functional,F1,negNLL,7,0.09739130434782609,0.40695652173913033,0.30956521739130427,0.33826086956521734,1
P_F1_strict_functional,F1,negNLL,8,0.4321739130434783,0.18608695652173912,-0.24608695652173918,0.07565217391304348,1
P_F1_strict_functional,F1,negNLL,9,0.19999999999999998,0.3695652173913043,0.16956521739130434,0.02695652173913043,1
P_F1_strict_functional,F1,negECE,1,0.5843478260869565,0.6330434782608695,0.04869565217391303,0.40086956521739125,1
P_F1_strict_functional,F1,negECE,2,0.7426086956521739,0.6347826086956522,-0.10782608695652174,-0.5565217391304348,0
P_F1_strict_functional,F1,negECE,3,0.19652173913043475,0.06521739130434781,-0.13130434782608694,0.10434782608695652,1
P_F1_strict_functional,F1,negECE,4,0.01217391304347826,0.2069565217391304,0.19478260869565214,0.2713043478260869,1
P_F1_strict_functional,F1,negECE,5,0.18173913043478263,0.0008695652173913043,-0.1808695652173913,-0.19826086956521738,0
P_F1_strict_functional,F1,negECE,6,0.49304347826086947,0.308695652173913,-0.1843478260869565,0.042608695652173914,1
P_F1_strict_functional,F1,negECE,7,0.03913043478260869,0.23478260869565212,0.19565217391304343,0.36173913043478256,1
P_F1_strict_functional,F1,negECE,8,0.5321739130434783,0.046956521739130425,-0.4852173913043478,-0.13130434782608694,0
P_F1_strict_functional,F1,negECE,9,0.32434782608695645,0.5278260869565217,0.20347826086956522,-0.07913043478260869,0
P_F1_strict_functional,F1,primary_joint_good,1,0.2457085078043766,0.4277148098816926,0.18200630207731597,0.6043478260869565,1
P_F1_strict_functional,F1,primary_joint_good,2,0.09690874237046976,0.27457477004966435,0.1776660276791946,0.6139130434782608,1
P_F1_strict_functional,F1,primary_joint_good,3,0.04845437118523488,0.0,-0.04845437118523488,-0.3078260869565217,0
P_F1_strict_functional,F1,primary_joint_good,4,0.43723700823809236,0.125983544746569,-0.3112534634915234,-0.1869565217391304,0
P_F1_strict_functional,F1,primary_joint_good,5,0.23956482285140715,0.30490068362906364,0.06533586077765649,0.7121739130434783,1
P_F1_strict_functional,F1,primary_joint_good,6,0.25604229329279055,0.2861649160331189,0.030122622740328342,0.7339130434782607,1
P_F1_strict_functional,F1,primary_joint_good,7,0.3003103984275714,0.1729059869734502,-0.1274044114541212,0.5565217391304348,1
P_F1_strict_functional,F1,primary_joint_good,8,0.3162875387734471,-0.045183934110492444,-0.36147147288393955,0.7026086956521739,1
P_F1_strict_functional,F1,primary_joint_good,9,-0.016151457061744964,0.27457477004966435,0.29072622711140933,0.7956521739130433,1
P_F1_strict_functional,F1,unexplained_candidate_specific_residual,1,-0.3356521739130434,-0.571304347826087,-0.23565217391304355,-0.46434782608695646,0
P_F1_strict_functional,F1,unexplained_candidate_specific_residual,2,-0.2695652173913043,-0.34347826086956523,-0.07391304347826094,-0.15043478260869564,0
P_F1_strict_functional,F1,unexplained_candidate_specific_residual,3,-0.3069565217391304,-0.5034782608695652,-0.19652173913043475,-0.3904347826086956,0
P_F1_strict_functional,F1,unexplained_candidate_specific_residual,4,0.047826086956521734,-0.4956521739130434,-0.5434782608695651,-0.4878260869565217,0
P_F1_strict_functional,F1,unexplained_candidate_specific_residual,5,-0.33999999999999997,-0.5382608695652172,-0.19826086956521727,-0.4017391304347826,0
P_F1_strict_functional,F1,unexplained_candidate_specific_residual,6,-0.3391304347826086,-0.6095652173913042,-0.2704347826086956,-0.617391304347826,0
P_F1_strict_functional,F1,unexplained_candidate_specific_residual,7,-0.38260869565217387,-0.39391304347826084,-0.011304347826086969,-0.3139130434782608,0
P_F1_strict_functional,F1,unexplained_candidate_specific_residual,8,-0.19478260869565217,-0.5660869565217391,-0.37130434782608696,-0.577391304347826,0
P_F1_strict_functional,F1,unexplained_candidate_specific_residual,9,-0.30347826086956514,-0.32956521739130434,-0.026086956521739202,-0.23217391304347823,0
P_F2_strict_architecture,F2,continuous_joint_utility,1,0.5552656585117584,0.1836380155893119,-0.37162764292244643,-0.2295652173913043,0
P_F2_strict_architecture,F2,continuous_joint_utility,2,0.5182608695652173,0.4252173913043478,-0.0930434782608695,-0.14782608695652172,0
P_F2_strict_architecture,F2,continuous_joint_utility,3,-0.23977380708462293,-0.2771976680814969,-0.03742386099687395,-0.12869565217391304,0
P_F2_strict_architecture,F2,continuous_joint_utility,4,-0.05914329341813802,0.0243531208192333,0.08349641423737132,0.29739130434782607,1
P_F2_strict_architecture,F2,continuous_joint_utility,5,-0.021767541421118485,0.022638243077963225,0.04440578449908171,0.32695652173913037,1
P_F2_strict_architecture,F2,continuous_joint_utility,6,0.11964327107216109,0.30715690682525726,0.18751363575309615,0.3878260869565217,1
P_F2_strict_architecture,F2,continuous_joint_utility,7,0.29715037869922195,0.07961715856801994,-0.21753322013120202,-0.1826086956521739,0
P_F2_strict_architecture,F2,continuous_joint_utility,8,0.19399740852183378,0.4045237442271422,0.21052633570530843,0.5043478260869565,1
P_F2_strict_architecture,F2,continuous_joint_utility,9,0.5532840888784138,0.4449761186498564,-0.10830797022855743,0.31130434782608696,1
P_F2_strict_architecture,F2,bAcc,1,0.2417391304347826,0.11826086956521738,-0.12347826086956522,-0.03304347826086956,0
P_F2_strict_architecture,F2,bAcc,2,-0.1591304347826087,-0.12608695652173912,0.03304347826086956,0.39391304347826084,1
P_F2_strict_architecture,F2,bAcc,3,-0.20347826086956516,-0.3008695652173913,-0.09739130434782611,-0.16173913043478258,0
P_F2_strict_architecture,F2,bAcc,4,-0.12782608695652173,-0.05217391304347826,0.07565217391304346,0.20347826086956516,1
P_F2_strict_architecture,F2,bAcc,5,-0.10086956521739131,-0.18956521739130433,-0.08869565217391302,0.6269565217391303,1
P_F2_strict_architecture,F2,bAcc,6,-0.13826086956521738,0.11826086956521738,0.25652173913043474,0.5313043478260869,1
P_F2_strict_architecture,F2,bAcc,7,0.1591304347826087,0.050434782608695654,-0.10869565217391303,0.328695652173913,1
P_F2_strict_architecture,F2,bAcc,8,0.5182608695652173,0.3278260869565217,-0.19043478260869562,0.03652173913043478,1
P_F2_strict_architecture,F2,bAcc,9,0.29913043478260865,0.437391304347826,0.13826086956521738,0.37304347826086953,1
P_F2_strict_architecture,F2,negNLL,1,0.7399999999999999,0.3652173913043478,-0.37478260869565205,-0.3652173913043478,0
P_F2_strict_architecture,F2,negNLL,2,0.6869565217391305,0.5991304347826086,-0.08782608695652183,-0.07478260869565216,0
P_F2_strict_architecture,F2,negNLL,3,-0.2269565217391304,-0.1443478260869565,0.08260869565217388,0.8504347826086956,1
P_F2_strict_architecture,F2,negNLL,4,-0.009565217391304347,0.05304347826086955,0.0626086956521739,0.2669565217391304,1
P_F2_strict_architecture,F2,negNLL,5,0.15217391304347824,0.19652173913043475,0.044347826086956504,0.006956521739130434,1
P_F2_strict_architecture,F2,negNLL,6,0.1660869565217391,0.39391304347826084,0.22782608695652173,0.29217391304347823,1
P_F2_strict_architecture,F2,negNLL,7,0.40695652173913033,0.16260869565217392,-0.2443478260869564,-0.1434782608695652,0
P_F2_strict_architecture,F2,negNLL,8,0.18608695652173912,0.28086956521739126,0.09478260869565214,0.13130434782608694,1
P_F2_strict_architecture,F2,negNLL,9,0.3695652173913043,0.31304347826086953,-0.05652173913043479,0.12347826086956522,1
P_F2_strict_architecture,F2,negECE,1,0.6330434782608695,0.4313043478260869,-0.2017391304347826,-0.23130434782608694,0
P_F2_strict_architecture,F2,negECE,2,0.6347826086956522,0.47913043478260864,-0.15565217391304353,-0.08,0
P_F2_strict_architecture,F2,negECE,3,0.06521739130434781,0.02608695652173913,-0.03913043478260868,0.6295652173913043,1
P_F2_strict_architecture,F2,negECE,4,0.2069565217391304,0.19913043478260867,-0.007826086956521733,-0.09652173913043478,0
P_F2_strict_architecture,F2,negECE,5,0.0008695652173913043,0.02434782608695652,0.023478260869565216,0.2773913043478261,1
P_F2_strict_architecture,F2,negECE,6,0.308695652173913,0.5913043478260869,0.2826086956521739,0.23304347826086955,1
P_F2_strict_architecture,F2,negECE,7,0.23478260869565212,0.11826086956521738,-0.11652173913043475,0.13391304347826086,1
P_F2_strict_architecture,F2,negECE,8,0.046956521739130425,0.2582608695652174,0.21130434782608695,0.35826086956521735,1
P_F2_strict_architecture,F2,negECE,9,0.5278260869565217,0.45739130434782604,-0.07043478260869562,0.10956521739130433,1
P_F2_strict_architecture,F2,primary_joint_good,1,0.4277148098816926,0.5005173307126191,0.07280252083092648,0.5026086956521739,1
P_F2_strict_architecture,F2,primary_joint_good,2,0.27457477004966435,0.24227185592617442,-0.03230291412348993,0.23391304347826083,1
P_F2_strict_architecture,F2,primary_joint_good,3,0.0,-0.33918059829664415,-0.33918059829664415,-0.09913043478260869,0
P_F2_strict_architecture,F2,primary_joint_good,4,0.125983544746569,-0.03705398374899089,-0.16303752849555989,0.5982608695652173,1
P_F2_strict_architecture,F2,primary_joint_good,5,0.30490068362906364,0.3266793038882825,0.02177862025921884,0.1469565217391304,1
P_F2_strict_architecture,F2,primary_joint_good,6,0.2861649160331189,0.3162875387734471,0.03012262274032823,0.04,1
P_F2_strict_architecture,F2,primary_joint_good,7,0.1729059869734502,0.027300945311597397,-0.14560504166185279,-0.0634782608695652,0
P_F2_strict_architecture,F2,primary_joint_good,8,-0.045183934110492444,0.07530655685082076,0.1204904909613132,0.6069565217391303,1
P_F2_strict_architecture,F2,primary_joint_good,9,0.27457477004966435,0.38763496948187903,0.11306019943221468,-0.1469565217391304,0
P_F2_strict_architecture,F2,unexplained_candidate_specific_residual,1,-0.571304347826087,-0.48173913043478256,0.08956521739130441,-0.17913043478260868,0
P_F2_strict_architecture,F2,unexplained_candidate_specific_residual,2,-0.34347826086956523,-0.15130434782608695,0.19217391304347828,0.010434782608695651,1
P_F2_strict_architecture,F2,unexplained_candidate_specific_residual,3,-0.5034782608695652,-0.5113043478260869,-0.00782608695652176,-0.40782608695652167,0
P_F2_strict_architecture,F2,unexplained_candidate_specific_residual,4,-0.4956521739130434,-0.29478260869565215,0.20086956521739124,-0.1252173913043478,0
P_F2_strict_architecture,F2,unexplained_candidate_specific_residual,5,-0.5382608695652172,-0.3052173913043478,0.23304347826086946,-0.11652173913043477,0
P_F2_strict_architecture,F2,unexplained_candidate_specific_residual,6,-0.6095652173913042,-0.5182608695652173,0.09130434782608687,-0.02695652173913043,0
P_F2_strict_architecture,F2,unexplained_candidate_specific_residual,7,-0.39391304347826084,-0.23913043478260865,0.1547826086956522,0.1269565217391304,1
P_F2_strict_architecture,F2,unexplained_candidate_specific_residual,8,-0.5660869565217391,-0.41913043478260864,0.14695652173913049,0.08869565217391304,1
P_F2_strict_architecture,F2,unexplained_candidate_specific_residual,9,-0.32956521739130434,0.3104347826086956,0.6399999999999999,0.4913043478260869,1
P_F3_target_functional,F3,continuous_joint_utility,1,0.5552656585117584,0.3720628040968287,-0.18320285441492967,0.27999999999999997,1
P_F3_target_functional,F3,continuous_joint_utility,2,0.5182608695652173,0.7634782608695652,0.24521739130434783,0.7208695652173912,1
P_F3_target_functional,F3,continuous_joint_utility,3,-0.23977380708462293,0.08137513960948183,0.32114894669410476,0.4513043478260869,1
P_F3_target_functional,F3,continuous_joint_utility,4,-0.05914329341813802,0.6992824692379849,0.7584257626561229,0.76,1
P_F3_target_functional,F3,continuous_joint_utility,5,-0.021767541421118485,0.5994780907376032,0.6212456321587216,0.6356521739130434,1
P_F3_target_functional,F3,continuous_joint_utility,6,0.11964327107216109,0.5042420042641262,0.38459873319196514,0.6982608695652174,1
P_F3_target_functional,F3,continuous_joint_utility,7,0.29715037869922195,0.2801827875289882,-0.016967591170233776,0.28086956521739126,1
P_F3_target_functional,F3,continuous_joint_utility,8,0.19399740852183378,0.22314051697690748,0.029143108455073702,0.2052173913043478,1
P_F3_target_functional,F3,continuous_joint_utility,9,0.5532840888784138,0.3588517085885939,-0.19443238028981996,0.32260869565217387,1
P_F3_target_functional,F3,bAcc,1,0.2417391304347826,0.19217391304347822,-0.04956521739130437,-0.013043478260869565,0
P_F3_target_functional,F3,bAcc,2,-0.1591304347826087,0.021739130434782605,0.18086956521739128,0.4539130434782608,1
P_F3_target_functional,F3,bAcc,3,-0.20347826086956516,-0.10956521739130433,0.09391304347826084,0.3304347826086956,1
P_F3_target_functional,F3,bAcc,4,-0.12782608695652173,0.1469565217391304,0.27478260869565213,0.32434782608695645,1
P_F3_target_functional,F3,bAcc,5,-0.10086956521739131,0.10869565217391304,0.20956521739130435,0.72,1
P_F3_target_functional,F3,bAcc,6,-0.13826086956521738,0.07913043478260869,0.21739130434782605,0.24434782608695652,1
P_F3_target_functional,F3,bAcc,7,0.1591304347826087,-0.014782608695652172,-0.17391304347826086,0.3460869565217391,1
P_F3_target_functional,F3,bAcc,8,0.5182608695652173,0.09913043478260869,-0.41913043478260864,-0.4860869565217391,0
P_F3_target_functional,F3,bAcc,9,0.29913043478260865,0.08869565217391304,-0.2104347826086956,-0.24695652173913044,0
P_F3_target_functional,F3,negNLL,1,0.7399999999999999,0.7243478260869565,-0.01565217391304341,0.6695652173913044,1
P_F3_target_functional,F3,negNLL,2,0.6869565217391305,0.8782608695652172,0.19130434782608674,0.8408695652173912,1
P_F3_target_functional,F3,negNLL,3,-0.2269565217391304,0.17652173913043476,0.4034782608695652,-0.07130434782608694,0
P_F3_target_functional,F3,negNLL,4,-0.009565217391304347,0.8460869565217389,0.8556521739130433,0.8565217391304346,1
P_F3_target_functional,F3,negNLL,5,0.15217391304347824,0.84,0.6878260869565217,0.7252173913043477,1
P_F3_target_functional,F3,negNLL,6,0.1660869565217391,0.7721739130434783,0.6060869565217392,0.8469565217391304,1
P_F3_target_functional,F3,negNLL,7,0.40695652173913033,0.37652173913043474,-0.030434782608695587,0.29217391304347823,1
P_F3_target_functional,F3,negNLL,8,0.18608695652173912,0.3408695652173913,0.1547826086956522,0.3139130434782608,1
P_F3_target_functional,F3,negNLL,9,0.3695652173913043,0.41478260869565214,0.04521739130434782,0.38869565217391305,1
P_F3_target_functional,F3,negECE,1,0.6330434782608695,0.7478260869565216,0.11478260869565216,0.4408695652173913,1
P_F3_target_functional,F3,negECE,2,0.6347826086956522,0.9139130434782607,0.27913043478260857,0.8765217391304346,1
P_F3_target_functional,F3,negECE,3,0.06521739130434781,0.5139130434782608,0.44869565217391305,0.23217391304347823,1
P_F3_target_functional,F3,negECE,4,0.2069565217391304,0.9582608695652173,0.7513043478260869,0.8878260869565217,1
P_F3_target_functional,F3,negECE,5,0.0008695652173913043,0.874782608695652,0.8739130434782607,0.8547826086956521,1
P_F3_target_functional,F3,negECE,6,0.308695652173913,0.7478260869565216,0.43913043478260866,0.7443478260869565,1
P_F3_target_functional,F3,negECE,7,0.23478260869565212,0.5582608695652173,0.3234782608695651,0.5069565217391303,1
P_F3_target_functional,F3,negECE,8,0.046956521739130425,0.6591304347826087,0.6121739130434782,0.6208695652173912,1
P_F3_target_functional,F3,negECE,9,0.5278260869565217,0.32956521739130434,-0.19826086956521732,0.32695652173913037,1
P_F3_target_functional,F3,primary_joint_good,1,0.4277148098816926,0.3731129192584978,-0.05460189062319476,0.3417391304347826,1
P_F3_target_functional,F3,primary_joint_good,2,0.27457477004966435,0.468392254790604,0.19381748474093963,0.437391304347826,1
P_F3_target_functional,F3,primary_joint_good,3,0.0,0.0,0.0,0.2052173913043478,1
P_F3_target_functional,F3,primary_joint_good,4,0.125983544746569,0.4965233822364779,0.37053983748990893,0.7521739130434782,1
P_F3_target_functional,F3,primary_joint_good,5,0.30490068362906364,0.4791296457028143,0.17422896207375066,0.4026086956521739,1
P_F3_target_functional,F3,primary_joint_good,6,0.2861649160331189,0.34641016151377546,0.06024524548065657,-0.5278260869565217,0
P_F3_target_functional,F3,primary_joint_good,7,0.1729059869734502,0.3731129192584978,0.20020693228504763,0.5199999999999999,1
P_F3_target_functional,F3,primary_joint_good,8,-0.045183934110492444,-0.19579704781213397,-0.15061311370164154,0.05739130434782608,1
P_F3_target_functional,F3,primary_joint_good,9,0.27457477004966435,-0.08075728530872482,-0.3553320553583892,-0.5582608695652173,0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,1,-0.571304347826087,-0.6321739130434781,-0.060869565217391175,-0.5460869565217391,0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,2,-0.34347826086956523,-0.37913043478260866,-0.03565217391304343,-0.23130434782608694,0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,3,-0.5034782608695652,-0.6582608695652173,-0.1547826086956522,-0.40086956521739125,0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,4,-0.4956521739130434,-0.5660869565217391,-0.07043478260869573,-0.5208695652173913,0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,5,-0.5382608695652172,-0.7095652173913043,-0.17130434782608706,-0.6521739130434783,0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,6,-0.6095652173913042,-0.6834782608695652,-0.073913043478261,-0.4130434782608695,0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,7,-0.39391304347826084,-0.5921739130434782,-0.19826086956521738,-0.2982608695652174,0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,8,-0.5660869565217391,-0.6782608695652173,-0.11217391304347812,-0.5695652173913043,0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,9,-0.32956521739130434,-0.6939130434782607,-0.3643478260869563,-0.6660869565217391,0
P_F4_target_architecture,F4,continuous_joint_utility,1,0.3720628040968287,0.6261969299360659,0.2541341258392372,0.08695652173913042,1
P_F4_target_architecture,F4,continuous_joint_utility,2,0.7634782608695652,0.27652173913043476,-0.4869565217391304,-0.2069565217391304,0
P_F4_target_architecture,F4,continuous_joint_utility,3,0.08137513960948183,0.1296780299659122,0.048302890356430386,0.04521739130434782,1
P_F4_target_architecture,F4,continuous_joint_utility,4,0.6992824692379849,0.7071102580727383,0.007827788834753435,-0.37478260869565216,0
P_F4_target_architecture,F4,continuous_joint_utility,5,0.5994780907376032,0.5598611653511675,-0.039616925386435686,-0.01826086956521739,0
P_F4_target_architecture,F4,continuous_joint_utility,6,0.5042420042641262,0.7674572006228807,0.26321519635875446,0.2208695652173913,1
P_F4_target_architecture,F4,continuous_joint_utility,7,0.2801827875289882,0.22797481469749972,-0.05220797283148845,-0.020869565217391303,0
P_F4_target_architecture,F4,continuous_joint_utility,8,0.22314051697690748,0.3018704069824051,0.0787298900054976,0.3756521739130434,1
P_F4_target_architecture,F4,continuous_joint_utility,9,0.3588517085885939,0.4428012598099256,0.08394955122133169,0.09826086956521737,1
P_F4_target_architecture,F4,bAcc,1,0.19217391304347822,0.6834782608695652,0.491304347826087,-0.0608695652173913,0
P_F4_target_architecture,F4,bAcc,2,0.021739130434782605,-0.37478260869565216,-0.39652173913043476,-0.20608695652173914,0
P_F4_target_architecture,F4,bAcc,3,-0.10956521739130433,-0.003478260869565217,0.1060869565217391,0.03565217391304347,1
P_F4_target_architecture,F4,bAcc,4,0.1469565217391304,0.3347826086956522,0.18782608695652178,0.27652173913043476,1
P_F4_target_architecture,F4,bAcc,5,0.10869565217391304,0.10521739130434782,-0.0034782608695652223,-0.05739130434782608,0
P_F4_target_architecture,F4,bAcc,6,0.07913043478260869,0.16695652173913042,0.08782608695652173,0.25565217391304346,1
P_F4_target_architecture,F4,bAcc,7,-0.014782608695652172,-0.03304347826086956,-0.018260869565217393,-0.0608695652173913,0
P_F4_target_architecture,F4,bAcc,8,0.09913043478260869,-0.046956521739130425,-0.14608695652173911,-0.09739130434782609,0
P_F4_target_architecture,F4,bAcc,9,0.08869565217391304,0.368695652173913,0.2799999999999999,0.2652173913043478,1
P_F4_target_architecture,F4,negNLL,1,0.7243478260869565,0.8330434782608694,0.10869565217391297,0.6956521739130433,1
P_F4_target_architecture,F4,negNLL,2,0.8782608695652172,0.7313043478260869,-0.14695652173913032,-0.07826086956521738,0
P_F4_target_architecture,F4,negNLL,3,0.17652173913043476,0.1217391304347826,-0.05478260869565216,0.19826086956521738,1
P_F4_target_architecture,F4,negNLL,4,0.8460869565217389,0.8704347826086956,0.024347826086956625,-0.11217391304347826,0
P_F4_target_architecture,F4,negNLL,5,0.84,0.6869565217391305,-0.1530434782608695,0.17652173913043476,1
P_F4_target_architecture,F4,negNLL,6,0.7721739130434783,0.8104347826086956,0.03826086956521735,0.23826086956521736,1
P_F4_target_architecture,F4,negNLL,7,0.37652173913043474,0.39739130434782605,0.020869565217391306,0.31304347826086953,1
P_F4_target_architecture,F4,negNLL,8,0.3408695652173913,0.717391304347826,0.37652173913043474,0.6791304347826086,1
P_F4_target_architecture,F4,negNLL,9,0.41478260869565214,0.6878260869565217,0.27304347826086955,0.5217391304347825,1
P_F4_target_architecture,F4,negECE,1,0.7478260869565216,0.7469565217391304,-0.0008695652173912327,0.3869565217391304,1
P_F4_target_architecture,F4,negECE,2,0.9139130434782607,0.6078260869565217,-0.306086956521739,-0.2573913043478261,0
P_F4_target_architecture,F4,negECE,3,0.5139130434782608,0.5104347826086956,-0.003478260869565264,0.8339130434782607,1
P_F4_target_architecture,F4,negECE,4,0.9582608695652173,0.9443478260869566,-0.013913043478260723,0.15565217391304348,1
P_F4_target_architecture,F4,negECE,5,0.874782608695652,0.8269565217391304,-0.047826086956521685,0.3956521739130434,1
P_F4_target_architecture,F4,negECE,6,0.7478260869565216,0.88,0.13217391304347836,0.7295652173913043,1
P_F4_target_architecture,F4,negECE,7,0.5582608695652173,0.6095652173913042,0.05130434782608695,0.3869565217391304,1
P_F4_target_architecture,F4,negECE,8,0.6591304347826087,0.6608695652173912,0.0017391304347824654,0.5469565217391303,1
P_F4_target_architecture,F4,negECE,9,0.32956521739130434,0.49478260869565216,0.16521739130434782,0.288695652173913,1
P_F4_target_architecture,F4,primary_joint_good,1,0.3731129192584978,0.5369185911280822,0.16380567186958434,0.33304347826086955,1
P_F4_target_architecture,F4,primary_joint_good,2,0.468392254790604,0.38763496948187903,-0.08075728530872495,0.2695652173913043,1
P_F4_target_architecture,F4,primary_joint_good,3,0.0,-0.04845437118523488,-0.04845437118523488,0.7226086956521738,1
P_F4_target_architecture,F4,primary_joint_good,4,0.4965233822364779,0.540988162735267,0.04446478049878905,-0.07913043478260869,0
P_F4_target_architecture,F4,primary_joint_good,5,0.4791296457028143,0.4791296457028143,0.0,0.15739130434782608,1
P_F4_target_architecture,F4,primary_joint_good,6,0.34641016151377546,0.22591967055246226,-0.1204904909613132,0.7008695652173912,1
P_F4_target_architecture,F4,primary_joint_good,7,0.3731129192584978,0.46411607029715585,0.09100315103865803,0.2295652173913043,1
P_F4_target_architecture,F4,primary_joint_good,8,-0.19579704781213397,-0.015061311370164152,0.18073573644196983,-0.1452173913043478,0
P_F4_target_architecture,F4,primary_joint_good,9,-0.08075728530872482,0.09690874237046976,0.1776660276791946,0.8104347826086956,1
P_F4_target_architecture,F4,unexplained_candidate_specific_residual,1,-0.6321739130434781,-0.5217391304347825,0.11043478260869566,-0.1060869565217391,0
P_F4_target_architecture,F4,unexplained_candidate_specific_residual,2,-0.37913043478260866,-0.5069565217391303,-0.12782608695652165,-0.3643478260869565,0
P_F4_target_architecture,F4,unexplained_candidate_specific_residual,3,-0.6582608695652173,-0.3878260869565217,0.27043478260869563,-0.09043478260869564,0
P_F4_target_architecture,F4,unexplained_candidate_specific_residual,4,-0.5660869565217391,-0.5339130434782609,0.032173913043478275,-0.11913043478260868,0
P_F4_target_architecture,F4,unexplained_candidate_specific_residual,5,-0.7095652173913043,-0.4878260869565217,0.2217391304347826,0.08434782608695651,1
P_F4_target_architecture,F4,unexplained_candidate_specific_residual,6,-0.6834782608695652,-0.23913043478260865,0.44434782608695655,0.22,1
P_F4_target_architecture,F4,unexplained_candidate_specific_residual,7,-0.5921739130434782,-0.39999999999999997,0.19217391304347825,0.3356521739130434,1
P_F4_target_architecture,F4,unexplained_candidate_specific_residual,8,-0.6782608695652173,-0.44869565217391305,0.2295652173913042,0.054782608695652164,1
P_F4_target_architecture,F4,unexplained_candidate_specific_residual,9,-0.6939130434782607,-0.4495652173913043,0.24434782608695638,0.10869565217391304,1
P_F5_construction_positive,F5,continuous_joint_utility,1,0.6261969299360659,0.6074849994376289,-0.018711930498437,0.551304347826087,1
P_F5_construction_positive,F5,continuous_joint_utility,2,0.27652173913043476,0.6391304347826086,0.3626086956521738,0.7791304347826087,1
P_F5_construction_positive,F5,continuous_joint_utility,3,0.1296780299659122,0.4926024494007135,0.3629244194348013,0.6965217391304346,1
P_F5_construction_positive,F5,continuous_joint_utility,4,0.7071102580727383,0.8771472266498852,0.1700369685771469,0.8573913043478261,1
P_F5_construction_positive,F5,continuous_joint_utility,5,0.5598611653511675,0.6913371155347232,0.13147595018355573,0.7695652173913042,1
