replicate,null_family,mean_pairwise_rank_flip_fraction,target_count
36,magnitude_matched_random,0.5093870176924208,9
36,random_target_common_replacement,0.26943166085494963,9
36,trajectory_preserving_shuffle,0.4230849132941501,9
37,candidate_permutation,0.45082186889441456,9
37,magnitude_matched_random,0.5418167714212144,9
37,random_target_common_replacement,0.26226449728134615,9
37,trajectory_preserving_shuffle,0.41104542415131085,9
38,candidate_permutation,0.5210905572123176,9
38,magnitude_matched_random,0.4967211380377742,9
38,random_target_common_replacement,0.270110304594379,9
38,trajectory_preserving_shuffle,0.3533294177839925,9
39,candidate_permutation,0.48499248455883337,9
39,magnitude_matched_random,0.5282686377432613,9
39,random_target_common_replacement,0.27577802412717056,9
39,trajectory_preserving_shuffle,0.3794966083118794,9
40,candidate_permutation,0.5348177465105934,9
40,magnitude_matched_random,0.4913280091279226,9
40,random_target_common_replacement,0.26577310160136114,9
40,trajectory_preserving_shuffle,0.37818296552161895,9
41,candidate_permutation,0.44818032352216197,9
41,magnitude_matched_random,0.5481804604499529,9
41,random_target_common_replacement,0.24840789588218704,9
41,trajectory_preserving_shuffle,0.40100161362216846,9
42,candidate_permutation,0.444288298401636,9
42,magnitude_matched_random,0.4915821313078765,9
42,random_target_common_replacement,0.2817553909892894,9
42,trajectory_preserving_shuffle,0.4072023333324133,9
43,candidate_permutation,0.5427781350901933,9
43,magnitude_matched_random,0.5027519536850034,9
43,random_target_common_replacement,0.25420394186500844,9
43,trajectory_preserving_shuffle,0.42631230441356255,9
44,candidate_permutation,0.49208607557111184,9
44,magnitude_matched_random,0.4978562419746601,9
44,random_target_common_replacement,0.273440576288605,9
44,trajectory_preserving_shuffle,0.38945628020787343,9
45,candidate_permutation,0.499962165319704,9
45,magnitude_matched_random,0.47627296938893415,9
45,random_target_common_replacement,0.2549689647488017,9
45,trajectory_preserving_shuffle,0.4002211420525239,9
46,candidate_permutation,0.5146765356041295,9
46,magnitude_matched_random,0.4505628154946618,9
46,random_target_common_replacement,0.2651857320296646,9
46,trajectory_preserving_shuffle,0.4394660450592367,9
47,candidate_permutation,0.5052058389299227,9
47,magnitude_matched_random,0.45309273957301716,9
47,random_target_common_replacement,0.26999581926361493,9
47,trajectory_preserving_shuffle,0.4180041280342983,9
48,candidate_permutation,0.502944135781832,9
48,magnitude_matched_random,0.5036768302088459,9
48,random_target_common_replacement,0.2667176478096453,9
48,trajectory_preserving_shuffle,0.42166951264523744,9
49,candidate_permutation,0.4527912835952221,9
49,magnitude_matched_random,0.5109710420954092,9
49,random_target_common_replacement,0.2861837338830385,9
49,trajectory_preserving_shuffle,0.4337123618132361,9
50,candidate_permutation,0.49933737602170997,9
50,magnitude_matched_random,0.479503742016715,9
50,random_target_common_replacement,0.2520286184919629,9
50,trajectory_preserving_shuffle,0.41003764968027373,9
51,candidate_permutation,0.5049423504846315,9
51,magnitude_matched_random,0.4734524370875324,9
51,random_target_common_replacement,0.2686300003455605,9
51,trajectory_preserving_shuffle,0.39404950337054945,9
52,candidate_permutation,0.5049233829319092,9
52,magnitude_matched_random,0.4894199780842774,9
52,random_target_common_replacement,0.2671518057115962,9
52,trajectory_preserving_shuffle,0.3736476634567608,9
53,candidate_permutation,0.47900827292989295,9
53,magnitude_matched_random,0.4685624233151994,9
53,random_target_common_replacement,0.2624629775755414,9
53,trajectory_preserving_shuffle,0.3812640936021412,9
54,candidate_permutation,0.5354821517503348,9
54,magnitude_matched_random,0.46539888513839917,9
54,random_target_common_replacement,0.24777541654398094,9
54,trajectory_preserving_shuffle,0.39853544461910106,9
55,candidate_permutation,0.48379005162796307,9
55,magnitude_matched_random,0.4928675329843537,9
55,random_target_common_replacement,0.2793619871732075,9
55,trajectory_preserving_shuffle,0.42619723881839533,9
56,candidate_permutation,0.5321268482634148,9
56,magnitude_matched_random,0.4763041889814942,9
56,random_target_common_replacement,0.2552380442218857,9
56,trajectory_preserving_shuffle,0.38291441612151733,9
57,candidate_permutation,0.4894883104370236,9
57,magnitude_matched_random,0.47525093833943494,9
57,random_target_common_replacement,0.2693626161277637,9
57,trajectory_preserving_shuffle,0.4038886251767866,9
58,candidate_permutation,0.4851756894097933,9
58,magnitude_matched_random,0.49381058545855727,9
58,random_target_common_replacement,0.24128166004405868,9
58,trajectory_preserving_shuffle,0.419441250847922,9
59,candidate_permutation,0.5677401593631531,9
59,magnitude_matched_random,0.5046563391634861,9
59,random_target_common_replacement,0.25507544610847616,9
59,trajectory_preserving_shuffle,0.3847131747410672,9
60,candidate_permutation,0.47432642055198776,9
60,magnitude_matched_random,0.5316431128693659,9
60,random_target_common_replacement,0.28172175571964,9
60,trajectory_preserving_shuffle,0.3831826174674728,9
61,candidate_permutation,0.4920586475304418,9
61,magnitude_matched_random,0.5462635252537896,9
61,random_target_common_replacement,0.2783421054520556,9
61,trajectory_preserving_shuffle,0.39778478832975867,9
62,candidate_permutation,0.510014269320492,9
62,magnitude_matched_random,0.4781812230834937,9
62,random_target_common_replacement,0.2831879062770746,9
62,trajectory_preserving_shuffle,0.4317934928417745,9
63,candidate_permutation,0.5820283924015924,9
63,magnitude_matched_random,0.48240415894403427,9
63,random_target_common_replacement,0.2604804611967367,9
63,trajectory_preserving_shuffle,0.4086482123861505,9
64,candidate_permutation,0.5080482003618746,9
64,magnitude_matched_random,0.5316544155382628,9
64,random_target_common_replacement,0.2681836382122527,9
64,trajectory_preserving_shuffle,0.4102319517046638,9
65,candidate_permutation,0.5162673791813651,9
65,magnitude_matched_random,0.5366260025733066,9
65,random_target_common_replacement,0.2613231513046,9
65,trajectory_preserving_shuffle,0.36809566124979454,9
66,candidate_permutation,0.4942295127599261,9
66,magnitude_matched_random,0.46896194748234826,9
66,random_target_common_replacement,0.27890325421858553,9
66,trajectory_preserving_shuffle,0.4060266851746694,9
67,candidate_permutation,0.5320979960361648,9
67,magnitude_matched_random,0.5259324518241549,9
67,random_target_common_replacement,0.26792949456570114,9
67,trajectory_preserving_shuffle,0.3922662980102202,9
68,candidate_permutation,0.5099087246455383,9
68,magnitude_matched_random,0.49030607110529595,9
68,random_target_common_replacement,0.2597059404356528,9
68,trajectory_preserving_shuffle,0.36666313182915444,9
69,candidate_permutation,0.5238399330781806,9
69,magnitude_matched_random,0.45763085263700787,9
69,random_target_common_replacement,0.2779666368642728,9
69,trajectory_preserving_shuffle,0.361438807026548,9
70,candidate_permutation,0.5244209692226903,9
70,magnitude_matched_random,0.47218687267706877,9
70,random_target_common_replacement,0.2573755367281273,9
70,trajectory_preserving_shuffle,0.3733775180167058,9
71,candidate_permutation,0.4779591621789824,9
71,magnitude_matched_random,0.5060612852162508,9
71,random_target_common_replacement,0.2694229453610857,9
71,trajectory_preserving_shuffle,0.4067132483388464,9
72,candidate_permutation,0.4368567192487374,9
72,magnitude_matched_random,0.5119293590733781,9
72,random_target_common_replacement,0.2785668571360861,9
72,trajectory_preserving_shuffle,0.3820091814572223,9
73,candidate_permutation,0.4910744013284667,9
73,magnitude_matched_random,0.5350484757660566,9
73,random_target_common_replacement,0.27446773095013566,9
73,trajectory_preserving_shuffle,0.3594562103322361,9
74,candidate_permutation,0.4829364176537111,9
74,magnitude_matched_random,0.5031076711810692,9
74,random_target_common_replacement,0.27802638422139725,9
74,trajectory_preserving_shuffle,0.3951316199789574,9
75,candidate_permutation,0.5354357085151457,9
75,magnitude_matched_random,0.5180693637592566,9
75,random_target_common_replacement,0.274201240100824,9
75,trajectory_preserving_shuffle,0.3744223392936326,9
76,candidate_permutation,0.47826599793259256,9
76,magnitude_matched_random,0.4670545719648865,9
76,random_target_common_replacement,0.28459388640401545,9
76,trajectory_preserving_shuffle,0.3945402783717093,9
77,candidate_permutation,0.4696022344719949,9
77,magnitude_matched_random,0.48649587985409326,9
77,random_target_common_replacement,0.2801052250953556,9
77,trajectory_preserving_shuffle,0.3856455188865582,9
78,candidate_permutation,0.5276708664185579,9
78,magnitude_matched_random,0.5191353670088117,9
78,random_target_common_replacement,0.3073787220768356,9
78,trajectory_preserving_shuffle,0.4001947950822251,9
79,candidate_permutation,0.47814700810993865,9
79,magnitude_matched_random,0.5263777784432446,9
79,random_target_common_replacement,0.28764342199589443,9
79,trajectory_preserving_shuffle,0.37288944193988827,9
80,candidate_permutation,0.5077411199617574,9
80,magnitude_matched_random,0.47940367307037035,9
80,random_target_common_replacement,0.26080219818296535,9
80,trajectory_preserving_shuffle,0.39502679218090003,9
81,candidate_permutation,0.5351847137717186,9
81,magnitude_matched_random,0.5215652262880852,9
81,random_target_common_replacement,0.2654098337249684,9
81,trajectory_preserving_shuffle,0.4162276165968976,9
82,candidate_permutation,0.4952381823260626,9
82,magnitude_matched_random,0.4489242033266703,9
82,random_target_common_replacement,0.2659525232712374,9
82,trajectory_preserving_shuffle,0.4127174422532315,9
83,candidate_permutation,0.48528365638262716,9
83,magnitude_matched_random,0.47276181696950226,9
83,random_target_common_replacement,0.25583005593886904,9
83,trajectory_preserving_shuffle,0.3546549856053471,9
84,candidate_permutation,0.5308836144625705,9
84,magnitude_matched_random,0.45898018816758945,9
84,random_target_common_replacement,0.2676408049411241,9
84,trajectory_preserving_shuffle,0.40085046323695916,9
85,candidate_permutation,0.4810542715504934,9
85,magnitude_matched_random,0.5050478386895174,9
85,random_target_common_replacement,0.26244740153911983,9
85,trajectory_preserving_shuffle,0.34358041556256363,9
86,candidate_permutation,0.5103863152404675,9
86,magnitude_matched_random,0.5020908493522669,9
86,random_target_common_replacement,0.28641491987734535,9
86,trajectory_preserving_shuffle,0.41222486933765845,9
87,candidate_permutation,0.46386862354598535,9
87,magnitude_matched_random,0.5192831086781627,9
87,random_target_common_replacement,0.26579829978695124,9
87,trajectory_preserving_shuffle,0.3988860928968625,9
88,candidate_permutation,0.5188773312922021,9
88,magnitude_matched_random,0.5257920963576908,9
88,random_target_common_replacement,0.253798212598704,9
88,trajectory_preserving_shuffle,0.410863830845655,9
89,candidate_permutation,0.48551655730991733,9
89,magnitude_matched_random,0.520513102665161,9
89,random_target_common_replacement,0.26682679064885656,9
89,trajectory_preserving_shuffle,0.43218573418959993,9
90,candidate_permutation,0.49630340612150037,9
90,magnitude_matched_random,0.4548421742799447,9
90,random_target_common_replacement,0.2644651108836187,9
90,trajectory_preserving_shuffle,0.39002726569949525,9
91,candidate_permutation,0.5146774127303582,9
91,magnitude_matched_random,0.4981120587684027,9
91,random_target_common_replacement,0.27898877490770424,9
91,trajectory_preserving_shuffle,0.4233151993618528,9
92,candidate_permutation,0.5424557942194724,9
92,magnitude_matched_random,0.5420540189317753,9
92,random_target_common_replacement,0.26757062484773964,9
92,trajectory_preserving_shuffle,0.41943742888242075,9
93,candidate_permutation,0.5191258987398933,9
93,magnitude_matched_random,0.5058889852025513,9
93,random_target_common_replacement,0.26357632913870416,9
93,trajectory_preserving_shuffle,0.4097025199131805,9
94,candidate_permutation,0.4959228412735766,9
94,magnitude_matched_random,0.47594823697523,9
94,random_target_common_replacement,0.2833972904150057,9
94,trajectory_preserving_shuffle,0.40300694003421494,9
95,candidate_permutation,0.5127356671597096,9
95,magnitude_matched_random,0.4896378251270774,9
95,random_target_common_replacement,0.2557088972832688,9
95,trajectory_preserving_shuffle,0.4759183320272564,9
96,candidate_permutation,0.5176845031313841,9
96,magnitude_matched_random,0.5018811417604072,9
96,random_target_common_replacement,0.2635519120102966,9
96,trajectory_preserving_shuffle,0.3616369291177945,9
97,candidate_permutation,0.4653408666783436,9
97,magnitude_matched_random,0.5223720582790661,9
97,random_target_common_replacement,0.27289204538267386,9
97,trajectory_preserving_shuffle,0.4168753005616258,9
98,candidate_permutation,0.5662799567158049,9
98,magnitude_matched_random,0.5170215351253119,9
98,random_target_common_replacement,0.2653959500113912,9
98,trajectory_preserving_shuffle,0.4059655740030978,9
99,candidate_permutation,0.4668095553462275,9
99,magnitude_matched_random,0.5238892766669996,9
99,random_target_common_replacement,0.2595730167168453,9
99,trajectory_preserving_shuffle,0.3979693836269471,9
100,candidate_permutation,0.44577143718912626,9
100,magnitude_matched_random,0.48552712605441417,9
100,random_target_common_replacement,0.2870119042720996,9
100,trajectory_preserving_shuffle,0.4344357312286382,9
101,candidate_permutation,0.4590740440994892,9
101,magnitude_matched_random,0.47190761571642487,9
101,random_target_common_replacement,0.2560833932491236,9
101,trajectory_preserving_shuffle,0.35230371512495634,9
102,candidate_permutation,0.4502422696219728,9
102,magnitude_matched_random,0.5097557241209087,9
102,random_target_common_replacement,0.2595056718441846,9
102,trajectory_preserving_shuffle,0.4456756066929716,9
103,candidate_permutation,0.4605214816083953,9
103,magnitude_matched_random,0.47113359807921346,9
103,random_target_common_replacement,0.2824763561814203,9
103,trajectory_preserving_shuffle,0.3986363474743684,9
104,candidate_permutation,0.5000628588969557,9
104,magnitude_matched_random,0.5017039999950315,9
104,random_target_common_replacement,0.24051100729711627,9
104,trajectory_preserving_shuffle,0.3798387789180968,9
105,candidate_permutation,0.4610797236209897,9
105,magnitude_matched_random,0.5145016215145104,9
105,random_target_common_replacement,0.2616411619717202,9
105,trajectory_preserving_shuffle,0.40496495156469786,9
106,candidate_permutation,0.4810918588164633,9
106,magnitude_matched_random,0.5152389921708205,9
106,random_target_common_replacement,0.2672564046925998,9
106,trajectory_preserving_shuffle,0.37019809120702907,9
107,candidate_permutation,0.4843558181781118,9
107,magnitude_matched_random,0.5104847690326203,9
107,random_target_common_replacement,0.25895965270067234,9
107,trajectory_preserving_shuffle,0.3675265549650814,9
108,candidate_permutation,0.4915453675565387,9
108,magnitude_matched_random,0.5501996680332395,9
108,random_target_common_replacement,0.25896140684961855,9
108,trajectory_preserving_shuffle,0.4345131890577703,9
109,candidate_permutation,0.4600459478417461,9
109,magnitude_matched_random,0.5571076478212351,9
109,random_target_common_replacement,0.2835189312322487,9
109,trajectory_preserving_shuffle,0.4464992518693922,9
110,candidate_permutation,0.5462868000667509,9
110,magnitude_matched_random,0.525290679477793,9
110,random_target_common_replacement,0.2766278266223597,9
110,trajectory_preserving_shuffle,0.42897246576242604,9
111,candidate_permutation,0.48709377135770116,9
111,magnitude_matched_random,0.5566121597746984,9
111,random_target_common_replacement,0.2619569274287934,9
111,trajectory_preserving_shuffle,0.4122733027539836,9
112,candidate_permutation,0.5078603446042671,9
112,magnitude_matched_random,0.5262442266267618,9
112,random_target_common_replacement,0.28610724653800346,9
112,trajectory_preserving_shuffle,0.4035542434507831,9
113,candidate_permutation,0.506103358195591,9
113,magnitude_matched_random,0.4813943206255284,9
113,random_target_common_replacement,0.2725868764597638,9
113,trajectory_preserving_shuffle,0.3813674606097184,9
114,candidate_permutation,0.5030582624612401,9
114,magnitude_matched_random,0.46984753950189173,9
114,random_target_common_replacement,0.2797269646507011,9
114,trajectory_preserving_shuffle,0.3571768045716052,9
115,candidate_permutation,0.5042671556182657,9
115,magnitude_matched_random,0.504814693065708,9
115,random_target_common_replacement,0.2697642109428424,9
115,trajectory_preserving_shuffle,0.3977774294114712,9
116,candidate_permutation,0.4979576519032137,9
116,magnitude_matched_random,0.5450284107437875,9
116,random_target_common_replacement,0.25748099806498875,9
116,trajectory_preserving_shuffle,0.41804651016801503,9
117,candidate_permutation,0.5141423101730376,9
117,magnitude_matched_random,0.4831974445701511,9
117,random_target_common_replacement,0.26056814488355046,9
117,trajectory_preserving_shuffle,0.39140752809863655,9
118,candidate_permutation,0.5217116620570021,9
118,magnitude_matched_random,0.4720207973094349,9
118,random_target_common_replacement,0.2705889011399234,9
118,trajectory_preserving_shuffle,0.39755438053899966,9
119,candidate_permutation,0.4858295447936489,9
119,magnitude_matched_random,0.47860006849168596,9
119,random_target_common_replacement,0.2530556220656972,9
119,trajectory_preserving_shuffle,0.4021024493825028,9
120,candidate_permutation,0.4776012103727725,9
120,magnitude_matched_random,0.4711429029776777,9
120,random_target_common_replacement,0.26992578966550607,9
120,trajectory_preserving_shuffle,0.4279850286899504,9
121,candidate_permutation,0.493241786372796,9
121,magnitude_matched_random,0.52819189876088,9
121,random_target_common_replacement,0.25940631050726,9
121,trajectory_preserving_shuffle,0.3864108059806072,9
122,candidate_permutation,0.5187664029912473,9
122,magnitude_matched_random,0.49483317279574557,9
122,random_target_common_replacement,0.29047229586216866,9
122,trajectory_preserving_shuffle,0.37068850764144023,9
123,candidate_permutation,0.4633093842039648,9
123,magnitude_matched_random,0.5285837257513624,9
123,random_target_common_replacement,0.25239289869230547,9
123,trajectory_preserving_shuffle,0.4135117764152174,9
124,candidate_permutation,0.49302362137046835,9
124,magnitude_matched_random,0.49064342482133216,9
124,random_target_common_replacement,0.26219615136643837,9
124,trajectory_preserving_shuffle,0.4043543623294402,9
125,candidate_permutation,0.5146611688259267,9
125,magnitude_matched_random,0.4865696533047921,9
125,random_target_common_replacement,0.2644685499371622,9
125,trajectory_preserving_shuffle,0.44260286924613645,9
126,candidate_permutation,0.525192861162965,9
126,magnitude_matched_random,0.47040368227281515,9
126,random_target_common_replacement,0.2663860236119502,9
126,trajectory_preserving_shuffle,0.38839301859035275,9
127,candidate_permutation,0.5089255042075305,9
127,magnitude_matched_random,0.4929211447956558,9
127,random_target_common_replacement,0.25801233784824035,9
127,trajectory_preserving_shuffle,0.36759199208879473,9
128,candidate_permutation,0.49147090696122714,9
128,magnitude_matched_random,0.5181628156256415,9
128,random_target_common_replacement,0.26747865412775673,9
128,trajectory_preserving_shuffle,0.3840761673462053,9
129,candidate_permutation,0.4979950515414797,9
129,magnitude_matched_random,0.49980466339908136,9
129,random_target_common_replacement,0.2738822707212149,9
129,trajectory_preserving_shuffle,0.41517680292282305,9
130,candidate_permutation,0.5087912530172551,9
130,magnitude_matched_random,0.490845425078864,9
130,random_target_common_replacement,0.2557986747814419,9
130,trajectory_preserving_shuffle,0.375435904280669,9
131,candidate_permutation,0.5131377157867075,9
131,magnitude_matched_random,0.4857741133241201,9
131,random_target_common_replacement,0.26292003239931305,9
131,trajectory_preserving_shuffle,0.3911118404473606,9
132,candidate_permutation,0.4844644915429162,9
132,magnitude_matched_random,0.47813636655166203,9
132,random_target_common_replacement,0.2734713863641077,9
132,trajectory_preserving_shuffle,0.4172065686317859,9
133,candidate_permutation,0.5089027082241293,9
133,magnitude_matched_random,0.46752978411078305,9
133,random_target_common_replacement,0.27472563875832595,9
133,trajectory_preserving_shuffle,0.39909837348355137,9
134,candidate_permutation,0.5222213749278573,9
134,magnitude_matched_random,0.5118107397707161,9
134,random_target_common_replacement,0.25901444184022193,9
134,trajectory_preserving_shuffle,0.40988090876006367,9
135,candidate_permutation,0.5063990749194051,9
135,magnitude_matched_random,0.5298196321109272,9
135,random_target_common_replacement,0.2644100486910401,9
135,trajectory_preserving_shuffle,0.37505623232285307,9
136,candidate_permutation,0.5013844715539637,9
136,magnitude_matched_random,0.5187220252278435,9
136,random_target_common_replacement,0.28342659370774803,9
136,trajectory_preserving_shuffle,0.40348632124901346,9
137,candidate_permutation,0.48640437421518645,9
137,magnitude_matched_random,0.5016191907446307,9
137,random_target_common_replacement,0.24911066618985048,9
137,trajectory_preserving_shuffle,0.44111200504896525,9
138,candidate_permutation,0.48109824494106923,9
138,magnitude_matched_random,0.5052330962552058,9
138,random_target_common_replacement,0.26487610733815137,9
138,trajectory_preserving_shuffle,0.37374616032783536,9
139,candidate_permutation,0.5015856004283962,9
139,magnitude_matched_random,0.49507791646370425,9
139,random_target_common_replacement,0.2636054597199267,9
139,trajectory_preserving_shuffle,0.3653304646419284,9
140,candidate_permutation,0.5384504039233523,9
140,magnitude_matched_random,0.4902649659533518,9
140,random_target_common_replacement,0.2656481864737461,9
140,trajectory_preserving_shuffle,0.3905785459161202,9
141,candidate_permutation,0.5180242378658589,9
141,magnitude_matched_random,0.46768990646844255,9
141,random_target_common_replacement,0.27041913060969053,9
141,trajectory_preserving_shuffle,0.3688294027219134,9
142,candidate_permutation,0.5214131279066513,9
142,magnitude_matched_random,0.5108144040476544,9
142,random_target_common_replacement,0.27142353067213787,9
142,trajectory_preserving_shuffle,0.38517650197622444,9
143,candidate_permutation,0.5449653369234257,9
143,magnitude_matched_random,0.45521518436175956,9
143,random_target_common_replacement,0.2617204340170392,9
143,trajectory_preserving_shuffle,0.4070652457727004,9
144,candidate_permutation,0.5295967027420139,9
144,magnitude_matched_random,0.491802793344498,9
144,random_target_common_replacement,0.264163024343955,9
144,trajectory_preserving_shuffle,0.39109197258775863,9
145,candidate_permutation,0.473467375971773,9
145,magnitude_matched_random,0.528591459627901,9
145,random_target_common_replacement,0.25752978955792927,9
145,trajectory_preserving_shuffle,0.3862660777455293,9
146,candidate_permutation,0.5065608865518954,9
146,magnitude_matched_random,0.510869603196131,9
146,random_target_common_replacement,0.2924744388392742,9
146,trajectory_preserving_shuffle,0.3926555619732523,9
147,candidate_permutation,0.47252990537690387,9
147,magnitude_matched_random,0.4724244467717238,9
147,random_target_common_replacement,0.26112744757115436,9
147,trajectory_preserving_shuffle,0.40422497360603776,9
148,candidate_permutation,0.5072572200639661,9
148,magnitude_matched_random,0.4696143656538956,9
148,random_target_common_replacement,0.2532260311953752,9
