dataset,target_subject,token_seed,k,lam,netted_rec,clean_drop
BNCI2014_001,1,20260725,2,1.0,0.6496779717659252,3.700743415417188e-17
BNCI2014_001,1,20260725,4,0.5,0.4578707576215988,0.0005787037037037571
BNCI2014_001,1,20260725,4,1.0,0.7998319164882014,0.00868055555555558
BNCI2014_001,1,20260726,1,0.5,0.0819938403364432,0.013310185185185194
BNCI2014_001,1,20260726,1,1.0,0.31065492633901987,0.053819444444444454
BNCI2014_001,1,20260726,2,0.5,0.17178023407166917,0.016782407407407402
BNCI2014_001,1,20260726,2,1.0,0.6757188222705467,0.09374999999999996
BNCI2014_001,1,20260726,4,0.5,0.25782038991160267,0.017361111111111122
BNCI2014_001,1,20260726,4,1.0,0.7825882055581722,0.09201388888888888
BNCI2014_001,1,20260727,1,0.5,0.058876238667507665,-0.0023148148148148064
BNCI2014_001,1,20260727,1,1.0,0.28343084545646463,-0.0028935185185184897
BNCI2014_001,1,20260727,2,0.5,0.46909919881931034,0.0034722222222222467
BNCI2014_001,1,20260727,2,1.0,0.547728231077382,0.015625000000000038
BNCI2014_001,1,20260727,4,0.5,0.7194154543537858,0.008680555555555617
BNCI2014_001,1,20260727,4,1.0,1.3225411132194742,0.03472222222222221
BNCI2014_001,1,20260728,1,0.5,-0.06776939117015642,0.0069444444444444935
BNCI2014_001,1,20260728,1,1.0,0.03306516701814699,0.02314814814814814
BNCI2014_001,1,20260728,2,0.5,-0.13670209870319253,0.00868055555555558
BNCI2014_001,1,20260728,2,1.0,-0.3033462801095379,0.025462962962962948
BNCI2014_001,1,20260728,4,0.5,-0.25998286386476765,0.005787037037037017
BNCI2014_001,1,20260728,4,1.0,0.34811088310268284,0.054976851851851895
BNCI2014_001,2,0,1,0.5,0.9090909090909087,0.0011574074074073848
BNCI2014_001,2,0,1,1.0,1.167929292929312,0.006365740740740755
BNCI2014_001,2,0,2,0.5,0.7575757575757597,-3.700743415417188e-17
BNCI2014_001,2,0,2,1.0,1.2853535353535441,0.010995370370370405
BNCI2014_001,2,0,4,0.5,0.3156565656565564,0.0011574074074073848
BNCI2014_001,2,0,4,1.0,0.3106060606060482,0.008101851851851785
BNCI2014_001,2,20260721,1,0.5,-0.18376068376068455,0.0017361111111111234
BNCI2014_001,2,20260721,1,1.0,-0.14957264957265007,0.00405092592592593
BNCI2014_001,2,20260721,2,0.5,0.1654456654456639,0.00405092592592593
BNCI2014_001,2,20260721,2,1.0,0.1752136752136849,0.008680555555555544
BNCI2014_001,2,20260721,4,0.5,-0.16849816849813637,-0.0023148148148147327
BNCI2014_001,2,20260721,4,1.0,0.3760683760683751,0.0011574074074074032
BNCI2014_001,2,20260722,1,0.5,0.02560212537883246,-0.004050925925925912
BNCI2014_001,2,20260722,1,1.0,0.05587785244619196,-0.005208333333333352
BNCI2014_001,2,20260722,2,0.5,0.1714655071101192,-0.0069444444444444016
BNCI2014_001,2,20260722,2,1.0,0.3988913699220434,-0.005787037037037017
BNCI2014_001,2,20260722,4,0.5,0.4014525321376894,-0.004050925925925912
BNCI2014_001,2,20260722,4,1.0,0.7974230493915532,-0.00347222222222221
BNCI2014_001,2,20260723,1,0.5,0.09262485481997655,0.00347222222222221
BNCI2014_001,2,20260723,1,1.0,0.2120354239256682,0.012152777777777827
BNCI2014_001,2,20260723,2,0.5,0.23765969802555173,-0.0005787037037037202
BNCI2014_001,2,20260723,2,1.0,0.4501306620209065,0.0046296296296296875
BNCI2014_001,2,20260723,4,0.5,0.305894308943089,-0.0011574074074074403
BNCI2014_001,2,20260723,4,1.0,0.6080865272938443,0.0005787037037037202
BNCI2014_001,2,20260724,1,0.5,0.2274581803345574,0.005208333333333333
BNCI2014_001,2,20260724,1,1.0,0.5244798041615664,0.016782407407407402
BNCI2014_001,2,20260724,2,0.5,0.29763361893104867,-0.0011574074074073848
BNCI2014_001,2,20260724,2,1.0,0.6211750305997559,0.006944444444444438
BNCI2014_001,2,20260724,4,0.5,0.36168910648714764,0.0005787037037036646
BNCI2014_001,2,20260724,4,1.0,0.694206446348429,0.011574074074074089
BNCI2014_001,2,20260725,1,0.5,0.17745961604556357,0.0005787037037037016
BNCI2014_001,2,20260725,1,1.0,0.23799086757990892,0.005208333333333352
BNCI2014_001,2,20260725,2,0.5,0.34565326263072677,0.0086805555555556
BNCI2014_001,2,20260725,2,1.0,0.5979908675799088,0.017939814814814787
BNCI2014_001,2,20260725,4,0.5,0.4064954747058147,0.006944444444444438
BNCI2014_001,2,20260725,4,1.0,0.822641855288785,0.01678240740740744
BNCI2014_001,2,20260726,1,0.5,0.3020152505446612,1.850371707708594e-17
BNCI2014_001,2,20260726,1,1.0,0.2903050108932462,0.005208333333333315
BNCI2014_001,2,20260726,2,0.5,0.4294662309368184,0.007523148148148122
BNCI2014_001,2,20260726,2,1.0,0.7544934640522883,0.017939814814814825
BNCI2014_001,2,20260726,4,0.5,0.4154411764705879,0.0034722222222222285
BNCI2014_001,2,20260726,4,1.0,0.7244008714596945,0.01446759259259254
BNCI2014_001,2,20260727,1,0.5,0.5929824561403397,-0.0005787037037037387
BNCI2014_001,2,20260727,1,1.0,-0.5982456140350679,0.005787037037036961
BNCI2014_001,2,20260727,2,0.5,0.6093567251461978,-0.0028935185185185084
BNCI2014_001,2,20260727,2,1.0,0.6128654970760342,0.01504629629629628
BNCI2014_001,2,20260727,4,0.5,0.9584795321637211,0.0011574074074073848
BNCI2014_001,2,20260727,4,1.0,-0.2210526315789263,0.017361111111111067
BNCI2014_001,2,20260728,1,0.5,0.154510259388308,0.006365740740740755
BNCI2014_001,2,20260728,1,1.0,0.2529229578010059,0.010416666666666649
BNCI2014_001,2,20260728,2,0.5,0.4034843205574909,0.00694444444444442
BNCI2014_001,2,20260728,2,1.0,0.720092915214866,0.012731481481481455
BNCI2014_001,2,20260728,4,0.5,0.4488966318234608,0.0034722222222221912
BNCI2014_001,2,20260728,4,1.0,0.710723964382502,-0.006365740740740737
BNCI2014_001,3,0,1,0.5,0.997435897435901,0.00405092592592593
BNCI2014_001,3,0,1,1.0,0.6507692307692287,0.008101851851851824
BNCI2014_001,3,0,2,0.5,1.2399999999999947,0.005208333333333333
BNCI2014_001,3,0,2,1.0,0.8297435897435846,0.007523148148148122
BNCI2014_001,3,0,4,0.5,0.9584615384615356,0.0005787037037036832
BNCI2014_001,3,0,4,1.0,1.2687179487179447,0.008680555555555544
BNCI2014_001,3,20260721,1,0.5,-0.33649109511178826,-0.0028935185185185266
BNCI2014_001,3,20260721,1,1.0,0.07376531514462747,-0.0005787037037037016
BNCI2014_001,3,20260721,2,0.5,0.22679045092838213,-0.0005787037037037387
BNCI2014_001,3,20260721,2,1.0,0.7769357079701908,0.004050925925925948
BNCI2014_001,3,20260721,4,0.5,0.3007452317797164,-0.0005787037037037202
BNCI2014_001,3,20260721,4,1.0,0.8320702286219537,0.0005787037037036832
BNCI2014_001,3,20260722,1,0.5,0.20893970893970834,0.007523148148148158
BNCI2014_001,3,20260722,1,1.0,0.2666320166320165,-0.0023148148148147882
BNCI2014_001,3,20260722,2,0.5,0.08160083160083212,0.0023148148148148437
BNCI2014_001,3,20260722,2,1.0,0.47453222453222377,0.006944444444444438
BNCI2014_001,3,20260722,4,0.5,0.23596673596673734,0.00520833333333337
BNCI2014_001,3,20260722,4,1.0,0.48024948024947967,0.006944444444444438
BNCI2014_001,3,20260723,1,0.5,1.2151515151514989,0.001736111111111142
BNCI2014_001,3,20260723,1,1.0,1.8363636363636224,-0.00405092592592593
BNCI2014_001,3,20260723,2,0.5,1.7393939393939302,0.0017361111111111234
BNCI2014_001,3,20260723,2,1.0,-0.5606060606060534,-0.001736111111111105
BNCI2014_001,3,20260723,4,0.5,2.1060606060605864,0.005208333333333352
BNCI2014_001,3,20260723,4,1.0,-1.6636363636363376,-0.0011574074074074032
BNCI2014_001,3,20260724,1,0.5,0.10657051282051233,-0.006944444444444457
BNCI2014_001,3,20260724,1,1.0,0.059752747252747616,-0.009837962962962984
BNCI2014_001,3,20260724,2,0.5,0.14709249084249107,-0.011574074074074106
BNCI2014_001,3,20260724,2,1.0,0.15613553113553066,-0.010995370370370386
BNCI2014_001,3,20260724,4,0.5,0.10931776556776529,-0.005787037037037053
BNCI2014_001,3,20260724,4,1.0,0.5907738095238095,-0.009259259259259264
BNCI2014_001,3,20260725,1,0.5,0.43434343434343353,0.009837962962962984
BNCI2014_001,3,20260725,1,1.0,-0.059163059163060194,0.016203703703703703
BNCI2014_001,3,20260725,2,0.5,-0.4898989898989905,0.004629629629629632
BNCI2014_001,3,20260725,2,1.0,-0.4329004329004391,0.011574074074074125
BNCI2014_001,3,20260725,4,0.5,-0.4437229437229491,0.00462962962962965
BNCI2014_001,3,20260725,4,1.0,0.5223665223665163,0.010995370370370386
BNCI2014_001,3,20260726,1,0.5,0.6157407407407405,0.009259259259259264
BNCI2014_001,3,20260726,1,1.0,0.6111111111111122,0.01967592592592593
BNCI2014_001,3,20260726,2,0.5,0.513888888888889,0.006944444444444438
BNCI2014_001,3,20260726,2,1.0,0.5694444444444442,0.020254629629629612
BNCI2014_001,3,20260726,4,0.5,0.5231481481481461,0.00752314814814814
BNCI2014_001,3,20260726,4,1.0,0.5740740740740737,0.019675925925925892
BNCI2014_001,3,20260727,1,0.5,0.7803320561941255,0.0005787037037036832
BNCI2014_001,3,20260727,1,1.0,0.9182630906768852,0.008101851851851841
BNCI2014_001,3,20260727,2,0.5,0.3680715197956574,0.005208333333333333
BNCI2014_001,3,20260727,2,1.0,1.021200510855681,0.018518518518518507
BNCI2014_001,3,20260727,4,0.5,0.47994891443167265,0.005208333333333315
BNCI2014_001,3,20260727,4,1.0,0.7810983397190275,0.014467592592592596
BNCI2014_001,3,20260728,1,0.5,-0.03156565656565577,0.0034722222222222285
BNCI2014_001,3,20260728,1,1.0,0.054292929292930336,0.024305555555555525
BNCI2014_001,3,20260728,2,0.5,0.252525252525253,-0.0011574074074074219
BNCI2014_001,3,20260728,2,1.0,0.7449494949494947,0.01967592592592593
BNCI2014_001,3,20260728,4,0.5,0.34469696969697083,0.0023148148148147882
BNCI2014_001,3,20260728,4,1.0,0.752525252525254,0.01967592592592593
BNCI2014_001,4,0,1,0.5,0.845864661654136,0.030092592592592598
BNCI2014_001,4,0,1,1.0,5.257518796992498,0.13425925925925927
BNCI2014_001,4,0,2,0.5,1.185463659147875,0.026620370370370388
BNCI2014_001,4,0,2,1.0,5.080200501253141,0.13946759259259256
BNCI2014_001,4,0,4,0.5,0.6704260651629035,0.032986111111111084
BNCI2014_001,4,0,4,1.0,5.067669172932351,0.14409722222222224
BNCI2014_001,4,20260721,1,0.5,-0.023981829573935104,0.0034722222222221357
BNCI2014_001,4,20260721,1,1.0,0.015246449456974889,0.02662037037037031
BNCI2014_001,4,20260721,2,0.5,0.13732769423558838,-0.0011574074074074032
BNCI2014_001,4,20260721,2,1.0,0.24575153160679428,0.024305555555555542
BNCI2014_001,4,20260721,4,0.5,0.2650689223057643,0.00694444444444442
BNCI2014_001,4,20260721,4,1.0,0.5343776106933996,0.042824074074074035
BNCI2014_001,4,20260722,1,0.5,0.7257983143399814,0.016203703703703682
BNCI2014_001,4,20260722,1,1.0,1.002210944919279,0.054976851851851825
BNCI2014_001,4,20260722,2,0.5,1.0204772079772086,0.01909722222222221
BNCI2014_001,4,20260722,2,1.0,1.1903044871794883,0.060185185185185154
BNCI2014_001,4,20260722,4,0.5,1.085959757834759,0.024884259259259228
BNCI2014_001,4,20260722,4,1.0,1.100026709401709,0.06712962962962961
BNCI2014_001,4,20260723,1,0.5,0.18738105694627386,0.004629629629629613
BNCI2014_001,4,20260723,1,1.0,0.3938661982140241,0.012731481481481474
BNCI2014_001,4,20260723,2,0.5,0.18672229541794713,0.0063657407407407
BNCI2014_001,4,20260723,2,1.0,0.447518664909969,0.028356481481481472
BNCI2014_001,4,20260723,4,0.5,0.44920216659347084,0.0063657407407407
BNCI2014_001,4,20260723,4,1.0,0.8806177719221197,0.028356481481481437
BNCI2014_001,4,20260724,1,0.5,0.12702482702482906,0.021990740740740738
BNCI2014_001,4,20260724,1,1.0,0.4402523402523368,0.05266203703703698
BNCI2014_001,4,20260724,2,0.5,0.08726088726088972,0.02083333333333341
BNCI2014_001,4,20260724,2,1.0,0.5269976936643581,0.053819444444444385
BNCI2014_001,4,20260724,4,0.5,0.5386107719441054,0.0248842592592593
BNCI2014_001,4,20260724,4,1.0,0.9568850902184222,0.056712962962962944
BNCI2014_001,4,20260725,1,0.5,0.8688128809576271,0.02604166666666663
BNCI2014_001,4,20260725,1,1.0,0.7333388411544384,0.07870370370370365
BNCI2014_001,4,20260725,2,0.5,0.6793621943159298,0.01967592592592593
BNCI2014_001,4,20260725,2,1.0,0.3856668135418981,0.06828703703703705
BNCI2014_001,4,20260725,4,0.5,0.8258885951384297,0.018518518518518528
BNCI2014_001,4,20260725,4,1.0,0.6016376588088423,0.0677083333333333
BNCI2014_001,4,20260726,1,0.5,0.3688813559322031,0.018518518518518528
BNCI2014_001,4,20260726,1,1.0,0.6530564971751416,0.048611111111111084
BNCI2014_001,4,20260726,2,0.5,0.5399152542372884,0.02719907407407407
BNCI2014_001,4,20260726,2,1.0,0.8807344632768359,0.10474537037037035
BNCI2014_001,4,20260726,4,0.5,0.6015649717514125,0.03009259259259256
BNCI2014_001,4,20260726,4,1.0,0.9664180790960449,0.10532407407407407
BNCI2014_001,4,20260727,1,0.5,0.9895667198298796,0.03009259259259256
BNCI2014_001,4,20260727,1,1.0,1.4184609250398772,0.07928240740740748
BNCI2014_001,4,20260727,2,0.5,0.9370680489101558,0.02662037037037035
BNCI2014_001,4,20260727,2,1.0,1.2706671982987794,0.07233796296296298
BNCI2014_001,4,20260727,4,0.5,1.0276448697501337,0.023148148148148102
BNCI2014_001,4,20260727,4,1.0,1.0307682083997884,0.06307870370370368
BNCI2014_001,4,20260728,1,0.5,10.764230089916209,0.026041666666666703
BNCI2014_001,4,20260728,1,1.0,10.238278741168658,0.07754629629629632
BNCI2014_001,4,20260728,2,0.5,6.230551541425669,0.016782407407407367
BNCI2014_001,4,20260728,2,1.0,2.393986833654421,0.057291666666666664
BNCI2014_001,4,20260728,4,0.5,8.002870102761507,0.01909722222222221
BNCI2014_001,4,20260728,4,1.0,0.2719773603083067,0.060185185185185196
BNCI2014_001,5,0,1,0.5,0.44444444444443204,-0.001736111111111142
BNCI2014_001,5,0,1,1.0,-1.72222222222232,-0.0028935185185185452
BNCI2014_001,5,0,2,0.5,1.1944444444444595,-0.006944444444444475
BNCI2014_001,5,0,2,1.0,-2.083333333333384,-0.013310185185185211
BNCI2014_001,5,0,4,0.5,0.30555555555553243,-0.005787037037037053
BNCI2014_001,5,0,4,1.0,-0.2500000000000169,-0.006944444444444438
BNCI2014_001,5,20260721,1,0.5,-0.9047619047619707,0.0005787037037037202
BNCI2014_001,5,20260721,1,1.0,-2.095238095238202,0.005208333333333352
BNCI2014_001,5,20260721,2,0.5,0.7142857142857157,0.001736111111111105
BNCI2014_001,5,20260721,2,1.0,0.0952380952380613,0.0023148148148148437
BNCI2014_001,5,20260721,4,0.5,-3.3174603174604624,-0.006944444444444438
BNCI2014_001,5,20260721,4,1.0,0.1269841269840851,-0.009837962962962965
BNCI2014_001,5,20260722,1,0.5,-1.9682539682539943,-0.005208333333333333
BNCI2014_001,5,20260722,1,1.0,-3.8888888888889954,-0.018518518518518528
BNCI2014_001,5,20260722,2,0.5,-6.492063492063721,-0.015625000000000017
BNCI2014_001,5,20260722,2,1.0,-0.01587301587303765,-0.024884259259259262
BNCI2014_001,5,20260722,4,0.5,-6.642857142857385,-0.01967592592592593
BNCI2014_001,5,20260722,4,1.0,0.06349206349206327,-0.022569444444444475
BNCI2014_001,5,20260723,1,0.5,0.14999999999999647,-0.0028935185185185452
BNCI2014_001,5,20260723,1,1.0,0.461111111111111,0.001736111111111105
BNCI2014_001,5,20260723,2,0.5,0.022222222222218885,-0.004050925925925967
BNCI2014_001,5,20260723,2,1.0,0.71388888888889,0.001736111111111105
BNCI2014_001,5,20260723,4,0.5,0.08333333333333333,-0.0034722222222222285
BNCI2014_001,5,20260723,4,1.0,1.1527777777777781,0.005208333333333297
BNCI2014_001,5,20260724,1,0.5,0.8452380952380976,-0.0028935185185185266
BNCI2014_001,5,20260724,1,1.0,1.2142857142857126,-0.0034722222222222467
BNCI2014_001,5,20260724,2,0.5,0.29761904761903873,-0.003472222222222284
BNCI2014_001,5,20260724,2,1.0,1.5952380952381,-0.0028935185185185266
BNCI2014_001,5,20260724,4,0.5,0.7499999999999988,-0.0011574074074074774
BNCI2014_001,5,20260724,4,1.0,1.3809523809523772,-5.551115123125783e-17
BNCI2014_001,5,20260725,1,0.5,-0.027777777777831858,-0.0052083333333333886
BNCI2014_001,5,20260725,1,1.0,-1.9722222222223262,-0.00868055555555558
BNCI2014_001,5,20260725,2,0.5,-2.222222222222338,-0.009259259259259281
BNCI2014_001,5,20260725,2,1.0,0.11111111111105772,-0.00868055555555558
BNCI2014_001,5,20260725,4,0.5,-1.3888888888889726,-0.007523148148148177
BNCI2014_001,5,20260725,4,1.0,-0.9444444444445459,-0.00520833333333337
BNCI2014_001,5,20260726,1,0.5,0.27930283224400815,-0.001736111111111105
BNCI2014_001,5,20260726,1,1.0,0.6496732026143787,0.0005787037037037016
BNCI2014_001,5,20260726,2,0.5,0.5006535947712429,0.0005787037037037387
BNCI2014_001,5,20260726,2,1.0,0.8891067538126377,0.005208333333333333
BNCI2014_001,5,20260726,4,0.5,0.6307189542483708,0.0
BNCI2014_001,5,20260726,4,1.0,0.6823529411764723,0.0011574074074074219
BNCI2014_001,5,20260727,1,0.5,1.4166666666666747,0.0005787037037036461
BNCI2014_001,5,20260727,1,1.0,0.7499999999999494,0.010416666666666593
BNCI2014_001,5,20260727,2,0.5,-1.2500000000000346,-0.004629629629629706
BNCI2014_001,5,20260727,2,1.0,2.750000000000002,0.002893518518518471
BNCI2014_001,5,20260727,4,0.5,-1.250000000000024,-0.004050925925925948
BNCI2014_001,5,20260727,4,1.0,2.083333333333347,0.00694444444444442
BNCI2014_001,5,20260728,1,0.5,-0.3857142857143268,-0.003472222222222284
BNCI2014_001,5,20260728,1,1.0,2.4380952380953036,-0.0005787037037037016
BNCI2014_001,5,20260728,2,0.5,-0.4000000000000401,-0.0023148148148148437
BNCI2014_001,5,20260728,2,1.0,4.4238095238096715,0.0034722222222221912
BNCI2014_001,5,20260728,4,0.5,1.3761904761904964,-0.0011574074074074587
BNCI2014_001,5,20260728,4,1.0,3.2285714285715343,0.001736111111111105
BNCI2014_001,6,0,1,0.5,1.0000000000000153,0.0023148148148147882
BNCI2014_001,6,0,1,1.0,2.3958333333332797,0.027199074074074032
BNCI2014_001,6,0,2,0.5,0.5625000000000208,0.003472222222222173
BNCI2014_001,6,0,2,1.0,3.4791666666665813,0.026620370370370332
BNCI2014_001,6,0,4,0.5,1.9166666666666856,-0.0011574074074074403
BNCI2014_001,6,0,4,1.0,4.124999999999939,0.030092592592592577
BNCI2014_001,6,20260721,1,0.5,0.43846153846153585,-0.006365740740740755
BNCI2014_001,6,20260721,1,1.0,1.3153846153846214,0.004050925925925912
BNCI2014_001,6,20260721,2,0.5,0.4538461538461535,-0.005208333333333352
BNCI2014_001,6,20260721,2,1.0,0.9307692307692225,0.0040509259259258745
BNCI2014_001,6,20260721,4,0.5,0.053846153846157305,-0.005787037037037035
BNCI2014_001,6,20260721,4,1.0,1.3461538461538465,0.008680555555555525
BNCI2014_001,6,20260722,1,0.5,-1.2380952380953207,0.013888888888888876
BNCI2014_001,6,20260722,1,1.0,3.1904761904762644,0.038194444444444454
BNCI2014_001,6,20260722,2,0.5,1.0476190476190277,0.013888888888888914
BNCI2014_001,6,20260722,2,1.0,2.0476190476190914,0.04340277777777779
BNCI2014_001,6,20260722,4,0.5,-1.5714285714286647,0.015624999999999964
BNCI2014_001,6,20260722,4,1.0,1.2380952380952734,0.045138888888888874
BNCI2014_001,6,20260723,1,0.5,4.023809523809493,0.008680555555555544
BNCI2014_001,6,20260723,1,1.0,2.8214285714285436,0.050347222222222245
BNCI2014_001,6,20260723,2,0.5,2.24999999999998,0.010416666666666649
BNCI2014_001,6,20260723,2,1.0,2.7976190476190275,0.053819444444444454
BNCI2014_001,6,20260723,4,0.5,2.476190476190453,0.010416666666666704
BNCI2014_001,6,20260723,4,1.0,3.07142857142854,0.050925925925925965
BNCI2014_001,6,20260724,1,0.5,0.4062745098039208,-0.002893518518518471
BNCI2014_001,6,20260724,1,1.0,0.5050980392156824,-0.009837962962963001
BNCI2014_001,6,20260724,2,0.5,0.3703267973856191,-0.004050925925925912
BNCI2014_001,6,20260724,2,1.0,0.9032679738562043,-0.005208333333333315
BNCI2014_001,6,20260724,4,0.5,0.3499346405228722,-0.005787037037036998
BNCI2014_001,6,20260724,4,1.0,0.7343790849673217,-0.008101851851851805
BNCI2014_001,6,20260725,1,0.5,2.277777777777762,0.010416666666666704
BNCI2014_001,6,20260725,1,1.0,-1.333333333333335,0.015624999999999964
BNCI2014_001,6,20260725,2,0.5,1.4444444444444395,0.008680555555555544
BNCI2014_001,6,20260725,2,1.0,-1.1666666666666792,0.017939814814814825
BNCI2014_001,6,20260725,4,0.5,2.66666666666664,0.008680555555555561
BNCI2014_001,6,20260725,4,1.0,1.722222222222225,0.023726851851851805
BNCI2014_001,6,20260726,1,0.5,-0.15079365079366433,0.01678240740740744
BNCI2014_001,6,20260726,1,1.0,1.4960317460317316,0.03993055555555558
BNCI2014_001,6,20260726,2,0.5,-0.7222222222222127,0.01331018518518523
BNCI2014_001,6,20260726,2,1.0,0.039682539682539764,0.041087962962962986
BNCI2014_001,6,20260726,4,0.5,0.2420634920634874,0.012152777777777865
BNCI2014_001,6,20260726,4,1.0,1.3452380952380898,0.042245370370370426
BNCI2014_001,6,20260727,1,0.5,0.9724310776942399,-0.0028935185185185452
BNCI2014_001,6,20260727,1,1.0,-0.026733500417701433,0.04456018518518512
BNCI2014_001,6,20260727,2,0.5,2.2121971595655716,-0.00810185185185186
BNCI2014_001,6,20260727,2,1.0,2.0208855472013227,0.03935185185185186
BNCI2014_001,6,20260727,4,0.5,1.8028404344193747,-0.00347222222222221
BNCI2014_001,6,20260727,4,1.0,1.0033416875522128,0.03935185185185186
BNCI2014_001,6,20260728,1,0.5,1.6851851851851858,-0.010995370370370424
BNCI2014_001,6,20260728,1,1.0,0.0,0.004629629629629613
BNCI2014_001,6,20260728,2,0.5,2.1666666666666665,-0.010416666666666704
BNCI2014_001,6,20260728,2,1.0,-0.8888888888888987,0.0028935185185184897
BNCI2014_001,6,20260728,4,0.5,2.1296296296296267,-0.010416666666666666
BNCI2014_001,6,20260728,4,1.0,1.1851851851851898,0.005787037037036998
BNCI2014_001,7,0,1,0.5,-0.3266666666666645,0.019675925925925892
BNCI2014_001,7,0,1,1.0,-0.32000000000000345,0.08043981481481477
BNCI2014_001,7,0,2,0.5,-0.34000000000000297,0.01851851851851849
BNCI2014_001,7,0,2,1.0,-0.1700000000000018,0.07928240740740737
BNCI2014_001,7,0,4,0.5,-0.616666666666673,0.01736111111111105
BNCI2014_001,7,0,4,1.0,-0.6533333333333364,0.07349537037037035
BNCI2014_001,7,20260721,1,0.5,0.41375291375291284,0.020254629629629577
BNCI2014_001,7,20260721,1,1.0,0.8612221112221103,0.07233796296296291
BNCI2014_001,7,20260721,2,0.5,0.7191974691974692,0.013888888888888876
BNCI2014_001,7,20260721,2,1.0,1.0393772893772886,0.0532407407407407
BNCI2014_001,7,20260721,4,0.5,0.7946220446220463,0.015046296296296316
BNCI2014_001,7,20260721,4,1.0,1.0291375291375298,0.056134259259259224
BNCI2014_001,7,20260722,1,0.5,0.5645781119465343,0.02083333333333337
BNCI2014_001,7,20260722,1,1.0,0.806265664160401,0.037037037037037056
BNCI2014_001,7,20260722,2,0.5,0.7546365914786962,0.017939814814814808
BNCI2014_001,7,20260722,2,1.0,0.9157059314954044,0.032986111111111084
BNCI2014_001,7,20260722,4,0.5,0.8959064327485379,0.02025462962962969
BNCI2014_001,7,20260722,4,1.0,0.9841269841269836,0.028935185185185158
BNCI2014_001,7,20260723,1,0.5,-1.1639928698752895,0.01446759259259256
BNCI2014_001,7,20260723,1,1.0,-5.491978609625882,0.041087962962962986
BNCI2014_001,7,20260723,2,0.5,2.5864527629234146,0.020254629629629612
BNCI2014_001,7,20260723,2,1.0,0.7290552584670241,0.045138888888888874
BNCI2014_001,7,20260723,4,0.5,2.696969696969781,0.0248842592592593
BNCI2014_001,7,20260723,4,1.0,3.1354723707665717,0.047453703703703685
BNCI2014_001,7,20260724,1,0.5,-1.4784482758621318,0.006365740740740737
BNCI2014_001,7,20260724,1,1.0,0.7586206896551722,0.035879629629629574
BNCI2014_001,7,20260724,2,0.5,-3.0086206896553005,0.00694444444444442
BNCI2014_001,7,20260724,2,1.0,1.627873563218414,0.043981481481481476
BNCI2014_001,7,20260724,4,0.5,-6.462643678161154,-0.003472222222222173
BNCI2014_001,7,20260724,4,1.0,0.8333333333333174,0.037037037037037014
BNCI2014_001,7,20260725,1,0.5,-1.525000000000017,0.0023148148148147327
