pair_id,seed,target,level,regime,selection_leakage_prefers,audit_leakage_prefers,source_audit_endpoint_prefers,target_endpoint_prefers,selection_to_audit_inversion,audit_to_target_inversion,local_leakage_target_conflict
2|3|1|S2_rare_cells|nearest_continuous_better|5|4,2,3,1,S2_rare_cells,selected,selected,better,better,0,1,1
2|4|0|S2_rare_cells|nearest_continuous_better|23|21,2,4,0,S2_rare_cells,selected,better,flat,better,1,0,1
2|4|1|S2_rare_cells|nearest_continuous_better|14|12,2,4,1,S2_rare_cells,selected,selected,selected,better,0,1,1
2|5|0|S2_rare_cells|nearest_continuous_better|17|15,2,5,0,S2_rare_cells,selected,selected,better,better,0,1,1
2|6|0|S2_rare_cells|nearest_continuous_better|21|20,2,6,0,S2_rare_cells,selected,selected,selected,better,0,1,1
2|7|0|S2_rare_cells|nearest_continuous_better|20|18,2,7,0,S2_rare_cells,selected,selected,better,better,0,1,1
2|7|1|S2_rare_cells|nearest_continuous_better|19|18,2,7,1,S2_rare_cells,selected,better,better,better,1,0,1
2|8|0|S2_rare_cells|nearest_continuous_better|10|11,2,8,0,S2_rare_cells,selected,better,selected,better,1,0,1
2|9|1|S2_rare_cells|nearest_continuous_better|29|23,2,9,1,S2_rare_cells,selected,selected,better,better,0,1,1
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0,1,0,S3_nonestimable_cells,selected,better,selected,better,1,0,1
0|1|1|S3_nonestimable_cells|nearest_continuous_better|14|13,0,1,1,S3_nonestimable_cells,selected,better,selected,better,1,0,1
0|2|0|S3_nonestimable_cells|nearest_continuous_better|2|1,0,2,0,S3_nonestimable_cells,selected,selected,selected,better,0,1,1
0|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,0,2,1,S3_nonestimable_cells,selected,better,better,better,1,0,1
0|3|0|S3_nonestimable_cells|nearest_continuous_better|0|1,0,3,0,S3_nonestimable_cells,selected,selected,selected,better,0,1,1
0|3|1|S3_nonestimable_cells|nearest_continuous_better|4|10,0,3,1,S3_nonestimable_cells,selected,better,selected,better,1,0,1
0|4|1|S3_nonestimable_cells|nearest_continuous_better|2|1,0,4,1,S3_nonestimable_cells,selected,selected,better,better,0,1,1
0|5|0|S3_nonestimable_cells|nearest_continuous_better|19|18,0,5,0,S3_nonestimable_cells,selected,selected,better,better,0,1,1
0|6|1|S3_nonestimable_cells|nearest_continuous_better|20|19,0,6,1,S3_nonestimable_cells,selected,better,selected,better,1,0,1
0|7|1|S3_nonestimable_cells|nearest_continuous_better|5|0,0,7,1,S3_nonestimable_cells,selected,better,better,better,1,0,1
0|8|0|S3_nonestimable_cells|nearest_continuous_better|17|15,0,8,0,S3_nonestimable_cells,selected,selected,better,better,0,1,1
0|9|0|S3_nonestimable_cells|nearest_continuous_better|19|18,0,9,0,S3_nonestimable_cells,selected,selected,selected,better,0,1,1
0|9|1|S3_nonestimable_cells|nearest_continuous_better|12|13,0,9,1,S3_nonestimable_cells,selected,better,better,better,1,0,1
1|1|0|S3_nonestimable_cells|nearest_continuous_better|6|5,1,1,0,S3_nonestimable_cells,selected,selected,selected,better,0,1,1
1|1|1|S3_nonestimable_cells|nearest_continuous_better|16|15,1,1,1,S3_nonestimable_cells,selected,better,selected,better,1,0,1
1|2|0|S3_nonestimable_cells|nearest_continuous_better|18|17,1,2,0,S3_nonestimable_cells,selected,selected,better,better,0,1,1
1|2|1|S3_nonestimable_cells|nearest_continuous_better|2|1,1,2,1,S3_nonestimable_cells,selected,selected,better,better,0,1,1
1|3|0|S3_nonestimable_cells|nearest_continuous_better|8|11,1,3,0,S3_nonestimable_cells,selected,better,better,better,1,0,1
1|3|1|S3_nonestimable_cells|nearest_continuous_better|11|3,1,3,1,S3_nonestimable_cells,selected,better,better,better,1,0,1
1|5|1|S3_nonestimable_cells|nearest_continuous_better|17|16,1,5,1,S3_nonestimable_cells,selected,selected,better,better,0,1,1
1|6|0|S3_nonestimable_cells|nearest_continuous_better|18|17,1,6,0,S3_nonestimable_cells,selected,selected,better,better,0,1,1
1|6|1|S3_nonestimable_cells|nearest_continuous_better|6|5,1,6,1,S3_nonestimable_cells,selected,selected,better,better,0,1,1
1|7|1|S3_nonestimable_cells|nearest_continuous_better|15|14,1,7,1,S3_nonestimable_cells,selected,better,selected,better,1,0,1
1|8|0|S3_nonestimable_cells|nearest_continuous_better|15|14,1,8,0,S3_nonestimable_cells,selected,better,better,better,1,0,1
1|8|1|S3_nonestimable_cells|nearest_continuous_better|21|20,1,8,1,S3_nonestimable_cells,selected,selected,better,better,0,1,1
1|9|1|S3_nonestimable_cells|nearest_continuous_better|14|16,1,9,1,S3_nonestimable_cells,selected,selected,better,better,0,1,1
2|1|1|S3_nonestimable_cells|nearest_continuous_better|1|0,2,1,1,S3_nonestimable_cells,selected,better,selected,better,1,0,1
2|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,2,2,1,S3_nonestimable_cells,selected,better,selected,better,1,0,1
2|3|0|S3_nonestimable_cells|nearest_continuous_better|15|16,2,3,0,S3_nonestimable_cells,selected,selected,selected,better,0,1,1
2|3|1|S3_nonestimable_cells|nearest_continuous_better|5|4,2,3,1,S3_nonestimable_cells,selected,selected,better,better,0,1,1
2|4|0|S3_nonestimable_cells|nearest_continuous_better|23|21,2,4,0,S3_nonestimable_cells,selected,better,flat,better,1,0,1
2|4|1|S3_nonestimable_cells|nearest_continuous_better|14|12,2,4,1,S3_nonestimable_cells,selected,selected,selected,better,0,1,1
2|5|0|S3_nonestimable_cells|nearest_continuous_better|17|15,2,5,0,S3_nonestimable_cells,selected,selected,better,better,0,1,1
2|6|0|S3_nonestimable_cells|nearest_continuous_better|21|20,2,6,0,S3_nonestimable_cells,selected,selected,selected,better,0,1,1
2|7|0|S3_nonestimable_cells|nearest_continuous_better|20|18,2,7,0,S3_nonestimable_cells,selected,selected,better,better,0,1,1
2|7|1|S3_nonestimable_cells|nearest_continuous_better|19|18,2,7,1,S3_nonestimable_cells,selected,better,better,better,1,0,1
2|8|0|S3_nonestimable_cells|nearest_continuous_better|10|11,2,8,0,S3_nonestimable_cells,selected,better,selected,better,1,0,1
2|9|1|S3_nonestimable_cells|nearest_continuous_better|29|23,2,9,1,S3_nonestimable_cells,selected,selected,better,better,0,1,1
