path,size_bytes,sha256,git_blob
oaci/reports/C85TR2_PROTOCOL_TIMING_AUDIT.md,3637,638dcfb58d761208b6faccd3c00b320850016f810b5ec00764e9a4ef02c91ff3,ea9e42e74a29493a274bbbebf351f187e56f230d
oaci/reports/C85T_EXECUTION_LOCK.json,25525,4a289a46040b10855c6f23def53c328bdce0a8b1c71b7e90523887b6c1db7991,ba6d8e04d34a06d42bae60a2b4fd5143b386f4f6
oaci/reports/C85T_EXECUTION_LOCK.sha256,91,372372aceda19d8c3fccf3f89e619c293b82fb62e4da76831692467edcc67564,12a241387f1525442143ab3c0529ab81153bda75
oaci/reports/C85T_EXECUTION_LOCK_V2.json,31920,0f6907f9b997634b48062e97e789d50ae189dcc3c01f03cb5cee8b105c379719,d5d5491388857d8ccc3447a6b904f53c96dbbff3
oaci/reports/C85T_EXECUTION_LOCK_V2.sha256,94,9093de663fa0093beeea59912c81c00e901410dd072f1db97e6d1a538a7d4cdc,40bf22493acb6e29c3a02b276dcb3d46419699d8
oaci/reports/C85T_PROOF_AND_SYNTHETIC_EXECUTION_OPERATIONALIZATION_PROTOCOL.json,16218,6543d6ebbfccb8158f8f48a4fe6409c6243a708bbb0358d350932dd249e6b7c2,0c17a838b08f40820574c133d1a93134b3aa81af
oaci/reports/C85T_PROOF_AND_SYNTHETIC_EXECUTION_OPERATIONALIZATION_PROTOCOL.sha256,134,6b51765f0fc4e798e63b967e3b97cc7df7865da8edfea6be98bf8f8ba8725d1f,65260eb7e5565840a2d3bcafb92b77f3c1f0fd61
oaci/reports/C85T_PROTOCOL_TIMING_AUDIT.md,2032,8efc0821272cbcf8205d46b7eac4fd8f60bfc9b22660de027991815a5cc988ca,b8ba39bb6a5ea576ecad8ac598cf9c22a078b722
oaci/reports/C85_PROTOCOL_TIMING_AUDIT.md,1334,5618b157ad8feb400ef4f7472755ada278ce6d9a034704ac548afece0fb22399,39781286dfed7ce77aee2663ee99baf1eb9fea3b
oaci/reports/C85_TPAMI_DECISION_THEORY_PROTOCOL.json,9187,af4c2cb35a6b6555d6c9ded3105eb7ad4f061ba237d3e8cc3ed6f5a18aede006,403f437fc5ba493c177e559982ba671aa2c0898b
oaci/reports/C85_TPAMI_DECISION_THEORY_PROTOCOL.sha256,106,a8ff70c7d25ac233a6ae590feedd58c52468519892561ffe13d33c9d2df2d6ac,8250970a900e65a19a943bf642366d9c9b9b418c
oaci/reports/c85p_tables/active_testing_method_registry.csv,685,a0509707cdb52b3557a3ef78314151c9c1d4b8522e035b2c46fcbfa962aa33d5,59a7bff14031c0d05873ab45da0352c8d805b2ed
oaci/reports/c85p_tables/assumption_lattice.csv,783,09430e5d3a36d58a66e63c7a54a651b3b3e00488bc4d0231aa6607e1799e345f,1aa116166e0836df519a7a07c50f35b489b49827
oaci/reports/c85p_tables/costly_label_experiment_contract.csv,307,5a55bb9f49709f993d59b1540fd228bc1e2dfc4ea858073e7f827e0565da0d19,f66d24433fd5cf138c5e417116319b41c3420a1b
oaci/reports/c85p_tables/counterexample_exhaustive_check.csv,230,d0ab2862a77132449123cfb6e43e6b2685bea134a850f36ac05f0b14397439eb,6e5ea4227adb21e4c0d19ec7cb2ca87d46da1a7d
oaci/reports/c85p_tables/counterexample_registry.csv,441,9309e1fae48a63531239d4eefa4c209c467d04fa8b31b675db3f57847d6de1fd,aa8ecbd09e1ba91ce5d0fc109a1f9597d73319b3
oaci/reports/c85p_tables/effective_multiplicity_registry.csv,295,abfac30cddcff1c4e90850781ab422ae1025e7d5d38e04d62b8a9007ec96a501,a8f49425a5fe9dec8d4d33ea381478cd51f1a4fb
oaci/reports/c85p_tables/empirical_motivation_registry.csv,735,ab8a72a460a3096688a3266a918665eb14dc134c0229c73d3ee2e74436303c9a,698fedf7a548646c765755b7425f804bd87f2398
oaci/reports/c85p_tables/failure_reason_ledger.csv,168,f4c5f42c7a07a341a1d34a958dd42032a0aa6ed442e0527d57403a9674978f5c,fbea939133f1743c0cc5c214b9be7fb6b08bb07f
oaci/reports/c85p_tables/future_active_protocol_requirements.csv,624,2fa330aff7a3a0d243fe2a11e48a0aa81ced7ffb4119a99aa628015329f2c5a2,0d8bd2e3b5816ac9ed5509ea710bfe45911a0e6c
oaci/reports/c85p_tables/information_experiment_registry.csv,490,0b762f812c434c73897afb6bf4cacb1bff7853541ea948b51f4b3ea436a6979a,1da1f1f0f7033c114a911a8392ee3cc18fbaed8b
oaci/reports/c85p_tables/literature_source_registry.csv,3636,598f83fd6d3700d810c98a5c4ef89a1b15d3fe0969525cbcbc40a6910be56ed5,8d985abbcd868461fa3671cb4b97dc78e5d19f64
oaci/reports/c85p_tables/lower_bound_theorem_registry.csv,397,7e87611e79fa4cbfc497d4797472317f51e8897e93d0e86c1e92c097819db801,e00ec5d628de2d839dd9998bf17619e44602c306
oaci/reports/c85p_tables/minimax_regret_problem_registry.csv,389,22a1c422ca8892c392870a2d5b9ec861611c03705c14deda917574d8e8c47a70,d8544724941129f1bfc9dae4fc1b1bc44a48376e
oaci/reports/c85p_tables/near_optimal_geometry_contract.csv,347,dd1f9a6d779cd520a57f577eee5c5cae1609a48b3b8af7bf1fc445ff6ffdea15,922add752f014e074686e16688a2c00e5234ca0b
oaci/reports/c85p_tables/near_tie_bound_contract.csv,306,a2d068ec34ea53254ee62150df13aae2322eca745f5fca380b9167f2bcfffe4a,5ac54fd42fccec7f1f31174568a9f1bdcde89020
oaci/reports/c85p_tables/outcome_informed_design_guard.csv,705,f1217e5225c7c9bf0c844acaffcb4597e960f31fa977aca49dfdfb1a817f625d,ae2f5e29d31f0dc944bbb328023fd7e1e45171e4
oaci/reports/c85p_tables/partial_identification_contract.csv,581,7248d64adead66fd7b9da5f672d343e04bd51e4b75b3032e682765ab908866a3,2b002ede2709ea3e7106224eec9b50fedab67cd5
oaci/reports/c85p_tables/policy_class_registry.csv,591,4cb741447b67f2002cb90b78804e38782146ea75f4c61fdf0415b85efe2a8e62,7e6c8d8ac0be894d75121c84af73f7a50217de57
oaci/reports/c85p_tables/policy_collapse_theorem_contract.csv,364,78fac05f6ed1a25d5efd80c83d6e3933667760038f2759aca73fb10d5213cba3,1c7e5bf8cdd8573da7ed71516cdf8531d701eee8
oaci/reports/c85p_tables/proof_audit.csv,509,4499c9d37c3720b871865cf8e31e66fd9172f2d9c2f1d3444136a96a2546ede6,fa07f7975f8c1fa93eb8383fb81189acaa63eb7a
oaci/reports/c85p_tables/proof_obligation_registry.csv,950,b24907687eb185adf0dbfdacd19a56594f4e9023c7c6bcb1807c7778862c52b3,74ede139e5d1cddd1468c02743587b2232d696c1
oaci/reports/c85p_tables/realized_policy_use_registry.csv,500,cc917cbb93f0b0a2ea9a380a08035bb688d03481ae7955f2fc0b3a3879d34853,82602d777fea45509d54c3b0c4676eb58ddb07bc
oaci/reports/c85p_tables/risk_register.csv,1481,74ce8b3a8d443acf5e4f89a5f1c0a5ace11ad47cd76812bab561cea4b418d5e4,1f22ac611cdb9d67cba55190ae7709fafb0496c8
oaci/reports/c85p_tables/robust_risk_functional_registry.csv,429,8de929b7cc53999adea654a923a50a61f868acf3be32821fe40844abecf3a40b,7578504505a32faa61c82321304d4096f2717601
oaci/reports/c85p_tables/robust_selector_objective_registry.csv,299,b891ee4da94c28ed169605da10756a059bf2b57023906a2e141ab4f75efd42e9,7b8cfc7e9390eac7857d88bab96c283905110eee
oaci/reports/c85p_tables/state_action_loss_contract.csv,717,f858e2c8ef7e837ce659ef9be0fa30f356c664f188e3c835eda8d15aab636bb1,0646cba6deae41fb7c030e1dff9019ca6f071d80
oaci/reports/c85p_tables/synthetic_generator_contract.json,6862,c87fec6a6572291fad8849f6c08bea2cb3f49467e243ded1d44c1f38e3d0b297,2cce5013a50a393e6ff9ca8adbfcfc3b792851ce
oaci/reports/c85p_tables/synthetic_scenario_registry.csv,2181,ad983a6d6411bba8a8ea576e730649cce7d0216a087ddd79089c8df93853ace3,e642a19bec9caada9e543e1e0ea1747322485d79
oaci/reports/c85p_tables/synthetic_validation_matrix.csv,849,d1f1e3c6deb10b24ccc72ff88b83bfffb9f344c076f751cccfa579bf9d609d89,f52983dd9e058da8492a67a7fe8a5c0c8f827e00
oaci/reports/c85p_tables/tail_risk_counterexample_registry.csv,276,1ff2e2cee92ab918aadc1a1b0bddb0439a175428024010a53b43288b7eb4ff99,a41dcd89eb798df7db8098bebaeb7db8fd734e58
oaci/reports/c85p_tables/terminology_registry.csv,3110,7ad5d5d8b3bb58338299dc8f513bb66a4e728c1c4d4a603933a101bbf609e5ad,6c6f07bb793f1fd88a53853ab352ff562363ca14
oaci/reports/c85p_tables/theorem_registry.csv,2256,16977378b047fa9abea379682d00a139af7d5de311e900bdd16f96843f7f23ed,d11b8ebccc0e5ee748d3edb05ac69e2c85580365
oaci/reports/c85p_tables/theorem_status_registry.csv,385,b5aba124c232b5dc601f7a59ffd7d41bd2a0f22c899b71a8271eda9218ca8756,5ed245ed3d75167d0dd675ea7961eac716120f4f
oaci/reports/c85r_tables/S10_historical_exact_risk_audit.csv,709,65a215a86f349ec621b9453115d5879a57256cae117b403b31467855ee8300fd,de71a21b2073e7f8fdf303cac2744b6176aff5b1
oaci/reports/c85r_tables/S6_S7_noise_coupling_contract.csv,410,f26a61ee93daa38b2b063174c630a9747cd56d6bf7507ddfe0a47cb6705b83cb,e327fa9324b1a43276f32af8187ccf0c77d42c17
oaci/reports/c85r_tables/S6_S7_output_contract.csv,1125,5a7c4f416b7f16a133fb627dad685f0a55ad7358492423470b1a7e2f735c59e2,94d712987fe0ec9fea0cf1d912686492023fb42b
oaci/reports/c85r_tables/S9_allocation_contract.csv,313,28d383b4188b00de296d3e117e4657d6dcd214077c10897cc6250ea80d5db8d3,55d3cfa89ed61d983422e2149d2fff188959ba8b
oaci/reports/c85r_tables/S9_analytic_variance_contract.csv,383,2b5dc8ba176922cd69619e531e20d3aefd58c5f86d3dd5192a4fe7ea72cf3b30,46e1e849f83e7b4ec325671a9f61a526f7b88938
oaci/reports/c85r_tables/S9_loss_vector_law.csv,775,be85c6bf9ba409111455124ceb241e14afb0c2772e42d84a427793a27489f879,1db4de3631c06b7b899f882ef493e2fac15f12fc
oaci/reports/c85r_tables/T7_bound_supersession.csv,338,9077a6eff26f484978e8dab6c51fb9bdae65530c6fc4b062ee26ac38e23569a4,c42de1dc8d986c184af10e9535321583f44aa8cb
oaci/reports/c85r_tables/artifact_identity_replay.csv,636,6762566a7cc1290fc62388adcf7a6b7e80e9cab9b1fe30a4c947e1dfe3f2c27d,c753c880e9095468ca8af2666fb5d665b4ce2e0e
oaci/reports/c85r_tables/deterministic_seed_replay.csv,1431,850c39a2a49aad609141ac232d02c8f1a3ee6da9d11b81c98f874390ff0fec4b,c706baf500b901e6c24285311545dedd8ccee7ed
oaci/reports/c85r_tables/failure_reason_ledger.csv,165,66262295378d03b5ce9de645e07efb114fbffa2bb600e08f4040ef3890076612,98c39d919ad0956a55d087246481d1dcf860ae87
oaci/reports/c85r_tables/historical_contract_supersession.csv,794,262e710cfdac451328b410f4a923fea88589e563f699bd15cc0f2a1fa2133828,60f935cbde13562e72223a5f1512079c974c72b0
oaci/reports/c85r_tables/proof_obligation_precision_addendum.csv,884,10b64d6f25f4e18ccfeb48299190a215543f8890ac1c495b0c3540f7394c54f8,e8f1f73c2dc92c27d99505dae0dce9372fffc5bf
oaci/reports/c85r_tables/risk_register.csv,1129,262324edd7d755dae7d0def125fe16cec971f61e28608f8a08f9fe72bd92a56d,b09cddb6be3a50fd524ebb5cfbe927ecf4f3c478
oaci/reports/c85r_tables/semantic_satisfiability_validation.csv,1584,3f0beacad448b93781bad324e54a108ca4121fa1250189ef2b535ae1739fe804,bf765258120d135b3847bd8d4ab1dbc5482ba3d2
oaci/reports/c85r_tables/synthetic_generator_contract_v2.json,11211,e055c2a785374a3067ce90746a5941b39847b88a4f33e4ff8da5ca8adfde355a,86b9f1399f9f55f2fde9bb2f397509591ff6384b
oaci/reports/c85r_tables/synthetic_generator_contract_v2.sha256,103,a67f1efed0870b07d204afab814df255ffd9546ecba52c847e9c91c9c4987cb9,8f6749696f972e89243f0ee9c16c9c625fb54ae0
oaci/reports/c85r_tables/theorem_status_replay.csv,238,7e3924bb86b663b4d695cee9a56aa7d0228054c223d0ecd65ad0bf9ad5c38194,da0f5aa3643a4eb861db0c08b268650d5a936814
oaci/reports/c85tl_tables/S6_S7_execution_output_schema.csv,1093,c05e9eacaa38454b9f66c69044c71352e6289175c62eac46811c2d586682baf9,8e8d43e2e90b494e63e33727db7c0670443172a4
oaci/reports/c85tl_tables/S8_exact_LP_output_schema.csv,635,cabbc0f4f1075e9cf07964f961042f289ed4bcb21ec0d098981cd443a7fdad1c,367703cc9b97ed8cf63ab5ef8ff0c20a22f6d680
oaci/reports/c85tl_tables/S9_estimator_selection_topk_contract.csv,886,bc4b44dfb1375ba4df9434d12a7f6f4ebc8d1a92f14c55cf5d193f4eb9bb1953,369d5c7c6e40b7a0f1f6f0894af7907e6c080483
oaci/reports/c85tl_tables/S9_simulation_output_schema.csv,1036,c7c038f817eddd4fb1d2cc2041941b2d7dc0db8ac4619f61bf2deb279732edaf,4eedc4b15bee0ab80411777e30ea9ede922eec22
oaci/reports/c85tl_tables/T6_candidate_alpha_region.csv,168,d9958f056259037d32b4831d9dd2a7b0d8b5b2fede9977569ccb63a1e2460428,09f89233d593f3266a2664d90bc0dba23d458924
oaci/reports/c85tl_tables/deterministic_seed_and_raw_draw_replay.csv,882,232a2009c460dd605e7c38ebb91be4d4c9e4d9511cf0db5ddd411f4c8974e1b3,88a6f30ba01f09e6b39d04737a4dd7447557609b
oaci/reports/c85tl_tables/failure_reason_ledger.csv,937,17f5bdd0f16b38ca076612e464868e29a9845399b1133f96a7922489f5b26034,e2acf4a628b53a27797bfc2fa16b233fffb9ba82
oaci/reports/c85tl_tables/proof_artifact_schema.csv,443,bb4b1831ecba61de0b948484856ffe93bc22bf3f8f9dc28b366710b98b9a741f,61ad7076838a45d79783c679c87e276edd391376
oaci/reports/c85tl_tables/proof_red_team_contract.csv,564,a12dc56de9daa78bf1e15dfa0ffbb06f61497bc6806c94b54354d9056a3d2379,bb2f09e3ce1b84d5c5fd1677b55a09df30fbd64a
oaci/reports/c85tl_tables/result_table_registry.csv,1090,a5f5e47cfba96e118ce1c272eaf17ccc72850606eedbbccef5de2700b149ef75,e3f5d2bf542a4df472e4e7376782cb6765f7c708
oaci/reports/c85tl_tables/risk_register.csv,1351,86253bded337d757fbed0ac36e55868fcfda77e5a2b41e0544b3e9083e2bfc9c,41beb472701c7c015eb683be6bf1a220287c7522
oaci/reports/c85tl_tables/rng_and_draw_order_contract.csv,1050,c5e067dedcb40cc31c20f92ce4a37877a480b442a1e54c2b70bdbb6de6608aa5,bb14f2a78f2de3dfe0402e07ca4d8411ea51492d
oaci/reports/c85tl_tables/scenario_execution_mode_registry.csv,688,f47dbf4ca85b3ff5a703b9e8f3a6e2567ac4b68debd21f86dc18fc033b8923eb,b8d3486fe0fa5cd33c9d981bc9536912da8e0e97
oaci/reports/c85tl_tables/theorem_transition_contract.csv,506,0e573a671dd22899ae5b65cbbfe20cdbda3d337c29af8dd00c9f39f1390fb5ba,c942b416dac24379e6397dc3cf351a19bec4a6bf
oaci/reports/c85tr1_tables/C85T_C85V_stage_separation.csv,144,12f9651f28d69d75b569caf18fea8e0e1e59b5c05a6cf14c7a5ccb1cca6a5107,889b467959fa50acbeee00de254b84344d13ff47
oaci/reports/c85tr1_tables/S9_rng_dtype_reconciliation.csv,225,988d7a14148449a5719d409ece534df785712ff506ea406dd726efa46423ab76,909798cc17208b82a10c4ce0e6a7b6b140618c58
oaci/reports/c85tr1_tables/aggregate_from_saved_array_replay.csv,384,414fc393d4a517d9062cf43613369e9dc7eb015269a4d1feb34a38b5489373f6,29cbaf35d099be060451d09b04ca8285e81c56b7
oaci/reports/c85tr1_tables/authorization_failure_truth_table.csv,278,068acac5ee86356c61abdd999b4f4369ee26c1481d3fafaad6dad15ed4538284,d971a3f5dff8f081dd589f4fbf44e6d5997bc18f
oaci/reports/c85tr1_tables/authorization_single_use_contract.csv,344,f0f8435bb6280003ccc899652aecc98f00b37d1003e17356d24efe1f50df4908,c93632cccd1ede10a7c50708517d44b84c364a24
oaci/reports/c85tr1_tables/failure_reason_ledger.csv,370,d3a36349c4ed795b968238c098b6163e09ab845ce22dd1f6f0efef1d17a05900,3aa6953cbeff34f17d6e273a0a55321bdb1024a3
oaci/reports/c85tr1_tables/historical_lock_supersession.csv,321,6f74f460c89e4852c2e95d486f2eb66cde894e95fd3f91c3f680b43d115ea561,0768a70639d5b6f5990e87a5efb53387a778fdd0
oaci/reports/c85tr1_tables/lifecycle_event_schema_v2.csv,585,e9e85b1c776689906a3e7fb9cb3e4e20123d18bfb000b9ff3d581772cf5dfdba,20c726537f8f2114090e70e13761479f7551d6e9
oaci/reports/c85tr1_tables/monte_carlo_interval_contract_v2.csv,243,1a51e045ee66394b0cd083c29af4a776dd7b2fc216b93d3f07d42b18e285292a,21af8685d059228ee41a728525bab0200aeee255
oaci/reports/c85tr1_tables/proof_candidate_disposition_schema.csv,258,7ebae066ef7f3406140f55a87d586dcbb1ec760be667eaf9cc2e9554ae82173a,4cbe68dc925fb3dc3277d83192168873cda90068
oaci/reports/c85tr1_tables/replicate_artifact_schema_v2.csv,1024,48275f0ee0c899aba8282cf2a93b1cf8f5e277f28820af3ddbe43294d3f36548,22a350db1d40f1fa85233addb198b12a29803332
oaci/reports/c85tr1_tables/result_manifest_v2_contract.csv,207,82b511316db9c4a343c3b15e4da0f807267b73b6ab644e5c8d0918235bb0292d,41e057a1cb954e1e34aae0598beb026e912322c4
oaci/reports/c85tr1_tables/risk_register.csv,436,4548a9a156b1b328ccb0a3a7b413388d516d0b0d88abb34647c3da6e625abb58,42993ae13cc688b36da918b75aaf179fb47e985d
oaci/reports/c85tr1_tables/runtime_capability_contract.csv,292,8e4497357ad7e2ab257180d4ad9001ff1e44478efefb8c434513779512d226ea,b42d37796970835162f9a110f6b50231780c81a7
oaci/reports/c85tr1_tables/shadow_rademacher_int64_replay.csv,1651,dacec2a015cb3efb0dc4e6af412b64916b8038e68b9c54b932a3c77074384c43,9c39f87be66b7070724ce33c6a55bb0c63f91c96
oaci/reports/c85tr2_tables/atomic_bundle_schema_v3.csv,195,3536d281fd9d61a1069c604ac6d2355eee78d51a419c46246dfd17deb49a52f9,5ed059f34dfe063c49288f00c3f419c79b847ec9
oaci/reports/c85tr2_tables/atomic_transaction_state_machine.csv,474,cfcbf3bcaea32b3def3b87a153e6060c3a1f66acbf8df9d752f57e66a8b313bd,cfc2aa280435474f62a4b2a07e25a06b61c7c7b8
oaci/reports/c85tr2_tables/failure_exception_precedence.csv,258,fbeae00348b93d40fabae3003e8ef5df471c5fbccc7f920d157ef5719f2b3c3f,95f257e932cd0314265e4714a3685813931e1179
oaci/reports/c85tr2_tables/failure_reason_ledger.csv,365,f7b7b77d3b85c6186aea5579b765d4c85045b55e25215ccdf3702c7658fa544d,a3019b01a54aa972fa78afdbf1b3d45f76de5f54
oaci/reports/c85tr2_tables/historical_v2_lock_supersession.csv,323,d189926c70918b6d7214c4dbcb02ab08d64d7c83a6aaf729a1e923ce941ccae0,0741f4c112d2ef0b2a58a35ebc7041bd6b7d7b4a
oaci/reports/c85tr2_tables/post_rename_recovery_truth_table.csv,272,23fcf1fdcf816c6b02be154e633a0edaa83e17306b3a83267e56f71803f8885f,036e0804575a0b34159a093a5972aa94bbfa0b3a
oaci/reports/c85tr2_tables/result_semantic_replay_v3.csv,880,401e708f1f87dd1de8ecb98a7e70afbd8a7b3758a6443fc9c09eb6c125e6a5ef,45846c43ba411d83053b36d9c901690abd08644d
oaci/reports/c85tr2_tables/risk_register.csv,681,b970450064852bc79d18c8cd77ec14d2d62ff854d8d2cf3212b014e8e86751bc,4b3dadc86ef5c5609f4654eaad159707612903cb
oaci/reports/c85tr2_tables/unauthorized_internal_api_adversarial_tests.csv,411,e667ddb6cc0f5048fc685254a25d90176c0612fcb9eecb6828a1b03da6fec402,4baf8bd3f47cbe99db6012bfab29b217df4beab0
oaci/reports/c85tr2_tables/validated_execution_context_contract.csv,458,4299311c477bad6ea040f8d4ab3958f5d7bb2d322df65820a2c0897829745dff,3999b045423f39a89e99ee0d41f1b959b939c4ed
oaci/slurm_c85tl_regression.sh,1964,fac0012bbab5f4d4c52fe137e3f438f2d0575a9e365b9c5aa0b0d75181a74ee6,335a4c8afa8476a52f9ffff09fbfcbdfe40e2e3e
oaci/slurm_c85tr1_regression.sh,1974,1255690ca75dec1410ec3aadc2213e38cd5ff237c854e5bd7497bf5e4f0c2905,a39fef8f61ef70f12cc56cf7de74e892f86d5b93
oaci/slurm_c85tr2_regression.sh,2207,101ec85d1d83707612b4231b4ea344afcfc14d548526c49a77d9b81abef04cc6,7441b0779c7fea4369b6e2592470f10de3bc357f
oaci/tests/c85tr2_test_support.py,16126,da899d743a7f9c92a7de20364a9b39be2264eebde49460519c77ee556327e0cf,4b3a03af48fc9e78cf504f997baabc213da9ea9a
oaci/tests/test_c85_decision_theory_protocol.py,10274,66058d17d75986bf411b02b0f416704be5c769baee738e01e9e8f854d80fca6d,8afeee2eb1406663d2f2eac182d1fff8707288d1
oaci/tests/test_c85_synthetic_contract.py,6355,3b8a85a41de06653431aab04edb429cf55435de14afaeb1174e31d9912f9abe0,56a3d2b8c54fd7435693d3a6bd3a8e3a123ee3c0
oaci/tests/test_c85r_protocol_lock.py,6155,7f22f88c70fec027546f7a3c59d69bac63b21112d0bb415e80de43a1a7579be7,ff5b6b4335a5b2ebf20293842d634be3bc015114
oaci/tests/test_c85r_synthetic_semantic_repair.py,7973,221b404f32ebd5d48642c5657e953dab3888650afa7139d24c4eea4c57717a2e,0cedcb2b637b108a73b921883b5bb344d29b96ef
oaci/tests/test_c85t_shadow_execution.py,9030,3a82acf7feca097a2ebb8e7e6a110ef4bce89276e5524d124c01523d4de2d6f1,bb00f85f1460c5b92e8464b07e96325703d2d49c
oaci/tests/test_c85tl_execution_lock.py,8075,427190dcb9e0b9a4de911cd6a8692b9f08dd034703007332285e3464d918e475,a1c662cf2f1652a2af1e56a2fded94e5bc6a0eea
oaci/tests/test_c85tr1_execution_guard.py,7252,551997e524d86342379bd8a9598f56b6061460ffb8d499db9dd0199281e5d185,cdc87cce0f3da8a26f40d736a9234254b51fc4dd
oaci/tests/test_c85tr1_lock.py,6195,5f2b4e0c56c62f6bf675bcf3080f80c799e72d3f6abe69990a12623f1eb24192,b4ae75c669dc1bce6f4e5319f30cfd105a912318
oaci/tests/test_c85tr1_replicate_persistence.py,9888,1fd542d9d22adde1ac797beb06ba04cfcdda6390fbb61c14f33f792cdd1760b1,a204ea6a853f043748274a61efaabee71ff60cee
oaci/tests/test_c85tr2_atomic_transaction.py,7387,5f7337c83c86372e751277fe1c1351134e8a10888f626c045bf316636a7275fa,f88ed41e66e45c894712f6e8a1310c331e765182
