dataset,target_subject,source_seed,method,n_eval,class_counts_eval,acc,bacc,prediction_hash,logits_hash,status,failure_reason,protocol,official_repo,official_sha,runner_commit,source_subjects,source_n,target_session,adapt_n,eval_n,source_idx_sha256,adapt_idx_sha256,eval_idx_sha256,parameter_t,source_model_sha256,train_seconds,adapt_seconds,eval_seconds,macro_f1
BNCI2014_001,3,0,spdim_geodesic,72,"[36,36]",0.875,0.875,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,a6cd38552474fc17de5dfa1c404dee43f25e476600badfd920757b505548b364,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 4 5 6 7 8 9,2304,0,72,72,e3b6f35e06b543e17c94e9713cd4b0d45afb4cde11e1321f8456e8437bf11a8d,25603e169e34bbfe166b47142ed08a1db973413f0598f18bc424df053c885472,7ce12a1e4d5f1a656b9ddc531b4c76f41aa647911ccfefe9fafc534ceb4c8e1a,0.9875267474599565,71867da1f6cabd9ea15c207808b9535c7cf81d4c69884679bed734b99779c53e,82.54628705978394,0.9405996799468994,0.023563146591186523,0.873807205452775
BNCI2014_001,3,0,spdim_bias,72,"[36,36]",0.875,0.875,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,f9054cdf1d591d2dc531c8b63507bd4f3eebe28f9ab8c823e248798122b96924,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 4 5 6 7 8 9,2304,0,72,72,e3b6f35e06b543e17c94e9713cd4b0d45afb4cde11e1321f8456e8437bf11a8d,25603e169e34bbfe166b47142ed08a1db973413f0598f18bc424df053c885472,7ce12a1e4d5f1a656b9ddc531b4c76f41aa647911ccfefe9fafc534ceb4c8e1a,1.0,71867da1f6cabd9ea15c207808b9535c7cf81d4c69884679bed734b99779c53e,82.54628705978394,1.0155057907104492,0.019327163696289062,0.873807205452775
BNCI2014_001,4,0,source_only_tsmnet,72,"[36,36]",0.5,0.5,b34275f9b47303137d4f0937b481a60a93eb6509a74a5b0c4cb0c89671ff30a4,ae4ed9c9960c87a8d0d61f9868fd4d05f3a942c7ce616470afbb1c51772bfaad,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0,64a883793e43931b94e7a44f3caa0a1b161e0c3ab61c57924c909052d4215fe9,82.36302447319031,0.0,0.015025854110717773,0.3333333333333333
BNCI2014_001,4,0,rct,72,"[36,36]",0.7361111111111112,0.7361111111111112,8fe59572551ecada16837568744a1d800079f2dfec45573472e3b9ad7f8aa3fe,e2f3d1b0b47434577c1fd63843a89965530224ca1056f0bbb41b2993591aac46,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0,64a883793e43931b94e7a44f3caa0a1b161e0c3ab61c57924c909052d4215fe9,82.36302447319031,0.0537412166595459,0.019638538360595703,0.7360601967972217
BNCI2014_001,4,0,spdim_geodesic,72,"[36,36]",0.7222222222222222,0.7222222222222222,1731f8dcdbdcf775a0be60707ebb9da444c948a8869ea69e5a30b8f0645c6545,721d45e8957e3f2c259a0e03646cb7a22aa33a6104b6689cccab65a789e954d3,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0578613213465151,64a883793e43931b94e7a44f3caa0a1b161e0c3ab61c57924c909052d4215fe9,82.36302447319031,0.9531490802764893,0.019352197647094727,0.722007722007722
BNCI2014_001,4,0,spdim_bias,72,"[36,36]",0.7222222222222222,0.7222222222222222,1731f8dcdbdcf775a0be60707ebb9da444c948a8869ea69e5a30b8f0645c6545,1e89066319695572a8d6dacbfbca416098c63f82541226b7731283247311ce0f,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0,64a883793e43931b94e7a44f3caa0a1b161e0c3ab61c57924c909052d4215fe9,82.36302447319031,1.0182349681854248,0.021468400955200195,0.722007722007722
BNCI2014_001,5,0,source_only_tsmnet,72,"[36,36]",0.5,0.5,6bc25e9e3aae737cef0ecb1f71f4d1143dc99fc72c62b0f8db9603fb87614c5b,c37cacd7685af2e7b2efa24bbeb60ffa736bd3854088f629cd78a2822e2d78e9,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0,508976962bc6f9cc38d53a7a201df749602869901d745a3b9bf90b82c3eb30c7,82.60825324058533,0.0,0.01959967613220215,0.3333333333333333
BNCI2014_001,5,0,rct,72,"[36,36]",0.5972222222222222,0.5972222222222222,de1d6942219ae2a7a54f921f24b61d9577a53923d89f6531ae3a02c6fa85dd63,6a80fe1c62f9ebd1b9daa883d4cfb0252597e366b5f7717420af8b35b2dfc8f3,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0,508976962bc6f9cc38d53a7a201df749602869901d745a3b9bf90b82c3eb30c7,82.60825324058533,0.06062722206115723,0.019539356231689453,0.5965217391304347
BNCI2014_001,5,0,spdim_geodesic,72,"[36,36]",0.5694444444444444,0.5694444444444444,023adcc0a4bbd9b27e04ea990957317e667bac6486e6cac99ca1dc267180ca42,458663f2936d1e847694056f05a6d4605e54a17df1a854b425df40e6ff506e16,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0447457309879649,508976962bc6f9cc38d53a7a201df749602869901d745a3b9bf90b82c3eb30c7,82.60825324058533,0.9592504501342773,0.019623994827270508,0.562610229276896
BNCI2014_001,5,0,spdim_bias,72,"[36,36]",0.5555555555555556,0.5555555555555556,09a47af7494c5fa67ad4d30eb5033fd7a99b8288e623a93700da735620aa68c3,0605fd1d6d14da45152f1f56f8303ad9a9ab82e69d66e63ab736355dbae9b94e,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0,508976962bc6f9cc38d53a7a201df749602869901d745a3b9bf90b82c3eb30c7,82.60825324058533,1.0322213172912598,0.019577741622924805,0.5428571428571429
BNCI2014_001,6,0,source_only_tsmnet,72,"[36,36]",0.5277777777777778,0.5277777777777778,1177d315005ffca794bb5c18422bd8ab6d5e91ceadff5188792c54b52592a81d,07571768fa418e85182b2b0eecd7dbf7f6c30e1c864b359abfae50a032147158,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0,8511595f5faac3a9619487c7c6ffd626015fa25a95fb38f4a6041e005d932d9a,82.463782787323,0.0,0.015111684799194336,0.39225422045680236
BNCI2014_001,6,0,rct,72,"[36,36]",0.75,0.75,51cbd0e144b4ee4458da4ea97e7d51236115ac7d5d6e1d4445591132f9103387,547feab863eee62ad3117780a1c6363cacbb9e4e12725b33cb962a7e0cae7624,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0,8511595f5faac3a9619487c7c6ffd626015fa25a95fb38f4a6041e005d932d9a,82.463782787323,0.053496599197387695,0.01946425437927246,0.746875
BNCI2014_001,6,0,spdim_geodesic,72,"[36,36]",0.75,0.75,51cbd0e144b4ee4458da4ea97e7d51236115ac7d5d6e1d4445591132f9103387,6b92852e19de788101e04d83a76e2a98256317b1aa9a1d9d3e3c917c347e3edc,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0063346497703323,8511595f5faac3a9619487c7c6ffd626015fa25a95fb38f4a6041e005d932d9a,82.463782787323,0.9488918781280518,0.01912212371826172,0.746875
BNCI2014_001,6,0,spdim_bias,72,"[36,36]",0.7361111111111112,0.7361111111111112,0c0cfee11184f6838d3a08872e1de15905f987a7b5d916fc75dd02e796df5023,131cdfb78f9eaaf4971a22bf7489dff8772ff7b3a3e7dc4723a1bfdd235e52d3,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0,8511595f5faac3a9619487c7c6ffd626015fa25a95fb38f4a6041e005d932d9a,82.463782787323,1.0079786777496338,0.01931023597717285,0.7335929892891919
BNCI2014_001,7,0,source_only_tsmnet,72,"[36,36]",0.6805555555555556,0.6805555555555556,cf788443a7347f69c997b47a911dbc702570028a1557506207730bc50bd51496,ffacc303f4af91d1c761de221e86862b1a882098a5d1395552eb8baaf62e860b,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,1.0,1bec67602783ad2b593819b89e383354a9b880c062d314d238ffab8edd09ef61,82.4372148513794,0.0,0.015296220779418945,0.6799999999999999
BNCI2014_001,7,0,rct,72,"[36,36]",0.6388888888888888,0.6388888888888888,1e2fe949d4b27455feda250bd1e7d7feed813b229fc3e76d70e9d023029e1a5d,6f19551ef6a558c32e7c6a63cb7d24fe2ba895a89b31f4237787eaf697ba9875,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,1.0,1bec67602783ad2b593819b89e383354a9b880c062d314d238ffab8edd09ef61,82.4372148513794,0.06109809875488281,0.01953887939453125,0.6377708978328174
BNCI2014_001,7,0,spdim_geodesic,72,"[36,36]",0.6388888888888888,0.6388888888888888,1e2fe949d4b27455feda250bd1e7d7feed813b229fc3e76d70e9d023029e1a5d,422ebac9de9545f656f2db310167f7e9f954b8e044654958c62514d145347095,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,0.9828393222295599,1bec67602783ad2b593819b89e383354a9b880c062d314d238ffab8edd09ef61,82.4372148513794,0.964015007019043,0.019565582275390625,0.6377708978328174
BNCI2014_001,7,0,spdim_bias,72,"[36,36]",0.6527777777777778,0.6527777777777777,ba84ddfcf7972ab8474402108625b49f346682353db342a9b6ba886c8eaf8bdc,ea58027622105eba1e8da74f482a0b1e4f1cb708698f8bbc1ff547daca86aae4,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,1.0,1bec67602783ad2b593819b89e383354a9b880c062d314d238ffab8edd09ef61,82.4372148513794,1.0235602855682373,0.019388198852539062,0.6527107852595022
BNCI2014_001,8,0,source_only_tsmnet,72,"[36,36]",0.7222222222222222,0.7222222222222222,243417aae74f8671d9083ced2f286c0a0a3fbb0b7409575514936a1a2ab9f268,75539a0f11c3088a0b94cde6a087949ba92c6d806f4436289b4417cb3c6be7b5,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a8b93682c152a428f9689f9941efaff486606336,1 2 3 4 5 6 7 9,2304,0,72,72,223a7827e9805817b3ad42bc254798c26b7be2f881101e7b29c1fef65a062473,909ca8c677adfda11664877e518fc5fbc144e20521e8a63140e3c676ac1cf692,1bc49f8b34898bc81687776cec62cac2b367c4298a4c9c9dda0449c6fd05a67d,1.0,89d5603a25dcbb6d0c2a758da1f63add8802e6cae26c8269dd401346ce6719aa,81.89388847351074,0.0,0.014950037002563477,0.7037037037037037
