dataset,target_subject,source_seed,method,n_eval,class_counts_eval,acc,bacc,prediction_hash,logits_hash,status,failure_reason,protocol,official_repo,official_sha,runner_commit,source_subjects,source_n,target_session,adapt_n,eval_n,source_idx_sha256,adapt_idx_sha256,eval_idx_sha256,parameter_t,source_model_sha256,train_seconds,adapt_seconds,eval_seconds,macro_f1
BNCI2014_001,3,0,spdim_geodesic,72,"[36,36]",0.875,0.875,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,1b8e61e944b0bb3760f25f0fa6f062afc194cd3b35bf0cfd6ed52ff7656ece85,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 4 5 6 7 8 9,2304,0,72,72,e3b6f35e06b543e17c94e9713cd4b0d45afb4cde11e1321f8456e8437bf11a8d,25603e169e34bbfe166b47142ed08a1db973413f0598f18bc424df053c885472,7ce12a1e4d5f1a656b9ddc531b4c76f41aa647911ccfefe9fafc534ceb4c8e1a,0.9875222059203411,2f2c2c324e97b822fef271d0ed0b511d6e5c2d855b6fb335985c4fa195ed6622,49.13967251777649,0.6694791316986084,0.012976884841918945,0.873807205452775
BNCI2014_001,3,0,spdim_bias,72,"[36,36]",0.875,0.875,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,31caa5ae35003eda14992c7923821448e2d19e97f0d73137394197a45e28c561,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 4 5 6 7 8 9,2304,0,72,72,e3b6f35e06b543e17c94e9713cd4b0d45afb4cde11e1321f8456e8437bf11a8d,25603e169e34bbfe166b47142ed08a1db973413f0598f18bc424df053c885472,7ce12a1e4d5f1a656b9ddc531b4c76f41aa647911ccfefe9fafc534ceb4c8e1a,1.0,2f2c2c324e97b822fef271d0ed0b511d6e5c2d855b6fb335985c4fa195ed6622,49.13967251777649,0.7068166732788086,0.012989521026611328,0.873807205452775
BNCI2014_001,4,0,source_only_tsmnet,72,"[36,36]",0.5,0.5,b34275f9b47303137d4f0937b481a60a93eb6509a74a5b0c4cb0c89671ff30a4,cd181757859734376b46621d60f11408220df82fac724396bfd68b5af2985654,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0,a0cd63edee2906ed272965a118adc098ce55aad0287530f975099b91a9cde308,49.21041989326477,0.0,0.009920120239257812,0.3333333333333333
BNCI2014_001,4,0,rct,72,"[36,36]",0.7361111111111112,0.7361111111111112,8fe59572551ecada16837568744a1d800079f2dfec45573472e3b9ad7f8aa3fe,3b4484e3a727bae467178abde5223be75dab4e71a049911871e17edde22bb2ae,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0,a0cd63edee2906ed272965a118adc098ce55aad0287530f975099b91a9cde308,49.21041989326477,0.03113389015197754,0.012862443923950195,0.7360601967972217
BNCI2014_001,4,0,spdim_geodesic,72,"[36,36]",0.7222222222222222,0.7222222222222222,1731f8dcdbdcf775a0be60707ebb9da444c948a8869ea69e5a30b8f0645c6545,c4f2b19012c6e5de1ad3ae3b0b8a74868f9dabc3707b0e425b859f7d7db842c3,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0578482937013953,a0cd63edee2906ed272965a118adc098ce55aad0287530f975099b91a9cde308,49.21041989326477,0.6701459884643555,0.01309514045715332,0.722007722007722
BNCI2014_001,4,0,spdim_bias,72,"[36,36]",0.7222222222222222,0.7222222222222222,1731f8dcdbdcf775a0be60707ebb9da444c948a8869ea69e5a30b8f0645c6545,512ba7a085d24f0f6fd43ccfcace7c125ebdb5c7147b4c24662977a1329c8fbd,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0,a0cd63edee2906ed272965a118adc098ce55aad0287530f975099b91a9cde308,49.21041989326477,0.7001373767852783,0.013138055801391602,0.722007722007722
BNCI2014_001,5,0,source_only_tsmnet,72,"[36,36]",0.5,0.5,6bc25e9e3aae737cef0ecb1f71f4d1143dc99fc72c62b0f8db9603fb87614c5b,4862f8f708d902ea6895b71b27baedd401aef2f34bf721471a421ea12f8c3e88,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0,2eb24d649f9252f780ae23d9bc11e8acf8de530d1e5788193df9f83681ba2d65,49.116995334625244,0.0,0.009992837905883789,0.3333333333333333
BNCI2014_001,5,0,rct,72,"[36,36]",0.5972222222222222,0.5972222222222222,de1d6942219ae2a7a54f921f24b61d9577a53923d89f6531ae3a02c6fa85dd63,23241d6c8cca335df24806fd426029ba575ec0fff961e9ab64909cb67be9fbee,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0,2eb24d649f9252f780ae23d9bc11e8acf8de530d1e5788193df9f83681ba2d65,49.116995334625244,0.03595566749572754,0.013093948364257812,0.5965217391304347
BNCI2014_001,5,0,spdim_geodesic,72,"[36,36]",0.5694444444444444,0.5694444444444444,023adcc0a4bbd9b27e04ea990957317e667bac6486e6cac99ca1dc267180ca42,1631579e19211d469e5f62accb5ca99c5f85be0bf70cee6434f9f13cc6d69771,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0402904855592745,2eb24d649f9252f780ae23d9bc11e8acf8de530d1e5788193df9f83681ba2d65,49.116995334625244,0.6709356307983398,0.013042211532592773,0.562610229276896
BNCI2014_001,5,0,spdim_bias,72,"[36,36]",0.5555555555555556,0.5555555555555556,09a47af7494c5fa67ad4d30eb5033fd7a99b8288e623a93700da735620aa68c3,9e649214a40c7371417cef801f03aca7841e1dd70bcdfe4dce648ad9565466fd,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0,2eb24d649f9252f780ae23d9bc11e8acf8de530d1e5788193df9f83681ba2d65,49.116995334625244,0.7144713401794434,0.013162851333618164,0.5428571428571429
BNCI2014_001,6,0,source_only_tsmnet,72,"[36,36]",0.5277777777777778,0.5277777777777778,1177d315005ffca794bb5c18422bd8ab6d5e91ceadff5188792c54b52592a81d,ba6c125f3ab1ed7fb37f19b717ba715e86c2f44e986ee4066eb366a55f1179f5,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0,d1f73cac9e4e4753e1cf9e33b39e0828c01f58f49eb36e284b4b87a34ba5a2fe,49.06415319442749,0.0,0.011057615280151367,0.39225422045680236
BNCI2014_001,6,0,rct,72,"[36,36]",0.75,0.75,51cbd0e144b4ee4458da4ea97e7d51236115ac7d5d6e1d4445591132f9103387,04acef88820cdc51e0ae9469221bc60d559b0d5975becb96a8a9c1af12988e65,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0,d1f73cac9e4e4753e1cf9e33b39e0828c01f58f49eb36e284b4b87a34ba5a2fe,49.06415319442749,0.03450155258178711,0.013605833053588867,0.746875
BNCI2014_001,6,0,spdim_geodesic,72,"[36,36]",0.75,0.75,51cbd0e144b4ee4458da4ea97e7d51236115ac7d5d6e1d4445591132f9103387,31cd3cfc3156473f8aceb42b893432afbf5da94fc82d97bed4e283fb87cfe8db,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0080052971427236,d1f73cac9e4e4753e1cf9e33b39e0828c01f58f49eb36e284b4b87a34ba5a2fe,49.06415319442749,0.6690292358398438,0.013012886047363281,0.746875
BNCI2014_001,6,0,spdim_bias,72,"[36,36]",0.7361111111111112,0.7361111111111112,0c0cfee11184f6838d3a08872e1de15905f987a7b5d916fc75dd02e796df5023,9d9ebe69b3a2bed1a3ae4ae1307bfa678f531cd6b77f31ae3de5662b12b33239,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0,d1f73cac9e4e4753e1cf9e33b39e0828c01f58f49eb36e284b4b87a34ba5a2fe,49.06415319442749,0.6992907524108887,0.01301884651184082,0.7335929892891919
BNCI2014_001,7,0,source_only_tsmnet,72,"[36,36]",0.6805555555555556,0.6805555555555556,cf788443a7347f69c997b47a911dbc702570028a1557506207730bc50bd51496,05cdf233c5acf0c9e76d8a35d441fa304b3e5c90698ca1ed3dd8254582a43e77,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,1.0,c4e591f88ba30efd441a67952e01b2ad747be0673f82cdb25d81d521f8c615c7,49.074254274368286,0.0,0.009905099868774414,0.6799999999999999
BNCI2014_001,7,0,rct,72,"[36,36]",0.6388888888888888,0.6388888888888888,1e2fe949d4b27455feda250bd1e7d7feed813b229fc3e76d70e9d023029e1a5d,c954b66efa19e96bccf797db1425d42023ed730ccfe46d9077fa976bd381352d,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,1.0,c4e591f88ba30efd441a67952e01b2ad747be0673f82cdb25d81d521f8c615c7,49.074254274368286,0.035108327865600586,0.01299738883972168,0.6377708978328174
BNCI2014_001,7,0,spdim_geodesic,72,"[36,36]",0.6388888888888888,0.6388888888888888,1e2fe949d4b27455feda250bd1e7d7feed813b229fc3e76d70e9d023029e1a5d,7af6cc77ef4ac9983e823918e9db393f42dce252e4ee6240a752de45ca4e6fdd,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,0.9828372666528344,c4e591f88ba30efd441a67952e01b2ad747be0673f82cdb25d81d521f8c615c7,49.074254274368286,0.6714086532592773,0.012868642807006836,0.6377708978328174
BNCI2014_001,7,0,spdim_bias,72,"[36,36]",0.6527777777777778,0.6527777777777777,ba84ddfcf7972ab8474402108625b49f346682353db342a9b6ba886c8eaf8bdc,2f3187c88a87e2d8c0aada1cf81201e72f808d19c81d569210cccd4cf1f19955,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,1.0,c4e591f88ba30efd441a67952e01b2ad747be0673f82cdb25d81d521f8c615c7,49.074254274368286,0.7114243507385254,0.013069868087768555,0.6527107852595022
BNCI2014_001,8,0,source_only_tsmnet,72,"[36,36]",0.7222222222222222,0.7222222222222222,243417aae74f8671d9083ced2f286c0a0a3fbb0b7409575514936a1a2ab9f268,28fe3e19a84a09f3c9fb3499966cee7451bed23c27011a9ce5b9230247d51d35,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,a749ba953b7f625cf713ab6673a569264c38af6a,1 2 3 4 5 6 7 9,2304,0,72,72,223a7827e9805817b3ad42bc254798c26b7be2f881101e7b29c1fef65a062473,909ca8c677adfda11664877e518fc5fbc144e20521e8a63140e3c676ac1cf692,1bc49f8b34898bc81687776cec62cac2b367c4298a4c9c9dda0449c6fd05a67d,1.0,d920b6246d021a3e6708087133490c0cdeb5edc1459096a91ad978019c65145e,49.1104211807251,0.0,0.009714603424072266,0.7037037037037037
