dataset,target_subject,source_seed,method,n_eval,class_counts_eval,acc,bacc,prediction_hash,logits_hash,status,failure_reason,protocol,official_repo,official_sha,runner_commit,source_subjects,source_n,target_session,adapt_n,eval_n,source_idx_sha256,adapt_idx_sha256,eval_idx_sha256,parameter_t,source_model_sha256,train_seconds,adapt_seconds,eval_seconds,macro_f1
BNCI2014_001,3,0,spdim_bias,72,"[36,36]",0.875,0.875,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,45f51d951a05806570acacd3645fe8b88cc3d748935145ed28969cf2a9da11dc,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 4 5 6 7 8 9,2304,0,72,72,e3b6f35e06b543e17c94e9713cd4b0d45afb4cde11e1321f8456e8437bf11a8d,25603e169e34bbfe166b47142ed08a1db973413f0598f18bc424df053c885472,7ce12a1e4d5f1a656b9ddc531b4c76f41aa647911ccfefe9fafc534ceb4c8e1a,1.0,b72bb3994879513e85ce765874b43207c2204645672a7a518067857156c7efe0,48.932361125946045,0.7137212753295898,0.012968063354492188,0.873807205452775
BNCI2014_001,4,0,source_only_tsmnet,72,"[36,36]",0.5,0.5,b34275f9b47303137d4f0937b481a60a93eb6509a74a5b0c4cb0c89671ff30a4,1452ffa9d64a574d62555dd1503be9171e12f7db4abc47f9f0d4176d21f48fe6,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0,72f64b170fba09648eb124f4ad642cd8a0c5d35251fd19d1eed9abc7b3865c2f,48.923367500305176,0.0,0.009857892990112305,0.3333333333333333
BNCI2014_001,4,0,rct,72,"[36,36]",0.7361111111111112,0.7361111111111112,8fe59572551ecada16837568744a1d800079f2dfec45573472e3b9ad7f8aa3fe,642d50c87dc9cf7115739e92a833cc3306648cf074df3056692df35ffc4a0055,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0,72f64b170fba09648eb124f4ad642cd8a0c5d35251fd19d1eed9abc7b3865c2f,48.923367500305176,0.03085780143737793,0.012841224670410156,0.7360601967972217
BNCI2014_001,4,0,spdim_geodesic,72,"[36,36]",0.7222222222222222,0.7222222222222222,1731f8dcdbdcf775a0be60707ebb9da444c948a8869ea69e5a30b8f0645c6545,0e321daa34551f07dec15a0cf9e8b5207365c8529296c749f4ce6b1a71c651f4,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0578588367126638,72f64b170fba09648eb124f4ad642cd8a0c5d35251fd19d1eed9abc7b3865c2f,48.923367500305176,0.6710114479064941,0.013022899627685547,0.722007722007722
BNCI2014_001,4,0,spdim_bias,72,"[36,36]",0.7222222222222222,0.7222222222222222,1731f8dcdbdcf775a0be60707ebb9da444c948a8869ea69e5a30b8f0645c6545,1215556f5b2f16d8b860dacfdfe4470730bc8436053ec5411957817fe5e5ff52,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 5 6 7 8 9,2304,0,72,72,84643bd1a8f306c923bd0589f1bab26d2dc7d95a17dd5420468b46b9e4139cac,13b261ce535198548b51bccdb22aa6cdc96b0013f3c13106bceb0265799c68e5,9a2dcae0955870e1c24b9c2f007340841ae7237fdfe7a359cd5af531c6562fde,1.0,72f64b170fba09648eb124f4ad642cd8a0c5d35251fd19d1eed9abc7b3865c2f,48.923367500305176,0.7028577327728271,0.012981891632080078,0.722007722007722
BNCI2014_001,5,0,source_only_tsmnet,72,"[36,36]",0.5,0.5,6bc25e9e3aae737cef0ecb1f71f4d1143dc99fc72c62b0f8db9603fb87614c5b,0714fb37bc128972b8876ece765c08ac277921659d87d7775cffea0c9cea89f2,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0,7e035fe66ed67509a547e16c979af6c0e45df49babd4920eba257d68e7d7d282,48.95714259147644,0.0,0.009984731674194336,0.3333333333333333
BNCI2014_001,5,0,rct,72,"[36,36]",0.5972222222222222,0.5972222222222222,de1d6942219ae2a7a54f921f24b61d9577a53923d89f6531ae3a02c6fa85dd63,b74df7d845629901a7523969e611191e58a2d09ebe44d8a8064b4a5eb74b0390,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0,7e035fe66ed67509a547e16c979af6c0e45df49babd4920eba257d68e7d7d282,48.95714259147644,0.03502202033996582,0.013031005859375,0.5965217391304347
BNCI2014_001,5,0,spdim_geodesic,72,"[36,36]",0.5694444444444444,0.5694444444444444,023adcc0a4bbd9b27e04ea990957317e667bac6486e6cac99ca1dc267180ca42,984b3d870ff85347b900adc23731379e499642b857de52bc07a41da7beec6900,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0447446489654622,7e035fe66ed67509a547e16c979af6c0e45df49babd4920eba257d68e7d7d282,48.95714259147644,0.6723415851593018,0.012952566146850586,0.562610229276896
BNCI2014_001,5,0,spdim_bias,72,"[36,36]",0.5555555555555556,0.5555555555555556,09a47af7494c5fa67ad4d30eb5033fd7a99b8288e623a93700da735620aa68c3,fd92e8a5f5a324214b0013086626a46f50a545afa412a7251576ed3471c09760,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 6 7 8 9,2304,0,72,72,239e7558510ddb700bec7897a6232ab0c53676465dd0d20b391f9b40fbc7cde1,26ded8c3c8dd0d5d3b54cd75e08218a772e77dea4350990b5445aff7390ada3f,35578cb4f43372ce585cb26dd669e26cd8f834d7be62f13093ce41efbfc6cf4e,1.0,7e035fe66ed67509a547e16c979af6c0e45df49babd4920eba257d68e7d7d282,48.95714259147644,0.7113614082336426,0.013084650039672852,0.5428571428571429
BNCI2014_001,6,0,source_only_tsmnet,72,"[36,36]",0.5277777777777778,0.5277777777777778,1177d315005ffca794bb5c18422bd8ab6d5e91ceadff5188792c54b52592a81d,8b038d4b155aa003e536c5b361ad885be1d6d7c2bfa2aadf9e2f045fefcacc10,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0,9fe71249c4da4d070c34f0245c2e287bd34846f452766dcd656a13a3aad78f88,48.858181953430176,0.0,0.009912967681884766,0.39225422045680236
BNCI2014_001,6,0,rct,72,"[36,36]",0.75,0.75,51cbd0e144b4ee4458da4ea97e7d51236115ac7d5d6e1d4445591132f9103387,a4d69054988a3b6c03d36636d7ebf23782f4916885d5e923de8c7e0056bc2edc,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0,9fe71249c4da4d070c34f0245c2e287bd34846f452766dcd656a13a3aad78f88,48.858181953430176,0.030800342559814453,0.01305699348449707,0.746875
BNCI2014_001,6,0,spdim_geodesic,72,"[36,36]",0.75,0.75,51cbd0e144b4ee4458da4ea97e7d51236115ac7d5d6e1d4445591132f9103387,a4ce627738496f94e865cf1ddffcf759e38da90e52bfc6e9b530047c1bb1134b,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0162776439534218,9fe71249c4da4d070c34f0245c2e287bd34846f452766dcd656a13a3aad78f88,48.858181953430176,0.6688508987426758,0.013048410415649414,0.746875
BNCI2014_001,6,0,spdim_bias,72,"[36,36]",0.7361111111111112,0.7361111111111112,0c0cfee11184f6838d3a08872e1de15905f987a7b5d916fc75dd02e796df5023,2e6bac4c501af9a6cd5566c1744cfe2e9c9d937cfb3bd4391347a26ef6575667,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 5 7 8 9,2304,0,72,72,1c2868bf55f672fe126356365a21342380b0dae024ad1e9d83b3de0c38b73d9c,023ec02bacdca13c9691a8cf35a2d9b87bd37889a51c71ba153a0debf0c3a26d,d8c81be21e14c207c61ca72296298c1bab9e3394793197af8312089f72ddf540,1.0,9fe71249c4da4d070c34f0245c2e287bd34846f452766dcd656a13a3aad78f88,48.858181953430176,0.7023556232452393,0.012899398803710938,0.7335929892891919
BNCI2014_001,7,0,source_only_tsmnet,72,"[36,36]",0.6805555555555556,0.6805555555555556,cf788443a7347f69c997b47a911dbc702570028a1557506207730bc50bd51496,d9deb6efd58b1c8d1683a4f459b60f95d0c2f970f40202b9a4f82cbc08ba6050,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,1.0,ca6e34047956a4b792bb5528928c3601aa6678278736c432dd4e6face494997d,48.91034436225891,0.0,0.010130167007446289,0.6799999999999999
BNCI2014_001,7,0,rct,72,"[36,36]",0.6388888888888888,0.6388888888888888,1e2fe949d4b27455feda250bd1e7d7feed813b229fc3e76d70e9d023029e1a5d,a008a553f88a30a74b4834ec84be50461a02e903c61e8e630f6dc31a596c03fd,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,1.0,ca6e34047956a4b792bb5528928c3601aa6678278736c432dd4e6face494997d,48.91034436225891,0.03545379638671875,0.013102531433105469,0.6377708978328174
BNCI2014_001,7,0,spdim_geodesic,72,"[36,36]",0.6388888888888888,0.6388888888888888,1e2fe949d4b27455feda250bd1e7d7feed813b229fc3e76d70e9d023029e1a5d,411950e06c061cd5688814e31934e22ac674625043f5cb4c08b2dfec40bed1dd,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,0.9860441424636903,ca6e34047956a4b792bb5528928c3601aa6678278736c432dd4e6face494997d,48.91034436225891,0.6762151718139648,0.012953996658325195,0.6377708978328174
BNCI2014_001,7,0,spdim_bias,72,"[36,36]",0.6527777777777778,0.6527777777777777,ba84ddfcf7972ab8474402108625b49f346682353db342a9b6ba886c8eaf8bdc,5604def314509c35ba04a38681cc55ec7e0b1f6e1eb404a2dbbf7b5e2772fc79,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 5 6 8 9,2304,0,72,72,b0bb64db9ac60aa748b835d54ddb3d7d8a7c17e2e53b9269b30205b359a848b5,c8f34997a2d3f63506a90b0c9a115846115eaf0007a398c6befd444ba5c6b4a9,409ba6cc19991aade2c6d57c55d065965d5c2ebe6b70dcc39b6340b7f8e2a1da,1.0,ca6e34047956a4b792bb5528928c3601aa6678278736c432dd4e6face494997d,48.91034436225891,0.7122330665588379,0.013040304183959961,0.6527107852595022
BNCI2014_001,8,0,source_only_tsmnet,72,"[36,36]",0.7222222222222222,0.7222222222222222,243417aae74f8671d9083ced2f286c0a0a3fbb0b7409575514936a1a2ab9f268,ed14129e7cc2d6c50fe1ba03a1ca9af7686e6048d37b09921a43cb33f9be8142,ok,,W1_LOSO_first_session_contiguous_split,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,6a6e5b7758fe3d5130f87ea274be32ba6598dcd7,1 2 3 4 5 6 7 9,2304,0,72,72,223a7827e9805817b3ad42bc254798c26b7be2f881101e7b29c1fef65a062473,909ca8c677adfda11664877e518fc5fbc144e20521e8a63140e3c676ac1cf692,1bc49f8b34898bc81687776cec62cac2b367c4298a4c9c9dda0449c6fd05a67d,1.0,9f732b1693ff3f0a4d4c637db506f81d2f7e566024a08b74eea1c833bee3b35c,48.992558002471924,0.0,0.010035276412963867,0.7037037037037037
