dataset,backbone,fold_id,feature_npz,candidate_name,dropped_units,decision,utility,leakage_before,leakage_after,leakage_drop,leakage_drop_frac,random_drop_abs,random_drop_frac,source_bacc_before,source_bacc_after,source_bacc_drop,source_ce_delta,source_nll_delta,effective_rank_ratio,collapse_guard_passed,permutation_null_advantage,grouped_overlap_free,target_label_role,deployable,mask_materialized
BNCI2014_001,EEGConformerMini,4,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,drop_top_1_of_32,6,REPORT_ONLY,-105351.01021731316,0.2904079861111111,0.291468253968254,-0.0010602678571428603,-0.0036509597113393365,0.009889219576719621,0.03405284995480796,0.8921440972222223,0.8932291666666666,-0.0010850694444443088,0.011104045802762474,0.011104045802762474,0.9884875666806289,True,0.012456269897293051,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,4,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_4.npz,drop_top_2_of_32,6;15,REPORT_ONLY,-2315486.3309046403,0.2904079861111111,0.31533741969009826,-0.024929433578987137,-0.08584279624269371,0.012358630952380933,0.042556098810769195,0.8921440972222223,0.8951822916666667,-0.0030381944444444198,-0.0025103237585241134,-0.0025103237585241134,0.9742648271927583,True,0.015337093318811468,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,drop_top_4_of_32,14;11;31;4,REPORT_ONLY,2036130.030149082,0.26242766203703705,0.24188988095238093,0.02053778108465612,0.07826073259669392,0.006616236772486794,0.025211659171634995,0.916015625,0.9164496527777779,-0.00043402777777790114,-0.0007713147340189797,-0.0007713147340189797,0.9393766888720801,True,0.012292650583933104,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,drop_top_1_of_32,14,REPORT_ONLY,931335.788442163,0.26242766203703705,0.25302579365079364,0.009401868386243406,0.035826514298315466,0.0010412533068783203,0.0039677726760807925,0.916015625,0.9166666666666666,-0.0006510416666666297,0.004390001319398373,0.004390001319398373,0.9881124179595625,True,0.02631946761200264,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_5.npz,drop_top_2_of_32,14;11,REPORT_ONLY,-18.427626093089113,0.26242766203703705,0.2790674603174603,-0.01663979828042328,-0.06340718105423987,0.001647238756613767,0.006276925015554527,0.916015625,0.9151475694444445,0.0008680555555554692,-0.0015594101843214858,-0.0015594101843214858,0.9793891677606912,True,0.012178502050056078,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,drop_top_4_of_32,3;1;15;2,REPORT_ONLY,2234409.923402351,0.2706163194444445,0.24812334656084656,0.022492972883597917,0.08311757742391274,0.004272486772486761,0.01578798640546832,0.9086371527777778,0.91015625,-0.0015190972222222099,-0.0027536230301659637,-0.0027536230301659637,0.9271855881383257,True,0.02112999432040172,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,drop_top_1_of_32,3,REPORT_ONLY,-1.3441615525329365,0.2706163194444445,0.2723834325396825,-0.0017671130952380265,-0.006529957612555593,0.008969080687830755,0.03314316263795037,0.9086371527777778,0.9073350694444444,0.0013020833333333703,0.004152251193645762,0.004152251193645762,0.9816627548067517,True,0.007462975038147741,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,drop_top_2_of_32,3;1,REPORT_ONLY,-14.014219447583917,0.2706163194444445,0.3029885912698413,-0.032372271825396814,-0.11962424103562831,0.0065360449735449855,0.02415244205139959,0.9086371527777778,0.9064670138888888,0.0021701388888889506,0.0008966510231960267,0.0008966510231960267,0.9590180924317756,True,0.02309789706286566,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,7,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,drop_top_4_of_32,4;17;10;27,REPORT_ONLY,1340721.09131879,0.27740162037037036,0.263682208994709,0.01371941137566135,0.04945685377520145,0.0031481481481481777,0.011348701366433818,0.9016927083333334,0.9023437500000001,-0.0006510416666667407,-0.0003280924622459658,-0.0003280924622459658,0.95319927656424,True,0.016398846682839252,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,7,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,drop_top_1_of_32,4,REPORT_ONLY,-636349.9624426512,0.27740162037037036,0.2838769014550265,-0.006475281084656115,-0.023342621704987517,0.0019589120370370194,0.007061645978929738,0.9016927083333334,0.90234375,-0.0006510416666666297,0.0030689948570787884,0.0030689948570787884,0.9810950324474264,True,0.010765843566121739,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,7,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,drop_top_2_of_32,4;17,REPORT_ONLY,-4736404.184719491,0.27740162037037036,0.32728706065759633,-0.04988544028722597,-0.179831106323827,0.002101107804232838,0.007574244885186907,0.9016927083333334,0.9025607638888888,-0.0008680555555554692,0.003355572527729167,0.003355572527729167,0.9560464691359148,True,0.02206926173711184,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,8,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,drop_top_4_of_32,9;15;27;13,REPORT_ONLY,1867729.8711525642,0.27664930555555556,0.25775256283068787,0.018896742724867688,0.06830576598383299,0.019148065476190468,0.06921421847684787,0.8997395833333333,0.9014756944444444,-0.0017361111111111605,-0.010255974997369799,-0.010255974997369799,0.9707215430230652,True,0.02272185227913553,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,8,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,drop_top_1_of_32,9,REPORT_ONLY,646906.03151776,0.27664930555555556,0.2701264880952381,0.006522817460317465,0.02357792819041644,0.01426008597883599,0.05154571398688127,0.8997395833333333,0.9027777777777778,-0.003038194444444531,-0.010735764038591222,-0.010735764038591222,0.9756050106583187,True,0.0106929498247912,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,8,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,drop_top_2_of_32,9;15,REPORT_ONLY,-1791281.84784375,0.27664930555555556,0.29564938822751324,-0.019000082671957685,-0.06867930730497412,0.013060102513227534,0.047208152165792654,0.8997395833333333,0.900607638888889,-0.0008680555555556912,-0.012255454667912336,-0.012255454667912336,0.9606018174290469,True,0.01764244892687002,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,9,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,drop_top_4_of_32,4;28;31;25,REPORT_ONLY,2494454.7549733766,0.24252025462962964,0.2171544312169312,0.02536582341269844,0.10459259764276777,0.013289517195767236,0.054797555841521885,0.890407986111111,0.8914930555555556,-0.0010850694444445308,-0.0011695712629533617,-0.0011695712629533617,0.9249655825538647,True,0.011847050656622754,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,9,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,drop_top_1_of_32,4,REPORT_ONLY,953436.5012661364,0.24252025462962964,0.23285590277777776,0.009664351851851882,0.03984966891367906,0.013995949074074088,0.05771043369325305,0.890407986111111,0.8912760416666667,-0.0008680555555556912,-0.005405330193656133,-0.005405330193656133,0.9792430960912241,True,0.019524477627989863,True,diagnostic_only,False,False
BNCI2014_001,EEGConformerMini,9,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,drop_top_2_of_32,4;28,REPORT_ONLY,-1634529.8934388408,0.24252025462962964,0.2598087325207861,-0.01728847789115648,-0.07128673816361843,0.010591517857142851,0.04367271456694588,0.890407986111111,0.890407986111111,0.0,-0.0010875077957737678,-0.0010875077957737678,0.9558518030498999,True,0.007965126230195388,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,1,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,drop_top_1_of_16,15,REPORT_ONLY,55.413193360785584,0.7109230324074075,0.6988446593915344,0.012078373015873112,0.016989705587357278,0.019215856481481608,0.027029447078695305,0.5850694444444444,0.5848524305555556,0.00021701388888883955,0.002965991362804399,0.002965991362804399,0.9470530697080054,True,0.007104958139928799,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,1,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,drop_top_4_of_16,15;13;11;5,REPORT_ONLY,11.655798587072182,0.7109230324074075,0.6389364252645503,0.0719866071428572,0.10125794757146644,0.07867022156084669,0.11065926686106194,0.5850694444444444,0.5789930555555556,0.0060763888888888395,0.01730541045842826,0.01730541045842826,0.9144383964102216,True,0.008505938650084421,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,1,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,drop_top_2_of_16,15;13,REPORT_ONLY,-17.576581303660525,0.7109230324074075,0.7438282431027967,-0.03290521069538921,-0.046285194311347436,0.028890955687830844,0.04063865477813687,0.5850694444444444,0.5833333333333333,0.0017361111111111605,0.009705520003798873,0.009705520003798873,0.883300293111364,True,0.0113524211356541,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,2,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,drop_top_4_of_16,11;14;6;2,REPORT_ONLY,8.546406864524574,0.707320601851852,0.6564360119047619,0.05088458994709011,0.07193992344329858,0.053135333994709044,0.07512199398065635,0.6354166666666666,0.6295572916666666,0.005859375,0.014569463953701067,0.014569463953701067,0.8152092305703721,True,0.009193616250117045,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,2,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,drop_top_1_of_16,11,REPORT_ONLY,-1.3565755025837922,0.707320601851852,0.7082093253968255,-0.0008887235449734909,-0.0012564649504718283,0.010444775132275264,0.014766677380709064,0.6354166666666666,0.634765625,0.0006510416666666297,0.003362898236594636,0.003362898236594636,0.9643763696295937,True,0.005372402124768028,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,2,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,drop_top_2_of_16,11;14,REPORT_ONLY,-5.666931339585395,0.707320601851852,0.7326353458049887,-0.02531474395313671,-0.03578963186829227,0.025641534391534493,0.036251643631476045,0.6354166666666666,0.6312934027777778,0.0041232638888888395,0.012384544973765066,0.012384544973765066,0.9395313078153441,True,0.009499534972004986,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,3,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_3.npz,drop_top_4_of_16,15;14;6;11,REPORT_ONLY,4892329.793691841,0.7194733796296297,0.6701078869047619,0.04936549272486779,0.06861336933727853,0.060247189153439185,0.08373789893999027,0.587673611111111,0.5913628472222223,-0.0036892361111112715,0.0034180189639325675,0.0034180189639325675,0.9030118319997928,True,0.006505473782037062,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,3,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_3.npz,drop_top_1_of_16,15,REPORT_ONLY,1041005.2325647016,0.7194733796296297,0.7090298445767195,0.01044353505291018,0.014515526701330215,0.009909887566137643,0.0137738071299303,0.587673611111111,0.5876736111111112,-1.1102230246251565e-16,0.001470105569604252,0.001470105569604252,0.9630973275374158,True,0.009289589592920866,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,3,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_3.npz,drop_top_2_of_16,15;14,REPORT_ONLY,-7.538497702483862,0.7194733796296297,0.7282673138699924,-0.008793934240362788,-0.012222737476249265,0.015523313492063484,0.02157593864008502,0.587673611111111,0.5865885416666666,0.0010850694444444198,0.006496135815694637,0.006496135815694637,0.9668714291637482,True,0.017530409006647176,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,4,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_4.npz,drop_top_1_of_16,6,REPORT_ONLY,1424872.558774183,0.6476996527777777,0.6332919973544974,0.014407655423280374,0.022244346374883057,0.012224702380952412,0.01887402954212582,0.5965711805555556,0.5978732638888888,-0.0013020833333332593,-0.005374139307127934,-0.005374139307127934,0.9844528329933642,True,0.013376873079819695,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,4,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_4.npz,drop_top_4_of_16,6;14;15;12,REPORT_ONLY,9.798245031899746,0.6476996527777777,0.5904782572751323,0.05722139550264549,0.08834557075527388,0.06530009920634916,0.10081848728233497,0.5965711805555556,0.5909288194444444,0.0056423611111111605,-0.001259976646285299,-0.001259976646285299,0.9103049949778003,True,-0.0004716308481751974,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,4,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_4.npz,drop_top_2_of_16,6;14,REPORT_ONLY,1.6727259728866855,0.6476996527777777,0.6439041241496598,0.003795528628117939,0.005860013374779691,0.02948908730158728,0.045528953389303156,0.5965711805555556,0.5944010416666666,0.0021701388888889506,-0.0020782333866409264,-0.0020782333866409264,0.9711422013985828,True,0.01731707121328742,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_5.npz,drop_top_4_of_16,6;12;11;15,REPORT_ONLY,21.74474964107895,0.729152199074074,0.6630415013227513,0.06611069775132272,0.09066789873948743,0.061659226190476035,0.08456290232515931,0.619140625,0.6161024305555556,0.0030381944444444198,0.006215363987359557,0.006215363987359557,0.8078812278154327,True,0.016466671480667064,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_5.npz,drop_top_1_of_16,6,REPORT_ONLY,1.3412018293673869,0.729152199074074,0.7241195436507937,0.005032655423280352,0.006902064383363518,0.012014302248677278,0.016477084295890267,0.619140625,0.6154513888888888,0.0036892361111111605,0.0032781974368067957,0.0032781974368067957,0.9555979234419986,True,0.011508305787509915,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,5,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_5.npz,drop_top_2_of_16,6;12,REPORT_ONLY,-22.821938146273546,0.729152199074074,0.739744248393802,-0.010592049319728014,-0.014526527291803416,0.017127562830687837,0.0234896950903221,0.619140625,0.6187065972222222,0.0004340277777777901,-0.0008461879655403681,-0.0008461879655403681,0.8999257345014496,True,0.018805863300494562,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_6.npz,drop_top_4_of_16,6;14;11;3,REPORT_ONLY,11.177541771173614,0.7384114583333333,0.6797164351851851,0.05869502314814823,0.07948823448735291,0.02700314153439154,0.03656923417106807,0.6382378472222223,0.633029513888889,0.00520833333333337,-0.003483356457568254,-0.003483356457568254,0.8625317146592285,True,0.01505611581537833,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_6.npz,drop_top_1_of_16,6,REPORT_ONLY,0.8920624087724491,0.7384114583333333,0.7347139550264551,0.003697503306878236,0.005007375312436052,0.009499834656084727,0.012865231909492278,0.6382378472222223,0.6341145833333334,0.004123263888888951,-0.00018776216999183415,-0.00018776216999183415,1.0044547350436144,True,0.025802575272850934,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,6,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_6.npz,drop_top_2_of_16,6;14,REPORT_ONLY,-12.138859618909365,0.7384114583333333,0.7550397415910809,-0.016628283257747567,-0.022518994078557807,0.024010003306878303,0.03251575126024076,0.6382378472222223,0.6369357638888888,0.0013020833333334814,-0.001460857488613354,-0.001460857488613354,0.968530514682913,True,0.014716134429873065,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,7,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_7.npz,drop_top_4_of_16,12;11;9;6,REPORT_ONLY,12.149779734381658,0.6881655092592593,0.6265852347883597,0.06158027447089964,0.08948468594013755,0.08953910383597885,0.13011274559859684,0.6119791666666666,0.6069878472222222,0.00499131944444442,0.006764540816762699,0.006764540816762699,0.8188366531200912,True,0.006437962121345901,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,7,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_7.npz,drop_top_1_of_16,12,REPORT_ONLY,6.11854148479077,0.6881655092592593,0.6542844742063493,0.03388103505291007,0.0492338465050066,0.031890707671957785,0.04634162456977088,0.6119791666666666,0.6065538194444444,0.00542534722222221,0.0021801813049824315,0.0021801813049824315,0.9560993731743677,True,0.01072608532697091,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,7,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_7.npz,drop_top_2_of_16,12;11,REPORT_ONLY,-2.3230322666147583,0.6881655092592593,0.696492937452759,-0.00832742819349963,-0.0121009089840368,0.035250909391534524,0.05122446405295518,0.6119791666666666,0.6087239583333334,0.0032552083333332593,0.004291975020530137,0.004291975020530137,0.8999323637012493,True,0.007086053442125526,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,8,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_8.npz,drop_top_1_of_16,11,REPORT_ONLY,141.81337060303647,0.6691840277777777,0.637931960978836,0.03125206679894177,0.04670175243531057,0.009134837962962994,0.013650711289834439,0.5815972222222222,0.5813802083333334,0.00021701388888883955,0.0029345550518951047,0.0029345550518951047,0.9448926809373135,True,0.0053742173754831495,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,8,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_8.npz,drop_top_4_of_16,11;6;15;5,REPORT_ONLY,7.30985182197571,0.6691840277777777,0.5909246858465608,0.07825934193121697,0.11694741458653776,0.06614376653439147,0.09884241671762742,0.5815972222222222,0.5709635416666666,0.01063368055555558,0.01775463473004746,0.01775463473004746,0.8001238085318929,True,0.010506736376138475,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,8,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_8.npz,drop_top_2_of_16,11;6,REPORT_ONLY,-0.05903792726597016,0.6691840277777777,0.6693859835600907,-0.00020195578231296807,-0.00030179408642436016,0.023110945767195745,0.0345360092408996,0.5815972222222222,0.5783420138888888,0.0032552083333333703,0.006949752555775235,0.006949752555775235,0.9109524971332544,True,0.009484117522666554,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,9,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_9.npz,drop_top_4_of_16,5;11;6;12,REPORT_ONLY,3.171345460132619,0.7114149305555556,0.6377624834656085,0.07365244708994712,0.10352952113674464,0.060701884920634996,0.08532557065288453,0.5828993055555556,0.5598958333333334,0.02300347222222221,0.022708561198788058,0.022708561198788058,0.7874698252520966,True,0.010431633566704832,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,9,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_9.npz,drop_top_1_of_16,5,REPORT_ONLY,3.154871114070373,0.7114149305555556,0.6892981150793651,0.022116815476190488,0.031088489327766995,0.0219907407407407,0.0309112724462611,0.5828993055555556,0.5759548611111112,0.00694444444444442,0.005208131323397813,0.005208131323397813,0.9692848979972318,True,0.007352229408604305,True,diagnostic_only,False,False
BNCI2014_001,EEGNetMini,9,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_9.npz,drop_top_2_of_16,5;11,REPORT_ONLY,0.38268689887846213,0.7114149305555556,0.7067052862811791,0.004709644274376479,0.006620108845197612,0.03641079695767202,0.05118081641783682,0.5828993055555556,0.5713975694444444,0.01150173611111116,0.013852292597234084,0.013852292597234084,0.8925671643079015,True,0.010596598742894087,True,diagnostic_only,False,False
