dataset,backbone,feature_object,training_method,heldout_subject,seed,config_hash,git_sha,kind,pair,consistency,ci_lo,ci_hi,perm_p,snr,n_clusters
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.36607545615313564,0.3117308913883154,0.4192249318059155,0.004975124378109453,1.7114286023132739,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.31763004929890737,0.25622872005213493,0.3726687946365884,0.004975124378109453,1.7258888672955286,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.27776977850923745,0.2018547243988395,0.34749901036775144,0.004975124378109453,1.551484164236337,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3176246101689153,0.2592600020224619,0.3694202980974315,0.004975124378109453,1.495406682721661,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.2830587895403767,0.21942341659801803,0.3435303126293712,0.004975124378109453,1.6541159131485732,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3336552724627713,0.2662371037056929,0.39566356934352137,0.004975124378109453,1.572815455831522,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.32692327289605516,0.2740776612354984,0.3759309064651099,0.004975124378109453,1.7157874877429677,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,4,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3019447956044118,0.23246267535034165,0.3666182515768471,0.004975124378109453,1.7501893881381592,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.356400543113438,0.27556671144538347,0.43519943236696773,0.004975124378109453,1.432945514074403,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.33247006907804477,0.2519078210422562,0.4101376636904832,0.004975124378109453,1.7461971829246137,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.287227748585582,0.18865416081078812,0.37568476535717066,0.004975124378109453,1.7858154432972215,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3148530161496272,0.21036102545343766,0.4127346194443068,0.004975124378109453,1.522795539584492,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.31459848876088065,0.25906693867418495,0.3689905211987626,0.004975124378109453,1.862515301973421,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.2337490935986718,0.14118310382437932,0.3148449237411745,0.004975124378109453,1.9192949122564587,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.43095523444362427,0.3498593188934809,0.5055282545783549,0.004975124378109453,1.4400986055775031,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.380159184814895,0.30395553509812456,0.45054700100304984,0.004975124378109453,1.6511357150466084,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.35583286191047214,0.2992975027364444,0.4086000105423563,0.004975124378109453,1.618301471171451,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3403949416007207,0.24441772428277775,0.4196723995158151,0.004975124378109453,1.7302985570969989,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3558538222420885,0.29196360827990125,0.4170893069627651,0.004975124378109453,2.0162752226208798,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.25223506532792367,0.19315101307171936,0.3083652900893927,0.004975124378109453,1.8621636719548658,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3912094741913374,0.2699294726715014,0.4963943790522945,0.004975124378109453,1.5391296860831005,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.244518295384715,0.1693418172592656,0.31481207019327645,0.004975124378109453,1.5649987978503903,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.320028615700056,0.2595219732132748,0.37615736005887057,0.004975124378109453,1.9981427607047273,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3529130249600471,0.28971663555839233,0.41486910368785707,0.004975124378109453,1.820129502000322,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.37077211173845176,0.30175583627549823,0.43791754459171295,0.004975124378109453,1.7284368286668732,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.3395666540829692,0.2663689342644012,0.4065219969335605,0.004975124378109453,1.8408223207469525,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,1,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.8822725688779939,0.8618694743258426,0.9015183326703698,0.004975124378109453,1.3147908181314005,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,1,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.7555534600407227,0.6749273622269082,0.8236360342569109,0.004975124378109453,1.2902450570636832,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,1,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.4939126564529363,0.3971250058183851,0.5711659183838073,0.004975124378109453,1.7368966975409157,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,11,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.6058521010086733,0.512833148242757,0.6853866738767574,0.004975124378109453,1.6126207364915923,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,11,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.5190198148540696,0.42656724481136554,0.6007459511977894,0.004975124378109453,1.5989901964958217,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,11,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.45932407396503794,0.3983989132525488,0.5179657971936205,0.004975124378109453,1.8658050510405646,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,12,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.7655565220599538,0.6804410790280294,0.8257173788096654,0.004975124378109453,1.6067591210300252,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,12,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.5246030343880759,0.44500399420360137,0.5917028255730202,0.004975124378109453,1.5146874147037634,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,12,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.5220348197372737,0.4226321380511418,0.6014867706259744,0.004975124378109453,1.924358767605588,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,2,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.5574537729081951,0.4572879849171099,0.6316462567488237,0.004975124378109453,1.3890971092504527,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,2,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.5521868353455206,0.4703728887025914,0.6217792686323669,0.004975124378109453,1.3719534368240407,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,2,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.39920351018970984,0.255913265702666,0.5136416920563772,0.009950248756218905,1.1909549633280092,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,3,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.5095321717853859,0.4088497864161812,0.5893559640712512,0.004975124378109453,1.3860658168647084,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,3,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.6475072333388598,0.5849248635022593,0.7006847967287309,0.004975124378109453,1.3918434011288563,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,3,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.6247192007185294,0.5640191581844557,0.6841060051890445,0.004975124378109453,1.6076378828786102,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,4,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.5721378635589445,0.4589799571139769,0.6639792061567727,0.004975124378109453,1.5063606572224821,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,4,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.5200398794616495,0.45569610833340296,0.5730337011596062,0.004975124378109453,1.6285139921778058,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,4,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.4621219053007724,0.36318625019396866,0.5394216442513309,0.004975124378109453,1.6433442747141,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,5,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.7180604995841281,0.6112051850904817,0.7923799282999225,0.004975124378109453,1.4830335573147826,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,5,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.7306204543955754,0.6614058243286464,0.7905374938622539,0.004975124378109453,1.4560107541145668,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.6639289990495097,0.5548055819382991,0.7506019965977234,0.004975124378109453,1.5992182562504356,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.4894295680549096,0.38690677376759497,0.5843936544746535,0.004975124378109453,1.5755975911961766,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,6,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.4806187382594192,0.4055857872739391,0.5489362298701672,0.004975124378109453,1.6175727899611843,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,6,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.27064572111056834,0.19908915113026177,0.3328968536815988,0.009950248756218905,1.8874694178186642,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,7,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.8532684194072054,0.8122091560048726,0.8872952309291628,0.004975124378109453,1.488968623457713,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,7,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.6444575559277395,0.5437107748353294,0.7283674510972139,0.004975124378109453,1.6214248785754701,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,7,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.49993528599906684,0.4270687733345775,0.5577430936265171,0.004975124378109453,1.686473751933131,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,8,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.6188647683684488,0.5221207134690423,0.7014001280045931,0.004975124378109453,1.6204897334790718,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,8,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.8098831543968025,0.7243672522613132,0.8688673835075338,0.004975124378109453,1.5661287711432892,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,8,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.4221327892415106,0.33407033868336405,0.5016905412242733,0.004975124378109453,1.9087040694234652,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,9,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.7334752260049161,0.6259509688294052,0.8048684792839668,0.004975124378109453,1.5520939489219574,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,9,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.4752986181181558,0.3503841210816557,0.5723676838533264,0.004975124378109453,1.6977571734061239,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,9,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.5507419185823299,0.4405964372142213,0.6500015586078347,0.004975124378109453,1.6430807658370035,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,10,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.6505285269266662,0.5747423443245168,0.7162799210243251,0.004975124378109453,1.524827636876257,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,10,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.49167016341790026,0.39388718732714717,0.5750844757776006,0.004975124378109453,1.6378069809903815,11
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,graphcmi,10,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,binary,1v0,0.6111100160342823,0.48731730851275284,0.7090496653931679,0.004975124378109453,1.7022382628218349,11
