dataset,subject,seed,warmup_hash,status,n_subjects,n_pairs,positive_weight_fraction,effective_weight_support,max_weight,weight_entropy,winsor_threshold,weight_hash,perm_weight_hash,true_vs_perm_loss_diff,max_subject_total_weight,top_subject_share
BNCI2014_001,4,1,2d9e8842dbf2b462,ok,8,6,0.4791666666666667,16.1874221740202,4.0,2.8952207449948437,0.437257917002672,5bf21d88f3b691a5,b8c445b21447ce22,0.035538867115974426,20.93010802490676,0.4415797467363701
BNCI2014_001,4,2,2ec1eb62c5c21c8a,ok,8,6,0.5416666666666666,18.92148121593479,3.415264704573817,3.0434825412232938,0.39223648152342283,d10cdc33d6784efb,ad01b3d2ced8425e,0.05087710916996002,16.34966245682268,0.34061797080919065
BNCI2014_001,5,0,88b889faa811db4a,ok,8,6,0.5208333333333334,19.752696879591777,3.1525267414640954,3.060609753810446,0.34512100227909065,8b021dc47241cb88,7a6e216b0f559ce1,0.09390275180339813,17.175009006688512,0.3578126909003493
BNCI2014_001,5,1,49a5c6edfb0da33a,ok,8,6,0.5833333333333334,21.04813297790743,3.1851648696331085,3.1463023006073563,0.3545901506673771,b575265390d71cbd,c3ea9743d71d205d,0.09424367547035217,16.668078539751566,0.3472516393568354
BNCI2014_001,5,2,11a6ad38951ff570,ok,8,6,0.4583333333333333,16.691752605586345,3.708411038920009,2.899320027977611,0.4172381247411282,4e4713141db48977,bbb07707057c6064,0.08227257430553436,20.63707374312413,0.4299390401274258
BNCI2014_001,6,0,60cb7745022e8439,ok,8,6,0.5208333333333334,18.232939871306083,3.980091339776776,3.0180128969581927,0.4150954039043013,447e3f1b54240bf9,82c697cbf517408f,0.11146610975265503,21.15177212886726,0.4406619235674536
BNCI2014_001,6,1,b917babc2bf34ad0,ok,8,6,0.5,17.942625582683007,4.0,2.986374435994017,0.41798303083064003,7960c42b83b687e2,3b96321803c2ded9,0.09741412103176117,20.85791430888149,0.4364426560534097
BNCI2014_001,6,2,93005d82d54f0999,ok,8,6,0.5208333333333334,18.208202366088656,3.7909168595671487,3.004233953711001,0.4296383837614724,dcb471685766b5a1,c401ff608d2a03f7,0.10673713684082031,20.87650060962594,0.4349270998623947
BNCI2014_001,7,0,334dd18c5955b9cd,ok,8,6,0.5208333333333334,20.769778626721635,3.2088614023252666,3.110380428877619,0.3590354543020929,b04a88cabe6d51a5,7019ec516a568d20,0.0884084552526474,15.789172869160515,0.32894110437388585
BNCI2014_001,7,1,67343d478c951387,ok,8,6,0.5833333333333334,21.10169296652067,3.2415009419299143,3.15099669017235,0.37189626527350844,37d0f8460454eac7,3aa631202cbd754e,0.05191837251186371,15.604259620519002,0.3250887449208931
BNCI2014_001,7,2,24a204140fe397bc,ok,8,6,0.5416666666666666,20.62378131674635,3.1230717859113923,3.0873102992006594,0.33011123035730633,3cb31ffa289b0953,bf4c9cddad81ff04,0.044691577553749084,15.302106046691819,0.3187938789821068
BNCI2014_001,8,0,a6ce764068495ca6,ok,8,6,0.6041666666666666,23.43566834189196,2.854675327882439,3.242570304610846,0.3130784164284277,b5db5f44e560aadd,8f5c586b302ab6d8,0.08933506906032562,14.577311119351307,0.30369398441593265
BNCI2014_001,8,1,47e05d0bc4f3ffe8,ok,8,6,0.5833333333333334,19.82693625036996,3.4215042757446517,3.1099375371798232,0.37060593740965747,7229b4ce7d095940,3fe8ebc40ffa2a61,0.06036943197250366,16.397190190812513,0.3416081321219349
BNCI2014_001,8,2,bcfb05ea0cc4375d,ok,8,6,0.5833333333333334,20.33398035160779,3.4786515562656692,3.121008220054473,0.3763653624522794,b55777d18c0769f5,e8ddd551651e3b0f,0.09310786426067352,15.526113586313532,0.3234607026977935
BNCI2014_001,9,0,df8985b535f1429d,ok,8,6,0.5625,21.153907263411995,3.1911541232112164,3.136936453973565,0.3530003995998392,2f19085169be6221,067d62f0c128851d,0.06039716303348541,16.953784876822635,0.3532038547861065
BNCI2014_001,9,1,4d0020f3fea2e592,ok,8,6,0.6041666666666666,21.355370332371503,3.127031074921843,3.1724251626285542,0.3384843465671485,a52dc7d33fee898f,1966635a20de2ab2,0.0807846337556839,15.18825732351964,0.3164220304899458
BNCI2014_001,9,2,c75d77d0202f3685,ok,8,6,0.5208333333333334,20.270812115182036,3.3219390326552776,3.093641112364961,0.3745437965286841,e1fd600e45ec17e6,0602b9d2f3640ba1,0.061627209186553955,16.30680292922559,0.33972506403157693
BNCI2015_001,1,0,adb9034c4ebdce65,ok,11,1,0.5454545454545454,3.9690770273264566,3.988938968709326,1.4984132114706048,0.2765604764745644,4c9c7e51cd154f85,c186265b26f165bc,0.08911994844675064,3.988938968709326,0.3626308205346099
BNCI2015_001,1,1,cfe709401b39a54a,ok,11,1,0.5454545454545454,4.203084271845753,3.4849499298778017,1.5628614921610813,0.2705384478901361,2c405e006934f7b9,cd51c8b62f02712d,0.10587380826473236,3.4849499298778017,0.3168136340411351
BNCI2015_001,1,2,1ba3ecd71fc30aba,ok,11,1,0.5454545454545454,4.115727055090937,3.312340597583234,1.5292135410288026,0.26422479476506633,796891461a8dc291,e937073fa136c473,0.14182357490062714,3.312340597583234,0.30112187625507697
BNCI2015_001,2,0,cd12dc7d0b0447a0,ok,11,1,0.6363636363636364,4.148469038744825,3.8251719598477303,1.5598873284390227,0.2748781054519261,e85f0cc1d8d15e5e,6b3f111ff3aaac3f,0.07174365222454071,3.8251719598477303,0.34774291024823994
BNCI2015_001,2,1,5b174c5138cc308e,ok,11,1,0.5454545454545454,4.397216831139377,3.4401205622883757,1.5856304076961585,0.27033892437104035,b08fdeb3a2768257,99e09e74828dfa02,0.1007394939661026,3.4401205622883757,0.3127382368865369
BNCI2015_001,2,2,9fdeed253db8c623,ok,11,1,0.6363636363636364,4.953466397544724,2.6814461114273547,1.6936808313389617,0.21765747284477344,44d880c60a9b12a6,12e84bb40f29ee07,0.047665566205978394,2.6814461114273547,0.2437678312925314
BNCI2015_001,3,0,98d77b1452369585,ok,11,1,0.5454545454545454,4.092569413436396,3.748774564330795,1.5262846800090788,0.3060339441664811,ea8762227c8279fb,77433cb2467665fa,0.05379028618335724,3.748774564330795,0.3407976918100687
BNCI2015_001,3,1,36b5705722cfb10a,ok,11,1,0.5454545454545454,4.441152187692594,3.260925322251139,1.5879222431013416,0.2904466136789351,dd8d58c7254a764a,6615b655b7f85909,0.035399869084358215,3.260925322251139,0.2964477598696374
BNCI2015_001,3,2,031a70ed51e86f1e,ok,11,1,0.5454545454545454,3.957571760441986,3.6080801559048523,1.5175540374691374,0.3444504792490065,4a78c67068ea9fa3,aa950bfd42bfb7a3,0.055244624614715576,3.6080801559048523,0.32800729030646186
BNCI2015_001,4,0,09e64cdfd7467f76,ok,11,1,0.6363636363636364,4.776176860678784,3.212257527909078,1.6820898175976864,0.24814156475777133,06495e42f7d167d8,e8ae72b558d25e1b,0.05499449372291565,3.212257527909078,0.29202341538186993
BNCI2015_001,4,1,dc0b7b02bf03c2a2,ok,11,1,0.6363636363636364,5.254348052107523,2.9583272286183884,1.7645618824158058,0.26318279962048546,bd2efe8a59eb2003,8cb138146f6393ca,0.05608832836151123,2.9583272286183884,0.2689388419638875
BNCI2015_001,4,2,3024f1a9ed648ae7,ok,11,1,0.6363636363636364,5.165786032971808,2.903248139614085,1.7549591770917434,0.2590468658358721,504dd8762dd8d2e2,5c7e681086372bbd,0.06308802962303162,2.903248139614085,0.2639316519898261
BNCI2015_001,5,0,dfd9ff53d76300cf,ok,11,1,0.6363636363636364,4.32236637004869,3.2497453728096923,1.5692635816041511,0.2794422958245012,9b549cc6f118b103,aa86a5991ce789fb,0.06113016605377197,3.2497453728096923,0.29543140093698544
BNCI2015_001,5,1,293f59a1fae0513f,ok,11,1,0.5454545454545454,4.696128914418073,3.1869632488513977,1.6441232021424124,0.2836605854629451,99117f7a4ee009b9,4e5a9b4f63c6b131,0.0808926671743393,3.1869632488513977,0.2897239349425107
BNCI2015_001,5,2,f55370f5ef112d36,ok,11,1,0.6363636363636364,4.364281658812226,3.360345278816549,1.627979246836878,0.31634794061262256,f35e7e907165f7ba,2ee502e7dee93bda,0.07906849682331085,3.360345278816549,0.3054859376550624
BNCI2015_001,6,0,702d02efcfe474a8,ok,11,1,0.45454545454545453,4.01075456149982,4.0,1.479210639018401,0.34348629377458817,3d3c27e8c2b8ebb5,55bd32a84719fbcb,0.1514384150505066,4.0,0.3669955122556582
BNCI2015_001,6,1,2985afffcaa47380,ok,11,1,0.5454545454545454,4.177808735710151,3.7251320632099496,1.5155738826003975,0.35641980824570296,835f694ce4427d2f,9ede2e0d40e895fd,0.18182027339935303,3.7251320632099496,0.3386483728913298
BNCI2015_001,6,2,129226be487cc167,ok,11,1,0.5454545454545454,4.875800169746799,2.8101990096198035,1.6283708889255455,0.258209876570367,2961481b5cf87964,e3366540ea735bb5,0.07510460913181305,2.8101990096198035,0.2554726399953477
BNCI2015_001,7,0,342d4a2d727442f5,ok,11,1,0.5454545454545454,4.216931117870806,3.4684313380136933,1.5521212231899297,0.317217720521276,86f551807dac3c24,31df2181c9b676b0,0.021130234003067017,3.4684313380136933,0.31531194323835576
BNCI2015_001,7,1,e7fd8dfc82eb670b,ok,11,1,0.6363636363636364,5.202678987956723,3.0004120023353815,1.7582451021879733,0.27378497312046723,7351180827af86ea,ebec82cd225043b6,0.06607414782047272,3.0004120023353815,0.27276473044946903
BNCI2015_001,7,2,09af1d551b9ae735,ok,11,1,0.6363636363636364,4.825450155802051,3.1176724505759172,1.6982139108416356,0.2699632612119807,df955da74326672e,bad36b7d93334264,0.04879474639892578,3.1176724505759172,0.28342477148154127
BNCI2015_001,8,0,325394d560cb0689,ok,11,1,0.45454545454545453,3.655041419350979,4.0,1.4202612181980234,0.390350611769375,e8ea2c9c9f50965d,3110a6c845a0a3f7,0.023902423679828644,4.0,0.3692646080142801
BNCI2015_001,8,1,a593c7c5a283e26c,ok,11,1,0.6363636363636364,3.7546596050771774,3.8589707503149913,1.512648207378802,0.3559375041017402,2a7f15557727f8a4,76cd93e7063962e3,0.038475602865219116,3.8589707503149913,0.3508155265274556
BNCI2015_001,8,2,ffc41f6855efa1cf,ok,11,1,0.5454545454545454,3.795820028055528,3.687429781885484,1.4505737452157508,0.36173221698701985,daf64ab027d3b9c3,48db87d9d7202be1,0.02017061412334442,3.687429781885484,0.33522089264902044
BNCI2015_001,9,0,b10547aa71c6d984,ok,11,1,0.45454545454545453,4.01814079994745,3.937983082462768,1.486056156479611,0.3261136395301889,8785f927ba545158,46ea479816ac356b,0.056199394166469574,3.937983082462768,0.3579984663325326
BNCI2015_001,9,1,ee8a4e7070b567f1,ok,11,1,0.45454545454545453,4.302914324077565,3.3867669241256433,1.5242476574467902,0.3085577143725873,621d3bd9aa251a4e,bcfd8cbdec2aef45,0.047733813524246216,3.3867669241256433,0.30788790554466544
BNCI2015_001,9,2,775e5377fe0f2372,ok,11,1,0.5454545454545454,4.678173336208981,3.0632907276073134,1.5828315817288992,0.260554214711086,4e20c15ccf6cab22,ab63f4593d0e97a6,0.04733036458492279,3.0632907276073134,0.27848097848576464
BNCI2015_001,10,0,9095c7b12c278f37,ok,11,1,0.5454545454545454,3.864342202952115,3.542031669693881,1.4440024607413158,0.3077659144862593,56669c967904b5d3,82fa0e5af4b32066,0.07539390027523041,3.542031669693881,0.3220028827396899
BNCI2015_001,10,1,094231c505eff80a,ok,11,1,0.5454545454545454,4.112441963361332,3.5059502983437083,1.5326926746830583,0.35162502217488223,eb8884d22352c7a2,dfb233cfd0001cbd,0.149494469165802,3.5059502983437083,0.31872275754379925
BNCI2015_001,10,2,b232de207f741fb3,ok,11,1,0.5454545454545454,5.120334678245376,2.660418596365547,1.69457256271609,0.34048549044465637,9d65b145157a5685,796d7ed90a3702b3,0.1142033189535141,2.660418596365547,0.24185623790101338
BNCI2015_001,11,0,7bf622464536664e,ok,11,1,0.6363636363636364,4.709975734749985,3.1504034745803566,1.671649865894111,0.25706776120012315,50edf8e876fe2fdd,7772655479fe0406,0.037031739950180054,3.1504034745803566,0.28640031935478344
BNCI2015_001,11,1,a2b56dc27bee8cc8,ok,11,1,0.45454545454545453,3.8507111458908465,3.974785736949865,1.4504479203395588,0.311548599309074,0c3d5ff3bca75f24,e7de8e46497f1917,0.0834273025393486,3.974785736949865,0.361344162481769
BNCI2015_001,11,2,aa301bedc6b94f2c,ok,11,1,0.5454545454545454,4.203658508586694,3.605958838215516,1.5539932791359088,0.2681230439944107,efb106cdd947e839,ee471c1a4a06ff52,0.1006084606051445,3.605958838215516,0.32781444421671513
BNCI2015_001,12,0,d5118a38b4df046b,ok,11,1,0.5454545454545454,4.545530201036601,3.2615850706373486,1.58372165468243,0.26508849649785005,d6d99688c8f5e8aa,de51fb61f31f7d7e,0.017663583159446716,3.2615850706373486,0.296507737315509
BNCI2015_001,12,1,83b3c158810972a2,ok,11,1,0.6363636363636364,4.87971568724701,3.2436681485876164,1.6816179086739123,0.2806325118931184,070beeddb347ee40,6d22f0189f0b4793,0.026317521929740906,3.2436681485876164,0.2948789259804012
BNCI2015_001,12,2,8e14262ac4cf906f,ok,11,1,0.5454545454545454,4.676948874849743,2.893799638573616,1.5779062200604113,0.23479414817327027,d2be18ffa0120352,4e619563150f64b5,0.006770581007003784,2.893799638573616,0.2630726976341958
