unit_id,target_id,stage,view_kind,external_path,sha256,size_bytes,row_count,fields,git_tracked
c74u_bbe9f8ae3d870b20,1,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_bbe9f8ae3d870b20/target_evaluation_labels_sha256_1d356d4c912a94c8.npz,1d356d4c912a94c8a31f9becb6776ec21ab5be58c53adb8f7cc18986e5421894,85400,296,split_role;target_class_label;target_trial_id,0
c74u_bbe9f8ae3d870b20,1,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_bbe9f8ae3d870b20/same_label_oracle_sha256_75ac2e5174e7a425.npz,75ac2e5174e7a4257c03fe8d7d507233005d8f2a589ca7ee548db311c25d0517,165480,576,split_role;target_class_label;target_trial_id,0
c74u_e06e178902b8d971,1,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_e06e178902b8d971/checkpoint_Wb_sha256_cfecd451afcafc54.npz,cfecd451afcafc54c38e69ce7e82d619fb000d4ef177fdc376cf71e9151ddcf5,13266,4,W;b,0
c74u_e06e178902b8d971,1,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_e06e178902b8d971/strict_source_trial_sha256_e572963cc1edbe65.npz,e572963cc1edbe650fa8b732b999961ec18cc9a73fccc5a4c6963e3bd2fbc113,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_e06e178902b8d971,1,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_e06e178902b8d971/target_unlabeled_representation_sha256_ab19ce1188069ec2.npz,ab19ce1188069ec2a9dea09aee4f1c599120d8779286b23f5453627ff8209c22,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_e06e178902b8d971,1,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_e06e178902b8d971/target_construction_labels_sha256_bf6fa50f1211c8e5.npz,bf6fa50f1211c8e5dbbafde7513735095d7622efea3d381dd6ffe8ba79cd0840,80824,280,split_role;target_class_label;target_trial_id,0
c74u_e06e178902b8d971,1,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_e06e178902b8d971/target_evaluation_labels_sha256_1d356d4c912a94c8.npz,1d356d4c912a94c8a31f9becb6776ec21ab5be58c53adb8f7cc18986e5421894,85400,296,split_role;target_class_label;target_trial_id,0
c74u_e06e178902b8d971,1,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_e06e178902b8d971/same_label_oracle_sha256_75ac2e5174e7a425.npz,75ac2e5174e7a4257c03fe8d7d507233005d8f2a589ca7ee548db311c25d0517,165480,576,split_role;target_class_label;target_trial_id,0
c74u_2935c128f8af4ed1,1,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_2935c128f8af4ed1/checkpoint_Wb_sha256_c92242615e925ded.npz,c92242615e925dede740089fef27951c7fe293988a54e16e2d926fcbba034827,13266,4,W;b,0
c74u_2935c128f8af4ed1,1,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_2935c128f8af4ed1/strict_source_trial_sha256_7056fd215871a779.npz,7056fd215871a779fa088b13623575c103c6c40790760f20de2a1d2da581afde,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_2935c128f8af4ed1,1,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_2935c128f8af4ed1/target_unlabeled_representation_sha256_2be339a9dba5bda3.npz,2be339a9dba5bda341df83cd4617ea84083703664acdf72992161d5ddf47fc0f,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_2935c128f8af4ed1,1,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_2935c128f8af4ed1/target_construction_labels_sha256_bf6fa50f1211c8e5.npz,bf6fa50f1211c8e5dbbafde7513735095d7622efea3d381dd6ffe8ba79cd0840,80824,280,split_role;target_class_label;target_trial_id,0
c74u_2935c128f8af4ed1,1,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_2935c128f8af4ed1/target_evaluation_labels_sha256_1d356d4c912a94c8.npz,1d356d4c912a94c8a31f9becb6776ec21ab5be58c53adb8f7cc18986e5421894,85400,296,split_role;target_class_label;target_trial_id,0
c74u_2935c128f8af4ed1,1,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_2935c128f8af4ed1/same_label_oracle_sha256_75ac2e5174e7a425.npz,75ac2e5174e7a4257c03fe8d7d507233005d8f2a589ca7ee548db311c25d0517,165480,576,split_role;target_class_label;target_trial_id,0
c74u_6baa1b4612b5477c,1,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_6baa1b4612b5477c/checkpoint_Wb_sha256_b0f388421758aceb.npz,b0f388421758acebab82d9c5695742d433347bc9c4e271cbb39492c946f30c9c,13266,4,W;b,0
c74u_6baa1b4612b5477c,1,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_6baa1b4612b5477c/strict_source_trial_sha256_12476b6ef7f6107e.npz,12476b6ef7f6107e9795d1d96255eb631ecc33e762a0ea2b6d3c8943909b9b09,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_6baa1b4612b5477c,1,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_6baa1b4612b5477c/target_unlabeled_representation_sha256_281c2276f56156dc.npz,281c2276f56156dc2de1d7e4468f4ee06f9ba03cbae45e1fa0aa9266a3725105,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_6baa1b4612b5477c,1,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_6baa1b4612b5477c/target_construction_labels_sha256_bf6fa50f1211c8e5.npz,bf6fa50f1211c8e5dbbafde7513735095d7622efea3d381dd6ffe8ba79cd0840,80824,280,split_role;target_class_label;target_trial_id,0
c74u_6baa1b4612b5477c,1,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_6baa1b4612b5477c/target_evaluation_labels_sha256_1d356d4c912a94c8.npz,1d356d4c912a94c8a31f9becb6776ec21ab5be58c53adb8f7cc18986e5421894,85400,296,split_role;target_class_label;target_trial_id,0
c74u_6baa1b4612b5477c,1,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_6baa1b4612b5477c/same_label_oracle_sha256_75ac2e5174e7a425.npz,75ac2e5174e7a4257c03fe8d7d507233005d8f2a589ca7ee548db311c25d0517,165480,576,split_role;target_class_label;target_trial_id,0
c74u_1033b56a972f99ef,1,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_1033b56a972f99ef/checkpoint_Wb_sha256_d76a356207935fe4.npz,d76a356207935fe412a42b4524c23a017f118b379fbb3546c86026ac72cb4b33,13266,4,W;b,0
c74u_1033b56a972f99ef,1,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_1033b56a972f99ef/strict_source_trial_sha256_82cf374b06aa2a0a.npz,82cf374b06aa2a0af1d7031f751abc7afb7521b0aa3fc9b5fc3f8ad12b984286,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_1033b56a972f99ef,1,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_1033b56a972f99ef/target_unlabeled_representation_sha256_0ca8471342c69b59.npz,0ca8471342c69b590d2c4b7130fefe914cd30a8fa113bf31988bceddcb7f35dc,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_1033b56a972f99ef,1,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_1033b56a972f99ef/target_construction_labels_sha256_bf6fa50f1211c8e5.npz,bf6fa50f1211c8e5dbbafde7513735095d7622efea3d381dd6ffe8ba79cd0840,80824,280,split_role;target_class_label;target_trial_id,0
c74u_1033b56a972f99ef,1,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_1033b56a972f99ef/target_evaluation_labels_sha256_1d356d4c912a94c8.npz,1d356d4c912a94c8a31f9becb6776ec21ab5be58c53adb8f7cc18986e5421894,85400,296,split_role;target_class_label;target_trial_id,0
c74u_1033b56a972f99ef,1,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_1033b56a972f99ef/same_label_oracle_sha256_75ac2e5174e7a425.npz,75ac2e5174e7a4257c03fe8d7d507233005d8f2a589ca7ee548db311c25d0517,165480,576,split_role;target_class_label;target_trial_id,0
c74u_2fa9be2c7e13484c,1,P0_pilot,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-001/units/c74u_2fa9be2c7e13484c/checkpoint_Wb_sha256_6e2b3e8cfd0671c8.npz,6e2b3e8cfd0671c81d38a2ca2c27374ca26d44dd6dc1a593571b96e716ef38d0,13266,4,W;b,0
c74u_2fa9be2c7e13484c,1,P0_pilot,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-001/units/c74u_2fa9be2c7e13484c/strict_source_trial_sha256_620aa8ff4f550ff9.npz,620aa8ff4f550ff9cd69032be61850565f1d10a17a0efcbd72b78698d42f3f3b,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_2fa9be2c7e13484c,1,P0_pilot,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-001/units/c74u_2fa9be2c7e13484c/target_unlabeled_representation_sha256_a40c34c6e98746fa.npz,a40c34c6e98746fa05c4c73b337ccb902047532d27ee2388027248aa8d3fc178,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_2fa9be2c7e13484c,1,P0_pilot,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-001/units/c74u_2fa9be2c7e13484c/target_construction_labels_sha256_bf6fa50f1211c8e5.npz,bf6fa50f1211c8e5dbbafde7513735095d7622efea3d381dd6ffe8ba79cd0840,80824,280,split_role;target_class_label;target_trial_id,0
c74u_2fa9be2c7e13484c,1,P0_pilot,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-001/units/c74u_2fa9be2c7e13484c/target_evaluation_labels_sha256_1d356d4c912a94c8.npz,1d356d4c912a94c8a31f9becb6776ec21ab5be58c53adb8f7cc18986e5421894,85400,296,split_role;target_class_label;target_trial_id,0
c74u_2fa9be2c7e13484c,1,P0_pilot,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-001/units/c74u_2fa9be2c7e13484c/same_label_oracle_sha256_75ac2e5174e7a425.npz,75ac2e5174e7a4257c03fe8d7d507233005d8f2a589ca7ee548db311c25d0517,165480,576,split_role;target_class_label;target_trial_id,0
c74u_cb4c43742628186b,1,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_cb4c43742628186b/checkpoint_Wb_sha256_e1a16d8617dfa9dc.npz,e1a16d8617dfa9dcbad7f31173ee18e06a79c181699fa7e5b5af12d40143a209,13266,4,W;b,0
c74u_cb4c43742628186b,1,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_cb4c43742628186b/strict_source_trial_sha256_d4367415e21c608a.npz,d4367415e21c608a262e6064fc28b39bf54822c3ea7c5f85c38f134e66e48749,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_cb4c43742628186b,1,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_cb4c43742628186b/target_unlabeled_representation_sha256_58aa5b6621a1f076.npz,58aa5b6621a1f076ca92d191fe67de2e5f7d6492e87c0677d316ae934e224d55,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_cb4c43742628186b,1,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_cb4c43742628186b/target_construction_labels_sha256_bf6fa50f1211c8e5.npz,bf6fa50f1211c8e5dbbafde7513735095d7622efea3d381dd6ffe8ba79cd0840,80824,280,split_role;target_class_label;target_trial_id,0
c74u_cb4c43742628186b,1,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_cb4c43742628186b/target_evaluation_labels_sha256_1d356d4c912a94c8.npz,1d356d4c912a94c8a31f9becb6776ec21ab5be58c53adb8f7cc18986e5421894,85400,296,split_role;target_class_label;target_trial_id,0
c74u_cb4c43742628186b,1,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_cb4c43742628186b/same_label_oracle_sha256_75ac2e5174e7a425.npz,75ac2e5174e7a4257c03fe8d7d507233005d8f2a589ca7ee548db311c25d0517,165480,576,split_role;target_class_label;target_trial_id,0
c74u_8fe1abbe3e845501,1,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_8fe1abbe3e845501/checkpoint_Wb_sha256_de1f50dd224f862b.npz,de1f50dd224f862b2d8f2100320274c9cc0ad1a5a7ef7407c2dfba8af827a151,13266,4,W;b,0
c74u_8fe1abbe3e845501,1,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_8fe1abbe3e845501/strict_source_trial_sha256_4efb7819c8f4a8dc.npz,4efb7819c8f4a8dc77a1f7d809cce714101061987676c1c3bc9613809e096989,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_8fe1abbe3e845501,1,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_8fe1abbe3e845501/target_unlabeled_representation_sha256_cb328820af742d55.npz,cb328820af742d551c6ebedbb420249f7957ee0da830d8a5be0b730ae924167c,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_8fe1abbe3e845501,1,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_8fe1abbe3e845501/target_construction_labels_sha256_bf6fa50f1211c8e5.npz,bf6fa50f1211c8e5dbbafde7513735095d7622efea3d381dd6ffe8ba79cd0840,80824,280,split_role;target_class_label;target_trial_id,0
c74u_8fe1abbe3e845501,1,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_8fe1abbe3e845501/target_evaluation_labels_sha256_1d356d4c912a94c8.npz,1d356d4c912a94c8a31f9becb6776ec21ab5be58c53adb8f7cc18986e5421894,85400,296,split_role;target_class_label;target_trial_id,0
c74u_8fe1abbe3e845501,1,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_8fe1abbe3e845501/same_label_oracle_sha256_75ac2e5174e7a425.npz,75ac2e5174e7a4257c03fe8d7d507233005d8f2a589ca7ee548db311c25d0517,165480,576,split_role;target_class_label;target_trial_id,0
c74u_af009f0f31d27844,1,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_af009f0f31d27844/checkpoint_Wb_sha256_c1d93eb8b03746a2.npz,c1d93eb8b03746a278ebd7b51e2f0824225d5af18b2e0b4eb5d7338419d3213a,13266,4,W;b,0
c74u_af009f0f31d27844,1,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_af009f0f31d27844/strict_source_trial_sha256_9dc5412b73ad1658.npz,9dc5412b73ad1658285998b94dfb76987f83ce2485391fbd1225d8af5e30858a,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_af009f0f31d27844,1,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_af009f0f31d27844/target_unlabeled_representation_sha256_e5408c7a5d6f041e.npz,e5408c7a5d6f041ef1ae196fd6d15ae205caceff669db67469fe1bc36d64255e,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_af009f0f31d27844,1,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_af009f0f31d27844/target_construction_labels_sha256_bf6fa50f1211c8e5.npz,bf6fa50f1211c8e5dbbafde7513735095d7622efea3d381dd6ffe8ba79cd0840,80824,280,split_role;target_class_label;target_trial_id,0
c74u_af009f0f31d27844,1,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_af009f0f31d27844/target_evaluation_labels_sha256_1d356d4c912a94c8.npz,1d356d4c912a94c8a31f9becb6776ec21ab5be58c53adb8f7cc18986e5421894,85400,296,split_role;target_class_label;target_trial_id,0
c74u_af009f0f31d27844,1,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-001/units/c74u_af009f0f31d27844/same_label_oracle_sha256_75ac2e5174e7a425.npz,75ac2e5174e7a4257c03fe8d7d507233005d8f2a589ca7ee548db311c25d0517,165480,576,split_role;target_class_label;target_trial_id,0
c74u_d9c3628a82614737,1,P0_pilot,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-001/units/c74u_d9c3628a82614737/checkpoint_Wb_sha256_02d9563d309b4a33.npz,02d9563d309b4a333e1d16882399e2a1fe1b9b12a00111a1b188d4a5c9a2bb00,13266,4,W;b,0
c74u_d9c3628a82614737,1,P0_pilot,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-001/units/c74u_d9c3628a82614737/strict_source_trial_sha256_3e5c19c6db9795f2.npz,3e5c19c6db9795f24116bb0873438f8e2ab3c7c1987faed2549dbed295e71ced,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_d9c3628a82614737,1,P0_pilot,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-001/units/c74u_d9c3628a82614737/target_unlabeled_representation_sha256_6c50c51dab56f25e.npz,6c50c51dab56f25e7840c4b3c385dc154d7887ef5c2398509730de460ab4d53c,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_d9c3628a82614737,1,P0_pilot,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-001/units/c74u_d9c3628a82614737/target_construction_labels_sha256_bf6fa50f1211c8e5.npz,bf6fa50f1211c8e5dbbafde7513735095d7622efea3d381dd6ffe8ba79cd0840,80824,280,split_role;target_class_label;target_trial_id,0
