pair_id,seed,target,level,regime,selection_ucl_prefers,selection_point_prefers,source_audit_leakage_prefers,source_audit_endpoint_prefers,source_endpoint_majority_prefers,target_endpoint_prefers,selection_point_delta_better_minus_selected,audit_point_delta_better_minus_selected,selection_to_audit_inversion,audit_to_target_inversion,selection_ucl_to_audit_inversion,local_leakage_target_conflict
0|2|1|S2_rare_cells|nearest_continuous_better|0|1,0,2,1,S2_rare_cells,selected,selected,better,better,better,better,0.06267554697388711,-0.008247138894722394,1,0,1,1
0|3|0|S2_rare_cells|nearest_continuous_better|0|1,0,3,0,S2_rare_cells,selected,selected,selected,selected,selected,better,0.04941994698924046,0.00803830438738462,0,1,0,1
0|3|1|S2_rare_cells|nearest_continuous_better|4|10,0,3,1,S2_rare_cells,selected,selected,better,selected,selected,better,0.21159165582700323,-0.0031992409722573223,1,0,1,1
0|4|1|S2_rare_cells|nearest_continuous_better|2|1,0,4,1,S2_rare_cells,selected,selected,selected,better,better,better,0.08921276927072941,0.004030382148656808,0,1,0,1
0|5|0|S2_rare_cells|nearest_continuous_better|19|18,0,5,0,S2_rare_cells,selected,selected,selected,better,better,better,0.21739103570510399,0.019122934213709586,0,1,0,1
0|6|1|S2_rare_cells|nearest_continuous_better|20|19,0,6,1,S2_rare_cells,selected,selected,better,selected,selected,better,0.10749488959088027,-0.0715636941219594,1,0,1,1
0|7|1|S2_rare_cells|nearest_continuous_better|5|0,0,7,1,S2_rare_cells,selected,selected,better,better,better,better,0.27387454439460646,-0.01149221834681502,1,0,1,1
0|8|0|S2_rare_cells|nearest_continuous_better|17|15,0,8,0,S2_rare_cells,selected,selected,selected,better,better,better,0.13477679329854064,0.05831241489478067,0,1,0,1
0|9|0|S2_rare_cells|nearest_continuous_better|19|18,0,9,0,S2_rare_cells,selected,selected,selected,selected,selected,better,0.19372275436954256,0.02669430014295604,0,1,0,1
0|9|1|S2_rare_cells|nearest_continuous_better|12|13,0,9,1,S2_rare_cells,selected,selected,better,better,better,better,0.13371667441660084,-0.03241391819366757,1,0,1,1
1|1|0|S2_rare_cells|nearest_continuous_better|6|5,1,1,0,S2_rare_cells,selected,selected,selected,selected,selected,better,0.18555515390434185,0.12612382897310603,0,1,0,1
1|1|1|S2_rare_cells|nearest_continuous_better|16|15,1,1,1,S2_rare_cells,selected,selected,better,selected,selected,better,0.07262083109822148,-0.003226336975656774,1,0,1,1
1|2|0|S2_rare_cells|nearest_continuous_better|18|17,1,2,0,S2_rare_cells,selected,selected,selected,better,better,better,0.36993217060358663,0.002374018257058075,0,1,0,1
1|2|1|S2_rare_cells|nearest_continuous_better|2|1,1,2,1,S2_rare_cells,selected,selected,selected,better,selected,better,0.14826715774043864,0.019024456651539623,0,1,0,1
1|3|0|S2_rare_cells|nearest_continuous_better|8|11,1,3,0,S2_rare_cells,selected,selected,better,better,better,better,0.20083372493716922,-0.03577368962416416,1,0,1,1
1|3|1|S2_rare_cells|nearest_continuous_better|11|3,1,3,1,S2_rare_cells,selected,selected,better,better,better,better,0.21573926378238029,-0.0011482659723320854,1,0,1,1
1|5|1|S2_rare_cells|nearest_continuous_better|17|16,1,5,1,S2_rare_cells,selected,selected,selected,better,better,better,0.00524736136122228,0.04382488500122017,0,1,0,1
1|6|0|S2_rare_cells|nearest_continuous_better|18|17,1,6,0,S2_rare_cells,selected,selected,selected,better,better,better,0.060212420475399986,0.027080009553385298,0,1,0,1
1|6|1|S2_rare_cells|nearest_continuous_better|6|5,1,6,1,S2_rare_cells,selected,selected,selected,better,better,better,0.012957627418111572,0.007567234773552145,0,1,0,1
1|7|1|S2_rare_cells|nearest_continuous_better|15|14,1,7,1,S2_rare_cells,selected,selected,better,selected,selected,better,0.07785198978081231,-0.022843506414003456,1,0,1,1
1|8|0|S2_rare_cells|nearest_continuous_better|15|14,1,8,0,S2_rare_cells,selected,selected,better,better,flat,better,0.09666820626234918,-0.010723580182497083,1,0,1,1
1|8|1|S2_rare_cells|nearest_continuous_better|21|20,1,8,1,S2_rare_cells,selected,selected,selected,better,better,better,0.23117249558026498,0.007770129385242908,0,1,0,1
1|9|1|S2_rare_cells|nearest_continuous_better|14|16,1,9,1,S2_rare_cells,selected,selected,selected,better,better,better,0.396858735192256,0.02261999333992215,0,1,0,1
2|1|1|S2_rare_cells|nearest_continuous_better|1|0,2,1,1,S2_rare_cells,selected,selected,better,selected,selected,better,0.2618609464164152,-0.011593328386971358,1,0,1,1
2|2|1|S2_rare_cells|nearest_continuous_better|0|1,2,2,1,S2_rare_cells,selected,selected,better,selected,selected,better,0.0285569991753003,-0.009604970467982143,1,0,1,1
2|3|0|S2_rare_cells|nearest_continuous_better|15|16,2,3,0,S2_rare_cells,selected,selected,selected,selected,selected,better,0.0911043054681665,0.006532689604652919,0,1,0,1
2|3|1|S2_rare_cells|nearest_continuous_better|5|4,2,3,1,S2_rare_cells,selected,selected,selected,better,selected,better,0.06377832166037023,0.006536038765986518,0,1,0,1
2|4|0|S2_rare_cells|nearest_continuous_better|23|21,2,4,0,S2_rare_cells,selected,selected,better,flat,better,better,0.0019176236934286273,-0.00024052248812345134,1,0,1,1
2|4|1|S2_rare_cells|nearest_continuous_better|14|12,2,4,1,S2_rare_cells,selected,selected,selected,selected,selected,better,0.1594415910441751,0.024099868646975664,0,1,0,1
2|5|0|S2_rare_cells|nearest_continuous_better|17|15,2,5,0,S2_rare_cells,selected,selected,selected,better,better,better,0.2900655638023286,0.08278640359733264,0,1,0,1
2|6|0|S2_rare_cells|nearest_continuous_better|21|20,2,6,0,S2_rare_cells,selected,selected,selected,selected,selected,better,0.09585078516887113,0.012456483932926754,0,1,0,1
2|7|0|S2_rare_cells|nearest_continuous_better|20|18,2,7,0,S2_rare_cells,selected,selected,selected,better,better,better,0.2045184358628126,0.006537998134520051,0,1,0,1
2|7|1|S2_rare_cells|nearest_continuous_better|19|18,2,7,1,S2_rare_cells,selected,selected,better,better,better,better,0.1812271619841398,-0.009921831080302423,1,0,1,1
2|8|0|S2_rare_cells|nearest_continuous_better|10|11,2,8,0,S2_rare_cells,selected,selected,better,selected,selected,better,0.07222574350774247,-0.009623881195851114,1,0,1,1
2|9|1|S2_rare_cells|nearest_continuous_better|29|23,2,9,1,S2_rare_cells,selected,selected,selected,better,better,better,0.002343838949781407,0.0003385838157879961,0,1,0,1
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0,1,0,S3_nonestimable_cells,selected,selected,better,selected,selected,better,0.16375864111347316,-0.019565457108341455,1,0,1,1
0|1|1|S3_nonestimable_cells|nearest_continuous_better|14|13,0,1,1,S3_nonestimable_cells,selected,selected,better,selected,selected,better,0.08401434840161248,-0.018413523488884254,1,0,1,1
0|2|0|S3_nonestimable_cells|nearest_continuous_better|2|1,0,2,0,S3_nonestimable_cells,selected,selected,selected,selected,selected,better,0.16653191429953473,0.019137431382246994,0,1,0,1
0|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,0,2,1,S3_nonestimable_cells,selected,selected,better,better,better,better,0.06267554697388711,-0.008247138894722394,1,0,1,1
0|3|0|S3_nonestimable_cells|nearest_continuous_better|0|1,0,3,0,S3_nonestimable_cells,selected,selected,selected,selected,selected,better,0.04941994698924046,0.00803830438738462,0,1,0,1
0|3|1|S3_nonestimable_cells|nearest_continuous_better|4|10,0,3,1,S3_nonestimable_cells,selected,selected,better,selected,selected,better,0.21159165582700323,-0.0031992409722573223,1,0,1,1
0|4|1|S3_nonestimable_cells|nearest_continuous_better|2|1,0,4,1,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.08921276927072941,0.004030382148656808,0,1,0,1
0|5|0|S3_nonestimable_cells|nearest_continuous_better|19|18,0,5,0,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.21739103570510399,0.019122934213709586,0,1,0,1
0|6|1|S3_nonestimable_cells|nearest_continuous_better|20|19,0,6,1,S3_nonestimable_cells,selected,selected,better,selected,selected,better,0.10749488959088027,-0.0715636941219594,1,0,1,1
0|7|1|S3_nonestimable_cells|nearest_continuous_better|5|0,0,7,1,S3_nonestimable_cells,selected,selected,better,better,better,better,0.27387454439460646,-0.01149221834681502,1,0,1,1
0|8|0|S3_nonestimable_cells|nearest_continuous_better|17|15,0,8,0,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.13477679329854064,0.05831241489478067,0,1,0,1
0|9|0|S3_nonestimable_cells|nearest_continuous_better|19|18,0,9,0,S3_nonestimable_cells,selected,selected,selected,selected,selected,better,0.19372275436954256,0.02669430014295604,0,1,0,1
0|9|1|S3_nonestimable_cells|nearest_continuous_better|12|13,0,9,1,S3_nonestimable_cells,selected,selected,better,better,better,better,0.13371667441660084,-0.03241391819366757,1,0,1,1
1|1|0|S3_nonestimable_cells|nearest_continuous_better|6|5,1,1,0,S3_nonestimable_cells,selected,selected,selected,selected,selected,better,0.18555515390434185,0.12612382897310603,0,1,0,1
1|1|1|S3_nonestimable_cells|nearest_continuous_better|16|15,1,1,1,S3_nonestimable_cells,selected,selected,better,selected,selected,better,0.07262083109822148,-0.003226336975656774,1,0,1,1
1|2|0|S3_nonestimable_cells|nearest_continuous_better|18|17,1,2,0,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.36993217060358663,0.002374018257058075,0,1,0,1
1|2|1|S3_nonestimable_cells|nearest_continuous_better|2|1,1,2,1,S3_nonestimable_cells,selected,selected,selected,better,selected,better,0.14826715774043864,0.019024456651539623,0,1,0,1
1|3|0|S3_nonestimable_cells|nearest_continuous_better|8|11,1,3,0,S3_nonestimable_cells,selected,selected,better,better,better,better,0.20083372493716922,-0.03577368962416416,1,0,1,1
1|3|1|S3_nonestimable_cells|nearest_continuous_better|11|3,1,3,1,S3_nonestimable_cells,selected,selected,better,better,better,better,0.21573926378238029,-0.0011482659723320854,1,0,1,1
1|5|1|S3_nonestimable_cells|nearest_continuous_better|17|16,1,5,1,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.00524736136122228,0.04382488500122017,0,1,0,1
1|6|0|S3_nonestimable_cells|nearest_continuous_better|18|17,1,6,0,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.060212420475399986,0.027080009553385298,0,1,0,1
1|6|1|S3_nonestimable_cells|nearest_continuous_better|6|5,1,6,1,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.012957627418111572,0.007567234773552145,0,1,0,1
1|7|1|S3_nonestimable_cells|nearest_continuous_better|15|14,1,7,1,S3_nonestimable_cells,selected,selected,better,selected,selected,better,0.07785198978081231,-0.022843506414003456,1,0,1,1
1|8|0|S3_nonestimable_cells|nearest_continuous_better|15|14,1,8,0,S3_nonestimable_cells,selected,selected,better,better,flat,better,0.09666820626234918,-0.010723580182497083,1,0,1,1
1|8|1|S3_nonestimable_cells|nearest_continuous_better|21|20,1,8,1,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.23117249558026498,0.007770129385242908,0,1,0,1
1|9|1|S3_nonestimable_cells|nearest_continuous_better|14|16,1,9,1,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.396858735192256,0.02261999333992215,0,1,0,1
2|1|1|S3_nonestimable_cells|nearest_continuous_better|1|0,2,1,1,S3_nonestimable_cells,selected,selected,better,selected,selected,better,0.2618609464164152,-0.011593328386971358,1,0,1,1
2|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,2,2,1,S3_nonestimable_cells,selected,selected,better,selected,selected,better,0.0285569991753003,-0.009604970467982143,1,0,1,1
2|3|0|S3_nonestimable_cells|nearest_continuous_better|15|16,2,3,0,S3_nonestimable_cells,selected,selected,selected,selected,selected,better,0.0911043054681665,0.006532689604652919,0,1,0,1
2|3|1|S3_nonestimable_cells|nearest_continuous_better|5|4,2,3,1,S3_nonestimable_cells,selected,selected,selected,better,selected,better,0.06377832166037023,0.006536038765986518,0,1,0,1
2|4|0|S3_nonestimable_cells|nearest_continuous_better|23|21,2,4,0,S3_nonestimable_cells,selected,selected,better,flat,better,better,0.0019176236934286273,-0.00024052248812345134,1,0,1,1
2|4|1|S3_nonestimable_cells|nearest_continuous_better|14|12,2,4,1,S3_nonestimable_cells,selected,selected,selected,selected,selected,better,0.1594415910441751,0.024099868646975664,0,1,0,1
2|5|0|S3_nonestimable_cells|nearest_continuous_better|17|15,2,5,0,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.2900655638023286,0.08278640359733264,0,1,0,1
2|6|0|S3_nonestimable_cells|nearest_continuous_better|21|20,2,6,0,S3_nonestimable_cells,selected,selected,selected,selected,selected,better,0.09585078516887113,0.012456483932926754,0,1,0,1
2|7|0|S3_nonestimable_cells|nearest_continuous_better|20|18,2,7,0,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.2045184358628126,0.006537998134520051,0,1,0,1
2|7|1|S3_nonestimable_cells|nearest_continuous_better|19|18,2,7,1,S3_nonestimable_cells,selected,selected,better,better,better,better,0.1812271619841398,-0.009921831080302423,1,0,1,1
2|8|0|S3_nonestimable_cells|nearest_continuous_better|10|11,2,8,0,S3_nonestimable_cells,selected,selected,better,selected,selected,better,0.07222574350774247,-0.009623881195851114,1,0,1,1
2|9|1|S3_nonestimable_cells|nearest_continuous_better|29|23,2,9,1,S3_nonestimable_cells,selected,selected,selected,better,better,better,0.002343838949781407,0.0003385838157879961,0,1,0,1
