epsilon_quantile,epsilon_radius,trajectory_id,seed,target,level,regime,mean_neighbors_including_self,mean_target_utility_variance,mean_target_utility_range,mean_joint_good_entropy,mean_pareto_good_entropy,mean_preference_robust_entropy,mean_target_gauge_variance,joint_good_cohabitation_rate,baseline_target_utility_variance,baseline_joint_good_entropy,baseline_pareto_good_entropy,baseline_preference_robust_entropy,baseline_target_gauge_variance,target_labels_diagnostic_only
0.01,0.03462955414672538,0|4|0|S2_rare_cells,0,4,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336440921623078,0.954434002924965,0.5435644431995964,0.0,0.000548055306056563,1
0.01,0.03462955414672538,0|4|0|S3_nonestimable_cells,0,4,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336440921623078,0.954434002924965,0.5435644431995964,0.0,0.000548055306056563,1
0.01,0.03462955414672538,0|4|1|S0_full_support,0,4,1,S0_full_support,1.7222222222222223,6.151879717968202e-05,0.007901659791508222,0.0,0.0,0.0,1.1228384940367242e-07,0.0,0.2281186439317822,0.5032583347756457,0.18312206830137276,0.18312206830137276,0.0005242017055310264,1
0.01,0.03462955414672538,0|4|1|S2_rare_cells,0,4,1,S2_rare_cells,1.7222222222222223,6.151879717968202e-05,0.007901659791508222,0.0,0.0,0.0,1.1228384940367242e-07,0.0,0.2281186439317822,0.5032583347756457,0.18312206830137276,0.18312206830137276,0.0005242017055310264,1
0.01,0.03462955414672538,0|4|1|S3_nonestimable_cells,0,4,1,S3_nonestimable_cells,1.7222222222222223,6.151879717968202e-05,0.007901659791508222,0.0,0.0,0.0,1.1228384940367242e-07,0.0,0.2281186439317822,0.5032583347756457,0.18312206830137276,0.18312206830137276,0.0005242017055310264,1
0.01,0.03462955414672538,0|5|0|S0_full_support,0,5,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159698813585503,0.9927744539878083,0.6098403047164004,0.28639695711595625,0.0002905571724155057,1
0.01,0.03462955414672538,0|5|0|S2_rare_cells,0,5,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159698813585503,0.9927744539878083,0.6098403047164004,0.28639695711595625,0.0002905571724155057,1
0.01,0.03462955414672538,0|5|0|S3_nonestimable_cells,0,5,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159698813585503,0.9927744539878083,0.6098403047164004,0.28639695711595625,0.0002905571724155057,1
0.01,0.03462955414672538,0|5|1|S0_full_support,0,5,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5730812041160093,0.26676498780302604,0.8453509366224364,0.0,0.0019837164901613073,1
0.01,0.03462955414672538,0|5|1|S2_rare_cells,0,5,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5730812041160093,0.26676498780302604,0.8453509366224364,0.0,0.0019837164901613073,1
0.01,0.03462955414672538,0|5|1|S3_nonestimable_cells,0,5,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5730812041160093,0.26676498780302604,0.8453509366224364,0.0,0.0019837164901613073,1
0.01,0.03462955414672538,0|6|0|S0_full_support,0,6,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07007714706632757,0.4394969869215134,0.4394969869215134,0.0,0.00019561672369458328,1
0.01,0.03462955414672538,0|6|0|S2_rare_cells,0,6,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07007714706632757,0.4394969869215134,0.4394969869215134,0.0,0.00019561672369458328,1
0.01,0.03462955414672538,0|6|0|S3_nonestimable_cells,0,6,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07007714706632757,0.4394969869215134,0.4394969869215134,0.0,0.00019561672369458328,1
0.01,0.03462955414672538,0|6|1|S0_full_support,0,6,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20119772417923,0.4537163391869448,0.2761954276479391,0.2761954276479391,0.000473067181501716,1
0.01,0.03462955414672538,0|6|1|S2_rare_cells,0,6,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20119772417923,0.4537163391869448,0.2761954276479391,0.2761954276479391,0.000473067181501716,1
0.01,0.03462955414672538,0|6|1|S3_nonestimable_cells,0,6,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20119772417923,0.4537163391869448,0.2761954276479391,0.2761954276479391,0.000473067181501716,1
0.01,0.03462955414672538,0|7|0|S0_full_support,0,7,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12673678200557786,0.9852281360342515,0.5916727785823273,0.0,0.000538795029237345,1
0.01,0.03462955414672538,0|7|0|S2_rare_cells,0,7,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12673678200557786,0.9852281360342515,0.5916727785823273,0.0,0.000538795029237345,1
0.01,0.03462955414672538,0|7|0|S3_nonestimable_cells,0,7,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12673678200557786,0.9852281360342515,0.5916727785823273,0.0,0.000538795029237345,1
0.01,0.03462955414672538,0|7|1|S0_full_support,0,7,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1988366092210472,0.8112781244591328,0.5435644431995964,0.24988229283318544,0.001370219891243782,1
0.01,0.03462955414672538,0|7|1|S2_rare_cells,0,7,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1988366092210472,0.8112781244591328,0.5435644431995964,0.24988229283318544,0.001370219891243782,1
0.01,0.03462955414672538,0|7|1|S3_nonestimable_cells,0,7,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1988366092210472,0.8112781244591328,0.5435644431995964,0.24988229283318544,0.001370219891243782,1
0.01,0.03462955414672538,0|8|0|S0_full_support,0,8,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248663145699407,0.934068055375491,0.6098403047164004,0.28639695711595625,0.002991072817164164,1
0.01,0.03462955414672538,0|8|0|S2_rare_cells,0,8,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248663145699407,0.934068055375491,0.6098403047164004,0.28639695711595625,0.002991072817164164,1
0.01,0.03462955414672538,0|8|0|S3_nonestimable_cells,0,8,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248663145699407,0.934068055375491,0.6098403047164004,0.28639695711595625,0.002991072817164164,1
0.01,0.03462955414672538,0|8|1|S0_full_support,0,8,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23738183052674477,0.9182958340544896,0.6500224216483541,0.0,0.001513571405606995,1
0.01,0.03462955414672538,0|8|1|S2_rare_cells,0,8,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23738183052674477,0.9182958340544896,0.6500224216483541,0.0,0.001513571405606995,1
0.01,0.03462955414672538,0|8|1|S3_nonestimable_cells,0,8,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23738183052674477,0.9182958340544896,0.6500224216483541,0.0,0.001513571405606995,1
0.01,0.03462955414672538,0|9|0|S0_full_support,0,9,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333513566077045,0.9182958340544896,0.6500224216483541,0.24988229283318544,0.0014781025773712515,1
0.01,0.03462955414672538,0|9|0|S2_rare_cells,0,9,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333513566077045,0.9182958340544896,0.6500224216483541,0.24988229283318544,0.0014781025773712515,1
0.01,0.03462955414672538,0|9|0|S3_nonestimable_cells,0,9,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333513566077045,0.9182958340544896,0.6500224216483541,0.24988229283318544,0.0014781025773712515,1
0.01,0.03462955414672538,0|9|1|S0_full_support,0,9,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4957068213264435,0.9980008838722996,0.2974722489192895,0.2974722489192895,0.0012603203496374955,1
0.01,0.03462955414672538,0|9|1|S2_rare_cells,0,9,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4957068213264435,0.9980008838722996,0.2974722489192895,0.2974722489192895,0.0012603203496374955,1
0.01,0.03462955414672538,0|9|1|S3_nonestimable_cells,0,9,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4957068213264435,0.9980008838722996,0.2974722489192895,0.2974722489192895,0.0012603203496374955,1
0.01,0.03462955414672538,1|1|0|S0_full_support,1,1,0,S0_full_support,1.0714285714285714,2.948883046250588e-05,0.0029026505356560817,0.0,0.0,0.0,5.382288910934706e-08,0.0,0.18285581310230742,0.2222848306856879,0.676941869780886,0.222284830685688,0.0004345352507322368,1
0.01,0.03462955414672538,1|1|0|S2_rare_cells,1,1,0,S2_rare_cells,1.0714285714285714,2.948883046250588e-05,0.0029026505356560817,0.0,0.0,0.0,5.382288910934706e-08,0.0,0.18285581310230742,0.2222848306856879,0.676941869780886,0.222284830685688,0.0004345352507322368,1
0.01,0.03462955414672538,1|1|0|S3_nonestimable_cells,1,1,0,S3_nonestimable_cells,1.1428571428571428,2.948883046250588e-05,0.0029026505356560817,0.0,0.0,0.0,5.382288910934706e-08,0.0,0.18285581310230742,0.2222848306856879,0.676941869780886,0.222284830685688,0.0004345352507322368,1
0.01,0.03462955414672538,1|1|1|S0_full_support,1,1,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31623284182899586,0.7642045065086203,0.5032583347756457,0.3095434291503252,0.0009316916541008274,1
0.01,0.03462955414672538,1|1|1|S2_rare_cells,1,1,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31623284182899586,0.7642045065086203,0.5032583347756457,0.3095434291503252,0.0009316916541008274,1
0.01,0.03462955414672538,1|1|1|S3_nonestimable_cells,1,1,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31623284182899586,0.7642045065086203,0.5032583347756457,0.3095434291503252,0.0009316916541008274,1
0.01,0.03462955414672538,1|2|0|S0_full_support,1,2,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1918179760068132,0.5586293734521992,0.5586293734521992,0.2580186686648155,0.000924254269436666,1
0.01,0.03462955414672538,1|2|0|S2_rare_cells,1,2,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1918179760068132,0.5586293734521992,0.5586293734521992,0.2580186686648155,0.000924254269436666,1
0.01,0.03462955414672538,1|2|0|S3_nonestimable_cells,1,2,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1918179760068132,0.5586293734521992,0.5586293734521992,0.2580186686648155,0.000924254269436666,1
0.01,0.03462955414672538,1|2|1|S0_full_support,1,2,1,S0_full_support,4.862068965517241,9.237256023598216e-07,0.0019395855988870113,0.0,0.0,0.0,3.6519546721729434e-09,0.0,0.12294912547903968,0.9293636260137187,0.6631968402398287,0.21639693245126462,0.0010297713851137515,1
0.01,0.03462955414672538,1|2|1|S2_rare_cells,1,2,1,S2_rare_cells,4.862068965517241,9.237256023598216e-07,0.0019395855988870113,0.0,0.0,0.0,3.6519546721729434e-09,0.0,0.12294912547903968,0.9293636260137187,0.6631968402398287,0.21639693245126462,0.0010297713851137515,1
0.01,0.03462955414672538,1|2|1|S3_nonestimable_cells,1,2,1,S3_nonestimable_cells,4.862068965517241,9.237256023598216e-07,0.0019395855988870113,0.0,0.0,0.0,3.6519546721729434e-09,0.0,0.12294912547903968,0.9293636260137187,0.6631968402398287,0.21639693245126462,0.0010297713851137515,1
0.01,0.03462955414672538,1|3|0|S0_full_support,1,3,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3020133026789974,0.8112781244591328,0.74959525725948,0.222284830685688,0.0018656109074670652,1
0.01,0.03462955414672538,1|3|0|S2_rare_cells,1,3,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3020133026789974,0.8112781244591328,0.74959525725948,0.222284830685688,0.0018656109074670652,1
0.01,0.03462955414672538,1|3|0|S3_nonestimable_cells,1,3,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3020133026789974,0.8112781244591328,0.74959525725948,0.222284830685688,0.0018656109074670652,1
0.01,0.03462955414672538,1|3|1|S0_full_support,1,3,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359960490660984,0.4689955935892812,0.6098403047164004,0.28639695711595625,0.002172108336892403,1
0.01,0.03462955414672538,1|3|1|S2_rare_cells,1,3,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359960490660984,0.4689955935892812,0.6098403047164004,0.28639695711595625,0.002172108336892403,1
0.01,0.03462955414672538,1|3|1|S3_nonestimable_cells,1,3,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359960490660984,0.4689955935892812,0.6098403047164004,0.28639695711595625,0.002172108336892403,1
0.01,0.03462955414672538,1|4|0|S0_full_support,1,4,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28784128799467473,0.3095434291503253,0.3095434291503252,0.0,0.00046647567062947713,1
0.01,0.03462955414672538,1|4|0|S2_rare_cells,1,4,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28784128799467473,0.3095434291503253,0.3095434291503252,0.0,0.00046647567062947713,1
0.01,0.03462955414672538,1|4|0|S3_nonestimable_cells,1,4,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28784128799467473,0.3095434291503253,0.3095434291503252,0.0,0.00046647567062947713,1
0.01,0.03462955414672538,1|4|1|S0_full_support,1,4,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715319170816984,0.9949848281859699,0.24988229283318544,0.0,0.0016710086598929659,1
0.01,0.03462955414672538,1|4|1|S2_rare_cells,1,4,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715319170816984,0.9949848281859699,0.24988229283318544,0.0,0.0016710086598929659,1
0.01,0.03462955414672538,1|4|1|S3_nonestimable_cells,1,4,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715319170816984,0.9949848281859699,0.24988229283318544,0.0,0.0016710086598929659,1
0.01,0.03462955414672538,1|5|0|S0_full_support,1,5,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39572659597185983,0.8524051786494786,0.5032583347756457,0.0,0.003823840148192846,1
0.01,0.03462955414672538,1|5|0|S2_rare_cells,1,5,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39572659597185983,0.8524051786494786,0.5032583347756457,0.0,0.003823840148192846,1
0.01,0.03462955414672538,1|5|0|S3_nonestimable_cells,1,5,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39572659597185983,0.8524051786494786,0.5032583347756457,0.0,0.003823840148192846,1
0.01,0.03462955414672538,1|5|1|S0_full_support,1,5,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5663521746897053,0.4854607607459134,0.4854607607459134,0.2974722489192895,0.002965386040158094,1
0.01,0.03462955414672538,1|5|1|S2_rare_cells,1,5,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5663521746897053,0.4854607607459134,0.4854607607459134,0.2974722489192895,0.002965386040158094,1
0.01,0.03462955414672538,1|5|1|S3_nonestimable_cells,1,5,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5663521746897053,0.4854607607459134,0.4854607607459134,0.2974722489192895,0.002965386040158094,1
0.01,0.03462955414672538,1|6|0|S0_full_support,1,6,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19802743904927167,0.0,0.2761954276479391,0.2761954276479391,0.0004678156866718459,1
0.01,0.03462955414672538,1|6|0|S2_rare_cells,1,6,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19802743904927167,0.0,0.2761954276479391,0.2761954276479391,0.0004678156866718459,1
0.01,0.03462955414672538,1|6|0|S3_nonestimable_cells,1,6,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19802743904927167,0.0,0.2761954276479391,0.2761954276479391,0.0004678156866718459,1
0.01,0.03462955414672538,1|6|1|S0_full_support,1,6,1,S0_full_support,1.72,9.085466004148618e-08,0.0003184856538476155,0.0,0.0,0.0,1.4316888503086316e-07,0.0,0.16427394891941996,0.40217919020227266,0.24229218908241482,0.24229218908241482,0.0002502431790910051,1
0.01,0.03462955414672538,1|6|1|S2_rare_cells,1,6,1,S2_rare_cells,1.32,9.222367905320399e-09,9.244478710878522e-05,0.0,0.0,0.0,0.0,0.0,0.16427394891941996,0.40217919020227266,0.24229218908241482,0.24229218908241482,0.0002502431790910051,1
0.01,0.03462955414672538,1|6|1|S3_nonestimable_cells,1,6,1,S3_nonestimable_cells,1.64,8.92702620594703e-08,0.00030375558634738396,0.0,0.0,0.0,1.2474949631344219e-07,0.0,0.16427394891941996,0.40217919020227266,0.24229218908241482,0.24229218908241482,0.0002502431790910051,1
0.01,0.03462955414672538,1|7|0|S0_full_support,1,7,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17303460685096494,0.8403586716091169,0.39124356362925566,0.0,0.001541133228921806,1
0.01,0.03462955414672538,1|7|0|S2_rare_cells,1,7,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17303460685096494,0.8403586716091169,0.39124356362925566,0.0,0.001541133228921806,1
0.01,0.03462955414672538,1|7|0|S3_nonestimable_cells,1,7,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17303460685096494,0.8403586716091169,0.39124356362925566,0.0,0.001541133228921806,1
0.01,0.03462955414672538,1|7|1|S0_full_support,1,7,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594558106296815,0.998363672593813,0.2761954276479391,0.2761954276479391,0.0004135002365525609,1
0.01,0.03462955414672538,1|7|1|S2_rare_cells,1,7,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594558106296815,0.998363672593813,0.2761954276479391,0.2761954276479391,0.0004135002365525609,1
0.01,0.03462955414672538,1|7|1|S3_nonestimable_cells,1,7,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594558106296815,0.998363672593813,0.2761954276479391,0.2761954276479391,0.0004135002365525609,1
0.01,0.03462955414672538,1|8|0|S0_full_support,1,8,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720186742772107,0.9876925088958033,0.6665783579949205,0.2580186686648155,0.003112104971819645,1
0.01,0.03462955414672538,1|8|0|S2_rare_cells,1,8,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720186742772107,0.9876925088958033,0.6665783579949205,0.2580186686648155,0.003112104971819645,1
0.01,0.03462955414672538,1|8|0|S3_nonestimable_cells,1,8,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720186742772107,0.9876925088958033,0.6665783579949205,0.2580186686648155,0.003112104971819645,1
0.01,0.03462955414672538,1|8|1|S0_full_support,1,8,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1490874650287628,0.26676498780302604,0.6840384356390418,0.26676498780302604,0.002741707110969294,1
0.01,0.03462955414672538,1|8|1|S2_rare_cells,1,8,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1490874650287628,0.26676498780302604,0.6840384356390418,0.26676498780302604,0.002741707110969294,1
0.01,0.03462955414672538,1|8|1|S3_nonestimable_cells,1,8,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1490874650287628,0.26676498780302604,0.6840384356390418,0.26676498780302604,0.002741707110969294,1
0.01,0.03462955414672538,1|9|0|S0_full_support,1,9,0,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12295988437571918,0.0,0.7732266742876346,0.0,0.000928816704370089,1
0.01,0.03462955414672538,1|9|0|S2_rare_cells,1,9,0,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12295988437571918,0.0,0.7732266742876346,0.0,0.000928816704370089,1
0.01,0.03462955414672538,1|9|0|S3_nonestimable_cells,1,9,0,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12295988437571918,0.0,0.7732266742876346,0.0,0.000928816704370089,1
0.01,0.03462955414672538,1|9|1|S0_full_support,1,9,1,S0_full_support,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314890932820371,0.8812908992306927,0.7219280948873623,0.28639695711595625,0.0011064183083480568,1
0.01,0.03462955414672538,1|9|1|S2_rare_cells,1,9,1,S2_rare_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314890932820371,0.8812908992306927,0.7219280948873623,0.28639695711595625,0.0011064183083480568,1
0.01,0.03462955414672538,1|9|1|S3_nonestimable_cells,1,9,1,S3_nonestimable_cells,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314890932820371,0.8812908992306927,0.7219280948873623,0.28639695711595625,0.0011064183083480568,1
