dataset,method,metric,mean,ci_lo,ci_hi,n_folds,seed_sd
BNCI2014_001,coral,top_singular_value,129.47079369978943,126.51499126552935,132.2623936151656,9,7.738978544804939
BNCI2014_001,coral,effective_rank,45.84082947116365,45.37681885028609,46.23914084679362,9,1.0529731306106729
BNCI2014_001,erm,target_bacc,0.32671039094650206,0.28150720164609055,0.3727527006172839,9,0.07260527313737533
BNCI2014_001,erm,source_bacc,0.48344638242894056,0.4701758990094746,0.4965546942291128,9,0.022331832053069815
BNCI2014_001,erm,graph_kl,1.297723483156275,1.2632369641904477,1.3359827288874875,9,0.06460409371126193
BNCI2014_001,erm,node_kl,0.5330001292405305,0.49968360541043466,0.5659927928337344,9,0.06675843058366968
BNCI2014_001,erm,graph_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,erm,node_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,erm,R_rel_k2,0.001864711934156377,-0.000835905349794244,0.00392232510288066,9,0.006813416758718934
BNCI2014_001,erm,R_rel_k2_random_control,-0.001993312757201646,-0.006751543209876538,0.003150720164609045,9,0.013210879070774277
BNCI2014_001,erm,marginal_moment_gap,2.528116825299406,2.208522519700036,2.83945347662646,9,0.7466111240465244
BNCI2014_001,erm,class_conditional_moment_gap,2.8088588191301636,2.4882782400201084,3.1205787632163187,9,0.7576938599555263
BNCI2014_001,erm,per_domain_risk_variance,0.10088216535449818,0.09494540591791548,0.10704489527956577,9,0.021983403136593156
BNCI2014_001,erm,irmv1_diagnostic,0.3344554101199087,0.3094010774986867,0.36061849604614304,9,0.05945673979333401
BNCI2014_001,erm,feature_norm,13.901163274692639,13.426525132314744,14.37183352097806,9,1.2423670257187218
BNCI2014_001,erm,top_singular_value,258.88306894365184,243.4022748651755,273.8882979179666,9,40.487713848087274
BNCI2014_001,erm,effective_rank,42.45696143334346,41.83622613326834,43.045015277646904,9,1.4683024632861872
BNCI2014_001,irm,target_bacc,0.337770061728395,0.2874839248971194,0.38914609053497945,9,0.08039377364615019
BNCI2014_001,irm,source_bacc,0.48446920757967266,0.46942291128337643,0.4988970984065461,9,0.023905476173783347
BNCI2014_001,irm,graph_kl,1.2622710201475356,1.2283261317897727,1.2996710450560958,9,0.06320261237045124
BNCI2014_001,irm,node_kl,0.4966095056798723,0.46680033648455577,0.5265747366404092,9,0.06259116503398858
BNCI2014_001,irm,graph_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,irm,node_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,irm,R_rel_k2,0.005465534979423876,-0.002057613168724266,0.012538580246913593,9,0.013168561016059697
BNCI2014_001,irm,R_rel_k2_random_control,6.430041152263557e-05,-0.0030221193415637918,0.0028935185185185288,9,0.008921320039552228
BNCI2014_001,irm,marginal_moment_gap,1.7613617449867676,1.539141531324371,1.9743819138503267,9,0.4916614331003229
BNCI2014_001,irm,class_conditional_moment_gap,1.953839459114034,1.7286452859663957,2.169624125537253,9,0.4976720495164377
BNCI2014_001,irm,per_domain_risk_variance,0.08385202394402791,0.07940018305938003,0.08816780185726118,9,0.01691036662040411
BNCI2014_001,irm,irmv1_diagnostic,0.19553107338847417,0.1775501569773312,0.21542660217557316,9,0.04149257461118792
BNCI2014_001,irm,feature_norm,11.751241184533876,11.331378644738566,12.1679565221294,9,1.0126946852749514
BNCI2014_001,irm,top_singular_value,223.46393387837767,209.78858979760358,237.3551859951232,9,32.51583272185178
BNCI2014_001,irm,effective_rank,41.099284330274116,40.46241355055637,41.722409199505336,9,1.488305829170236
BNCI2014_001,label_coral,target_bacc,0.33076131687242794,0.2833719135802469,0.37917952674897115,9,0.07720490191571981
BNCI2014_001,label_coral,source_bacc,0.4853305340223944,0.4708757267441861,0.49938092161929376,9,0.023013172372737995
BNCI2014_001,label_coral,graph_kl,1.177589972813924,1.145665967905963,1.2122197938186154,9,0.05949783505314833
BNCI2014_001,label_coral,node_kl,0.4586944105448546,0.4305549063616329,0.4866588251734222,9,0.057658237266756084
BNCI2014_001,label_coral,graph_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,label_coral,node_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,label_coral,R_rel_k2,0.003922325102880658,-0.0001929012345679128,0.0087448559670782,9,0.011599052835522008
BNCI2014_001,label_coral,R_rel_k2_random_control,-0.00270061728395062,-0.007394547325102881,0.0014789094650205705,9,0.009477714889304198
BNCI2014_001,label_coral,marginal_moment_gap,0.6162440775548643,0.5773326242229001,0.6543043935640036,9,0.07824940682044523
BNCI2014_001,label_coral,class_conditional_moment_gap,0.738332444620383,0.6971243667670511,0.778411698663506,9,0.08555329205575046
BNCI2014_001,label_coral,per_domain_risk_variance,0.09822767350485877,0.09241719288057712,0.1043892971041891,9,0.019700136955755444
BNCI2014_001,label_coral,irmv1_diagnostic,0.2669425266625313,0.2463916922650167,0.28837000621262104,9,0.0475426251712789
BNCI2014_001,label_coral,feature_norm,8.512871540648737,8.420541023071598,8.60474072546978,9,0.3364405819217745
BNCI2014_001,label_coral,top_singular_value,129.543150855154,126.10958452185791,132.63093921645282,9,8.358989256134777
BNCI2014_001,label_coral,effective_rank,45.71776293728456,45.242327659725234,46.130306816519756,9,1.0727814736653356
BNCI2014_001,vrex,target_bacc,0.32503858024691357,0.2761059670781893,0.37493730709876544,9,0.07904103076305537
BNCI2014_001,vrex,source_bacc,0.47760551248923344,0.4626655361757106,0.49173664944013784,9,0.02384475541276801
BNCI2014_001,vrex,graph_kl,1.222515304883321,1.1851581953189991,1.2600646164682174,9,0.06715821121377888
BNCI2014_001,vrex,node_kl,0.471725661445547,0.4430368917959708,0.4993349336639598,9,0.05716152240464643
BNCI2014_001,vrex,graph_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,vrex,node_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,vrex,R_rel_k2,0.00038580246913580727,-0.0030221193415637775,0.0037294238683127645,9,0.009068409933289466
BNCI2014_001,vrex,R_rel_k2_random_control,-0.0006430041152263301,-0.003729423868312742,0.002572016460905361,9,0.01100194885390255
BNCI2014_001,vrex,marginal_moment_gap,1.2838458969744166,1.1502234122858255,1.4059820325016361,9,0.3386263655348554
BNCI2014_001,vrex,class_conditional_moment_gap,1.4497020006360362,1.3098239983784046,1.5775546396044757,9,0.3527860137692211
BNCI2014_001,vrex,per_domain_risk_variance,0.07208437964517343,0.06774475013471294,0.07624435077847218,9,0.011517181929642737
BNCI2014_001,vrex,irmv1_diagnostic,0.12005158674697451,0.11143522334567965,0.1292381459574554,9,0.02326431074325383
BNCI2014_001,vrex,feature_norm,10.800426388490852,10.455798407716603,11.145924276143576,9,0.9831695132044221
BNCI2014_001,vrex,top_singular_value,197.71606106571565,186.9375431491984,208.4885878491895,9,29.208323589874766
BNCI2014_001,vrex,effective_rank,42.28594690224637,41.68594326891896,42.802262943475064,9,1.2907202181729087
