dataset,method,seed,fold,target_bacc,graph_kl,node_kl,R3_task_drop_k2,R3_task_drop_k8,random_subspace_task_drop_k2,task_head_alignment_k2,mean_logit_norm,mean_margin,prediction_entropy,target_nll,removed_vs_original_agreement,removed_target_bacc,head_replay_ok
BNCI2014_001,fcigl_align_eta0.01,1,1,0.2951388888888889,1.1046459674835205,0.48998212814331055,-0.00347222222222221,-0.0017361111111110494,0.00347222222222221,0.007231184914902799,2.7211703223132115,1.1042634289674633,0.9009488650583637,2.0132623093768154,0.8402777777777778,0.2986111111111111,True
BNCI2014_001,fcigl_align_eta0.01,1,2,0.3993055555555556,0.78714919090271,0.4472093880176544,0.015625,0.12847222222222227,-0.01215277777777779,0.010769408019210235,2.936850985508129,1.22648152893252,0.8646594192304771,1.6450377660277615,0.9253472222222222,0.3836805555555556,True
BNCI2014_001,fcigl_align_eta0.01,1,3,0.3020833333333333,1.0894088745117188,0.4950229227542877,-0.001736111111111105,0.03472222222222221,0.008680555555555525,0.017524623599783802,2.905443802958958,1.2652677015847675,0.8440009195871199,1.9633242490402567,0.875,0.3038194444444444,True
BNCI2014_001,fcigl_align_eta0.01,1,4,0.2760416666666667,0.8219757676124573,0.407252699136734,0.02430555555555558,0.017361111111111105,0.006944444444444475,0.03278919387447973,3.8998813845718283,1.0986080314435178,0.7734604132024167,2.6510063790285923,0.7326388888888888,0.2517361111111111,True
BNCI2014_001,fcigl_align_eta0.01,1,5,0.2725694444444445,0.8426674008369446,0.5068793892860413,5.551115123125783e-17,-0.012152777777777735,-0.022569444444444475,0.007302979441988479,3.987709790729193,1.3308527535871981,0.7406988869343425,2.410109224599311,0.9496527777777778,0.2725694444444444,True
BNCI2014_001,fcigl_align_eta0.01,1,6,0.22743055555555555,1.010835886001587,0.5152956247329712,0.0,0.019097222222222238,0.0069444444444444475,0.01751343655369105,2.77202327855048,1.1025357316053213,0.8977761991696607,2.262092777090904,0.9010416666666666,0.22743055555555555,True
BNCI2014_001,fcigl_align_eta0.01,1,7,0.4305555555555555,0.9644555449485779,0.48165130615234375,0.046874999999999944,0.05034722222222221,-0.012152777777777846,0.02170086925335079,2.8020023859117473,1.1857514190952745,0.8733829901902866,1.461091627353406,0.7378472222222222,0.3836805555555556,True
BNCI2014_001,fcigl_align_eta0.01,1,8,0.3680555555555556,0.9474783539772034,0.4382065534591675,0.04340277777777779,0.13368055555555555,0.00868055555555558,0.014131778197179,3.322300360306112,1.1500524696359156,0.8461636968013332,1.7259605516418874,0.8489583333333334,0.3246527777777778,True
BNCI2014_001,dcigl_consistency_beta0.1,2,0,0.42708333333333337,0.987316370010376,0.47684451937675476,-0.012152777777777735,0.10243055555555558,-0.02430555555555547,0.015001233308501954,2.9313079207311454,1.1091718089412508,0.8874896362529856,1.3446173962974015,0.8697916666666666,0.4392361111111111,True
BNCI2014_001,dcigl_consistency_beta0.1,2,1,0.2795138888888889,1.2440831661224365,0.634618878364563,-0.02256944444444442,0.020833333333333315,0.00694444444444442,0.006409524478722411,3.075765156083319,1.1949373876174987,0.8609732732588307,2.2038281912503166,0.8177083333333334,0.3020833333333333,True
BNCI2014_001,dcigl_consistency_beta0.1,2,2,0.38715277777777773,0.695093035697937,0.38466864824295044,0.09374999999999994,0.1284722222222222,0.0034722222222221544,0.15108184354290158,3.253481152301224,1.1542444824267069,0.8407205030441278,1.6460484186487347,0.6423611111111112,0.2934027777777778,True
BNCI2014_001,dcigl_consistency_beta0.1,2,3,0.2517361111111111,1.0896825790405273,0.49040094017982483,0.00694444444444442,0.017361111111111133,0.00347222222222221,0.016813754815893145,2.33493879925503,0.937686989910389,0.9752921425848279,2.0477183582827423,0.8940972222222222,0.24479166666666669,True
BNCI2014_001,dcigl_consistency_beta0.1,2,4,0.28125,0.9787625670433044,0.44207730889320374,0.008680555555555525,0.03472222222222224,0.005208333333333315,0.02551475638760453,3.781679855219636,1.2293331412635622,0.7248923699097216,2.7325034872930694,0.8177083333333334,0.2725694444444445,True
BNCI2014_001,dcigl_consistency_beta0.1,2,5,0.3090277777777778,0.8531457781791687,0.47293832898139954,-0.00694444444444442,0.00520833333333337,-0.005208333333333315,0.08197270203194991,3.733033369674148,1.2287793615904798,0.776926729249387,2.28679718276589,0.796875,0.3159722222222222,True
BNCI2014_001,dcigl_consistency_beta0.1,2,6,0.22569444444444442,1.0498815774917603,0.46597224473953247,-0.0017361111111111605,0.012152777777777762,-0.013888888888888895,0.012843664749775186,2.7911158954792956,1.1258520498521516,0.8878348040176403,2.1905894389331753,0.8732638888888888,0.22743055555555558,True
BNCI2014_001,dcigl_consistency_beta0.1,2,7,0.40104166666666663,1.1092511415481567,0.5015349984169006,0.01909722222222221,0.09201388888888884,0.0017361111111110494,0.005108079419754903,2.630313324456804,1.1290007253626742,0.9087366549593902,1.5370163766048681,0.8802083333333334,0.3819444444444444,True
BNCI2014_001,dcigl_consistency_beta0.1,2,8,0.3975694444444444,0.7847445011138916,0.38065245747566223,-0.017361111111111105,0.08506944444444442,0.00347222222222221,0.03835609914509593,3.3233882911581585,1.4760478404485806,0.7371731522646685,1.6665871615830554,0.9166666666666666,0.4149305555555555,True
BNCI2014_001,cigl_graph_node,2,0,0.4375,0.5577539801597595,0.28667742013931274,0.02256944444444442,0.08680555555555558,-0.010416666666666685,0.04410968653127269,2.7003135274606853,1.0493119754719566,0.9184577471814167,1.2572594020351844,0.7621527777777778,0.4149305555555556,True
BNCI2014_001,cigl_graph_node,2,1,0.2899305555555555,0.8644117712974548,0.4607115387916565,-0.005208333333333315,0.024305555555555525,-0.00347222222222221,0.0064026101049418456,2.747234050490746,1.0999911125247683,0.9196531872713032,2.012092840333902,0.8420138888888888,0.29513888888888884,True
BNCI2014_001,cigl_graph_node,2,2,0.3993055555555556,0.39054399728775024,0.22979477047920227,0.04340277777777779,0.13368055555555558,0.0017361111111111605,0.04279079955091989,2.75609740982933,1.0307838622081993,0.904177118768012,1.4625258789476894,0.7951388888888888,0.3559027777777778,True
BNCI2014_001,cigl_graph_node,2,3,0.2743055555555556,0.8365734219551086,0.38404926657676697,0.010416666666666685,0.026041666666666685,0.0,0.006755505782884804,2.2717595526400527,0.9036645332258446,0.9918605003475169,1.9286107766203497,0.8055555555555556,0.2638888888888889,True
BNCI2014_001,cigl_graph_node,2,4,0.265625,0.6436857581138611,0.2970736622810364,0.00694444444444442,-0.00347222222222221,-0.001736111111111105,0.028139034823501528,3.435821292857992,1.0924993654862922,0.7834614970302143,2.5319514690424345,0.8315972222222222,0.2586805555555556,True
BNCI2014_001,cigl_graph_node,2,5,0.2899305555555556,0.6902274489402771,0.36533018946647644,0.013888888888888895,-0.01736111111111105,-0.017361111111111105,0.04240062460464028,3.6336391572908733,1.1411871030547434,0.8073583063555498,2.2697983559696473,0.8420138888888888,0.2760416666666667,True
BNCI2014_001,cigl_graph_node,2,6,0.2170138888888889,0.5862434506416321,0.334212064743042,-0.005208333333333315,0.017361111111111105,0.00694444444444442,0.06579532987456924,2.582762745268705,1.0397657367659423,0.9225585548641695,2.1261706693545706,0.7777777777777778,0.2222222222222222,True
BNCI2014_001,cigl_graph_node,2,7,0.4253472222222222,0.7814227342605591,0.2573523223400116,0.031249999999999944,0.078125,-0.01388888888888895,0.014926471106917766,2.0621362813589386,0.8963470492013487,1.015973279248377,1.3278847513017586,0.75,0.39409722222222227,True
BNCI2014_001,cigl_graph_node,2,8,0.3993055555555556,0.6489617228507996,0.3045317530632019,0.02083333333333337,0.09027777777777779,-0.02256944444444442,0.05605175429444701,3.5451433482397463,1.5494929456638318,0.718547356542303,1.7247777641886897,0.8611111111111112,0.3784722222222222,True
BNCI2014_001,fcigl_align_eta0.01,2,0,0.42013888888888884,0.8175135850906372,0.4735771119594574,-0.01736111111111116,0.13368055555555547,-0.03298611111111116,0.013751105373745553,2.7350968420485335,1.0415160904321068,0.9139992649973051,1.312955809805072,0.8298611111111112,0.4375,True
BNCI2014_001,fcigl_align_eta0.01,2,1,0.2847222222222222,1.0558815002441406,0.6130350828170776,0.008680555555555525,0.013888888888888895,-0.00520833333333337,0.002970374085963349,2.9286204731761387,1.171382688613834,0.8804099862726811,2.1332631676060974,0.8645833333333334,0.2760416666666667,True
BNCI2014_001,fcigl_align_eta0.01,2,2,0.390625,0.595029354095459,0.366011381149292,0.015625,0.109375,0.01041666666666663,0.017543389097276384,2.9099610531430877,1.078263820244393,0.8844005435963336,1.5218098200149275,0.8472222222222222,0.375,True
BNCI2014_001,fcigl_align_eta0.01,2,3,0.25,0.9677910804748535,0.47817543148994446,-0.013888888888888895,-0.006944444444444475,0.008680555555555525,0.009058014487247877,2.2668002958143485,0.9077382561197263,0.9941052243271231,1.9595116008128883,0.8038194444444444,0.2638888888888889,True
BNCI2014_001,fcigl_align_eta0.01,2,4,0.2725694444444444,0.8036990165710449,0.43419331312179565,0.012152777777777735,0.02604166666666663,0.015624999999999944,0.022433442415207536,3.577920506898861,1.150725696344264,0.7612201498038015,2.6101541304780955,0.8194444444444444,0.2604166666666667,True
BNCI2014_001,fcigl_align_eta0.01,2,5,0.3107638888888889,0.8450387120246887,0.4855961203575134,-0.00694444444444442,-0.02604166666666663,-0.005208333333333315,0.026457163957973564,3.727635542928163,1.1997448729883804,0.7920913190260729,2.2550282070628245,0.875,0.3177083333333333,True
BNCI2014_001,fcigl_align_eta0.01,2,6,0.21354166666666666,0.8502373695373535,0.4615791141986847,-0.0017361111111111327,0.0,-0.0069444444444444475,0.012604455093160858,2.6864820296915926,1.0932998480048264,0.9045328675245197,2.173861197633743,0.9079861111111112,0.2152777777777778,True
BNCI2014_001,fcigl_align_eta0.01,2,7,0.4149305555555556,1.0298429727554321,0.4871409833431244,0.01388888888888895,0.11631944444444448,-0.0017361111111110494,0.005558647294488526,2.4383014763837565,1.0255699447259898,0.9501543782498787,1.4478170850261236,0.7934027777777778,0.40104166666666663,True
BNCI2014_001,fcigl_align_eta0.01,2,8,0.40798611111111116,0.8094965219497681,0.4012022018432617,0.01388888888888895,0.08506944444444453,0.00868055555555558,0.04362291180439978,3.498846893421177,1.5253983708578096,0.7244787718119776,1.7302968423974487,0.8628472222222222,0.3940972222222222,True
BNCI2015_001,dcigl_consistency_beta0.1,0,0,0.5700000000000001,0.37817391753196716,0.4209884703159332,0.12750000000000006,0.19250000000000006,0.0,0.7865986964604216,4.154072490339504,5.737865580502992,0.1709512806382018,1.3219391623287526,0.5075,0.4425,True
BNCI2015_001,dcigl_consistency_beta0.1,0,10,0.505,0.7153383493423462,0.5647531151771545,-0.04500000000000004,-0.05833333333333324,0.0033333333333332993,0.5302128956700862,1.883625936059105,2.5912086876640696,0.32292085430434836,1.4487426352233173,0.315,0.55,True
BNCI2015_001,dcigl_consistency_beta0.1,0,11,0.4575,0.3898376524448395,0.3998229205608368,-0.015000000000000013,-0.05500000000000005,0.0025000000000000022,0.7992863934485281,1.8694726946344287,2.3875475975932146,0.3597842771390404,1.4352112447675323,0.795,0.47250000000000003,True
BNCI2015_001,dcigl_consistency_beta0.1,0,1,0.78,0.4860130250453949,0.41980302333831787,0.10250000000000004,0.24250000000000005,-0.012499999999999956,0.5790806127410603,2.977401688157073,4.046716627433573,0.28423431144375294,0.46230750009521215,0.7925,0.6775,True
BNCI2015_001,dcigl_consistency_beta0.1,0,2,0.6675,0.42336562275886536,0.4231351613998413,0.13249999999999995,0.16249999999999998,-0.010000000000000009,0.7472783110586508,2.576102405444963,3.420038318992157,0.2879519497754575,0.8502757898009611,0.3175,0.535,True
BNCI2015_001,dcigl_consistency_beta0.1,0,3,0.7224999999999999,0.66814124584198,0.5059831142425537,0.1449999999999999,0.11749999999999994,0.019999999999999907,0.6851780329932723,1.8752745420706254,2.604446677904524,0.3555607781841503,0.6534131696601225,0.665,0.5775,True
BNCI2015_001,dcigl_consistency_beta0.1,0,4,0.5675,0.32171985507011414,0.3986739218235016,0.040000000000000036,0.07,0.010000000000000009,0.7908140811158452,1.202368530768904,1.6751879262716352,0.45300430174621625,0.9474919116232389,0.75,0.5275,True
BNCI2015_001,dcigl_consistency_beta0.1,0,5,0.6525,0.6668661832809448,0.5060067772865295,0.10750000000000004,0.11499999999999999,0.020000000000000018,0.4866432315137855,1.7304739828320936,2.3737729846867754,0.36826448758305974,0.9053691394014458,0.6975,0.5449999999999999,True
BNCI2015_001,dcigl_consistency_beta0.1,0,6,0.49749999999999994,0.37152335047721863,0.39918622374534607,-0.01000000000000012,-0.032500000000000084,-0.0025000000000000577,0.3269149734965613,1.416255121713923,1.914930478690594,0.41455529306172606,1.090107935890109,0.685,0.5075000000000001,True
BNCI2015_001,dcigl_consistency_beta0.1,0,7,0.5183333333333333,0.3327846825122833,0.28665393590927124,0.016666666666666607,0.018333333333333313,0.008333333333333304,0.8002937512993302,1.3707917260707352,1.701626051269366,0.44471528764386353,1.044072183132746,0.5333333333333333,0.5016666666666667,True
BNCI2015_001,dcigl_consistency_beta0.1,0,8,0.55,0.4710094630718231,0.39101073145866394,-0.008333333333333304,0.046666666666666745,-0.0033333333333332993,0.7096071834336155,1.5465948909022562,2.135952827417629,0.38776962521201463,1.1287682656446836,0.855,0.5583333333333333,True
BNCI2015_001,dcigl_consistency_beta0.1,0,9,0.5433333333333333,0.5256710648536682,0.47124069929122925,0.0033333333333332993,0.021666666666666612,-0.0033333333333332993,0.6988004568157554,1.421151526854647,1.9226722670725576,0.4225843641788728,1.0211681613454475,0.6766666666666666,0.54,True
BNCI2015_001,cigl_graph_node,0,0,0.5575,0.1643371284008026,0.22557659447193146,0.18,0.13,0.0024999999999999467,0.7329068414401831,4.171652197381226,5.851597757115871,0.18220637755327643,1.219624208957564,0.755,0.3775,True
BNCI2015_001,cigl_graph_node,0,10,0.525,0.5199228525161743,0.3260763883590698,-0.07999999999999996,0.1383333333333333,0.011666666666666714,0.24826637014581548,1.5869998055597894,2.17129110924554,0.36816266153634863,1.2641113573370375,0.5566666666666666,0.605,True
BNCI2015_001,cigl_graph_node,0,11,0.47500000000000003,0.2789929211139679,0.21924956142902374,-0.019999999999999962,0.00500000000000006,0.0050000000000000044,0.6718957851996366,1.4800633747889826,2.076642012946223,0.3920288469903505,1.2775530171066176,0.2,0.495,True
BNCI2015_001,cigl_graph_node,0,1,0.7575000000000001,0.2979535758495331,0.24090532958507538,0.23250000000000004,0.21000000000000008,0.022500000000000075,0.3960472335837592,2.5995817262755248,3.472791866569502,0.31479821249620843,0.4595411270820844,0.7525,0.525,True
