unit_id,dataset,panel,training_seed,level,level_intervention_id,regime,epoch,trajectory_order,checkpoint_path,checkpoint_sha256,optimizer_path,optimizer_sha256,sidecar_path,sidecar_sha256,source_audit_path,source_audit_sha256,canary_target_path,canary_target_sha256,model_state_hash,parent_ERM_model_state_hash,previous_trajectory_model_state_hash,reuse_source,model_state_source_audit_reusable,canary_target_slice_only,complete_target_artifact_reusable,byte_hash_manifest_replay_pass,failed_artifact_reused
c84l1_5d003391038073ae8e26b1f5e8ffad38,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,99,20,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_5d003391038073ae8e26b1f5e8ffad38.pt,9900e1331efabad46e5a771ad78030368c8b2d3222f4bd188d6265103618f645,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_20_5d5f5b99b1e0a4ec.pt,63a1dfd64a0f89ae0f0551980e45ec8c8dcbdc3c8724bb9bfc19c2da6bcf1456,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_5d003391038073ae8e26b1f5e8ffad38.json,bed9141c69b048e3e6cd2f1560e4e4c02785975423c5b52459da4616c958124a,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_5d003391038073ae8e26b1f5e8ffad38.npz,47ee00449d566fd9f699739a952ac2269dcfffc3daa243b2802319ff8fd9c199,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_5d003391038073ae8e26b1f5e8ffad38.npz,a347ec5b1425d6efb9b9f59c145ab0503c989e7ea561b29e7cec8903e0762e4c,d99b9d40bc95ee98719c80d8b7c86513a06fbd60c251670acd88683e81d5b277,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,b9dcbbf26bf3cea41e5142471ce6e345a07ad02f39a54ec1b83fb4a1b30efa81,C84L1C,1,1,0,1,0
c84l1_f11b2445e826f5b840992a07930702b5,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,104,21,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_f11b2445e826f5b840992a07930702b5.pt,909b6274ef242e1002e19b12b9c8fdf97c432f4875630d3495ecf7b374695afa,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_21_085119ab96a5563e.pt,95778f644c1b80d26bc921a25687e597d2427640b37846d0387f88816a8de7ab,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_f11b2445e826f5b840992a07930702b5.json,057ea03aae3ce981f071383d785034d2913384749cb51599cdf0272f26e41079,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_f11b2445e826f5b840992a07930702b5.npz,e20c769f851a113e9d142cc1435a8040ca6d9b44434fa07706170a80667bd51d,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_f11b2445e826f5b840992a07930702b5.npz,67937d3eb69fb06b0794ad7212e0ce280beeca027fe46e6fe2cb162f81856a5d,8770ee8ba662c9f9089fc277e7d64909747a67ad884725e6fb2526a0ba082311,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,d99b9d40bc95ee98719c80d8b7c86513a06fbd60c251670acd88683e81d5b277,C84L1C,1,1,0,1,0
c84l1_23148faab332c36faf9945ab0bc27499,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,109,22,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_23148faab332c36faf9945ab0bc27499.pt,236ed410fe1cfa834669e59784a2c3797e016f32395c83d364685816a2476e01,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_22_2d01c24652885242.pt,cba83fdc5c052c20253eb603fd96029c9d38d48e2fab29f098f2893940c2a339,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_23148faab332c36faf9945ab0bc27499.json,fd7111e230b8bcbc9197e4857bd24213323a873ce6dc23ce5bf7a39d23b647d1,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_23148faab332c36faf9945ab0bc27499.npz,de0aeb0a0de58ee68b3e1e8ada6f72b9bd287910edb5de8e033a9328c47f221b,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_23148faab332c36faf9945ab0bc27499.npz,3298ff906fd492b8e511dfcd0ed8e9ed207fa80187b23ca7e48ff8d50a58f557,63c49f8f4260f636d3d3c7aa7345c1a72f4cc8ca1933cf4f88706b98fbe3e6ef,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,8770ee8ba662c9f9089fc277e7d64909747a67ad884725e6fb2526a0ba082311,C84L1C,1,1,0,1,0
c84l1_bcbcb648b0a0689aa05597de0a5f2e19,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,114,23,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_bcbcb648b0a0689aa05597de0a5f2e19.pt,c94e4cba7d193a0f970a55aac4010399a08d11b20380e16cd20cd7a83e8bdecb,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_23_fc1f7515bcf9536c.pt,3b0e4a2407f2b17afd78cc15a470df1125416a0f4baf12ed5c51eb573249e3de,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_bcbcb648b0a0689aa05597de0a5f2e19.json,2688deb959efcf6915942addb246b1eba052ac314c827c8155ff96a2c7617a3e,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_bcbcb648b0a0689aa05597de0a5f2e19.npz,29c02e3ea6522fc5a001bf2e0521f24e1614bf2a0d242a3782f7c10393061d2b,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_bcbcb648b0a0689aa05597de0a5f2e19.npz,19d0c60e2b5a9790da95dddaa40c9c6fa691c1ba87c11395a8387eb537ca6dc8,64c7b0b188a4a1970ef647ea0a01e7d63917b516dfc873e08216859a9a11f6d4,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,63c49f8f4260f636d3d3c7aa7345c1a72f4cc8ca1933cf4f88706b98fbe3e6ef,C84L1C,1,1,0,1,0
c84l1_6fa2d3db103ee5192ba2d6c4b443b0f6,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,119,24,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_6fa2d3db103ee5192ba2d6c4b443b0f6.pt,86219569e16fa6a55a05768fa2f3f3e2e6ab173374e56dd95dd0e48242a3469f,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_24_2e35c4fc5a057d90.pt,6b436bfc3e10889316e2d88c7287e6ad9832b342c738bb0086b569d9be2ee438,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_6fa2d3db103ee5192ba2d6c4b443b0f6.json,5ba165684684f760f252ef7b014c31cbd5e3cc1bcea0594fc1d0b39eb0c2490f,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_6fa2d3db103ee5192ba2d6c4b443b0f6.npz,d0cbedb5322d0041aab3cbab4eb02da85ebd0727fba2a2c51a8bb8545f45c999,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_6fa2d3db103ee5192ba2d6c4b443b0f6.npz,e3fc38399402c46fea2917cfd461967e68a8029a20b096ad2e7f7657295715e6,043c45578da3b07d691b08d953a8a444389bb334109375571ef29a5d68cfb3e6,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,64c7b0b188a4a1970ef647ea0a01e7d63917b516dfc873e08216859a9a11f6d4,C84L1C,1,1,0,1,0
c84l1_412e52c2886f04fb729a3e2f926161a3,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,124,25,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_412e52c2886f04fb729a3e2f926161a3.pt,eac4d80a26b4648b9137c574da765b00801f94f0ede76379b87a53fef78b7e88,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_25_644e307e6996b279.pt,80b0d42db3136a865cdab4dafe13daf56710fc5137d93af9d756ec852112355d,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_412e52c2886f04fb729a3e2f926161a3.json,5a2e7b549013d4d7c7e7d7dbdb0b2a16e989ee16217575556993e07d2cd62ece,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_412e52c2886f04fb729a3e2f926161a3.npz,028c847620c5f248835b0b4ce953bdc02f86d4bc55d6169cf845465b55d4d732,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_412e52c2886f04fb729a3e2f926161a3.npz,20833e165858f7908ba915c02380abf1b3efddce1b86d9f3d4f841f306a710f6,ec52874b049b94785e12ff5145bf8645c34976a91f35da2d9521a5c325447ef3,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,043c45578da3b07d691b08d953a8a444389bb334109375571ef29a5d68cfb3e6,C84L1C,1,1,0,1,0
c84l1_d47ea2a4115ae0044729b23b52b6045d,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,129,26,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_d47ea2a4115ae0044729b23b52b6045d.pt,4d5a1556e26c4b6ba5784e56abe01a17716f99f39155cf9b53d3d98cdd79338b,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_26_7005c05ef4617d32.pt,fa4b66c8645cb22e40f1ee1085e96c8c33853daf3f2ee387c3a958908268964e,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_d47ea2a4115ae0044729b23b52b6045d.json,a01a665a9d82db70aebf2a4f0d4cac08bfa84a609f6825912bd741d69fde65b2,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_d47ea2a4115ae0044729b23b52b6045d.npz,404974a7779d0bedd82dbf0e83a84670187ba273cc67e98a1727227e65e47533,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_d47ea2a4115ae0044729b23b52b6045d.npz,cf9914a998682f7d1d8ecad0173892cb2ffde28f2a9ff3297ec0a06e4e5e7aaa,9df0f2947bdc228471ad56abe56851335ade77082ad606da01736db811bbc754,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,ec52874b049b94785e12ff5145bf8645c34976a91f35da2d9521a5c325447ef3,C84L1C,1,1,0,1,0
c84l1_e63b930d24bd9feeb05805d0cb09b09f,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,134,27,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_e63b930d24bd9feeb05805d0cb09b09f.pt,0366ff4931826012a9ee077a4e49919fcc2cb51ce4f291b083c79b152c662c00,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_27_a643ef61f35a48f4.pt,0733c6359371ee8bda137bdf2fc78cc395a6a80f3438856bb00c866cae076e0c,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_e63b930d24bd9feeb05805d0cb09b09f.json,67e1301353c328bcfc2e3515d2c7bfba5982f0d253f6944b17fdea628016ef32,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_e63b930d24bd9feeb05805d0cb09b09f.npz,d733df6df86904b0e93d8c33a50c7629d903efa4337dc3a5b39e00946cf4b546,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_e63b930d24bd9feeb05805d0cb09b09f.npz,8ccd880b541a744cf7a9ddf32700253099f998a03e227c353e5e51c34a7de1fe,117e9fe484971a816919a91825a6d35801064de6de914f86e6026d1e8167cf45,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,9df0f2947bdc228471ad56abe56851335ade77082ad606da01736db811bbc754,C84L1C,1,1,0,1,0
c84l1_0709b12f70bb9372be917d4533a93313,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,139,28,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_0709b12f70bb9372be917d4533a93313.pt,ef4dbe3a58b53c67920f022f61df67f985653abdf73548d0f64acfeac33e1b82,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_28_7b4b74a110a5d6e5.pt,6c287bdddb393307af864fc17234e48741ba9b19c33533d687f648d74064b9d5,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_0709b12f70bb9372be917d4533a93313.json,e707946e6bcf8ce6d13c5dc1f24d7904ff5909fccba754498b5cdc0332669010,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_0709b12f70bb9372be917d4533a93313.npz,e83521d0afa2f3a93a05d5b0db7cea31cb899dfb93f7ef8caeb1f753fcf2d152,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_0709b12f70bb9372be917d4533a93313.npz,7ca9d343d9efced952f6fbac5b225d24378ac785b0d13ae3876bde0d336eb87a,26ee97d92b5cca1be9327cf22cad00cd4b06de9236cfbbc4e0ac43e2ea5c1b2b,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,117e9fe484971a816919a91825a6d35801064de6de914f86e6026d1e8167cf45,C84L1C,1,1,0,1,0
c84l1_12c78e295b4675ceadb5da6f14fe817b,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,144,29,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_12c78e295b4675ceadb5da6f14fe817b.pt,80a955b8623be6bbbfbaa751d8b414c83af99a2f722bc7cd56d2c96879406e46,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_29_c807b4771a146099.pt,dcfe0bebc97733ab28995fcd9f933460f6d9253bdbcc23eaeba1e78de0b36db4,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_12c78e295b4675ceadb5da6f14fe817b.json,b03b4901f14f3c064026742cd0be3e48ccd9e6e739988664eece2f3bdc18ec55,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_12c78e295b4675ceadb5da6f14fe817b.npz,b92d2fb7d954ac94144c2edd4c0f5d459613244d3c970e47d2fd105c1159fd31,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_12c78e295b4675ceadb5da6f14fe817b.npz,da48a869fcf95d1462a6cf230a2860a1bbe95d6df2fbdfdab4271af38099c7cc,05f431b3380015b4750d3c44b0d252ae2b17450d2df31fa64c9fbd16abadfafe,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,26ee97d92b5cca1be9327cf22cad00cd4b06de9236cfbbc4e0ac43e2ea5c1b2b,C84L1C,1,1,0,1,0
c84l1_7bf563b054ac7a42cce932f5625bfca6,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,149,30,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_7bf563b054ac7a42cce932f5625bfca6.pt,44e99dccd45c8d1e53c10edb40e113d28af60b69b72a7202ad7ebfd0f94e4907,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_30_3773ba4b534f54f5.pt,24e796edc62c88272a1aa4d0a8b046785ac582629e43194a29c9c5d9323cde54,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_7bf563b054ac7a42cce932f5625bfca6.json,b9e1885e64928d00bc3846fa690d5e695cff9541fe032dbf6b5eedca726d0939,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_7bf563b054ac7a42cce932f5625bfca6.npz,559c52d6e45d1921b0af65ee93e84db13220fd6e2b31fc98222748deac6a4280,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_7bf563b054ac7a42cce932f5625bfca6.npz,01f18415c3b66d6e91a63e35c6f410c5c9ae3755ac4ab9343714598d757ffee0,92ac08bd77e223103abd4b0827afd640ababeb57122285c11ec4e0536d2730a4,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,05f431b3380015b4750d3c44b0d252ae2b17450d2df31fa64c9fbd16abadfafe,C84L1C,1,1,0,1,0
c84l1_431a59259dce168fe7337234797d012a,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,154,31,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_431a59259dce168fe7337234797d012a.pt,47c296c2001d7863fe9dbf80c4349037d578d8ed74f7d2a4de19ee86b1bb2ac9,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_31_8d19195b5216edd8.pt,a96db2c4e75f6437d07df6fc04f5ae1b5aa616eb57ee2ed7efa76ec01f3a3fe2,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_431a59259dce168fe7337234797d012a.json,77135c4157afeaae438054bcf72fb1dd82761dc60b2e72df0b59e3d468c0e78f,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_431a59259dce168fe7337234797d012a.npz,db9d8c4fabf06fcc638e51294ad8536a28d1bd4badfaf9d85a94ce12abb6674d,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_431a59259dce168fe7337234797d012a.npz,5fbb18c9afa4152e8f4b521c559efa870cee3b87706b452515a62836572c4ce8,d0e829776765b1f02d98630cbc03cd26a92099ee4d27f00c06d0920bb9db3878,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,92ac08bd77e223103abd4b0827afd640ababeb57122285c11ec4e0536d2730a4,C84L1C,1,1,0,1,0
c84l1_f4c59993e31bcbe3e55f46534ee12ff2,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,159,32,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_f4c59993e31bcbe3e55f46534ee12ff2.pt,c10dbf8d664ff4b3ed1ff79029ac2a72f534b676182188e9563f7d91933eacc7,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_32_ec675fca549bcb27.pt,ddc5a878fd4353a4be321c9c9415378e2d482faf315a04043695fc90c24a512c,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_f4c59993e31bcbe3e55f46534ee12ff2.json,3b9c17a614e4cc1fcafaf6762e0d9910637e5c8f81198d07a4c6160e69e6035e,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_f4c59993e31bcbe3e55f46534ee12ff2.npz,8d780698225e7a2069d80d8b5af06d7ed1d9fe6d3d23ba2094505d181905b03f,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_f4c59993e31bcbe3e55f46534ee12ff2.npz,cb27bcda90c2b00df04acae7b1b5c1f63df549818b963482b0b11414001e2e89,716d15e6c196e17a00a865143780206e4d61b1430d33508f802c2068b75ba51d,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,d0e829776765b1f02d98630cbc03cd26a92099ee4d27f00c06d0920bb9db3878,C84L1C,1,1,0,1,0
c84l1_a85505d3885360fbdd818371c587364a,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,164,33,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_a85505d3885360fbdd818371c587364a.pt,02e07f7249570ab8646b671f0dba87bf4852a26246be6b6ed0ac4d1cc5ee18ad,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_33_319bc8eeccbbeba1.pt,8815857e1501f2403af21bc18df9bf2709ae63c67ec6f2198b5db1c08e6c3531,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_a85505d3885360fbdd818371c587364a.json,8128213d385a7f420244a55ed472486bb0ecedd7452cbb4a17bf59c6f105c766,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_a85505d3885360fbdd818371c587364a.npz,f160675136443a5299e19589686be40744800d5a47b64794537c986e2b9942ac,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_a85505d3885360fbdd818371c587364a.npz,46e008119ae54d1b937d711aca8c8c6a4b1da008cb94bdc6e454507e1a6d3454,dc05082ecac881c67255efa0503df25bfa4eb981d9e279e8f712005bacbaa2a9,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,716d15e6c196e17a00a865143780206e4d61b1430d33508f802c2068b75ba51d,C84L1C,1,1,0,1,0
c84l1_cb60561dd7d4f9cf54ea588fc8e48bac,Cho2017,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,169,34,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/checkpoints/c84l1_cb60561dd7d4f9cf54ea588fc8e48bac.pt,cce7761155b5ed43d3f509830eaf1c33ef75c5b50e2a7e047220bfff1156fc0c,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/optimizer_states/oaci_34_9fa7b56d8ba2d32c.pt,a82e53298efa5c7ebd6f128310494106d3e840434bd9706ffe9cb77fed0174d6,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/sidecars/c84l1_cb60561dd7d4f9cf54ea588fc8e48bac.json,c492d0ec8e6bc2ee4bcf350c631330e6e5fc0f53ea40cf39e66210a55cabe3eb,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/source_audit/c84l1_cb60561dd7d4f9cf54ea588fc8e48bac.npz,5ad5ff97fb3f95265d5620943a6b2a45034f74822985ed37e4952486d2393514,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Cho2017/target_unlabeled/c84l1_cb60561dd7d4f9cf54ea588fc8e48bac.npz,1b9598bb68d9358bf4922dc2a0a5184ac1d41aff86d22392db38770435adf41f,2a4fee307f72a7c614cb8e07df91ab6a6002e0390e56aa610e2606b4d3a88616,f2ac7d504785720c31b8795e47c44f6e498bce5df111dd97e929c4261f24ac4d,dc05082ecac881c67255efa0503df25bfa4eb981d9e279e8f712005bacbaa2a9,C84L1C,1,1,0,1,0
