candidate_count,requested_near_tie_count,gauge_tail,candidate_dependence,label_budget,replicates,mean_spearman,mean_pairwise_accuracy,mean_top1,mean_top3,mean_regret,mean_effective_M,mean_realized_near_tie_M,common_offset_rank_flip_rate,candidate_specific_rank_flip_rate,high_reliability_poor_top1,raw_draws_persisted
8,4,gaussian,0.5,256,256,0.8542596726190478,0.8713727678571429,0.26953125,0.66015625,0.003208721275358856,3.7835353631310555,4.0,0.0,0.9765625,0,0
8,4,gaussian,0.9,8,256,0.8466331845238096,0.8627232142857143,0.26171875,0.70703125,0.003657388593107351,3.7696914127123424,4.0,0.0,0.97265625,0,0
8,4,gaussian,0.9,64,256,0.8510974702380953,0.8685825892857142,0.24609375,0.73828125,0.003366649627583085,3.768817137616553,4.0,0.0,0.96875,1,0
8,4,gaussian,0.9,256,256,0.8510974702380953,0.8678850446428572,0.20703125,0.7734375,0.003567455405244648,3.783448912361722,4.0,0.0,0.97265625,1,0
8,4,skewed,0.0,8,256,0.8566778273809526,0.8695591517857143,0.2578125,0.73046875,0.0033824335715949183,3.7756817596365932,4.0,0.0,0.95703125,0,0
8,4,skewed,0.0,64,256,0.8570498511904763,0.8726283482142858,0.24609375,0.7421875,0.003591840932978056,3.7701696416553894,4.0,0.0,0.953125,1,0
8,4,skewed,0.0,256,256,0.8546316964285716,0.8694196428571428,0.28125,0.75,0.003576865481556983,3.764007568785531,4.0,0.0,0.97265625,0,0
8,4,skewed,0.5,8,256,0.8567708333333335,0.8699776785714286,0.25390625,0.734375,0.0035360439753323084,3.781457142750569,4.0,0.0,0.96484375,0,0
8,4,skewed,0.5,64,256,0.8705357142857144,0.8804408482142857,0.2734375,0.7890625,0.003173886320962209,3.7703289308303622,4.0,0.0,0.953125,0,0
8,4,skewed,0.5,256,256,0.8563058035714286,0.8716517857142857,0.234375,0.765625,0.00376528237107044,3.748600918449564,4.0,0.0,0.95703125,1,0
8,4,skewed,0.9,8,256,0.8533296130952381,0.869140625,0.23046875,0.74609375,0.003737087116740831,3.7644915857533245,4.0,0.0,0.98828125,1,0
8,4,skewed,0.9,64,256,0.8467261904761907,0.8663504464285715,0.22265625,0.73828125,0.00377151402719492,3.7806290065857686,4.0,0.0,0.96484375,1,0
8,4,skewed,0.9,256,256,0.8570498511904764,0.8715122767857143,0.23828125,0.73046875,0.003682620951670062,3.7682531116533178,4.0,0.0,0.96875,1,0
8,4,heteroskedastic,0.0,8,256,0.849981398809524,0.8648158482142857,0.265625,0.80078125,0.0036172353969748925,3.7737305595111774,4.0,0.0,0.97265625,0,0
8,4,heteroskedastic,0.0,64,256,0.859561011904762,0.8724888392857142,0.25,0.7265625,0.003195307416827667,3.793398979075544,4.0,0.0,0.9765625,1,0
8,4,heteroskedastic,0.0,256,256,0.8590959821428572,0.8744419642857143,0.265625,0.71875,0.0035106524477893425,3.7772006909010925,4.0,0.0,0.9453125,0,0
8,4,heteroskedastic,0.5,8,256,0.849981398809524,0.8677455357142856,0.2734375,0.76171875,0.0033283274774620433,3.7801497471194776,4.0,0.0,0.98828125,0,0
8,4,heteroskedastic,0.5,64,256,0.855561755952381,0.8702566964285714,0.23828125,0.80078125,0.0036183108066631937,3.782838489488713,4.0,0.0,0.9609375,1,0
8,4,heteroskedastic,0.5,256,256,0.8554687500000001,0.8703962053571429,0.26953125,0.7421875,0.003750913564890782,3.7692081771527945,4.0,0.0,0.9765625,0,0
8,4,heteroskedastic,0.9,8,256,0.8484933035714287,0.8649553571428572,0.28515625,0.76953125,0.0035406416246745987,3.780072842479699,4.0,0.0,0.96484375,0,0
8,4,heteroskedastic,0.9,64,256,0.8592819940476192,0.8737444196428571,0.26953125,0.7109375,0.0033561151713407066,3.7872522062759613,4.0,0.0,0.96875,0,0
8,4,heteroskedastic,0.9,256,256,0.8705357142857144,0.8796037946428571,0.3125,0.78125,0.003282409604030801,3.774651805844977,4.0,0.0,0.96484375,0,0
8,8,gaussian,0.0,8,256,0.002325148809523808,0.4991629464285714,0.14453125,0.41015625,0.004686366819719569,7.4906785344217,8.0,0.0,0.99609375,0,0
8,8,gaussian,0.0,64,256,0.023716517857142867,0.5092075892857142,0.125,0.38671875,0.004741775625382135,7.471095191787629,8.0,0.0,1.0,0,0
8,8,gaussian,0.0,256,256,-0.025111607142857144,0.49176897321428575,0.09765625,0.30859375,0.0050428778676008005,7.454337307383543,8.0,0.0,1.0,0,0
8,8,gaussian,0.5,8,256,0.0015811011904761935,0.4981863839285714,0.125,0.41796875,0.004695933200967653,7.464113869807127,8.0,0.0,1.0,0,0
8,8,gaussian,0.5,64,256,-0.03478422619047619,0.48590959821428575,0.10546875,0.33984375,0.005027446167355416,7.477307866016123,8.0,0.0,1.0,0,0
8,8,gaussian,0.5,256,256,0.024739583333333336,0.5083705357142858,0.14453125,0.4375,0.004723216658843671,7.474019408416961,8.0,0.0,1.0,0,0
8,8,gaussian,0.9,8,256,0.02083333333333333,0.5033482142857142,0.1484375,0.3671875,0.00454990918974385,7.459788821648807,8.0,0.0,1.0,0,0
8,8,gaussian,0.9,64,256,-0.007254464285714287,0.5004185267857143,0.12890625,0.36328125,0.004783213696591824,7.475206978603495,8.0,0.0,1.0,0,0
8,8,gaussian,0.9,256,256,-0.02204241071428572,0.48814174107142855,0.109375,0.34765625,0.005020889041966839,7.462638083179961,8.0,0.0,1.0,0,0
8,8,skewed,0.0,8,256,0.009579613095238094,0.5069754464285714,0.12109375,0.3203125,0.004608297235660281,7.462157179383041,8.0,0.0,1.0,0,0
8,8,skewed,0.0,64,256,0.007905505952380942,0.5039062500000001,0.10546875,0.38671875,0.0047500032249941215,7.48187503298559,8.0,0.0,1.0,0,0
8,8,skewed,0.0,256,256,-0.021763392857142863,0.49246651785714285,0.1171875,0.3671875,0.005096176923050408,7.476633551469345,8.0,0.0,1.0,0,0
8,8,skewed,0.5,8,256,-0.021484375000000003,0.4926060267857143,0.13671875,0.3671875,0.004566053627453857,7.487922216041728,8.0,0.0,1.0,0,0
8,8,skewed,0.5,64,256,0.0029761904761904778,0.5011160714285714,0.12890625,0.3515625,0.004440624997666037,7.4799771862606415,8.0,0.0,1.0,0,0
8,8,skewed,0.5,256,256,0.017578124999999997,0.5093470982142857,0.109375,0.37109375,0.004570914160169048,7.478927409809186,8.0,0.0,1.0,0,0
8,8,skewed,0.9,8,256,0.018973214285714284,0.5055803571428571,0.171875,0.41796875,0.00425763050478266,7.483915117139392,8.0,0.0,0.99609375,0,0
8,8,skewed,0.9,64,256,0.021298363095238096,0.5125558035714286,0.125,0.40625,0.004679377794818954,7.463253916162264,8.0,0.0,1.0,0,0
8,8,skewed,0.9,256,256,0.03227306547619048,0.5107421875,0.16015625,0.4296875,0.004131461747939021,7.470772324581187,8.0,0.0,1.0,0,0
8,8,heteroskedastic,0.0,8,256,-0.033017113095238096,0.4881417410714286,0.15234375,0.38671875,0.004747129143471428,7.467288333929821,8.0,0.0,1.0,0,0
8,8,heteroskedastic,0.0,64,256,0.031436011904761904,0.5111607142857143,0.10546875,0.37890625,0.004540779626917213,7.468512036343306,8.0,0.0,1.0,0,0
8,8,heteroskedastic,0.0,256,256,-0.0390625,0.4849330357142857,0.11328125,0.36328125,0.004957509246382719,7.464532501317116,8.0,0.0,1.0,0,0
8,8,heteroskedastic,0.5,8,256,0.006138392857142859,0.5023716517857142,0.09765625,0.3828125,0.0046611274634325295,7.4716514320948795,8.0,0.0,1.0,0,0
8,8,heteroskedastic,0.5,64,256,-0.024460565476190476,0.4896763392857143,0.125,0.37890625,0.004702044119566311,7.460502469219711,8.0,0.0,1.0,0,0
8,8,heteroskedastic,0.5,256,256,-0.007161458333333332,0.49720982142857145,0.140625,0.3359375,0.0045774780554951894,7.477431637511357,8.0,0.0,1.0,0,0
8,8,heteroskedastic,0.9,8,256,-0.022228422619047613,0.4893973214285714,0.09765625,0.35546875,0.0048576279724790415,7.4698345508827835,8.0,0.0,1.0,0,0
8,8,heteroskedastic,0.9,64,256,-0.023995535714285712,0.4906529017857143,0.11328125,0.37890625,0.004898399639218419,7.456463808039587,8.0,0.0,1.0,0,0
8,8,heteroskedastic,0.9,256,256,-0.041759672619047616,0.4827008928571429,0.12890625,0.37890625,0.004685646331918623,7.464548596209008,8.0,0.0,1.0,0,0
32,2,gaussian,0.0,8,256,0.9779027675953079,0.9478405367943546,0.48046875,0.9609375,0.011844769559168243,1.933738315137917,2.0,0.0,1.0,0,0
32,2,gaussian,0.0,64,256,0.9857166995051321,0.9609532510080645,0.50390625,0.97265625,0.004338400716161001,1.9267655720152244,2.0,0.0,1.0,0,0
32,2,gaussian,0.0,256,256,0.9861119066165689,0.9617014238911289,0.4765625,0.96875,0.003209441397878831,1.9312942781860698,2.0,0.0,1.0,0,0
32,2,gaussian,0.5,8,256,0.9790110657991202,0.9495180191532258,0.46875,0.953125,0.012667409531274,1.9268057483093626,2.0,0.0,1.0,0,0
32,2,gaussian,0.5,64,256,0.9858369799303519,0.9610871345766128,0.4609375,0.97265625,0.006263111220314513,1.9251091099771567,2.0,0.0,1.0,0,0
32,2,gaussian,0.5,256,256,0.9864741798020529,0.9623550907258063,0.515625,0.984375,0.00376870730184551,1.9266797265470448,2.0,0.0,1.0,0,0
32,2,gaussian,0.9,8,256,0.9767815822030792,0.946596207157258,0.5078125,0.96484375,0.011338113437771719,1.9244961493492738,2.0,0.0,1.0,0,0
32,2,gaussian,0.9,64,256,0.985594987170088,0.959842804939516,0.47265625,0.9765625,0.009929522342953438,1.9333580066535663,2.0,0.0,1.0,0,0
32,2,gaussian,0.9,256,256,0.9864612926136365,0.9618668094758063,0.41015625,0.9609375,0.008594382910592491,1.9285437148897744,2.0,0.0,1.0,0,0
32,2,skewed,0.0,8,256,0.9778913123167156,0.9494313886088709,0.4453125,0.9140625,0.015237228817719509,1.9319611043070644,2.0,0.0,1.0,0,0
32,2,skewed,0.0,64,256,0.9865958921370968,0.9659305695564515,0.515625,0.9453125,0.005656141364855184,1.9368300875472575,2.0,0.0,1.0,0,0
32,2,skewed,0.0,256,256,0.9879046577162757,0.9680333291330645,0.53515625,0.9765625,0.0045938084057529785,1.9271787329567671,2.0,0.0,1.0,0,0
32,2,skewed,0.5,8,256,0.9774331011730206,0.9481398059475805,0.421875,0.9375,0.008027659994317177,1.920494037557758,2.0,0.0,1.0,0,0
32,2,skewed,0.5,64,256,0.9864211991385631,0.9643160912298386,0.4609375,0.9296875,0.011472454045019061,1.931081974577598,2.0,0.0,1.0,0,0
32,2,skewed,0.5,256,256,0.9871443135997067,0.9656864289314515,0.45703125,0.9453125,0.005052310616698749,1.9286229131338368,2.0,0.0,1.0,0,0
32,2,skewed,0.9,8,256,0.9779271100623168,0.9484075730846773,0.40625,0.9296875,0.020977165174530566,1.9223472664047891,2.0,0.0,1.0,0,0
32,2,skewed,0.9,64,256,0.9858541628482405,0.961890435987903,0.52734375,0.96875,0.005285598224793863,1.9325621917221947,2.0,0.0,1.0,0,0
32,2,skewed,0.9,256,256,0.9875438164406158,0.9648910030241935,0.49609375,0.9453125,0.006218693434968853,1.9219373685626686,2.0,0.0,1.0,0,0
32,2,heteroskedastic,0.0,8,256,0.9769161817265395,0.9468954763104838,0.53125,0.953125,0.01713242818349204,1.9332057016722581,2.0,0.0,1.0,0,0
32,2,heteroskedastic,0.0,64,256,0.9851911885997067,0.960512222782258,0.5234375,0.96484375,0.007486843756348188,1.9325427719419987,2.0,0.0,1.0,0,0
32,2,heteroskedastic,0.0,256,256,0.9864040162206745,0.962772492439516,0.51171875,0.98046875,0.005326872122675813,1.925645478979777,2.0,0.0,1.0,0,0
32,2,heteroskedastic,0.5,8,256,0.9779500206195015,0.9490927419354838,0.515625,0.9609375,0.0093561055757128,1.9235128986381542,2.0,0.0,1.0,0,0
32,2,heteroskedastic,0.5,64,256,0.9853902240652492,0.9610792590725805,0.43359375,0.96875,0.006511173851235835,1.9181417828697769,2.0,0.0,1.0,0,0
32,2,heteroskedastic,0.5,256,256,0.9869409824046922,0.9635285408266129,0.4921875,0.9453125,0.00866478953381547,1.9347680877996896,2.0,0.0,1.0,0,0
32,2,heteroskedastic,0.9,8,256,0.9788120303335778,0.948982484879032,0.46484375,0.9453125,0.024327998350696142,1.9300820476188187,2.0,0.0,1.0,0,0
32,2,heteroskedastic,0.9,64,256,0.9854002474340176,0.9605516003024193,0.50390625,0.9765625,0.0070295972286973435,1.9322921978303191,2.0,0.0,1.0,0,0
32,2,heteroskedastic,0.9,256,256,0.9870125778958945,0.963355279737903,0.43359375,0.9453125,0.008605963588078112,1.9259322170852253,2.0,0.0,1.0,0,0
32,4,gaussian,0.0,8,256,0.9755673226722874,0.9433042464717741,0.26953125,0.75390625,0.003623387817639873,3.780055800870497,4.0,0.0,1.0,0,0
32,4,gaussian,0.0,64,256,0.9827583738086512,0.9552120085685483,0.296875,0.7265625,0.003112210740282521,3.7824848248332423,4.0,0.0,1.0,0,0
32,4,gaussian,0.0,256,256,0.9844136615652492,0.957094254032258,0.28125,0.74609375,0.0036932916356916005,3.7806709895983324,4.0,0.0,1.0,0,0
32,4,gaussian,0.5,8,256,0.975890934292522,0.9437531502016128,0.2734375,0.66015625,0.005518074613620668,3.793004277151187,4.0,0.0,1.0,0,0
32,4,gaussian,0.5,64,256,0.983823714717742,0.9560704385080644,0.29296875,0.7421875,0.004729724698652452,3.7631316297771553,4.0,0.0,1.0,0,0
32,4,gaussian,0.5,256,256,0.9846857244318181,0.9579054309475805,0.21484375,0.6796875,0.0033640917303543495,3.788379390769693,4.0,0.0,1.0,1,0
32,4,gaussian,0.9,8,256,0.9769419561033725,0.9455172631048385,0.27734375,0.71875,0.00338721367445365,3.7751796744430206,4.0,0.0,1.0,0,0
32,4,gaussian,0.9,64,256,0.9831951063049853,0.9551411290322578,0.265625,0.71484375,0.0036597406567856336,3.7725605870251373,4.0,0.0,1.0,0,0
32,4,gaussian,0.9,256,256,0.9847730709310851,0.9577557963709676,0.203125,0.6640625,0.004031557470113993,3.76118903336456,4.0,0.0,1.0,1,0
32,4,skewed,0.0,8,256,0.9762202735520529,0.945926789314516,0.23828125,0.6953125,0.004863381719479654,3.7734564333106446,4.0,0.0,1.0,1,0
32,4,skewed,0.0,64,256,0.9855663489736071,0.9620715725806451,0.2578125,0.73828125,0.0037919346708597404,3.7675124077842983,4.0,0.0,1.0,0,0
32,4,skewed,0.0,256,256,0.9858484352089443,0.9640089465725805,0.2421875,0.6796875,0.003780565290196306,3.7744332413801462,4.0,0.0,1.0,1,0
32,4,skewed,0.5,8,256,0.9763820793621701,0.945863785282258,0.23828125,0.7421875,0.004821278345280189,3.761510148476251,4.0,0.0,1.0,1,0
32,4,skewed,0.5,64,256,0.9849635149376833,0.9600633190524193,0.2421875,0.7734375,0.003593556988140123,3.770335814804529,4.0,0.0,1.0,1,0
32,4,skewed,0.5,256,256,0.9860317196664223,0.9629693800403225,0.234375,0.71875,0.003565576439188794,3.7868638314622722,4.0,0.0,1.0,1,0
32,4,skewed,0.9,8,256,0.9766756208760997,0.9452967489919354,0.2265625,0.64453125,0.008212301846132159,3.7708411128001647,4.0,0.0,1.0,1,0
32,4,skewed,0.9,64,256,0.984771639021261,0.9588426159274193,0.25,0.72265625,0.003541874950622,3.77042536381344,4.0,0.0,1.0,1,0
32,4,skewed,0.9,256,256,0.9851425036656891,0.959693170362903,0.21875,0.76171875,0.0037407490675960735,3.766266148859573,4.0,0.0,1.0,1,0
32,4,heteroskedastic,0.0,8,256,0.9759653936033724,0.9442493069556451,0.26171875,0.6953125,0.003621287403316427,3.775755558249041,4.0,0.0,1.0,0,0
32,4,heteroskedastic,0.0,64,256,0.9837105938416423,0.9566926033266128,0.25,0.73828125,0.0038060329998748244,3.7717786794670767,4.0,0.0,1.0,1,0
32,4,heteroskedastic,0.0,256,256,0.9851339122067448,0.958929246471774,0.2109375,0.7265625,0.0036707613027835567,3.7860404024299017,4.0,0.0,1.0,1,0
32,4,heteroskedastic,0.5,8,256,0.9758250664406158,0.9443123109879031,0.2109375,0.69921875,0.004670635907731002,3.7815607014040467,4.0,0.0,1.0,1,0
32,4,heteroskedastic,0.5,64,256,0.9848346430535191,0.9589056199596773,0.27734375,0.73046875,0.003138395817748412,3.7876861243409157,4.0,0.0,1.0,0,0
32,4,heteroskedastic,0.5,256,256,0.9848804641678885,0.9588583669354838,0.265625,0.79296875,0.003746885668890528,3.748052406588874,4.0,0.0,1.0,0,0
32,4,heteroskedastic,0.9,8,256,0.9759396192265396,0.9443123109879031,0.25390625,0.7421875,0.0054638119585193315,3.7838558589137508,4.0,0.0,1.0,0,0
32,4,heteroskedastic,0.9,64,256,0.9835487880315249,0.9561019405241934,0.21484375,0.76953125,0.004722171340508088,3.7863786352796147,4.0,0.0,1.0,1,0
32,4,heteroskedastic,0.9,256,256,0.9848432345124634,0.9584960937499999,0.2421875,0.69140625,0.004899305213563771,3.7726544068638725,4.0,0.0,1.0,1,0
32,8,gaussian,0.0,8,256,0.9623021100623168,0.9265766759072582,0.140625,0.375,0.005914351219870592,7.476239259105976,8.0,0.0,1.0,1,0
32,8,gaussian,0.0,64,256,0.9694860016495601,0.9370274697580645,0.1328125,0.33984375,0.005400364780571803,7.434293648029707,8.0,0.0,1.0,1,0
32,8,gaussian,0.0,256,256,0.9715751580828447,0.9400989163306452,0.1484375,0.41015625,0.004707483235971648,7.462794850015786,8.0,0.0,1.0,1,0
32,8,gaussian,0.5,8,256,0.9615288787573314,0.9259545110887097,0.17578125,0.37109375,0.004445831672563655,7.462842010219294,8.0,0.0,1.0,1,0
32,8,gaussian,0.5,64,256,0.9699800105388564,0.9375945060483871,0.1640625,0.35546875,0.004471520539877826,7.4564698910858205,8.0,0.0,1.0,1,0
32,8,gaussian,0.5,256,256,0.9714276713709677,0.9395240045362903,0.109375,0.33984375,0.004637310182410421,7.465071817283289,8.0,0.0,1.0,1,0
32,8,gaussian,0.9,8,256,0.9624266862170088,0.9268286920362904,0.14453125,0.3671875,0.004661613837121841,7.440136972905485,8.0,0.0,1.0,1,0
32,8,gaussian,0.9,64,256,0.9697752474340176,0.937043220766129,0.16015625,0.4140625,0.004916084756629468,7.437529616677203,8.0,0.0,1.0,1,0
32,8,gaussian,0.9,256,256,0.9716238430168622,0.9394294984879032,0.12890625,0.3984375,0.0048599216220188675,7.462349678964932,8.0,0.0,1.0,1,0
32,8,skewed,0.0,8,256,0.9610234145894428,0.9269940776209679,0.13671875,0.375,0.004848509317720334,7.477550031547192,8.0,0.0,1.0,1,0
32,8,skewed,0.0,64,256,0.9717169171554253,0.9435326360887096,0.12890625,0.390625,0.004503684511509391,7.468231743305339,8.0,0.0,1.0,1,0
32,8,skewed,0.0,256,256,0.9721464901026393,0.9450919858870968,0.1328125,0.40625,0.004425672073606433,7.467284713780207,8.0,0.0,1.0,1,0
32,8,skewed,0.5,8,256,0.9625455347324047,0.9286085559475806,0.140625,0.45703125,0.004614669583401905,7.473325228546953,8.0,0.0,1.0,1,0
32,8,skewed,0.5,64,256,0.9709293667521994,0.9419654107862903,0.1015625,0.38671875,0.004756073615467286,7.453658554156388,8.0,0.0,1.0,1,0
32,8,skewed,0.5,256,256,0.9725889502382699,0.9446588331653225,0.1015625,0.3671875,0.0046503120866612,7.480167201841217,8.0,0.0,1.0,1,0
32,8,skewed,0.9,8,256,0.9621302808834311,0.9274744833669355,0.10546875,0.375,0.005067964002505228,7.463836411455506,8.0,0.0,1.0,1,0
32,8,skewed,0.9,64,256,0.9703666261913491,0.9391302293346774,0.125,0.375,0.004996460900242376,7.459826148238351,8.0,0.0,1.0,1,0
32,8,skewed,0.9,256,256,0.9716023643695015,0.9414141255040323,0.09765625,0.34375,0.004745603147426933,7.4797837783068175,8.0,0.0,1.0,1,0
32,8,heteroskedastic,0.0,8,256,0.9625569900109971,0.9270728326612904,0.140625,0.37109375,0.004561938668090988,7.482576959323179,8.0,0.0,1.0,1,0
32,8,heteroskedastic,0.0,64,256,0.9703322603555719,0.9383190524193548,0.13671875,0.36328125,0.004730045628166432,7.468878482881044,8.0,0.0,1.0,1,0
32,8,heteroskedastic,0.0,256,256,0.9707217398277126,0.9398862777217742,0.1328125,0.39453125,0.0046831706666255,7.489460736773039,8.0,0.0,1.0,1,0
32,8,heteroskedastic,0.5,8,256,0.9632013494318181,0.927915511592742,0.1328125,0.3984375,0.0046561012153944845,7.470677697825803,8.0,0.0,1.0,1,0
32,8,heteroskedastic,0.5,64,256,0.9713217100439884,0.9404218119959677,0.12109375,0.43359375,0.004501049537770051,7.480884916612187,8.0,0.0,1.0,1,0
32,8,heteroskedastic,0.5,256,256,0.9716553450329912,0.9411542338709676,0.1328125,0.37890625,0.0044870025780130085,7.480048777096735,8.0,0.0,1.0,1,0
32,8,heteroskedastic,0.9,8,256,0.96258276438783,0.9270177041330645,0.10546875,0.35546875,0.004839883588266493,7.483914614935259,8.0,0.0,1.0,1,0
32,8,heteroskedastic,0.9,64,256,0.9701074505131965,0.9388152091733871,0.15625,0.38671875,0.00456131000994151,7.462947489315367,8.0,0.0,1.0,1,0
32,8,heteroskedastic,0.9,256,256,0.9715422241568915,0.9400280367943548,0.125,0.390625,0.004800489665069251,7.450921443846056,8.0,0.0,1.0,1,0
32,16,gaussian,0.0,8,256,0.8508980938416422,0.8471600932459677,0.0390625,0.1640625,0.005043913629293495,14.902225380341966,16.0,0.0,1.0,1,0
32,16,gaussian,0.0,64,256,0.8596928839809383,0.8555790070564517,0.0625,0.17578125,0.0054110786253569266,14.837622193382323,16.0,0.0,1.0,1,0
32,16,gaussian,0.0,256,256,0.8643551823680352,0.8591781123991936,0.06640625,0.20703125,0.005227215510938854,14.881237261265937,16.0,0.0,1.0,1,0
32,16,gaussian,0.5,8,256,0.8564510401392962,0.8501685357862903,0.0546875,0.1328125,0.005198408941316908,14.868907414429556,16.0,0.0,1.0,1,0
32,16,gaussian,0.5,64,256,0.8620784457478006,0.8579337827620968,0.05078125,0.1875,0.005276239799575717,14.88847778535131,16.0,0.0,1.0,1,0
32,16,gaussian,0.5,256,256,0.8626440501282991,0.8579337827620968,0.08203125,0.19140625,0.005100957174210122,14.838573489157142,16.0,0.0,1.0,1,0
