trajectory_id,seed,target,level,regime,best_scalarization_id,leakage_rank_spearman,oaci_leakage_rank_percentile,oaci_source_rank_percentile,rank_top_target_utility_delta_vs_oaci,rank_top_selection_leakage_delta_vs_oaci,rank_top_target_better_than_oaci,leakage_blocks_rank_better_candidate,best_scalarization_target_utility_delta_vs_oaci,best_scalarization_target_better_than_oaci,best_scalarization_joint_good,best_scalarization_pareto_good,no_candidate_id_emitted
0|2|1|S2_rare_cells,0,2,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.8374384236453202,0.037037037037037035,0.8888888888888888,1.4348956964815172,0.2537914934269003,1,1,0.7666845342393658,1,1,0,1
0|2|1|S3_nonestimable_cells,0,2,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.8308702791461413,0.037037037037037035,0.8888888888888888,1.4348956964815172,0.2537914934269003,1,1,0.7666845342393658,1,1,0,1
0|3|0|S0_full_support,0,3,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.25,0.0,1.0,1.7368758600228806,0.3406355605406688,1,1,1.8008338401815172,1,1,1,1
0|3|0|S2_rare_cells,0,3,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.39624505928853754,0.0,0.9090909090909091,1.665758799518515,0.3160793385100724,1,1,1.8008338401815172,1,1,1,1
0|3|0|S3_nonestimable_cells,0,3,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.3804347826086957,0.0,0.9545454545454546,1.665758799518515,0.3160793385100724,1,1,1.8008338401815172,1,1,1,1
0|3|1|S0_full_support,0,3,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7961538461538461,0.0,1.0,0.24382264499511086,0.22265723393192016,1,1,-0.9346534724812625,0,0,0,1
0|3|1|S2_rare_cells,0,3,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7730769230769231,0.0,0.9583333333333334,0.24382264499511086,0.22265723393192016,1,1,-0.9346534724812625,0,0,0,1
0|3|1|S3_nonestimable_cells,0,3,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7376923076923076,0.0,0.9583333333333334,0.24382264499511086,0.22265723393192016,1,1,-0.9346534724812625,0,0,0,1
0|4|0|S0_full_support,0,4,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.15565217391304348,0.0,0.7391304347826086,-1.4629358699706694,0.4787353707016536,0,0,-0.40637107499185143,0,1,0,1
0|4|0|S2_rare_cells,0,4,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.0826086956521739,0.0,0.7391304347826086,-1.4629358699706694,0.4787353707016536,0,0,-0.40637107499185143,0,1,0,1
0|4|0|S3_nonestimable_cells,0,4,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.015652173913043476,0.0,0.6956521739130435,-1.4629358699706694,0.4787353707016536,0,0,-0.40637107499185143,0,1,0,1
0|4|1|S0_full_support,0,4,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.10398970398970399,0.0,0.17142857142857143,1.7880327299641534,0.08139502646519325,1,1,0.0,0,0,0,1
0|4|1|S2_rare_cells,0,4,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.1812097812097812,0.0,0.22857142857142856,1.7880327299641534,0.08139502646519325,1,1,0.0,0,0,0,1
0|4|1|S3_nonestimable_cells,0,4,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.2115830115830116,0.0,0.14285714285714285,1.7880327299641534,0.08139502646519325,1,1,0.0,0,0,0,1
0|5|0|S0_full_support,0,5,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.14285714285714285,0.0,0.9473684210526315,-0.2801330210276559,0.12667172300107887,0,0,-0.2801330210276559,0,0,0,1
0|5|0|S2_rare_cells,0,5,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.048120300751879695,0.0,0.9473684210526315,-0.15916478786355379,0.3262256214926883,0,0,-0.2801330210276559,0,0,0,1
0|5|0|S3_nonestimable_cells,0,5,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.037593984962406006,0.0,0.8947368421052632,-1.1028179548004575,0.4750568364565807,0,0,-0.2801330210276559,0,0,0,1
0|5|1|S0_full_support,0,5,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.2207792207792208,0.0,0.6190476190476191,-0.0406371074991852,0.39165102106314786,0,0,-0.0406371074991852,0,0,0,1
0|5|1|S2_rare_cells,0,5,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.21400338791643145,0.0,0.38095238095238093,-0.0406371074991852,0.39165102106314786,0,0,-0.0406371074991852,0,0,0,1
0|5|1|S3_nonestimable_cells,0,5,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.3190287972896669,0.0,0.5238095238095238,-0.0406371074991852,0.39165102106314786,0,0,-0.0406371074991852,0,0,0,1
0|6|0|S0_full_support,0,6,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.06606437041219651,0.0,0.42857142857142855,0.06031729201465985,0.19252185664194998,1,1,0.10821775504121822,1,0,0,1
0|6|0|S2_rare_cells,0,6,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.044607566346696784,0.0,0.19047619047619047,0.40637107499185415,0.3244837720938105,1,1,0.10821775504121822,1,0,0,1
0|6|0|S3_nonestimable_cells,0,6,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.20158102766798422,0.0,0.23809523809523808,0.40637107499185415,0.3244837720938105,1,1,0.10821775504121822,1,0,0,1
0|6|1|S0_full_support,0,6,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.012987012987012986,0.1,0.2,0.08127421499837162,0.11752586359393002,1,1,0.0,0,0,0,1
0|6|1|S2_rare_cells,0,6,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.13506493506493505,0.1,0.1,0.2438226449951123,0.18277784930190677,1,1,0.0,0,0,0,1
0|6|1|S3_nonestimable_cells,0,6,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.032467532467532464,0.1,0.1,0.2438226449951123,0.18277784930190677,1,1,0.0,0,0,0,1
0|7|0|S0_full_support,0,7,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.3025974025974026,0.0,0.4,-0.08271115455908006,0.18566889151086552,0,0,-0.23409141258839344,0,0,0,1
0|7|0|S2_rare_cells,0,7,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.30129870129870134,0.0,0.45,-0.034707276708056484,0.22613735534862212,0,0,-0.23409141258839344,0,0,0,1
0|7|0|S3_nonestimable_cells,0,7,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.39090909090909093,0.0,0.8,-0.034707276708056484,0.22613735534862212,0,0,-0.43803515746702876,0,0,0,1
0|7|1|S0_full_support,0,7,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.21913043478260866,0.0,0.8695652173913043,0.11076072437239975,0.21264333297426918,1,1,0.11076072437239975,1,1,0,1
0|7|1|S2_rare_cells,0,7,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.03304347826086956,0.0,0.7391304347826086,-0.7084210381006629,0.10676853317809498,0,0,0.11076072437239975,1,1,0,1
0|7|1|S3_nonestimable_cells,0,7,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.06695652173913043,0.0,0.6956521739130435,-0.7084210381006629,0.10676853317809498,0,0,0.11076072437239975,1,1,0,1
0|8|0|S0_full_support,0,8,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.07969924812030074,0.0,0.9473684210526315,-0.09531697921376915,0.13477679329854064,0,0,-0.09531697921376915,0,1,0,1
0|8|0|S2_rare_cells,0,8,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.23157894736842105,0.0,0.8947368421052632,0.04480998494825747,0.15690432878172555,1,1,-0.09531697921376915,0,1,0,1
0|8|0|S3_nonestimable_cells,0,8,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.037593984962406006,0.0,1.0,0.04480998494825747,0.15690432878172555,1,1,-0.09531697921376915,0,1,0,1
0|8|1|S0_full_support,0,8,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.697391304347826,0.0,1.0,0.07156181001606993,0.26918554824162466,1,1,0.07156181001606993,1,1,1,1
0|8|1|S2_rare_cells,0,8,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.5069565217391303,0.0,1.0,-0.3522868828087279,0.17170191692964976,0,0,0.07156181001606993,1,1,1,1
0|8|1|S3_nonestimable_cells,0,8,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.4591304347826086,0.0,0.9130434782608695,-0.8173650980093599,0.33127853599457724,0,0,0.07156181001606993,1,1,1,1
0|9|0|S0_full_support,0,9,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.4313043478260869,0.0,0.9565217391304348,0.20108983187840312,0.4618797901438897,1,1,1.031161738583391,1,1,1,1
0|9|0|S2_rare_cells,0,9,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.6713043478260868,0.0,0.9565217391304348,1.197382743797524,0.5493796621004351,1,1,1.031161738583391,1,1,1,1
0|9|0|S3_nonestimable_cells,0,9,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7043478260869565,0.0,0.9565217391304348,1.197382743797524,0.5493796621004351,1,1,1.031161738583391,1,1,1,1
0|9|1|S0_full_support,0,9,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.6105263157894737,0.0,0.8333333333333334,1.1755500102276213,0.5172900127550983,1,1,0.8081460905051265,1,1,0,1
0|9|1|S2_rare_cells,0,9,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7228070175438598,0.0,1.0,1.1755500102276213,0.5172900127550983,1,1,0.8081460905051265,1,1,0,1
0|9|1|S3_nonestimable_cells,0,9,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7473684210526316,0.0,0.9444444444444444,1.1755500102276213,0.5172900127550983,1,1,0.8081460905051265,1,1,0,1
1|1|0|S0_full_support,1,1,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7033388067870826,0.0,0.9629629629629629,0.9433632304568982,0.18896009799833657,1,1,0.4311173133570362,1,1,0,1
1|1|0|S2_rare_cells,1,1,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.6360153256704981,0.0,0.9629629629629629,0.9433632304568982,0.18896009799833657,1,1,0.4311173133570362,1,1,0,1
1|1|0|S3_nonestimable_cells,1,1,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.6382047071702245,0.0,1.0,0.9433632304568982,0.18896009799833657,1,1,0.4311173133570362,1,1,0,1
1|1|1|S0_full_support,1,1,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.3085655314757482,0.0,0.5882352941176471,0.7887875434418926,0.21326422219010777,1,1,-0.20413423719223722,0,0,0,1
1|1|1|S2_rare_cells,1,1,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.08771929824561403,0.0,0.4117647058823529,0.9668208975746703,0.23645584929355867,1,1,-0.20413423719223722,0,0,0,1
1|1|1|S3_nonestimable_cells,1,1,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.005159958720330237,0.0,0.6470588235294118,0.7887875434418926,0.21326422219010777,1,1,-0.20413423719223722,0,0,0,1
1|2|0|S0_full_support,1,2,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.790513833992095,0.0,0.9090909090909091,0.6412375587995904,0.682899149989569,1,1,0.4007608643579996,1,0,0,1
1|2|0|S2_rare_cells,1,2,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.5503952569169961,0.0,0.8636363636363636,0.4007608643579996,0.5902713455117693,1,1,0.4007608643579996,1,0,0,1
1|2|0|S3_nonestimable_cells,1,2,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.5256916996047432,0.0,0.8636363636363636,0.7601725398810468,0.6083930145174844,1,1,0.4007608643579996,1,0,0,1
1|2|1|S0_full_support,1,2,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7665024630541871,0.0,0.8571428571428571,0.5059623416836029,0.42426403951900094,1,1,0.0,0,0,0,1
1|2|1|S2_rare_cells,1,2,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7965517241379308,0.0,0.8214285714285714,0.5059623416836029,0.42426403951900094,1,1,0.0,0,0,0,1
1|2|1|S3_nonestimable_cells,1,2,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.8078817733990146,0.0,0.8214285714285714,0.5059623416836029,0.42426403951900094,1,1,0.0,0,0,0,1
1|3|0|S0_full_support,1,3,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.14778325123152708,0.0,0.37037037037037035,-0.031252195088652346,0.17294754236161047,0,0,-0.5135300784243539,0,0,0,1
1|3|0|S2_rare_cells,1,3,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.4690749863163656,0.0,0.7407407407407407,-0.031252195088652346,0.17294754236161047,0,0,-0.5135300784243539,0,0,0,1
1|3|0|S3_nonestimable_cells,1,3,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.3940886699507389,0.0,0.7037037037037037,-0.031252195088652346,0.17294754236161047,0,0,-0.5135300784243539,0,0,0,1
1|3|1|S0_full_support,1,3,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.31729323308270674,0.0,0.47368421052631576,-0.05054249501239355,0.23066753366691373,0,0,0.11783854438719238,1,0,0,1
1|3|1|S2_rare_cells,1,3,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.23609022556390977,0.0,0.3684210526315789,0.11783854438719238,0.04043243654044004,1,1,0.11783854438719238,1,0,0,1
1|3|1|S3_nonestimable_cells,1,3,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.18646616541353384,0.0,0.3157894736842105,0.11783854438719238,0.04043243654044004,1,1,0.11783854438719238,1,0,0,1
1|4|0|S0_full_support,1,4,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.25696594427244585,0.0,0.8235294117647058,-0.8533792574828922,0.13299572659911618,0,0,0.0,0,1,0,1
1|4|0|S2_rare_cells,1,4,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.12899896800825592,0.0,0.7647058823529411,-0.8533792574828922,0.13299572659911618,0,0,0.0,0,1,0,1
1|4|0|S3_nonestimable_cells,1,4,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.14344685242518057,0.0,0.7647058823529411,-0.8533792574828922,0.13299572659911618,0,0,0.0,0,1,0,1
1|4|1|S0_full_support,1,4,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.27391304347826084,0.0,0.43478260869565216,-1.2191132249755574,0.1577744638606775,0,0,-0.0812742149983704,0,1,0,1
1|4|1|S2_rare_cells,1,4,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.19478260869565217,0.0,0.4782608695652174,-0.8533792574828896,0.17890343296324573,0,0,-0.0812742149983704,0,1,0,1
1|4|1|S3_nonestimable_cells,1,4,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.25913043478260867,0.0,0.391304347826087,-1.2191132249755574,0.1577744638606775,0,0,-0.0812742149983704,0,1,0,1
1|5|0|S0_full_support,1,5,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.08359133126934985,0.058823529411764705,0.058823529411764705,-1.0790386468526454,0.052196518274320924,0,0,0.0,0,1,1,1
1|5|0|S2_rare_cells,1,5,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.27966976264189886,0.058823529411764705,0.058823529411764705,-1.0790386468526454,0.052196518274320924,0,0,0.0,0,1,1,1
1|5|0|S3_nonestimable_cells,1,5,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,0.2115583075335397,0.058823529411764705,0.058823529411764705,-1.0790386468526454,0.052196518274320924,0,0,0.0,0,1,1,1
1|5|1|S0_full_support,1,5,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.3649122807017544,0.0,0.8888888888888888,-0.4735047163453334,0.22590653547173578,0,0,0.0,0,0,0,1
1|5|1|S2_rare_cells,1,5,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.4859649122807017,0.0,0.9444444444444444,-0.4735047163453334,0.22590653547173578,0,0,-0.4735047163453334,0,0,0,1
1|5|1|S3_nonestimable_cells,1,5,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.4122807017543859,0.0,0.9444444444444444,-0.4735047163453334,0.22590653547173578,0,0,0.0,0,0,0,1
1|6|0|S0_full_support,1,6,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.20129870129870128,0.0,0.85,-0.6555617768294909,0.2392591954217076,0,0,-0.6555617768294909,0,1,0,1
1|6|0|S2_rare_cells,1,6,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.2727272727272727,0.0,0.95,0.7708313766749568,0.1846170482846412,1,1,-0.6555617768294909,0,1,0,1
1|6|0|S3_nonestimable_cells,1,6,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.15714285714285717,0.0,0.9,-0.6555617768294909,0.2392591954217076,0,0,-0.6555617768294909,0,1,0,1
1|6|1|S0_full_support,1,6,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7161538461538461,0.0,1.0,0.42457700687847666,0.22922191059858843,1,1,-0.37770950661090796,0,1,0,1
1|6|1|S2_rare_cells,1,6,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.39,0.0,1.0,-0.37770950661090796,0.1588211272337252,0,0,-0.37770950661090796,0,1,0,1
1|6|1|S3_nonestimable_cells,1,6,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.6030769230769231,0.0,0.9583333333333334,-0.37770950661090796,0.1588211272337252,0,0,-0.37770950661090796,0,1,0,1
1|7|0|S0_full_support,1,7,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.5158974358974359,0.04,0.56,-0.03827175261415494,0.20181266404411602,0,0,0.3146187383601769,1,0,0,1
1|7|0|S2_rare_cells,1,7,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.05025641025641025,0.04,0.76,0.3146187383601769,0.073406774880866,1,1,0.3146187383601769,1,0,0,1
1|7|0|S3_nonestimable_cells,1,7,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.07829059829059828,0.04,0.88,0.3146187383601769,0.073406774880866,1,1,0.3146187383601769,1,0,0,1
1|7|1|S0_full_support,1,7,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7,0.0,0.7,0.5617593408180372,0.23114825125132477,1,1,0.5617593408180372,1,1,0,1
1|7|1|S2_rare_cells,1,7,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.438961038961039,0.0,0.7,0.4338901382243254,0.31786085664683283,1,1,0.5617593408180372,1,1,0,1
1|7|1|S3_nonestimable_cells,1,7,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.47402597402597396,0.0,0.55,0.4338901382243254,0.31786085664683283,1,1,0.5617593408180372,1,1,0,1
1|8|0|S0_full_support,1,8,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.642292490118577,0.045454545454545456,0.9090909090909091,2.326017413644168,0.3964705762228151,1,1,2.326017413644168,1,1,1,1
1|8|0|S2_rare_cells,1,8,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.25691699604743085,0.045454545454545456,0.7272727272727273,2.223865510742924,0.41707937101572523,1,1,2.326017413644168,1,1,1,1
1|8|0|S3_nonestimable_cells,1,8,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.23221343873517786,0.045454545454545456,0.6818181818181818,2.326017413644168,0.3964705762228151,1,1,2.326017413644168,1,1,1,1
1|8|1|S0_full_support,1,8,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.16657255787690575,0.0,0.9047619047619048,1.9334978843973654,0.29953628992261305,1,1,1.9334978843973654,1,0,0,1
1|8|1|S2_rare_cells,1,8,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.07396950875211745,0.0,0.7142857142857143,1.9334978843973654,0.29953628992261305,1,1,1.9334978843973654,1,0,0,1
1|8|1|S3_nonestimable_cells,1,8,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.40711462450592883,0.0,0.9047619047619048,1.9334978843973654,0.29953628992261305,1,1,1.9334978843973654,1,0,0,1
1|9|0|S0_full_support,1,9,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.5358554488989272,0.0,1.0,0.42118912741126324,0.464766982684244,1,1,-0.5939166538471784,0,1,0,1
1|9|0|S2_rare_cells,1,9,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.717673630717109,0.0,1.0,0.43599221467328475,0.4345301004365538,1,1,-0.5939166538471784,0,1,0,1
1|9|0|S3_nonestimable_cells,1,9,0,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.779785431959345,0.0,1.0,-0.2544872738877873,0.39548547136140844,0,0,-0.5939166538471784,0,1,0,1
1|9|1|S0_full_support,1,9,1,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.41052631578947363,0.0,1.0,-0.0721661956010517,0.46343509207155675,0,0,0.35140748065477884,1,1,1,1
1|9|1|S2_rare_cells,1,9,1,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.38345864661654133,0.0,0.9473684210526315,-0.0721661956010517,0.46343509207155675,0,0,0.35140748065477884,1,1,1,1
1|9|1|S3_nonestimable_cells,1,9,1,S3_nonestimable_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.48872180451127817,0.0,1.0,-0.0721661956010517,0.46343509207155675,0,0,0.35140748065477884,1,1,1,1
2|1|0|S0_full_support,2,1,0,S0_full_support,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.7181818181818181,0.1,0.4,-0.1691267449736276,0.36625315729811403,0,0,0.0,0,1,1,1
2|1|0|S2_rare_cells,2,1,0,S2_rare_cells,leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,-0.5337662337662338,0.1,0.45,-0.15595793650339723,0.3592904298734556,0,0,0.0,0,1,1,1
