trajectory_id,seed,target,level,regime,n_candidates,n_source_pareto_front,source_pareto_front_fraction,oaci_selected_on_source_front,oaci_selected_source_pareto_layer,source_rank_top_on_source_front,source_rank_top_source_pareto_layer,joint_good_count,joint_good_front_fraction,joint_good_mean_source_pareto_layer,joint_good_source_pareto_rejected_fraction,pareto_good_count,pareto_good_front_fraction,pareto_good_mean_source_pareto_layer,pareto_good_source_pareto_rejected_fraction,preference_robust_target_better_count,preference_robust_target_better_front_fraction,preference_robust_target_better_mean_source_pareto_layer,preference_robust_target_better_source_pareto_rejected_fraction,no_candidate_id_emitted
0|3|0|S0_full_support,0,3,0,S0_full_support,23,23,1.0,1,0,1,0,17,1.0,0.0,0.0,8,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|3|0|S2_rare_cells,0,3,0,S2_rare_cells,23,23,1.0,1,0,1,0,17,1.0,0.0,0.0,8,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|3|0|S3_nonestimable_cells,0,3,0,S3_nonestimable_cells,23,23,1.0,1,0,1,0,17,1.0,0.0,0.0,8,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|3|1|S0_full_support,0,3,1,S0_full_support,25,25,1.0,1,0,1,0,0,,,,5,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|3|1|S2_rare_cells,0,3,1,S2_rare_cells,25,25,1.0,1,0,1,0,0,,,,5,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|3|1|S3_nonestimable_cells,0,3,1,S3_nonestimable_cells,25,25,1.0,1,0,1,0,0,,,,5,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|4|0|S0_full_support,0,4,0,S0_full_support,24,22,0.9166666666666666,1,0,1,0,15,0.8666666666666667,0.13333333333333333,0.1333333333333333,3,1.0,0.0,0.0,0,,,,1
0|4|0|S2_rare_cells,0,4,0,S2_rare_cells,24,22,0.9166666666666666,1,0,1,0,15,0.8666666666666667,0.13333333333333333,0.1333333333333333,3,1.0,0.0,0.0,0,,,,1
0|4|0|S3_nonestimable_cells,0,4,0,S3_nonestimable_cells,24,22,0.9166666666666666,1,0,1,0,15,0.8666666666666667,0.13333333333333333,0.1333333333333333,3,1.0,0.0,0.0,0,,,,1
0|4|1|S0_full_support,0,4,1,S0_full_support,36,36,1.0,1,0,1,0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|4|1|S2_rare_cells,0,4,1,S2_rare_cells,36,36,1.0,1,0,1,0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|4|1|S3_nonestimable_cells,0,4,1,S3_nonestimable_cells,36,36,1.0,1,0,1,0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|5|0|S0_full_support,0,5,0,S0_full_support,20,20,1.0,1,0,1,0,11,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|5|0|S2_rare_cells,0,5,0,S2_rare_cells,20,20,1.0,1,0,1,0,11,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|5|0|S3_nonestimable_cells,0,5,0,S3_nonestimable_cells,20,20,1.0,1,0,1,0,11,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|5|1|S0_full_support,0,5,1,S0_full_support,22,22,1.0,1,0,1,0,1,1.0,0.0,0.0,6,1.0,0.0,0.0,0,,,,1
0|5|1|S2_rare_cells,0,5,1,S2_rare_cells,22,22,1.0,1,0,1,0,1,1.0,0.0,0.0,6,1.0,0.0,0.0,0,,,,1
0|5|1|S3_nonestimable_cells,0,5,1,S3_nonestimable_cells,22,22,1.0,1,0,1,0,1,1.0,0.0,0.0,6,1.0,0.0,0.0,0,,,,1
0|6|0|S0_full_support,0,6,0,S0_full_support,22,22,1.0,1,0,1,0,2,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
0|6|0|S2_rare_cells,0,6,0,S2_rare_cells,22,22,1.0,1,0,1,0,2,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
0|6|0|S3_nonestimable_cells,0,6,0,S3_nonestimable_cells,22,22,1.0,1,0,1,0,2,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
0|6|1|S0_full_support,0,6,1,S0_full_support,21,21,1.0,1,0,1,0,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|6|1|S2_rare_cells,0,6,1,S2_rare_cells,21,21,1.0,1,0,1,0,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|6|1|S3_nonestimable_cells,0,6,1,S3_nonestimable_cells,21,21,1.0,1,0,1,0,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|7|0|S0_full_support,0,7,0,S0_full_support,21,20,0.9523809523809523,1,0,1,0,9,0.8888888888888888,0.1111111111111111,0.11111111111111116,3,1.0,0.0,0.0,0,,,,1
0|7|0|S2_rare_cells,0,7,0,S2_rare_cells,21,21,1.0,1,0,1,0,9,1.0,0.0,0.0,3,1.0,0.0,0.0,0,,,,1
0|7|0|S3_nonestimable_cells,0,7,0,S3_nonestimable_cells,21,21,1.0,1,0,1,0,9,1.0,0.0,0.0,3,1.0,0.0,0.0,0,,,,1
0|7|1|S0_full_support,0,7,1,S0_full_support,24,17,0.7083333333333334,1,0,1,0,6,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|7|1|S2_rare_cells,0,7,1,S2_rare_cells,24,21,0.875,1,0,1,0,6,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|7|1|S3_nonestimable_cells,0,7,1,S3_nonestimable_cells,24,21,0.875,1,0,1,0,6,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|8|0|S0_full_support,0,8,0,S0_full_support,20,20,1.0,1,0,1,0,13,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|8|0|S2_rare_cells,0,8,0,S2_rare_cells,20,20,1.0,1,0,1,0,13,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|8|0|S3_nonestimable_cells,0,8,0,S3_nonestimable_cells,20,20,1.0,1,0,1,0,13,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|8|1|S0_full_support,0,8,1,S0_full_support,24,21,0.875,1,0,1,0,16,0.9375,0.0625,0.0625,4,1.0,0.0,0.0,0,,,,1
0|8|1|S2_rare_cells,0,8,1,S2_rare_cells,24,23,0.9583333333333334,1,0,1,0,16,1.0,0.0,0.0,4,1.0,0.0,0.0,0,,,,1
0|8|1|S3_nonestimable_cells,0,8,1,S3_nonestimable_cells,24,21,0.875,1,0,1,0,16,0.9375,0.0625,0.0625,4,1.0,0.0,0.0,0,,,,1
0|9|0|S0_full_support,0,9,0,S0_full_support,24,24,1.0,1,0,1,0,8,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|9|0|S2_rare_cells,0,9,0,S2_rare_cells,24,24,1.0,1,0,1,0,8,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|9|0|S3_nonestimable_cells,0,9,0,S3_nonestimable_cells,24,24,1.0,1,0,1,0,8,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|9|1|S0_full_support,0,9,1,S0_full_support,19,19,1.0,1,0,1,0,10,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|9|1|S2_rare_cells,0,9,1,S2_rare_cells,19,19,1.0,1,0,1,0,10,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
0|9|1|S3_nonestimable_cells,0,9,1,S3_nonestimable_cells,19,19,1.0,1,0,1,0,10,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|1|0|S0_full_support,1,1,0,S0_full_support,28,28,1.0,1,0,1,0,27,1.0,0.0,0.0,5,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|1|0|S2_rare_cells,1,1,0,S2_rare_cells,28,27,0.9642857142857143,1,0,1,0,27,0.9629629629629629,0.037037037037037035,0.03703703703703709,5,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|1|0|S3_nonestimable_cells,1,1,0,S3_nonestimable_cells,28,27,0.9642857142857143,1,0,1,0,27,0.9629629629629629,0.037037037037037035,0.03703703703703709,5,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|1|1|S0_full_support,1,1,1,S0_full_support,18,18,1.0,1,0,1,0,4,1.0,0.0,0.0,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|1|1|S2_rare_cells,1,1,1,S2_rare_cells,18,18,1.0,1,0,1,0,4,1.0,0.0,0.0,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|1|1|S3_nonestimable_cells,1,1,1,S3_nonestimable_cells,18,18,1.0,1,0,1,0,4,1.0,0.0,0.0,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|2|0|S0_full_support,1,2,0,S0_full_support,23,23,1.0,1,0,1,0,3,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|2|0|S2_rare_cells,1,2,0,S2_rare_cells,23,23,1.0,1,0,1,0,3,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|2|0|S3_nonestimable_cells,1,2,0,S3_nonestimable_cells,23,23,1.0,1,0,1,0,3,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|2|1|S0_full_support,1,2,1,S0_full_support,29,29,1.0,1,0,1,0,19,1.0,0.0,0.0,5,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|2|1|S2_rare_cells,1,2,1,S2_rare_cells,29,29,1.0,1,0,1,0,19,1.0,0.0,0.0,5,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|2|1|S3_nonestimable_cells,1,2,1,S3_nonestimable_cells,29,29,1.0,1,0,1,0,19,1.0,0.0,0.0,5,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|3|0|S0_full_support,1,3,0,S0_full_support,28,28,1.0,1,0,1,0,7,1.0,0.0,0.0,6,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|3|0|S2_rare_cells,1,3,0,S2_rare_cells,28,28,1.0,1,0,1,0,7,1.0,0.0,0.0,6,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|3|0|S3_nonestimable_cells,1,3,0,S3_nonestimable_cells,28,28,1.0,1,0,1,0,7,1.0,0.0,0.0,6,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|3|1|S0_full_support,1,3,1,S0_full_support,20,18,0.9,1,0,1,0,2,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|3|1|S2_rare_cells,1,3,1,S2_rare_cells,20,18,0.9,1,0,1,0,2,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|3|1|S3_nonestimable_cells,1,3,1,S3_nonestimable_cells,20,18,0.9,1,0,1,0,2,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|4|0|S0_full_support,1,4,0,S0_full_support,18,17,0.9444444444444444,1,0,1,0,17,0.9411764705882353,0.058823529411764705,0.05882352941176472,1,1.0,0.0,0.0,0,,,,1
1|4|0|S2_rare_cells,1,4,0,S2_rare_cells,18,17,0.9444444444444444,1,0,1,0,17,0.9411764705882353,0.058823529411764705,0.05882352941176472,1,1.0,0.0,0.0,0,,,,1
1|4|0|S3_nonestimable_cells,1,4,0,S3_nonestimable_cells,18,17,0.9444444444444444,1,0,1,0,17,0.9411764705882353,0.058823529411764705,0.05882352941176472,1,1.0,0.0,0.0,0,,,,1
1|4|1|S0_full_support,1,4,1,S0_full_support,24,24,1.0,1,0,1,0,13,1.0,0.0,0.0,1,1.0,0.0,0.0,0,,,,1
1|4|1|S2_rare_cells,1,4,1,S2_rare_cells,24,24,1.0,1,0,1,0,13,1.0,0.0,0.0,1,1.0,0.0,0.0,0,,,,1
1|4|1|S3_nonestimable_cells,1,4,1,S3_nonestimable_cells,24,24,1.0,1,0,1,0,13,1.0,0.0,0.0,1,1.0,0.0,0.0,0,,,,1
1|5|0|S0_full_support,1,5,0,S0_full_support,18,17,0.9444444444444444,1,0,1,0,5,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
1|5|0|S2_rare_cells,1,5,0,S2_rare_cells,18,17,0.9444444444444444,1,0,1,0,5,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
1|5|0|S3_nonestimable_cells,1,5,0,S3_nonestimable_cells,18,17,0.9444444444444444,1,0,1,0,5,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
1|5|1|S0_full_support,1,5,1,S0_full_support,19,19,1.0,1,0,1,0,2,1.0,0.0,0.0,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|5|1|S2_rare_cells,1,5,1,S2_rare_cells,19,19,1.0,1,0,1,0,2,1.0,0.0,0.0,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|5|1|S3_nonestimable_cells,1,5,1,S3_nonestimable_cells,19,19,1.0,1,0,1,0,2,1.0,0.0,0.0,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|6|0|S0_full_support,1,6,0,S0_full_support,21,21,1.0,1,0,1,0,21,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|6|0|S2_rare_cells,1,6,0,S2_rare_cells,21,21,1.0,1,0,1,0,21,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|6|0|S3_nonestimable_cells,1,6,0,S3_nonestimable_cells,21,21,1.0,1,0,1,0,21,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|6|1|S0_full_support,1,6,1,S0_full_support,25,25,1.0,1,0,1,0,23,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|6|1|S2_rare_cells,1,6,1,S2_rare_cells,25,25,1.0,1,0,1,0,23,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|6|1|S3_nonestimable_cells,1,6,1,S3_nonestimable_cells,25,25,1.0,1,0,1,0,23,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|7|0|S0_full_support,1,7,0,S0_full_support,26,26,1.0,1,0,1,0,7,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
1|7|0|S2_rare_cells,1,7,0,S2_rare_cells,26,26,1.0,1,0,1,0,7,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
1|7|0|S3_nonestimable_cells,1,7,0,S3_nonestimable_cells,26,26,1.0,1,0,1,0,7,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
1|7|1|S0_full_support,1,7,1,S0_full_support,21,21,1.0,1,0,1,0,11,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|7|1|S2_rare_cells,1,7,1,S2_rare_cells,21,21,1.0,1,0,1,0,11,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|7|1|S3_nonestimable_cells,1,7,1,S3_nonestimable_cells,21,21,1.0,1,0,1,0,11,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|8|0|S0_full_support,1,8,0,S0_full_support,23,23,1.0,1,0,1,0,13,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|8|0|S2_rare_cells,1,8,0,S2_rare_cells,23,23,1.0,1,0,1,0,13,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|8|0|S3_nonestimable_cells,1,8,0,S3_nonestimable_cells,23,23,1.0,1,0,1,0,13,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|8|1|S0_full_support,1,8,1,S0_full_support,22,21,0.9545454545454546,1,0,1,0,1,1.0,0.0,0.0,4,0.75,0.25,0.25,1,1.0,0.0,0.0,1
1|8|1|S2_rare_cells,1,8,1,S2_rare_cells,22,22,1.0,1,0,1,0,1,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|8|1|S3_nonestimable_cells,1,8,1,S3_nonestimable_cells,22,22,1.0,1,0,1,0,1,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|9|0|S0_full_support,1,9,0,S0_full_support,22,22,1.0,1,0,1,0,22,1.0,0.0,0.0,5,1.0,0.0,0.0,0,,,,1
1|9|0|S2_rare_cells,1,9,0,S2_rare_cells,22,22,1.0,1,0,1,0,22,1.0,0.0,0.0,5,1.0,0.0,0.0,0,,,,1
1|9|0|S3_nonestimable_cells,1,9,0,S3_nonestimable_cells,22,22,1.0,1,0,1,0,22,1.0,0.0,0.0,5,1.0,0.0,0.0,0,,,,1
1|9|1|S0_full_support,1,9,1,S0_full_support,20,20,1.0,1,0,1,0,14,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|9|1|S2_rare_cells,1,9,1,S2_rare_cells,20,20,1.0,1,0,1,0,14,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
1|9|1|S3_nonestimable_cells,1,9,1,S3_nonestimable_cells,20,20,1.0,1,0,1,0,14,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|1|0|S0_full_support,2,1,0,S0_full_support,21,21,1.0,1,0,1,0,19,1.0,0.0,0.0,5,1.0,0.0,0.0,0,,,,1
2|1|0|S2_rare_cells,2,1,0,S2_rare_cells,21,21,1.0,1,0,1,0,19,1.0,0.0,0.0,5,1.0,0.0,0.0,0,,,,1
2|1|0|S3_nonestimable_cells,2,1,0,S3_nonestimable_cells,21,21,1.0,1,0,1,0,19,1.0,0.0,0.0,5,1.0,0.0,0.0,0,,,,1
2|1|1|S0_full_support,2,1,1,S0_full_support,27,27,1.0,1,0,1,0,5,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|1|1|S2_rare_cells,2,1,1,S2_rare_cells,27,27,1.0,1,0,1,0,5,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|1|1|S3_nonestimable_cells,2,1,1,S3_nonestimable_cells,27,26,0.9629629629629629,1,0,1,0,5,1.0,0.0,0.0,3,1.0,0.0,0.0,1,0.0,1.0,1.0,1
2|2|0|S0_full_support,2,2,0,S0_full_support,26,26,1.0,1,0,1,0,6,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
2|2|0|S2_rare_cells,2,2,0,S2_rare_cells,26,26,1.0,1,0,1,0,6,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
2|2|0|S3_nonestimable_cells,2,2,0,S3_nonestimable_cells,26,26,1.0,1,0,1,0,6,1.0,0.0,0.0,2,1.0,0.0,0.0,0,,,,1
2|2|1|S0_full_support,2,2,1,S0_full_support,33,33,1.0,1,0,1,0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|2|1|S2_rare_cells,2,2,1,S2_rare_cells,33,33,1.0,1,0,1,0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|2|1|S3_nonestimable_cells,2,2,1,S3_nonestimable_cells,33,33,1.0,1,0,1,0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|3|0|S0_full_support,2,3,0,S0_full_support,22,21,0.9545454545454546,1,0,1,0,12,0.9166666666666666,0.08333333333333333,0.08333333333333337,5,1.0,0.0,0.0,1,0.0,1.0,1.0,1
2|3|0|S2_rare_cells,2,3,0,S2_rare_cells,22,21,0.9545454545454546,1,0,1,0,12,0.9166666666666666,0.08333333333333333,0.08333333333333337,5,1.0,0.0,0.0,1,0.0,1.0,1.0,1
2|3|0|S3_nonestimable_cells,2,3,0,S3_nonestimable_cells,22,21,0.9545454545454546,1,0,1,0,12,0.9166666666666666,0.08333333333333333,0.08333333333333337,5,1.0,0.0,0.0,1,0.0,1.0,1.0,1
2|3|1|S0_full_support,2,3,1,S0_full_support,34,13,0.38235294117647056,1,0,1,0,1,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|3|1|S2_rare_cells,2,3,1,S2_rare_cells,34,13,0.38235294117647056,1,0,1,0,1,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|3|1|S3_nonestimable_cells,2,3,1,S3_nonestimable_cells,34,13,0.38235294117647056,1,0,1,0,1,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|4|0|S0_full_support,2,4,0,S0_full_support,31,31,1.0,1,0,1,0,29,1.0,0.0,0.0,13,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|4|0|S2_rare_cells,2,4,0,S2_rare_cells,31,31,1.0,1,0,1,0,29,1.0,0.0,0.0,13,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|4|0|S3_nonestimable_cells,2,4,0,S3_nonestimable_cells,31,31,1.0,1,0,1,0,29,1.0,0.0,0.0,13,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|4|1|S0_full_support,2,4,1,S0_full_support,20,19,0.95,1,0,1,0,20,0.95,0.05,0.050000000000000044,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|4|1|S2_rare_cells,2,4,1,S2_rare_cells,20,19,0.95,1,0,1,0,20,0.95,0.05,0.050000000000000044,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|4|1|S3_nonestimable_cells,2,4,1,S3_nonestimable_cells,20,19,0.95,1,0,1,0,20,0.95,0.05,0.050000000000000044,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|5|0|S0_full_support,2,5,0,S0_full_support,22,22,1.0,1,0,1,0,0,,,,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|5|0|S2_rare_cells,2,5,0,S2_rare_cells,22,22,1.0,1,0,1,0,0,,,,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|5|0|S3_nonestimable_cells,2,5,0,S3_nonestimable_cells,22,22,1.0,1,0,1,0,0,,,,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|5|1|S0_full_support,2,5,1,S0_full_support,25,25,1.0,1,0,1,0,0,,,,2,1.0,0.0,0.0,0,,,,1
2|5|1|S2_rare_cells,2,5,1,S2_rare_cells,25,25,1.0,1,0,1,0,0,,,,2,1.0,0.0,0.0,0,,,,1
2|5|1|S3_nonestimable_cells,2,5,1,S3_nonestimable_cells,25,25,1.0,1,0,1,0,0,,,,2,1.0,0.0,0.0,0,,,,1
2|6|0|S0_full_support,2,6,0,S0_full_support,23,22,0.9565217391304348,1,0,1,0,6,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|6|0|S2_rare_cells,2,6,0,S2_rare_cells,23,21,0.9130434782608695,1,0,1,0,6,0.8333333333333334,0.16666666666666666,0.16666666666666663,3,0.6666666666666666,0.3333333333333333,0.33333333333333337,1,1.0,0.0,0.0,1
2|6|0|S3_nonestimable_cells,2,6,0,S3_nonestimable_cells,23,22,0.9565217391304348,1,0,1,0,6,1.0,0.0,0.0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|6|1|S0_full_support,2,6,1,S0_full_support,20,20,1.0,1,0,1,0,18,1.0,0.0,0.0,3,1.0,0.0,0.0,0,,,,1
2|6|1|S2_rare_cells,2,6,1,S2_rare_cells,20,20,1.0,1,0,1,0,18,1.0,0.0,0.0,3,1.0,0.0,0.0,0,,,,1
2|6|1|S3_nonestimable_cells,2,6,1,S3_nonestimable_cells,20,20,1.0,1,0,1,0,18,1.0,0.0,0.0,3,1.0,0.0,0.0,0,,,,1
2|7|0|S0_full_support,2,7,0,S0_full_support,21,20,0.9523809523809523,1,0,1,0,9,0.8888888888888888,0.1111111111111111,0.11111111111111116,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|7|0|S2_rare_cells,2,7,0,S2_rare_cells,21,20,0.9523809523809523,1,0,1,0,9,0.8888888888888888,0.1111111111111111,0.11111111111111116,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|7|0|S3_nonestimable_cells,2,7,0,S3_nonestimable_cells,21,20,0.9523809523809523,1,0,1,0,9,0.8888888888888888,0.1111111111111111,0.11111111111111116,4,1.0,0.0,0.0,1,1.0,0.0,0.0,1
2|7|1|S0_full_support,2,7,1,S0_full_support,23,22,0.9565217391304348,1,0,1,0,17,0.9411764705882353,0.058823529411764705,0.05882352941176472,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1
