grouping,group_id,n_rows,target_utility_variance,joint_good_entropy,pareto_good_entropy,preference_robust_entropy,target_gauge_variance,endpoint_vector_trace_variance,target_utility_range,target_labels_diagnostic_only
trajectory,0|3|1|S2_rare_cells,25,0.35689241601597277,0.0,0.7219280948873623,0.24229218908241482,0.0006513985339506176,0.5450492072481729,2.6820490949462283,1
trajectory,0|3|1|S3_nonestimable_cells,25,0.35689241601597277,0.0,0.7219280948873623,0.24229218908241482,0.0006513985339506176,0.5450492072481729,2.6820490949462283,1
trajectory,0|4|0|S0_full_support,24,0.3336440921623078,0.954434002924965,0.5435644431995964,0.0,0.000548055306056563,1.0000320915152212,2.0232605398595203,1
trajectory,0|4|0|S2_rare_cells,24,0.3336440921623078,0.954434002924965,0.5435644431995964,0.0,0.000548055306056563,1.0000320915152212,2.0232605398595203,1
trajectory,0|4|0|S3_nonestimable_cells,24,0.3336440921623078,0.954434002924965,0.5435644431995964,0.0,0.000548055306056563,1.0000320915152212,2.0232605398595203,1
trajectory,0|4|1|S0_full_support,36,0.2281186439317822,0.5032583347756457,0.18312206830137276,0.18312206830137276,0.0005242017055310264,0.5857784517137736,2.4382264499511175,1
trajectory,0|4|1|S2_rare_cells,36,0.2281186439317822,0.5032583347756457,0.18312206830137276,0.18312206830137276,0.0005242017055310264,0.5857784517137736,2.4382264499511175,1
trajectory,0|4|1|S3_nonestimable_cells,36,0.2281186439317822,0.5032583347756457,0.18312206830137276,0.18312206830137276,0.0005242017055310264,0.5857784517137736,2.4382264499511175,1
trajectory,0|5|0|S0_full_support,20,0.2159698813585503,0.9927744539878083,0.6098403047164004,0.28639695711595625,0.0002905571724155057,0.8807686416019468,1.9384632334749807,1
trajectory,0|5|0|S2_rare_cells,20,0.2159698813585503,0.9927744539878083,0.6098403047164004,0.28639695711595625,0.0002905571724155057,0.8807686416019468,1.9384632334749807,1
trajectory,0|5|0|S3_nonestimable_cells,20,0.2159698813585503,0.9927744539878083,0.6098403047164004,0.28639695711595625,0.0002905571724155057,0.8807686416019468,1.9384632334749807,1
trajectory,0|5|1|S0_full_support,22,0.5730812041160093,0.26676498780302604,0.8453509366224364,0.0,0.0019837164901613073,1.7913679251176318,3.7188983054812064,1
trajectory,0|5|1|S2_rare_cells,22,0.5730812041160093,0.26676498780302604,0.8453509366224364,0.0,0.0019837164901613073,1.7913679251176318,3.7188983054812064,1
trajectory,0|5|1|S3_nonestimable_cells,22,0.5730812041160093,0.26676498780302604,0.8453509366224364,0.0,0.0019837164901613073,1.7913679251176318,3.7188983054812064,1
trajectory,0|6|0|S0_full_support,22,0.07007714706632757,0.4394969869215134,0.4394969869215134,0.0,0.00019561672369458328,0.2805900186130444,1.0242938647911561,1
trajectory,0|6|0|S2_rare_cells,22,0.07007714706632757,0.4394969869215134,0.4394969869215134,0.0,0.00019561672369458328,0.2805900186130444,1.0242938647911561,1
trajectory,0|6|0|S3_nonestimable_cells,22,0.07007714706632757,0.4394969869215134,0.4394969869215134,0.0,0.00019561672369458328,0.2805900186130444,1.0242938647911561,1
trajectory,0|6|1|S0_full_support,21,0.20119772417923,0.4537163391869448,0.2761954276479391,0.2761954276479391,0.000473067181501716,0.5999182474936988,1.8693069449625235,1
trajectory,0|6|1|S2_rare_cells,21,0.20119772417923,0.4537163391869448,0.2761954276479391,0.2761954276479391,0.000473067181501716,0.5999182474936988,1.8693069449625235,1
trajectory,0|6|1|S3_nonestimable_cells,21,0.20119772417923,0.4537163391869448,0.2761954276479391,0.2761954276479391,0.000473067181501716,0.5999182474936988,1.8693069449625235,1
trajectory,0|7|0|S0_full_support,21,0.12673678200557786,0.9852281360342515,0.5916727785823273,0.0,0.000538795029237345,0.3546173409990422,1.537159865719465,1
trajectory,0|7|0|S2_rare_cells,21,0.12673678200557786,0.9852281360342515,0.5916727785823273,0.0,0.000538795029237345,0.3546173409990422,1.537159865719465,1
trajectory,0|7|0|S3_nonestimable_cells,21,0.12673678200557786,0.9852281360342515,0.5916727785823273,0.0,0.000538795029237345,0.3546173409990422,1.537159865719465,1
trajectory,0|7|1|S0_full_support,24,0.1988366092210472,0.8112781244591328,0.5435644431995964,0.24988229283318544,0.001370219891243782,0.6564800392948648,1.740623604369647,1
trajectory,0|7|1|S2_rare_cells,24,0.1988366092210472,0.8112781244591328,0.5435644431995964,0.24988229283318544,0.001370219891243782,0.6564800392948648,1.740623604369647,1
trajectory,0|7|1|S3_nonestimable_cells,24,0.1988366092210472,0.8112781244591328,0.5435644431995964,0.24988229283318544,0.001370219891243782,0.6564800392948648,1.740623604369647,1
trajectory,0|8|0|S0_full_support,20,0.248663145699407,0.934068055375491,0.6098403047164004,0.28639695711595625,0.002991072817164164,1.8484919492360599,1.689043278246279,1
trajectory,0|8|0|S2_rare_cells,20,0.248663145699407,0.934068055375491,0.6098403047164004,0.28639695711595625,0.002991072817164164,1.8484919492360599,1.689043278246279,1
trajectory,0|8|0|S3_nonestimable_cells,20,0.248663145699407,0.934068055375491,0.6098403047164004,0.28639695711595625,0.002991072817164164,1.8484919492360599,1.689043278246279,1
trajectory,0|8|1|S0_full_support,24,0.23738183052674477,0.9182958340544896,0.6500224216483541,0.0,0.001513571405606995,0.9540449067314203,1.6610319505099502,1
trajectory,0|8|1|S2_rare_cells,24,0.23738183052674477,0.9182958340544896,0.6500224216483541,0.0,0.001513571405606995,0.9540449067314203,1.6610319505099502,1
trajectory,0|8|1|S3_nonestimable_cells,24,0.23738183052674477,0.9182958340544896,0.6500224216483541,0.0,0.001513571405606995,0.9540449067314203,1.6610319505099502,1
trajectory,0|9|0|S0_full_support,24,0.333513566077045,0.9182958340544896,0.6500224216483541,0.24988229283318544,0.0014781025773712515,1.3350128598626707,1.9909064761490665,1
trajectory,0|9|0|S2_rare_cells,24,0.333513566077045,0.9182958340544896,0.6500224216483541,0.24988229283318544,0.0014781025773712515,1.3350128598626707,1.9909064761490665,1
trajectory,0|9|0|S3_nonestimable_cells,24,0.333513566077045,0.9182958340544896,0.6500224216483541,0.24988229283318544,0.0014781025773712515,1.3350128598626707,1.9909064761490665,1
trajectory,0|9|1|S0_full_support,19,0.4957068213264435,0.9980008838722996,0.2974722489192895,0.2974722489192895,0.0012603203496374955,1.2679631583303312,2.6046624900476067,1
trajectory,0|9|1|S2_rare_cells,19,0.4957068213264435,0.9980008838722996,0.2974722489192895,0.2974722489192895,0.0012603203496374955,1.2679631583303312,2.6046624900476067,1
trajectory,0|9|1|S3_nonestimable_cells,19,0.4957068213264435,0.9980008838722996,0.2974722489192895,0.2974722489192895,0.0012603203496374955,1.2679631583303312,2.6046624900476067,1
trajectory,1|1|0|S0_full_support,28,0.18285581310230742,0.2222848306856879,0.676941869780886,0.222284830685688,0.0004345352507322368,0.36054367869467485,1.9635086966451518,1
trajectory,1|1|0|S2_rare_cells,28,0.18285581310230742,0.2222848306856879,0.676941869780886,0.222284830685688,0.0004345352507322368,0.36054367869467485,1.9635086966451518,1
trajectory,1|1|0|S3_nonestimable_cells,28,0.18285581310230742,0.2222848306856879,0.676941869780886,0.222284830685688,0.0004345352507322368,0.36054367869467485,1.9635086966451518,1
trajectory,1|1|1|S0_full_support,18,0.31623284182899586,0.7642045065086203,0.5032583347756457,0.3095434291503252,0.0009316916541008274,0.7715825664332706,1.901474370055933,1
trajectory,1|1|1|S2_rare_cells,18,0.31623284182899586,0.7642045065086203,0.5032583347756457,0.3095434291503252,0.0009316916541008274,0.7715825664332706,1.901474370055933,1
trajectory,1|1|1|S3_nonestimable_cells,18,0.31623284182899586,0.7642045065086203,0.5032583347756457,0.3095434291503252,0.0009316916541008274,0.7715825664332706,1.901474370055933,1
trajectory,1|2|0|S0_full_support,23,0.1918179760068132,0.5586293734521992,0.5586293734521992,0.2580186686648155,0.000924254269436666,0.5369643940370566,1.757271739398881,1
trajectory,1|2|0|S2_rare_cells,23,0.1918179760068132,0.5586293734521992,0.5586293734521992,0.2580186686648155,0.000924254269436666,0.5369643940370566,1.757271739398881,1
trajectory,1|2|0|S3_nonestimable_cells,23,0.1918179760068132,0.5586293734521992,0.5586293734521992,0.2580186686648155,0.000924254269436666,0.5369643940370566,1.757271739398881,1
trajectory,1|2|1|S0_full_support,29,0.12294912547903968,0.9293636260137187,0.6631968402398287,0.21639693245126462,0.0010297713851137515,0.34910719082513264,1.900285595714154,1
trajectory,1|2|1|S2_rare_cells,29,0.12294912547903968,0.9293636260137187,0.6631968402398287,0.21639693245126462,0.0010297713851137515,0.34910719082513264,1.900285595714154,1
trajectory,1|2|1|S3_nonestimable_cells,29,0.12294912547903968,0.9293636260137187,0.6631968402398287,0.21639693245126462,0.0010297713851137515,0.34910719082513264,1.900285595714154,1
trajectory,1|3|0|S0_full_support,28,0.3020133026789974,0.8112781244591328,0.74959525725948,0.222284830685688,0.0018656109074670652,0.9977077286201301,2.1736988443428418,1
trajectory,1|3|0|S2_rare_cells,28,0.3020133026789974,0.8112781244591328,0.74959525725948,0.222284830685688,0.0018656109074670652,0.9977077286201301,2.1736988443428418,1
trajectory,1|3|0|S3_nonestimable_cells,28,0.3020133026789974,0.8112781244591328,0.74959525725948,0.222284830685688,0.0018656109074670652,0.9977077286201301,2.1736988443428418,1
trajectory,1|3|1|S0_full_support,20,0.6359960490660984,0.4689955935892812,0.6098403047164004,0.28639695711595625,0.002172108336892403,1.5718106740339686,2.598353510888535,1
trajectory,1|3|1|S2_rare_cells,20,0.6359960490660984,0.4689955935892812,0.6098403047164004,0.28639695711595625,0.002172108336892403,1.5718106740339686,2.598353510888535,1
trajectory,1|3|1|S3_nonestimable_cells,20,0.6359960490660984,0.4689955935892812,0.6098403047164004,0.28639695711595625,0.002172108336892403,1.5718106740339686,2.598353510888535,1
trajectory,1|4|0|S0_full_support,18,0.28784128799467473,0.3095434291503253,0.3095434291503252,0.0,0.00046647567062947713,1.1041966828610739,1.9505811599608953,1
trajectory,1|4|0|S2_rare_cells,18,0.28784128799467473,0.3095434291503253,0.3095434291503252,0.0,0.00046647567062947713,1.1041966828610739,1.9505811599608953,1
trajectory,1|4|0|S3_nonestimable_cells,18,0.28784128799467473,0.3095434291503253,0.3095434291503252,0.0,0.00046647567062947713,1.1041966828610739,1.9505811599608953,1
trajectory,1|4|1|S0_full_support,24,0.5715319170816984,0.9949848281859699,0.24988229283318544,0.0,0.0016710086598929659,2.2316268246206366,2.780662744694453,1
trajectory,1|4|1|S2_rare_cells,24,0.5715319170816984,0.9949848281859699,0.24988229283318544,0.0,0.0016710086598929659,2.2316268246206366,2.780662744694453,1
trajectory,1|4|1|S3_nonestimable_cells,24,0.5715319170816984,0.9949848281859699,0.24988229283318544,0.0,0.0016710086598929659,2.2316268246206366,2.780662744694453,1
trajectory,1|5|0|S0_full_support,18,0.39572659597185983,0.8524051786494786,0.5032583347756457,0.0,0.003823840148192846,1.007732303494597,2.236013307312096,1
trajectory,1|5|0|S2_rare_cells,18,0.39572659597185983,0.8524051786494786,0.5032583347756457,0.0,0.003823840148192846,1.007732303494597,2.236013307312096,1
trajectory,1|5|0|S3_nonestimable_cells,18,0.39572659597185983,0.8524051786494786,0.5032583347756457,0.0,0.003823840148192846,1.007732303494597,2.236013307312096,1
trajectory,1|5|1|S0_full_support,19,0.5663521746897053,0.4854607607459134,0.4854607607459134,0.2974722489192895,0.002965386040158094,1.2750589497419993,3.2166053298674586,1
trajectory,1|5|1|S2_rare_cells,19,0.5663521746897053,0.4854607607459134,0.4854607607459134,0.2974722489192895,0.002965386040158094,1.2750589497419993,3.2166053298674586,1
trajectory,1|5|1|S3_nonestimable_cells,19,0.5663521746897053,0.4854607607459134,0.4854607607459134,0.2974722489192895,0.002965386040158094,1.2750589497419993,3.2166053298674586,1
trajectory,1|6|0|S0_full_support,21,0.19802743904927167,0.0,0.2761954276479391,0.2761954276479391,0.0004678156866718459,0.6396284206744456,1.7444967714978996,1
trajectory,1|6|0|S2_rare_cells,21,0.19802743904927167,0.0,0.2761954276479391,0.2761954276479391,0.0004678156866718459,0.6396284206744456,1.7444967714978996,1
trajectory,1|6|0|S3_nonestimable_cells,21,0.19802743904927167,0.0,0.2761954276479391,0.2761954276479391,0.0004678156866718459,0.6396284206744456,1.7444967714978996,1
trajectory,1|6|1|S0_full_support,25,0.16427394891941996,0.40217919020227266,0.24229218908241482,0.24229218908241482,0.0002502431790910051,0.3825107785386794,1.7622256971491277,1
trajectory,1|6|1|S2_rare_cells,25,0.16427394891941996,0.40217919020227266,0.24229218908241482,0.24229218908241482,0.0002502431790910051,0.3825107785386794,1.7622256971491277,1
trajectory,1|6|1|S3_nonestimable_cells,25,0.16427394891941996,0.40217919020227266,0.24229218908241482,0.24229218908241482,0.0002502431790910051,0.3825107785386794,1.7622256971491277,1
trajectory,1|7|0|S0_full_support,26,0.17303460685096494,0.8403586716091169,0.39124356362925566,0.0,0.001541133228921806,0.6638521251128701,1.605003023636539,1
trajectory,1|7|0|S2_rare_cells,26,0.17303460685096494,0.8403586716091169,0.39124356362925566,0.0,0.001541133228921806,0.6638521251128701,1.605003023636539,1
trajectory,1|7|0|S3_nonestimable_cells,26,0.17303460685096494,0.8403586716091169,0.39124356362925566,0.0,0.001541133228921806,0.6638521251128701,1.605003023636539,1
trajectory,1|7|1|S0_full_support,21,0.09594558106296815,0.998363672593813,0.2761954276479391,0.2761954276479391,0.0004135002365525609,0.32640291317717096,1.3002987361921838,1
trajectory,1|7|1|S2_rare_cells,21,0.09594558106296815,0.998363672593813,0.2761954276479391,0.2761954276479391,0.0004135002365525609,0.32640291317717096,1.3002987361921838,1
trajectory,1|7|1|S3_nonestimable_cells,21,0.09594558106296815,0.998363672593813,0.2761954276479391,0.2761954276479391,0.0004135002365525609,0.32640291317717096,1.3002987361921838,1
trajectory,1|8|0|S0_full_support,23,0.7720186742772107,0.9876925088958033,0.6665783579949205,0.2580186686648155,0.003112104971819645,1.8345673168709087,2.5292029511400944,1
trajectory,1|8|0|S2_rare_cells,23,0.7720186742772107,0.9876925088958033,0.6665783579949205,0.2580186686648155,0.003112104971819645,1.8345673168709087,2.5292029511400944,1
trajectory,1|8|0|S3_nonestimable_cells,23,0.7720186742772107,0.9876925088958033,0.6665783579949205,0.2580186686648155,0.003112104971819645,1.8345673168709087,2.5292029511400944,1
trajectory,1|8|1|S0_full_support,22,1.1490874650287628,0.26676498780302604,0.6840384356390418,0.26676498780302604,0.002741707110969294,1.8292781828036775,3.616702567427492,1
trajectory,1|8|1|S2_rare_cells,22,1.1490874650287628,0.26676498780302604,0.6840384356390418,0.26676498780302604,0.002741707110969294,1.8292781828036775,3.616702567427492,1
trajectory,1|8|1|S3_nonestimable_cells,22,1.1490874650287628,0.26676498780302604,0.6840384356390418,0.26676498780302604,0.002741707110969294,1.8292781828036775,3.616702567427492,1
trajectory,1|9|0|S0_full_support,22,0.12295988437571918,0.0,0.7732266742876346,0.0,0.000928816704370089,0.773564003865762,1.240992736596,1
trajectory,1|9|0|S2_rare_cells,22,0.12295988437571918,0.0,0.7732266742876346,0.0,0.000928816704370089,0.773564003865762,1.240992736596,1
trajectory,1|9|0|S3_nonestimable_cells,22,0.12295988437571918,0.0,0.7732266742876346,0.0,0.000928816704370089,0.773564003865762,1.240992736596,1
trajectory,1|9|1|S0_full_support,20,0.314890932820371,0.8812908992306927,0.7219280948873623,0.28639695711595625,0.0011064183083480568,0.9863777435362118,1.968047458847228,1
trajectory,1|9|1|S2_rare_cells,20,0.314890932820371,0.8812908992306927,0.7219280948873623,0.28639695711595625,0.0011064183083480568,0.9863777435362118,1.968047458847228,1
trajectory,1|9|1|S3_nonestimable_cells,20,0.314890932820371,0.8812908992306927,0.7219280948873623,0.28639695711595625,0.0011064183083480568,0.9863777435362118,1.968047458847228,1
trajectory,2|1|0|S0_full_support,21,0.09648153986973701,0.4537163391869448,0.7918583525674836,0.0,0.001117264338201205,0.6089112713378337,1.5045941800131044,1
trajectory,2|1|0|S2_rare_cells,21,0.09648153986973701,0.4537163391869448,0.7918583525674836,0.0,0.001117264338201205,0.6089112713378337,1.5045941800131044,1
trajectory,2|1|0|S3_nonestimable_cells,21,0.09648153986973701,0.4537163391869448,0.7918583525674836,0.0,0.001117264338201205,0.6089112713378337,1.5045941800131044,1
trajectory,2|1|1|S0_full_support,27,0.43003166515013963,0.6912898694057888,0.5032583347756457,0.22853814395352784,0.0011695381563404965,1.2922660434261983,2.562291088467537,1
trajectory,2|1|1|S2_rare_cells,27,0.43003166515013963,0.6912898694057888,0.5032583347756457,0.22853814395352784,0.0011695381563404965,1.2922660434261983,2.562291088467537,1
trajectory,2|1|1|S3_nonestimable_cells,27,0.43003166515013963,0.6912898694057888,0.5032583347756457,0.22853814395352784,0.0011695381563404965,1.2922660434261983,2.562291088467537,1
trajectory,2|2|0|S0_full_support,26,0.32960875864536077,0.7793498372920853,0.39124356362925566,0.0,0.001767458156269726,0.8396400550033803,1.7721309980979496,1
trajectory,2|2|0|S2_rare_cells,26,0.32960875864536077,0.7793498372920853,0.39124356362925566,0.0,0.001767458156269726,0.8396400550033803,1.7721309980979496,1
trajectory,2|2|0|S3_nonestimable_cells,26,0.32960875864536077,0.7793498372920853,0.39124356362925566,0.0,0.001767458156269726,0.8396400550033803,1.7721309980979496,1
trajectory,2|2|1|S0_full_support,33,0.5974324099422497,0.19590927087360493,0.19590927087360493,0.19590927087360493,0.004064994471028734,1.374473219597741,2.8333359631623005,1
trajectory,2|2|1|S2_rare_cells,33,0.5974324099422497,0.19590927087360493,0.19590927087360493,0.19590927087360493,0.004064994471028734,1.374473219597741,2.8333359631623005,1
trajectory,2|2|1|S3_nonestimable_cells,33,0.5974324099422497,0.19590927087360493,0.19590927087360493,0.19590927087360493,0.004064994471028734,1.374473219597741,2.8333359631623005,1
trajectory,2|3|0|S0_full_support,22,0.45867954500093705,0.9940302114769565,0.7732266742876346,0.26676498780302604,0.0031542054561556217,2.088406635176119,2.7127315491893915,1
trajectory,2|3|0|S2_rare_cells,22,0.45867954500093705,0.9940302114769565,0.7732266742876346,0.26676498780302604,0.0031542054561556217,2.088406635176119,2.7127315491893915,1
trajectory,2|3|0|S3_nonestimable_cells,22,0.45867954500093705,0.9940302114769565,0.7732266742876346,0.26676498780302604,0.0031542054561556217,2.088406635176119,2.7127315491893915,1
trajectory,2|3|1|S0_full_support,34,0.4382398796538343,0.19143325481419343,0.5225593745369408,0.19143325481419343,0.0008760265268882167,0.648947293754919,3.373734849081997,1
trajectory,2|3|1|S2_rare_cells,34,0.4382398796538343,0.19143325481419343,0.5225593745369408,0.19143325481419343,0.0008760265268882167,0.648947293754919,3.373734849081997,1
trajectory,2|3|1|S3_nonestimable_cells,34,0.4382398796538343,0.19143325481419343,0.5225593745369408,0.19143325481419343,0.0008760265268882167,0.648947293754919,3.373734849081997,1
trajectory,2|4|0|S0_full_support,31,0.1856965262240628,0.3451173149449531,0.9811522341999133,0.205592508185083,0.0005260243884672804,0.6026477599237747,2.098615009358415,1
trajectory,2|4|0|S2_rare_cells,31,0.1856965262240628,0.3451173149449531,0.9811522341999133,0.205592508185083,0.0005260243884672804,0.6026477599237747,2.098615009358415,1
trajectory,2|4|0|S3_nonestimable_cells,31,0.1856965262240628,0.3451173149449531,0.9811522341999133,0.205592508185083,0.0005260243884672804,0.6026477599237747,2.098615009358415,1
trajectory,2|4|1|S0_full_support,20,0.3836308114657084,0.0,0.28639695711595625,0.28639695711595625,0.0007002013406635801,0.833497922611959,2.844597524942971,1
trajectory,2|4|1|S2_rare_cells,20,0.3836308114657084,0.0,0.28639695711595625,0.28639695711595625,0.0007002013406635801,0.833497922611959,2.844597524942971,1
trajectory,2|4|1|S3_nonestimable_cells,20,0.3836308114657084,0.0,0.28639695711595625,0.28639695711595625,0.0007002013406635801,0.833497922611959,2.844597524942971,1
trajectory,2|5|0|S0_full_support,22,0.6876547818483584,0.0,0.6840384356390418,0.26676498780302604,0.005453727485978218,1.437186208884936,3.3797387588423033,1
trajectory,2|5|0|S2_rare_cells,22,0.6876547818483584,0.0,0.6840384356390418,0.26676498780302604,0.005453727485978218,1.437186208884936,3.3797387588423033,1
trajectory,2|5|0|S3_nonestimable_cells,22,0.6876547818483584,0.0,0.6840384356390418,0.26676498780302604,0.005453727485978218,1.437186208884936,3.3797387588423033,1
trajectory,2|5|1|S0_full_support,25,0.22819124577610772,0.0,0.4021791902022728,0.0,0.0005009865351850277,0.8676394497299752,2.435223027225784,1
trajectory,2|5|1|S2_rare_cells,25,0.22819124577610772,0.0,0.4021791902022728,0.0,0.0005009865351850277,0.8676394497299752,2.435223027225784,1
trajectory,2|5|1|S3_nonestimable_cells,25,0.22819124577610772,0.0,0.4021791902022728,0.0,0.0005009865351850277,0.8676394497299752,2.435223027225784,1
trajectory,2|6|0|S0_full_support,23,0.24177988414941373,0.828055725379504,0.5586293734521992,0.2580186686648155,0.0004391329144204064,0.7017651580679116,1.7880327299641534,1
trajectory,2|6|0|S2_rare_cells,23,0.24177988414941373,0.828055725379504,0.5586293734521992,0.2580186686648155,0.0004391329144204064,0.7017651580679116,1.7880327299641534,1
trajectory,2|6|0|S3_nonestimable_cells,23,0.24177988414941373,0.828055725379504,0.5586293734521992,0.2580186686648155,0.0004391329144204064,0.7017651580679116,1.7880327299641534,1
trajectory,2|6|1|S0_full_support,20,0.12694753096684566,0.4689955935892811,0.6098403047164004,0.0,0.00035831037129992123,0.41667009785523895,1.1703155715724558,1
trajectory,2|6|1|S2_rare_cells,20,0.12694753096684566,0.4689955935892811,0.6098403047164004,0.0,0.00035831037129992123,0.41667009785523895,1.1703155715724558,1
trajectory,2|6|1|S3_nonestimable_cells,20,0.12694753096684566,0.4689955935892811,0.6098403047164004,0.0,0.00035831037129992123,0.41667009785523895,1.1703155715724558,1
trajectory,2|7|0|S0_full_support,21,0.35554649515505554,0.9852281360342515,0.7024665512903903,0.2761954276479391,0.001952520732909296,0.966624594410638,1.7772423857216393,1
trajectory,2|7|0|S2_rare_cells,21,0.35554649515505554,0.9852281360342515,0.7024665512903903,0.2761954276479391,0.001952520732909296,0.966624594410638,1.7772423857216393,1
trajectory,2|7|0|S3_nonestimable_cells,21,0.35554649515505554,0.9852281360342515,0.7024665512903903,0.2761954276479391,0.001952520732909296,0.966624594410638,1.7772423857216393,1
trajectory,2|7|1|S0_full_support,23,0.13205507873675187,0.828055725379504,0.4262286569981447,0.2580186686648155,0.0008861952203462045,0.5917452337007967,1.5754989870655594,1
trajectory,2|7|1|S2_rare_cells,23,0.13205507873675187,0.828055725379504,0.4262286569981447,0.2580186686648155,0.0008861952203462045,0.5917452337007967,1.5754989870655594,1
trajectory,2|7|1|S3_nonestimable_cells,23,0.13205507873675187,0.828055725379504,0.4262286569981447,0.2580186686648155,0.0008861952203462045,0.5917452337007967,1.5754989870655594,1
trajectory,2|8|0|S0_full_support,23,0.5067822792140511,0.4262286569981447,0.6665783579949205,0.2580186686648155,0.0011250216968307317,0.7247705369960271,2.7542620349489235,1
trajectory,2|8|0|S2_rare_cells,23,0.5067822792140511,0.4262286569981447,0.6665783579949205,0.2580186686648155,0.0011250216968307317,0.7247705369960271,2.7542620349489235,1
trajectory,2|8|0|S3_nonestimable_cells,23,0.5067822792140511,0.4262286569981447,0.6665783579949205,0.2580186686648155,0.0011250216968307317,0.7247705369960271,2.7542620349489235,1
trajectory,2|8|1|S0_full_support,18,0.3212164955074616,0.7642045065086203,0.8524051786494786,0.0,0.001156976973026523,1.0756982371176087,2.0412138946172735,1
