dataset,method,seed,fold,target_subject,representation,observed_kl,perm_mean,perm_std,num_exceed,n_perm,exact_p,bh_fdr_q
BNCI2014_001,erm,0,7,8,graph,1.2259830236434937,0.15255291008204222,0.011158372824984103,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,erm,0,7,8,node,0.46153104305267334,0.03190255162678659,0.0041192580186091175,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,erm,0,1,2,graph,1.390123963356018,0.17916834686696528,0.012436534303482643,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,erm,0,1,2,node,0.5770134329795837,0.034009453568607566,0.004107835593415121,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,erm,0,4,5,graph,1.2211480140686035,0.17342070052027703,0.012036530445885863,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,erm,0,4,5,node,0.4667869508266449,0.03245348207652569,0.004176700632732862,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,erm,0,3,4,graph,1.316481113433838,0.16691705493628978,0.011485410078455525,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,erm,0,3,4,node,0.48856744170188904,0.03019387889839709,0.0037361030213488677,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,8,9,graph,0.22782187163829803,0.03328641440719366,0.004499065012359858,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,8,9,node,0.18212686479091644,0.013960498041473328,0.002482441420804861,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,0,1,graph,0.1643371284008026,0.020209620977751912,0.0035449415820047827,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,0,1,node,0.22557660937309265,0.010599326378200203,0.002021866074238581,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,1,2,graph,0.2979535460472107,0.03486732027307153,0.0047015241735287976,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,1,2,node,0.24090537428855896,0.015792024062015117,0.002716768124227363,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,2,3,graph,0.30763348937034607,0.036922989644110206,0.0045416762497609755,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,2,3,node,0.2828074097633362,0.01646271620411426,0.0026374862781200405,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,3,4,graph,0.479448527097702,0.03602604447305203,0.004866217631467473,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,3,4,node,0.3161132037639618,0.015626267241314055,0.0026024185838167805,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,4,5,graph,0.21702484786510468,0.021522630342282356,0.003790508131643626,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,4,5,node,0.20196841657161713,0.011504138594027609,0.0022239411377100254,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,11,12,graph,0.2789929509162903,0.02889931736513972,0.004338881932194331,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,11,12,node,0.21924956142902374,0.013174620331265032,0.0023632199716853196,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,9,10,graph,0.34535160660743713,0.040693934781476856,0.005510896123939857,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,9,10,node,0.28910312056541443,0.01941612837277353,0.002845086362756181,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,5,6,graph,0.4481675326824188,0.04174206526391208,0.005373058128837361,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,5,6,node,0.34637540578842163,0.01681199666298926,0.0026828712043891994,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,7,8,graph,0.2995750606060028,0.03790771163441241,0.0052834848724207795,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,7,8,node,0.20330236852169037,0.015459222278557718,0.0025919033011753433,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,10,11,graph,0.5199632048606873,0.04213882447034121,0.005532103414074842,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,10,11,node,0.32607635855674744,0.018016989087685942,0.0029002925998619223,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,6,7,graph,0.17968539893627167,0.021804960067383944,0.0036986097132209643,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cigl_graph_node,0,6,7,node,0.23187105357646942,0.012794561228249223,0.0022505592142526083,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,0,1,graph,0.7225001454353333,0.10560165343433618,0.008716080562023536,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,0,1,node,0.3048856854438782,0.021804742403328418,0.003189071125698423,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,7,8,graph,0.6547400951385498,0.09819831281155347,0.008654800036441696,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,7,8,node,0.2896372675895691,0.02360295389406383,0.003252646463908532,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,6,7,graph,0.7855993509292603,0.10657683743536472,0.008462378488363124,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,6,7,node,0.334755539894104,0.02408894569426775,0.00328192314049428,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,4,5,graph,0.7354043126106262,0.11575582353025675,0.009217166082338687,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,4,5,node,0.33467552065849304,0.025218459129333497,0.003509054698548031,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,8,9,graph,0.5984208583831787,0.10901345428824424,0.008824441946723474,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,8,9,node,0.29119306802749634,0.024629430763423443,0.00342807449304164,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,3,4,graph,0.8700321912765503,0.12765371788293123,0.010027149474159256,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,3,4,node,0.36448249220848083,0.02565078608971089,0.003501649547185001,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,5,6,graph,0.8982024788856506,0.12363966125249863,0.009870873912785816,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,5,6,node,0.32611382007598877,0.024257505355402827,0.0033291353020301925,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,2,3,graph,0.5307035446166992,0.10030895546078682,0.008264536304200756,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,2,3,node,0.24376556277275085,0.020201379612088205,0.00290176438159175,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,1,2,graph,0.8742154836654663,0.12326029642671346,0.009699160341927856,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cigl_graph_node,0,1,2,node,0.38359951972961426,0.024204588746652007,0.00338886685143174,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,2,3,graph,0.35564982891082764,0.06066242935881019,0.00672777007994603,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,2,3,node,0.43973255157470703,0.032242322308942674,0.0035344122757788683,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,0,1,graph,0.13013550639152527,0.057891603007912636,0.0052297804361633535,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,0,1,node,0.2683092951774597,0.019689763811416926,0.002692440392462674,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,1,2,graph,0.1759307086467743,0.10927874284237624,0.007176365258210992,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,1,2,node,0.4726371467113495,0.033842976612970234,0.003680278107642702,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,4,5,graph,0.5021531581878662,0.28529661452770233,0.01477218397504224,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,4,5,node,0.35850369930267334,0.025908216953277587,0.0030154016078777646,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,3,4,graph,0.30466383695602417,0.11432776125520468,0.007310063399642451,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,3,4,node,0.4114711880683899,0.027734374979510902,0.0031398932279814106,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,9,10,graph,0.5109180212020874,0.08714843794703483,0.008108411136997942,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,9,10,node,0.4649696946144104,0.035259539449587464,0.004053031386765763,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,8,9,graph,0.25474467873573303,0.1012289408519864,0.008662270216556758,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,8,9,node,0.33734962344169617,0.030075093034654856,0.0033171347228657245,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,11,12,graph,0.28962865471839905,0.07954346059262753,0.006656796665113111,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,11,12,node,0.4576627016067505,0.0342842465210706,0.003863446732663973,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,5,6,graph,0.4195570945739746,0.09858657056838274,0.00870800754523579,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,5,6,node,0.44867950677871704,0.03186133622005582,0.0035625928334431702,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,10,11,graph,0.22486983239650726,0.06398392295837402,0.00593098101402708,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,10,11,node,0.3913209140300751,0.0257256314586848,0.0034033063160136406,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,7,8,graph,0.23035909235477448,0.07477606104686857,0.007461042613838512,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,7,8,node,0.4231330454349518,0.03513456005975604,0.004041196380824448,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,6,7,graph,0.35482004284858704,0.12607929264009,0.009652044884360196,0,1000,0.000999000999000999,0.000999000999000999
BNCI2015_001,cdan,0,6,7,node,0.3908468186855316,0.0283405997864902,0.0032722672729439224,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,6,7,graph,0.6292909979820251,0.06685840222612023,0.0073793830254399355,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,6,7,node,0.38597139716148376,0.031450569899752735,0.004036656354978265,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,4,5,graph,0.34283357858657837,0.07363485025241971,0.007589112803183173,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,4,5,node,0.24832896888256073,0.028853918235749006,0.0036963579627655114,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,3,4,graph,0.5641574263572693,0.08593581596761941,0.008478183319069974,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,3,4,node,0.3165905475616455,0.028578558769077063,0.0037365319542684012,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,8,9,graph,0.510368287563324,0.0720541826337576,0.008047302774048718,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,8,9,node,0.3693870007991791,0.03387942549400032,0.004342849574666229,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,1,2,graph,0.5218663811683655,0.0694549101665616,0.008088353355180667,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,1,2,node,0.48292049765586853,0.02803310263156891,0.003970648251227036,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,2,3,graph,0.4709647595882416,0.07183174607157707,0.008744344587579032,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,2,3,node,0.3645065724849701,0.02858119583129883,0.00393095798567365,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,5,6,graph,0.660589337348938,0.06862437398731709,0.0075398190970382825,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,5,6,node,0.4025287330150604,0.03291220361739397,0.004012257333757989,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,7,8,graph,0.4804343581199646,0.07358810242637992,0.007571316450342259,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,7,8,node,0.3591012954711914,0.030446457916870714,0.004049508702218595,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,0,1,graph,0.4155423939228058,0.06804774758964777,0.007780281354427361,0,1000,0.000999000999000999,0.000999000999000999
BNCI2014_001,cdan,0,0,1,node,0.3404584527015686,0.02514232533611357,0.003630964627049443,0,1000,0.000999000999000999,0.000999000999000999
