dataset,method,seed,fold,max_abs_diff,max_abs_logit,replay_ok_abs,replay_ok_rel,primary_replay_ok
BNCI2014_001,cigl_graph_node,0,4,6.864123989203108e-07,7.81959867477417,True,True,True
BNCI2014_001,cigl_graph_node,0,5,1.040086381465244e-06,8.52745246887207,True,True,True
BNCI2014_001,cigl_graph_node,0,6,8.09420610536904e-07,7.593705654144287,True,True,True
BNCI2014_001,cigl_graph_node,0,7,6.656705426877352e-07,5.951111316680908,True,True,True
BNCI2014_001,cigl_graph_node,0,8,8.944009106670592e-07,10.068449020385742,True,True,True
BNCI2014_001,cigl_graph_node,1,0,7.083008055630557e-07,9.390569686889648,True,True,True
BNCI2014_001,cigl_graph_node,1,1,9.93647628177996e-07,9.56840705871582,True,True,True
BNCI2014_001,cigl_graph_node,1,2,9.87002970020967e-07,7.388597011566162,True,True,True
BNCI2014_001,cigl_graph_node,1,3,9.468934631939874e-07,10.63112735748291,True,True,True
BNCI2014_001,cigl_graph_node,1,4,9.243083392007634e-07,7.6384196281433105,True,True,True
BNCI2014_001,cigl_graph_node,1,5,8.01579442821776e-07,7.997321128845215,True,True,True
BNCI2014_001,cigl_graph_node,1,6,8.821684911453076e-07,9.765830039978027,True,True,True
BNCI2014_001,cigl_graph_node,1,7,7.760404430179335e-07,10.396316528320312,True,True,True
BNCI2014_001,cigl_graph_node,1,8,7.584243020275494e-07,9.323270797729492,True,True,True
BNCI2014_001,cigl_graph_node,2,0,8.594062030908844e-07,7.318880081176758,True,True,True
BNCI2014_001,cigl_graph_node,2,1,9.095442612405691e-07,8.248363494873047,True,True,True
BNCI2014_001,cigl_graph_node,2,2,8.490125402715876e-07,6.476518630981445,True,True,True
BNCI2014_001,cigl_graph_node,2,3,8.964505138209233e-07,7.499969005584717,True,True,True
BNCI2014_001,cigl_graph_node,2,4,7.583286407708556e-07,7.296125411987305,True,True,True
BNCI2014_001,cigl_graph_node,2,5,8.750265054757733e-07,7.606663227081299,True,True,True
BNCI2014_001,cigl_graph_node,2,6,8.314208796988964e-07,7.320695400238037,True,True,True
BNCI2014_001,cigl_graph_node,2,7,8.337494818988489e-07,6.555675029754639,True,True,True
BNCI2014_001,cigl_graph_node,2,8,7.982596414990439e-07,7.712536334991455,True,True,True
BNCI2014_001,dann,0,0,4.991699084300194e-06,19.080795288085938,True,True,True
BNCI2014_001,dann,0,1,3.3670065491264722e-06,19.44609260559082,True,True,True
BNCI2014_001,dann,0,2,2.7836675471348826e-06,12.42263126373291,True,True,True
BNCI2014_001,dann,0,3,7.625830765078945e-06,31.380512237548828,True,True,True
BNCI2014_001,dann,0,4,5.630106180376515e-06,46.42121887207031,True,True,True
BNCI2014_001,dann,0,5,2.803142939100667e-06,15.76280403137207,True,True,True
BNCI2014_001,dann,0,6,4.48395851293526e-06,31.930484771728516,True,True,True
BNCI2014_001,dann,0,7,2.4794898330071646e-06,22.338886260986328,True,True,True
BNCI2014_001,dann,0,8,5.647569324196411e-06,23.59716033935547,True,True,True
BNCI2014_001,dann,1,0,3.603089846926366e-06,13.77518081665039,True,True,True
BNCI2014_001,dann,1,1,3.6646341516899383e-06,15.492337226867676,True,True,True
BNCI2014_001,dann,1,2,7.608733568531534e-06,11.495584487915039,True,True,True
BNCI2014_001,dann,1,3,3.317838110916682e-06,20.103742599487305,True,True,True
BNCI2014_001,dann,1,4,4.351881947251002e-06,18.198326110839844,True,True,True
BNCI2014_001,dann,1,5,1.1043054499282334e-05,17.461015701293945,False,True,True
BNCI2014_001,dann,1,6,8.412921430611675e-06,16.022024154663086,True,True,True
BNCI2014_001,dann,1,7,1.7815182249414363e-06,6.76624870300293,True,True,True
BNCI2014_001,dann,1,8,3.2889495091836807e-06,7.418147087097168,True,True,True
BNCI2014_001,dann,2,0,2.012064278744674e-06,15.20061206817627,True,True,True
BNCI2014_001,dann,2,1,4.6064912950782855e-06,18.15211296081543,True,True,True
BNCI2014_001,dann,2,2,6.312639243333251e-06,39.14081954956055,True,True,True
BNCI2014_001,dann,2,3,3.897809985886624e-06,29.696510314941406,True,True,True
BNCI2014_001,dann,2,4,3.77305050136556e-06,23.05498695373535,True,True,True
BNCI2014_001,dann,2,5,1.052749048824353e-05,73.5613021850586,False,True,True
BNCI2014_001,dann,2,6,6.123211043984611e-06,39.19184494018555,True,True,True
BNCI2014_001,dann,2,7,4.942610846825346e-06,31.217195510864258,True,True,True
BNCI2014_001,dann,2,8,5.061092746672102e-06,23.770198822021484,True,True,True
BNCI2014_001,cond_dann,0,0,2.924597245268501e-06,21.329349517822266,True,True,True
BNCI2014_001,cond_dann,0,1,3.2045496443089405e-06,17.467041015625,True,True,True
BNCI2014_001,cond_dann,0,2,2.6855539214665214e-06,14.353153228759766,True,True,True
BNCI2014_001,cond_dann,0,3,3.6129140212892707e-06,12.637104034423828,True,True,True
BNCI2014_001,cond_dann,0,4,4.6129551556362e-06,20.997026443481445,True,True,True
BNCI2014_001,cond_dann,0,5,4.150373566602639e-06,23.67822265625,True,True,True
BNCI2014_001,cond_dann,0,6,3.7982215879139858e-06,21.09849739074707,True,True,True
BNCI2014_001,cond_dann,0,7,2.4929701254450265e-06,12.128729820251465,True,True,True
BNCI2014_001,cond_dann,0,8,2.8228501793847727e-06,17.460229873657227,True,True,True
BNCI2014_001,cond_dann,1,0,5.114073175604972e-06,26.087617874145508,True,True,True
BNCI2014_001,cond_dann,1,1,3.3175278293384736e-06,13.671082496643066,True,True,True
BNCI2014_001,cond_dann,1,2,3.619850360792043e-06,15.318349838256836,True,True,True
BNCI2014_001,cond_dann,1,3,6.3780252119727265e-06,34.86723327636719,True,True,True
BNCI2014_001,cond_dann,1,4,4.619180145937207e-06,13.235426902770996,True,True,True
BNCI2014_001,cond_dann,1,5,3.5653320509254627e-06,11.653467178344727,True,True,True
BNCI2014_001,cond_dann,1,6,5.059697954834519e-06,27.318195343017578,True,True,True
BNCI2014_001,cond_dann,1,7,2.6108977464467387e-06,8.884404182434082,True,True,True
BNCI2014_001,cond_dann,1,8,3.7359969198291765e-06,18.13515281677246,True,True,True
BNCI2014_001,cond_dann,2,0,3.2854897282774687e-06,13.985027313232422,True,True,True
BNCI2014_001,cond_dann,2,1,3.030565125072826e-06,17.313573837280273,True,True,True
BNCI2014_001,cond_dann,2,2,7.726764380322493e-06,33.67070388793945,True,True,True
BNCI2014_001,cond_dann,2,3,8.408725264530403e-06,33.26673126220703,True,True,True
BNCI2014_001,cond_dann,2,4,8.523131107551762e-06,44.78020095825195,True,True,True
BNCI2014_001,cond_dann,2,5,6.20847569621219e-06,37.45170211791992,True,True,True
BNCI2014_001,cond_dann,2,6,7.103724243506804e-06,46.5550422668457,True,True,True
BNCI2014_001,cond_dann,2,7,8.35659032460967e-06,33.1391716003418,True,True,True
BNCI2014_001,cond_dann,2,8,5.257033135919187e-06,17.69046401977539,True,True,True
BNCI2014_001,cdan,0,0,4.569472743298775e-06,16.776527404785156,True,True,True
BNCI2014_001,cdan,0,1,5.358559473478408e-06,29.707780838012695,True,True,True
BNCI2014_001,cdan,0,2,2.7833389779630124e-06,9.111297607421875,True,True,True
BNCI2014_001,cdan,0,3,2.867771268455499e-06,22.624631881713867,True,True,True
BNCI2014_001,cdan,0,4,2.5015627276303576e-06,12.732695579528809,True,True,True
BNCI2014_001,cdan,0,5,1.7707145261169899e-06,9.077852249145508,True,True,True
BNCI2014_001,cdan,0,6,2.7914396945050157e-06,14.734248161315918,True,True,True
BNCI2014_001,cdan,0,7,3.279236469921898e-06,9.614422798156738,True,True,True
BNCI2014_001,cdan,0,8,3.8281645764470795e-06,28.321779251098633,True,True,True
BNCI2014_001,cdan,1,0,4.131921759409352e-06,18.681777954101562,True,True,True
BNCI2014_001,cdan,1,1,2.052812146047245e-06,7.23187255859375,True,True,True
BNCI2014_001,cdan,1,2,2.143866375980963e-06,7.3341522216796875,True,True,True
BNCI2014_001,cdan,1,3,3.887991198325835e-06,10.701556205749512,True,True,True
BNCI2014_001,cdan,1,4,2.3299649916097565e-06,9.86617374420166,True,True,True
BNCI2014_001,cdan,1,5,3.4201207652628796e-06,11.468935012817383,True,True,True
BNCI2014_001,cdan,1,6,2.60209821423274e-06,7.4951982498168945,True,True,True
BNCI2014_001,cdan,1,7,1.8168413093988534e-06,9.66022777557373,True,True,True
BNCI2014_001,cdan,1,8,4.318396733538066e-06,8.43431568145752,True,True,True
BNCI2014_001,cdan,2,0,2.6660746961226778e-06,11.130858421325684,True,True,True
BNCI2014_001,cdan,2,1,3.862030258261484e-06,23.819595336914062,True,True,True
BNCI2014_001,cdan,2,2,2.770295170151371e-06,27.357316970825195,True,True,True
BNCI2014_001,cdan,2,3,3.854377851553181e-06,29.013689041137695,True,True,True
BNCI2014_001,cdan,2,4,3.4171260026027994e-06,19.68556022644043,True,True,True
BNCI2014_001,cdan,2,5,5.6252968754222366e-06,25.195817947387695,True,True,True
BNCI2014_001,cdan,2,6,4.992779759405153e-06,21.893627166748047,True,True,True
BNCI2014_001,cdan,2,7,5.5330898618422e-06,38.09061050415039,True,True,True
BNCI2014_001,cdan,2,8,2.9320770202900803e-06,22.233474731445312,True,True,True
BNCI2015_001,erm,0,0,1.1970987277010181e-06,10.854016304016113,True,True,True
BNCI2015_001,erm,0,10,1.3843821662362643e-06,11.443243026733398,True,True,True
BNCI2015_001,erm,0,11,1.3352209116135327e-06,10.091365814208984,True,True,True
BNCI2015_001,erm,0,1,1.0367286780166296e-06,11.367208480834961,True,True,True
BNCI2015_001,erm,0,2,1.4240137247156781e-06,11.364654541015625,True,True,True
BNCI2015_001,erm,0,3,1.4483156789424356e-06,12.430599212646484,True,True,True
BNCI2015_001,erm,0,4,1.0702928285866165e-06,10.261320114135742,True,True,True
BNCI2015_001,erm,0,5,1.2872455759094237e-06,9.558469772338867,True,True,True
BNCI2015_001,erm,0,6,1.201087182600702e-06,10.948905944824219,True,True,True
BNCI2015_001,erm,0,7,1.3959415205988535e-06,10.205362319946289,True,True,True
BNCI2015_001,erm,0,8,1.7469309909756703e-06,12.03844928741455,True,True,True
BNCI2015_001,erm,0,9,1.5771619352733524e-06,11.50268268585205,True,True,True
BNCI2015_001,erm,1,0,1.128853138965269e-06,15.774327278137207,True,True,True
BNCI2015_001,erm,1,10,2.498266846728825e-06,16.98395538330078,True,True,True
BNCI2015_001,erm,1,11,1.8889330899440893e-06,13.903016090393066,True,True,True
BNCI2015_001,erm,1,1,1.8645080803736391e-06,12.749865531921387,True,True,True
BNCI2015_001,erm,1,2,2.229457836122606e-06,16.989112854003906,True,True,True
BNCI2015_001,erm,1,3,2.169352637082511e-06,16.530513763427734,True,True,True
BNCI2015_001,erm,1,4,2.8569304397763062e-06,18.48850440979004,True,True,True
BNCI2015_001,erm,1,5,1.4839829898249945e-06,15.775053024291992,True,True,True
BNCI2015_001,erm,1,6,1.2640169657629485e-06,13.13089656829834,True,True,True
BNCI2015_001,erm,1,7,1.90730365901004e-06,12.304056167602539,True,True,True
BNCI2015_001,erm,1,8,2.3613810320455286e-06,16.197771072387695,True,True,True
BNCI2015_001,erm,1,9,1.6431777609682285e-06,17.65825080871582,True,True,True
BNCI2015_001,erm,2,0,1.5905138663896423e-06,13.161532402038574,True,True,True
BNCI2015_001,erm,2,10,1.4876898930538118e-06,15.994623184204102,True,True,True
BNCI2015_001,erm,2,11,2.5441472892850925e-06,13.031889915466309,True,True,True
BNCI2015_001,erm,2,1,1.3753824070761311e-06,10.377806663513184,True,True,True
BNCI2015_001,erm,2,2,1.4368455758528853e-06,15.461848258972168,True,True,True
BNCI2015_001,erm,2,3,1.3332513582042793e-06,13.083045959472656,True,True,True
BNCI2015_001,erm,2,4,1.4827125092153892e-06,11.213727951049805,True,True,True
BNCI2015_001,erm,2,5,1.65904210724932e-06,13.900097846984863,True,True,True
BNCI2015_001,erm,2,6,1.8173865470316741e-06,13.976898193359375,True,True,True
BNCI2015_001,erm,2,7,1.2561343343264753e-06,9.65103530883789,True,True,True
BNCI2015_001,erm,2,8,1.1786469009678058e-06,10.876307487487793,True,True,True
BNCI2015_001,erm,2,9,1.5941656137385962e-06,15.834540367126465,True,True,True
BNCI2015_001,cigl_graph_node,0,0,8.871396666165765e-07,8.510529518127441,True,True,True
BNCI2015_001,cigl_graph_node,0,10,7.983878509421061e-07,7.061033248901367,True,True,True
BNCI2015_001,cigl_graph_node,0,11,6.694058676259829e-07,8.723424911499023,True,True,True
BNCI2015_001,cigl_graph_node,0,1,8.249413649963344e-07,7.435744762420654,True,True,True
BNCI2015_001,cigl_graph_node,0,2,8.074420243531222e-07,9.065810203552246,True,True,True
BNCI2015_001,cigl_graph_node,0,3,7.22080425674676e-07,7.945459842681885,True,True,True
BNCI2015_001,cigl_graph_node,0,4,6.963575245322318e-07,7.752448081970215,True,True,True
BNCI2015_001,cigl_graph_node,0,5,7.719757020296925e-07,9.970824241638184,True,True,True
BNCI2015_001,cigl_graph_node,0,6,6.799311265126562e-07,6.6035051345825195,True,True,True
BNCI2015_001,cigl_graph_node,0,7,7.244162585351432e-07,7.485777378082275,True,True,True
BNCI2015_001,cigl_graph_node,0,8,5.817640422733916e-07,7.896870136260986,True,True,True
BNCI2015_001,cigl_graph_node,0,9,9.736609811739072e-07,8.61696720123291,True,True,True
BNCI2015_001,cigl_graph_node,1,0,8.930002604046194e-07,5.834811687469482,True,True,True
BNCI2015_001,cigl_graph_node,1,10,6.667785843461616e-07,7.448858261108398,True,True,True
BNCI2015_001,cigl_graph_node,1,11,1.224613240147221e-06,10.130854606628418,True,True,True
BNCI2015_001,cigl_graph_node,1,1,7.416475797938915e-07,7.736346244812012,True,True,True
BNCI2015_001,cigl_graph_node,1,2,1.0092915498916e-06,8.71494197845459,True,True,True
BNCI2015_001,cigl_graph_node,1,3,1.3932451121689837e-06,11.246220588684082,True,True,True
BNCI2015_001,cigl_graph_node,1,4,8.905837400874361e-07,7.596492767333984,True,True,True
BNCI2015_001,cigl_graph_node,1,5,1.2762539407518148e-06,12.988936424255371,True,True,True
BNCI2015_001,cigl_graph_node,1,6,9.227383639398568e-07,7.292879581451416,True,True,True
BNCI2015_001,cigl_graph_node,1,7,6.947394624035041e-07,6.025322914123535,True,True,True
BNCI2015_001,cigl_graph_node,1,8,9.258937536671397e-07,8.606729507446289,True,True,True
BNCI2015_001,cigl_graph_node,1,9,1.1172836593686952e-06,9.000289916992188,True,True,True
BNCI2015_001,cigl_graph_node,2,0,8.401800606350207e-07,10.715356826782227,True,True,True
BNCI2015_001,cigl_graph_node,2,10,1.027658782071228e-06,9.167543411254883,True,True,True
BNCI2015_001,cigl_graph_node,2,11,7.880528327675052e-07,6.880666255950928,True,True,True
BNCI2015_001,cigl_graph_node,2,1,9.996499104047984e-07,8.494887351989746,True,True,True
BNCI2015_001,cigl_graph_node,2,2,6.742596259101674e-07,7.420464038848877,True,True,True
BNCI2015_001,cigl_graph_node,2,3,7.428032606782153e-07,8.399001121520996,True,True,True
BNCI2015_001,cigl_graph_node,2,4,7.712268264015165e-07,6.433337688446045,True,True,True
BNCI2015_001,cigl_graph_node,2,5,1.0576056403976963e-06,9.464150428771973,True,True,True
BNCI2015_001,cigl_graph_node,2,6,9.229292015078272e-07,7.112872123718262,True,True,True
BNCI2015_001,cigl_graph_node,2,7,7.53941437281469e-07,7.853781700134277,True,True,True
BNCI2015_001,cigl_graph_node,2,8,9.163339491635725e-07,7.355727672576904,True,True,True
BNCI2015_001,cigl_graph_node,2,9,8.400373019412655e-07,9.237074851989746,True,True,True
BNCI2015_001,dann,0,0,0.00016341605964953487,1173.6571044921875,False,True,True
BNCI2015_001,dann,0,10,1.4070566756174685e-05,18.51274871826172,False,True,True
BNCI2015_001,dann,0,11,9.616536935652675e-06,73.69025421142578,True,True,True
BNCI2015_001,dann,0,1,5.724996469780308e-06,19.340497970581055,True,True,True
BNCI2015_001,dann,0,2,1.3545443472651186e-05,56.683265686035156,False,True,True
BNCI2015_001,dann,0,3,2.7009189494719976e-05,123.1950454711914,False,True,True
BNCI2015_001,dann,0,4,5.8211017552878275e-06,32.4587516784668,True,True,True
BNCI2015_001,dann,0,5,1.7153840445871538e-05,66.61886596679688,False,True,True
BNCI2015_001,dann,0,6,6.0011833404871595e-06,36.682518005371094,True,True,True
BNCI2015_001,dann,0,7,7.424890423379793e-06,25.902822494506836,True,True,True
BNCI2015_001,dann,0,8,6.163389670632569e-06,49.33871078491211,True,True,True
BNCI2015_001,dann,0,9,6.469345667170501e-06,45.07455825805664,True,True,True
BNCI2015_001,dann,1,0,7.493585513884682e-06,36.981239318847656,True,True,True
BNCI2015_001,dann,1,10,2.3677618912643084e-05,90.07662963867188,False,True,True
BNCI2015_001,dann,1,11,4.878473222724722e-06,24.447364807128906,True,True,True
BNCI2015_001,dann,1,1,9.174200588546455e-06,32.52861404418945,True,True,True
BNCI2015_001,dann,1,2,1.3474757693643369e-05,48.24264907836914,False,True,True
BNCI2015_001,dann,1,3,6.830822602665876e-06,24.522096633911133,True,True,True
BNCI2015_001,dann,1,4,1.1377486696773076e-05,38.96010208129883,False,True,True
BNCI2015_001,dann,1,5,5.345480824203719e-06,23.856483459472656,True,True,True
BNCI2015_001,dann,1,6,1.2538248796545304e-05,52.22308349609375,False,True,True
BNCI2015_001,dann,1,7,4.931312592049153e-06,16.035694122314453,True,True,True
BNCI2015_001,dann,1,8,1.039434359562108e-05,31.432147979736328,False,True,True
BNCI2015_001,dann,1,9,1.989946640890139e-05,100.1142349243164,False,True,True
BNCI2015_001,dann,2,0,0.0015949185963108903,10810.283203125,False,True,True
BNCI2015_001,dann,2,10,8.709917153737479e-06,51.55259704589844,True,True,True
BNCI2015_001,dann,2,11,4.4574191626622905e-06,24.946578979492188,True,True,True
BNCI2015_001,dann,2,1,0.0008779875533946324,6479.43359375,False,True,True
BNCI2015_001,dann,2,2,4.472392032539574e-05,504.19635009765625,False,True,True
BNCI2015_001,dann,2,3,8.840528309406182e-06,83.297607421875,True,True,True
BNCI2015_001,dann,2,4,1.4924838183105749e-05,114.85989379882812,False,True,True
BNCI2015_001,dann,2,5,0.036618315090890974,255859.109375,False,True,True
BNCI2015_001,dann,2,6,0.0003126691826764727,1682.7490234375,False,True,True
BNCI2015_001,dann,2,7,8.38677703995927e-06,60.12186813354492,True,True,True
BNCI2015_001,dann,2,8,1.8820245308859285e-05,82.05429077148438,False,True,True
BNCI2015_001,dann,2,9,8.95038693471406e-06,68.12230682373047,True,True,True
BNCI2015_001,cond_dann,0,0,2.2088796512775843e-05,93.71171569824219,False,True,True
BNCI2015_001,cond_dann,0,10,1.788694850546335e-05,64.02424621582031,False,True,True
BNCI2015_001,cond_dann,0,11,1.5471230142338754e-05,87.53790283203125,False,True,True
BNCI2015_001,cond_dann,0,1,0.0014899341640557395,7125.396484375,False,True,True
BNCI2015_001,cond_dann,0,2,9.230018861217104e-06,73.74752807617188,True,True,True
BNCI2015_001,cond_dann,0,3,1.159228310498861e-05,36.95841979980469,False,True,True
BNCI2015_001,cond_dann,0,4,1.929750789031459e-05,119.1600341796875,False,True,True
BNCI2015_001,cond_dann,0,5,2.2703210305508037e-05,127.04380798339844,False,True,True
BNCI2015_001,cond_dann,0,6,1.0300146342956396e-05,24.594587326049805,False,True,True
BNCI2015_001,cond_dann,0,7,7.341931336668495e-06,22.998981475830078,True,True,True
BNCI2015_001,cond_dann,0,8,1.884023009779412e-05,44.76176071166992,False,True,True
BNCI2015_001,cond_dann,0,9,1.0323142259238693e-05,34.92061233520508,False,True,True
BNCI2015_001,cond_dann,1,0,5.374912676714416e-06,16.25016212463379,True,True,True
BNCI2015_001,cond_dann,1,10,3.827344997731075e-05,76.23124694824219,False,True,True
BNCI2015_001,cond_dann,1,11,6.709835965068578e-06,35.0780029296875,True,True,True
BNCI2015_001,cond_dann,1,1,5.509857766128334e-05,232.456298828125,False,True,True
BNCI2015_001,cond_dann,1,2,2.165327030922981e-05,60.3983154296875,False,True,True
BNCI2015_001,cond_dann,1,3,2.879700573998889e-05,152.6191864013672,False,True,True
BNCI2015_001,cond_dann,1,4,3.168072785797449e-05,140.8186492919922,False,True,True
BNCI2015_001,cond_dann,1,5,1.6762633777034353e-05,117.81591796875,False,True,True
BNCI2015_001,cond_dann,1,6,8.689533849803865e-06,33.45582580566406,True,True,True
BNCI2015_001,cond_dann,1,7,1.283487190217869e-05,33.267757415771484,False,True,True
BNCI2015_001,cond_dann,1,8,4.3138668985420736e-05,164.27159118652344,False,True,True
BNCI2015_001,cond_dann,1,9,0.00013292387149022034,673.6849975585938,False,True,True
BNCI2015_001,cond_dann,2,0,2.600167255195629e-05,160.6363983154297,False,True,True
BNCI2015_001,cond_dann,2,10,1.2958766909321184e-05,92.67288970947266,False,True,True
BNCI2015_001,cond_dann,2,11,1.5757059131260576e-05,92.54816436767578,False,True,True
BNCI2015_001,cond_dann,2,1,6.8518893456825936e-06,64.69679260253906,True,True,True
BNCI2015_001,cond_dann,2,2,1.5066692583332042e-05,77.27616119384766,False,True,True
BNCI2015_001,cond_dann,2,3,1.4860789150361597e-05,58.616981506347656,False,True,True
BNCI2015_001,cond_dann,2,4,2.7618140308049988e-05,73.39640808105469,False,True,True
BNCI2015_001,cond_dann,2,5,0.002748706072452478,25771.55078125,False,True,True
BNCI2015_001,cond_dann,2,6,5.317407692828624e-06,46.582435607910156,True,True,True
BNCI2015_001,cond_dann,2,7,4.036585963262951e-06,31.45810890197754,True,True,True
BNCI2015_001,cond_dann,2,8,4.172894577436637e-06,22.466218948364258,True,True,True
BNCI2015_001,cond_dann,2,9,1.2128324343052554e-05,91.90796661376953,False,True,True
BNCI2015_001,cdan,0,0,8.049712450386437e-06,12.902368545532227,True,True,True
BNCI2015_001,cdan,0,10,6.863940337442642e-06,17.2517032623291,True,True,True
BNCI2015_001,cdan,0,11,4.798998041621871e-06,15.989545822143555,True,True,True
BNCI2015_001,cdan,0,1,6.191466034977111e-06,22.063180923461914,True,True,True
BNCI2015_001,cdan,0,2,6.386867850594058e-06,17.12527084350586,True,True,True
BNCI2015_001,cdan,0,3,3.7891088418007257e-06,20.913257598876953,True,True,True
BNCI2015_001,cdan,0,4,4.021510935459105e-05,39.040199279785156,False,True,True
BNCI2015_001,cdan,0,5,6.673398139867004e-06,30.888513565063477,True,True,True
BNCI2015_001,cdan,0,6,1.7396619469423058e-05,11.100024223327637,False,True,True
BNCI2015_001,cdan,0,7,6.901921329571792e-06,12.494867324829102,True,True,True
BNCI2015_001,cdan,0,8,6.142292996003107e-06,27.448261260986328,True,True,True
BNCI2015_001,cdan,0,9,5.779713632136918e-06,33.082550048828125,True,True,True
BNCI2015_001,cdan,1,0,3.7549405749182085e-06,11.878016471862793,True,True,True
BNCI2015_001,cdan,1,10,1.5473426802969925e-05,60.05828857421875,False,True,True
BNCI2015_001,cdan,1,11,8.632816346221261e-06,41.24298858642578,True,True,True
BNCI2015_001,cdan,1,1,5.375607925017789e-06,24.22358512878418,True,True,True
BNCI2015_001,cdan,1,2,5.100529769208606e-06,26.657012939453125,True,True,True
BNCI2015_001,cdan,1,3,9.094120734687294e-06,74.01011657714844,True,True,True
BNCI2015_001,cdan,1,4,6.979097452841643e-06,36.12630844116211,True,True,True
BNCI2015_001,cdan,1,5,8.439798392601006e-06,39.96530532836914,True,True,True
BNCI2015_001,cdan,1,6,2.907014692965504e-06,25.852928161621094,True,True,True
BNCI2015_001,cdan,1,7,1.1955278857556095e-05,46.281715393066406,False,True,True
BNCI2015_001,cdan,1,8,6.0206246672578345e-06,31.26287841796875,True,True,True
BNCI2015_001,cdan,1,9,0.005121969654283021,11709.1904296875,False,True,True
BNCI2015_001,cdan,2,0,4.92248927130845e-06,32.93260955810547,True,True,True
BNCI2015_001,cdan,2,10,1.1629750133579364e-05,84.4570541381836,False,True,True
BNCI2015_001,cdan,2,11,4.11656258947346e-06,27.798973083496094,True,True,True
BNCI2015_001,cdan,2,1,8.483494156052984e-06,21.316341400146484,True,True,True
BNCI2015_001,cdan,2,2,8.597938816023998e-06,40.17955780029297,True,True,True
BNCI2015_001,cdan,2,3,4.613659321250907e-06,37.63905334472656,True,True,True
BNCI2015_001,cdan,2,4,3.2338993101177493e-06,28.611541748046875,True,True,True
BNCI2015_001,cdan,2,5,5.513852695315791e-06,26.00796890258789,True,True,True
BNCI2015_001,cdan,2,6,5.265694479561489e-06,36.65928649902344,True,True,True
BNCI2015_001,cdan,2,7,2.523518333408248e-06,16.646944046020508,True,True,True
BNCI2015_001,cdan,2,8,3.6981032192073826e-06,16.637622833251953,True,True,True
BNCI2015_001,cdan,2,9,5.345815253576802e-06,12.995203971862793,True,True,True
