candidate_count,effective_multiplicity,top_gap,association_strength,transport_heterogeneity,label_budget,cell_id,replicates,association_detection_rate,mean_local_excess_r2,median_incremental_R2,median_trajectory_incremental_R2,transport_qualification_rate,mean_positive_regimes,mean_positive_trajectories,mean_top1_increment,mean_regret_reduction,actionability_qualification_rate,association_detection_count,transport_qualification_count,actionability_qualification_count
20,8,0.03,0.2,1.5,8,syn_a8bc4e22a1b1dd65,400,0.9975,0.0699862000792397,0.059143536302555866,0.062026946793810045,0.7975,2.8225,1.96,0.13074074074074074,0.18748552079204764,0.675,399,319,270
20,8,0.03,0.5,0.75,128,syn_c72bd3471831a7e8,400,1.0,0.18321795951684547,0.21101378461936876,0.21335019957352536,1.0,3.0,2.0,0.4076851851851852,0.7982647987740008,1.0,400,400,400
20,20,0.01,0.0,0.75,32,syn_00962b1a057773c6,400,0.0425,0.0006854712652975538,-0.007530669752090824,-0.010000458464818479,0.0,0.7525,0.3575,-0.009351851851851853,-0.0018638888888888893,0.0,17,0,0
20,20,0.01,0.2,0.75,8,syn_d1ba13af1b1f2097,400,0.035,0.003013832909405705,0.049168725167182806,0.04039684295421059,0.405,2.4075,1.52,0.10435185185185185,0.01203611111111111,0.1175,14,162,47
20,20,0.01,0.5,0.0,128,syn_e846cf825e0d15a2,400,1.0,0.08696663755909817,0.26146967002542787,0.26146974234788445,1.0,3.0,2.0,0.45699074074074075,0.042997685185185174,1.0,400,400,400
20,20,0.03,0.0,0.0,32,syn_b24258882eec69fe,400,0.035,0.0005155353722039776,-0.0017908784037672005,-0.001587334256923062,0.0,1.0725,0.6375,-0.004583333333333333,-0.0017638888888888886,0.0,14,0,0
20,20,0.03,0.2,0.0,8,syn_af9b485537883760,400,0.3525,0.015953620088427965,0.08211713596062671,0.08067695446805223,0.9875,2.9975,1.9925,0.13083333333333333,0.04746388888888888,0.8625,141,395,345
20,20,0.03,0.2,1.5,128,syn_4fbb7f0e2518e57b,400,1.0,0.07902035358818241,0.0651228367917788,0.06480164686291076,0.845,2.875,1.9775,0.12421296296296297,0.03265138888888889,0.635,400,338,254
20,20,0.03,0.5,1.5,32,syn_4cc41b0bba73fffd,400,1.0,0.13272276133815109,0.14978657285812014,0.15259946668582275,0.865,2.8775,1.975,0.3275925925925926,0.07394722222222222,0.81,400,346,324
40,2,0.01,0.0,1.5,8,syn_a9045be1dfcefaba,400,0.01,0.00012294545663739831,-0.00047329917849385045,-0.0002983478126006578,0.0,1.2,0.72,-0.00023148148148148146,7.954634990891995e-05,0.0,4,0,0
40,2,0.01,0.2,0.75,128,syn_3e0f194e4f989733,400,1.0,0.1141887520672448,0.11113879671214061,0.11293730685199577,0.9925,2.995,1.9975,0.1562037037037037,0.4545796538785298,0.9775,400,397,391
40,2,0.01,0.5,0.75,32,syn_d928f5dbfb430839,400,1.0,0.37131776853679666,0.40693406714313185,0.4095132106459868,1.0,3.0,2.0,0.47245370370370365,1.877194955040208,1.0,400,400,400
40,2,0.03,0.0,0.75,8,syn_73498236022d428e,400,0.0125,-0.00011552464103387922,-0.0005162397779694405,-0.0002997709785614311,0.0,1.1375,0.7175,-0.0005555555555555556,-0.002334711258124315,0.0,5,0,0
40,2,0.03,0.2,0.0,128,syn_24f7db24c5c1d3c8,400,1.0,0.10227926862784194,0.1128450372997063,0.11278849419403242,1.0,3.0,2.0,0.15449074074074073,0.447407795409637,0.9825,400,400,393
40,2,0.03,0.5,0.0,32,syn_d5a80f28bfbaada0,400,1.0,0.39206382287367786,0.44804911631226024,0.4489438272592453,1.0,3.0,2.0,0.5410185185185185,1.881280305671538,1.0,400,400,400
40,8,0.01,0.0,0.0,8,syn_ec6c1433b13e4214,400,0.02,-0.00010830005263149128,-0.00040644922053204946,-0.00029072283943906707,0.0,1.255,0.7425,-0.000324074074074074,-0.00044389926347340183,0.0,8,0,0
40,8,0.01,0.0,1.5,128,syn_ad6f523a30c6da20,400,0.0175,-0.00015247854775626445,-0.00037012495312812216,-0.0003378206892789837,0.0,1.1975,0.6675,0.0001388888888888889,-0.0016758207726267301,0.0,7,0,0
40,8,0.01,0.2,1.5,32,syn_1f9300c7e07115a0,400,1.0,0.11677965815581466,0.08913919013864427,0.09128163489129404,0.885,2.89,1.985,0.16458333333333333,0.37190984450032794,0.835,400,354,334
40,8,0.01,0.5,1.5,8,syn_4fc1fbaca5e10447,400,1.0,0.29715745597497856,0.23173493382241053,0.2389229741072997,0.9,2.9025,1.995,0.40648148148148144,1.3908293934791067,0.9,400,360,360
40,8,0.03,0.0,0.75,128,syn_998a0febb0f32037,400,0.015,4.5419006762059215e-05,-0.0003987748017291367,-0.00024048458968178865,0.0,1.15,0.72,0.0005092592592592592,0.0008622355575151518,0.0,6,0,0
40,8,0.03,0.2,0.75,32,syn_79d8cd6da1d29361,400,1.0,0.0942515134547953,0.09427447155892218,0.09494831645727828,0.9975,2.9975,2.0,0.15675925925925924,0.38331570946763355,0.955,400,399,382
40,8,0.03,0.5,0.75,8,syn_b3a2748fdf082a50,400,1.0,0.287389726470801,0.3068384942529334,0.3089237727577343,1.0,3.0,2.0,0.4696296296296296,1.4774740920864662,1.0,400,400,400
40,20,0.01,0.0,0.0,128,syn_ce1b8a943a691b87,400,0.03,0.0005079580798234122,-0.0004896603995598696,-0.0002741925035200099,0.0,1.0875,0.7475,-0.0010648148148148149,0.001302196638035539,0.0,12,0,0
40,20,0.01,0.2,0.0,32,syn_17b0be48e8b74d4d,400,1.0,0.04979589192919314,0.061454355668585495,0.061777148963814366,1.0,3.0,2.0,0.1563425925925926,0.22860038139026795,0.9625,400,400,385
40,20,0.01,0.5,0.0,8,syn_28d78ca780378424,400,1.0,0.1513794010860308,0.17002662289214293,0.16965151402069203,1.0,3.0,2.0,0.5261111111111112,0.6566494020019831,1.0,400,400,400
40,20,0.01,0.5,1.5,128,syn_028fdea1c05b65ae,400,1.0,0.16011795883473504,0.11544008770416406,0.11839548364635072,0.8925,2.89,1.9925,0.3850462962962963,0.4750171011504222,0.82,400,357,328
40,20,0.03,0.0,1.5,32,syn_2946aa53e6997bc9,400,0.035,-0.00025008844205786035,-0.0003839671419569498,-0.0003381298582779413,0.0,1.2025,0.6825,-9.259259259259259e-05,0.0004113505699536773,0.0,14,0,0
40,20,0.03,0.2,1.5,8,syn_8f402f5da1f3ce5f,400,1.0,0.06753569115137686,0.053668775428283064,0.05527721490724097,0.815,2.855,1.985,0.14726851851851852,0.1612945706830242,0.68,400,326,272
40,20,0.03,0.5,0.75,128,syn_5354c7a7da03330c,400,1.0,0.16233893670701402,0.16409279101773233,0.1662319099286017,1.0,3.0,2.0,0.45504629629629634,0.7330136726176858,1.0,400,400,400
80,2,0.01,0.0,0.75,32,syn_b18808e2d6200ee7,400,0.015,0.00011081831835690583,-0.0001738819441519472,-0.0001280568368262902,0.0,1.255,0.7625,0.00037037037037037035,-0.000422231166109014,0.0,6,0,0
80,2,0.01,0.2,0.75,8,syn_4077d69da1375cd2,400,1.0,0.10926569434388679,0.11407571556030033,0.11531682391848516,1.0,3.0,2.0,0.18226851851851855,0.6182780746098208,0.99,400,400,396
80,2,0.01,0.5,0.0,128,syn_ee474992b0956548,400,1.0,0.4254972207527857,0.4545399804225664,0.4543085228294167,1.0,3.0,2.0,0.5722222222222222,2.4161146650836245,1.0,400,400,400
80,2,0.03,0.0,0.0,32,syn_e6b7adac0c3d1859,400,0.0175,0.0001220819501221109,-0.00015351167377806543,-0.00014367439628862333,0.0,1.295,0.75,0.00023148148148148146,0.001641403753504556,0.0,7,0,0
80,2,0.03,0.2,0.0,8,syn_237254e01bb6d08d,400,1.0,0.09749333390401406,0.11527961047527588,0.11572151161319105,1.0,3.0,2.0,0.18768518518518518,0.6007024890056921,1.0,400,400,400
80,2,0.03,0.2,1.5,128,syn_a4aad001b85df054,400,1.0,0.15242443551518006,0.10387165639193455,0.10802033854727078,0.9225,2.925,2.0,0.1862037037037037,0.614872024237449,0.9125,400,369,365
80,2,0.03,0.5,1.5,32,syn_1bf700b5ab82a4c2,400,1.0,0.4107478946542985,0.31790053591437145,0.3302937416842269,0.9225,2.925,1.9975,0.4358333333333333,2.395921865579468,0.92,400,369,368
80,8,0.01,0.0,1.5,8,syn_1d24180eaadb938e,400,0.02,-0.00011621176621326404,-0.00023072072520359993,-0.00011228184508191297,0.0,1.115,0.7225,4.6296296296296294e-05,-0.0007066623691117644,0.0,8,0,0
80,8,0.01,0.2,0.75,128,syn_e19523227130e837,400,1.0,0.11651964206818263,0.10879867143173999,0.11094069098920123,0.9975,2.9975,2.0,0.17449074074074075,0.5855803925908742,0.98,400,399,392
80,8,0.01,0.5,0.75,32,syn_553920ea90b313c3,400,1.0,0.3698208341757633,0.3737363060354876,0.3773060000465751,1.0,3.0,2.0,0.5024537037037038,2.1548286961707475,1.0,400,400,400
80,8,0.03,0.0,0.75,8,syn_acc88e078cbe5085,400,0.0175,-0.00016256874762144393,-0.00021568804629418237,-0.00011589090111768785,0.0,1.1625,0.725,9.259259259259259e-05,0.0020518682072821013,0.0,7,0,0
80,8,0.03,0.2,0.0,128,syn_075a4361ea5b7d14,400,1.0,0.10677272246411337,0.11251222513818879,0.11267334936884138,1.0,3.0,2.0,0.18439814814814817,0.6064091996895123,0.995,400,400,398
80,8,0.03,0.5,0.0,32,syn_11d247df84134c4d,400,1.0,0.39483657491567387,0.41712985519079626,0.4172479379532221,1.0,3.0,2.0,0.575925925925926,2.1994874004792653,1.0,400,400,400
80,20,0.01,0.0,0.0,8,syn_686a53466e5c05f2,400,0.0125,-1.4806651013681663e-05,-0.00022008805222103095,-0.00018315120163356347,0.0,1.145,0.6975,-0.0009259259259259259,-0.0013328685813681607,0.0,5,0,0
80,20,0.01,0.0,1.5,128,syn_b8b8b534616c8ca5,400,0.025,6.585521379200535e-05,-0.00017033778685519402,-9.452201966386742e-05,0.0,1.175,0.7275,-0.0001388888888888889,-0.003305334778410373,0.0,10,0,0
80,20,0.01,0.2,1.5,32,syn_89901830fc27bc26,400,1.0,0.10987923129684862,0.07757002474818142,0.08085122210638762,0.8975,2.9025,1.9975,0.18245370370370367,0.3410669701799053,0.8325,400,359,333
80,20,0.01,0.5,1.5,8,syn_4da828dac6e5e006,400,1.0,0.27568125641171537,0.21070602524887394,0.22039911985069957,0.9275,2.9275,1.9975,0.43569444444444444,1.377461133703017,0.92,400,371,368
80,20,0.03,0.0,0.75,128,syn_3f089b53e20914cd,400,0.01,4.523395199967893e-05,-0.0002043882704274395,-9.784074637284035e-05,0.0,1.065,0.7125,-0.0011574074074074073,-0.00271909293210969,0.0,4,0,0
80,20,0.03,0.2,0.75,32,syn_20d8b66720745714,400,1.0,0.09556814168683773,0.09312536867696533,0.09295950811475262,1.0,3.0,2.0,0.176712962962963,0.46895059761360436,0.9875,400,400,395
80,20,0.03,0.5,0.75,8,syn_3d8151e334a968f8,400,1.0,0.2766539666896183,0.27265816906651624,0.27717598449792014,0.9975,2.9975,2.0,0.4981481481481482,1.5525501901650347,0.9975,400,399,399
