candidate_count,effective_multiplicity,top_gap,association_strength,transport_heterogeneity,label_budget,cell_id,replicates,association_detection_rate,mean_local_excess_r2,median_incremental_R2,median_trajectory_incremental_R2,transport_qualification_rate,mean_positive_regimes,mean_positive_trajectories,mean_top1_increment,mean_regret_reduction,actionability_qualification_rate,association_detection_count,transport_qualification_count,actionability_qualification_count
20,8,0.03,0.0,0.75,8,syn_326bd42cac4b78a3,400,0.0325,0.000711262806993044,-0.0008883582212116566,-0.0007370140912431877,0.0,1.15,0.65,-0.001990740740740741,-0.0005207579560029252,0.0,13,0,0
20,8,0.03,0.2,0.0,128,syn_5440b8ec5411174f,400,1.0,0.056937651184588135,0.07834676618015213,0.07882134368838406,1.0,3.0,2.0,0.1335648148148148,0.23729298644168437,0.935,400,400,374
20,8,0.03,0.5,0.0,32,syn_386cd0c0fd4f59e1,400,1.0,0.19118772308570509,0.23288125012006494,0.23269459181848492,1.0,3.0,2.0,0.4582407407407408,0.8060062407244416,1.0,400,400,400
20,20,0.01,0.0,0.0,8,syn_ee95731588e6e46f,400,0.0125,5.481315981473055e-05,-0.03239940139193931,-0.040480364423360865,0.0,0.445,0.2025,-0.023564814814814813,-0.005376388888888888,0.0,5,0,0
20,20,0.01,0.0,1.5,128,syn_e45c6143703a69b1,400,0.02,-0.000856249020638851,-0.0029272836134395797,-0.00317880663107159,0.0,1.025,0.51,-0.002407407407407407,-0.0004902777777777781,0.0,8,0,0
20,20,0.01,0.2,1.5,32,syn_f3adf784dd1217e5,400,0.1825,0.010724809876282665,0.05049320410610236,0.0470155528938232,0.5875,2.6325,1.7925,0.11189814814814814,0.009365277777777778,0.12,73,235,48
20,20,0.01,0.5,1.5,8,syn_84d0013a4858ece3,400,0.1125,0.007093701985204029,0.10907941493948949,0.09865755259823361,0.58,2.5725,1.6975,0.2899537037037037,0.0244625,0.4175,45,232,167
20,20,0.03,0.0,0.75,128,syn_10d6ec3e7c5581ce,400,0.025,-2.9477662859184028e-05,-0.0010520919679458673,-0.0011698804441452326,0.0,1.155,0.6075,-0.0012037037037037036,-0.0004805555555555556,0.0,10,0,0
20,20,0.03,0.2,0.75,32,syn_b0177500989af861,400,0.94,0.04285015497230273,0.0791327261156704,0.07779999630797246,0.965,2.975,1.9925,0.1275462962962963,0.04343472222222223,0.8175,376,386,327
20,20,0.03,0.5,0.75,8,syn_8007285fd8ae176e,400,0.9875,0.05207930769422888,0.22143033850397553,0.21953683710308913,1.0,3.0,2.0,0.3919444444444445,0.11169861111111111,1.0,395,400,400
40,2,0.01,0.0,0.0,128,syn_232f1966071e5841,400,0.0225,0.0003171982897388206,-0.00034161585152660734,-0.00035827248282671587,0.0,1.1925,0.655,-0.0014814814814814814,-0.004483798579034698,0.0,9,0,0
40,2,0.01,0.2,0.0,32,syn_45227a1e86b98cb7,400,1.0,0.1021271217690477,0.11465965965870092,0.11478957173866641,1.0,3.0,2.0,0.16291666666666668,0.46403746096850285,0.98,400,400,392
40,2,0.01,0.5,0.0,8,syn_8985f1fd48521097,400,1.0,0.3675970387179489,0.44495388518686674,0.44714575361366893,1.0,3.0,2.0,0.5343981481481481,1.903660410674699,1.0,400,400,400
40,2,0.01,0.5,1.5,128,syn_274b618f0b1f2558,400,1.0,0.39393450236900596,0.320710472817028,0.34133475326226437,0.925,2.93,1.995,0.4218518518518518,1.9269700583395386,0.925,400,370,370
40,2,0.03,0.0,1.5,32,syn_d44080e8afecf8c5,400,0.0375,-0.00027887061552277583,-0.0003622371862621968,-0.0002898738211974672,0.0,1.19,0.7,-0.0006481481481481481,-0.0012955576293098479,0.0,15,0,0
40,2,0.03,0.2,1.5,8,syn_1b089a2e86809410,400,1.0,0.128773590858569,0.1043732241748589,0.1106241393685127,0.875,2.885,1.9875,0.16560185185185183,0.4614579195557116,0.85,400,350,340
40,2,0.03,0.5,0.75,128,syn_e1f0cc4431281dee,400,1.0,0.3795541344431512,0.40319034098942763,0.4065788588785469,0.9975,2.9975,2.0,0.4783333333333333,1.878277857393964,0.9975,400,399,399
40,8,0.01,0.0,0.75,32,syn_beeacd34ba73f4e3,400,0.025,-3.585759157177999e-05,-0.00038932496643493775,-0.00032679743897839897,0.0,1.17,0.6575,-0.00027777777777777767,-0.0018590406189657473,0.0,10,0,0
40,8,0.01,0.2,0.75,8,syn_e74c734fde116a09,400,1.0,0.08810069683001387,0.09409939350262513,0.09521052967097035,0.9875,2.9875,2.0,0.16004629629629633,0.39144707879112856,0.9525,400,395,381
40,8,0.01,0.5,0.0,128,syn_6163f7efd0bf9cda,400,1.0,0.3117534061640866,0.3375467830900456,0.33765660636896566,1.0,3.0,2.0,0.5346296296296296,1.4855749348012373,1.0,400,400,400
40,8,0.03,0.0,0.0,32,syn_2dc625f5b06d191a,400,0.0175,-0.00025997545330530596,-0.0003997896390306085,-0.00032070098965181204,0.0,1.1825,0.6825,0.0007870370370370369,-0.0017988754965238569,0.0,7,0,0
40,8,0.03,0.2,0.0,8,syn_f1b1c5eb8a2e7e62,400,1.0,0.08220875731412869,0.10037992694022625,0.10030265907616759,1.0,3.0,2.0,0.16050925925925924,0.42118769684283,0.995,400,400,398
40,8,0.03,0.2,1.5,128,syn_b9a82a11d04c2820,400,1.0,0.11675839624653178,0.08856755792194834,0.09059677581064385,0.87,2.89,1.9925,0.1562037037037037,0.35761484017135514,0.8375,400,348,335
40,8,0.03,0.5,1.5,32,syn_a8b36d4ffce90900,400,1.0,0.306370049660859,0.2427150988112064,0.2523330559599034,0.9025,2.9,1.995,0.4,1.4266647211992194,0.9025,400,361,361
40,20,0.01,0.0,1.5,8,syn_01077c1c67583e05,400,0.0175,0.00039041047516153967,-0.00042218893629325516,-0.00027817040962005435,0.0,1.1375,0.7275,-0.00023148148148148154,-0.002548869719643672,0.0,7,0,0
40,20,0.01,0.2,0.75,128,syn_0f90ba69fc7fd0c2,400,1.0,0.052637424973931785,0.05778327306967514,0.05838447361284624,1.0,3.0,2.0,0.15773148148148147,0.2068739114931192,0.91,400,400,364
40,20,0.01,0.5,0.75,32,syn_e8656b10329e6620,400,1.0,0.14635972000931283,0.1528631078640178,0.15498724344057865,1.0,3.0,2.0,0.4581944444444444,0.6430212679516274,1.0,400,400,400
40,20,0.03,0.0,0.75,8,syn_c728d9b181eb6dfa,400,0.0225,-0.00023564341464224817,-0.00044891340196684393,-0.00023782199896571488,0.0,1.1575,0.74,0.00023148148148148146,-0.0014292394353711078,0.0,9,0,0
40,20,0.03,0.2,0.0,128,syn_f518d70eded9fc63,400,1.0,0.05887590611036117,0.06938750520313781,0.0694910021790335,1.0,3.0,2.0,0.1609722222222222,0.2768849746145544,0.9825,400,400,393
40,20,0.03,0.5,0.0,32,syn_5def082dc5c16058,400,1.0,0.17228771123346007,0.18563934726480474,0.18523065296756647,1.0,3.0,2.0,0.520462962962963,0.7591645395122427,1.0,400,400,400
80,2,0.01,0.0,0.0,8,syn_87f75ed9e0707a03,400,0.0175,-2.858161189819278e-05,-0.0002477438383770754,-0.00018661031818706375,0.0,1.1625,0.7075,0.0,0.0001340045307573904,0.0,7,0,0
80,2,0.01,0.0,1.5,128,syn_3b07615ae493808c,400,0.0175,-0.00020314405093799614,-0.00017734299518786428,-9.069421806945366e-05,0.0,1.2,0.775,-0.0007407407407407407,-0.0014226968030224534,0.0,7,0,0
80,2,0.01,0.2,1.5,32,syn_aea9af4c6b8839b3,400,1.0,0.15092584022462788,0.10118827208037731,0.10629017662186244,0.925,2.9275,1.995,0.18939814814814812,0.6142106947746451,0.905,400,370,362
80,2,0.01,0.5,1.5,8,syn_9d7860fd1caceb32,400,1.0,0.39001407582305403,0.3148733051464176,0.3263528224761063,0.945,2.945,2.0,0.4366203703703704,2.3683730357967936,0.945,400,378,378
80,2,0.03,0.0,0.75,128,syn_077f7cadcb16cb9f,400,0.0125,-0.00017813385654350395,-0.00015553083568895879,-0.00014179345256987164,0.0,1.24,0.71,-4.6296296296296294e-05,4.31781532814134e-05,0.0,5,0,0
80,2,0.03,0.2,0.75,32,syn_2be985c475e97e0f,400,1.0,0.1184279081124037,0.11291012974003464,0.1141793085972804,1.0,3.0,2.0,0.1821296296296296,0.6065627581514359,1.0,400,400,400
80,2,0.03,0.5,0.75,8,syn_c2e6a4a4f1b76ced,400,1.0,0.37335702894962125,0.40436155130793383,0.41154932638652625,1.0,3.0,2.0,0.5055555555555555,2.4083961338442363,1.0,400,400,400
80,8,0.01,0.0,0.0,128,syn_62a5da6435019267,400,0.02,-0.00020752599904209383,-0.0002126539927285176,-0.0001520075406550303,0.0,1.16,0.6775,0.00023148148148148146,-0.0017603011737533129,0.0,8,0,0
80,8,0.01,0.2,0.0,32,syn_ef06d0b0cd946bc1,400,1.0,0.10506839532438733,0.11330994304010175,0.11314030907052053,1.0,3.0,2.0,0.1840277777777778,0.5979631917712753,0.9975,400,400,399
80,8,0.01,0.5,0.0,8,syn_0f7b20ebfdbecde1,400,1.0,0.3766624732023297,0.41539935557628993,0.41560237560374846,1.0,3.0,2.0,0.575925925925926,2.202230056950409,1.0,400,400,400
80,8,0.01,0.5,1.5,128,syn_3050f8b60f45bfce,400,1.0,0.3839605019250378,0.29352776727497043,0.31098287034489847,0.945,2.9475,1.9975,0.44370370370370366,2.1926358714494034,0.945,400,378,378
80,8,0.03,0.0,1.5,32,syn_4bd34fbb8b99354a,400,0.025,3.9083331487959374e-05,-0.00019090540404655593,-9.897430234731552e-05,0.0,1.195,0.77,-0.0002777777777777778,0.0002506035981218863,0.0,10,0,0
80,8,0.03,0.2,1.5,8,syn_e1484dc44134310c,400,1.0,0.13564030288849516,0.1072381130049304,0.11221863272049395,0.915,2.915,1.9975,0.1960648148148148,0.5793797107083498,0.905,400,366,362
80,8,0.03,0.5,0.75,128,syn_e646dbbc2b11651a,400,1.0,0.3737073038596184,0.37281476780044454,0.37720664191355535,1.0,3.0,2.0,0.5051388888888888,2.2057516530228427,1.0,400,400,400
80,20,0.01,0.0,0.75,32,syn_8367fb8d4c262c91,400,0.015,-0.00011072436905930389,-0.00018142675977141548,-0.00016322616457722927,0.0,1.2725,0.6975,0.00018518518518518518,-0.0016797076964652797,0.0,6,0,0
80,20,0.01,0.2,0.75,8,syn_4956539bd9df75b7,400,1.0,0.0860334441761928,0.08538343262629566,0.08649544129650066,0.9975,2.9975,2.0,0.17851851851851852,0.42403390482048736,0.965,400,399,386
80,20,0.01,0.5,0.0,128,syn_d4d47ca87085421d,400,1.0,0.2906447960742309,0.29466377005250965,0.29410958723709557,1.0,3.0,2.0,0.5752314814814815,1.5242675976603441,1.0,400,400,400
80,20,0.03,0.0,0.0,32,syn_1cb8f6baceda604a,400,0.025,-2.3869583233774188e-05,-0.00016437665259412998,-8.547619043552945e-05,0.0,1.3025,0.77,-0.0007407407407407407,-0.0017860670215876049,0.0,10,0,0
80,20,0.03,0.2,0.0,8,syn_52f8900bf30c7052,400,1.0,0.08504466651437202,0.09710930783387835,0.09696042589601928,1.0,3.0,2.0,0.18666666666666668,0.4948436818615026,0.9925,400,400,397
80,20,0.03,0.2,1.5,128,syn_6a83669848ab2329,400,1.0,0.11670861523262997,0.08495895683013853,0.08887900430899992,0.91,2.9075,1.995,0.19125,0.3793351308667078,0.8575,400,364,343
80,20,0.03,0.5,1.5,32,syn_65264108871ae845,400,1.0,0.29533062767703794,0.21741786630422932,0.22965392891099348,0.915,2.915,2.0,0.4405092592592592,1.491545369133456,0.91,400,366,364
