candidate_count,effective_multiplicity,top_gap,association_strength,transport_heterogeneity,label_budget,cell_id,replicates,association_detection_rate,mean_local_excess_r2,median_incremental_R2,median_trajectory_incremental_R2,transport_qualification_rate,mean_positive_regimes,mean_positive_trajectories,mean_top1_increment,mean_regret_reduction,actionability_qualification_rate,association_detection_count,transport_qualification_count,actionability_qualification_count
40,8,0.01,0.0,0.0,32,syn_a0b2e3e93bce863d,400,0.0125,-0.00015890061070790803,-0.00046313016331905876,-0.0002707268975494226,0.0,1.1575,0.7375,-9.259259259259259e-05,-0.0003550835904241893,0.0,5,0,0
40,8,0.01,0.2,0.0,8,syn_cc8aaf3aeaf99b29,400,1.0,0.08093631918004705,0.09846186662626405,0.09822236170371565,1.0,3.0,2.0,0.16032407407407404,0.41180189323468513,0.99,400,400,396
40,8,0.01,0.2,1.5,128,syn_49329eaf72a0250b,400,1.0,0.11716132650301393,0.08539407939220148,0.08762923495489061,0.8675,2.8725,1.9875,0.16143518518518518,0.34400488167934573,0.815,400,347,326
40,8,0.01,0.5,1.5,32,syn_372550d38edd4de0,400,1.0,0.3060184449901582,0.2316826109031949,0.24600636564522468,0.895,2.895,1.99,0.4056944444444444,1.3689354503954154,0.895,400,358,358
40,8,0.03,0.0,1.5,8,syn_6958a98e7bde2e54,400,0.025,0.00026914433885327034,-0.0005199102200191263,-0.00036926923045504934,0.0,1.08,0.695,-0.001388888888888889,0.0008710014750293915,0.0,10,0,0
40,8,0.03,0.2,0.75,128,syn_6daba2ed409b3ae0,400,1.0,0.09656263918202133,0.09876141833669413,0.10053348851190083,0.9975,2.9975,2.0,0.15828703703703703,0.3947701061323188,0.9725,400,399,389
40,8,0.03,0.5,0.75,32,syn_9f346d2d61d33968,400,1.0,0.3002641108276102,0.30796664620776293,0.31068414028248853,0.9975,2.9975,2.0,0.4737037037037037,1.5018562396063928,0.9975,400,399,399
40,20,0.01,0.0,0.75,8,syn_7121a1965690662e,400,0.0275,0.00025881211256456946,-0.0004061481236458109,-0.00033044420263877994,0.0,1.215,0.7175,-0.0005092592592592592,-0.002065024073808409,0.0,11,0,0
40,20,0.01,0.2,0.0,128,syn_d91755111205630d,400,1.0,0.05102081486789212,0.06334425347104033,0.06338449776678926,1.0,3.0,2.0,0.1547685185185185,0.23079488982543914,0.9525,400,400,381
40,20,0.01,0.5,0.0,32,syn_a675babc93120b11,400,1.0,0.15450799239186286,0.16881165450915675,0.16820576293998477,1.0,3.0,2.0,0.5202777777777778,0.6663632839852786,1.0,400,400,400
40,20,0.03,0.0,0.0,8,syn_7f4851ec39e33b0f,400,0.025,-0.00030832093847207897,-0.0004216701918570339,-0.00025566841661650574,0.0,1.195,0.6925,0.0004629629629629629,-0.0018037442823437683,0.0,10,0,0
40,20,0.03,0.0,1.5,128,syn_f72620e11e33a02c,400,0.0225,-0.0002610291808717396,-0.0003456992175850937,-0.00024330635268152156,0.0,1.205,0.73,0.0009722222222222221,-0.00030177741805797494,0.0,9,0,0
40,20,0.03,0.2,1.5,32,syn_687d928b337bdc73,400,1.0,0.07104102579435821,0.0538122443223983,0.057790926172093415,0.855,2.8825,1.9825,0.1475462962962963,0.17029075088899745,0.7225,400,342,289
40,20,0.03,0.5,1.5,8,syn_289fd8a78df968e0,400,1.0,0.16908200611466753,0.12068401184552306,0.12807802345559738,0.88,2.8775,1.99,0.3857407407407408,0.5557100236042584,0.8425,400,352,337
80,2,0.01,0.0,0.75,128,syn_c9a8f4c5435d9271,400,0.0325,3.195540108890442e-05,-0.00019867953661774812,-0.0001798843585284482,0.0,1.1575,0.6375,-0.0001388888888888889,-0.002069624538400229,0.0,13,0,0
80,2,0.01,0.2,0.75,32,syn_ddca1c49c28bcac5,400,1.0,0.1146076886000612,0.10820827150128395,0.10967823270012012,1.0,3.0,2.0,0.17439814814814816,0.5856782179432674,0.995,400,400,398
80,2,0.01,0.5,0.75,8,syn_84eefc6907deec6d,400,1.0,0.3836022499048515,0.41725953590071463,0.42197777502518363,1.0,3.0,2.0,0.5130555555555556,2.4741916962662276,1.0,400,400,400
80,2,0.03,0.0,0.0,128,syn_5c3cf6176a7c2bbe,400,0.025,-0.00011230375529701303,-0.00022294537004478404,-0.0001233305267381024,0.0,1.0975,0.675,-0.0007407407407407407,-0.0017351820281260749,0.0,10,0,0
80,2,0.03,0.2,0.0,32,syn_f1a9ebeded227a43,400,1.0,0.10635805168196684,0.11456810817061953,0.1149018454788927,1.0,3.0,2.0,0.18587962962962962,0.6110811786371442,0.995,400,400,398
80,2,0.03,0.5,0.0,8,syn_206143dc98fdcd9f,400,1.0,0.39403253007987826,0.4549483343923264,0.4547934996441868,1.0,3.0,2.0,0.5721296296296297,2.3970139517933076,1.0,400,400,400
80,2,0.03,0.5,1.5,128,syn_aef7f2a88ef99e53,400,1.0,0.4150659879509312,0.3149908495193976,0.3238340015993283,0.9225,2.925,1.9925,0.43949074074074074,2.3925869401484605,0.9225,400,369,369
80,8,0.01,0.0,1.5,32,syn_8697fbd64974fdab,400,0.035,0.00031945970382651125,-0.00019078013698072455,-0.0001338070711573991,0.0,1.2475,0.7625,0.0007870370370370369,-0.0005675179832532922,0.0,14,0,0
80,8,0.01,0.2,1.5,8,syn_cf2e36982f4ebf81,400,1.0,0.13167417647917093,0.09657025590020599,0.10392423436531228,0.945,2.9525,1.9925,0.18824074074074076,0.5574274300002964,0.9275,400,378,371
80,8,0.01,0.5,0.75,128,syn_761802ea852ed47f,400,1.0,0.37711756649166456,0.377592819063858,0.3822764053061478,0.9975,2.9975,2.0,0.5067129629629629,2.212106100086102,0.9975,400,399,399
80,8,0.03,0.0,0.75,32,syn_de4537d94ff169e5,400,0.0425,2.6727906774828906e-05,-0.00019233827709016121,-0.00014191863717333275,0.0,1.175,0.695,0.0009722222222222221,-0.001437070904420205,0.0,17,0,0
80,8,0.03,0.2,0.75,8,syn_831504a5ba03edca,400,1.0,0.10608025170880475,0.10883462415976937,0.10810170787335355,1.0,3.0,2.0,0.1802777777777778,0.5786161761190819,0.975,400,400,390
80,8,0.03,0.5,0.0,128,syn_d8db82b185ed354e,400,1.0,0.3987261157627104,0.4171408242972001,0.41725717701062126,1.0,3.0,2.0,0.5758796296296296,2.192408481566086,1.0,400,400,400
80,20,0.01,0.0,0.0,32,syn_3931b97f2f232c20,400,0.025,1.320852727487284e-05,-0.0002015208112720786,-0.00010208272958087128,0.0,1.2075,0.7175,-0.000462962962962963,-0.002097655948112827,0.0,10,0,0
80,20,0.01,0.2,0.0,8,syn_d2beed8d9ed8fef7,400,1.0,0.08221808180459074,0.0928923036204409,0.09268972920745225,1.0,3.0,2.0,0.18796296296296294,0.4902815791971548,0.995,400,400,398
80,20,0.01,0.2,1.5,128,syn_cada663214ee0a2d,400,1.0,0.11201457852468241,0.07678934322881024,0.07972887126726194,0.92,2.93,2.0,0.19189814814814818,0.37222645000649346,0.835,400,368,334
80,20,0.01,0.5,1.5,32,syn_d2f2050f0f05069f,400,1.0,0.2851322090445488,0.2165956696358013,0.2231629107751403,0.945,2.945,2.0,0.4440277777777778,1.4380018706843571,0.9325,400,378,373
80,20,0.03,0.0,1.5,8,syn_3e659532d10bdae3,400,0.0275,-1.8788948907441867e-05,-0.00022586906512045424,-0.00015303372241584623,0.0,1.21,0.685,-0.0002777777777777778,-0.0011582475442101785,0.0,11,0,0
80,20,0.03,0.2,0.75,128,syn_824934c60663f418,400,1.0,0.09840478600667858,0.09484341642827018,0.09608960595795432,0.9975,2.9975,2.0,0.18625,0.47082149482480545,0.98,400,399,392
80,20,0.03,0.5,0.75,32,syn_485b1c6ff3fda953,400,1.0,0.2856779810103815,0.2737710518184312,0.2759825572065312,0.9975,2.9975,2.0,0.5086574074074074,1.598885359267407,0.9975,400,399,399
