candidate_count,effective_multiplicity,top_gap,association_strength,transport_heterogeneity,label_budget,cell_id,replicates,association_detection_rate,mean_local_excess_r2,median_incremental_R2,median_trajectory_incremental_R2,transport_qualification_rate,mean_positive_regimes,mean_positive_trajectories,mean_top1_increment,mean_regret_reduction,actionability_qualification_rate,association_detection_count,transport_qualification_count,actionability_qualification_count
20,8,0.03,0.0,1.5,8,syn_543d8d1db999eda5,400,0.015,-0.001086213811117266,-0.0010193712913020476,-0.000780564633565517,0.0,1.08,0.67,-0.0024999999999999996,-0.004130813672721918,0.0,6,0,0
20,8,0.03,0.2,0.75,128,syn_c495a219028cc8eb,400,0.995,0.057088882143481755,0.07109215416198214,0.07031410943252228,0.965,2.9725,1.99,0.12814814814814812,0.21527053539351923,0.8575,398,386,343
20,8,0.03,0.5,0.75,32,syn_e1d3d6db1524b4b3,400,1.0,0.18235570556070768,0.2081855415909521,0.21004038044817638,0.9975,2.9975,2.0,0.4116666666666666,0.8044190907637266,0.9975,400,399,399
20,20,0.01,0.0,0.75,8,syn_75bf8c04bfcfe920,400,0.035,0.00032993555323106204,-0.03025114017431918,-0.04101385034129351,0.0,0.4025,0.23,-0.020509259259259262,-0.0051231481481481475,0.0,14,0,0
20,20,0.01,0.2,0.0,128,syn_5996592e0e118fba,400,0.665,0.02450802691846853,0.08415437738797414,0.08356927338194173,0.9975,2.9975,2.0,0.13199074074074074,0.016194907407407408,0.2975,266,399,119
20,20,0.01,0.5,0.0,32,syn_6063b830bcc526ae,400,0.7775,0.028759634670671125,0.25538916385294086,0.2503938359976075,0.9925,2.995,1.9975,0.449675925925926,0.042525462962962966,0.9925,311,397,397
20,20,0.03,0.0,0.0,8,syn_a19aed20080fe265,400,0.0225,-0.0005289503710399583,-0.00472636102600954,-0.004463820249254236,0.0,0.8475,0.485,-0.0024537037037037036,-0.0014902777777777777,0.0,9,0,0
20,20,0.03,0.0,1.5,128,syn_7b20730721f6f741,400,0.015,0.00012733258123537392,-0.0011897679697719008,-0.0006277773277576781,0.0,1.19,0.7525,-0.0010648148148148149,-0.0011374999999999998,0.0,6,0,0
20,20,0.03,0.2,1.5,32,syn_4918e41c03ff55b5,400,0.9725,0.05193522198513584,0.06048291006171556,0.05997613269798363,0.8,2.8525,1.945,0.1225,0.03169305555555556,0.575,389,320,230
20,20,0.03,0.5,1.5,8,syn_0afae02858cf39ef,400,0.98,0.0546209297549284,0.15034341252813832,0.15302427091786017,0.84,2.8475,1.96,0.3176851851851852,0.0726375,0.7925,392,336,317
40,2,0.01,0.0,0.75,128,syn_32ad5838dd5962a2,400,0.0325,0.00025453284330166057,-0.0004076289249041095,-0.0003022011842746253,0.0,1.1675,0.67,0.0007407407407407407,-0.001038863830833818,0.0,13,0,0
40,2,0.01,0.2,0.75,32,syn_910a52000c235ea1,400,1.0,0.11038726292682774,0.11120550670221552,0.11152161187611817,1.0,3.0,2.0,0.1600925925925926,0.4521151291765049,0.975,400,400,390
40,2,0.01,0.5,0.75,8,syn_b3c0e1fe1c5cdaa2,400,1.0,0.35243066304922693,0.39973959479960086,0.40851367748251954,1.0,3.0,2.0,0.47120370370370374,1.8674209488594777,1.0,400,400,400
40,2,0.03,0.0,0.0,128,syn_eac1788d658df0ad,400,0.0375,-6.811032177284643e-05,-0.00038051186664528336,-0.00028302992808160177,0.0,1.1725,0.67,-0.0006018518518518518,-0.0019141968933569923,0.0,15,0,0
40,2,0.03,0.2,0.0,32,syn_5217541b262873dd,400,1.0,0.10150826223600001,0.11379303841368807,0.11370956854886255,1.0,3.0,2.0,0.16092592592592592,0.4549304090660693,0.9925,400,400,397
40,2,0.03,0.5,0.0,8,syn_3759bb9c96b4d514,400,1.0,0.36780711269304706,0.44865214775960305,0.4502766158538235,1.0,3.0,2.0,0.5369444444444444,1.8827688327726069,1.0,400,400,400
40,2,0.03,0.5,1.5,128,syn_3bfc8092f955596d,400,1.0,0.38874545182804654,0.31088708801021114,0.3189437133379385,0.9,2.9,1.995,0.41004629629629635,1.8514719266897317,0.9,400,360,360
40,8,0.01,0.0,1.5,32,syn_b6b9353555e2f717,400,0.02,-9.827331948838506e-05,-0.0003568945076165564,-0.00028322515422748995,0.0,1.1725,0.68,-0.0016666666666666666,-0.003924853328084305,0.0,8,0,0
40,8,0.01,0.2,1.5,8,syn_7fd6b59a5584ad8c,400,1.0,0.10931416240422727,0.08569181843701627,0.08823535031309085,0.8975,2.9075,1.98,0.16546296296296298,0.35720491654903314,0.845,400,359,338
40,8,0.01,0.5,0.75,128,syn_22fd2e87b0763219,400,1.0,0.2972129522166036,0.30343849998555783,0.306522663553097,1.0,3.0,2.0,0.47263888888888883,1.4980353782118998,1.0,400,400,400
40,8,0.03,0.0,0.75,32,syn_b80124060e174fd0,400,0.0175,-8.303171742456942e-05,-0.0003919226235251834,-0.00027714761821096,0.0,1.2075,0.735,-4.6296296296296294e-05,-0.0035788673873952,0.0,7,0,0
40,8,0.03,0.2,0.75,8,syn_f17161705e7fa247,400,1.0,0.08778882911984912,0.09639769963319972,0.09766960540566225,0.9875,2.9875,2.0,0.1524537037037037,0.3773234444881199,0.935,400,395,374
40,8,0.03,0.5,0.0,128,syn_35db97cfc0555918,400,1.0,0.31679439771311724,0.3436731133251516,0.3439001806558286,1.0,3.0,2.0,0.5297222222222222,1.4921832981295535,1.0,400,400,400
40,20,0.01,0.0,0.0,32,syn_757d447feb3a7b88,400,0.015,-0.00045112717841320647,-0.00046550646790520045,-0.00044865842332697525,0.0,1.125,0.6575,-0.0017592592592592592,-0.0033851066348868143,0.0,6,0,0
40,20,0.01,0.2,0.0,8,syn_d3531f624b23046a,400,1.0,0.04809930884431889,0.061870328643907714,0.06194967260576725,1.0,3.0,2.0,0.1613425925925926,0.2422240517014319,0.96,400,400,384
40,20,0.01,0.2,1.5,128,syn_62780934c0b12b98,400,1.0,0.06348399804021582,0.04640569711815622,0.048484062285117424,0.7975,2.8525,1.9775,0.14560185185185184,0.12233538597914576,0.6275,400,319,251
40,20,0.01,0.5,1.5,32,syn_9ff4ffac6d1ec24b,400,1.0,0.15697804870601245,0.10865387641279044,0.11563455451701099,0.8775,2.88,1.99,0.3824074074074074,0.4597044104724342,0.7825,400,351,313
40,20,0.03,0.0,1.5,8,syn_21a3301a6f624f14,400,0.0175,0.00012543014197420523,-0.000466302569316864,-0.0004653022775496507,0.0,1.125,0.6125,-0.001388888888888889,-0.003402493088328668,0.0,7,0,0
40,20,0.03,0.2,0.75,128,syn_8de4ca66b44ca48b,400,1.0,0.06009137823712158,0.06435375419150738,0.06442324839235564,0.995,2.995,2.0,0.15837962962962962,0.231315000604597,0.9375,400,398,375
40,20,0.03,0.5,0.75,32,syn_34c85a9092f9f827,400,1.0,0.1627360031827849,0.16599544264817345,0.16741923590980834,1.0,3.0,2.0,0.4554166666666667,0.7238885167668377,1.0,400,400,400
80,2,0.01,0.0,0.75,8,syn_1332a36887274c2d,400,0.02,2.4365899133601836e-05,-0.00024222825725293368,-0.00018451716347411828,0.0,1.1825,0.645,0.00032407407407407406,0.00030230452491513435,0.0,8,0,0
80,2,0.01,0.2,0.0,128,syn_2c5186e8f11c8871,400,1.0,0.1097271988616746,0.1153084165033798,0.1155887826461689,1.0,3.0,2.0,0.1837962962962963,0.6128112264186931,0.9925,400,400,397
80,2,0.01,0.5,0.0,32,syn_36d63ca85ccaeb44,400,1.0,0.4186814570061605,0.454129345683255,0.4547322698632369,1.0,3.0,2.0,0.576388888888889,2.4333835203039733,1.0,400,400,400
80,2,0.03,0.0,0.0,8,syn_cd4408f6aa0f25b0,400,0.025,-0.00018171659118058098,-0.00020533815669189953,-0.00025172698322720177,0.0,1.1525,0.65,-0.0002777777777777778,-0.00040365818545081485,0.0,10,0,0
80,2,0.03,0.0,1.5,128,syn_3e741048054d5771,400,0.02,-6.168237370240818e-05,-0.0001703755686809731,-0.00014441956004387912,0.0,1.1775,0.66,-0.00037037037037037035,-0.0001632052256682793,0.0,8,0,0
80,2,0.03,0.2,1.5,32,syn_8d6fb1b5e65475ec,400,1.0,0.14876603077003236,0.10212831829703845,0.10545531262804697,0.9125,2.92,2.0,0.185,0.614075849581474,0.905,400,365,362
80,2,0.03,0.5,1.5,8,syn_aef2867008a78450,400,1.0,0.3914438689853587,0.3225701508182538,0.33355373811356326,0.925,2.9225,1.995,0.43875,2.3903037975584653,0.925,400,370,370
80,8,0.01,0.0,0.75,128,syn_ad6488b6be189d4a,400,0.0175,8.642360175940268e-05,-0.00017437153782856596,-0.0001426683005198437,0.0,1.2875,0.6925,-0.000462962962962963,-0.002335104962635643,0.0,7,0,0
80,8,0.01,0.2,0.75,32,syn_5960889269135687,400,1.0,0.11342141979661831,0.10825544366230179,0.10988315902211798,1.0,3.0,2.0,0.18462962962962962,0.5843679232600898,0.995,400,400,398
80,8,0.01,0.5,0.75,8,syn_8f14282d2d5426b7,400,1.0,0.35516254632077776,0.3705181595157604,0.37360333224755726,1.0,3.0,2.0,0.510925925925926,2.213131918320604,1.0,400,400,400
80,8,0.03,0.0,0.0,128,syn_9f8d1f74a024d950,400,0.02,5.120337131784736e-05,-0.00017850308186484476,-0.00015747087051670716,0.0,1.1825,0.6975,-0.0006018518518518518,-0.002024610007990289,0.0,8,0,0
80,8,0.03,0.2,0.0,32,syn_8877cfdfb139a9e2,400,1.0,0.10370354569952651,0.11242323561484599,0.11217219912968371,1.0,3.0,2.0,0.18083333333333332,0.5956626499058195,0.9975,400,400,399
80,8,0.03,0.5,0.0,8,syn_b7e54efa6e354f32,400,1.0,0.37712916376620226,0.4170261069064777,0.4162103182508625,1.0,3.0,2.0,0.5668518518518519,2.1779989616624214,1.0,400,400,400
80,8,0.03,0.5,1.5,128,syn_bf3680b7a89540fa,400,1.0,0.3811939485346386,0.29303622719358247,0.30584376220622667,0.9425,2.9425,2.0,0.4432407407407407,2.187212215010854,0.9425,400,377,377
80,20,0.01,0.0,1.5,32,syn_9cc58778043e0e2a,400,0.035,-8.966379677256862e-05,-0.00024699898451607805,-0.00018005768829035262,0.0,1.1725,0.6775,0.00023148148148148146,-0.0005806910512927445,0.0,14,0,0
80,20,0.01,0.2,1.5,8,syn_de86ee9384ff2893,400,1.0,0.10677045095076884,0.07991791082989039,0.08210508578614617,0.9,2.91,2.0,0.18435185185185182,0.36259801956672844,0.8275,400,360,331
80,20,0.01,0.5,0.75,128,syn_cfbf36f8104ce76d,400,1.0,0.2774165294955008,0.2674585603469559,0.27103717511110337,1.0,3.0,2.0,0.5134722222222223,1.5231475219992543,1.0,400,400,400
80,20,0.03,0.0,0.75,32,syn_a74bf5db0caaec79,400,0.015,0.00010159748845356734,-0.0002108001472890623,-0.00011848469694161756,0.0,1.1275,0.715,0.0004629629629629629,-0.0013702077639129154,0.0,6,0,0
80,20,0.03,0.2,0.75,8,syn_6b6403bf813d040f,400,1.0,0.09076986457710863,0.09241720900340797,0.09394203521209424,0.995,2.995,2.0,0.1884259259259259,0.47129543934624507,0.98,400,398,392
80,20,0.03,0.5,0.0,128,syn_0897486317dc5e49,400,1.0,0.304994994736288,0.30776345935185445,0.307859768206874,1.0,3.0,2.0,0.5793518518518519,1.5820931066768589,1.0,400,400,400
