tag,subject_left,subject_right,pairwise_auc,pairwise_standardized_margin,pairwise_bacc_diagnostic,heldout_items
random,2,53,0.9210758377425046,0.7171573213168553,0.8154761904761905,168
random,2,54,0.8089065255731922,0.5332081424338477,0.7440476190476191,168
random,2,55,0.8235008818342151,0.5587458227361951,0.7083333333333334,168
random,2,56,0.8205467372134039,0.559801558298724,0.7321428571428571,168
random,2,57,0.9283509700176367,0.7267664862530572,0.8214285714285714,168
random,2,58,0.773236331569665,0.4886354133486748,0.6904761904761905,168
random,2,59,0.9760141093474427,0.8289430162736348,0.9107142857142857,168
random,2,60,0.8504409171075838,0.5886906555720738,0.7440476190476191,168
random,2,61,0.9880952380952381,0.8403998421771186,0.9166666666666666,168
random,2,62,0.8750440917107584,0.629747103367533,0.7976190476190477,168
random,2,63,0.8659611992945327,0.6201795211860112,0.7916666666666666,168
random,2,64,0.9788800705467372,0.8260223461048943,0.9226190476190477,168
random,2,65,0.9559082892416226,0.7830004649502891,0.8869047619047619,168
random,2,66,0.9736331569664903,0.793854547398431,0.9404761904761905,168
random,2,67,0.8748236331569663,0.6301920392683574,0.7857142857142857,168
random,2,68,0.8272927689594356,0.5700179444892066,0.7380952380952381,168
random,2,69,0.8278218694885362,0.5592936053872108,0.7559523809523809,168
random,2,70,0.802204585537919,0.5171672084501812,0.7321428571428571,168
random,2,71,0.8945326278659612,0.6565994386162076,0.8333333333333334,168
random,2,72,0.8756172839506172,0.6218128949403763,0.7916666666666666,168
random,2,73,0.8781746031746034,0.6372460233313697,0.7916666666666666,168
random,2,74,0.8171957671957673,0.5323704246963773,0.7023809523809523,168
random,2,75,0.8822751322751323,0.6490888574293682,0.7738095238095238,168
random,2,76,0.6773809523809523,0.32520569435187746,0.6130952380952381,168
random,2,77,0.8930335097001764,0.6745552569627762,0.8154761904761905,168
random,2,78,0.7701940035273369,0.4562374459845679,0.7261904761904762,168
random,2,79,0.8660934744268077,0.6207007191010884,0.8095238095238095,168
random,2,80,0.835978835978836,0.5893147438764572,0.7321428571428571,168
random,3,4,0.9671957671957672,0.7980507867676871,0.9107142857142857,168
random,3,5,0.8985008818342151,0.673545954482896,0.8214285714285714,168
random,3,6,0.9680335097001764,0.7978049048355648,0.9047619047619048,168
random,3,7,0.8925044091710759,0.6671618052891323,0.7797619047619048,168
random,3,8,0.9671516754850089,0.7996922114065715,0.8928571428571429,168
random,3,9,0.9676807760141093,0.784977702157838,0.8571428571428571,168
random,3,10,0.9957671957671957,0.8708807932479041,0.9523809523809523,168
random,3,11,1.0,0.9067086449691227,0.9761904761904762,168
random,3,12,0.9992063492063492,0.90106819995812,0.9880952380952381,168
random,3,13,0.9956349206349208,0.8780802701200757,0.9761904761904762,168
random,3,14,0.9726631393298059,0.818292002592768,0.9107142857142857,168
random,3,15,0.9822310405643739,0.8081681919949395,0.9345238095238095,168
random,3,16,0.9824074074074074,0.8383977838924953,0.9404761904761905,168
random,3,17,0.9902557319223986,0.8536984665053231,0.9345238095238095,168
random,3,18,0.9699735449735449,0.7961621369634356,0.8988095238095238,168
random,3,19,0.9507936507936509,0.7898291434560504,0.8869047619047619,168
random,3,20,0.9966049382716049,0.8789970512901034,0.9702380952380952,168
random,3,21,0.9091269841269842,0.6949178980929511,0.8452380952380952,168
random,3,22,0.993562610229277,0.8539883260216031,0.9404761904761905,168
random,3,23,0.9579805996472663,0.7813273604427066,0.8988095238095238,168
random,3,24,1.0,0.9794820930276599,1.0,168
random,3,25,0.9743827160493826,0.8051617613860539,0.9345238095238095,168
random,3,26,0.9200176366843034,0.7388939048562732,0.8928571428571429,168
random,3,27,0.9927689594356262,0.844447095479284,0.9166666666666666,168
random,3,28,0.9687389770723104,0.7975084121738162,0.8988095238095238,168
random,3,29,0.9944885361552028,0.8518256608928952,0.9345238095238095,168
random,3,30,0.9375661375661376,0.7463885077408382,0.8630952380952381,168
random,3,31,0.8861992945326278,0.6655282378196716,0.8214285714285714,168
random,3,32,0.9617283950617284,0.7647743203810283,0.8869047619047619,168
random,3,33,0.9451058201058201,0.7606957384518215,0.8571428571428571,168
random,3,34,0.9397266313932982,0.7406060482774462,0.8511904761904762,168
random,3,35,0.9548500881834214,0.7674855121544429,0.8690476190476191,168
random,3,36,0.9594797178130511,0.7664772165673119,0.8571428571428571,168
random,3,37,0.9512345679012345,0.7535048638071332,0.8809523809523809,168
random,3,38,0.8737213403880069,0.6371855991227287,0.8035714285714286,168
random,3,39,0.9519400352733686,0.7420311463730676,0.875,168
random,3,40,0.9884479717813051,0.8426114789077214,0.9464285714285714,168
random,3,41,0.8179894179894182,0.5470485421163696,0.7619047619047619,168
random,3,42,0.9372574955908289,0.728859509740557,0.8571428571428571,168
random,3,43,0.9185626102292769,0.7129957058600017,0.8333333333333334,168
random,3,44,0.8571428571428571,0.6216140219143459,0.7797619047619048,168
random,3,45,0.9422398589065256,0.7420463583299092,0.8333333333333334,168
random,3,46,0.8682098765432099,0.646613244499479,0.7976190476190477,168
random,3,47,0.8572751322751322,0.6152451080935342,0.7738095238095238,168
random,3,48,0.7850970017636685,0.49509639931576593,0.7142857142857143,168
random,3,49,0.9525132275132276,0.7616066698517118,0.8690476190476191,168
random,3,50,0.9241181657848324,0.7056147349732262,0.8214285714285714,168
random,3,51,0.8734567901234568,0.6297931543418339,0.7797619047619048,168
random,3,52,0.9166666666666666,0.7135262020996639,0.8333333333333334,168
random,3,53,0.9436507936507936,0.7562782828296933,0.8452380952380952,168
random,3,54,0.9317019400352735,0.7273109619106565,0.8392857142857143,168
random,3,55,0.9520723104056439,0.7546636355774743,0.8630952380952381,168
random,3,56,0.9080246913580248,0.6792677087443215,0.8333333333333334,168
random,3,57,0.9524250440917108,0.7752360978296825,0.8869047619047619,168
random,3,58,0.9723104056437389,0.7891265771218708,0.9107142857142857,168
random,3,59,0.987037037037037,0.8354427154575076,0.9464285714285714,168
random,3,60,0.932716049382716,0.7233184597321919,0.8452380952380952,168
random,3,61,0.9821869488536156,0.832028580563409,0.9345238095238095,168
random,3,62,0.9495590828924162,0.7582328234400068,0.8869047619047619,168
random,3,63,0.9719135802469135,0.8044611577476773,0.9107142857142857,168
random,3,64,0.9966049382716049,0.889697830591883,0.9761904761904762,168
random,3,65,0.9921516754850088,0.8615444451570511,0.9285714285714286,168
random,3,66,0.9619929453262785,0.7810419627598354,0.8928571428571429,168
random,3,67,0.9817019400352733,0.8103047822202954,0.9107142857142857,168
random,3,68,0.9563932980599648,0.7851691863366536,0.8869047619047619,168
random,3,69,0.9499118165784833,0.772428844656263,0.8869047619047619,168
random,3,70,0.9702821869488535,0.7932225380625043,0.8928571428571429,168
random,3,71,0.9759259259259259,0.8110802152327129,0.9285714285714286,168
random,3,72,0.9085978835978836,0.7026795872620174,0.8214285714285714,168
random,3,73,0.9485449735449736,0.7657246610948018,0.8690476190476191,168
random,3,74,0.9132716049382716,0.6942501068115234,0.8452380952380952,168
random,3,75,0.9630511463844798,0.8105643796069282,0.8928571428571429,168
random,3,76,0.907142857142857,0.6906338461807796,0.8214285714285714,168
random,3,77,0.9650352733686066,0.7814037842409951,0.8988095238095238,168
random,3,78,0.974426807760141,0.798894784280232,0.9107142857142857,168
random,3,79,0.9713403880070546,0.7962224355765751,0.875,168
random,3,80,0.9454144620811287,0.7619788135801043,0.8690476190476191,168
random,4,5,0.8632716049382716,0.6047187234674182,0.7678571428571429,168
random,4,6,0.8063051146384479,0.5368976827178683,0.7083333333333334,168
random,4,7,0.8769841269841271,0.6298745168106896,0.7857142857142857,168
random,4,8,0.789726631393298,0.5086019273315158,0.6666666666666666,168
random,4,9,0.9679453262786597,0.7977533787488937,0.8869047619047619,168
random,4,10,0.9995590828924162,0.9060389527252742,0.9761904761904762,168
random,4,11,0.986331569664903,0.860915829028402,0.9523809523809523,168
random,4,12,0.9984126984126985,0.8645593225955963,0.9821428571428571,168
random,4,13,0.9970899470899471,0.8757837648902621,0.9702380952380952,168
random,4,14,0.815299823633157,0.5663921896900449,0.7678571428571429,168
random,4,15,0.9859347442680776,0.8479840542588916,0.9464285714285714,168
random,4,16,0.9943562610229277,0.8436201363801956,0.9583333333333334,168
random,4,17,0.8965167548500881,0.6696284072739738,0.8095238095238095,168
random,4,18,0.9801587301587302,0.8098956495523453,0.9166666666666666,168
random,4,19,0.8891093474426807,0.6793624780007771,0.8035714285714286,168
random,4,20,0.9014109347442681,0.6704616099596024,0.7797619047619048,168
random,4,21,0.8764991181657849,0.656483279807227,0.8035714285714286,168
random,4,22,0.9569223985890654,0.7836651823350361,0.8928571428571429,168
random,4,23,0.94836860670194,0.7682651600667408,0.8630952380952381,168
random,4,24,0.9228395061728395,0.8164350071123668,0.9047619047619048,168
random,4,25,0.9439153439153439,0.7445062462772641,0.8630952380952381,168
random,4,26,0.8505731922398587,0.6471590814845902,0.8511904761904762,168
random,4,27,0.9034391534391534,0.6688137395041329,0.7797619047619048,168
random,4,28,0.8553791887125219,0.6051125696727208,0.7857142857142857,168
random,4,29,0.9484126984126983,0.7423743563038963,0.8630952380952381,168
random,4,30,0.7731922398589065,0.47006428986787796,0.7083333333333334,168
random,4,31,0.7916666666666666,0.4760543831757137,0.7261904761904762,168
random,4,32,0.9604056437389771,0.7808999717235565,0.8869047619047619,168
random,4,33,0.8554232804232804,0.5901547010455813,0.7559523809523809,168
random,4,34,0.8487654320987653,0.5941055076462882,0.7619047619047619,168
random,4,35,0.8697530864197531,0.6230970748833248,0.7976190476190477,168
random,4,36,0.8668430335097002,0.6237000290836606,0.7797619047619048,168
random,4,37,0.9058641975308642,0.6693916810410363,0.7976190476190477,168
random,4,38,0.946957671957672,0.7432784352983747,0.8690476190476191,168
random,4,39,0.7888888888888889,0.5041331425309181,0.6845238095238095,168
random,4,40,0.9559964726631394,0.7628953393016543,0.8630952380952381,168
random,4,41,0.9723544973544973,0.8092371246644429,0.8869047619047619,168
random,4,42,0.9341269841269841,0.7234293328864234,0.8511904761904762,168
random,4,43,0.8253086419753087,0.5571173408201763,0.7797619047619048,168
random,4,44,0.943121693121693,0.7466191670724324,0.8511904761904762,168
random,4,45,0.9125661375661375,0.6887638930763517,0.8571428571428571,168
random,4,46,0.8137125220458553,0.5413014910050801,0.7261904761904762,168
random,4,47,0.9514550264550264,0.7600434273481369,0.9047619047619048,168
random,4,48,0.9526895943562609,0.748859098979405,0.8690476190476191,168
random,4,49,0.8983245149911816,0.6776155872004372,0.8035714285714286,168
random,4,50,0.9508377425044093,0.7454081348010472,0.8630952380952381,168
random,4,51,0.9881834215167549,0.8437084853649139,0.9523809523809523,168
random,4,52,0.9083774250440917,0.6854016184806824,0.8214285714285714,168
random,4,53,0.9270282186948853,0.7269262586321149,0.8452380952380952,168
random,4,54,0.9265432098765433,0.70693539083004,0.8035714285714286,168
random,4,55,0.9070105820105822,0.6862067942108426,0.8154761904761905,168
random,4,56,0.8653880070546737,0.5883629322052002,0.7559523809523809,168
random,4,57,0.7189153439153438,0.3250020704830864,0.6726190476190477,168
random,4,58,0.8813492063492063,0.6400497044835772,0.8035714285714286,168
random,4,59,0.901058201058201,0.6666280542101178,0.8273809523809523,168
random,4,60,0.8893738977072312,0.6497509905270168,0.7916666666666666,168
random,4,61,0.9180776014109349,0.716095466698919,0.8869047619047619,168
random,4,62,0.7712962962962961,0.45334575857434956,0.6845238095238095,168
random,4,63,0.8925925925925927,0.6635906994342804,0.8333333333333334,168
random,4,64,0.9846119929453262,0.8237145777259555,0.9345238095238095,168
random,4,65,0.883862433862434,0.6450497912509101,0.8392857142857143,168
random,4,66,0.92173721340388,0.7037027818816048,0.8452380952380952,168
random,4,67,0.8616843033509701,0.6039037959916251,0.7559523809523809,168
random,4,68,0.8709435626102293,0.6177207359245845,0.7857142857142857,168
random,4,69,0.8333774250440917,0.5607904610889298,0.7321428571428571,168
random,4,70,0.8735890652557318,0.6042109770434243,0.7797619047619048,168
random,4,71,0.8989858906525573,0.6740479746035167,0.8095238095238095,168
random,4,72,0.8618165784832451,0.615098123039518,0.7619047619047619,168
random,4,73,0.8358024691358024,0.5807132039751325,0.7261904761904762,168
random,4,74,0.8651234567901234,0.6261430318866458,0.7678571428571429,168
random,4,75,0.8658730158730157,0.6141614211457116,0.7619047619047619,168
random,4,76,0.7919312169312168,0.5070263658251081,0.7083333333333334,168
random,4,77,0.8673280423280423,0.6259729904787881,0.7678571428571429,168
random,4,78,0.8784391534391535,0.6362706082207816,0.7678571428571429,168
random,4,79,0.8748677248677249,0.6303798811776298,0.8095238095238095,168
random,4,80,0.8620370370370368,0.5950983060257775,0.7976190476190477,168
random,5,6,0.6937830687830688,0.33662377085004536,0.625,168
random,5,7,0.7125661375661375,0.37646501511335373,0.625,168
random,5,8,0.8838624338624338,0.6299908991370883,0.7857142857142857,168
random,5,9,0.9085978835978836,0.6841925850936345,0.8452380952380952,168
random,5,10,0.9973544973544973,0.8889621219464711,0.9642857142857143,168
random,5,11,1.0,0.9151844062975475,0.9821428571428571,168
random,5,12,0.9986772486772486,0.9160684283290591,0.9940476190476191,168
random,5,13,0.9887566137566137,0.829501850264413,0.8928571428571429,168
random,5,14,0.9578924162257495,0.7666278715644564,0.8690476190476191,168
random,5,15,0.9744708994708995,0.8243475471224103,0.9285714285714286,168
random,5,16,0.9983245149911817,0.883120481457029,0.9523809523809523,168
random,5,17,0.8869929453262787,0.6578209315027509,0.8095238095238095,168
random,5,18,0.986552028218695,0.8323969947440284,0.9285714285714286,168
random,5,19,0.8285273368606703,0.6026345044374466,0.7976190476190477,168
random,5,20,0.9846119929453262,0.8453118843691689,0.9047619047619048,168
random,5,21,0.8385802469135802,0.5878484270402363,0.7261904761904762,168
random,5,22,0.9303350970017638,0.7426016820328576,0.875,168
random,5,23,0.9207671957671958,0.720755085349083,0.8214285714285714,168
random,5,24,1.0,0.9797956794500351,1.0,168
random,5,25,0.8673721340388008,0.6414713699902806,0.7916666666666666,168
random,5,26,0.8185185185185185,0.5948982249413218,0.8035714285714286,168
random,5,27,0.9400352733686067,0.7559431216546467,0.8452380952380952,168
random,5,28,0.7164902998236332,0.397690620805536,0.6488095238095238,168
random,5,29,0.9708112874779541,0.764185403074537,0.8630952380952381,168
random,5,30,0.6409611992945327,0.27491325033562525,0.5833333333333334,168
random,5,31,0.8582892416225748,0.6131573234285627,0.7678571428571429,168
random,5,32,0.9136243386243386,0.6826937709535871,0.8690476190476191,168
random,5,33,0.6922398589065255,0.33966738251703127,0.6309523809523809,168
random,5,34,0.9048941798941799,0.6915565303393773,0.8333333333333334,168
random,5,35,0.7488977072310405,0.4385874282036509,0.7023809523809523,168
random,5,36,0.7425044091710757,0.4405346597943987,0.6726190476190477,168
random,5,37,0.6843474426807761,0.3294597760375057,0.6369047619047619,168
random,5,38,0.7033509700176366,0.35345855142389027,0.6369047619047619,168
random,5,39,0.7097001763668431,0.3751690164208412,0.6369047619047619,168
random,5,40,0.8749118165784832,0.6317816994019917,0.7916666666666666,168
random,5,41,0.8936507936507936,0.6720583055700574,0.7857142857142857,168
random,5,42,0.6125661375661375,0.20277452788182668,0.5416666666666666,168
random,5,43,0.636111111111111,0.26220552729708807,0.6190476190476191,168
random,5,44,0.7173721340388006,0.38805639318057467,0.6607142857142857,168
random,5,45,0.6851851851851852,0.32176158257893156,0.6488095238095238,168
random,5,46,0.6832451499118166,0.322719218475478,0.6547619047619048,168
random,5,47,0.8881393298059964,0.6647476788078036,0.8214285714285714,168
random,5,48,0.7535273368606701,0.44572707265615463,0.6904761904761905,168
random,5,49,0.669400352733686,0.30921559408307076,0.6130952380952381,168
random,5,50,0.7675485008818344,0.4548539125493595,0.6785714285714285,168
random,5,51,0.9298941798941799,0.7201750129461288,0.8392857142857143,168
random,5,52,0.6891093474426807,0.33367590446557316,0.6428571428571429,168
random,5,53,0.7918871252204583,0.5070865356496402,0.7261904761904762,168
random,5,54,0.7089065255731923,0.3827349139111383,0.6607142857142857,168
random,5,55,0.7393298059964726,0.42833901037062916,0.6369047619047619,168
random,5,56,0.6330246913580246,0.23763531925422804,0.5952380952380952,168
random,5,57,0.8936507936507936,0.6709574929305485,0.8273809523809523,168
random,5,58,0.729320987654321,0.4084762047444071,0.6488095238095238,168
random,5,59,0.9425925925925925,0.7641860629831042,0.8928571428571429,168
random,5,60,0.6869047619047619,0.3430025369993278,0.6130952380952381,168
random,5,61,0.9811287477954144,0.8288792584623609,0.9107142857142857,168
random,5,62,0.7366402116402117,0.4116728997656277,0.6726190476190477,168
random,5,63,0.7738977072310407,0.476621891771044,0.6785714285714286,168
random,5,64,0.9272486772486772,0.7372055245297295,0.8809523809523809,168
random,5,65,0.9093474426807759,0.704606369137764,0.8333333333333334,168
random,5,66,0.8589065255731922,0.6192250954253333,0.7857142857142857,168
random,5,67,0.6261904761904761,0.2591289897848453,0.625,168
random,5,68,0.7596119929453263,0.4532222832952227,0.6726190476190477,168
random,5,69,0.7130511463844798,0.39895849355629515,0.6547619047619048,168
random,5,70,0.8202821869488537,0.5506796421749252,0.7321428571428571,168
random,5,71,0.7540564373897707,0.43355161590235575,0.6964285714285714,168
random,5,72,0.7870370370370371,0.5041388794779778,0.7321428571428571,168
random,5,73,0.7125661375661375,0.36777885843600544,0.6547619047619048,168
random,5,74,0.7148589065255733,0.3659564671771867,0.6785714285714286,168
random,5,75,0.7620811287477954,0.45949777215719223,0.6666666666666666,168
random,5,76,0.6811728395061729,0.29981077143124174,0.6130952380952381,168
random,5,77,0.8013227513227514,0.507011567907674,0.7083333333333334,168
random,5,78,0.7559523809523809,0.4394098488347871,0.6785714285714286,168
random,5,79,0.7389770723104057,0.42952547701341764,0.6428571428571429,168
random,5,80,0.7709876543209876,0.4670211800507137,0.7261904761904762,168
random,6,7,0.703042328042328,0.35968409585101263,0.6309523809523809,168
random,6,8,0.8720458553791888,0.6347663274833134,0.7619047619047619,168
random,6,9,0.9212522045855378,0.7160019129514694,0.8273809523809523,168
random,6,10,0.9964285714285714,0.8911503851413727,0.9761904761904762,168
random,6,11,1.0,0.9262462535074779,0.9940476190476191,168
random,6,12,1.0,0.9286521353891918,0.9880952380952381,168
random,6,13,0.9624338624338625,0.7796020720686231,0.8809523809523809,168
random,6,14,0.9787037037037036,0.8128529191017151,0.9166666666666666,168
random,6,15,0.9659611992945326,0.8075072978224073,0.8988095238095238,168
random,6,16,0.9974426807760141,0.903029237474714,0.9702380952380952,168
random,6,17,0.9033068783068783,0.6913080534764698,0.8392857142857143,168
random,6,18,0.9907407407407408,0.8657510365758624,0.9464285714285714,168
random,6,19,0.8289241622574954,0.5994605549744197,0.8154761904761905,168
random,6,20,0.9890211640211641,0.8432400801352092,0.9285714285714286,168
random,6,21,0.8254409171075837,0.5678780334336417,0.7619047619047619,168
random,6,22,0.9421516754850088,0.7482161479336875,0.8511904761904762,168
random,6,23,0.9759700176366843,0.8165381401777267,0.8988095238095238,168
random,6,24,1.0,0.9785031399556569,1.0,168
