tag,subject,heldout_clip_subject_nll,heldout_clip_subject_accuracy_diagnostic,heldout_clip_true_subject_probability,true_subject_probability_gt_0p999999_frac,retrieval_map,class_conditional_subject_nll_macro
random,50,4.496525074599627,0.09523809523809523,0.071373528263544,0.0,0.02149984043596643,4.918047022591565
random,51,3.5326470248537873,0.38095238095238093,0.3379997990062716,0.0,0.03855926933401908,3.470156916941092
random,52,4.650091203744687,0.09523809523809523,0.08127997609553529,0.0,0.018691323746541158,4.882236171654417
random,53,4.679790982324436,0.19047619047619047,0.14039220078900275,0.0,0.024001227039222833,4.361805361091889
random,54,4.9481234786466715,0.07142857142857142,0.07328229336585076,0.0,0.017940698547616356,4.735347614691388
random,55,4.434983316392957,0.13095238095238096,0.07934009494384163,0.0,0.020352513808580084,4.576488681925371
random,56,4.8167296762279745,0.05952380952380952,0.047453615910772115,0.0,0.01782678674775695,4.712444515180856
random,57,6.159004095107487,0.25,0.20875945929898615,0.0,0.029594146522712386,4.647975550098348
random,58,4.736716216248894,0.11904761904761904,0.08184254615887482,0.0,0.019757525819609992,4.957516151590629
random,59,2.979651080208165,0.36904761904761907,0.31121054900818457,0.0,0.037127908498783564,3.897055389136827
random,60,5.064479721366527,0.08333333333333333,0.07255757825115011,0.0,0.01787073452691318,4.970118088007634
random,61,1.883738951150454,0.5476190476190477,0.5175913091044587,0.0,0.14690134787212927,3.138822267040437
random,62,5.906767507571129,0.08333333333333333,0.07177319745930885,0.0,0.026833304003974708,4.878060735518043
random,63,4.28847507394458,0.19047619047619047,0.12622520090668216,0.0,0.021349421183313892,4.458447860018311
random,64,3.8934147747871153,0.34523809523809523,0.26318380321527524,0.0,0.03272927894005927,3.7943041670116164
random,65,4.6762334680030335,0.19047619047619047,0.16940439807558988,0.0,0.03609937942014846,4.392075163584093
random,66,4.158869515234167,0.3333333333333333,0.2503568573588026,0.0,0.03382014491347965,4.324078812951045
random,67,4.5694686988901525,0.11904761904761904,0.08659457251608756,0.0,0.019698815350952897,5.134883469275266
random,68,4.611600196357464,0.11904761904761904,0.08697648408844358,0.0,0.019993255925369175,4.857154529847006
random,69,4.858888890920667,0.11904761904761904,0.11298717524320423,0.0,0.033583924193224965,4.979303116336677
random,70,4.733856132693455,0.13095238095238096,0.08705896908286503,0.0,0.028662091815814833,5.1112819640603355
random,71,4.367077478205347,0.21428571428571427,0.16019867672565372,0.0,0.039160955638667914,4.471947473208778
random,72,5.556355039609058,0.05952380952380952,0.069882248681107,0.0,0.01910055840211385,4.535374931153157
random,73,5.009118542602856,0.047619047619047616,0.05604017810583013,0.0,0.018506895336332842,4.966877564037258
random,74,5.920424082828639,0.023809523809523808,0.029473424635595213,0.0,0.01773055802534419,5.132874908559422
random,75,4.915536252172644,0.13095238095238096,0.124110306456396,0.0,0.023409448544045777,4.557867239619779
random,76,5.445938954619986,0.047619047619047616,0.03251279155216224,0.0,0.017857458520243983,4.948388763171992
random,77,4.928049079722583,0.07142857142857142,0.07668954928725775,0.0,0.02167329945651402,5.191630141436767
random,78,4.449561578849678,0.15476190476190477,0.11068627504786105,0.0,0.033127266386954485,4.818809011232926
random,79,3.9145153416269998,0.16666666666666666,0.12622349569968114,0.0,0.023089421145548242,4.96491181923145
random,80,4.627764291707798,0.11904761904761904,0.0968555034796621,0.0,0.02123040747635451,5.103223743551927
released,1,0.287075893751989,0.9166666666666666,0.8643098623095293,0.0,0.37767351687337763,1.0881878095373059
released,2,0.12982015962936402,0.9880952380952381,0.8982919756076507,0.0,0.25412237594537607,1.4584766493551233
released,3,0.185718524007225,0.9761904761904762,0.8806216720304179,0.0,0.41949736516653974,1.2740920350517793
released,4,0.5513528113966759,0.8452380952380952,0.7497273547222859,0.0,0.1501542914627699,3.2252946495829864
released,5,0.41199451235601553,0.9285714285714286,0.7897945327049368,0.0,0.1490820416272846,1.8012170318103762
released,6,0.18765386207065468,0.9761904761904762,0.8730991493924533,0.0,0.19876973785975563,1.7814169132219557
released,7,0.2711216788628574,0.9404761904761905,0.8812061967705983,0.0,0.41645822519415693,1.2770070496830526
released,8,0.050976200464094484,1.0,0.9542977999794475,0.0,0.5415043081708288,0.8301164071087581
released,9,0.09270742426964024,1.0,0.929646340567439,0.0,0.5341647766954766,0.887631398233232
released,10,0.055274556201627544,0.9880952380952381,0.9666414276582471,0.0,0.8851709555841966,0.2920397353530556
released,11,0.03806179362842289,1.0,0.9694974279020803,0.0,0.9140488145642123,0.3318116283184383
released,12,0.008873590379549821,1.0,0.9913127820466191,0.0,0.9793247751050113,0.17704337874156587
released,13,0.09392405481969304,0.9880952380952381,0.9314680138510615,0.0,0.6894048418403723,0.7114946861257329
released,14,0.06514811831540583,0.9880952380952381,0.9456500413515568,0.0,0.5059025266085853,0.8360004955564876
released,15,0.11425266616416796,0.9642857142857143,0.9343378272082422,0.0,0.6427424714935439,0.6418748374657053
released,16,0.020105665159742103,1.0,0.9810760272290453,0.0,0.8251061455753108,0.4628290921044543
released,17,0.04047049838213775,1.0,0.962322128454972,0.0,0.7248483087523633,0.49670626375348115
released,18,0.04145886349565435,0.9880952380952381,0.9666908174135285,0.0,0.8061636159447985,0.42527841491313406
released,19,0.022299338018565613,1.0,0.9785938700236734,0.0,0.8965393953815396,0.33374725488323637
released,20,0.04289669043119869,1.0,0.9605497783552628,0.0,0.5759693919999542,0.7637843159515838
released,21,0.2946215215731055,0.9047619047619048,0.8546593832942174,0.0,0.3677570211127664,1.0070017236832618
released,22,0.023976775335440938,1.0,0.9782224264001487,0.0,0.9369404635532197,0.3729886473061325
released,23,0.03528372540592041,1.0,0.9676039161831838,0.0,0.7565166900718348,0.41986239033522527
released,24,0.00424532858076858,1.0,0.9957747508627447,0.0,0.6026976944557582,0.18104716032194113
released,25,0.05504541010431052,1.0,0.9515826440929016,0.0,0.6020846237761203,0.8124842971174093
released,26,0.0188474062902017,1.0,0.9819158668750706,0.0,0.8951642702317832,0.3334124533779803
released,27,0.03450798208707587,1.0,0.9680729288074487,0.0,0.6751672761219909,0.5838184788656279
released,28,0.39728391511875394,0.8809523809523809,0.7710748108707455,0.0,0.11950912145255205,1.9626540556400889
released,29,0.08945928340156509,0.9761904761904762,0.9347850696632471,0.0,0.6549726943338696,1.0200731545517976
released,30,0.33035192861910617,0.9285714285714286,0.8060600496901461,0.0,0.15202188956012413,2.0318745384351593
released,31,0.3210085578974411,0.8928571428571429,0.8402449375903348,0.0,0.35957054047137543,1.770653190420258
released,32,0.014760198086820105,1.0,0.9855248567638503,0.0,0.9015940244360474,0.28778058102467013
released,33,0.31897448616926993,0.9523809523809523,0.7977150473557136,0.0,0.09235342817595091,2.169760537462901
released,34,0.07208673298471754,0.9880952380952381,0.9405802333000806,0.0,0.3291095815342925,0.9846525929109736
released,35,0.21632964657146406,0.9642857142857143,0.900469188256924,0.0,0.4144844401641784,1.3030487139250604
released,36,0.2107822022376221,0.9642857142857143,0.8666272291859346,0.0,0.17909070031087215,1.706088836229779
released,37,0.2501351482952494,0.9523809523809523,0.8549536239195232,0.0,0.17390188516286323,1.4414975219266513
released,38,0.3134847361207226,0.9404761904761905,0.8072205009932729,0.0,0.08952393762322335,1.8848431302599036
released,39,0.2387948114201347,0.9404761904761905,0.8553978000832553,0.0,0.22637560434062287,1.433184814899937
released,40,0.030507265256036198,1.0,0.9709257244444717,0.0,0.5527596228245847,0.6990362507224938
released,41,0.34512266951674997,0.9166666666666666,0.8339735505355154,0.0,0.18068930113725562,1.4637867870367163
released,42,0.11918293233333609,1.0,0.9028140846242646,0.0,0.23178488383951595,1.5596560698831348
released,43,0.2246250299682255,0.9523809523809523,0.8642654852798608,0.0,0.23854737384797597,1.4607110289762546
released,44,0.34656373691876236,0.9404761904761905,0.8091671421139315,0.0,0.13461306706586829,1.9121970978546834
released,45,0.19920006651956887,0.9404761904761905,0.8740629779949242,0.0,0.18650580424447322,1.5575808841706646
released,46,0.3691396911324506,0.9166666666666666,0.815055994998188,0.0,0.13463680509891904,1.702012859120613
released,47,0.22799841484926628,0.9523809523809523,0.8461956389836238,0.0,0.13705524117164664,1.7898393696806163
released,48,0.21908380734470057,0.9523809523809523,0.8501601615736992,0.0,0.1456760542287449,1.7183250150029323
released,49,0.2669440924276082,0.9404761904761905,0.8365669915430575,0.0,0.167953770049076,1.545683840086208
released,50,0.056956906343856716,0.9880952380952381,0.9547488465682683,0.0,0.6921502978518749,0.5536907065454735
released,51,0.12477211832677651,0.9642857142857143,0.9168235205222757,0.0,0.35167822292548234,1.1108998466080902
released,52,0.6248143989249934,0.8333333333333334,0.7258252231777463,0.0,0.08335819659285346,2.3777435396795323
released,53,0.11134755703446031,0.9880952380952381,0.9231757459320917,0.0,0.4017556333594167,0.9910611627565825
released,54,0.2158257532099704,0.9642857142857143,0.8612881531920218,0.0,0.37373805975085056,0.9915377036616011
released,55,0.05170735038733667,1.0,0.9547096286846782,0.0,0.5669881380580413,0.6520254523584315
released,56,0.18588543159850413,0.9880952380952381,0.8653432880190943,0.0,0.16697517313174948,1.7569806829312598
released,57,0.9579017780452481,0.8928571428571429,0.8364890690158379,0.0,0.3731717182157396,2.015469520370999
released,58,0.6111274361820078,0.8690476190476191,0.7327220607112344,0.0,0.10014865761818462,2.373605740427359
released,59,0.11476564093407998,0.9642857142857143,0.9293581110839811,0.0,0.5959018661559379,0.8507055144196847
released,60,0.21674112445493354,0.9523809523809523,0.8721258804463801,0.0,0.298561578784916,1.5330000469806648
released,61,0.10100180190676664,0.9761904761904762,0.9393480952075771,0.0,0.6311609877740418,0.6433403055701252
released,62,0.1835043272148566,0.9761904761904762,0.8879869200691504,0.0,0.35728832641321384,1.4719361280937169
released,63,0.26458270636026693,0.9642857142857143,0.8320655721604455,0.0,0.1937036723138934,1.522223781498219
released,64,0.04613409839665431,1.0,0.9589141539745911,0.0,0.7655024534570257,0.5775645686579481
released,65,0.30584117891754137,0.9642857142857143,0.9340953101050443,0.0,0.6335726516206143,1.0413963273884714
released,66,0.2301750967752306,0.9285714285714286,0.8734385314820685,0.0,0.3333268021252764,1.265816677183701
released,67,0.10111062515215269,1.0,0.9126974866236779,0.0,0.18915236412079303,1.3895841563017712
released,68,0.11454080035230878,0.9880952380952381,0.9270153969100395,0.0,0.4477587750629616,0.89390469444392
released,69,0.6240442615602338,0.8452380952380952,0.7390002778919627,0.0,0.3060424299584542,1.7491402349463816
released,70,0.38037399656189647,0.8809523809523809,0.7737968353802982,0.0,0.16133076595375367,1.6391878428638438
released,71,0.13017040062537905,0.9761904761904762,0.9053487977191266,0.0,0.36708194136674865,1.1780302068461386
released,72,0.22035521446143547,0.9880952380952381,0.8401181115309352,0.0,0.14963639250494473,1.8610422938549351
released,73,0.44337467817541326,0.8809523809523809,0.7560876929565412,0.0,0.09708418187165274,2.727398145909208
released,74,0.20820614587474184,0.9761904761904762,0.8546876298030727,0.0,0.31175175078553563,1.3795098349416053
released,75,0.09840567521420976,1.0,0.9201468388581444,0.0,0.34618106408563937,1.0338818879828904
released,76,0.3402631747738508,0.9285714285714286,0.7936008877010862,0.0,0.1270077538958177,1.8159947583771452
released,77,0.16867766542748866,0.9642857142857143,0.8950208529350595,0.0,0.41918326990739513,1.0839646497359423
released,78,0.24301833948204982,0.9404761904761905,0.8475042669947634,0.0,0.17550120766646185,1.8582055877868058
released,79,0.05169715404477048,1.0,0.9553069883190164,0.0,0.6407951518946869,1.0898957594760883
released,80,0.1056582834636298,1.0,0.9164184603592664,0.0,0.4221111924688695,1.0095445969119228
H200_s0,1,0.5280855457121221,0.9047619047619048,0.7798041491211608,0.0,0.17763888334101877,1.5486394087515358
H200_s0,2,0.6065374061504452,0.8690476190476191,0.7235024035505122,0.0,0.07273495676876497,2.529212624929179
H200_s0,3,0.3539924812279339,0.8809523809523809,0.8192705471013879,0.0,0.29081530622343166,1.6474658680967202
H200_s0,4,0.9547080461439147,0.7261904761904762,0.588024240964121,0.0,0.07815646412911989,3.589005303073705
H200_s0,5,0.23578580030013377,0.9523809523809523,0.8751451284090344,0.0,0.1899206608809323,1.6472082949891709
H200_s0,6,0.5673368003875727,0.8690476190476191,0.7111567515254439,0.0,0.05711420124398096,2.7790953242211116
H200_s0,7,0.5927655679821988,0.8333333333333334,0.7661540093866479,0.0,0.15194992820430508,1.9184866812059838
H200_s0,8,0.20177762395347915,0.9285714285714286,0.866071076773997,0.0,0.1872618527679067,1.60270054227769
H200_s0,9,0.16097430713186597,0.9523809523809523,0.8962923570764406,0.0,0.4524131953487597,1.0260795219262104
H200_s0,10,0.1370245244321255,0.9642857142857143,0.9216884293670644,0.0,0.5581947961807034,0.7776562132005583
H200_s0,11,0.027757052961129736,1.0,0.9738972873019853,0.0,0.870831007244926,0.39160889807499377
H200_s0,12,0.030032939260908213,0.9880952380952381,0.9771063064285881,0.0,0.9357501386213182,0.28806992863258885
H200_s0,13,0.11262585793957762,0.9761904761904762,0.9154766427659411,0.0,0.6163581499232627,0.8298448019657216
H200_s0,14,0.145259106013977,0.9523809523809523,0.9094138167254897,0.0,0.3812044011818645,1.0895464004834454
H200_s0,15,0.22422924643440958,0.9642857142857143,0.8941659469523477,0.0,0.2909992366403009,1.2572053799008027
H200_s0,16,0.034880267248025634,1.0,0.967142878691082,0.0,0.5776957394407384,0.7823779754438667
H200_s0,17,0.09019435588143583,0.9761904761904762,0.9358330475986882,0.0,0.5139371841091241,0.7618252504960435
H200_s0,18,0.053553468314014155,0.9880952380952381,0.9592607196910661,0.0,0.688639676382057,0.6138007013831995
H200_s0,19,0.06306691779224545,1.0,0.9448865673701273,0.0,0.7193361579778851,0.6267438258625702
H200_s0,20,0.10584009903182774,0.9761904761904762,0.915252902785024,0.0,0.3839828580796462,1.1689557126275594
H200_s0,21,0.37932209038421644,0.9047619047619048,0.7960037569951298,0.0,0.2181825438726522,1.6061306281247838
H200_s0,22,0.03917612065575065,1.0,0.9641094788850857,0.0,0.7531799501616492,0.5865208009473095
H200_s0,23,0.04890987713400926,1.0,0.9563702659447839,0.0,0.5731864857186859,0.6245725938469917
H200_s0,24,0.10950945128207619,1.0,0.8971564539245127,0.0,0.7968834369621612,0.1829027122871241
H200_s0,25,0.14240148707853814,0.9523809523809523,0.9073896721981654,0.0,0.3306004323268009,1.1504922923242882
H200_s0,26,0.07286651983014945,0.9761904761904762,0.9540030672259346,0.0,0.8045770885217839,0.46338862048970747
H200_s0,27,0.15686652298139409,0.9642857142857143,0.8952812764290533,0.0,0.3391168507369816,1.0841570871416328
H200_s0,28,0.4455799563837661,0.8571428571428571,0.7611928267963886,0.0,0.07551560945989991,2.2406916369420347
H200_s0,29,0.11339781256720363,0.9761904761904762,0.9261133463883039,0.0,0.8271628674034011,0.5291739702588907
H200_s0,30,0.3002320874611434,0.9404761904761905,0.8468079762005234,0.0,0.24552500156107573,1.5362536005908913
H200_s0,31,0.7993736627794025,0.75,0.6886519977736242,0.0,0.17327858025265058,2.7997432786218917
H200_s0,32,0.07487856980677823,0.9880952380952381,0.9375794879894522,0.0,0.44117335230670435,0.838449051028757
H200_s0,33,0.4951244916671892,0.8809523809523809,0.770500151494411,0.0,0.1030236891638058,1.917064359808624
H200_s0,34,0.11518079052960661,0.9880952380952381,0.9030399863533582,0.0,0.188644100977485,1.5009946367252454
H200_s0,35,0.5080826213836321,0.8809523809523809,0.7784896399878308,0.0,0.1401177942906505,1.9109374032050965
H200_s0,36,0.4242123745686163,0.9047619047619048,0.737968945602404,0.0,0.08132264851358231,2.331338014228634
H200_s0,37,0.44833360501056047,0.8571428571428571,0.7739426329289826,0.0,0.11765504330244671,1.8183823954793412
H200_s0,38,1.1581962755840531,0.6904761904761905,0.5634986388583514,0.0,0.05180626796418878,3.161993043820304
H200_s0,39,0.5678000929607251,0.8690476190476191,0.7442496231286198,0.0,0.08069917193991748,2.478759123244113
H200_s0,40,0.15161994643116672,0.9880952380952381,0.8966574988301711,0.0,0.32538374136908943,1.2266984929295859
H200_s0,41,0.9550087427115282,0.7380952380952381,0.6643513167553546,0.0,0.07102579502901053,2.5632638179870932
H200_s0,42,0.5324329207223306,0.8452380952380952,0.7024282587491189,0.0,0.06699428157474217,2.319396168336355
H200_s0,43,0.9646528669195076,0.75,0.6220873808605605,0.0,0.07245802179486391,2.5802817610448865
H200_s0,44,0.9186888655514869,0.7380952380952381,0.6255167919399218,0.0,0.04783516096786047,2.7723928596177516
H200_s0,45,0.5018408831016913,0.8809523809523809,0.7356198796975715,0.0,0.08345200794229798,2.4020793885659466
H200_s0,46,0.7047231521732715,0.7738095238095238,0.6655544324376598,0.0,0.06124663641920347,2.2702375476419245
H200_s0,47,0.7662550067576523,0.8095238095238095,0.6831820063942559,0.0,0.07143159177471667,2.82407371733767
H200_s0,48,0.5098973718975269,0.8571428571428571,0.743320011269166,0.0,0.08794122305144772,2.2222703311635135
H200_s0,49,0.7739389933932036,0.7619047619047619,0.6309276550675287,0.0,0.04866558137360691,2.6888298462526437
H200_s0,50,0.04138608951346343,1.0,0.9631126547296863,0.0,0.5703506278354878,0.7947508119278317
H200_s0,51,0.5492887642610207,0.8809523809523809,0.7550148616712767,0.0,0.10759305968634829,2.303091746542565
H200_s0,52,1.3007550043445673,0.6666666666666666,0.558329887275035,0.0,0.0413594039733502,3.005416142759761
H200_s0,53,0.3304850485684384,0.9166666666666666,0.8135484731776581,0.0,0.16045976710551976,1.6692677794220057
H200_s0,54,0.6855894154953113,0.7976190476190477,0.6506285278677387,0.0,0.06378809306879248,2.335338029669565
H200_s0,55,0.14653042877779557,0.9880952380952381,0.8829773735908896,0.0,0.21398026968949718,1.50393475169298
H200_s0,56,0.46974720700692835,0.8809523809523809,0.7231095126538863,0.0,0.08078878864608628,2.419858490842252
H200_s0,57,1.3167853956739066,0.8333333333333334,0.7588054193637467,0.0,0.252266843775735,2.202897155701777
H200_s0,58,0.8991995872586012,0.6904761904761905,0.6107256587996455,0.0,0.06862304681226943,2.442925856550618
H200_s0,59,0.21282592668195172,0.9285714285714286,0.8673779010444926,0.0,0.24139112524593545,1.6371476881361953
H200_s0,60,0.6348196717382859,0.8095238095238095,0.6890879426011319,0.0,0.09959674280779815,2.5151288439994084
H200_s0,61,0.21190425872781377,0.9285714285714286,0.8766842618788144,0.0,0.5627813037264215,0.9178175883680831
H200_s0,62,0.4418553143671491,0.8571428571428571,0.780678515981478,0.0,0.26671382217143114,1.7319439282840117
H200_s0,63,0.8270544806907291,0.75,0.6670529453747871,0.0,0.12155799072930576,2.1630621487789745
H200_s0,64,0.22112679993818812,0.9523809523809523,0.8606353741034508,0.0,0.3838024877180669,1.2355678999636919
H200_s0,65,0.4793590586070935,0.9047619047619048,0.8536382782655065,0.0,0.37727900444837537,1.531320180918209
H200_s0,66,0.6213953801234966,0.8690476190476191,0.7345159186678805,0.0,0.12127696631215976,2.1224886046314233
H200_s0,67,0.6521734217280785,0.8333333333333334,0.7234753711490397,0.0,0.061400866249936514,2.5780107295398524
H200_s0,68,0.22653696090286474,0.9523809523809523,0.8483420090740429,0.0,0.2073347619535465,1.4782800058998373
H200_s0,69,1.0222406932860326,0.7261904761904762,0.6216402987049546,0.0,0.10540358390965952,2.5333789104722797
H200_s0,70,0.7632997001244167,0.7380952380952381,0.6546123203485511,0.0,0.10522453975549917,2.4651459603263453
H200_s0,71,0.32199056074227683,0.9404761904761905,0.8278953175075227,0.0,0.16615071811853083,1.7718566344904805
H200_s0,72,0.6673647012660314,0.8095238095238095,0.6840559820680415,0.0,0.0719489791880478,2.7540444189802877
H200_s0,73,0.8106780354243213,0.7738095238095238,0.63891942612567,0.0,0.049022426333187395,2.7868545613109856
H200_s0,74,0.4784811634292935,0.8571428571428571,0.7616289769238721,0.0,0.19755700384221417,1.8254714569516648
H200_s0,75,0.39965515900716136,0.9047619047619048,0.8144931706383112,0.0,0.1824318943477595,1.7296798928691155
H200_s0,76,1.0995021374997498,0.6904761904761905,0.5500996951317217,0.0,0.05077239589808551,2.5876419835076803
H200_s0,77,0.6603439942907487,0.8333333333333334,0.7295608278047424,0.0,0.10796426085626672,2.2435583942453
H200_s0,78,0.47094389747909193,0.8452380952380952,0.7659971985450019,0.0,0.10118116379958916,2.2478071556046992
H200_s0,79,0.14710511665518644,0.9642857142857143,0.9032220765940221,0.0,0.435735995391455,1.2959704983024254
H200_s0,80,0.42447408008003573,0.8809523809523809,0.7537591388580067,0.0,0.14101837719033095,1.8853126035498065
H200_s1,1,0.6875064767957395,0.8571428571428571,0.7231735395801245,0.0,0.11706029613972957,1.8618665233915077
H200_s1,2,0.7621614794789926,0.7619047619047619,0.616330317677687,0.0,0.03595155891257825,3.036633568411648
H200_s1,3,0.2176175654674759,0.9166666666666666,0.8580468113275902,0.0,0.24435148678916,1.9399778198434123
H200_s1,4,1.265183687930944,0.6547619047619048,0.5619314847439055,0.0,0.06470545995901161,3.727196367073743
H200_s1,5,0.7571705859118795,0.8452380952380952,0.7103142009513764,0.0,0.10651852244322038,2.2106833686088185
H200_s1,6,0.719606415746425,0.8571428571428571,0.6293142701822065,0.0,0.0447783964781294,3.3739685184096238
H200_s1,7,0.6125738357480619,0.8214285714285714,0.7280392028584767,0.0,0.088627998001215,2.4314165413557336
H200_s1,8,0.25810213722946873,0.9285714285714286,0.8293806377806987,0.0,0.1596129929340436,1.831309048811952
H200_s1,9,0.2771057912713913,0.9285714285714286,0.8184511454685903,0.0,0.1696121450969346,1.7548382929952329
H200_s1,10,0.12203894709786536,0.9761904761904762,0.9240078181836575,0.0,0.4068873420049042,0.9396127120356996
H200_s1,11,0.045218803641193066,0.9880952380952381,0.9669444148271849,0.0,0.7797578047607753,0.5083385980353897
H200_s1,12,0.038705417155540794,1.0,0.9665591091796563,0.0,0.8922411400207784,0.39280399444993935
H200_s1,13,0.3637713465423422,0.8809523809523809,0.8144050937344548,0.0,0.4130225156054149,1.4015487990514102
H200_s1,14,0.14295259863296209,0.9880952380952381,0.8925676856474636,0.0,0.30448625217653286,1.2228927329359258
H200_s1,15,0.2801392743103319,0.9285714285714286,0.8591745318106361,0.0,0.17650938466705485,1.611365055313434
H200_s1,16,0.05481669074303222,1.0,0.9512071466736096,0.0,0.5259164256557834,0.8044295313145509
H200_s1,17,0.14355389153246398,0.9761904761904762,0.9153135042806282,0.0,0.4761205472447712,0.8978854860710455
H200_s1,18,0.0928441057846718,0.9761904761904762,0.9265488083703857,0.0,0.4603702696161139,0.921149572811625
H200_s1,19,0.06580661162606323,1.0,0.9444797963755439,0.0,0.5356058000953039,0.8104798743745637
H200_s1,20,0.15152166626451044,0.9642857142857143,0.9058002091978653,0.0,0.33386860406171054,1.3615378338118924
